Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RW,Casey Cizikas (26347278),Casey Cizikas,26347278,W/UTIL,3500,DAL@NYI 01/10/2023 07:30PM ET,NYI,4.60
D,Alexander Romanov (26347706),Alexander Romanov,26347706,D/UTIL,3500,DAL@NYI 01/10/2023 07:30PM ET,NYI,6.79
D,Nils Lundkvist (26347708),Nils Lundkvist,26347708,D/UTIL,3500,DAL@NYI 01/10/2023 07:30PM ET,DAL,6.14
LW,Andrew Mangiapane (26347274),Andrew Mangiapane,26347274,W/UTIL,3500,CGY@STL 01/10/2023 08:00PM ET,CGY,6.53
C,Jack McBain (26346984),Jack McBain,26346984,C/UTIL,3500,SJ@ARI 01/10/2023 09:00PM ET,ARI,4.38
LW,Jaden Schwartz (26347286),Jaden Schwartz,26347286,W/UTIL,3400,SEA@BUF 01/10/2023 07:00PM ET,SEA,7.50
D,Ryan Lindgren (26347716),Ryan Lindgren,26347716,D/UTIL,3400,MIN@NYR 01/10/2023 07:00PM ET,NYR,6.28
D,Jonas Brodin (26347720),Jonas Brodin,26347720,D/UTIL,3400,MIN@NYR 01/10/2023 07:00PM ET,MIN,6.58
LW,Erik Haula (26347284),Erik Haula,26347284,W/UTIL,3400,NJ@CAR 01/10/2023 07:00PM ET,NJ,6.68
D,Dylan DeMelo (26347714),Dylan DeMelo,26347714,D/UTIL,3400,WPG@DET 01/10/2023 07:00PM ET,WPG,6.04
