RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
compher6100cj,76.55,J.t. Compher,6100,C,0,COL,ANA-JGibson,12.99,16.3,9.6,1.85,2.1,2,1,5,0,1.5,45,2,1,4.2,2.5,-275,6.5,87,-275,10.3,1.6,56,33,41,98,9.3,57,42,28,14,0.24,0.38,0.61,18.52,1.98,1.75,2.43,0.72,0.14,0.95,2.71,13.49,13.31,9.95,0.07,0.07,2.05,0.32,0.47,0.69,0.0,0.0,0.17,0.3,0.38,0.0,2.34,0.27,0.27,0.53,20.61,1.54,2.0,3.0,0.67,0.13,0.67,2.67,13.43,11.0,0.07,0.13,3.42,0.29,10.75,2.38,2.0,0.38,2.75,0.63,21.02,3.78,0.13,0.25,51.49,50.08,54.11,44.67,40.77,3.16,0.27,3.18,0.27,49.62,51.91,40.15,39.27,2.86,0.38,2.67,0.31,38.43,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,compher,j,compher6100cj,88469-70279,C,j,J.T. Compher,compher,11.15694427,72.0,6100,COL@ANH,COL,ANH,,,,,,C/UTIL,compher6100cj,4900
nelson7000cb,75.47,Brock Nelson,7000,C,0,NYI,NJD-VVanecek,13.58,17.1,10.1,0.6,1.9,2,1,4,0,-0.8,62,0,2,2.9,3.2,110,6.0,46,-100,13.7,0.3,69,34,29,93,11.1,36,63,27,11,0.42,0.45,0.87,18.37,2.84,2.71,3.52,0.77,0.15,0.48,3.19,13.19,14.4,9.44,0.1,0.12,2.9,0.77,1.03,0.74,0.0,0.0,0.32,0.33,0.26,0.05,2.36,0.45,0.18,0.64,16.93,2.27,2.18,3.0,0.73,0.21,0.36,2.55,12.91,13.0,0.09,0.09,2.43,0.45,12.33,3.17,3.0,0.17,3.67,0.83,15.01,2.15,0.17,0.0,47.94,44.97,44.76,48.68,50.53,2.72,0.19,2.95,0.18,49.64,46.38,46.45,56.23,2.45,0.15,2.38,0.13,52.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,nelson,b,nelson7000cb,88469-21897,C,b,Brock Nelson,nelson,14.42837772,74.0,7000,NJ@NYI,NYI,NJ,,,,,,C/UTIL,nelson7000cb,6000
horvat7300cb,75.22,Bo Horvat,7300,C,0,NYI,NJD-VVanecek,14.51,18.2,10.8,0.91,2.0,1,1,15,0,-1.1,74,0,2,2.9,3.2,110,6.0,46,-100,15.9,0.3,58,25,28,85,9.5,66,25,0,12,0.53,0.4,0.92,20.58,2.68,2.96,3.9,0.76,0.18,0.71,3.67,13.82,13.71,10.36,0.19,0.14,3.57,0.88,1.17,0.75,0.06,0.01,0.27,0.24,0.28,0.04,2.99,0.0,0.18,0.18,21.44,0.5,3.55,4.36,0.81,0.0,1.0,4.55,17.91,15.09,0.0,0.18,2.68,0.55,16.83,4.33,3.5,0.83,4.17,0.33,20.36,2.55,0.0,0.17,47.94,44.97,44.76,48.68,50.53,2.72,0.19,2.95,0.18,49.64,46.38,46.45,56.23,2.45,0.15,2.38,0.13,52.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,horvat,b,horvat7300cb,88469-42478,C,b,Bo Horvat,horvat,15.48450739,71.0,7300,NJ@NYI,NYI,NJ,,,,,,C/UTIL,horvat7300cb,6500
haula4200ce,72.84,Erik Haula,4200,C,0,NJD,NYI-ISorokin,8.21,10.4,6.0,0.97,2.0,3,2,3,0,-0.7,96,0,2,3.2,2.9,-130,6.0,54,-120,9.0,1.3,67,28,30,97,9.3,50,42,21,14,0.19,0.31,0.5,16.4,1.83,1.94,2.74,0.71,0.1,0.66,2.59,13.95,11.45,10.43,0.03,0.05,1.2,0.22,0.28,0.81,0.01,0.0,0.15,0.26,0.61,0.0,1.82,0.21,0.36,0.57,16.21,2.11,1.71,2.54,0.68,0.12,0.36,2.07,12.46,12.0,0.07,0.21,0.86,0.31,11.88,2.0,1.63,0.38,2.63,0.5,17.2,0.93,0.0,0.0,51.05,50.53,48.68,44.76,44.97,2.76,0.19,2.94,0.17,56.23,46.45,46.38,49.64,2.23,0.28,2.45,0.22,50.83,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,haula,e,haula4200ce,88469-39269,C,e,Erik Haula,haula,8.426027063,73.0,4200,NJ@NYI,NJ,NYI,,,,,,C/UTIL,haula4200ce,3900
suzuki5900cn,72.78,Nick Suzuki,5900,C,0,MTL,BUF-EComrie,12.63,15.9,9.4,1.9,2.1,1,1,3,0,0.3,74,1,2,3.1,4.1,150,7.0,18,190,12.1,-0.3,65,27,34,88,13.4,71,28,42,14,0.29,0.52,0.81,21.14,2.3,1.94,2.64,0.74,0.15,0.68,2.62,12.95,15.17,9.77,0.08,0.12,3.31,0.44,0.72,0.61,0.01,0.0,0.2,0.4,0.43,0.0,2.32,0.21,0.86,1.07,21.54,2.98,1.79,2.29,0.78,0.12,0.64,2.43,12.21,16.71,0.07,0.14,2.88,0.14,11.71,2.71,2.14,0.57,3.0,0.71,20.42,2.67,0.14,0.29,42.15,41.32,42.51,48.74,45.79,2.87,0.17,2.76,0.26,39.93,44.57,54.0,47.07,2.5,0.2,2.43,0.29,44.43,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,suzuki,n,suzuki5900cn,88469-82006,C,n,Nick Suzuki,suzuki,12.27534213,73.0,5900,MON@BUF,MON,BUF,,,,,,C/UTIL,suzuki5900cn,5100
dach5200ck,70.62,Kirby Dach,5200,C,0,MTL,BUF-EComrie,10.68,13.5,7.9,1.39,2.1,2,1,3,0,1.9,81,1,2,3.1,4.1,150,7.0,18,190,9.7,0.6,44,23,28,88,14.2,14,7,14,14,0.23,0.41,0.64,17.99,2.14,1.8,2.48,0.72,0.13,0.61,2.41,12.54,12.52,9.33,0.09,0.17,3.22,0.24,0.3,0.79,0.0,0.03,0.14,0.2,0.7,0.0,2.11,0.67,0.33,1.0,20.64,2.91,1.67,3.0,0.56,0.4,0.33,2.0,13.67,10.0,0.33,0.33,3.78,0.33,13.67,2.0,1.67,0.33,3.0,0.33,20.64,3.78,0.33,0.33,42.15,41.32,42.51,48.74,45.79,2.87,0.17,2.76,0.26,39.93,44.57,54.0,47.07,2.5,0.2,2.43,0.29,44.43,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,dach,k,dach5200ck,88469-113269,C,k,Kirby Dach,dach,10.4842101,57.0,5200,MON@BUF,MON,BUF,,,,,,C/UTIL,dach5200ck,4500
hayton5100cb,70.2,Barrett Hayton,5100,C,0,ARI,EDM-JCampbell,12.1,15.2,9.0,3.01,2.4,1,1,5,0,0.4,74,2,1,2.6,4.7,260,7.0,10,240,9.2,2.0,67,37,32,91,15.1,73,26,66,15,0.21,0.3,0.51,17.39,1.76,2.13,2.77,0.77,0.1,0.42,2.55,11.6,12.12,8.68,0.04,0.08,2.03,0.39,0.45,0.87,0.0,0.01,0.16,0.22,0.5,0.01,2.67,0.47,0.6,1.07,19.5,3.29,2.53,2.93,0.87,0.18,0.27,2.8,14.0,12.92,0.13,0.13,2.54,0.5,15.25,3.0,2.63,0.38,3.38,0.38,20.6,2.44,0.13,0.13,40.58,39.12,44.43,48.67,47.38,2.66,0.2,3.43,0.22,39.21,41.09,50.07,44.09,2.21,0.23,3.0,0.25,45.17,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,hayton,b,hayton5100cb,88469-97108,C,b,Barrett Hayton,hayton,9.244594265,74.0,5100,EDM@ARI,ARI,EDM,,,,,,C/UTIL,hayton5100cb,4300
mercer5700cd,68.47,Dawson Mercer,5700,C,0,NJD,NYI-ISorokin,11.3,14.2,8.4,0.98,2.0,1,1,9,0,-2.0,68,0,2,3.2,2.9,-130,6.0,54,-120,10.4,1.2,57,29,42,89,13.4,57,42,28,14,0.27,0.36,0.62,16.59,2.24,1.93,2.56,0.76,0.14,0.68,2.61,13.01,12.28,9.66,0.02,0.08,1.41,0.25,0.34,0.73,0.01,0.01,0.23,0.27,0.24,0.01,2.05,0.29,0.57,0.86,19.42,2.66,2.43,3.0,0.81,0.12,0.86,3.29,16.33,14.33,0.0,0.29,1.45,0.23,14.0,2.63,1.5,1.13,1.88,0.5,19.51,1.57,0.0,0.0,51.05,50.53,48.68,44.76,44.97,2.76,0.19,2.94,0.17,56.23,46.45,46.38,49.64,2.23,0.28,2.45,0.22,50.83,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,mercer,d,mercer5700cd,88469-146124,C,d,Dawson Mercer,mercer,11.32739759,73.0,5700,NJ@NYI,NJ,NYI,,,,,,C/UTIL,mercer5700cd,4800
pinto4500cs,67.69,Shane Pinto,4500,C,0,OTT,FLA-SBobrovsky,8.14,10.4,5.9,0.29,1.8,2,2,7,0,1.1,68,0,2,3.2,3.9,130,7.0,30,115,8.4,0.0,44,23,35,89,8.7,57,42,35,14,0.25,0.18,0.42,15.86,1.59,1.85,2.58,0.72,0.13,0.56,2.41,12.94,12.31,9.6,0.05,0.04,2.04,0.39,0.61,0.65,0.0,0.0,0.19,0.14,0.19,0.0,2.26,0.2,0.13,0.33,16.98,1.17,1.93,2.6,0.74,0.1,1.07,3.0,14.0,14.53,0.0,0.0,1.79,0.2,13.63,3.5,2.0,1.5,2.75,0.5,16.73,1.65,0.0,0.0,43.93,45.45,41.86,44.46,51.01,3.59,0.24,3.47,0.26,45.79,39.42,44.93,55.58,3.73,0.2,3.08,0.22,51.33,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,pinto,s,pinto4500cs,88469-148186,C,s,Shane Pinto,pinto,8.289040761,73.0,4500,FLA@OTT,OTT,FLA,,,,,,C/UTIL,pinto4500cs,3600
eller3700cl,66.16,Lars Eller,3700,C,0,COL,ANA-JGibson,6.62,8.5,4.8,0.41,1.8,3,0,1,0,3.7,74,2,1,4.2,2.5,-275,6.5,87,-275,6.8,0.0,65,21,30,97,5.3,64,28,21,14,0.15,0.17,0.32,15.12,1.27,1.78,2.38,0.75,0.08,0.49,2.27,12.13,11.17,8.6,0.0,0.0,0.15,0.01,0.04,0.25,0.01,0.0,0.14,0.17,0.6,0.02,1.85,0.15,0.08,0.23,14.23,0.97,1.38,2.15,0.64,0.11,0.31,1.69,11.08,10.54,0.0,0.0,0.12,0.0,10.75,1.75,1.5,0.25,2.25,0.0,14.54,0.08,0.0,0.0,51.49,50.08,54.11,44.67,40.77,3.16,0.27,3.18,0.27,49.62,51.91,40.15,39.27,2.86,0.38,2.67,0.31,38.43,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,eller,l,eller3700cl,88469-9990,C,l,Lars Eller,eller,5.983783619,74.0,3700,COL@ANH,COL,ANH,,,,,,C/UTIL,eller3700cl,2900
bjugstad4200cn,66.08,Nick Bjugstad,4200,C,0,EDM,ARI-KVejmelka,6.99,8.9,5.1,-0.25,1.7,3,2,3,0,-1.1,68,1,2,4.7,2.6,-330,7.0,90,-300,7.0,0.4,51,22,36,96,6.6,30,38,23,13,0.21,0.14,0.35,15.51,1.35,1.73,2.53,0.68,0.12,0.45,2.18,10.48,11.78,7.68,0.02,0.0,0.56,0.09,0.18,0.47,0.01,0.0,0.18,0.14,0.42,0.0,1.9,0.3,0.1,0.4,13.1,1.83,1.5,2.1,0.71,0.2,0.7,2.2,8.6,8.5,0.0,0.0,0.39,0.0,8.83,2.33,1.67,0.67,2.5,0.0,13.08,0.64,0.0,0.0,47.26,47.38,48.67,44.43,39.12,3.21,0.32,3.7,0.24,44.09,50.07,41.09,39.21,3.08,0.32,3.86,0.22,38.25,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,bjugstad,n,bjugstad4200cn,88469-39249,C,n,Nick Bjugstad,bjugstad,7.850724815,69.0,4200,EDM@ARI,EDM,ARI,,,,,,C/UTIL,bjugstad4200cn,3300
zegras6400ct,64.86,Trevor Zegras,6400,C,0,ANA,COL-JJohansson,13.64,17.1,10.1,1.89,2.1,1,1,3,0,-3.0,45,0,2,2.5,4.2,227,6.5,13,220,12.5,1.0,65,30,34,88,11.7,66,33,25,12,0.33,0.5,0.83,18.96,2.63,2.41,3.28,0.73,0.14,0.4,2.81,13.56,15.63,10.29,0.08,0.13,2.75,0.42,0.58,0.72,0.0,0.0,0.25,0.38,0.84,0.0,2.6,0.23,0.46,0.69,17.6,2.35,2.38,3.42,0.7,0.1,0.31,2.69,12.18,15.55,0.0,0.08,2.3,0.25,11.14,3.14,2.71,0.43,4.14,0.86,17.12,2.01,0.0,0.0,41.35,40.77,44.67,54.11,50.08,2.72,0.17,2.96,0.21,39.27,40.15,51.91,49.62,2.58,0.23,2.86,0.15,47.5,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,zegras,t,zegras6400ct,88469-128506,C,t,Trevor Zegras,zegras,12.13561677,73.0,6400,COL@ANH,ANH,COL,,,,,,C/UTIL,zegras6400ct,5200
gourde4600cy,64.22,Yanni Gourde,4600,C,0,SEA,MIN-MFleury,10.16,12.8,7.5,2.1,2.2,3,2,5,0,-1.8,93,0,2,3.0,3.2,-100,6.0,31,120,9.5,0.9,61,25,37,88,10.1,69,30,38,13,0.18,0.43,0.61,17.33,2.11,1.76,2.52,0.7,0.1,0.6,2.36,14.52,11.8,10.79,0.02,0.0,0.83,0.13,0.2,0.65,0.01,0.0,0.15,0.43,0.8,0.01,2.07,0.15,0.46,0.62,17.76,2.09,1.85,2.77,0.67,0.08,1.0,2.85,14.92,10.46,0.0,0.0,1.56,0.15,14.33,3.67,2.33,1.33,2.83,0.17,17.39,0.98,0.0,0.0,47.79,46.56,44.26,42.91,44.38,2.89,0.18,3.22,0.22,48.31,48.62,39.46,44.23,2.92,0.16,2.85,0.3,44.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,gourde,y,gourde4600cy,88469-53606,C,y,Yanni Gourde,gourde,9.518309687,71.0,4600,SEA@MIN,SEA,MIN,,,,,,C/UTIL,gourde4600cy,4100
beniers5400cm,62.59,Matty Beniers,5400,C,0,SEA,MIN-MFleury,10.39,13.1,7.6,0.69,1.9,1,2,4,0,-2.9,74,0,2,3.0,3.2,-100,6.0,31,120,11.1,0.4,53,27,43,80,8.8,61,38,23,13,0.28,0.46,0.74,17.03,2.61,1.85,2.79,0.66,0.15,0.62,2.47,12.35,12.07,9.36,0.07,0.09,2.44,0.45,0.57,0.79,0.0,0.0,0.21,0.37,0.02,0.01,2.5,0.08,0.54,0.62,17.33,2.15,1.77,2.54,0.7,0.04,0.46,2.23,14.17,11.0,0.0,0.0,1.86,0.08,16.83,2.67,2.17,0.5,2.83,0.0,17.67,1.51,0.0,0.0,47.79,46.56,44.26,42.91,44.38,2.89,0.18,3.22,0.22,48.31,48.62,39.46,44.23,2.92,0.16,2.85,0.3,44.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,beniers,m,beniers5400cm,88469-169115,C,m,Matty Beniers,beniers,10.96714303,70.0,5400,SEA@MIN,SEA,MIN,,,,,,C/UTIL,beniers5400cm,4600
mittelstadt4300cc,62.18,Casey Mittelstadt,4300,C,0,BUF,MTL-JAllen,9.53,12.1,7.0,2.09,2.2,1,2,4,0,-3.3,30,0,2,4.1,3.1,-182,7.0,82,-225,8.3,0.5,61,29,38,88,7.0,42,57,35,14,0.15,0.45,0.6,15.6,2.31,1.67,2.17,0.77,0.09,0.18,1.85,11.09,10.59,8.56,0.04,0.17,2.25,0.31,0.41,0.75,0.01,0.0,0.09,0.28,0.16,0.0,2.44,0.07,0.36,0.43,15.22,1.7,1.86,2.5,0.74,0.04,0.14,2.0,12.93,12.07,0.0,0.14,1.8,0.14,12.0,1.71,1.57,0.14,2.14,0.29,15.57,2.11,0.0,0.29,48.88,45.79,48.74,42.51,41.32,3.21,0.26,3.28,0.26,47.07,54.0,44.57,39.93,3.07,0.21,2.86,0.3,40.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,mittelstadt,c,mittelstadt4300cc,88469-82850,C,c,Casey Mittelstadt,mittelstadt,8.28750017,72.0,4300,MON@BUF,BUF,MON,,,,,,C/UTIL,mittelstadt4300cc,2900
mctavish4800cm,61.88,Mason McTavish,4800,C,0,ANA,COL-JJohansson,10.85,13.7,8.0,2.38,2.3,2,1,2,0,-1.1,85,0,2,2.5,4.2,227,6.5,13,220,9.9,0.9,48,25,31,88,8.9,50,50,25,12,0.22,0.36,0.58,15.53,2.24,2.06,2.76,0.74,0.11,0.5,2.56,10.29,13.56,7.64,0.08,0.1,2.54,0.79,1.06,0.75,0.0,0.0,0.14,0.26,0.56,0.0,2.2,0.23,0.54,0.77,16.28,2.84,1.77,2.25,0.79,0.13,0.38,2.15,9.73,12.0,0.08,0.0,2.35,0.83,10.29,2.57,2.14,0.43,2.57,1.0,16.89,2.09,0.0,0.0,41.35,40.77,44.67,54.11,50.08,2.72,0.17,2.96,0.21,39.27,40.15,51.91,49.62,2.58,0.23,2.86,0.15,47.5,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,mctavish,m,mctavish4800cm,88469-159629,C,m,Mason McTavish,mctavish,9.734722561,72.0,4800,COL@ANH,ANH,COL,,,,,,C/UTIL,mctavish4800cm,4200
pageau4700cj,59.97,J. Pageau,4700,C,0,NYI,NJD-VVanecek,8.6,10.9,6.3,0.33,1.8,3,2,7,0,-4.5,81,0,2,2.9,3.2,110,6.0,46,-100,10.1,1.3,53,27,30,93,13.7,36,18,36,11,0.25,0.33,0.58,17.86,1.95,1.71,2.45,0.7,0.15,0.9,2.61,10.47,13.11,7.77,0.09,0.04,2.47,0.3,0.5,0.61,0.04,0.01,0.13,0.28,0.15,0.03,1.4,0.33,0.67,1.0,15.27,3.93,1.33,2.5,0.53,0.25,1.17,2.5,12.5,11.83,0.0,0.0,1.42,0.0,12.5,2.5,1.33,1.17,2.5,0.0,15.27,1.42,0.0,0.0,47.94,44.97,44.76,48.68,50.53,2.72,0.19,2.95,0.18,49.64,46.38,46.45,56.23,2.45,0.15,2.38,0.13,52.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,pageau,j,pageau4700cj,88469-15287,C,j,Jean-Gabriel Pageau,pageau,9.554839103,62.0,4700,NJ@NYI,NYI,NJ,,,,,,C/UTIL,pageau4700cj,4000
lundell4000ca,59.89,Anton Lundell,4000,C,0,FLA,OTT-MSogaard,8.59,10.9,6.3,1.76,2.1,2,0,1,0,-3.5,96,0,2,3.9,3.2,-153,7.0,70,-135,7.8,-0.8,48,17,39,100,3.5,33,66,8,12,0.16,0.24,0.41,15.63,1.57,1.91,2.45,0.78,0.09,0.51,2.42,12.18,10.05,9.05,0.0,0.06,1.44,0.17,0.33,0.54,0.03,0.01,0.13,0.17,0.48,0.01,1.93,0.08,0.0,0.08,14.54,0.33,1.33,1.75,0.76,0.06,0.25,1.58,13.55,9.55,0.0,0.0,0.7,0.08,12.83,1.5,1.5,0.0,1.83,0.33,13.99,0.72,0.0,0.0,50.71,51.01,44.46,41.86,45.45,3.31,0.22,3.53,0.19,55.58,44.93,39.42,45.79,3.08,0.27,3.6,0.19,46.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,lundell,a,lundell4000ca,88469-152882,C,a,Anton Lundell,lundell,8.189062119,64.0,4000,FLA@OTT,FLA,OTT,,,,,,C/UTIL,lundell4000ca,3700
newhook3900ca,57.92,Alex Newhook,3900,C,0,COL,ANA-JGibson,7.71,9.8,5.6,1.09,2.0,2,2,5,0,1.5,81,2,1,4.2,2.5,-275,6.5,87,-275,6.8,-0.2,43,20,45,98,5.1,35,64,7,14,0.15,0.26,0.41,13.57,1.81,1.29,1.61,0.8,0.12,0.46,1.75,10.54,10.67,7.49,0.01,0.03,1.37,0.24,0.29,0.82,0.0,0.0,0.14,0.23,0.28,0.0,1.95,0.0,0.33,0.33,12.11,1.64,1.13,1.43,0.79,0.0,0.27,1.4,10.38,7.77,0.0,0.07,0.9,0.14,11.25,1.13,1.0,0.13,1.38,0.0,12.3,0.69,0.0,0.0,51.49,50.08,54.11,44.67,40.77,3.16,0.27,3.18,0.27,49.62,51.91,40.15,39.27,2.86,0.38,2.67,0.31,38.43,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,newhook,a,newhook3900ca,88469-148101,C,a,Alex Newhook,newhook,6.536111196,72.0,3900,COL@ANH,COL,ANH,,,,,,C/UTIL,newhook3900ca,3200
staal3800ce,55.43,Eric Staal,3800,C,0,FLA,OTT-MSogaard,5.82,7.5,4.2,-0.6,1.5,3,0,1,0,-2.2,85,0,2,3.9,3.2,-153,7.0,70,-135,7.4,0.8,61,24,24,73,6.8,58,41,16,12,0.21,0.19,0.4,13.81,1.74,1.51,1.98,0.76,0.14,0.59,2.1,11.29,10.98,8.37,0.0,0.0,0.22,0.05,0.13,0.38,0.03,0.0,0.17,0.19,0.35,0.03,1.53,0.17,0.25,0.42,14.49,1.74,1.42,2.0,0.71,0.12,0.33,1.75,11.58,9.75,0.0,0.0,0.15,0.0,10.33,1.5,1.17,0.33,2.0,0.0,13.66,0.29,0.0,0.0,50.71,51.01,44.46,41.86,45.45,3.31,0.22,3.53,0.19,55.58,44.93,39.42,45.79,3.08,0.27,3.6,0.19,46.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,staal,e,staal3800ce,88469-8234,C,e,Eric Staal,staal,7.300000191,64.0,3800,FLA@OTT,FLA,OTT,,,,,,C/UTIL,staal3800ce,3200
