RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
rust6200wb,83.91,Bryan Rust,6200,W,0,PIT,SJ-ADell,12.04,15.1,8.9,0.68,1.9,2,2,12,0,-0.2,42,0,3,3.7,2.9,-165,6.5,65,0,11.4,-1.5,53,27,46,92,11.7,70,50,30,10,0.24,0.43,0.67,18.52,2.17,2.7,3.91,0.69,0.09,0.4,3.1,14.69,13.11,11.09,0.05,0.13,2.84,0.48,0.81,0.59,0.0,0.01,0.18,0.29,0.29,0.0,2.78,0.36,0.27,0.64,17.43,2.2,2.64,4.09,0.64,0.14,0.27,2.91,15.18,13.55,0.0,0.09,1.65,0.45,15.67,3.0,2.67,0.33,4.33,1.33,15.86,2.38,0.0,0.33,55.0,49.4,48.18,46.29,43.28,3.32,0.21,2.97,0.16,57.73,51.11,47.36,46.22,3.55,0.26,2.78,0.24,48.67,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,rust,b,rust6200wb,87013-54477,W,b,Bryan Rust,rust,11.00192261,52.0,6200,PIT@SJ,PIT,SJ,,,,,,W/UTIL,rust6200wb
verhaeghe7500wc,83.79,Carter Verhaeghe,7500,W,0,FLA,STL-JBinnington,13.51,16.9,10.1,-0.39,1.8,2,2,22,0,-4.2,72,2,1,3.5,3.1,-136,6.5,80,-126,13.2,1.8,56,30,39,101,20.4,91,50,8,12,0.44,0.35,0.79,16.63,2.85,2.79,3.84,0.73,0.16,0.34,3.13,17.52,11.98,13.09,0.06,0.03,1.59,0.35,0.47,0.76,0.0,0.0,0.38,0.32,0.6,0.04,3.11,0.69,0.38,1.08,17.91,3.62,4.23,5.38,0.79,0.16,0.69,4.92,19.46,15.15,0.15,0.0,1.78,0.62,20.75,5.0,4.25,0.75,5.0,0.5,17.76,2.19,0.0,0.0,48.7,50.56,47.61,41.03,40.77,3.42,0.23,2.49,0.23,51.54,40.67,46.38,42.11,3.38,0.25,2.78,0.16,39.5,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,verhaeghe,c,verhaeghe7500wc,87013-43028,W,c,Carter Verhaeghe,verhaeghe,14.74363681,55.0,7500,FLA@STL,FLA,STL,,,,,,W/UTIL,verhaeghe7500wc
meier9000wt,83.1,Timo Meier,9000,W,0,SJ,PIT-CDesmith,18.88,23.6,14.2,2.06,2.1,1,1,26,0,1.2,78,0,2,2.9,3.7,140,6.5,35,0,17.5,1.3,71,29,26,87,16.5,50,20,50,10,0.49,0.4,0.89,19.74,2.71,4.44,6.01,0.74,0.11,0.6,5.04,16.18,14.64,11.79,0.2,0.11,2.96,0.98,1.24,0.79,0.0,0.0,0.29,0.29,0.7,0.0,4.09,0.6,0.2,0.8,19.42,2.47,4.3,5.56,0.77,0.14,0.4,4.7,16.22,15.89,0.2,0.2,2.37,0.67,14.67,5.33,5.0,0.33,7.0,1.0,19.99,3.21,0.33,0.33,46.45,43.28,46.29,48.18,49.4,2.75,0.21,3.02,0.21,46.22,47.36,51.11,57.73,2.33,0.24,3.55,0.31,65.0,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,meier,t,meier9000wt,87013-66690,W,t,Timo Meier,meier,17.73703681,54.0,9000,PIT@SJ,SJ,PIT,,,,,,W/UTIL,meier9000wt
kyrou8500wj,82.14,Jordan Kyrou,8500,W,0,STL,FLA-SKnight,17.37,21.7,13.0,1.52,2.0,2,1,23,0,-1.7,42,0,3,3.1,3.5,114,6.5,20,105,15.0,2.5,62,35,30,95,18.2,85,42,14,7,0.42,0.55,0.97,17.48,3.33,3.02,3.7,0.82,0.14,0.38,3.4,11.91,13.99,9.03,0.14,0.15,2.47,0.55,0.66,0.83,0.0,0.01,0.28,0.39,0.22,0.0,3.49,0.33,0.56,0.89,18.42,2.9,4.33,5.75,0.75,0.08,0.44,4.78,13.67,11.67,0.22,0.11,3.43,1.11,16.5,3.5,3.5,0.0,6.0,1.5,18.29,3.98,0.0,0.0,43.06,40.77,41.03,47.61,50.56,2.9,0.26,3.55,0.24,42.11,46.38,40.67,51.54,3.11,0.14,3.62,0.21,56.25,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,kyrou,j,kyrou8500wj,87013-73940,W,j,Jordan Kyrou,kyrou,16.52449005,49.0,8500,FLA@STL,STL,FLA,,,,,,W/UTIL,kyrou8500wj
palat4600wo,81.9,Ondrej Palat,4600,W,0,NJD,CLB-EMerzlikins,13.14,16.5,9.8,4.9,2.9,1,1,9,0,0.7,50,0,3,3.9,2.7,-210,6.5,86,-210,9.4,0.5,41,19,24,101,15.0,100,66,0,9,0.26,0.4,0.66,16.13,2.46,1.73,2.16,0.8,0.15,0.81,2.53,13.28,13.13,9.81,0.0,0.08,1.76,0.24,0.32,0.75,0.0,0.01,0.26,0.31,0.23,0.04,2.17,0.3,0.7,1.0,17.12,3.51,1.7,2.1,0.81,0.18,1.5,3.2,16.4,16.0,0.0,0.2,1.52,0.3,14.67,3.33,1.33,2.0,1.33,0.0,18.53,3.06,0.0,0.67,48.28,48.7,50.32,44.94,43.13,2.99,0.19,3.01,0.24,46.2,50.25,55.0,44.08,2.3,0.26,2.42,0.21,54.0,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,palat,o,palat4600wo,87013-15315,W,o,Ondrej Palat,palat,10.00909077,22.0,4600,NJ@CBJ,NJ,CBJ,,,,,,W/UTIL,palat4600wo
rantanen9800wm,79.65,Mikko Rantanen,9800,W,0,COL,TB-AVasilevskiy,17.89,22.4,13.4,-0.49,1.8,2,1,32,0,-1.1,1,1,3,2.9,3.2,105,6.0,56,0,17.9,0.6,65,32,27,98,17.4,60,40,40,10,0.5,0.72,1.21,21.83,3.33,3.4,4.82,0.7,0.15,0.55,3.95,19.14,15.78,14.08,0.14,0.35,4.01,0.91,1.33,0.68,0.0,0.0,0.36,0.37,0.66,0.07,3.48,0.64,0.45,1.09,21.66,3.02,3.55,4.9,0.72,0.18,0.73,4.27,19.1,19.3,0.18,0.18,3.72,1.1,22.67,7.33,5.33,2.0,7.33,2.33,22.78,4.67,0.0,0.33,49.4,50.72,43.92,44.63,44.56,3.18,0.27,3.3,0.21,50.5,47.18,50.0,47.73,2.5,0.32,3.0,0.24,54.25,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,rantanen,m,rantanen9800wm,87013-66737,W,m,Mikko Rantanen,rantanen,19.770588,51.0,9800,TB@COL,COL,TB,,,,,,W/UTIL,rantanen9800wm
buchnevich7000wp,79.57,Pavel Buchnevich,7000,W,0,STL,FLA-SKnight,15.2,19.0,11.4,2.28,2.2,1,1,10,0,-1.5,21,0,3,3.1,3.5,114,6.5,20,105,14.1,2.3,61,33,25,95,11.7,28,14,28,7,0.37,0.7,1.07,19.04,3.37,2.12,3.05,0.69,0.17,0.33,2.45,12.71,13.63,9.76,0.13,0.17,2.61,0.37,0.62,0.6,0.01,0.01,0.23,0.52,0.45,0.02,2.75,0.2,0.8,1.0,20.36,2.95,1.6,2.4,0.67,0.13,0.4,2.0,12.2,12.6,0.0,0.2,4.13,0.4,12.0,2.0,2.0,0.0,4.0,3.0,21.72,7.1,0.0,0.0,43.06,40.77,41.03,47.61,50.56,2.9,0.26,3.55,0.24,42.11,46.38,40.67,51.54,3.11,0.14,3.62,0.21,56.25,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,buchnevich,p,buchnevich7000wp,87013-70513,W,p,Pavel Buchnevich,buchnevich,13.3125,40.0,7000,FLA@STL,STL,FLA,,,,,,W/UTIL,buchnevich7000wp
tatar5100wt,79.36,Tomas Tatar,5100,W,0,NJD,CLB-EMerzlikins,10.55,13.3,7.8,1.33,2.1,3,1,6,0,0.7,33,0,3,3.9,2.7,-210,6.5,86,-210,8.4,0.2,55,29,41,85,5.9,33,11,66,9,0.22,0.28,0.5,15.09,1.99,1.84,2.67,0.69,0.12,0.44,2.28,13.6,11.1,10.22,0.01,0.04,1.84,0.26,0.37,0.7,0.0,0.0,0.21,0.24,0.34,0.01,1.74,0.3,0.1,0.4,14.44,1.66,1.4,2.2,0.64,0.21,0.0,1.4,10.2,12.3,0.1,0.1,1.55,0.3,8.0,1.0,1.0,0.0,1.33,0.0,13.46,2.11,0.0,0.33,48.28,48.7,50.32,44.94,43.13,2.99,0.19,3.01,0.24,46.2,50.25,55.0,44.08,2.3,0.26,2.42,0.21,54.0,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,tatar,t,tatar5100wt,87013-9321,W,t,Tomas Tatar,tatar,9.259615385,52.0,5100,NJ@CBJ,NJ,CBJ,,,,,,W/UTIL,tatar5100wt
ehlers8100wn,79.07,Nikolaj Ehlers,8100,W,0,WPG,SEA-PGrubauer,13.15,16.5,9.8,-1.92,1.6,2,2,14,0,-6.4,78,0,3,3.3,2.9,-135,6.0,80,0,17.6,1.5,40,18,6,86,12.4,55,11,33,9,0.42,0.67,1.09,17.17,3.81,3.67,5.26,0.7,0.12,0.38,4.04,14.86,12.6,11.6,0.11,0.16,2.54,0.58,0.81,0.71,0.0,0.0,0.31,0.51,0.22,0.0,2.55,0.1,0.7,0.8,16.54,2.9,3.2,5.44,0.59,0.03,0.1,3.3,14.2,12.4,0.1,0.3,3.72,0.8,12.0,2.5,2.0,0.5,3.0,1.5,15.44,1.95,0.0,0.0,44.84,44.35,42.99,46.14,46.08,3.06,0.23,3.04,0.28,48.0,42.67,42.6,51.58,3.9,0.18,2.42,0.24,54.5,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,ehlers,n,ehlers8100wn,87013-58907,W,n,Nikolaj Ehlers,ehlers,15.51764634,17.0,8100,SEA@WPG,WPG,SEA,,,,,,W/UTIL,ehlers8100wn
hoffman4800wm,78.7,Mike Hoffman,4800,W,0,MTL,CHI-JStauber,13.43,16.9,10.0,4.8,2.8,2,1,13,0,-1.4,86,0,2,3.3,2.9,-140,6.0,79,-144,9.7,1.7,59,26,24,86,13.1,90,30,10,10,0.22,0.34,0.56,15.81,2.12,2.25,2.99,0.75,0.1,0.37,2.62,10.73,11.96,7.69,0.03,0.1,2.65,0.61,0.83,0.73,0.0,0.0,0.19,0.25,0.52,0.01,2.85,0.2,0.7,0.9,17.68,3.05,2.8,3.4,0.82,0.07,0.3,3.1,10.4,14.8,0.1,0.2,3.56,0.9,10.33,5.0,4.67,0.33,5.33,2.67,17.81,4.17,0.33,0.33,44.2,41.25,49.92,46.98,39.42,3.12,0.16,2.77,0.24,39.45,51.0,53.0,42.0,3.09,0.18,2.55,0.14,50.33,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,hoffman,m,hoffman4800wm,87013-9259,W,m,Mike Hoffman,hoffman,9.282499695,40.0,4800,CHI@MON,MON,CHI,,,,,,W/UTIL,hoffman4800wm
wheeler6500wb,78.38,Blake Wheeler,6500,W,0,WPG,SEA-PGrubauer,12.48,15.7,9.3,0.53,1.9,2,1,5,0,-6.4,42,0,3,3.3,2.9,-135,6.0,80,0,13.4,1.7,59,31,27,86,12.3,55,22,44,9,0.35,0.6,0.95,18.28,3.12,2.18,3.11,0.7,0.16,0.47,2.65,13.84,13.29,10.5,0.1,0.17,2.75,0.36,0.58,0.61,0.0,0.0,0.24,0.44,0.59,0.04,1.94,0.4,0.7,1.1,16.35,4.04,1.0,2.11,0.47,0.4,0.1,1.1,12.1,11.2,0.1,0.2,2.2,0.1,13.0,2.5,2.0,0.5,3.0,1.0,17.35,4.51,0.5,0.0,44.84,44.35,42.99,46.14,46.08,3.06,0.23,3.04,0.28,48.0,42.67,42.6,51.58,3.9,0.18,2.42,0.24,54.5,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,wheeler,b,wheeler6500wb,87013-8182,W,b,Blake Wheeler,wheeler,12.2704551,44.0,6500,SEA@WPG,WPG,SEA,,,,,,W/UTIL,wheeler6500wb
kane6700wp,78.28,Patrick Kane,6700,W,0,CHI,MTL-JAllen,16.07,20.1,12.0,3.73,2.4,1,1,11,0,-1.6,58,1,3,2.9,3.3,119,6.0,21,120,15.4,1.7,66,28,29,84,9.1,60,10,40,10,0.29,0.72,1.01,20.92,2.9,3.43,4.31,0.79,0.09,0.24,3.67,13.75,16.6,10.43,0.09,0.27,3.65,1.14,1.36,0.83,0.0,0.0,0.21,0.45,0.22,0.01,3.26,0.18,0.55,0.73,20.04,2.19,2.36,3.18,0.74,0.08,0.0,2.36,12.27,16.27,0.0,0.09,2.62,0.55,12.67,3.0,3.0,0.0,4.0,1.33,22.03,3.42,0.0,0.0,46.27,39.42,46.98,49.92,41.25,2.86,0.19,3.47,0.26,42.0,53.0,51.0,39.45,1.91,0.14,3.18,0.34,39.33,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,kane,p,kane6700wp,87013-8262,W,p,Patrick Kane,kane,12.31666692,48.0,6700,CHI@MON,CHI,MON,,,,,,W/UTIL,kane6700wp
killorn6000wa,78.17,Alex Killorn,6000,W,0,TB,COL-AGeorgiev,8.44,10.7,6.2,-2.53,1.4,2,2,8,0,0.4,1,1,3,3.2,2.9,-125,6.0,44,0,9.5,-0.4,53,25,45,101,10.3,63,27,36,11,0.22,0.33,0.55,17.91,1.84,1.87,2.51,0.75,0.12,0.42,2.29,12.46,12.15,9.08,0.03,0.08,2.28,0.36,0.52,0.69,0.0,0.0,0.19,0.25,0.55,0.0,2.33,0.08,0.83,0.92,17.26,3.2,1.58,2.36,0.67,0.05,0.33,1.92,15.09,12.45,0.0,0.17,1.4,0.09,15.75,0.75,0.75,0.0,1.5,0.25,17.05,1.26,0.0,0.25,50.23,44.56,44.63,43.92,50.72,3.38,0.27,2.89,0.22,47.73,50.0,47.18,50.5,3.09,0.18,2.5,0.16,52.0,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,killorn,a,killorn6000wa,87013-21523,W,a,Alex Killorn,killorn,10.34615385,52.0,6000,TB@COL,TB,COL,,,,,,W/UTIL,killorn6000wa
parise5600wz,78.14,Zach Parise,5600,W,0,NYI,OTT-KMandolese,9.45,12.0,6.9,-0.74,1.7,3,2,3,0,-0.6,50,0,3,3.6,2.6,-202,6.0,89,-170,9.2,0.3,61,28,38,97,8.3,58,16,41,12,0.26,0.16,0.42,16.21,1.56,1.98,2.6,0.76,0.13,0.98,2.96,11.36,13.3,8.32,0.05,0.02,1.51,0.22,0.36,0.62,0.02,0.01,0.19,0.13,0.25,0.05,2.37,0.15,0.0,0.15,16.62,0.54,2.08,3.0,0.69,0.07,1.69,3.77,12.08,14.69,0.0,0.0,1.5,0.23,12.0,5.0,3.25,1.75,3.75,0.5,14.79,0.96,0.0,0.0,47.16,44.03,44.21,48.9,45.84,2.65,0.21,3.33,0.21,50.62,45.64,50.46,44.91,2.38,0.1,3.82,0.26,39.33,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,parise,z,parise5600wz,87013-8478,W,z,Zach Parise,parise,9.335714068,56.0,5600,OTT@NYI,NYI,OTT,,,,,,W/UTIL,parise5600wz
bjorkstrand6000wo,77.34,O. Bjorkstrand,6000,W,0,SEA,WPG-DRittich,10.1,12.8,7.4,-0.87,1.7,3,2,5,0,0.4,33,0,2,2.9,3.3,112,6.0,20,0,11.2,1.0,65,30,34,89,10.6,54,18,45,11,0.27,0.35,0.62,16.3,2.28,2.66,3.74,0.71,0.1,0.53,3.19,12.79,11.1,9.63,0.06,0.07,2.62,0.49,0.72,0.68,0.0,0.0,0.21,0.28,0.2,0.01,2.15,0.33,0.42,0.75,16.2,2.78,2.42,4.08,0.59,0.14,0.33,2.75,14.67,9.83,0.0,0.08,1.82,0.42,14.5,2.25,1.75,0.5,4.25,0.25,16.72,1.72,0.0,0.25,47.58,46.08,46.14,42.99,44.35,2.81,0.17,2.79,0.21,51.58,42.6,42.67,48.0,2.67,0.13,2.6,0.15,48.5,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WPG,bjorkstrand,o,bjorkstrand6000wo,87013-42773,W,o,Oliver Bjorkstrand,bjorkstrand,10.12075518,53.0,6000,SEA@WPG,SEA,WPG,,,,,,W/UTIL,bjorkstrand6000wo
zucker6100wj,77.1,Jason Zucker,6100,W,0,PIT,SJ-ADell,10.72,13.5,7.9,-0.45,1.8,2,2,13,0,-0.2,33,0,3,3.7,2.9,-165,6.5,65,0,9.6,-0.3,36,17,30,92,10.5,60,10,40,10,0.24,0.35,0.59,15.01,2.36,2.17,3.15,0.69,0.11,0.38,2.56,13.95,13.13,10.79,0.02,0.1,1.27,0.16,0.29,0.56,0.0,0.0,0.22,0.25,0.44,0.0,2.83,0.27,0.18,0.45,16.51,1.64,2.82,4.36,0.65,0.1,0.36,3.18,18.27,12.64,0.0,0.0,1.43,0.18,18.0,3.33,3.33,0.0,4.67,0.67,16.78,2.31,0.0,0.0,55.0,49.4,48.18,46.29,43.28,3.32,0.21,2.97,0.16,57.73,51.11,47.36,46.22,3.55,0.26,2.78,0.24,48.67,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,zucker,j,zucker6100wj,87013-21686,W,j,Jason Zucker,zucker,10.47142807,49.0,6100,PIT@SJ,PIT,SJ,,,,,,W/UTIL,zucker6100wj
pastrnak10200wd,76.99,David Pastrnak,10200,W,0,BOS,DAL-JOettinger,18.65,23.3,14.0,-0.51,1.8,1,1,16,0,-4.5,72,0,3,2.9,2.7,-125,5.5,71,0,21.2,3.0,69,38,20,95,18.8,60,20,40,10,0.67,0.62,1.29,19.17,4.04,4.67,6.16,0.76,0.14,0.31,4.98,14.6,11.9,11.13,0.21,0.26,3.83,1.42,2.0,0.71,0.0,0.0,0.46,0.36,0.47,0.05,3.18,0.55,0.73,1.27,19.57,3.89,3.64,4.45,0.82,0.15,0.18,3.82,13.0,14.36,0.18,0.18,3.69,1.18,16.0,2.5,2.5,0.0,2.5,1.0,21.04,2.47,0.0,0.0,46.13,46.2,47.34,41.32,45.82,3.21,0.22,3.02,0.17,41.64,45.7,46.73,48.8,3.27,0.11,3.0,0.17,56.0,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,pastrnak,d,pastrnak10200wd,87013-59218,W,d,David Pastrnak,pastrnak,22.42307692,52.0,10200,BOS@DAL,BOS,DAL,,,,,,W/UTIL,pastrnak10200wd
bailey4000wj,76.49,Josh Bailey,4000,W,0,NYI,OTT-KMandolese,8.57,10.9,6.3,1.5,2.1,1,2,4,0,1.3,86,0,3,3.6,2.6,-202,6.0,89,-170,7.4,0.4,59,32,34,97,4.7,58,33,41,12,0.2,0.3,0.5,15.91,1.89,1.29,1.63,0.79,0.16,0.38,1.67,10.91,13.0,7.99,0.01,0.09,1.49,0.14,0.2,0.71,0.0,0.0,0.19,0.21,0.04,0.0,2.24,0.0,0.31,0.31,15.43,1.2,1.0,1.15,0.87,0.0,0.54,1.54,13.08,13.08,0.0,0.08,1.49,0.0,14.0,2.0,1.25,0.75,1.25,0.0,16.7,0.97,0.0,0.25,47.16,44.03,44.21,48.9,45.84,2.65,0.21,3.33,0.21,50.62,45.64,50.46,44.91,2.38,0.1,3.82,0.26,39.33,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,bailey,j,bailey4000wj,87013-8495,W,j,Josh Bailey,bailey,6.459615267,52.0,4000,OTT@NYI,NYI,OTT,,,,,,W/UTIL,bailey4000wj
necas7600wm,76.28,Martin Necas,7600,W,0,CAR,WAS-DKuemper,11.99,15.1,8.9,-2.1,1.6,2,2,3,0,-5.1,16,0,3,3.2,2.5,-172,5.5,80,-142,11.0,-0.3,58,28,40,100,13.0,66,33,33,9,0.26,0.4,0.67,17.27,2.33,2.59,3.67,0.71,0.1,0.19,2.77,14.72,10.98,10.98,0.07,0.11,2.52,0.44,0.71,0.62,0.01,0.01,0.19,0.28,0.39,0.0,2.13,0.4,0.4,0.8,17.33,2.77,2.2,3.4,0.65,0.18,0.2,2.4,14.4,11.0,0.1,0.3,2.13,0.4,15.67,2.0,1.67,0.33,3.0,0.67,17.71,0.91,0.0,0.33,51.3,51.34,46.2,36.93,45.87,3.17,0.19,2.7,0.17,49.7,47.36,37.7,50.09,2.8,0.25,2.0,0.14,43.67,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,necas,m,necas7600wm,87013-82045,W,m,Martin Necas,necas,14.48461562,52.0,7600,CAR@WSH,CAR,WSH,,,,,,W/UTIL,necas7600wm
jarvis5000ws,76.22,Seth Jarvis,5000,W,0,CAR,WAS-DKuemper,10.07,12.7,7.4,1.05,2.0,1,2,3,0,-1.9,66,0,3,3.2,2.5,-172,5.5,80,-142,9.1,0.8,60,30,37,100,6.4,66,11,33,9,0.21,0.35,0.56,15.04,2.23,2.01,2.81,0.72,0.1,0.43,2.44,12.82,9.82,9.71,0.02,0.07,2.03,0.38,0.6,0.63,0.0,0.0,0.19,0.28,0.25,0.0,2.39,0.1,0.1,0.2,16.45,0.73,1.9,2.6,0.73,0.05,0.6,2.5,14.0,11.0,0.0,0.1,2.14,0.2,15.0,3.0,2.33,0.67,2.67,0.33,16.65,0.6,0.0,0.0,51.3,51.34,46.2,36.93,45.87,3.17,0.19,2.7,0.17,49.7,47.36,37.7,50.09,2.8,0.25,2.0,0.14,43.67,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,jarvis,s,jarvis5000ws,87013-146131,W,s,Seth Jarvis,jarvis,8.807692308,52.0,5000,CAR@WSH,CAR,WSH,,,,,,W/UTIL,jarvis5000ws
