RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
malkin7100ce,78.58,Evgeni Malkin,7100,C,0,PIT,NYI-ISorokin,13.78,17.3,10.3,0.59,1.9,2,1,8,0,-2.5,50,1,3,3.0,3.1,-105,6.0,45,-110,15.0,1.0,65,32,27,91,16.9,60,50,40,10,0.43,0.59,1.01,18.67,3.25,3.13,4.01,0.78,0.14,0.37,3.49,14.81,12.64,11.33,0.16,0.26,3.96,0.96,1.32,0.73,0.0,0.0,0.26,0.32,0.67,0.0,2.59,0.4,0.9,1.3,19.03,4.1,2.5,3.1,0.81,0.16,0.4,2.9,15.6,14.3,0.3,0.3,3.73,0.8,16.25,3.25,2.5,0.75,3.25,0.75,18.62,4.4,0.0,0.0,52.87,49.44,48.87,46.48,44.28,3.31,0.21,2.89,0.16,57.0,51.0,48.4,50.33,3.2,0.28,2.75,0.18,49.6,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,malkin,e,malkin7100ce,87112-8595,C,e,Evgeni Malkin,malkin,15.0339620338296,53.0,7100,PIT@NYI,PIT,NYI,,,,,,C/UTIL,malkin7100ce
barzal6700cm,78.42,Mathew Barzal,6700,C,0,NYI,PIT-CDesmith,14.09,17.7,10.5,1.72,2.1,1,1,17,0,-0.7,82,1,3,3.1,3.0,-115,6.0,55,-110,12.0,0.1,61,26,31,96,12.2,58,25,41,12,0.2,0.66,0.86,18.32,2.82,2.21,2.98,0.74,0.09,0.49,2.7,14.87,13.65,10.87,0.03,0.29,3.18,0.57,0.75,0.77,0.0,0.0,0.17,0.37,0.29,0.0,3.29,0.25,0.42,0.67,19.82,2.03,2.75,3.75,0.73,0.09,0.83,3.58,17.83,14.25,0.0,0.17,3.4,0.67,17.6,3.4,2.8,0.6,4.4,1.6,21.1,3.93,0.0,0.4,47.94,44.28,46.48,48.87,49.44,2.69,0.21,3.0,0.21,50.33,48.4,51.0,57.0,2.83,0.12,3.5,0.29,59.75,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,barzal,m,barzal6700cm,87112-66685,C,m,Mathew Barzal,barzal,13.083928789411273,56.0,6700,PIT@NYI,NYI,PIT,,,,,,C/UTIL,barzal6700cm
chytil6000cf,78.32,Filip Chytil,6000,C,0,NYR,EDM-SSkinner,10.72,13.5,7.9,-0.21,1.8,3,1,2,0,-2.7,50,1,2,3.5,3.7,105,7.0,76,104,9.9,1.9,61,33,24,103,15.7,66,44,33,9,0.31,0.25,0.56,14.2,2.37,2.22,3.04,0.73,0.14,0.48,2.7,11.77,10.69,8.69,0.04,0.01,1.1,0.17,0.22,0.79,0.0,0.0,0.27,0.24,0.37,0.03,2.27,0.78,0.22,1.0,15.54,3.86,2.56,3.44,0.74,0.3,0.33,2.89,12.22,11.56,0.0,0.0,1.24,0.11,11.4,2.6,2.4,0.2,3.4,0.2,15.29,1.52,0.0,0.0,41.63,45.01,44.55,45.52,47.23,2.79,0.25,3.45,0.23,41.89,40.6,48.0,49.6,2.11,0.26,3.0,0.23,46.0,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,chytil,f,chytil6000cf,87112-82087,C,f,Filip Chytil,chytil,10.935999755859376,50.0,6000,NYR@EDM,NYR,EDM,,,,,,C/UTIL,chytil6000cf
lizotte4000cb,75.37,Blake Lizotte,4000,C,0,LA,ANA-JGibson,7.25,9.2,5.3,0.42,1.8,3,0,1,0,2.8,35,1,4,4.2,2.5,-272,6.5,96,-205,6.2,-0.3,55,27,36,95,6.5,66,44,33,9,0.12,0.27,0.39,12.69,1.84,1.26,1.61,0.78,0.1,0.38,1.63,10.94,9.89,7.94,0.0,0.0,0.11,0.02,0.05,0.5,0.0,0.03,0.12,0.23,0.68,0.01,1.27,0.0,0.56,0.56,14.95,2.25,0.67,1.44,0.46,0.0,0.33,1.0,11.22,12.11,0.0,0.0,0.01,0.0,9.0,0.0,0.0,0.0,0.5,0.0,14.98,0.0,0.0,0.0,50.48,48.04,51.64,44.46,42.48,3.23,0.22,3.2,0.26,43.11,55.91,46.89,43.55,3.0,0.26,3.27,0.17,36.8,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,lizotte,b,lizotte4000cb,87112-103276,C,b,Blake Lizotte,lizotte,6.661818070845171,55.0,4000,LA@ANH,LA,ANH,,,,,,C/UTIL,lizotte4000cb
ek7400cj,72.05,Joel Eriksson Ek,7400,C,0,MIN,DAL-JOettinger,13.42,16.8,10.0,-0.39,1.8,2,1,17,0,-1.2,17,0,2,2.8,2.8,-110,5.5,20,-120,13.7,2.4,71,34,28,96,19.2,90,54,9,11,0.36,0.4,0.76,18.96,2.41,3.0,4.09,0.73,0.12,0.63,3.63,11.66,10.97,8.7,0.14,0.15,3.36,0.83,1.16,0.72,0.02,0.01,0.2,0.24,0.49,0.02,3.03,0.58,0.42,1.0,18.43,3.26,4.08,5.25,0.78,0.14,0.92,5.0,12.25,11.08,0.42,0.33,3.71,1.42,11.5,5.33,4.0,1.33,5.17,1.33,17.91,3.47,0.5,0.17,49.25,44.34,47.22,42.31,45.98,3.26,0.23,3.01,0.17,49.0,47.78,45.42,47.78,3.17,0.26,2.89,0.12,53.75,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,ek,j,ek7400cj,87112-73949,C,j,Joel Eriksson Ek,ek,14.800000226056136,54.0,7400,DAL@MIN,MIN,DAL,,,,,,C/UTIL,ek7400cj
pinto4300cs,69.99,Shane Pinto,4300,C,0,OTT,CHI-PMrazek,7.93,10.1,5.8,0.49,1.8,3,2,5,0,0.4,76,0,3,4.2,2.5,-275,6.5,88,-205,8.0,-0.4,32,15,27,86,8.3,80,20,20,10,0.23,0.19,0.42,15.61,1.62,1.83,2.62,0.7,0.12,0.42,2.25,12.92,11.6,9.35,0.08,0.06,2.13,0.47,0.71,0.67,0.0,0.0,0.15,0.13,0.19,0.0,1.85,0.2,0.3,0.5,14.26,2.1,1.7,2.8,0.61,0.12,0.4,2.1,9.7,10.7,0.1,0.1,2.46,0.6,8.67,1.67,1.33,0.33,2.33,0.33,15.46,1.9,0.0,0.33,47.06,46.01,49.94,44.27,39.4,3.34,0.26,2.8,0.24,44.9,51.83,46.3,41.92,4.1,0.27,2.67,0.16,46.2,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,pinto,s,pinto4300cs,87112-148186,C,s,Shane Pinto,pinto,7.884905545216687,53.0,4300,CHI@OTT,OTT,CHI,,,,,,C/UTIL,pinto4300cs
carter4100cj,67.99,Jeff Carter,4100,C,0,PIT,NYI-ISorokin,7.66,9.7,5.6,0.63,1.9,3,2,4,0,0.0,50,1,3,3.0,3.1,-105,6.0,45,-110,8.9,0.0,58,25,37,91,4.9,50,10,50,10,0.2,0.27,0.47,15.69,1.8,1.96,2.62,0.75,0.1,0.76,2.72,10.38,12.41,8.0,0.06,0.07,1.51,0.3,0.39,0.76,0.01,0.01,0.13,0.19,0.47,0.03,2.09,0.1,0.0,0.1,14.33,0.42,1.9,2.8,0.68,0.05,0.4,2.3,11.2,9.7,0.0,0.0,1.44,0.3,7.75,2.25,2.0,0.25,3.0,0.75,13.32,1.89,0.0,0.0,52.87,49.44,48.87,46.48,44.28,3.31,0.21,2.89,0.16,57.0,51.0,48.4,50.33,3.2,0.28,2.75,0.18,49.6,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,carter,j,carter4100cj,87112-8555,C,j,Jeff Carter,carter,7.767307574932392,52.0,4100,PIT@NYI,PIT,NYI,,,,,,C/UTIL,carter4100cj
byfield3700cq,66.82,Quinton Byfield,3700,C,0,LA,ANA-JGibson,9.32,11.8,6.8,3.11,2.5,1,1,11,0,-0.2,96,1,4,4.2,2.5,-272,6.5,96,-205,5.4,-0.2,39,19,43,71,9.0,66,55,33,9,0.1,0.24,0.34,12.79,1.59,1.1,1.84,0.6,0.09,0.33,1.43,10.28,9.98,7.82,0.02,0.02,0.91,0.21,0.28,0.75,0.0,0.0,0.09,0.22,0.59,0.0,3.12,0.11,0.44,0.56,14.65,2.29,2.22,2.78,0.8,0.05,0.33,2.56,11.89,10.22,0.11,0.0,1.99,0.78,13.5,4.0,3.5,0.5,4.0,1.5,13.58,2.4,0.0,0.0,50.48,48.04,51.64,44.46,42.48,3.23,0.22,3.2,0.26,43.11,55.91,46.89,43.55,3.0,0.26,3.27,0.17,36.8,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,byfield,q,byfield3700cq,87112-142016,C,q,Quinton Byfield,byfield,5.670000203450521,30.0,3700,LA@ANH,LA,ANH,,,,,,C/UTIL,byfield3700cq
mcleod4200cr,66.7,Ryan McLeod,4200,C,0,EDM,NYR-IShesterkin,5.52,7.1,4.0,-1.72,1.3,3,2,2,0,-3.2,43,0,2,3.7,3.5,-125,7.0,24,-125,6.4,-0.2,48,21,37,105,9.5,55,44,44,9,0.18,0.18,0.37,14.36,1.55,1.38,1.93,0.71,0.13,0.41,1.78,10.93,9.7,7.88,0.02,0.04,1.01,0.14,0.19,0.71,0.02,0.01,0.14,0.13,0.26,0.0,1.6,0.5,0.1,0.6,13.52,2.66,1.4,1.8,0.78,0.36,0.4,1.8,9.9,8.7,0.0,0.0,0.98,0.3,7.2,1.0,1.0,0.0,1.2,0.4,13.11,1.3,0.0,0.0,48.02,47.23,45.52,44.55,45.01,3.27,0.3,2.73,0.2,49.6,48.0,40.6,41.89,3.0,0.3,2.67,0.17,38.2,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,mcleod,r,mcleod4200cr,87112-97128,C,r,Ryan McLeod,mcleod,7.038095383417039,42.0,4200,NYR@EDM,EDM,NYR,,,,,,C/UTIL,mcleod4200cr
hintz7600cr,66.45,Roope Hintz,7600,C,0,DAL,MIN-FGustavsson,13.06,16.4,9.7,-1.16,1.7,1,1,7,0,-3.7,43,1,3,2.8,2.8,-110,5.5,80,100,14.8,1.0,59,32,29,97,14.5,50,40,20,10,0.47,0.5,0.97,17.92,3.25,2.48,3.48,0.71,0.19,0.75,3.23,14.19,12.38,10.49,0.1,0.18,2.79,0.44,0.61,0.71,0.03,0.01,0.33,0.31,0.34,0.02,2.93,0.57,0.29,0.86,17.9,2.88,2.86,3.57,0.8,0.2,0.43,3.29,15.0,12.14,0.14,0.14,3.0,0.43,16.5,3.25,2.75,0.5,4.0,1.0,18.69,3.78,0.0,0.0,47.24,45.98,42.31,47.22,44.34,2.94,0.22,3.27,0.24,47.78,45.42,47.78,49.0,3.22,0.1,3.25,0.13,53.33,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,hintz,r,hintz7600cr,87112-80286,C,r,Roope Hintz,hintz,15.863829267785905,47.0,7600,DAL@MIN,DAL,MIN,,,,,,C/UTIL,hintz7600cr
seguin5400ct,65.48,Tyler Seguin,5400,C,0,DAL,MIN-FGustavsson,9.6,12.1,7.1,-0.1,1.8,2,2,4,0,-3.1,86,1,3,2.8,2.8,-110,5.5,80,100,10.8,0.6,64,24,35,97,8.5,40,10,60,10,0.25,0.39,0.64,17.47,2.2,2.59,3.48,0.75,0.1,0.39,2.98,13.33,13.71,9.96,0.05,0.06,2.25,0.55,0.68,0.81,0.0,0.0,0.2,0.32,0.35,0.04,2.5,0.2,0.2,0.4,17.44,1.38,2.4,3.11,0.77,0.08,0.4,2.8,13.44,13.0,0.0,0.0,2.22,0.11,13.5,2.5,2.25,0.25,3.25,0.5,17.38,1.61,0.0,0.0,47.24,45.98,42.31,47.22,44.34,2.94,0.22,3.27,0.24,47.78,45.42,47.78,49.0,3.22,0.1,3.25,0.13,53.33,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,seguin,t,seguin5400ct,87112-12417,C,t,Tyler Seguin,seguin,10.556363192471592,55.0,5400,DAL@MIN,DAL,MIN,,,,,,C/UTIL,seguin5400ct
goodrow4400cb,64.89,Barclay Goodrow,4400,C,0,NYR,EDM-SSkinner,5.61,7.2,4.0,-2.04,1.3,4,0,0,0,-3.5,22,1,2,3.5,3.7,105,7.0,76,104,6.8,-0.2,49,22,38,103,5.3,66,22,33,9,0.12,0.26,0.38,15.46,1.48,1.27,1.74,0.73,0.1,0.7,1.97,10.22,12.09,7.55,0.01,0.01,0.46,0.06,0.12,0.55,0.0,0.03,0.11,0.22,0.82,0.0,1.06,0.0,0.22,0.22,15.43,0.86,1.33,1.89,0.71,0.0,0.89,2.22,11.22,13.22,0.0,0.0,0.24,0.0,8.8,1.8,0.8,1.0,1.0,0.0,14.9,0.43,0.0,0.0,41.63,45.01,44.55,45.52,47.23,2.79,0.25,3.45,0.23,41.89,40.6,48.0,49.6,2.11,0.26,3.0,0.23,46.0,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,goodrow,b,goodrow4400cb,87112-43140,C,b,Barclay Goodrow,goodrow,7.181481255425347,54.0,4400,NYR@EDM,NYR,EDM,,,,,,C/UTIL,goodrow4400cb
zegras6200ct,63.59,Trevor Zegras,6200,C,0,ANA,LA-PCopley,13.26,16.7,9.9,1.92,2.1,1,1,4,0,-0.7,76,0,2,2.5,4.2,217,6.5,4,168,12.8,1.5,65,34,34,86,16.5,80,30,20,10,0.35,0.51,0.86,19.2,2.69,2.48,3.33,0.74,0.14,0.43,2.91,14.29,14.8,10.71,0.12,0.14,2.9,0.51,0.64,0.8,0.0,0.0,0.23,0.37,0.88,0.0,2.35,0.45,0.64,1.09,18.45,3.55,2.36,3.18,0.74,0.19,0.82,3.18,13.82,17.55,0.09,0.09,2.4,0.27,11.8,3.6,2.0,1.6,2.6,0.8,18.9,2.12,0.2,0.0,44.04,42.48,44.46,51.64,48.04,2.82,0.17,3.12,0.25,43.55,46.89,55.91,43.11,2.64,0.14,3.22,0.14,42.0,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,zegras,t,zegras6200ct,87112-128506,C,t,Trevor Zegras,zegras,12.7,55.0,6200,LA@ANH,ANH,LA,,,,,,C/UTIL,zegras6200ct
andersondolan3800cj,62.57,J. Anderson-Dolan,3800,C,0,LA,ANA-JGibson,4.86,6.2,3.5,-1.56,1.3,4,0,1,0,0.5,65,1,4,4.2,2.5,-272,6.5,96,-205,5.8,0.0,27,7,16,95,10.4,66,44,33,9,0.16,0.09,0.24,11.28,1.28,1.24,1.72,0.72,0.12,0.64,1.89,9.12,9.67,6.93,0.0,0.02,0.44,0.02,0.02,1.0,0.0,0.0,0.16,0.07,0.13,0.0,1.4,0.44,0.11,0.56,14.04,2.39,2.0,2.33,0.86,0.22,0.56,2.56,10.11,12.67,0.0,0.11,1.47,0.11,6.5,1.5,0.5,1.0,0.5,0.0,9.42,0.0,0.0,0.0,50.48,48.04,51.64,44.46,42.48,3.23,0.22,3.2,0.26,43.11,55.91,46.89,43.55,3.0,0.26,3.27,0.17,36.8,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,andersondolan,j,andersondolan3800cj,87112-82026,C,j,Jaret Anderson-Dolan,andersondolan,5.611627977947856,43.0,3800,LA@ANH,LA,ANH,,,,,,C/UTIL,andersondolan3800cj
hartman4700cr,60.23,Ryan Hartman,4700,C,0,MIN,DAL-JOettinger,9.97,12.6,7.3,1.7,2.1,1,2,7,0,-4.5,94,0,2,2.8,2.8,-110,5.5,20,-120,11.6,1.0,50,22,27,96,8.2,63,18,27,11,0.28,0.4,0.68,16.37,2.49,2.45,3.64,0.67,0.11,0.6,3.05,14.04,11.85,10.39,0.0,0.09,1.82,0.51,0.72,0.71,0.0,0.01,0.28,0.29,1.53,0.05,2.58,0.09,0.18,0.27,15.02,1.08,2.64,4.0,0.66,0.03,0.73,3.36,14.18,12.91,0.0,0.0,1.11,0.45,15.83,2.5,1.83,0.67,3.5,0.17,16.02,1.0,0.0,0.0,49.25,44.34,47.22,42.31,45.98,3.26,0.23,3.01,0.17,49.0,47.78,45.42,47.78,3.17,0.26,2.89,0.12,53.75,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,hartman,r,hartman4700cr,87112-43176,C,r,Ryan Hartman,hartman,9.336363821318656,33.0,4700,DAL@MIN,MIN,DAL,,,,,,C/UTIL,hartman4700cr
greig3900cr,58.66,Ridly Greig,3900,C,0,OTT,CHI-PMrazek,9.14,11.6,6.7,2.52,2.3,2,2,5,0,-1.9,95,0,3,4.2,2.5,-275,6.5,88,-205,0.0,-0.2,0,0,2,35,0.0,0,0,100,1,0.0,0.43,0.43,14.09,1.83,1.71,2.29,0.75,0.0,0.43,2.14,13.0,12.57,10.57,0.0,0.43,1.88,0.29,0.29,1.0,0.0,0.0,0.0,0.0,0.29,0.0,1.94,0.0,0.43,0.43,14.09,1.83,1.71,2.29,0.75,0.0,0.43,2.14,13.0,12.57,0.0,0.43,1.88,0.29,9.33,0.67,0.33,0.33,0.67,0.0,13.13,1.74,0.0,0.33,47.06,46.01,49.94,44.27,39.4,3.34,0.26,2.8,0.24,44.9,51.83,46.3,41.92,4.1,0.27,2.67,0.16,46.2,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,greig,r,greig3900cr,87112-146132,C,r,Ridly Greig,greig,7.071428571428571,7.0,3900,CHI@OTT,OTT,CHI,,,,,,C/UTIL,greig3900cr
cizikas3200cc,57.8,Casey Cizikas,3200,C,0,NYI,PIT-CDesmith,5.22,6.7,3.7,0.03,1.6,3,0,0,0,-2.4,82,1,3,3.1,3.0,-115,6.0,55,-110,5.4,-0.9,63,19,34,96,3.6,75,8,25,12,0.11,0.14,0.24,14.01,1.03,1.2,1.64,0.73,0.09,0.65,1.85,9.16,10.83,6.57,0.0,0.0,0.1,0.0,0.03,0.0,0.01,0.01,0.1,0.13,0.73,0.0,1.27,0.0,0.08,0.08,15.17,0.32,1.33,2.08,0.64,0.0,0.5,1.83,13.58,11.08,0.0,0.0,0.08,0.0,9.4,1.2,1.0,0.2,1.6,0.0,14.43,0.12,0.0,0.0,47.94,44.28,46.48,48.87,49.44,2.69,0.21,3.0,0.21,50.33,48.4,51.0,57.0,2.83,0.12,3.5,0.29,59.75,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,cizikas,c,cizikas3200cc,87112-9033,C,c,Casey Cizikas,cizikas,5.121428353445871,56.0,3200,PIT@NYI,NYI,PIT,,,,,,C/UTIL,cizikas3200cc
kupari3400cr,56.43,Rasmus Kupari,3400,C,0,LA,ANA-JGibson,4.18,5.4,3.0,-1.42,1.2,4,0,1,0,0.5,71,1,4,4.2,2.5,-272,6.5,96,-205,3.8,-1.5,30,12,44,79,2.8,22,11,77,9,0.08,0.13,0.2,10.51,1.14,0.73,1.21,0.61,0.11,0.48,1.22,8.27,8.85,6.29,0.0,0.0,0.11,0.02,0.02,1.0,0.02,0.02,0.06,0.11,0.22,0.0,1.15,0.0,0.22,0.22,9.86,1.34,0.56,0.78,0.71,0.0,0.11,0.67,6.33,8.11,0.0,0.0,0.02,0.0,8.0,1.0,1.0,0.0,1.0,0.0,12.64,0.0,0.0,0.0,50.48,48.04,51.64,44.46,42.48,3.23,0.22,3.2,0.26,43.11,55.91,46.89,43.55,3.0,0.26,3.27,0.17,36.8,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,kupari,r,kupari3400cr,87112-113289,C,r,Rasmus Kupari,kupari,4.256410256410256,39.0,3400,LA@ANH,LA,ANH,,,,,,C/UTIL,kupari3400cr
gambrell3100cd,54.9,Dylan Gambrell,3100,C,0,OTT,CHI-PMrazek,3.29,4.3,2.3,-1.69,1.1,4,0,1,0,1.2,86,0,3,4.2,2.5,-275,6.5,88,-205,2.9,-1.6,29,5,43,86,0.9,10,0,60,10,0.05,0.03,0.08,11.39,0.42,0.77,1.27,0.61,0.06,0.59,1.36,7.41,9.16,5.48,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.38,0.0,1.05,0.0,0.0,0.0,10.43,0.0,0.25,0.38,0.67,0.0,0.38,0.63,5.5,8.63,0.0,0.0,0.0,0.0,5.0,0.5,0.5,0.0,0.5,0.0,9.25,0.01,0.0,0.0,47.06,46.01,49.94,44.27,39.4,3.34,0.26,2.8,0.24,44.9,51.83,46.3,41.92,4.1,0.27,2.67,0.16,46.2,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,gambrell,d,gambrell3100cd,87112-82909,C,d,Dylan Gambrell,gambrell,2.288888931274414,36.0,3100,CHI@OTT,OTT,CHI,,,,,,C/UTIL,gambrell3100cd
blueger3300ct,52.87,Teddy Blueger,3300,C,0,PIT,NYI-ISorokin,5.23,6.7,3.8,-0.16,1.6,4,0,0,0,-4.1,76,1,3,3.0,3.1,-105,6.0,45,-110,5.5,-0.5,45,14,30,91,5.0,60,20,40,10,0.03,0.26,0.29,13.33,1.31,1.23,1.52,0.81,0.02,0.67,1.9,9.22,9.3,7.15,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.23,0.31,0.0,1.25,0.0,0.1,0.1,13.92,0.43,1.6,1.9,0.84,0.0,1.0,2.6,11.9,9.0,0.0,0.0,0.02,0.0,11.0,1.5,1.0,0.5,1.25,0.0,12.71,0.02,0.0,0.0,52.87,49.44,48.87,46.48,44.28,3.31,0.21,2.89,0.16,57.0,51.0,48.4,50.33,3.2,0.28,2.75,0.18,49.6,2/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,blueger,t,blueger3300ct,87112-68623,C,t,Teddy Blueger,blueger,5.2105263157894735,38.0,3300,PIT@NYI,PIT,NYI,,,,,,C/UTIL,blueger3300ct
