RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
mittelstadt4500cc,84.5,Casey Mittelstadt,4500,C,0,BUF,ANA-JGibson,8.74,11.1,6.4,0.89,1.9,3,2,5,0,1.7,35,0,2,4.0,2.7,-217,6.5,90,0,8.3,0.8,65,29,34,86,8.0,72,27,27,11,0.15,0.41,0.56,15.97,2.1,1.75,2.24,0.78,0.09,0.21,1.96,10.72,10.66,8.3,0.06,0.18,2.35,0.37,0.51,0.74,0.01,0.0,0.08,0.24,0.14,0.0,1.98,0.09,0.45,0.55,16.3,2.02,1.64,2.18,0.75,0.06,0.36,2.0,12.45,12.45,0.0,0.09,1.91,0.18,11.67,1.67,1.33,0.33,2.0,0.67,16.98,3.37,0.0,0.33,51.27,44.51,51.39,42.14,42.23,3.16,0.25,3.2,0.26,48.18,57.18,44.64,43.45,2.73,0.13,3.18,0.14,37.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,mittelstadt,c,mittelstadt4500cc,87046-82850,C,c,Casey Mittelstadt,mittelstadt,8.25576899601863,52.0,4500,BUF@ANH,BUF,ANH,,,,,,C/UTIL,mittelstadt4500cc
ek7300cj,82.76,Joel Eriksson Ek,7300,C,0,MIN,COL-AGeorgiev,14.56,18.3,10.9,0.96,2.0,2,1,15,0,-2.2,43,0,2,3.3,2.9,-135,6.0,49,-125,13.6,2.3,71,34,28,96,18.1,90,45,9,11,0.36,0.4,0.76,18.95,2.41,2.98,4.04,0.74,0.12,0.6,3.58,11.66,10.96,8.72,0.13,0.15,3.35,0.82,1.14,0.72,0.02,0.01,0.21,0.24,0.49,0.02,3.22,0.55,0.45,1.0,18.5,3.24,3.91,4.91,0.8,0.14,0.73,4.64,11.82,11.09,0.36,0.36,3.83,1.45,10.4,4.6,3.6,1.0,4.4,1.2,17.95,3.68,0.4,0.2,49.54,44.26,44.78,42.4,50.69,3.26,0.23,2.9,0.22,46.91,50.9,46.0,50.0,3.27,0.25,2.6,0.15,51.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,ek,j,ek7300cj,87046-73949,C,j,Joel Eriksson Ek,ek,14.571697882886204,53.0,7300,COL@MIN,MIN,COL,,,,,,C/UTIL,ek7300cj
chytil6200cf,82.68,Filip Chytil,6200,C,0,NYR,VAN-CDelia,11.36,14.3,8.4,0.02,1.8,3,1,2,0,-0.6,50,0,4,3.9,2.8,-202,6.5,91,0,9.9,1.9,62,33,23,103,16.6,77,55,22,9,0.32,0.25,0.57,14.19,2.41,2.23,3.07,0.73,0.14,0.47,2.7,11.77,10.64,8.69,0.04,0.01,1.09,0.17,0.22,0.79,0.0,0.0,0.28,0.24,0.37,0.03,2.15,0.7,0.4,1.1,15.67,4.21,2.5,3.5,0.71,0.28,0.4,2.9,13.6,12.2,0.0,0.0,1.16,0.1,11.25,2.5,2.5,0.0,3.75,0.25,15.8,1.66,0.0,0.0,42.58,45.1,45.9,45.5,43.43,2.79,0.25,2.93,0.3,45.6,40.09,45.6,43.91,2.5,0.24,3.09,0.35,47.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,chytil,f,chytil6200cf,87046-82087,C,f,Filip Chytil,chytil,11.06122448979592,49.0,6200,NYR@VAN,NYR,VAN,,,,,,C/UTIL,chytil6200cf
mackinnon10200cn,78.15,Nathan MacKinnon,10200,C,0,COL,MIN-MFleury,21.05,26.3,15.8,1.5,2.1,1,1,28,0,-4.3,66,2,1,2.9,3.3,112,6.0,51,104,22.2,2.5,66,35,19,98,23.6,63,45,36,11,0.56,0.8,1.36,21.8,3.74,5.22,6.59,0.79,0.11,0.5,5.72,20.26,15.51,14.87,0.16,0.28,3.84,1.49,1.96,0.76,0.0,0.0,0.4,0.52,0.6,0.02,4.21,0.55,1.0,1.55,22.99,4.04,4.91,6.7,0.73,0.11,0.64,5.55,20.8,19.3,0.09,0.36,3.55,1.2,21.75,7.0,5.75,1.25,7.75,2.0,23.55,3.96,0.25,0.0,48.27,50.69,42.4,44.78,44.26,3.17,0.26,3.28,0.24,50.0,46.0,50.9,46.91,2.5,0.28,3.45,0.13,49.6,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,mackinnon,n,mackinnon10200cn,87046-41391,C,n,Nathan MacKinnon,mackinnon,22.897560677877287,41.0,10200,COL@MIN,COL,MIN,,,,,,C/UTIL,mackinnon10200cn
cirelli5400ca,77.3,Anthony Cirelli,5400,C,0,TB,ARI-CIngram,8.87,11.2,6.5,-0.83,1.6,2,0,0,0,-1.1,22,2,1,4.1,2.6,-250,6.5,75,-245,8.8,-0.3,43,17,32,101,11.0,66,33,33,12,0.15,0.31,0.47,17.38,1.62,1.9,2.8,0.68,0.08,0.91,2.8,13.57,13.16,9.98,0.01,0.06,0.64,0.06,0.12,0.5,0.02,0.0,0.12,0.26,0.77,0.0,2.02,0.33,0.33,0.67,17.58,2.29,2.0,2.91,0.69,0.17,0.67,2.67,14.64,13.55,0.0,0.08,0.76,0.09,16.0,3.0,2.6,0.4,3.2,0.2,17.69,0.99,0.0,0.2,49.58,44.71,50.01,43.96,38.5,3.39,0.27,3.41,0.24,47.91,49.92,48.27,42.42,3.27,0.14,3.58,0.16,41.75,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,cirelli,a,cirelli5400ca,87046-66713,C,a,Anthony Cirelli,cirelli,10.273333740234374,30.0,5400,TB@ARI,TB,ARI,,,,,,C/UTIL,cirelli5400ca
miller7000cj,75.41,J.T. Miller,7000,C,0,VAN,NYR-IShesterkin,14.76,18.5,11.0,1.78,2.1,2,1,10,0,-0.3,50,0,2,2.8,3.9,166,6.5,9,0,16.5,2.3,77,37,18,87,14.3,81,18,18,11,0.38,0.77,1.15,20.67,3.34,2.74,3.82,0.72,0.14,0.66,3.39,13.86,12.64,10.31,0.13,0.33,3.62,0.84,1.22,0.69,0.0,0.01,0.25,0.43,0.67,0.02,2.63,0.17,0.75,0.92,19.91,2.77,3.33,4.0,0.83,0.05,0.83,4.17,12.91,12.0,0.0,0.42,3.88,1.09,13.2,3.8,2.6,1.2,3.6,1.2,19.76,3.52,0.0,0.2,46.29,43.43,45.5,45.9,45.1,3.21,0.27,2.72,0.19,43.91,45.6,40.09,45.6,3.09,0.21,2.8,0.14,38.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,miller,j,miller7000cj,87046-15360,C,j,J.T. Miller,miller,13.99074074074074,54.0,7000,NYR@VAN,VAN,NYR,,,,,,C/UTIL,miller7000cj
paul5000cn,75.3,Nicholas Paul,5000,C,0,TB,ARI-CIngram,6.98,8.9,5.1,-1.9,1.4,3,0,0,0,-1.3,13,2,1,4.1,2.6,-250,6.5,75,-245,9.3,0.8,59,29,35,104,4.2,25,8,58,12,0.25,0.22,0.47,16.44,1.72,1.74,2.51,0.69,0.15,0.8,2.54,11.07,12.08,8.17,0.04,0.01,0.91,0.1,0.16,0.65,0.02,0.01,0.2,0.2,0.49,0.04,1.65,0.1,0.1,0.2,14.15,0.85,0.9,1.56,0.58,0.11,0.5,1.4,11.0,12.11,0.0,0.0,1.61,0.11,14.67,1.33,0.67,0.67,1.0,0.33,13.37,1.72,0.0,0.0,49.58,44.71,50.01,43.96,38.5,3.39,0.27,3.41,0.24,47.91,49.92,48.27,42.42,3.27,0.14,3.58,0.16,41.75,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,paul,n,paul5000cn,87046-59261,C,n,Nicholas Paul,paul,9.176470588235292,51.0,5000,TB@ARI,TB,ARI,,,,,,C/UTIL,paul5000cn
mcleod4200cr,74.56,Ryan McLeod,4200,C,0,EDM,DET-VHusso,6.3,8.1,4.5,-0.94,1.5,3,2,3,0,3.4,43,0,3,4.1,2.6,-247,6.5,84,-245,6.5,0.0,49,22,36,105,10.6,66,55,33,9,0.18,0.18,0.37,14.38,1.54,1.38,1.93,0.71,0.13,0.41,1.78,10.86,9.7,7.81,0.02,0.04,1.02,0.13,0.18,0.69,0.02,0.01,0.14,0.13,0.26,0.0,1.74,0.56,0.11,0.67,13.94,2.88,1.33,1.78,0.75,0.42,0.44,1.78,9.89,9.11,0.0,0.0,1.02,0.22,6.5,0.75,0.75,0.0,1.0,0.25,13.95,1.48,0.0,0.0,45.78,46.85,47.16,44.63,40.06,3.28,0.3,2.86,0.25,47.44,46.45,42.22,40.09,3.0,0.3,2.55,0.14,30.5,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,mcleod,r,mcleod4200cr,87046-97128,C,r,Ryan McLeod,mcleod,7.131707168206936,41.0,4200,DET@EDM,EDM,DET,,,,,,C/UTIL,mcleod4200cr
hartman4800cr,74.12,Ryan Hartman,4800,C,0,MIN,COL-AGeorgiev,10.92,13.8,8.1,2.45,2.3,1,2,6,0,-2.1,94,0,2,3.3,2.9,-135,6.0,49,-125,11.7,1.1,50,22,27,96,8.2,54,18,36,11,0.28,0.41,0.69,16.4,2.52,2.47,3.63,0.68,0.11,0.6,3.07,13.89,11.92,10.28,0.0,0.09,1.83,0.51,0.72,0.71,0.0,0.01,0.28,0.31,1.56,0.05,2.7,0.1,0.2,0.3,14.86,1.21,2.7,3.8,0.71,0.04,0.7,3.4,12.9,13.4,0.0,0.0,1.13,0.5,13.6,2.4,1.8,0.6,3.0,0.0,15.88,1.01,0.0,0.0,49.54,44.26,44.78,42.4,50.69,3.26,0.23,2.9,0.22,46.91,50.9,46.0,50.0,3.27,0.25,2.6,0.15,51.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,hartman,r,hartman4800cr,87046-43176,C,r,Ryan Hartman,hartman,9.478124618530272,32.0,4800,COL@MIN,MIN,COL,,,,,,C/UTIL,hartman4800cr
pettersson9700ce,73.15,Elias Pettersson,9700,C,0,VAN,NYR-IShesterkin,17.17,21.5,12.8,-1.35,1.8,1,1,15,0,-3.7,8,0,2,2.8,3.9,166,6.5,9,0,19.0,3.9,69,39,25,86,17.9,72,18,27,11,0.54,0.72,1.27,19.73,3.86,3.2,4.67,0.69,0.17,0.92,4.12,12.53,12.78,9.54,0.11,0.25,3.52,0.82,1.38,0.6,0.02,0.01,0.41,0.46,0.12,0.04,2.84,0.58,0.42,1.0,20.24,2.96,2.67,3.45,0.77,0.22,1.25,3.92,11.36,12.09,0.17,0.0,3.63,0.82,15.0,4.4,3.2,1.2,4.6,1.6,21.15,3.43,0.2,0.0,46.29,43.43,45.5,45.9,45.1,3.21,0.27,2.72,0.19,43.91,45.6,40.09,45.6,3.09,0.21,2.8,0.14,38.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,pettersson,e,pettersson9700ce,87046-84409,C,e,Elias Pettersson,pettersson,19.159615149864784,52.0,9700,NYR@VAN,VAN,NYR,,,,,,C/UTIL,pettersson9700ce
kerfoot4500ca,72.81,Alexander Kerfoot,4500,C,0,TOR,CHI-PMrazek,8.02,10.2,5.8,0.17,1.8,2,0,7,0,-2.9,58,0,4,4.8,2.0,-605,6.5,71,-375,8.1,-0.1,55,27,44,98,7.8,70,20,30,10,0.14,0.33,0.47,14.86,1.9,1.56,2.11,0.74,0.09,0.76,2.32,10.99,10.94,8.17,0.02,0.01,0.45,0.09,0.11,0.8,0.02,0.02,0.1,0.3,0.37,0.02,1.95,0.1,0.4,0.5,14.15,2.12,1.6,2.3,0.7,0.06,0.5,2.1,12.6,9.6,0.1,0.0,0.32,0.2,18.33,3.33,2.33,1.0,2.33,0.33,16.96,0.85,0.0,0.0,49.71,47.19,49.87,42.79,39.37,3.1,0.24,2.8,0.25,49.6,51.45,45.4,41.91,2.7,0.3,2.64,0.17,47.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,kerfoot,a,kerfoot4500ca,87046-82179,C,a,Alexander Kerfoot,kerfoot,7.761111224139178,54.0,4500,CHI@TOR,TOR,CHI,,,,,,C/UTIL,kerfoot4500ca
kampf3700cd,72.23,David Kampf,3700,C,0,TOR,CHI-PMrazek,5.82,7.4,4.2,-0.39,1.6,3,0,1,0,0.7,58,0,4,4.8,2.0,-605,6.5,71,-375,5.8,-0.9,54,23,45,98,5.0,70,20,30,10,0.12,0.19,0.32,15.7,1.22,1.37,1.77,0.77,0.09,0.34,1.7,10.8,10.55,8.27,0.0,0.0,0.08,0.02,0.03,0.67,0.02,0.03,0.1,0.16,0.14,0.02,1.64,0.0,0.2,0.2,16.25,0.74,1.9,2.6,0.73,0.0,0.2,2.1,13.7,11.5,0.0,0.0,0.01,0.0,14.33,1.67,1.67,0.0,2.0,0.0,15.18,0.0,0.0,0.0,49.71,47.19,49.87,42.79,39.37,3.1,0.24,2.8,0.25,49.6,51.45,45.4,41.91,2.7,0.3,2.64,0.17,47.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,kampf,d,kampf3700cd,87046-80028,C,d,David Kampf,kampf,5.555555555555555,54.0,3700,CHI@TOR,TOR,CHI,,,,,,C/UTIL,kampf3700cd
goodrow4600cb,69.03,Barclay Goodrow,4600,C,0,NYR,VAN-CDelia,6.53,8.3,4.7,-1.53,1.4,4,0,0,0,-3.7,13,0,4,3.9,2.8,-202,6.5,91,0,6.9,-0.1,50,22,37,103,7.6,77,33,22,9,0.12,0.26,0.38,15.51,1.47,1.29,1.78,0.73,0.1,0.68,1.97,10.34,12.16,7.63,0.01,0.01,0.46,0.07,0.13,0.58,0.0,0.03,0.11,0.22,0.82,0.0,1.02,0.1,0.3,0.4,15.42,1.56,1.3,2.1,0.62,0.08,0.7,2.0,12.7,13.4,0.1,0.0,0.4,0.1,9.25,1.75,1.0,0.75,1.25,0.0,15.04,0.53,0.0,0.0,42.58,45.1,45.9,45.5,43.43,2.79,0.25,2.93,0.3,45.6,40.09,45.6,43.91,2.5,0.24,3.09,0.35,47.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,goodrow,b,goodrow4600cb,87046-43140,C,b,Barclay Goodrow,goodrow,7.256603888745578,53.0,4600,NYR@VAN,NYR,VAN,,,,,,C/UTIL,goodrow4600cb
krebs3500cp,68.86,Peyton Krebs,3500,C,0,BUF,ANA-JGibson,5.04,6.5,3.6,-0.76,1.4,3,0,1,0,1.7,66,0,2,4.0,2.7,-217,6.5,90,0,5.4,-0.9,43,22,47,86,8.6,63,27,27,11,0.14,0.24,0.38,13.49,1.69,0.92,1.36,0.68,0.15,0.22,1.14,9.86,9.0,7.3,0.01,0.1,1.43,0.09,0.13,0.7,0.01,0.0,0.11,0.14,0.58,0.0,1.55,0.4,0.1,0.5,14.79,2.03,1.2,1.5,0.8,0.33,0.5,1.7,11.1,8.3,0.1,0.0,0.51,0.1,11.0,2.0,1.33,0.67,1.33,0.33,15.49,1.56,0.33,0.0,51.27,44.51,51.39,42.14,42.23,3.16,0.25,3.2,0.26,48.18,57.18,44.64,43.45,2.73,0.13,3.18,0.14,37.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,krebs,p,krebs3500cp,87046-117048,C,p,Peyton Krebs,krebs,5.165909160267223,44.0,3500,BUF@ANH,BUF,ANH,,,,,,C/UTIL,krebs3500cp
ryan3500cd,67.08,Derek Ryan,3500,C,0,EDM,DET-VHusso,5.04,6.5,3.6,-0.76,1.4,4,0,1,0,-2.0,97,0,3,4.1,2.6,-247,6.5,84,-245,5.9,-0.2,55,21,36,105,9.0,66,44,33,9,0.16,0.15,0.31,11.28,1.65,1.1,1.44,0.76,0.15,0.64,1.74,8.73,8.65,6.34,0.0,0.0,0.11,0.0,0.01,0.0,0.01,0.01,0.15,0.14,0.36,0.0,1.2,0.33,0.11,0.44,12.7,2.08,1.89,2.44,0.77,0.18,0.56,2.44,10.33,8.22,0.0,0.0,0.11,0.0,7.0,1.0,0.5,0.5,1.25,0.0,10.61,0.02,0.0,0.0,45.78,46.85,47.16,44.63,40.06,3.28,0.3,2.86,0.25,47.44,46.45,42.22,40.09,3.0,0.3,2.55,0.14,30.5,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,ryan,d,ryan3500cd,87046-62927,C,d,Derek Ryan,ryan,5.453846271221455,52.0,3500,DET@EDM,EDM,DET,,,,,,C/UTIL,ryan3500cd
steel4000cs,66.28,Sam Steel,4000,C,0,MIN,COL-AGeorgiev,6.09,7.8,4.4,-0.74,1.5,3,2,4,0,0.0,43,0,2,3.3,2.9,-135,6.0,49,-125,5.3,-1.0,44,18,48,85,2.4,9,0,81,11,0.11,0.24,0.35,14.38,1.46,1.15,1.59,0.72,0.1,0.25,1.41,11.45,10.8,8.45,0.0,0.05,0.89,0.06,0.06,1.0,0.0,0.0,0.11,0.19,0.25,0.0,1.61,0.0,0.0,0.0,17.22,0.0,1.1,2.0,0.55,0.0,0.4,1.5,13.8,13.7,0.0,0.0,1.01,0.1,14.5,1.0,1.0,0.0,1.5,0.0,15.66,0.84,0.0,0.0,49.54,44.26,44.78,42.4,50.69,3.26,0.23,2.9,0.22,46.91,50.9,46.0,50.0,3.27,0.25,2.6,0.15,51.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,steel,s,steel4000cs,87046-70928,C,s,Sam Steel,steel,6.521153963529146,52.0,4000,COL@MIN,MIN,COL,,,,,,C/UTIL,steel4000cs
zegras6500ct,66.01,Trevor Zegras,6500,C,0,ANA,BUF-ULuukkonen,14.64,18.4,10.9,2.68,2.3,1,1,5,0,-3.3,77,0,3,2.7,4.0,180,6.5,10,0,12.8,1.5,64,35,35,87,16.7,81,36,18,11,0.35,0.5,0.85,19.18,2.66,2.49,3.33,0.75,0.14,0.41,2.9,14.18,14.69,10.63,0.12,0.14,2.92,0.53,0.65,0.82,0.0,0.0,0.23,0.36,0.91,0.0,2.62,0.55,0.64,1.18,18.49,3.83,2.45,3.27,0.75,0.22,0.64,3.09,13.55,17.09,0.09,0.18,2.53,0.27,11.25,3.75,2.25,1.5,2.75,0.75,19.28,2.15,0.25,0.0,43.39,42.23,42.14,51.39,44.51,2.86,0.17,2.73,0.25,43.45,44.64,57.18,48.18,2.82,0.19,2.18,0.29,41.33,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,zegras,t,zegras6500ct,87046-128506,C,t,Trevor Zegras,zegras,12.698148374204282,54.0,6500,BUF@ANH,ANH,BUF,,,,,,C/UTIL,zegras6500ct
compher5500cj,65.21,J.t. Compher,5500,C,0,COL,MIN-MFleury,8.85,11.2,6.5,-1.06,1.6,2,2,10,0,-2.5,50,2,1,2.9,3.3,112,6.0,51,104,9.2,1.1,51,30,46,97,11.9,63,36,36,11,0.23,0.3,0.53,17.58,1.81,1.64,2.23,0.74,0.14,0.89,2.53,13.05,13.0,9.58,0.07,0.05,1.63,0.28,0.39,0.71,0.0,0.0,0.16,0.25,0.34,0.0,2.29,0.18,0.55,0.73,20.34,2.15,1.73,2.2,0.79,0.11,1.55,3.27,16.0,19.3,0.09,0.09,0.78,0.2,16.75,3.25,2.0,1.25,2.25,0.25,21.09,0.68,0.0,0.0,48.27,50.69,42.4,44.78,44.26,3.17,0.26,3.28,0.24,50.0,46.0,50.9,46.91,2.5,0.28,3.45,0.13,49.6,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,compher,j,compher5500cj,87046-70279,C,j,J.T. Compher,compher,10.578845684344952,52.0,5500,COL@MIN,COL,MIN,,,,,,C/UTIL,compher5500cj
larkin7500cd,63.41,Dylan Larkin,7500,C,0,DET,EDM-JCampbell,13.56,17.0,10.1,-0.45,1.8,1,1,11,0,-2.2,50,1,2,2.6,4.1,200,6.5,16,198,14.3,-0.9,67,21,21,84,17.0,90,27,9,11,0.34,0.55,0.88,20.14,2.62,3.12,4.22,0.74,0.11,0.42,3.53,12.95,13.6,9.96,0.14,0.13,3.39,0.77,1.06,0.72,0.01,0.01,0.18,0.4,0.34,0.01,3.38,0.55,0.55,1.09,19.6,3.34,3.45,5.18,0.67,0.16,0.18,3.64,13.18,13.36,0.36,0.18,3.22,1.18,10.25,4.25,4.0,0.25,5.25,1.75,20.39,4.91,0.75,0.25,39.97,40.06,44.63,47.16,46.85,3.23,0.19,3.48,0.22,40.09,42.22,46.45,47.44,3.0,0.21,3.11,0.18,40.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,larkin,d,larkin7500cd,87046-62788,C,d,Dylan Larkin,larkin,15.400000478707108,51.0,7500,DET@EDM,DET,EDM,,,,,,C/UTIL,larkin7500cd
bellemare3700cp,59.78,P. Bellemare,3700,C,0,TB,ARI-CIngram,4.07,5.2,2.9,-2.14,1.1,4,0,1,0,2.9,50,2,1,4.1,2.6,-250,6.5,75,-245,3.8,-2.0,43,14,51,101,4.9,58,25,41,12,0.08,0.08,0.17,11.63,0.88,0.74,1.04,0.71,0.11,0.63,1.36,7.3,8.27,5.61,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.08,0.07,0.5,0.0,0.83,0.17,0.08,0.25,10.55,1.42,0.75,0.91,0.83,0.22,0.67,1.42,7.82,7.36,0.0,0.0,0.08,0.0,8.6,1.0,0.4,0.6,0.6,0.0,10.43,0.0,0.0,0.0,49.58,44.71,50.01,43.96,38.5,3.39,0.27,3.41,0.24,47.91,49.92,48.27,42.42,3.27,0.14,3.58,0.16,41.75,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,bellemare,p,bellemare3700cp,87046-54951,C,p,Pierre-Edouard Bellemare,bellemare,3.819607902975644,51.0,3700,TB@ARI,TB,ARI,,,,,,C/UTIL,bellemare3700cp
