RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
bunting5800wm,89.33,Michael Bunting,5800,W,0,TOR,FLA-S.Knight,13.95,17.5,10.4,3.37,2.4,1,1,12,0,0.4,77,0,3,3.8,2.9,-180,6.5,69,-182,11.7,1.8,60,30,35,98,13.8,50,50,41,12,0.32,0.49,0.81,16.06,3.03,2.13,3.17,0.67,0.15,0.33,2.46,15.87,12.38,11.82,0.03,0.06,1.68,0.2,0.31,0.64,0.0,0.0,0.29,0.43,1.17,0.02,2.58,0.54,0.15,0.69,18.04,2.29,3.0,4.25,0.71,0.18,0.15,3.15,15.33,12.83,0.23,0.0,3.36,0.83,15.0,2.71,2.43,0.29,4.0,1.0,18.36,3.62,0.29,0.0,45.48,47.16,40.87,42.31,50.47,3.12,0.25,3.52,0.24,45.08,45.5,39.67,46.21,3.25,0.28,3.38,0.32,48.29,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,bunting,m,bunting5800wm,86076-66617,W,m,Michael Bunting,bunting,10.82045468417081,44.0,5800,FLA@TOR,TOR,FLA,,,,,,W/UTIL,bunting5800wm
skinner7700wj,88.39,Jeff Skinner,7700,W,0,BUF,CHI-P.Mrazek,15.25,19.1,11.4,0.96,2.0,1,1,13,0,-4.1,96,2,1,3.8,2.8,-192,6.5,82,-114,15.4,3.6,66,34,29,86,11.0,63,27,9,11,0.45,0.55,1.0,17.36,3.45,3.35,4.31,0.78,0.14,0.21,3.56,14.73,12.44,11.34,0.1,0.13,3.19,0.7,0.96,0.73,0.0,0.0,0.36,0.42,0.58,0.0,2.96,0.42,0.42,0.83,18.71,2.66,3.25,4.58,0.71,0.13,0.25,3.5,14.64,13.36,0.08,0.08,3.52,0.92,14.14,3.0,2.71,0.29,4.14,0.86,18.72,3.56,0.0,0.14,47.61,43.56,50.04,42.76,39.51,3.19,0.25,2.82,0.26,45.42,47.64,42.5,40.73,3.33,0.2,2.7,0.26,40.4,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,skinner,j,skinner7700wj,86076-12439,W,j,Jeff Skinner,skinner,15.989742963741987,39.0,7700,BUF@CHI,BUF,CHI,,,,,,W/UTIL,skinner7700wj
tuch7900wa,87.84,Alex Tuch,7900,W,0,BUF,CHI-P.Mrazek,15.73,19.7,11.8,1.05,2.0,1,1,11,0,-4.1,77,2,1,3.8,2.8,-192,6.5,82,-114,14.9,1.9,76,34,23,86,16.6,72,27,27,11,0.37,0.55,0.92,18.71,2.95,2.9,4.06,0.71,0.13,0.78,3.68,13.47,11.91,10.48,0.07,0.16,3.23,0.4,0.65,0.62,0.01,0.0,0.29,0.39,0.25,0.06,2.92,0.5,0.75,1.25,19.63,3.82,3.08,4.25,0.73,0.16,0.58,3.67,15.09,12.36,0.0,0.25,3.33,0.42,14.43,3.57,3.14,0.43,4.14,0.57,19.49,3.41,0.0,0.14,47.61,43.56,50.04,42.76,39.51,3.19,0.25,2.82,0.26,45.42,47.64,42.5,40.73,3.33,0.2,2.7,0.26,40.4,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,tuch,a,tuch7900wa,86076-70168,W,a,Alex Tuch,tuch,16.402381533668155,42.0,7900,BUF@CHI,BUF,CHI,,,,,,W/UTIL,tuch7900wa
ehlers9500wn,87.82,Nikolaj Ehlers,9500,W,0,WPG,MTL-S.Montembeault,17.07,21.4,12.8,-0.73,1.8,1,1,19,0,0.6,9,0,2,3.8,2.4,-255,6.0,88,-194,18.2,1.7,34,16,4,90,19.2,35,7,14,14,0.49,0.65,1.14,17.23,3.97,3.65,5.09,0.72,0.13,0.43,4.08,15.17,12.51,11.83,0.11,0.14,2.11,0.49,0.63,0.77,0.0,0.0,0.38,0.51,0.22,0.0,3.06,0.5,1.0,1.5,16.2,5.56,2.83,4.67,0.61,0.18,0.33,3.17,17.0,10.67,0.0,0.33,2.25,0.33,17.0,3.17,2.83,0.33,4.67,0.67,16.2,2.25,0.0,0.33,47.86,43.57,46.78,46.14,41.39,3.0,0.25,3.48,0.24,43.54,51.57,43.62,40.0,2.58,0.35,3.38,0.39,42.29,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,ehlers,n,ehlers9500wn,86076-58907,W,n,Nikolaj Ehlers,ehlers,19.087499618530277,8.0,9500,WPG@MON,WPG,MON,,,,,,W/UTIL,ehlers9500wn
wheeler6600wb,87.2,Blake Wheeler,6600,W,0,WPG,MTL-S.Montembeault,10.77,13.6,8.0,-1.37,1.6,2,2,5,0,-0.3,51,0,2,3.8,2.4,-255,6.0,88,-194,13.6,2.0,56,30,28,90,9.4,21,21,7,14,0.35,0.59,0.94,18.7,3.02,2.38,3.2,0.75,0.15,0.56,2.95,14.17,13.74,10.74,0.1,0.19,2.88,0.39,0.58,0.68,0.0,0.0,0.24,0.4,0.62,0.04,2.08,0.33,0.33,0.67,16.36,2.46,1.33,1.83,0.73,0.25,0.33,1.67,12.67,11.33,0.17,0.0,1.34,0.17,12.67,1.67,1.33,0.33,1.83,0.5,16.36,1.34,0.17,0.0,47.86,43.57,46.78,46.14,41.39,3.0,0.25,3.48,0.24,43.54,51.57,43.62,40.0,2.58,0.35,3.38,0.39,42.29,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,wheeler,b,wheeler6600wb,86076-8182,W,b,Blake Wheeler,wheeler,12.342857142857143,35.0,6600,WPG@MON,WPG,MON,,,,,,W/UTIL,wheeler6600wb
kaprizov9800wk,86.42,Kirill Kaprizov,9800,W,0,MIN,WAS-C.Lindgren,19.48,24.4,14.6,1.1,2.0,1,1,27,0,-1.6,22,0,3,3.2,2.9,-125,6.0,71,105,19.9,2.2,78,37,21,94,15.8,63,36,18,11,0.68,0.64,1.31,19.84,3.96,3.82,5.24,0.73,0.18,0.39,4.21,15.0,12.17,10.95,0.27,0.22,3.6,1.17,1.52,0.77,0.0,0.0,0.41,0.42,0.47,0.04,3.36,0.58,0.5,1.08,20.35,3.19,3.67,5.45,0.67,0.16,0.33,4.0,14.73,11.27,0.17,0.08,4.49,1.36,16.67,5.17,4.67,0.5,7.0,2.67,20.47,4.03,0.33,0.17,45.74,44.21,45.95,41.88,45.59,3.18,0.23,2.84,0.19,44.73,46.92,44.45,50.62,3.18,0.17,2.67,0.22,52.14,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,kaprizov,k,kaprizov9800wk,86076-135875,W,k,Kirill Kaprizov,kaprizov,19.58333333333333,42.0,9800,MIN@WSH,MIN,WSH,,,,,,W/UTIL,kaprizov9800wk
farabee4900wj,84.41,Joel Farabee,4900,W,0,PHI,ANA-A.Stolarz,13.42,16.8,10.0,4.59,2.7,1,1,8,0,1.8,42,2,1,3.6,2.5,-212,6.0,84,-182,9.4,0.7,56,19,29,87,11.5,75,25,25,12,0.19,0.35,0.55,17.72,1.86,1.9,2.34,0.81,0.1,0.64,2.53,11.7,14.26,8.7,0.0,0.04,2.44,0.37,0.44,0.85,0.0,0.0,0.19,0.31,0.75,0.01,2.63,0.31,0.46,0.77,17.97,2.57,1.85,2.15,0.86,0.17,0.46,2.31,12.23,15.0,0.0,0.08,1.96,0.15,12.0,2.14,1.57,0.57,1.86,0.14,17.48,2.67,0.0,0.14,50.31,42.29,50.23,49.07,41.54,3.06,0.13,3.19,0.27,44.31,56.5,47.08,39.75,3.42,0.17,3.73,0.17,42.0,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,farabee,j,farabee4900wj,86076-103203,W,j,Joel Farabee,farabee,9.26590936834162,44.0,4900,ANH@PHI,PHI,ANH,,,,,,W/UTIL,farabee4900wj
riemsdyk6700wj,84.37,J. van Riemsdyk,6700,W,0,PHI,ANA-A.Stolarz,11.83,14.9,8.8,-0.51,1.8,2,2,8,0,1.8,6,2,1,3.6,2.5,-212,6.0,84,-182,10.6,0.9,48,26,28,87,9.4,66,33,8,12,0.32,0.28,0.59,16.22,2.18,2.35,3.06,0.77,0.14,0.35,2.7,11.55,12.63,8.85,0.09,0.03,2.89,0.54,0.78,0.7,0.0,0.0,0.23,0.25,0.33,0.0,2.66,0.23,0.38,0.62,16.44,2.26,2.38,2.77,0.86,0.1,0.31,2.69,13.31,10.62,0.0,0.08,3.3,0.38,13.0,2.29,1.86,0.43,2.14,0.43,15.49,3.2,0.0,0.0,50.31,42.29,50.23,49.07,41.54,3.06,0.13,3.19,0.27,44.31,56.5,47.08,39.75,3.42,0.17,3.73,0.17,42.0,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,riemsdyk,j,riemsdyk6700wj,86076-8797,W,j,James van Riemsdyk,riemsdyk,11.116666158040363,24.0,6700,ANH@PHI,PHI,ANH,,,,,,W/UTIL,riemsdyk6700wj
nugenthopkins8800wr,84.36,R. Nugent-Hopkins,8800,W,0,EDM,SEA-M.Jones,13.82,17.3,10.3,-2.61,1.6,2,1,5,0,-2.4,0,0,3,3.8,2.9,-184,6.5,83,-152,14.1,1.4,54,24,30,108,17.0,61,38,38,13,0.37,0.6,0.97,19.3,3.01,2.41,3.08,0.78,0.15,0.54,2.96,11.64,12.45,9.0,0.1,0.33,3.8,0.7,0.94,0.74,0.04,0.02,0.23,0.24,0.53,0.03,2.33,0.5,0.79,1.29,20.0,3.87,2.36,3.17,0.74,0.21,0.29,2.64,11.27,10.73,0.29,0.36,4.18,0.75,11.14,2.57,2.29,0.29,2.71,1.0,19.46,4.39,0.14,0.29,46.42,47.69,42.56,44.66,45.05,3.25,0.29,3.14,0.29,48.92,44.07,41.42,45.64,3.55,0.38,2.79,0.33,39.13,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,nugenthopkins,r,nugenthopkins8800wr,86076-14563,W,r,Ryan Nugent-Hopkins,nugenthopkins,16.157777235243056,45.0,8800,SEA@EDM,EDM,SEA,,,,,,W/UTIL,nugenthopkins8800wr
tippett6300wo,83.94,Owen Tippett,6300,W,0,PHI,ANA-A.Stolarz,12.45,15.6,9.3,0.89,2.0,2,1,12,0,1.8,9,2,1,3.6,2.5,-212,6.0,84,-182,9.5,1.0,48,25,32,87,13.9,58,41,33,12,0.28,0.22,0.49,15.17,1.94,2.42,3.37,0.72,0.11,0.48,2.9,12.25,12.45,9.18,0.07,0.06,2.22,0.56,0.69,0.81,0.0,0.0,0.2,0.16,0.23,0.01,2.99,0.38,0.46,0.85,15.54,3.28,3.0,4.0,0.75,0.13,0.38,3.38,13.92,10.85,0.0,0.15,1.89,0.54,13.43,3.71,3.14,0.57,4.29,0.71,15.76,2.53,0.0,0.14,50.31,42.29,50.23,49.07,41.54,3.06,0.13,3.19,0.27,44.31,56.5,47.08,39.75,3.42,0.17,3.73,0.17,42.0,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,tippett,o,tippett6300wo,86076-82049,W,o,Owen Tippett,tippett,11.543590056590546,39.0,6300,ANH@PHI,PHI,ANH,,,,,,W/UTIL,tippett6300wo
kane5600we,82.72,Evander Kane,5600,W,0,EDM,SEA-M.Jones,14.35,18.0,10.7,4.16,2.6,3,2,7,0,-5.1,99,0,3,3.8,2.9,-184,6.5,83,-152,16.1,2.0,49,25,18,104,0.0,0,0,0,13,0.56,0.39,0.94,19.5,2.89,3.6,4.83,0.75,0.15,0.35,3.94,17.29,16.01,12.81,0.07,0.06,2.28,0.41,0.56,0.74,0.03,0.01,0.46,0.32,1.57,0.08,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42,47.69,42.56,44.66,45.05,3.25,0.29,3.14,0.29,48.92,44.07,41.42,45.64,3.55,0.38,2.79,0.33,39.13,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,kane,e,kane5600we,86076-9092,W,e,Evander Kane,kane,15.557143075125555,14.0,5600,SEA@EDM,EDM,SEA,IR,Wrist,,,,W/UTIL,kane5600we
zuccarello7800wm,81.67,Mats Zuccarello,7800,W,0,MIN,WAS-C.Lindgren,14.19,17.8,10.6,-0.29,1.8,1,1,7,0,-1.6,85,0,3,3.2,2.9,-125,6.0,71,105,14.7,0.8,64,30,27,94,15.3,54,27,27,11,0.36,0.74,1.1,19.22,3.43,2.44,3.3,0.74,0.15,0.53,2.98,14.51,12.6,10.8,0.14,0.28,3.44,0.74,1.02,0.73,0.0,0.0,0.23,0.45,0.5,0.01,2.6,0.5,0.5,1.0,19.6,3.06,2.7,3.89,0.69,0.19,1.0,3.7,12.78,12.67,0.1,0.0,4.37,0.78,13.25,4.0,2.5,1.5,3.25,0.75,18.34,3.56,0.25,0.0,45.74,44.21,45.95,41.88,45.59,3.18,0.23,2.84,0.19,44.73,46.92,44.45,50.62,3.18,0.17,2.67,0.22,52.14,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,zuccarello,m,zuccarello7800wm,86076-12253,W,m,Mats Zuccarello,zuccarello,16.532499694824217,40.0,7800,MIN@WSH,MIN,WSH,,,,,,W/UTIL,zuccarello7800wm
olofsson5400wv,80.0,Victor Olofsson,5400,W,0,BUF,CHI-P.Mrazek,9.37,11.9,6.9,-0.43,1.7,3,2,2,0,-1.0,12,2,1,3.8,2.8,-192,6.5,82,-114,10.6,1.2,54,30,43,86,9.4,45,54,27,11,0.38,0.24,0.61,14.38,2.55,2.28,3.18,0.72,0.16,0.19,2.47,10.48,9.87,8.0,0.12,0.05,2.15,0.48,0.65,0.74,0.0,0.01,0.26,0.18,0.07,0.06,2.42,0.33,0.08,0.42,14.53,1.73,2.42,3.0,0.81,0.14,0.17,2.58,10.73,8.18,0.08,0.0,1.8,0.33,12.29,3.0,2.86,0.14,3.71,0.43,15.02,1.53,0.14,0.0,47.61,43.56,50.04,42.76,39.51,3.19,0.25,2.82,0.26,45.42,47.64,42.5,40.73,3.33,0.2,2.7,0.26,40.4,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,olofsson,v,olofsson5400wv,86076-83057,W,v,Victor Olofsson,olofsson,9.995237804594494,42.0,5400,BUF@CHI,BUF,CHI,,,,,,W/UTIL,olofsson5400wv
niederreiter5700wn,78.81,Nino Niederreiter,5700,W,0,NAS,CLB-J.Korpisalo,11.72,14.7,8.7,1.33,2.1,2,2,11,0,-2.9,22,2,1,3.9,2.7,-212,6.5,71,-196,9.1,0.4,57,29,41,100,11.6,78,14,35,14,0.3,0.23,0.53,15.66,2.03,2.13,3.08,0.69,0.14,0.28,2.41,14.35,11.39,10.65,0.04,0.02,1.89,0.3,0.46,0.65,0.0,0.0,0.26,0.21,0.45,0.02,2.9,0.2,0.47,0.67,15.96,2.52,3.27,3.86,0.85,0.06,0.6,3.87,15.15,15.92,0.0,0.07,1.8,0.64,13.88,4.25,3.5,0.75,4.13,0.88,16.3,2.29,0.0,0.13,48.44,44.15,50.12,47.24,43.08,3.35,0.21,3.12,0.23,47.54,51.29,51.46,41.14,2.92,0.23,3.31,0.33,38.75,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,niederreiter,n,niederreiter5700wn,86076-12728,W,n,Nino Niederreiter,niederreiter,10.186046511627907,43.0,5700,CBJ@NSH,NSH,CBJ,,,,,,W/UTIL,niederreiter5700wn
perron5900wd,78.68,David Perron,5900,W,0,DET,ARI-K.Vejmelka,10.34,13.1,7.6,-0.44,1.8,2,2,4,0,-2.7,66,2,1,3.2,2.9,-130,6.0,60,-178,13.7,2.2,60,31,37,94,9.4,33,66,25,12,0.43,0.4,0.82,17.25,2.85,2.73,3.66,0.75,0.16,0.26,2.99,11.58,12.01,8.76,0.16,0.2,3.2,1.1,1.48,0.74,0.0,0.0,0.27,0.2,0.73,0.05,2.12,0.31,0.31,0.62,16.64,2.24,2.23,2.62,0.85,0.14,0.08,2.31,10.83,9.33,0.08,0.08,3.37,1.08,10.57,1.29,1.14,0.14,1.71,1.0,15.97,2.47,0.0,0.0,44.29,40.2,49.54,46.44,38.0,3.16,0.19,3.3,0.26,39.38,45.5,44.31,40.64,3.54,0.2,3.0,0.41,42.25,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,perron,d,perron5900wd,86076-8640,W,d,David Perron,perron,11.452380952380953,42.0,5900,DET@ARI,DET,ARI,,,,,,W/UTIL,perron5900wd
kane6300wp,78.32,Patrick Kane,6300,W,0,CHI,BUF-C.Anderson,17.09,21.4,12.8,5.53,2.7,1,1,23,0,1.1,96,0,3,2.8,3.8,160,6.5,18,-105,16.4,2.3,69,29,27,84,14.2,41,33,25,12,0.3,0.74,1.05,20.93,3.01,3.71,4.63,0.8,0.08,0.32,4.02,14.19,16.76,10.74,0.09,0.3,3.7,1.2,1.41,0.85,0.0,0.0,0.22,0.44,0.27,0.01,3.62,0.44,0.22,0.67,18.68,2.15,4.11,5.5,0.75,0.11,0.22,4.33,10.5,14.88,0.11,0.11,4.33,1.88,9.0,4.5,4.5,0.0,5.0,2.5,15.67,3.76,0.0,0.0,41.96,39.51,42.76,50.04,43.56,2.94,0.21,2.89,0.26,40.73,42.5,47.64,45.42,2.8,0.18,2.92,0.23,46.86,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,kane,p,kane6300wp,86076-8262,W,p,Patrick Kane,kane,13.165789152446546,38.0,6300,BUF@CHI,CHI,BUF,,,,,,W/UTIL,kane6300wp
raymond5700wl,77.89,Lucas Raymond,5700,W,0,DET,ARI-K.Vejmelka,11.04,13.9,8.2,0.65,1.9,1,1,3,0,0.8,12,2,1,3.2,2.9,-130,6.0,60,-178,10.3,0.2,54,27,45,84,13.8,58,41,50,12,0.29,0.35,0.65,17.85,2.19,2.07,2.51,0.82,0.14,0.27,2.34,12.17,13.29,8.94,0.08,0.21,2.79,0.39,0.47,0.82,0.0,0.0,0.21,0.14,0.35,0.01,2.43,0.46,0.62,1.08,16.45,3.94,1.31,1.85,0.71,0.35,0.54,1.85,9.5,11.58,0.08,0.38,3.12,0.15,11.14,2.29,1.43,0.86,2.14,0.29,16.95,2.66,0.14,0.29,44.29,40.2,49.54,46.44,38.0,3.16,0.19,3.3,0.26,39.38,45.5,44.31,40.64,3.54,0.2,3.0,0.41,42.25,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,raymond,l,raymond5700wl,86076-142018,W,l,Lucas Raymond,raymond,10.28095209030878,42.0,5700,DET@ARI,DET,ARI,,,,,,W/UTIL,raymond5700wl
tkachuk9900wm,77.34,Matthew Tkachuk,9900,W,0,FLA,TOR-M.Murray,15.53,19.4,11.6,-3.05,1.6,1,1,23,0,-3.5,9,2,1,2.9,3.8,150,6.5,31,150,18.6,2.1,69,35,25,105,19.9,69,30,30,13,0.51,0.84,1.35,18.82,4.31,3.19,4.45,0.72,0.16,0.29,3.48,17.75,11.78,13.55,0.13,0.28,3.41,0.9,1.29,0.7,0.0,0.0,0.38,0.56,1.13,0.06,2.86,0.57,0.64,1.21,19.16,3.79,3.43,4.71,0.73,0.17,0.5,3.93,17.15,13.23,0.29,0.29,3.45,1.21,18.71,4.43,3.86,0.57,5.14,1.71,19.29,2.97,0.29,0.43,45.06,50.47,42.31,40.87,47.16,3.36,0.23,3.11,0.22,46.21,39.67,45.5,45.08,3.15,0.34,2.92,0.26,44.57,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,tkachuk,m,tkachuk9900wm,86076-70904,W,m,Matthew Tkachuk,tkachuk,19.514285132998516,42.0,9900,FLA@TOR,FLA,TOR,,,,,,W/UTIL,tkachuk9900wm
boldy6400wm,76.77,Matt Boldy,6400,W,0,MIN,WAS-C.Lindgren,12.66,15.9,9.4,0.91,2.0,3,1,15,0,-3.8,72,0,3,3.2,2.9,-125,6.0,71,105,11.5,0.5,51,24,41,94,11.5,36,54,18,11,0.28,0.43,0.72,16.31,2.65,2.64,3.76,0.7,0.11,0.39,3.03,11.78,10.99,9.08,0.09,0.18,3.08,0.69,0.99,0.7,0.0,0.0,0.2,0.25,0.39,0.01,2.56,0.08,0.5,0.58,17.22,2.02,3.08,5.27,0.58,0.03,0.25,3.33,12.91,10.18,0.0,0.17,4.42,0.91,14.17,4.33,4.17,0.17,5.67,1.0,18.62,4.03,0.0,0.17,45.74,44.21,45.95,41.88,45.59,3.18,0.23,2.84,0.19,44.73,46.92,44.45,50.62,3.18,0.17,2.67,0.22,52.14,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,boldy,m,boldy6400wm,86076-148097,W,m,Matt Boldy,boldy,12.064286004929317,42.0,6400,MIN@WSH,MIN,WSH,,,,,,W/UTIL,boldy6400wm
okposo4900wk,76.29,Kyle Okposo,4900,W,0,BUF,CHI-P.Mrazek,7.3,9.3,5.3,-1.53,1.5,4,0,0,0,-1.5,9,2,1,3.8,2.8,-192,6.5,82,-114,9.5,0.5,45,30,39,86,9.2,36,63,27,11,0.28,0.24,0.53,15.75,2.02,2.12,2.92,0.73,0.13,0.31,2.43,10.29,10.03,7.42,0.08,0.07,1.51,0.24,0.39,0.62,0.03,0.0,0.18,0.18,0.55,0.04,1.57,0.42,0.08,0.5,14.25,2.11,2.17,2.75,0.79,0.19,0.42,2.58,10.82,9.55,0.0,0.0,0.27,0.0,10.43,1.86,1.57,0.29,2.14,0.0,14.09,0.43,0.0,0.0,47.61,43.56,50.04,42.76,39.51,3.19,0.25,2.82,0.26,45.42,47.64,42.5,40.73,3.33,0.2,2.7,0.26,40.4,1/17/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,okposo,k,okposo4900wk,86076-8502,W,k,Kyle Okposo,okposo,8.54857177734375,35.0,4900,BUF@CHI,BUF,CHI,,,,,,W/UTIL,okposo4900wk
