RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
wennberg4600ca,77.68,A. Wennberg,4600,C,0,SEA,MTL-JAllen,7.1,9.0,5.2,-0.96,1.5,2,0,1,0,0.0,38,1,2,3.9,2.8,-195,6.5,85,-166,7.3,0.0,58,26,39,86,8.6,58,41,41,12,0.19,0.27,0.46,17.92,1.54,1.16,1.47,0.79,0.16,0.72,1.88,13.02,11.85,9.62,0.05,0.04,2.02,0.23,0.33,0.7,0.0,0.01,0.14,0.22,0.28,0.01,1.69,0.23,0.31,0.54,18.12,1.79,1.0,1.23,0.81,0.23,0.85,1.85,12.77,12.54,0.0,0.08,1.35,0.08,11.5,1.67,1.0,0.67,1.5,0.17,17.65,0.53,0.0,0.0,46.62,44.94,46.08,42.36,40.92,2.9,0.16,3.52,0.24,46.69,46.15,44.77,37.54,2.46,0.13,3.67,0.43,36.83,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,wennberg,a,wennberg4600ca,85767-54743,C,a,Alex Wennberg,wennberg,8.234210365696958,38.0,4600,SEA@MON,SEA,MON,,,,,,C/UTIL,wennberg4600ca
suzuki6400cn,72.33,Nick Suzuki,6400,C,0,MTL,SEA-MJones,14.16,17.8,10.6,2.41,2.2,1,1,5,0,1.1,60,0,2,2.8,3.9,159,6.5,15,138,12.9,0.5,63,27,36,87,6.8,42,7,57,14,0.33,0.53,0.86,20.86,2.47,2.03,2.72,0.75,0.16,0.72,2.75,13.01,13.95,9.86,0.11,0.16,3.41,0.53,0.78,0.68,0.01,0.02,0.2,0.35,0.43,0.0,2.21,0.07,0.29,0.36,21.07,1.02,1.43,2.0,0.71,0.05,0.79,2.21,11.92,14.31,0.0,0.14,4.01,0.43,12.0,2.17,1.17,1.0,1.67,0.67,20.26,4.31,0.0,0.33,41.83,40.92,42.36,46.08,44.94,3.13,0.16,3.18,0.29,37.54,44.77,46.15,46.69,3.08,0.16,3.08,0.3,45.0,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,suzuki,n,suzuki6400cn,85767-82006,C,n,Nick Suzuki,suzuki,12.275,40.0,6400,SEA@MON,MON,SEA,,,,,,C/UTIL,suzuki6400cn
geekie4200cm,70.32,Morgan Geekie,4200,C,0,SEA,MTL-JAllen,5.33,6.8,3.8,-1.91,1.3,4,0,1,0,0.0,32,1,2,3.9,2.8,-195,6.5,85,-166,5.5,-0.3,45,22,41,86,5.6,50,16,33,12,0.11,0.26,0.37,11.54,1.92,1.11,1.59,0.7,0.1,0.43,1.54,8.89,8.5,6.55,0.0,0.01,0.76,0.09,0.13,0.67,0.0,0.0,0.11,0.24,0.37,0.0,1.36,0.0,0.45,0.45,11.37,2.38,1.18,1.3,0.91,0.0,0.36,1.55,7.18,7.64,0.0,0.0,0.02,0.0,6.5,1.25,1.25,0.0,1.5,0.0,11.56,0.0,0.0,0.0,46.62,44.94,46.08,42.36,40.92,2.9,0.16,3.52,0.24,46.69,46.15,44.77,37.54,2.46,0.13,3.67,0.43,36.83,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,geekie,m,geekie4200cm,85767-82041,C,m,Morgan Geekie,geekie,6.720000203450521,30.0,4200,SEA@MON,SEA,MON,,,,,,C/UTIL,geekie4200cm
granlund5200cm,70.29,Mikael Granlund,5200,C,0,NAS,OTT-CTalbot,8.76,11.1,6.4,-0.53,1.7,2,2,5,0,-2.1,9,0,3,3.0,3.2,-100,6.0,53,-128,9.4,0.7,59,23,39,86,6.7,35,7,57,14,0.11,0.57,0.68,19.86,2.05,1.43,2.06,0.7,0.08,0.72,2.15,12.59,14.63,9.45,0.03,0.27,3.37,0.35,0.54,0.64,0.0,0.0,0.08,0.3,0.25,0.02,1.65,0.0,0.5,0.5,18.28,1.64,0.93,1.54,0.6,0.0,0.86,1.79,12.75,15.33,0.0,0.14,2.64,0.08,14.4,2.0,1.17,0.83,1.6,0.0,18.68,2.21,0.0,0.17,45.6,44.08,44.97,47.03,46.22,3.37,0.22,3.12,0.19,47.27,43.09,52.09,45.09,3.1,0.23,2.91,0.06,49.2,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,granlund,m,granlund5200cm,85767-23041,C,m,Mikael Granlund,granlund,9.115789313065378,38.0,5200,NSH@OTT,NSH,OTT,,,,,,C/UTIL,granlund5200cm
lizotte3800cb,69.06,Blake Lizotte,3800,C,0,LA,EDM-SSkinner,6.15,7.9,4.4,-0.27,1.6,3,0,0,0,-0.5,66,0,2,3.3,3.3,-110,6.5,27,-110,6.4,-0.3,56,26,36,96,7.8,71,35,28,14,0.15,0.23,0.38,12.36,1.84,1.36,1.67,0.82,0.11,0.34,1.7,10.82,9.14,7.85,0.0,0.0,0.12,0.02,0.05,0.5,0.0,0.01,0.15,0.22,0.67,0.01,1.22,0.14,0.5,0.64,13.45,2.85,0.86,1.23,0.7,0.17,0.43,1.29,11.69,10.31,0.0,0.0,0.05,0.0,12.4,1.0,0.67,0.33,1.2,0.0,14.1,0.0,0.0,0.0,45.67,48.62,44.77,42.76,47.56,3.18,0.19,3.4,0.23,45.85,42.75,41.62,46.08,3.42,0.2,3.45,0.21,44.25,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,lizotte,b,lizotte3800cb,85767-103276,C,b,Blake Lizotte,lizotte,7.013953630314317,43.0,3800,EDM@LA,LA,EDM,,,,,,C/UTIL,lizotte3800cb
krebs3800cp,67.84,Peyton Krebs,3800,C,0,BUF,PHI-SErsson,4.16,5.4,3.0,-2.26,1.1,4,0,1,0,0.0,45,1,2,4.0,2.7,-232,6.5,90,0,5.5,-0.7,43,23,45,85,7.4,70,40,30,10,0.13,0.26,0.39,13.69,1.71,0.95,1.39,0.68,0.14,0.16,1.11,9.64,9.72,7.18,0.0,0.12,1.74,0.14,0.19,0.71,0.0,0.0,0.13,0.14,0.54,0.0,1.0,0.18,0.27,0.45,12.97,2.08,1.18,1.73,0.68,0.15,0.45,1.64,11.0,8.5,0.0,0.0,0.59,0.0,10.8,0.8,0.8,0.0,1.2,0.0,14.46,0.05,0.0,0.0,45.6,42.82,48.86,42.71,42.23,3.22,0.26,2.81,0.27,44.1,47.46,44.5,45.85,3.4,0.29,2.58,0.26,45.8,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,krebs,p,krebs3800cp,85767-117048,C,p,Peyton Krebs,krebs,4.464515932144657,31.0,3800,PHI@BUF,BUF,PHI,,,,,,C/UTIL,krebs3800cp
hayes6900ck,67.83,Kevin Hayes,6900,C,0,PHI,BUF-ULuukkonen,11.22,14.1,8.3,-1.56,1.6,3,1,2,0,-0.4,38,2,1,2.7,4.0,190,6.5,10,0,12.0,1.4,56,29,25,86,9.2,41,16,50,12,0.24,0.57,0.81,18.6,2.61,2.79,3.72,0.75,0.09,0.27,3.06,13.09,14.35,9.96,0.06,0.14,3.15,0.48,0.7,0.69,0.0,0.0,0.19,0.43,0.41,0.01,2.29,0.08,0.5,0.58,15.83,2.2,2.17,3.33,0.65,0.04,0.17,2.33,13.75,11.83,0.08,0.08,2.54,0.25,12.4,2.2,2.2,0.0,3.6,1.0,14.51,2.83,0.2,0.0,44.34,42.23,42.71,48.86,42.82,2.98,0.12,2.95,0.27,45.85,44.5,47.46,44.1,2.67,0.16,3.1,0.23,47.2,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,hayes,k,hayes6900ck,85767-58990,C,k,Kevin Hayes,hayes,13.241026267027245,39.0,6900,PHI@BUF,PHI,BUF,,,,,,C/UTIL,hayes6900ck
dach5000ck,64.06,Kirby Dach,5000,C,0,MTL,SEA-MJones,10.57,13.3,7.8,1.69,2.1,1,1,5,0,0.0,52,0,2,2.8,3.9,159,6.5,15,138,7.8,-0.4,52,20,36,86,7.5,57,21,42,14,0.12,0.36,0.48,17.22,1.67,1.64,2.29,0.72,0.07,0.53,2.17,11.76,12.65,8.68,0.03,0.13,2.42,0.16,0.23,0.71,0.0,0.0,0.09,0.23,0.53,0.0,2.4,0.14,0.21,0.36,18.61,1.16,1.79,2.5,0.71,0.08,0.71,2.5,12.77,13.54,0.07,0.14,3.76,0.21,12.0,3.33,2.33,1.0,3.17,0.33,18.58,3.98,0.17,0.17,41.83,40.92,42.36,46.08,44.94,3.13,0.16,3.18,0.29,37.54,44.77,46.15,46.69,3.08,0.16,3.08,0.3,45.0,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,dach,k,dach5000ck,85767-113269,C,k,Kirby Dach,dach,9.08499984741211,40.0,5000,SEA@MON,MON,SEA,,,,,,C/UTIL,dach5000ck
dvorak4300cc,63.77,Christian Dvorak,4300,C,0,MTL,SEA-MJones,10.93,13.8,8.1,3.49,2.5,2,1,5,0,0.0,77,0,2,2.8,3.9,159,6.5,15,138,8.6,0.8,50,22,28,87,8.2,64,35,35,14,0.19,0.37,0.56,17.0,1.98,1.44,1.86,0.77,0.13,0.82,2.26,9.85,13.0,7.08,0.01,0.06,2.19,0.3,0.39,0.77,0.0,0.0,0.18,0.31,0.09,0.03,1.69,0.14,0.29,0.43,18.04,1.43,1.64,2.21,0.74,0.09,0.93,2.57,9.0,11.54,0.0,0.07,3.11,0.5,8.0,1.83,0.83,1.0,1.33,0.17,17.54,3.64,0.0,0.17,41.83,40.92,42.36,46.08,44.94,3.13,0.16,3.18,0.29,37.54,44.77,46.15,46.69,3.08,0.16,3.08,0.3,45.0,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,dvorak,c,dvorak4300cc,85767-59120,C,c,Christian Dvorak,dvorak,8.044999694824218,40.0,4300,SEA@MON,MON,SEA,,,,,,C/UTIL,dvorak4300cc
laughton6000cs,62.85,Scott Laughton,6000,C,0,PHI,BUF-ULuukkonen,9.63,12.2,7.1,-1.3,1.6,3,2,2,0,-0.4,45,2,1,2.7,4.0,190,6.5,10,0,9.6,1.2,52,29,29,86,13.4,75,41,25,12,0.2,0.35,0.55,17.66,1.87,1.99,2.59,0.77,0.1,0.68,2.66,12.38,13.65,9.06,0.04,0.04,1.6,0.19,0.31,0.59,0.04,0.03,0.11,0.28,0.46,0.0,1.92,0.46,0.38,0.85,17.99,2.83,1.54,2.54,0.61,0.3,1.08,2.62,13.0,13.15,0.15,0.0,1.87,0.23,13.4,2.0,1.4,0.6,2.0,0.6,17.71,1.68,0.2,0.0,44.34,42.23,42.71,48.86,42.82,2.98,0.12,2.95,0.27,45.85,44.5,47.46,44.1,2.67,0.16,3.1,0.23,47.2,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,laughton,s,laughton6000cs,85767-37880,C,s,Scott Laughton,laughton,10.280555725097656,36.0,6000,PHI@BUF,PHI,BUF,,,,,,C/UTIL,laughton6000cs
johansen4700cr,62.51,Ryan Johansen,4700,C,0,NAS,OTT-CTalbot,8.49,10.8,6.2,0.22,1.8,3,1,3,0,-3.0,72,0,3,3.0,3.2,-100,6.0,53,-128,9.2,-0.1,56,22,41,86,6.8,50,14,42,14,0.28,0.34,0.63,16.16,2.34,1.39,1.92,0.72,0.2,0.4,1.78,10.93,11.46,8.22,0.11,0.14,3.29,0.49,0.71,0.68,0.0,0.0,0.17,0.2,0.76,0.01,1.49,0.14,0.29,0.43,14.26,1.81,1.21,1.85,0.66,0.12,0.29,1.5,10.42,10.58,0.07,0.0,2.77,0.54,11.6,0.67,0.67,0.0,1.0,0.8,13.93,2.27,0.0,0.0,45.6,44.08,44.97,47.03,46.22,3.37,0.22,3.12,0.19,47.27,43.09,52.09,45.09,3.1,0.23,2.91,0.06,49.2,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,johansen,r,johansen4700cr,85767-12592,C,r,Ryan Johansen,johansen,8.155262997275905,38.0,4700,NSH@OTT,NSH,OTT,,,,,,C/UTIL,johansen4700cr
evans3800cj,62.0,Jake Evans,3800,C,0,MTL,SEA-MJones,6.24,8.0,4.5,-0.18,1.6,3,0,1,0,0.0,45,0,2,2.8,3.9,159,6.5,15,138,6.9,0.3,64,26,34,87,6.4,57,35,42,14,0.12,0.27,0.39,14.92,1.57,1.41,1.73,0.81,0.08,0.68,2.09,10.17,11.6,7.4,0.01,0.0,0.17,0.02,0.07,0.33,0.0,0.01,0.11,0.26,0.34,0.01,1.33,0.07,0.36,0.43,15.24,1.69,1.07,1.57,0.68,0.07,0.57,1.64,10.46,10.54,0.07,0.0,0.15,0.07,10.83,1.83,1.0,0.83,1.67,0.0,15.3,0.23,0.0,0.0,41.83,40.92,42.36,46.08,44.94,3.13,0.16,3.18,0.29,37.54,44.77,46.15,46.69,3.08,0.16,3.08,0.3,45.0,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,evans,j,evans3800cj,85767-82972,C,j,Jake Evans,evans,4.87249984741211,40.0,3800,SEA@MON,MON,SEA,,,,,,C/UTIL,evans3800cj
frost4200cm,61.45,Morgan Frost,4200,C,0,PHI,BUF-ULuukkonen,8.16,10.4,6.0,0.92,1.9,2,1,4,0,0.0,94,2,1,2.7,4.0,190,6.5,10,0,7.3,0.6,52,24,37,86,14.6,66,50,33,12,0.14,0.23,0.37,14.79,1.5,1.68,2.22,0.76,0.08,0.59,2.27,10.72,11.88,8.12,0.01,0.05,2.19,0.32,0.41,0.77,0.0,0.0,0.13,0.18,0.26,0.01,2.55,0.38,0.62,1.0,17.04,3.52,2.23,3.25,0.69,0.17,0.54,2.77,14.38,12.85,0.0,0.15,2.69,0.38,11.8,2.8,2.6,0.2,3.4,0.6,16.0,2.56,0.0,0.4,44.34,42.23,42.71,48.86,42.82,2.98,0.12,2.95,0.27,45.85,44.5,47.46,44.1,2.67,0.16,3.1,0.23,47.2,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,frost,m,frost4200cm,85767-81974,C,m,Morgan Frost,frost,8.2375,40.0,4200,PHI@BUF,PHI,BUF,,,,,,C/UTIL,frost4200cm
mcleod4100cr,60.79,Ryan McLeod,4100,C,0,EDM,LA-PCopley,6.0,7.7,4.3,-1.03,1.5,3,2,1,0,-1.7,25,0,2,3.3,3.3,-110,6.5,73,-110,5.7,-0.6,48,18,37,105,4.1,7,0,46,13,0.12,0.18,0.3,14.04,1.28,1.35,1.86,0.72,0.09,0.42,1.77,10.86,9.43,7.66,0.02,0.04,0.95,0.13,0.18,0.69,0.01,0.01,0.09,0.13,0.28,0.0,1.53,0.0,0.14,0.14,12.66,0.66,1.43,1.4,1.02,0.0,0.43,1.86,11.2,9.6,0.0,0.0,0.73,0.0,12.25,1.83,1.33,0.5,1.25,0.0,13.08,0.91,0.0,0.0,43.84,47.56,42.76,44.77,48.62,3.23,0.29,3.01,0.27,46.08,41.62,42.75,45.85,3.64,0.48,3.58,0.33,45.0,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,mcleod,r,mcleod4100cr,85767-97128,C,r,Ryan McLeod,mcleod,5.600000108991351,28.0,4100,EDM@LA,EDM,LA,,,,,,C/UTIL,mcleod4100cr
pinto5100cs,58.62,Shane Pinto,5100,C,0,OTT,NAS-JSaros,8.41,10.7,6.2,-0.68,1.6,2,2,3,0,-1.9,66,0,2,3.2,3.0,-120,6.0,47,106,8.6,-0.1,22,12,20,90,8.5,50,33,50,12,0.26,0.18,0.44,15.86,1.66,1.95,2.66,0.73,0.13,0.41,2.36,13.42,11.92,9.39,0.08,0.05,2.01,0.43,0.57,0.76,0.0,0.0,0.18,0.13,0.15,0.0,2.36,0.08,0.38,0.46,16.69,1.65,1.92,2.67,0.72,0.04,0.46,2.38,15.17,11.92,0.0,0.08,1.72,0.17,15.0,2.33,1.83,0.5,2.4,0.2,15.74,1.66,0.0,0.0,49.61,46.22,47.03,44.97,44.08,3.16,0.24,3.46,0.25,45.09,52.09,43.09,47.27,3.82,0.33,3.1,0.23,47.25,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,pinto,s,pinto5100cs,85767-148186,C,s,Shane Pinto,pinto,8.351282364282852,39.0,5100,NSH@OTT,OTT,NSH,,,,,,C/UTIL,pinto5100cs
byfield3100cq,58.14,Quinton Byfield,3100,C,0,LA,EDM-SSkinner,8.25,10.5,6.0,3.27,2.7,1,2,5,0,1.4,99,0,2,3.3,3.3,-110,6.5,27,-110,4.4,-1.1,33,12,43,72,6.0,100,25,0,4,0.09,0.17,0.26,12.19,1.28,0.96,1.63,0.59,0.1,0.3,1.26,9.4,9.6,7.26,0.0,0.02,0.67,0.07,0.13,0.57,0.0,0.0,0.09,0.15,0.52,0.0,2.4,0.0,0.25,0.25,15.5,0.97,1.75,3.0,0.58,0.0,0.75,2.5,13.0,9.25,0.0,0.0,1.87,0.25,13.0,2.5,1.75,0.75,3.0,0.5,15.5,1.87,0.0,0.0,45.67,48.62,44.77,42.76,47.56,3.18,0.19,3.4,0.23,45.85,42.75,41.62,46.08,3.42,0.2,3.45,0.21,44.25,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,byfield,q,byfield3100cq,85767-142016,C,q,Quinton Byfield,byfield,3.466666751437717,18.0,3100,EDM@LA,LA,EDM,,,,,,C/UTIL,byfield3100cq
ryan3600cd,57.98,Derek Ryan,3600,C,0,EDM,LA-PCopley,4.34,5.6,3.1,-1.67,1.2,4,0,0,0,-4.6,60,0,2,3.3,3.3,-110,6.5,73,-110,5.6,-0.4,55,22,38,105,4.0,46,15,53,13,0.14,0.18,0.32,11.13,1.73,0.98,1.26,0.78,0.14,0.61,1.59,8.58,8.43,6.19,0.0,0.0,0.09,0.0,0.01,0.0,0.0,0.01,0.14,0.17,0.28,0.0,0.92,0.14,0.07,0.21,10.31,1.22,1.14,1.64,0.7,0.12,0.64,1.79,9.0,8.18,0.0,0.0,0.0,0.0,10.75,1.5,0.67,0.83,2.0,0.0,10.55,0.01,0.0,0.0,43.84,47.56,42.76,44.77,48.62,3.23,0.29,3.01,0.27,46.08,41.62,42.75,45.85,3.64,0.48,3.58,0.33,45.0,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,ryan,d,ryan3600cd,85767-62927,C,d,Derek Ryan,ryan,4.9,40.0,3600,EDM@LA,EDM,LA,,,,,,C/UTIL,ryan3600cd
sissons3800cc,56.75,Colton Sissons,3800,C,0,NAS,OTT-CTalbot,5.66,7.2,4.1,-0.76,1.5,1,0,1,0,-5.7,94,0,3,3.0,3.2,-100,6.0,53,-128,5.4,-1.3,54,18,44,86,5.4,57,14,35,14,0.1,0.22,0.32,15.92,1.21,1.05,1.73,0.6,0.1,0.57,1.61,11.29,11.65,8.61,0.0,0.01,0.52,0.05,0.1,0.5,0.0,0.0,0.1,0.2,0.36,0.01,1.78,0.21,0.21,0.43,14.98,1.72,0.79,1.15,0.68,0.27,0.79,1.57,11.25,12.08,0.0,0.0,0.07,0.0,11.2,1.17,0.67,0.5,1.0,0.0,14.74,0.0,0.0,0.0,45.6,44.08,44.97,47.03,46.22,3.37,0.22,3.12,0.19,47.27,43.09,52.09,45.09,3.1,0.23,2.91,0.06,49.2,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,sissons,c,sissons3800cc,85767-42705,C,c,Colton Sissons,sissons,5.894736842105263,38.0,3800,NSH@OTT,NSH,OTT,,,,,,C/UTIL,sissons3800cc
novak5900ct,53.02,Thomas Novak,5900,C,0,NAS,OTT-CTalbot,7.81,9.9,5.7,-2.92,1.3,4,1,2,0,-2.7,25,0,3,3.0,3.2,-100,6.0,53,-128,9.4,0.5,8,7,5,57,10.8,71,57,28,7,0.43,0.29,0.71,11.52,3.7,1.86,2.33,0.8,0.23,0.14,2.0,12.67,12.0,9.5,0.14,0.14,2.07,0.5,0.5,1.0,0.0,0.0,0.29,0.14,0.29,0.0,1.54,0.43,0.29,0.71,11.52,3.7,1.86,2.33,0.8,0.23,0.14,2.0,12.67,12.0,0.14,0.14,2.07,0.5,11.25,2.0,1.8,0.2,2.5,0.5,11.09,2.1,0.0,0.0,45.6,44.08,44.97,47.03,46.22,3.37,0.22,3.12,0.19,47.27,43.09,52.09,45.09,3.1,0.23,2.91,0.06,49.2,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,novak,t,novak5900ct,85767-117104,C,t,Thomas Novak,novak,12.377777947319878,9.0,5900,NSH@OTT,NSH,OTT,,,,,,C/UTIL,novak5900ct
brassard4100cd,51.48,Derick Brassard,4100,C,0,OTT,NAS-JSaros,6.03,7.7,4.3,-1.0,1.5,4,2,2,0,-4.7,32,0,2,3.2,3.0,-120,6.0,47,106,5.5,-0.2,28,15,32,100,4.1,25,16,66,12,0.16,0.16,0.31,12.77,1.46,1.41,1.87,0.75,0.11,0.17,1.59,10.24,10.43,7.15,0.02,0.07,1.48,0.29,0.33,0.89,0.0,0.0,0.14,0.09,0.48,0.0,1.07,0.08,0.17,0.25,12.76,1.17,0.75,1.27,0.59,0.11,0.17,0.92,8.91,8.73,0.08,0.17,1.54,0.09,8.6,0.83,0.67,0.17,1.8,0.4,10.44,1.47,0.17,0.17,49.61,46.22,47.03,44.97,44.08,3.16,0.24,3.46,0.25,45.09,52.09,43.09,47.27,3.82,0.33,3.1,0.23,47.25,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,brassard,d,brassard4100cd,85767-8294,C,d,Derick Brassard,brassard,5.938709874306956,31.0,4100,NSH@OTT,OTT,NSH,,,,,,C/UTIL,brassard4100cd
