RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
jankowski3900cm,34.49,Mark Jankowski,3900,C,0,NAS,FLA-S.Bobrovsky,5.76,7.4,4.1,-0.86,1.5,4,0,1,0,-1.9,33,0,2,2.9,4.3,180,7.0,34,140,5.6,-0.5,16,6,18,74,6.7,20,10,10,10,0.19,0.11,0.3,12.1,1.49,1.07,1.58,0.68,0.17,0.78,1.85,8.81,10.73,6.27,0.0,0.0,0.12,0.0,0.0,0.0,0.04,0.0,0.15,0.11,0.37,0.0,1.31,0.33,0.0,0.33,11.86,1.67,1.33,2.33,0.57,0.25,0.33,1.67,11.0,11.67,0.0,0.0,0.25,0.0,13.0,3.0,2.0,1.0,2.0,0.0,14.38,0.13,0.0,0.0,44.18,45.14,41.64,47.61,50.83,3.24,0.22,3.54,0.25,44.9,44.6,45.3,56.6,2.8,0.29,3.2,0.28,57.0,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,jankowski,m,jankowski3900cm,87506-68644,C,m,Mark Jankowski,jankowski,6.148148148148148,27.0,3900,NSH@FLA,NSH,FLA,,,,,,C/UTIL,jankowski3900cm,2500
kupari3500cr,33.56,Rasmus Kupari,3500,C,0,LA,MTL-J.Allen,3.34,4.3,2.4,-2.46,1.0,4,0,1,0,-1.1,64,0,2,4.1,2.6,-257,6.5,89,-225,3.7,-1.7,32,12,50,79,4.1,33,66,11,9,0.07,0.13,0.2,10.42,1.15,0.72,1.17,0.61,0.1,0.46,1.18,8.09,8.72,6.13,0.0,0.0,0.11,0.03,0.03,1.0,0.01,0.01,0.06,0.11,0.2,0.0,1.01,0.0,0.33,0.33,10.31,1.92,0.67,0.89,0.75,0.0,0.22,0.89,6.78,9.0,0.0,0.0,0.02,0.11,6.43,0.86,0.57,0.29,0.86,0.14,9.65,0.03,0.0,0.0,50.55,47.79,47.84,44.42,41.31,3.21,0.23,3.36,0.24,47.78,51.56,41.78,41.11,3.11,0.36,2.67,0.17,40.33,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,kupari,r,kupari3500cr,87506-113289,C,r,Rasmus Kupari,kupari,3.9913044805112095,46.0,3500,MON@LA,LA,MON,,,,,,C/UTIL,kupari3500cr,2500
kastelic3500cm,33.39,Mark Kastelic,3500,C,0,OTT,NYR-J.Halak,4.37,5.6,3.1,-1.43,1.2,4,0,1,0,-2.6,64,0,2,3.0,3.7,131,6.5,37,150,4.1,-1.4,38,6,35,59,7.5,30,0,10,10,0.11,0.08,0.19,9.36,1.22,1.17,1.73,0.68,0.1,0.62,1.79,7.5,8.18,5.44,0.0,0.0,0.4,0.0,0.02,0.0,0.0,0.0,0.11,0.08,1.13,0.0,1.2,0.0,0.67,0.67,10.97,3.67,1.33,2.0,0.67,0.0,0.0,1.33,8.67,5.67,0.0,0.0,0.34,0.0,8.67,1.33,1.33,0.0,2.0,0.0,10.97,0.34,0.0,0.0,43.6,45.87,45.39,44.31,45.08,3.43,0.26,2.77,0.21,40.0,45.45,46.22,41.73,3.9,0.18,2.82,0.35,43.71,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,kastelic,m,kastelic3500cm,87506-82198,C,m,Mark Kastelic,kastelic,4.382608828337296,46.0,3500,OTT@NYR,OTT,NYR,,,,,,C/UTIL,kastelic3500cm,2500
brown3200cl,32.63,Logan Brown,3200,C,0,STL,SJ-J.Reimer,4.76,6.1,3.4,-0.43,1.5,3,2,4,0,-1.6,82,0,2,3.2,3.4,102,6.5,55,105,2.9,-1.0,13,2,25,96,1.2,11,33,0,9,0.03,0.18,0.21,9.55,1.32,0.59,0.97,0.61,0.04,0.26,0.85,6.61,8.78,5.14,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.03,0.18,0.21,0.0,1.23,0.0,0.2,0.2,11.08,1.08,0.6,1.0,0.6,0.0,0.0,0.6,7.8,9.4,0.0,0.0,1.31,0.0,7.8,0.6,0.6,0.0,1.0,0.0,11.08,1.31,0.0,0.0,44.15,40.6,47.52,48.16,44.76,2.97,0.25,3.0,0.17,40.67,48.5,51.78,51.0,3.56,0.06,3.3,0.09,52.17,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,brown,l,brown3200cl,87506-70909,C,l,Logan Brown,brown,2.320000076293945,20.0,3200,STL@SJ,STL,SJ,,,,,,C/UTIL,brown3200cl,2500
bellemare3700cp,32.29,P. Bellemare,3700,C,0,TB,PIT-T.Jarry,3.81,4.9,2.7,-2.4,1.0,4,0,1,0,-0.8,48,0,2,3.7,2.9,-165,6.5,78,-170,4.0,-1.8,45,15,49,105,4.3,58,41,16,12,0.08,0.07,0.15,11.53,0.78,0.76,1.09,0.7,0.11,0.65,1.42,7.27,8.24,5.58,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.08,0.06,0.4,0.0,0.89,0.08,0.08,0.17,10.4,0.98,0.92,1.33,0.69,0.09,0.75,1.67,7.33,7.17,0.0,0.0,0.01,0.0,6.43,2.14,1.29,0.86,1.86,0.0,10.38,0.02,0.0,0.0,48.2,45.25,47.04,44.35,50.18,3.41,0.27,3.01,0.21,51.25,47.09,48.33,59.18,3.5,0.21,2.91,0.25,58.86,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,bellemare,p,bellemare3700cp,87506-54951,C,p,Pierre-Edouard Bellemare,bellemare,3.9793103974441,58.0,3700,PIT@TB,TB,PIT,,,,,,C/UTIL,bellemare3700cp,2500
pezzetta3400cm,30.47,Michael Pezzetta,3400,C,0,MTL,LA-P.Copley,4.52,5.8,3.2,-1.08,1.3,4,0,1,0,-0.7,70,1,2,2.6,4.1,212,6.5,11,190,4.5,-0.5,35,11,31,87,5.8,66,33,22,9,0.09,0.16,0.24,8.61,1.67,1.02,1.35,0.75,0.08,0.34,1.36,6.77,8.04,4.91,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.09,0.14,1.02,0.0,0.96,0.11,0.22,0.33,10.12,1.96,1.11,1.44,0.77,0.1,0.56,1.67,6.56,11.22,0.0,0.0,0.01,0.0,5.83,2.17,1.5,0.67,1.67,0.0,10.74,0.01,0.0,0.0,41.94,41.31,44.42,47.84,47.79,3.07,0.17,3.14,0.25,41.11,41.78,51.56,47.78,2.44,0.23,3.56,0.16,49.43,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,pezzetta,m,pezzetta3400cm,87506-82798,C,m,Michael Pezzetta,pezzetta,4.156818043101918,44.0,3400,MON@LA,MON,LA,,,,,,C/UTIL,pezzetta3400cm,2500
alexandrov3600cn,30.35,Nikita Alexandrov,3600,C,0,STL,SJ-J.Reimer,4.86,6.2,3.5,-1.15,1.4,4,0,1,0,-3.2,57,0,2,3.2,3.4,102,6.5,55,105,4.4,-0.2,13,4,14,69,2.1,11,22,0,9,0.15,0.1,0.25,9.42,1.59,1.0,1.37,0.73,0.15,0.45,1.45,7.05,8.6,5.3,0.0,0.0,0.31,0.05,0.1,0.5,0.0,0.0,0.15,0.1,0.4,0.0,1.09,0.0,0.0,0.0,13.4,0.0,1.33,2.33,0.57,0.0,0.0,1.33,9.0,10.67,0.0,0.0,1.95,0.33,9.0,1.33,1.33,0.0,2.33,0.67,13.4,1.95,0.0,0.0,44.15,40.6,47.52,48.16,44.76,2.97,0.25,3.0,0.17,40.67,48.5,51.78,51.0,3.56,0.06,3.3,0.09,52.17,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,alexandrov,n,alexandrov3600cn,87506-113932,C,n,Nikita Alexandrov,alexandrov,4.914285568963914,21.0,3600,STL@SJ,STL,SJ,,,,,,C/UTIL,alexandrov3600cn,2500
krebs3700cp,29.09,Peyton Krebs,3700,C,0,BUF,BOS-J.Swayman,5.08,6.5,3.6,-1.13,1.4,3,2,1,0,-3.3,57,0,2,2.5,4.2,240,6.5,12,245,5.7,-0.6,44,23,46,86,7.6,55,44,33,9,0.15,0.23,0.38,13.53,1.69,0.94,1.32,0.71,0.16,0.24,1.18,9.58,8.97,7.14,0.01,0.09,1.31,0.06,0.1,0.63,0.01,0.0,0.13,0.14,0.61,0.0,1.55,0.22,0.33,0.56,15.12,2.22,1.11,1.33,0.83,0.2,0.22,1.33,8.89,10.67,0.11,0.11,1.47,0.11,9.0,1.29,1.0,0.29,1.29,0.29,15.31,1.32,0.0,0.14,46.83,44.82,41.73,42.68,45.9,3.15,0.25,3.46,0.16,47.22,47.5,48.0,43.25,2.78,0.24,3.0,0.07,41.67,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS,krebs,p,krebs3700cp,87506-117048,C,p,Peyton Krebs,krebs,5.454902200137868,51.0,3700,BUF@BOS,BUF,BOS,,,,,,C/UTIL,krebs3700cp,2600
gambrell3100cd,24.79,Dylan Gambrell,3100,C,0,OTT,NYR-J.Halak,3.65,4.7,2.6,-1.33,1.2,3,0,1,0,-2.6,86,0,2,3.0,3.7,131,6.5,37,150,3.4,-1.3,31,9,42,88,5.9,40,40,30,10,0.04,0.06,0.1,11.69,0.51,0.76,1.23,0.62,0.06,0.68,1.44,7.6,9.43,5.55,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.34,0.0,1.01,0.0,0.33,0.33,11.99,1.65,0.56,0.89,0.63,0.0,1.0,1.56,6.78,10.22,0.0,0.0,0.02,0.0,7.29,1.86,0.57,1.29,1.0,0.0,12.78,0.02,0.0,0.0,43.6,45.87,45.39,44.31,45.08,3.43,0.26,2.77,0.21,40.0,45.45,46.22,41.73,3.9,0.18,2.82,0.35,43.71,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,gambrell,d,gambrell3100cd,87506-82909,C,d,Dylan Gambrell,gambrell,3.0046510918195857,43.0,3100,OTT@NYR,OTT,NYR,,,,,,C/UTIL,gambrell3100cd,2500
tierney3200cc,20.35,Chris Tierney,3200,C,0,MTL,LA-P.Copley,3.64,4.7,2.6,-1.55,1.1,4,0,1,0,-0.7,82,1,2,2.6,4.1,212,6.5,11,190,3.4,-1.2,19,6,28,66,0.0,0,36,0,11,0.09,0.11,0.2,10.15,1.18,0.57,0.88,0.65,0.15,0.4,0.97,7.36,9.3,5.79,0.0,0.0,0.62,0.03,0.06,0.5,0.0,0.0,0.09,0.11,0.11,0.0,0.54,0.14,0.0,0.14,9.21,0.91,0.29,0.43,0.67,0.5,0.0,0.29,6.14,8.14,0.0,0.0,0.0,0.0,5.25,0.25,0.25,0.0,0.25,0.0,10.19,0.0,0.0,0.0,41.94,41.31,44.42,47.84,47.79,3.07,0.17,3.14,0.25,41.11,41.78,51.56,47.78,2.44,0.23,3.56,0.16,49.43,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,tierney,c,tierney3200cc,87506-39235,C,c,Chris Tierney,tierney,4.150000095367432,16.0,3200,MON@LA,MON,LA,,,,,,C/UTIL,tierney3200cc,2500
aman3500cn,20.02,Nils Aman,3500,C,0,VAN,MIN-M.Fleury,3.73,4.8,2.6,-2.07,1.1,4,0,1,0,-3.7,64,0,3,2.7,3.4,135,6.0,30,140,3.7,-1.6,30,10,45,59,4.9,63,36,18,11,0.04,0.11,0.15,12.33,0.73,0.74,1.07,0.69,0.06,0.65,1.39,7.5,10.73,5.5,0.0,0.0,0.09,0.0,0.02,0.0,0.0,0.0,0.04,0.11,0.17,0.0,0.9,0.09,0.09,0.18,13.3,0.81,1.09,1.64,0.67,0.08,0.82,1.91,7.91,10.55,0.0,0.0,0.02,0.0,6.67,2.17,0.83,1.33,1.67,0.17,13.65,0.03,0.0,0.0,45.55,43.15,42.72,45.58,45.09,3.19,0.26,3.16,0.22,44.4,48.77,39.9,51.38,2.82,0.23,2.31,0.03,52.5,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,aman,n,aman3500cn,87506-170839,C,n,Nils Aman,aman,3.617391171662704,46.0,3500,MIN@VAN,VAN,MIN,,,,,,C/UTIL,aman3500cn,2500
pastrnak10100wd,93.19,David Pastrnak,10100,W,0,BOS,BUF-U.Luukkonen,24.05,30.1,18.0,5.08,2.4,2,1,22,1,-1.0,40,0,2,4.2,2.5,-292,6.5,88,-295,21.3,2.8,68,40,21,95,17.7,55,44,33,9,0.66,0.62,1.28,19.36,3.97,4.72,6.28,0.75,0.14,0.39,5.11,14.45,12.54,10.99,0.21,0.25,3.87,1.48,2.08,0.71,0.0,0.0,0.45,0.38,0.47,0.05,3.61,0.44,0.44,0.89,20.16,2.65,4.44,6.0,0.74,0.1,1.0,5.44,14.0,17.11,0.0,0.11,3.59,1.44,13.43,5.0,4.14,0.86,6.0,2.14,19.67,3.57,0.0,0.14,45.29,45.9,42.68,41.73,44.82,3.3,0.22,2.72,0.26,43.25,48.0,47.5,47.22,3.33,0.13,2.22,0.35,49.0,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,pastrnak,d,pastrnak10100wd,87506-59218,W,d,David Pastrnak,pastrnak,22.001666259765624,60.0,10100,BUF@BOS,BOS,BUF,,,,,,W/UTIL,pastrnak10100wd,8800
fiala7700wk,93.06,Kevin Fiala,7700,W,0,LA,MTL-J.Allen,16.77,21.0,12.6,2.48,2.2,2,1,19,1,0.1,65,0,2,4.1,2.6,-257,6.5,89,-225,15.9,2.8,76,38,23,98,16.3,66,33,44,9,0.37,0.72,1.09,17.7,3.7,3.08,4.11,0.75,0.12,0.25,3.33,13.08,12.01,9.68,0.1,0.23,2.95,0.69,1.0,0.69,0.01,0.0,0.26,0.48,0.91,0.03,2.86,0.33,0.89,1.22,17.32,4.23,2.89,4.78,0.6,0.12,0.22,3.11,15.0,11.89,0.11,0.33,2.74,0.78,16.57,3.14,3.0,0.14,4.86,1.29,17.85,2.81,0.14,0.29,50.55,47.79,47.84,44.42,41.31,3.21,0.23,3.36,0.24,47.78,51.56,41.78,41.11,3.11,0.36,2.67,0.17,40.33,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,fiala,k,fiala7700wk,87506-59208,W,k,Kevin Fiala,fiala,15.106451219128024,62.0,7700,MON@LA,LA,MON,,,,,,W/UTIL,fiala7700wk,6700
kucherov9500wn,92.76,Nikita Kucherov,9500,W,0,TB,PIT-T.Jarry,20.79,26.0,15.6,2.99,2.2,1,1,25,1,1.4,48,0,2,3.7,2.9,-165,6.5,78,-170,19.1,1.1,76,31,22,105,16.1,91,8,8,12,0.41,0.96,1.37,20.37,4.04,3.26,4.82,0.68,0.12,0.27,3.52,15.65,14.65,11.84,0.15,0.42,4.1,1.0,1.5,0.67,0.0,0.0,0.26,0.54,0.53,0.04,3.27,0.33,0.83,1.17,19.97,3.52,2.92,4.67,0.62,0.11,0.33,3.25,17.92,16.67,0.0,0.5,3.93,0.75,17.29,3.29,3.29,0.0,5.43,1.29,19.33,3.99,0.0,0.57,48.2,45.25,47.04,44.35,50.18,3.41,0.27,3.01,0.21,51.25,47.09,48.33,59.18,3.5,0.21,2.91,0.25,58.86,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,kucherov,n,kucherov9500wn,87506-43214,W,n,Nikita Kucherov,kucherov,19.26500040690104,60.0,9500,PIT@TB,TB,PIT,,,,,,W/UTIL,kucherov9500wn,8300
tkachuk9600wm,91.66,Matthew Tkachuk,9600,W,0,FLA,NAS-K.Lankinen,24.6,30.7,18.5,6.61,2.6,1,1,32,1,-0.4,65,0,2,4.3,2.9,-225,7.0,66,-165,18.7,1.7,70,33,25,104,19.8,70,30,30,10,0.47,0.84,1.31,19.45,4.04,3.51,4.8,0.73,0.13,0.36,3.87,18.36,12.39,13.95,0.13,0.26,3.75,1.05,1.47,0.71,0.0,0.01,0.34,0.57,1.15,0.05,3.97,0.3,1.0,1.3,21.02,3.71,4.8,6.1,0.79,0.06,0.3,5.1,20.5,13.4,0.1,0.0,4.72,1.8,20.8,5.0,4.8,0.2,6.8,2.0,21.17,3.92,0.0,0.0,51.15,50.83,47.61,41.64,45.14,3.34,0.23,3.36,0.22,56.6,45.3,44.6,44.9,2.7,0.07,3.1,0.16,42.86,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,tkachuk,m,tkachuk9600wm,87506-70904,W,m,Matthew Tkachuk,tkachuk,19.879661430746825,59.0,9600,NSH@FLA,FLA,NSH,,,,,,W/UTIL,tkachuk9600wm,8600
debrusk7000wj,90.78,Jake DeBrusk,7000,W,0,BOS,BUF-U.Luukkonen,14.78,18.5,11.0,1.86,2.1,1,1,23,0,0.7,93,0,2,4.2,2.5,-292,6.5,88,-295,13.0,1.5,53,28,27,95,17.6,66,0,33,9,0.42,0.35,0.77,16.75,2.76,2.81,3.44,0.82,0.15,0.32,3.13,14.68,9.95,11.49,0.1,0.1,2.4,0.54,0.69,0.78,0.0,0.03,0.31,0.22,0.18,0.03,3.25,0.5,0.67,1.17,16.54,4.24,3.83,4.67,0.82,0.13,0.0,3.83,15.0,10.33,0.17,0.17,2.8,1.33,15.0,3.83,3.83,0.0,4.67,1.33,16.54,2.8,0.17,0.17,45.29,45.9,42.68,41.73,44.82,3.3,0.22,2.72,0.26,43.25,48.0,47.5,47.22,3.33,0.13,2.22,0.35,49.0,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,debrusk,j,debrusk7000wj,87506-66601,W,j,Jake DeBrusk,debrusk,14.621427990141369,42.0,7000,BUF@BOS,BOS,BUF,,,,,,W/UTIL,debrusk7000wj,6500
marchand7200wb,89.94,Brad Marchand,7200,W,0,BOS,BUF-U.Luukkonen,17.33,21.7,13.0,4.02,2.4,1,1,10,1,0.7,96,0,2,4.2,2.5,-292,6.5,88,-295,15.5,0.1,64,26,23,95,12.6,77,22,11,9,0.37,0.67,1.05,19.07,3.3,3.03,4.02,0.75,0.12,0.33,3.36,15.13,10.77,11.76,0.12,0.28,3.53,0.75,1.1,0.68,0.0,0.01,0.26,0.38,1.05,0.03,2.88,0.33,0.44,0.78,18.6,2.52,2.67,3.67,0.73,0.12,0.33,3.0,14.89,12.89,0.0,0.11,3.37,0.56,15.57,2.71,2.57,0.14,3.71,0.57,18.14,3.34,0.0,0.14,45.29,45.9,42.68,41.73,44.82,3.3,0.22,2.72,0.26,43.25,48.0,47.5,47.22,3.33,0.13,2.22,0.35,49.0,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,marchand,b,marchand7200wb,87506-8763,W,b,Brad Marchand,marchand,14.37735849056604,53.0,7200,BUF@BOS,BOS,BUF,,,,,,W/UTIL,marchand7200wb,7000
kane7500wp,89.74,Patrick Kane,7500,W,0,NYR,OTT-C.Talbot,14.07,17.6,10.5,0.17,1.9,2,2,13,1,-0.8,40,2,1,3.7,3.0,-155,6.5,63,-175,15.7,2.0,64,29,28,89,19.0,38,30,30,13,0.32,0.71,1.02,20.77,2.95,3.4,4.27,0.8,0.09,0.24,3.65,13.2,16.69,9.98,0.06,0.28,3.64,1.05,1.25,0.84,0.0,0.0,0.26,0.43,0.22,0.0,3.08,0.78,0.44,1.22,20.68,3.54,3.56,4.38,0.81,0.22,0.22,3.78,11.56,15.89,0.0,0.22,3.5,0.56,11.6,4.4,4.2,0.2,5.0,0.4,19.79,3.2,0.0,0.4,44.18,45.08,44.31,45.39,45.87,2.86,0.25,3.44,0.19,41.73,46.22,45.45,40.0,2.91,0.31,4.5,0.09,39.33,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,kane,p,kane7500wp,87506-8262,W,p,Patrick Kane,kane,13.70740763346354,54.0,7500,OTT@NYR,NYR,OTT,O,Not injury related,,,,W/UTIL,kane7500wp,6200
kreider6400wc,88.49,Chris Kreider,6400,W,0,NYR,OTT-C.Talbot,14.48,18.2,10.8,2.73,2.3,1,1,13,0,0.5,96,2,1,3.7,3.0,-155,6.5,63,-175,14.4,0.6,67,33,27,105,15.6,83,16,41,12,0.51,0.33,0.84,18.81,2.68,2.96,4.06,0.73,0.17,0.41,3.37,12.49,12.39,9.61,0.17,0.14,3.26,0.75,1.16,0.64,0.05,0.0,0.29,0.19,0.32,0.01,2.86,0.5,0.5,1.0,18.31,3.28,2.83,4.27,0.66,0.18,0.42,3.25,8.09,12.45,0.17,0.25,2.99,1.0,7.71,3.13,2.75,0.38,4.14,1.43,18.42,3.46,0.25,0.0,44.18,45.08,44.31,45.39,45.87,2.86,0.25,3.44,0.19,41.73,46.22,45.45,40.0,2.91,0.31,4.5,0.09,39.33,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,kreider,c,kreider6400wc,87506-21927,W,c,Chris Kreider,kreider,13.529310555293645,58.0,6400,OTT@NYR,NYR,OTT,,,,,,W/UTIL,kreider6400wc,6200
kaprizov9000wk,88.44,Kirill Kaprizov,9000,W,0,MIN,VAN-T.Demko,21.02,26.3,15.8,4.2,2.3,1,1,25,1,-1.3,77,0,2,3.4,2.7,-160,6.0,70,-165,19.6,1.8,77,36,22,97,18.2,76,23,30,13,0.68,0.57,1.26,20.44,3.7,3.74,5.18,0.72,0.18,0.44,4.18,16.01,12.34,11.57,0.3,0.2,3.68,1.24,1.61,0.77,0.0,0.0,0.39,0.37,0.46,0.03,3.42,0.77,0.15,0.92,22.49,2.46,3.92,5.54,0.71,0.2,0.85,4.77,20.54,15.46,0.23,0.08,3.17,0.92,21.5,5.25,4.25,1.0,5.88,1.13,22.89,2.55,0.25,0.0,46.47,45.09,45.58,42.72,43.15,3.16,0.23,2.93,0.3,51.38,39.9,48.77,44.4,2.62,0.21,3.18,0.26,41.8,3/2/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,kaprizov,k,kaprizov9000wk,87506-135875,W,k,Kirill Kaprizov,kaprizov,18.83770451780225,61.0,9000,MIN@VAN,MIN,VAN,,,,,,W/UTIL,kaprizov9000wk,8200
