RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
point8700cb,82.05,Brayden Point,8700,C,0,TB,NJD-VVanecek,15.29,19.2,11.4,-1.18,1.8,1,1,11,0,-0.5,24,2,1,3.4,3.3,-120,6.5,53,-140,15.6,0.7,64,33,27,106,18.9,80,20,46,15,0.52,0.49,1.01,19.46,3.11,2.76,3.7,0.75,0.19,0.49,3.25,14.62,13.52,10.89,0.23,0.17,3.8,0.88,1.16,0.76,0.0,0.0,0.28,0.32,0.19,0.0,2.46,0.73,0.67,1.4,19.18,4.38,2.27,3.27,0.69,0.32,0.53,2.8,15.93,12.87,0.4,0.13,3.67,0.8,15.89,2.89,2.22,0.67,3.33,1.33,19.0,3.27,0.22,0.11,46.7,45.7,44.78,43.84,50.0,3.43,0.27,2.9,0.19,47.6,44.46,42.53,55.38,3.47,0.27,2.08,0.11,52.5,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,point,b,point8700cb,88189-58926,C,b,Brayden Point,point,17.20999930245536,70.0,8700,NJ@TB,TB,NJ,,,,,,C/UTIL,point8700cb,7200
chytil5000cf,75.67,Filip Chytil,5000,C,0,NYR,NAS-KLankinen,10.26,13.0,7.6,1.38,2.1,3,2,3,0,-2.0,82,2,1,3.8,2.4,-250,6.0,88,-190,9.6,1.2,59,28,29,105,6.2,46,53,0,13,0.29,0.26,0.54,14.41,2.25,2.21,3.06,0.72,0.13,0.45,2.66,11.63,10.98,8.4,0.04,0.02,1.31,0.16,0.24,0.68,0.0,0.0,0.24,0.23,0.37,0.03,1.94,0.0,0.23,0.23,14.66,0.94,2.15,3.0,0.72,0.0,0.54,2.69,10.67,11.75,0.0,0.0,2.15,0.08,9.29,2.43,1.57,0.86,1.86,0.0,13.62,2.0,0.0,0.0,46.71,45.08,48.25,46.02,44.95,2.93,0.24,3.33,0.22,43.83,50.5,46.67,41.64,3.25,0.23,3.14,0.09,41.63,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,chytil,f,chytil5000cf,88189-82087,C,f,Filip Chytil,chytil,10.069230769230767,65.0,5000,NSH@NYR,NYR,NSH,,,,,,C/UTIL,chytil5000cf,4300
mercer6000cd,75.17,Dawson Mercer,6000,C,0,NJD,TB-AVasilevskiy,10.16,12.8,7.5,-0.77,1.7,2,2,9,0,0.0,39,2,1,3.3,3.4,-100,6.5,47,120,10.5,1.4,58,30,41,89,18.0,76,23,38,13,0.27,0.37,0.63,16.51,2.29,2.0,2.59,0.77,0.13,0.66,2.66,12.88,12.26,9.52,0.02,0.08,1.38,0.23,0.31,0.74,0.01,0.01,0.23,0.28,0.24,0.01,2.59,0.64,0.64,1.29,18.68,4.14,2.93,3.62,0.81,0.22,0.79,3.71,15.92,13.67,0.07,0.29,1.31,0.31,15.57,3.25,2.38,0.88,2.75,0.13,19.21,1.15,0.0,0.38,47.71,50.0,43.84,44.78,45.7,2.79,0.19,3.2,0.21,55.38,42.53,44.46,47.6,2.31,0.23,3.07,0.26,49.0,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,mercer,d,mercer6000cd,88189-146124,C,d,Dawson Mercer,mercer,11.624637327332428,69.0,6000,NJ@TB,NJ,TB,,,,,,C/UTIL,mercer6000cd,4700
mctavish5100cm,74.6,Mason McTavish,5100,C,0,ANA,VAN-CDelia,11.06,14.0,8.2,1.97,2.2,2,1,3,0,-0.5,85,0,2,3.4,3.8,110,7.0,41,105,10.1,1.0,48,24,28,87,11.1,61,38,30,13,0.24,0.37,0.6,15.5,2.32,2.07,2.79,0.74,0.11,0.5,2.57,10.45,13.62,7.76,0.09,0.1,2.55,0.78,1.06,0.73,0.0,0.0,0.15,0.26,0.59,0.0,2.07,0.31,0.46,0.77,16.27,2.84,2.0,2.33,0.86,0.15,0.31,2.31,10.18,13.18,0.08,0.0,2.49,0.67,12.0,1.83,1.5,0.33,1.83,0.5,17.21,1.88,0.0,0.0,44.35,41.35,45.77,53.72,41.94,2.71,0.16,2.99,0.29,37.64,46.91,57.45,39.36,2.5,0.17,3.17,0.18,38.71,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,mctavish,m,mctavish5100cm,88189-159629,C,m,Mason McTavish,mctavish,9.977941176470589,68.0,5100,VAN@ANH,ANH,VAN,,,,,,C/UTIL,mctavish5100cm,4500
haula4500ce,71.76,Erik Haula,4500,C,0,NJD,TB-AVasilevskiy,8.44,10.7,6.2,0.59,1.9,3,2,1,0,-2.3,82,2,1,3.3,3.4,-100,6.5,47,120,9.6,1.9,68,32,30,96,8.7,46,53,23,13,0.2,0.37,0.57,16.28,2.1,1.95,2.72,0.72,0.1,0.65,2.6,14.11,11.16,10.59,0.03,0.05,1.22,0.23,0.27,0.84,0.01,0.0,0.16,0.32,0.62,0.0,1.9,0.21,0.43,0.64,15.44,2.49,1.93,2.69,0.72,0.11,0.36,2.29,12.77,9.62,0.07,0.21,0.86,0.31,13.0,2.13,1.88,0.25,2.5,0.5,15.97,0.81,0.13,0.25,47.71,50.0,43.84,44.78,45.7,2.79,0.19,3.2,0.21,55.38,42.53,44.46,47.6,2.31,0.23,3.07,0.26,49.0,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,haula,e,haula4500ce,88189-39269,C,e,Erik Haula,haula,8.705797278362772,69.0,4500,NJ@TB,NJ,TB,,,,,,C/UTIL,haula4500ce,3800
strome4700cr,70.2,Ryan Strome,4700,C,0,ANA,VAN-CDelia,10.42,13.2,7.7,2.15,2.2,1,1,4,0,1.7,69,0,2,3.4,3.8,110,7.0,41,105,8.6,-0.4,50,22,44,105,8.7,61,38,30,13,0.2,0.31,0.51,17.4,1.76,1.9,2.45,0.78,0.11,0.31,2.22,12.25,15.72,9.22,0.04,0.04,2.32,0.31,0.47,0.67,0.01,0.0,0.15,0.28,0.78,0.02,2.31,0.15,0.46,0.62,17.14,2.17,1.85,2.67,0.69,0.08,0.15,2.0,11.25,14.58,0.0,0.0,2.41,0.5,11.67,2.17,2.0,0.17,2.5,0.33,16.72,1.75,0.0,0.0,44.35,41.35,45.77,53.72,41.94,2.71,0.16,2.99,0.29,37.64,46.91,57.45,39.36,2.5,0.17,3.17,0.18,38.71,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,strome,r,strome4700cr,88189-15386,C,r,Ryan Strome,strome,7.789855072463768,69.0,4700,VAN@ANH,ANH,VAN,,,,,,C/UTIL,strome4700cr,3800
thomas6400cr,67.87,Robert Thomas,6400,C,0,STL,WPG-DRittich,11.28,14.2,8.3,-0.47,1.8,1,2,3,0,0.0,14,0,2,3.1,3.6,118,6.5,17,105,12.0,1.5,61,34,35,96,12.3,66,33,41,12,0.27,0.69,0.96,19.1,3.02,1.53,2.16,0.71,0.17,0.45,1.98,12.38,13.55,9.59,0.06,0.18,2.82,0.35,0.46,0.75,0.02,0.0,0.18,0.51,0.37,0.02,2.18,0.23,0.69,0.92,19.59,2.82,1.54,1.92,0.8,0.15,0.23,1.77,12.38,13.31,0.08,0.08,3.2,0.15,14.0,1.71,1.57,0.14,1.86,0.29,19.66,2.83,0.14,0.14,43.16,40.69,44.8,48.01,44.92,3.02,0.26,2.84,0.21,40.08,43.33,48.46,44.73,3.38,0.16,3.13,0.17,46.38,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WPG,thomas,r,thomas6400cr,88189-81983,C,r,Robert Thomas,thomas,11.516922701322116,65.0,6400,WPG@STL,STL,WPG,,,,,,C/UTIL,thomas6400cr,4700
schenn5400cb,64.9,Brayden Schenn,5400,C,0,STL,WPG-DRittich,10.56,13.3,7.8,0.86,2.0,3,1,1,0,-1.4,75,0,2,3.1,3.6,118,6.5,17,105,11.6,1.5,63,29,31,96,9.6,50,50,25,12,0.26,0.56,0.82,18.44,2.67,1.69,2.62,0.65,0.15,0.51,2.2,11.89,14.81,8.84,0.08,0.19,2.64,0.43,0.64,0.67,0.0,0.0,0.17,0.37,0.58,0.02,1.62,0.15,0.46,0.62,19.43,1.91,1.23,1.85,0.67,0.12,0.77,2.0,10.08,16.08,0.08,0.15,3.27,0.31,10.29,2.43,1.57,0.86,2.29,0.43,18.18,2.68,0.0,0.29,43.16,40.69,44.8,48.01,44.92,3.02,0.26,2.84,0.21,40.08,43.33,48.46,44.73,3.38,0.16,3.13,0.17,46.38,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WPG,schenn,b,schenn5400cb,88189-9266,C,b,Brayden Schenn,schenn,10.698529411764708,68.0,5400,WPG@STL,STL,WPG,,,,,,C/UTIL,schenn5400cb,4600
eyssimont3900cm,64.85,Mikey Eyssimont,3900,C,0,TB,NJD-VVanecek,4.84,6.2,3.5,-1.78,1.2,4,0,0,0,-3.4,69,2,1,3.4,3.3,-120,6.5,53,-140,6.9,0.6,44,14,18,74,7.0,64,21,21,14,0.08,0.19,0.27,12.18,1.33,2.31,3.43,0.67,0.04,0.4,2.71,12.48,9.57,9.11,0.0,0.0,0.7,0.16,0.24,0.64,0.0,0.0,0.08,0.19,1.19,0.0,1.69,0.08,0.08,0.17,12.96,0.79,2.92,4.17,0.7,0.03,0.42,3.33,14.0,9.67,0.0,0.0,0.58,0.08,11.5,2.63,2.13,0.5,3.38,0.0,11.04,0.1,0.0,0.0,46.7,45.7,44.78,43.84,50.0,3.43,0.27,2.9,0.19,47.6,44.46,42.53,55.38,3.47,0.27,2.08,0.11,52.5,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,eyssimont,m,eyssimont3900cm,88189-82926,C,m,Michael Eyssimont,eyssimont,6.944680721201795,47.0,3900,NJ@TB,TB,NJ,,,,,,C/UTIL,eyssimont3900cm,3000
paul4000cn,63.46,Nicholas Paul,4000,C,0,TB,NJD-VVanecek,7.5,9.6,5.4,0.67,1.9,2,2,5,0,-0.3,63,2,1,3.4,3.3,-120,6.5,53,-140,9.0,0.6,58,28,38,106,6.2,53,46,13,15,0.24,0.25,0.49,16.24,1.81,1.64,2.4,0.68,0.15,0.74,2.38,11.29,11.8,8.39,0.04,0.01,1.04,0.09,0.16,0.59,0.02,0.01,0.19,0.23,0.48,0.04,1.82,0.07,0.33,0.4,15.85,1.51,1.4,2.47,0.57,0.05,0.33,1.73,14.33,10.73,0.0,0.0,1.34,0.0,14.56,1.67,1.56,0.11,2.44,0.0,16.59,1.31,0.0,0.0,46.7,45.7,44.78,43.84,50.0,3.43,0.27,2.9,0.19,47.6,44.46,42.53,55.38,3.47,0.27,2.08,0.11,52.5,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,paul,n,paul4000cn,88189-59261,C,n,Nicholas Paul,paul,8.305882173426012,68.0,4000,NJ@TB,TB,NJ,,,,,,C/UTIL,paul4000cn,3000
grant4100cd,62.89,Derek Grant,4100,C,0,ANA,VAN-CDelia,9.18,11.6,6.7,2.15,2.2,4,2,3,0,-3.8,85,0,2,3.4,3.8,110,7.0,41,105,8.7,0.8,37,16,19,87,9.0,69,30,30,13,0.21,0.31,0.52,15.24,2.05,1.75,2.28,0.77,0.12,0.75,2.5,9.37,14.09,7.0,0.0,0.02,0.89,0.09,0.15,0.57,0.0,0.0,0.21,0.29,0.29,0.06,1.4,0.15,0.31,0.46,15.72,1.75,2.0,2.67,0.75,0.08,0.92,2.92,8.83,15.17,0.0,0.08,1.53,0.08,7.0,1.67,1.17,0.5,1.5,0.0,14.5,1.07,0.0,0.0,44.35,41.35,45.77,53.72,41.94,2.71,0.16,2.99,0.29,37.64,46.91,57.45,39.36,2.5,0.17,3.17,0.18,38.71,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,grant,d,grant4100cd,88189-13657,C,d,Derek Grant,grant,7.239393754438921,33.0,4100,VAN@ANH,ANH,VAN,,,,,,C/UTIL,grant4100cd,3500
cirelli4900ca,60.32,Anthony Cirelli,4900,C,0,TB,NJD-VVanecek,8.35,10.6,6.1,-0.33,1.7,3,0,0,0,-4.6,63,2,1,3.4,3.3,-120,6.5,53,-140,9.0,-0.1,43,21,33,106,9.0,53,46,40,15,0.19,0.29,0.47,17.33,1.63,1.98,2.87,0.69,0.09,0.86,2.84,13.27,12.99,9.65,0.01,0.05,0.66,0.06,0.14,0.42,0.04,0.0,0.13,0.23,0.52,0.0,1.33,0.33,0.13,0.47,16.74,1.68,1.53,2.2,0.7,0.22,0.73,2.27,10.73,11.13,0.0,0.0,0.64,0.0,11.22,1.89,1.33,0.56,1.67,0.11,16.01,0.41,0.0,0.0,46.7,45.7,44.78,43.84,50.0,3.43,0.27,2.9,0.19,47.6,44.46,42.53,55.38,3.47,0.27,2.08,0.11,52.5,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,cirelli,a,cirelli4900ca,88189-66713,C,a,Anthony Cirelli,cirelli,9.689361572265623,47.0,4900,NJ@TB,TB,NJ,,,,,,C/UTIL,cirelli4900ca,3900
lowry3900ca,58.74,Adam Lowry,3900,C,0,WPG,STL-JHofer,6.7,8.6,4.8,0.08,1.7,3,0,1,0,1.4,63,2,1,3.6,3.1,-140,6.5,83,-125,7.1,-0.7,50,18,45,87,6.5,50,50,21,14,0.14,0.23,0.37,15.59,1.42,1.59,2.17,0.73,0.09,0.61,2.2,10.35,10.88,7.6,0.0,0.02,1.34,0.17,0.25,0.67,0.02,0.02,0.11,0.18,0.64,0.02,1.67,0.13,0.13,0.27,16.29,0.99,1.53,2.21,0.69,0.09,0.6,2.13,11.53,11.8,0.0,0.0,1.44,0.2,12.38,2.88,2.0,0.88,2.63,0.38,15.88,1.48,0.0,0.0,46.77,44.92,48.01,44.8,40.69,3.12,0.22,2.44,0.22,44.73,48.46,43.33,40.08,3.27,0.16,2.69,0.2,42.86,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,lowry,a,lowry3900ca,88189-15346,C,a,Adam Lowry,lowry,7.294285801478795,70.0,3900,WPG@STL,WPG,STL,,,,,,C/UTIL,lowry3900ca,2900
dries3800cs,54.75,Sheldon Dries,3800,C,0,VAN,ANA-JGibson,6.98,8.9,5.1,0.56,1.8,4,2,7,0,-2.6,63,2,1,3.8,3.4,-130,7.0,59,-125,6.8,-0.1,36,20,32,79,7.5,66,33,33,12,0.21,0.1,0.31,11.26,1.65,1.53,2.15,0.72,0.13,0.66,2.19,7.74,9.44,5.72,0.09,0.02,1.34,0.2,0.35,0.58,0.0,0.0,0.12,0.09,0.38,0.0,1.51,0.25,0.0,0.25,11.16,1.34,1.58,2.25,0.7,0.16,1.17,2.75,6.0,11.08,0.17,0.0,1.43,0.17,5.57,2.0,1.0,1.0,1.57,0.0,11.2,1.04,0.0,0.0,48.07,41.94,53.72,45.77,41.35,3.23,0.26,3.17,0.28,39.36,57.45,46.91,37.64,3.17,0.18,2.58,0.32,40.0,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,dries,s,dries3800cs,88189-82167,C,s,Sheldon Dries,dries,6.777551144969706,49.0,3800,VAN@ANH,VAN,ANH,,,,,,C/UTIL,dries3800cs,2800
novak5800ct,53.44,Thomas Novak,5800,C,0,NAS,NYR-JHalak,10.16,12.8,7.5,-0.36,1.8,2,1,3,0,0.5,63,2,1,2.4,3.8,200,6.0,12,160,9.3,0.0,31,15,21,51,11.6,70,30,30,10,0.35,0.47,0.82,13.56,3.63,1.68,2.21,0.76,0.21,0.38,2.06,11.55,11.52,8.36,0.12,0.09,2.08,0.36,0.42,0.86,0.0,0.0,0.24,0.38,0.18,0.0,2.18,0.5,0.71,1.21,16.84,4.31,1.71,2.5,0.69,0.29,0.5,2.21,13.14,12.86,0.14,0.07,2.39,0.36,13.0,2.5,1.88,0.63,2.88,0.63,17.68,2.9,0.13,0.0,45.79,44.95,46.02,48.25,45.08,3.15,0.22,2.77,0.2,41.64,46.67,50.5,43.83,2.57,0.25,2.92,0.2,42.29,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,novak,t,novak5800ct,88189-117104,C,t,Tommy Novak,novak,11.76388888888889,36.0,5800,NSH@NYR,NSH,NYR,,,,,,C/UTIL,novak5800ct,4800
glass4200cc,50.26,Cody Glass,4200,C,0,NAS,NYR-JHalak,9.34,11.8,6.8,2.1,2.2,1,1,3,0,-1.2,85,2,1,2.4,3.8,200,6.0,12,160,7.1,0.6,43,21,25,89,10.6,76,23,38,13,0.16,0.29,0.44,13.83,1.91,1.67,2.33,0.71,0.1,0.38,2.05,11.17,10.86,8.12,0.05,0.03,1.86,0.28,0.52,0.55,0.0,0.0,0.11,0.25,0.29,0.0,2.35,0.21,0.36,0.57,16.8,2.03,2.07,3.0,0.69,0.1,0.93,3.0,10.21,14.07,0.07,0.07,2.32,0.36,11.0,3.38,2.5,0.88,3.88,0.88,18.38,2.92,0.0,0.13,45.79,44.95,46.02,48.25,45.08,3.15,0.22,2.77,0.2,41.64,46.67,50.5,43.83,2.57,0.25,2.92,0.2,42.29,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,glass,c,glass4200cc,88189-82004,C,c,Cody Glass,glass,7.849999789533944,58.0,4200,NSH@NYR,NSH,NYR,,,,,,C/UTIL,glass4200cc,3600
barron3700cm,49.97,Morgan Barron,3700,C,0,WPG,STL-JHofer,6.54,8.4,4.7,0.33,1.8,4,0,0,0,-2.4,55,2,1,3.6,3.1,-140,6.5,83,-125,5.7,-0.7,46,15,38,84,5.9,57,42,21,14,0.12,0.16,0.29,13.15,1.32,1.67,2.17,0.77,0.07,0.56,2.23,10.54,10.65,8.0,0.0,0.01,0.07,0.0,0.0,0.0,0.01,0.0,0.11,0.15,0.41,0.01,1.52,0.13,0.13,0.27,12.7,1.28,1.67,2.14,0.78,0.08,0.27,1.93,10.73,11.07,0.0,0.0,0.04,0.0,11.38,2.25,1.88,0.38,2.38,0.0,12.73,0.03,0.0,0.0,46.77,44.92,48.01,44.8,40.69,3.12,0.22,2.44,0.22,44.73,48.46,43.33,40.08,3.27,0.16,2.69,0.2,42.86,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,barron,m,barron3700cm,88189-137278,C,m,Morgan Barron,barron,6.539654961947737,58.0,3700,WPG@STL,WPG,STL,,,,,,C/UTIL,barron3700cm,2600
goodrow3500cb,39.08,Barclay Goodrow,3500,C,0,NYR,NAS-KLankinen,4.66,6.0,3.3,-1.14,1.3,4,0,0,0,-3.8,75,2,1,3.8,2.4,-250,6.0,88,-190,6.3,-0.5,45,20,43,105,4.2,46,53,15,13,0.11,0.24,0.35,14.88,1.41,1.1,1.53,0.72,0.1,0.72,1.82,9.95,12.03,7.35,0.01,0.01,0.35,0.03,0.08,0.37,0.0,0.03,0.1,0.2,0.87,0.0,1.04,0.15,0.0,0.15,13.36,0.67,0.77,0.92,0.84,0.2,0.69,1.46,9.83,11.08,0.0,0.0,0.26,0.0,8.14,1.57,0.71,0.86,0.86,0.0,12.6,0.24,0.0,0.0,46.71,45.08,48.25,46.02,44.95,2.93,0.24,3.33,0.22,43.83,50.5,46.67,41.64,3.25,0.23,3.14,0.09,41.63,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,goodrow,b,goodrow3500cb,88189-43140,C,b,Barclay Goodrow,goodrow,6.455072375311368,69.0,3500,NSH@NYR,NYR,NSH,,,,,,C/UTIL,goodrow3500cb,2700
aman3600cn,39.05,Nils Aman,3600,C,0,VAN,ANA-JGibson,5.22,6.7,3.7,-0.79,1.5,3,0,1,0,3.4,55,2,1,3.8,3.4,-130,7.0,59,-125,4.4,-1.1,35,14,43,67,6.8,75,25,33,12,0.07,0.15,0.22,12.48,1.06,0.78,1.11,0.7,0.1,0.63,1.41,7.65,11.04,5.69,0.0,0.0,0.08,0.0,0.02,0.0,0.0,0.02,0.07,0.13,0.22,0.0,1.58,0.17,0.25,0.42,13.77,1.83,0.83,1.42,0.59,0.2,0.83,1.67,8.25,13.0,0.0,0.0,0.06,0.0,9.0,1.71,1.14,0.57,1.43,0.0,13.73,0.08,0.0,0.0,48.07,41.94,53.72,45.77,41.35,3.23,0.26,3.17,0.28,39.36,57.45,46.91,37.64,3.17,0.18,2.58,0.32,40.0,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,aman,n,aman3600cn,88189-170839,C,n,Nils Aman,aman,4.36296307599103,54.0,3600,VAN@ANH,VAN,ANH,,,,,,C/UTIL,aman3600cn,2500
lundestrom3500ci,37.02,Isac Lundestrom,3500,C,0,ANA,VAN-CDelia,5.72,7.3,4.1,-0.08,1.6,3,0,1,0,-0.1,69,0,2,3.4,3.8,110,7.0,41,105,5.1,-0.9,43,14,32,87,5.2,61,38,23,13,0.09,0.17,0.26,14.58,1.07,1.0,1.42,0.7,0.09,0.65,1.65,8.95,12.81,6.71,0.0,0.0,0.44,0.03,0.05,0.67,0.02,0.0,0.08,0.17,0.06,0.0,1.25,0.15,0.08,0.23,14.58,0.95,0.77,1.08,0.71,0.2,0.92,1.69,8.45,14.45,0.0,0.0,0.08,0.0,9.2,2.0,1.17,0.83,1.17,0.0,14.06,0.0,0.0,0.0,44.35,41.35,45.77,53.72,41.94,2.71,0.16,2.99,0.29,37.64,46.91,57.45,39.36,2.5,0.17,3.17,0.18,38.71,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,lundestrom,i,lundestrom3500ci,88189-97096,C,i,Isac Lundestrom,lundestrom,5.474999745686849,48.0,3500,VAN@ANH,ANH,VAN,,,,,,C/UTIL,lundestrom3500ci,2600
