RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
kopitar7400ca,78.05,Anze Kopitar,7400,C,0,LA,WAS-DKuemper,13.6,17.1,10.1,-0.21,1.8,1,1,11,0,-2.5,48,0,2,3.6,3.1,-140,6.5,79,-158,13.5,1.7,61,37,37,95,19.9,72,27,63,11,0.31,0.5,0.81,20.47,2.37,2.31,3.15,0.73,0.14,1.16,3.47,14.55,13.25,10.95,0.07,0.17,3.2,0.52,0.69,0.75,0.0,0.01,0.24,0.32,0.1,0.01,2.64,0.82,0.55,1.36,20.55,3.97,2.36,3.55,0.67,0.35,1.09,3.45,14.18,9.64,0.18,0.18,3.25,0.27,14.86,4.14,2.71,1.43,4.29,0.57,21.28,3.01,0.14,0.0,47.85,47.74,46.25,44.1,46.82,3.25,0.23,2.72,0.18,47.91,49.0,40.09,48.4,3.18,0.31,3.2,0.16,52.0,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,kopitar,a,kopitar7400ca,87654-8394,C,a,Anze Kopitar,kopitar,14.185937881469728,64.0,7400,WSH@LA,LA,WSH,,,,,,C/UTIL,kopitar7400ca,6200
kuznetsov5200ce,76.48,Evgeny Kuznetsov,5200,C,0,WAS,LA-PCopley,11.75,14.8,8.7,2.46,2.3,1,1,4,0,-0.7,97,0,2,3.1,3.6,119,6.5,21,133,12.4,0.6,69,23,29,96,10.3,45,54,27,11,0.22,0.64,0.86,18.46,2.79,2.39,3.34,0.72,0.09,0.3,2.69,11.85,13.12,9.02,0.1,0.22,3.2,0.71,0.99,0.72,0.01,0.0,0.12,0.41,0.7,0.01,2.41,0.36,0.27,0.64,17.4,2.21,2.09,2.8,0.75,0.17,0.18,2.27,12.2,15.1,0.09,0.09,2.43,0.5,16.0,2.5,2.33,0.17,3.2,1.0,18.68,2.97,0.0,0.17,45.4,46.82,44.1,46.25,47.74,3.13,0.23,3.14,0.25,48.4,40.09,49.0,47.91,3.0,0.27,3.45,0.16,47.86,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,kuznetsov,e,kuznetsov5200ce,87654-52475,C,e,Evgeny Kuznetsov,kuznetsov,11.355555943080358,63.0,5200,WSH@LA,WSH,LA,,,,,,C/UTIL,kuznetsov5200ce,5000
backlund5900cm,76.12,Mikael Backlund,5900,C,0,CGY,DAL-JOettinger,11.3,14.2,8.4,0.57,1.9,3,2,15,0,-4.1,82,1,2,2.9,3.3,115,6.0,21,111,11.3,2.1,73,35,26,103,16.5,83,16,50,12,0.22,0.38,0.6,17.68,2.04,3.07,3.9,0.79,0.07,0.35,3.42,15.55,10.08,11.59,0.03,0.05,1.76,0.33,0.48,0.69,0.01,0.02,0.18,0.31,0.56,0.01,2.85,0.38,0.54,0.92,18.72,2.95,4.08,4.92,0.83,0.09,0.46,4.54,18.23,9.38,0.15,0.08,2.24,0.46,19.57,5.14,4.57,0.57,5.17,0.29,18.6,2.16,0.14,0.14,52.03,52.76,47.78,39.49,46.53,3.13,0.2,2.93,0.18,57.62,49.3,36.54,53.4,3.31,0.21,2.27,0.28,53.5,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,backlund,m,backlund5900cm,87654-9189,C,m,Mikael Backlund,backlund,12.046032133556547,63.0,5900,CGY@DAL,CGY,DAL,,,,,,C/UTIL,backlund5900cm,5200
seguin5300ct,75.64,Tyler Seguin,5300,C,0,DAL,CGY-JMarkstrom,10.08,12.7,7.4,0.58,1.9,2,2,9,0,-4.2,82,0,2,3.3,2.9,-136,6.0,79,-132,11.1,1.0,64,26,35,97,11.8,63,36,27,11,0.27,0.39,0.65,17.37,2.24,2.59,3.47,0.75,0.1,0.39,2.98,13.27,13.64,9.78,0.06,0.06,2.16,0.53,0.68,0.78,0.01,0.01,0.19,0.32,0.33,0.04,2.76,0.25,0.33,0.58,17.42,2.0,2.92,4.3,0.68,0.09,0.25,3.17,14.36,13.18,0.08,0.0,1.85,0.36,14.2,4.0,3.67,0.33,5.75,1.2,17.59,2.03,0.17,0.0,45.29,46.53,39.49,47.78,52.76,2.91,0.23,3.34,0.2,53.4,36.54,49.3,57.62,3.36,0.14,2.92,0.26,57.43,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,seguin,t,seguin5300ct,87654-12417,C,t,Tyler Seguin,seguin,10.950794038318453,63.0,5300,CGY@DAL,DAL,CGY,,,,,,C/UTIL,seguin5300ct,4600
hertl6100ct,75.18,Tomas Hertl,6100,C,0,SJ,WPG-DRittich,12.81,16.1,9.5,1.67,2.1,1,1,8,0,0.2,64,1,2,2.8,3.9,167,6.5,41,180,12.7,0.9,62,32,34,87,9.2,33,58,25,12,0.28,0.54,0.82,19.69,2.5,2.22,3.11,0.71,0.12,0.78,3.0,15.91,14.57,11.41,0.09,0.14,2.87,0.57,0.77,0.75,0.0,0.01,0.18,0.39,0.48,0.02,2.46,0.18,0.36,0.55,19.67,1.68,1.91,2.73,0.7,0.1,0.55,2.45,16.36,16.55,0.09,0.18,3.05,0.82,16.4,2.2,1.8,0.4,2.8,2.0,20.15,3.8,0.2,0.0,46.64,44.96,45.2,47.44,44.98,2.64,0.19,2.87,0.22,50.58,41.36,47.25,45.36,2.42,0.14,3.82,0.17,44.63,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WPG,hertl,t,hertl6100ct,87654-40036,C,t,Tomas Hertl,hertl,12.471666463216144,60.0,6100,SJ@WPG,SJ,WPG,,,,,,C/UTIL,hertl6100ct,5100
kadri6900cn,74.39,Nazem Kadri,6900,C,0,CGY,DAL-JOettinger,12.82,16.1,9.5,0.04,1.9,2,1,11,0,-2.3,64,1,2,2.9,3.3,115,6.0,21,111,13.9,-0.4,65,21,24,101,12.4,75,25,25,12,0.34,0.45,0.79,18.07,2.62,3.47,4.96,0.7,0.1,0.4,3.86,15.62,11.91,11.62,0.13,0.16,3.33,0.86,1.24,0.69,0.0,0.0,0.22,0.29,0.8,0.01,2.94,0.15,0.38,0.54,17.52,1.85,3.69,5.0,0.74,0.04,0.46,4.15,15.54,10.15,0.0,0.15,3.31,0.62,15.0,3.57,3.43,0.14,4.67,0.86,17.76,3.57,0.0,0.29,52.03,52.76,47.78,39.49,46.53,3.13,0.2,2.93,0.18,57.62,49.3,36.54,53.4,3.31,0.21,2.27,0.28,53.5,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,kadri,n,kadri6900cn,87654-8741,C,n,Nazem Kadri,kadri,13.252381339905757,63.0,6900,CGY@DAL,CGY,DAL,,,,,,C/UTIL,kadri6900cn,5900
couture6700cl,73.93,Logan Couture,6700,C,0,SJ,WPG-DRittich,13.11,16.5,9.7,0.74,2.0,2,1,3,0,-0.3,57,1,2,2.8,3.9,167,6.5,41,180,12.6,1.0,72,25,26,87,12.0,83,16,16,12,0.29,0.46,0.75,18.77,2.4,2.46,3.36,0.73,0.12,0.88,3.34,11.53,12.36,8.53,0.04,0.19,2.78,0.61,0.9,0.67,0.01,0.0,0.24,0.27,0.24,0.04,2.77,0.17,0.58,0.75,19.32,2.33,2.5,3.92,0.64,0.07,0.83,3.33,14.5,12.0,0.0,0.08,2.71,0.42,13.67,3.33,2.5,0.83,4.0,0.67,19.61,3.16,0.0,0.0,46.64,44.96,45.2,47.44,44.98,2.64,0.19,2.87,0.22,50.58,41.36,47.25,45.36,2.42,0.14,3.82,0.17,44.63,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WPG,couture,l,couture6700cl,87654-9269,C,l,Logan Couture,couture,13.20952400328621,63.0,6700,SJ@WPG,SJ,WPG,,,,,,C/UTIL,couture6700cl,5600
danault5400cp,73.78,Phillip Danault,5400,C,0,LA,WAS-DKuemper,11.33,14.3,8.4,1.63,2.1,2,2,5,0,-2.7,85,0,2,3.6,3.1,-140,6.5,79,-158,11.7,1.9,69,38,30,95,9.3,54,45,27,11,0.3,0.4,0.7,18.6,2.26,2.06,2.87,0.72,0.15,0.92,2.98,13.9,12.8,10.44,0.07,0.15,2.38,0.3,0.42,0.72,0.0,0.05,0.23,0.2,0.64,0.0,2.05,0.09,0.55,0.64,18.77,2.05,1.45,1.91,0.76,0.06,0.82,2.27,14.27,13.0,0.0,0.36,1.76,0.18,15.0,2.71,2.0,0.71,2.43,0.29,18.94,1.7,0.0,0.14,47.85,47.74,46.25,44.1,46.82,3.25,0.23,2.72,0.18,47.91,49.0,40.09,48.4,3.18,0.31,3.2,0.16,52.0,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,danault,p,danault5400cp,87654-15277,C,p,Phillip Danault,danault,11.024999618530272,64.0,5400,WSH@LA,LA,WSH,,,,,,C/UTIL,danault5400cp,4800
domi6400cm,70.4,Max Domi,6400,C,0,DAL,CGY-JMarkstrom,9.6,12.2,7.0,-2.15,1.5,2,2,12,0,-4.2,12,0,2,3.3,2.9,-136,6.0,79,-132,10.0,1.2,52,28,47,100,15.2,50,42,35,14,0.23,0.45,0.67,15.64,2.57,2.02,2.77,0.73,0.11,0.24,2.26,11.63,13.48,9.04,0.08,0.13,2.34,0.59,0.76,0.77,0.0,0.0,0.15,0.32,1.06,0.02,2.67,0.31,0.77,1.08,18.29,3.54,2.77,4.17,0.66,0.11,0.46,3.23,12.77,14.77,0.08,0.23,3.37,0.92,13.14,4.29,3.86,0.43,6.0,1.86,18.02,3.17,0.14,0.43,45.29,46.53,39.49,47.78,52.76,2.91,0.23,3.34,0.2,53.4,36.54,49.3,57.62,3.36,0.14,2.92,0.26,57.43,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,domi,m,domi6400cm,87654-41592,C,m,Max Domi,domi,12.029507996606045,61.0,6400,CGY@DAL,DAL,CGY,,,,,,C/UTIL,domi6400cm,4600
lindholm6200ce,69.66,Elias Lindholm,6200,C,0,CGY,DAL-JOettinger,11.87,14.9,8.8,0.53,1.9,1,1,11,0,-2.5,41,1,2,2.9,3.3,115,6.0,21,111,13.4,0.2,63,31,32,103,8.8,33,58,25,12,0.38,0.47,0.84,19.23,2.62,2.45,3.37,0.73,0.15,0.66,3.11,14.25,11.46,10.64,0.14,0.09,3.08,0.73,1.02,0.72,0.01,0.01,0.23,0.37,0.32,0.02,2.42,0.17,0.33,0.5,17.85,1.68,1.58,2.91,0.54,0.11,1.0,2.58,15.33,9.58,0.08,0.08,2.78,0.67,14.0,2.86,1.57,1.29,2.67,1.43,17.53,3.0,0.14,0.0,52.03,52.76,47.78,39.49,46.53,3.13,0.2,2.93,0.18,57.62,49.3,36.54,53.4,3.31,0.21,2.27,0.28,53.5,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,lindholm,e,lindholm6200ce,87654-41390,C,e,Elias Lindholm,lindholm,12.327868852459016,61.0,6200,CGY@DAL,CGY,DAL,,,,,,C/UTIL,lindholm6200ce,4900
strome5200cd,68.09,Dylan Strome,5200,C,0,WAS,LA-PCopley,8.45,10.7,6.2,-0.84,1.6,3,2,3,0,-0.1,48,0,2,3.1,3.6,119,6.5,21,133,10.8,0.9,55,32,43,89,10.4,54,45,36,11,0.28,0.47,0.75,17.76,2.53,1.8,2.49,0.72,0.16,0.52,2.31,13.81,13.39,10.11,0.03,0.19,3.27,0.34,0.51,0.66,0.0,0.0,0.25,0.28,0.34,0.0,1.77,0.27,0.36,0.64,15.86,2.42,2.18,2.8,0.78,0.12,0.45,2.64,14.9,11.8,0.0,0.0,1.82,0.1,17.0,2.0,1.67,0.33,2.0,0.2,16.14,1.29,0.0,0.0,45.4,46.82,44.1,46.25,47.74,3.13,0.23,3.14,0.25,48.4,40.09,49.0,47.91,3.0,0.27,3.45,0.16,47.86,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,strome,d,strome5200cd,87654-65969,C,d,Dylan Strome,strome,10.193650987413196,63.0,5200,WSH@LA,WSH,LA,,,,,,C/UTIL,strome5200cd,4000
mittelstadt4400cc,68.08,Casey Mittelstadt,4400,C,0,BUF,EDM-SSkinner,8.74,11.1,6.4,1.09,2.0,2,2,3,0,-0.8,48,1,2,3.4,4.3,135,7.5,46,127,8.8,1.0,66,30,33,86,12.0,81,18,54,11,0.16,0.44,0.6,15.8,2.28,1.72,2.21,0.78,0.09,0.23,1.95,10.78,10.56,8.44,0.05,0.15,2.31,0.34,0.46,0.74,0.01,0.0,0.1,0.29,0.14,0.0,2.13,0.27,0.73,1.0,14.95,4.01,1.64,2.45,0.67,0.17,0.18,1.82,11.82,11.18,0.0,0.09,1.62,0.0,12.57,1.57,1.57,0.0,2.29,0.0,14.74,0.99,0.0,0.0,44.06,44.92,44.67,42.36,47.79,3.19,0.25,3.46,0.22,46.82,38.5,46.36,48.25,3.0,0.24,3.62,0.26,51.33,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,mittelstadt,c,mittelstadt4400cc,87654-82850,C,c,Casey Mittelstadt,mittelstadt,8.690163534195698,61.0,4400,EDM@BUF,BUF,EDM,,,,,,C/UTIL,mittelstadt4400cc,3200
pinto4600cs,65.74,Shane Pinto,4600,C,0,OTT,CHI-AStalock,8.72,11.1,6.4,0.66,1.9,2,2,4,0,-1.4,64,0,2,4.1,2.5,-267,6.5,66,-257,8.4,-0.1,39,19,31,87,9.9,75,25,33,12,0.26,0.18,0.44,15.69,1.68,1.85,2.59,0.72,0.14,0.45,2.31,12.77,11.52,9.34,0.06,0.05,2.07,0.43,0.63,0.68,0.0,0.0,0.19,0.13,0.16,0.0,2.28,0.33,0.25,0.58,16.0,2.17,1.83,2.42,0.76,0.18,0.58,2.42,11.08,12.33,0.0,0.08,1.76,0.17,12.25,2.88,2.13,0.75,2.5,0.25,16.35,1.67,0.0,0.0,47.75,46.19,50.54,44.09,39.15,3.43,0.26,2.76,0.25,42.09,49.69,44.27,43.15,3.67,0.16,2.5,0.23,41.43,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,pinto,s,pinto4600cs,87654-148186,C,s,Shane Pinto,pinto,8.262903028918851,62.0,4600,OTT@CHI,OTT,CHI,,,,,,C/UTIL,pinto4600cs,3600
johnston4500cw,65.44,Wyatt Johnston,4500,C,0,DAL,CGY-JMarkstrom,8.72,11.1,6.4,0.87,1.9,3,2,6,0,-2.0,76,0,2,3.3,2.9,-136,6.0,79,-132,8.3,0.6,38,21,26,97,9.8,63,36,45,11,0.24,0.22,0.46,15.13,1.82,1.89,2.44,0.77,0.13,0.38,2.27,12.51,12.97,8.98,0.03,0.06,1.56,0.34,0.39,0.87,0.0,0.0,0.21,0.16,0.25,0.0,1.98,0.17,0.42,0.58,16.5,2.11,2.08,2.7,0.77,0.08,0.33,2.42,14.91,14.27,0.0,0.08,1.67,0.45,17.0,2.5,2.17,0.33,2.5,0.4,16.54,1.62,0.0,0.17,45.29,46.53,39.49,47.78,52.76,2.91,0.23,3.34,0.2,53.4,36.54,49.3,57.62,3.36,0.14,2.92,0.26,57.43,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,johnston,w,johnston4500cw,87654-161910,C,w,Wyatt Johnston,johnston,8.314285520523313,63.0,4500,CGY@DAL,DAL,CGY,,,,,,C/UTIL,johnston4500cw,3700
guttman4800cc,64.29,Cole Guttman,4800,C,0,CHI,OTT-CTalbot,10.42,13.2,7.7,1.95,2.2,2,2,2,0,-0.1,41,0,2,2.5,4.1,220,6.5,34,212,9.3,1.0,100,33,0,3,9.3,100,0,33,3,0.33,0.0,0.33,14.48,1.37,2.44,2.88,0.85,0.14,0.67,3.11,10.22,11.0,7.78,0.0,0.0,0.85,0.22,0.22,1.0,0.0,0.0,0.33,0.0,0.22,0.0,2.54,0.33,0.0,0.33,14.48,1.37,2.44,2.88,0.85,0.14,0.67,3.11,10.22,11.0,0.0,0.0,0.85,0.22,10.63,3.25,2.63,0.63,3.14,0.25,14.86,0.95,0.0,0.0,42.44,39.15,44.09,50.54,46.19,2.88,0.18,3.34,0.19,43.15,44.27,49.69,42.09,2.79,0.1,4.25,0.1,42.14,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,guttman,c,guttman4800cc,87654-178155,C,c,Cole Guttman,guttman,8.240000152587891,10.0,4800,OTT@CHI,CHI,OTT,,,,,,C/UTIL,guttman4800cc,3500
glass4300cc,63.8,Cody Glass,4300,C,0,NAS,VAN-ASilovs,10.28,13.0,7.6,2.84,2.4,1,1,4,0,2.9,70,0,2,3.1,3.1,-109,6.0,42,-110,6.7,0.4,37,19,24,89,7.4,58,41,25,12,0.14,0.3,0.45,13.24,2.04,1.54,2.09,0.73,0.09,0.32,1.86,11.13,10.29,8.06,0.05,0.02,1.72,0.28,0.47,0.6,0.0,0.0,0.09,0.29,0.25,0.0,2.27,0.08,0.42,0.5,15.03,2.0,1.33,1.67,0.8,0.06,0.58,1.92,10.17,12.25,0.08,0.0,1.91,0.33,9.0,2.43,1.43,1.0,1.86,0.57,15.01,1.7,0.14,0.0,43.12,44.98,45.33,47.9,42.73,3.2,0.22,3.01,0.29,43.25,41.67,47.25,43.08,2.67,0.31,3.38,0.23,40.6,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,glass,c,glass4300cc,87654-82004,C,c,Cody Glass,glass,7.505882113587623,51.0,4300,NSH@VAN,NSH,VAN,,,,,,C/UTIL,glass4300cc,3400
bjugstad4000cn,63.39,Nick Bjugstad,4000,C,0,EDM,BUF-CAnderson,6.35,8.1,4.6,-0.48,1.6,3,0,1,0,0.0,82,0,2,4.3,3.4,-160,7.5,54,-149,6.7,0.2,48,19,35,97,7.5,50,16,16,12,0.2,0.15,0.34,15.31,1.33,1.72,2.53,0.68,0.11,0.41,2.13,10.51,11.86,7.64,0.02,0.0,0.54,0.09,0.19,0.47,0.01,0.0,0.16,0.15,0.46,0.0,1.92,0.3,0.0,0.3,17.78,1.01,2.3,3.89,0.59,0.13,1.0,3.3,13.9,12.9,0.1,0.0,1.66,0.5,13.0,3.25,2.0,1.25,3.33,0.75,16.59,2.1,0.0,0.0,47.56,47.79,42.36,44.67,44.92,3.28,0.32,2.78,0.26,48.25,46.36,38.5,46.82,3.62,0.34,2.55,0.32,47.71,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,bjugstad,n,bjugstad4000cn,87654-39249,C,n,Nick Bjugstad,bjugstad,8.041666666666666,60.0,4000,EDM@BUF,EDM,BUF,,,,,,C/UTIL,bjugstad4000cn,3300
brassard4700cd,61.68,Derick Brassard,4700,C,0,OTT,CHI-AStalock,6.94,8.9,5.0,-1.33,1.5,4,2,4,0,0.5,9,0,2,4.1,2.5,-267,6.5,66,-257,6.8,0.3,35,22,32,103,9.7,58,25,41,12,0.19,0.19,0.38,12.38,1.84,1.48,1.9,0.78,0.13,0.18,1.66,9.78,9.51,7.06,0.04,0.07,1.63,0.36,0.39,0.93,0.0,0.0,0.15,0.12,0.49,0.0,1.72,0.3,0.5,0.8,10.56,4.55,1.3,1.3,1.0,0.23,0.0,1.3,8.3,5.8,0.0,0.1,1.68,0.1,8.43,1.29,1.29,0.0,1.29,0.0,10.81,1.48,0.0,0.14,47.75,46.19,50.54,44.09,39.15,3.43,0.26,2.76,0.25,42.09,49.69,44.27,43.15,3.67,0.16,2.5,0.23,41.43,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,brassard,d,brassard4700cd,87654-8294,C,d,Derick Brassard,brassard,7.02745086071538,51.0,4700,OTT@CHI,OTT,CHI,,,,,,C/UTIL,brassard4700cd,2800
lowry4100ca,60.86,Adam Lowry,4100,C,0,WPG,SJ-JReimer,8.05,10.2,5.9,1.02,2.0,3,2,5,0,-1.5,48,0,2,3.9,2.8,-202,6.5,59,-225,7.4,-0.5,50,20,46,86,6.4,45,54,27,11,0.16,0.22,0.38,15.61,1.46,1.62,2.25,0.72,0.1,0.61,2.23,10.37,10.95,7.67,0.0,0.02,1.34,0.16,0.24,0.65,0.03,0.02,0.13,0.17,0.62,0.02,1.6,0.09,0.18,0.27,16.16,1.0,1.36,2.1,0.65,0.07,0.91,2.27,11.36,10.36,0.0,0.0,1.02,0.09,11.63,2.13,1.5,0.63,2.29,0.13,16.86,1.39,0.0,0.0,45.73,44.98,47.44,45.2,44.96,3.09,0.22,2.99,0.18,45.36,47.25,41.36,50.58,3.45,0.18,3.25,0.15,52.17,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,lowry,a,lowry4100ca,87654-15346,C,a,Adam Lowry,lowry,7.406349303230407,63.0,4100,SJ@WPG,WPG,SJ,,,,,,C/UTIL,lowry4100ca,2900
novak5800ct,59.86,Thomas Novak,5800,C,0,NAS,VAN-ASilovs,11.42,14.4,8.4,0.9,2.0,2,1,3,0,0.7,32,0,2,3.1,3.1,-109,6.0,42,-110,7.5,-0.6,19,9,19,51,4.3,33,66,0,3,0.3,0.48,0.78,12.44,3.76,1.59,1.96,0.81,0.19,0.3,1.89,11.0,10.96,8.0,0.11,0.11,1.85,0.31,0.35,0.89,0.0,0.0,0.19,0.37,0.22,0.0,2.18,0.5,0.7,1.2,14.73,4.89,1.5,2.0,0.75,0.33,0.4,1.9,11.3,12.0,0.2,0.1,1.63,0.2,12.71,1.71,1.43,0.29,1.86,0.29,15.79,1.86,0.14,0.14,43.12,44.98,45.33,47.9,42.73,3.2,0.22,3.01,0.29,43.25,41.67,47.25,43.08,2.67,0.31,3.38,0.23,40.6,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,novak,t,novak5800ct,87654-117104,C,t,Tommy Novak,novak,11.05517262425916,29.0,5800,NSH@VAN,NSH,VAN,,,,,,C/UTIL,novak5800ct,4400
