RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
sissons3800cc,45.98,Colton Sissons,3800,C,0,NAS,BOS-JSwayman,4.52,5.8,3.2,-1.9,1.2,3,0,1,0,-3.8,43,0,3,2.6,3.5,153,6.0,12,130,5.7,-0.8,59,23,39,86,8.0,87,12,37,8,0.11,0.22,0.33,15.68,1.26,1.06,1.8,0.59,0.11,0.66,1.72,11.1,12.01,8.48,0.0,0.01,0.54,0.05,0.11,0.44,0.0,0.0,0.11,0.2,0.34,0.01,1.21,0.22,0.33,0.56,14.81,2.27,1.0,1.89,0.53,0.22,0.89,1.89,10.78,11.0,0.0,0.0,0.26,0.0,13.67,1.0,1.0,0.0,1.33,0.0,14.78,0.66,0.0,0.0,47.78,44.96,41.31,47.64,46.3,3.3,0.21,3.47,0.17,50.33,46.55,44.22,41.82,2.56,0.13,3.45,0.13,46.67,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS,sissons,c,sissons3800cc,87095-42705,C,c,Colton Sissons,sissons,6.2745098039215685,51.0,3800,BOS@NSH,NSH,BOS,,,,,,C/UTIL,sissons3800cc
dach5400ck,44.78,Kirby Dach,5400,C,0,MTL,CAR-ARaanta,8.95,11.3,6.6,-0.75,1.7,2,1,6,0,-2.1,94,0,2,2.0,4.2,345,6.0,12,300,8.6,0.1,54,25,36,86,13.1,70,30,50,10,0.18,0.36,0.54,17.56,1.84,1.71,2.32,0.73,0.11,0.64,2.35,11.88,12.91,8.66,0.06,0.14,2.77,0.21,0.27,0.76,0.0,0.03,0.12,0.19,0.68,0.0,1.94,0.4,0.4,0.8,20.38,2.36,1.9,2.4,0.79,0.21,1.0,2.9,11.4,13.9,0.2,0.0,4.01,0.7,10.33,1.33,1.0,0.33,1.33,0.33,18.52,3.45,0.0,0.0,40.8,41.33,37.09,46.87,51.37,3.12,0.16,3.33,0.19,39.8,38.33,48.8,49.22,3.3,0.18,2.89,0.12,53.67,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,dach,k,dach5400ck,87095-113269,C,k,Kirby Dach,dach,10.27777777777778,54.0,5400,MON@CAR,MON,CAR,,,,,,C/UTIL,dach5400ck
glass4000cc,42.6,Cody Glass,4000,C,0,NAS,BOS-JSwayman,8.71,11.0,6.4,1.88,2.2,1,1,3,0,-4.8,50,0,3,2.6,3.5,153,6.0,12,130,6.5,0.2,32,16,20,86,11.2,75,25,50,8,0.15,0.28,0.43,12.96,1.99,1.6,2.2,0.72,0.09,0.23,1.83,11.49,9.91,8.44,0.04,0.02,1.71,0.27,0.48,0.57,0.0,0.0,0.11,0.26,0.26,0.0,2.11,0.33,0.33,0.67,15.9,2.53,2.11,2.56,0.83,0.16,0.11,2.22,15.33,12.11,0.11,0.0,1.71,0.44,12.33,1.67,1.67,0.0,2.0,0.67,16.03,2.33,0.0,0.0,47.78,44.96,41.31,47.64,46.3,3.3,0.21,3.47,0.17,50.33,46.55,44.22,41.82,2.56,0.13,3.45,0.13,46.67,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS,glass,c,glass4000cc,87095-82004,C,c,Cody Glass,glass,7.369047619047619,42.0,4000,BOS@NSH,NSH,BOS,,,,,,C/UTIL,glass4000cc
veleno3900cj,40.52,Joe Veleno,3900,C,0,DET,CGY-DVladar,4.38,5.6,3.1,-2.24,1.1,3,0,0,0,-1.3,35,2,1,2.5,4.2,227,6.5,24,210,5.4,-0.4,54,23,43,85,6.4,72,27,27,11,0.13,0.15,0.29,13.05,1.33,1.11,1.34,0.83,0.12,0.48,1.58,8.98,10.9,6.64,0.0,0.02,0.44,0.09,0.1,0.87,0.0,0.0,0.13,0.13,0.29,0.0,1.44,0.17,0.08,0.25,12.35,1.21,1.67,1.75,0.95,0.1,0.58,2.25,8.33,11.42,0.0,0.0,0.04,0.0,7.4,1.8,1.4,0.4,1.4,0.0,12.88,0.01,0.0,0.0,36.94,39.89,39.41,47.42,51.73,3.21,0.2,3.44,0.19,38.92,37.78,48.33,56.22,2.92,0.26,3.78,0.18,55.25,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,veleno,j,veleno3900cj,87095-97140,C,j,Joe Veleno,veleno,5.603846036470854,52.0,3900,DET@CGY,DET,CGY,,,,,,C/UTIL,veleno3900cj
suter3600cp,39.03,Pius Suter,3600,C,0,DET,CGY-DVladar,4.96,6.4,3.6,-1.05,1.4,4,0,0,0,-1.6,58,2,1,2.5,4.2,227,6.5,24,210,6.1,-1.1,47,18,49,85,4.2,45,54,18,11,0.13,0.18,0.32,14.4,1.33,1.45,1.93,0.75,0.09,0.43,1.88,10.06,12.01,7.41,0.0,0.0,0.38,0.03,0.08,0.33,0.01,0.0,0.12,0.18,0.2,0.0,1.21,0.17,0.0,0.17,12.74,0.8,1.08,1.58,0.68,0.15,0.33,1.42,8.33,10.75,0.0,0.0,0.01,0.0,7.6,1.6,1.2,0.4,1.8,0.0,13.0,0.01,0.0,0.0,36.94,39.89,39.41,47.42,51.73,3.21,0.2,3.44,0.19,38.92,37.78,48.33,56.22,2.92,0.26,3.78,0.18,55.25,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,suter,p,suter3600cp,87095-82193,C,p,Pius Suter,suter,5.367999877929687,50.0,3600,DET@CGY,DET,CGY,,,,,,C/UTIL,suter3600cp
sundqvist3800co,37.46,Oskar Sundqvist,3800,C,0,DET,CGY-DVladar,6.2,7.9,4.5,-0.22,1.6,4,2,4,0,-1.6,43,2,1,2.5,4.2,227,6.5,24,210,6.2,-0.3,36,19,44,87,4.7,45,27,9,11,0.15,0.26,0.42,14.27,1.77,1.01,1.39,0.73,0.15,0.44,1.46,8.3,11.01,6.01,0.03,0.07,1.76,0.21,0.31,0.68,0.0,0.0,0.13,0.19,0.54,0.01,1.28,0.1,0.3,0.4,11.57,2.07,1.0,1.1,0.91,0.1,0.2,1.2,8.2,8.5,0.0,0.1,1.54,0.1,7.0,1.2,0.8,0.4,1.0,0.2,12.15,2.21,0.0,0.0,36.94,39.89,39.41,47.42,51.73,3.21,0.2,3.44,0.19,38.92,37.78,48.33,56.22,2.92,0.26,3.78,0.18,55.25,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,sundqvist,o,sundqvist3800co,87095-58878,C,o,Oskar Sundqvist,sundqvist,6.423404125457115,47.0,3800,DET@CGY,DET,CGY,,,,,,C/UTIL,sundqvist3800co
parssinen4200cj,34.91,Juuso Parssinen,4200,C,0,NAS,BOS-JSwayman,6.36,8.1,4.6,-0.88,1.5,4,2,1,0,-3.5,35,0,3,2.6,3.5,153,6.0,12,130,7.2,-0.7,18,8,30,72,5.1,37,62,12,8,0.11,0.4,0.51,14.77,2.07,1.17,1.76,0.66,0.1,0.4,1.57,10.91,12.58,8.0,0.03,0.14,2.02,0.09,0.18,0.5,0.0,0.0,0.09,0.26,0.31,0.0,1.11,0.11,0.33,0.44,12.6,2.1,0.89,1.33,0.67,0.13,0.56,1.44,10.22,9.56,0.0,0.11,1.41,0.0,11.33,1.67,1.0,0.67,1.33,0.33,12.13,1.02,0.0,0.0,47.78,44.96,41.31,47.64,46.3,3.3,0.21,3.47,0.17,50.33,46.55,44.22,41.82,2.56,0.13,3.45,0.13,46.67,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS,parssinen,j,parssinen4200cj,87095-151978,C,j,Juuso Parssinen,parssinen,7.640540870460304,37.0,4200,BOS@NSH,NSH,BOS,,,,,,C/UTIL,parssinen4200cj
pezzetta3200cm,20.35,Michael Pezzetta,3200,C,0,MTL,CAR-ARaanta,4.45,5.7,3.2,-0.74,1.4,4,0,1,0,-5.6,83,0,2,2.0,4.2,345,6.0,12,300,3.9,-0.8,31,9,35,87,5.5,50,50,20,10,0.07,0.14,0.21,8.37,1.51,0.95,1.29,0.73,0.08,0.3,1.25,6.74,7.3,4.8,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.89,0.0,0.91,0.1,0.3,0.4,10.42,2.3,0.7,1.4,0.5,0.14,0.5,1.2,9.2,8.9,0.0,0.0,0.01,0.0,8.0,0.67,0.33,0.33,1.0,0.0,8.89,0.0,0.0,0.0,40.8,41.33,37.09,46.87,51.37,3.12,0.16,3.33,0.19,39.8,38.33,48.8,49.22,3.3,0.18,2.89,0.12,53.67,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,pezzetta,m,pezzetta3200cm,87095-82798,C,m,Michael Pezzetta,pezzetta,3.739473844829359,38.0,3200,MON@CAR,MON,CAR,,,,,,C/UTIL,pezzetta3200cm
connor8700wk,95.67,Kyle Connor,8700,W,0,WPG,CLB-JKorpisalo,18.81,23.5,14.1,2.57,2.2,1,1,28,0,0.8,86,0,2,3.8,2.8,-192,6.5,80,-210,17.9,2.0,75,30,20,86,13.6,66,33,22,9,0.52,0.68,1.2,21.03,3.42,3.38,4.59,0.74,0.15,0.33,3.71,14.75,15.17,11.43,0.1,0.26,3.4,0.95,1.4,0.68,0.02,0.0,0.39,0.41,0.14,0.05,3.26,0.3,0.5,0.8,21.36,2.25,4.1,6.0,0.68,0.07,0.1,4.2,15.8,13.1,0.2,0.1,4.61,1.8,21.0,4.0,3.5,0.5,5.0,2.0,20.95,3.14,0.0,0.5,51.05,44.36,50.48,46.07,43.14,3.08,0.23,3.01,0.24,49.3,52.58,43.0,44.58,4.0,0.15,2.42,0.21,48.67,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,connor,k,connor8700wk,87095-70125,W,k,Kyle Connor,connor,16.994444670500577,54.0,8700,WPG@CBJ,WPG,CBJ,,,,,,W/UTIL,connor8700wk
ehlers8000wn,89.34,Nikolaj Ehlers,8000,W,0,WPG,CLB-JKorpisalo,14.62,18.3,10.9,-0.25,1.8,1,2,19,0,0.8,78,0,2,3.8,2.8,-192,6.5,80,-210,17.5,1.5,41,18,6,86,12.9,55,33,11,9,0.41,0.67,1.09,17.13,3.82,3.7,5.28,0.7,0.11,0.37,4.07,14.91,12.64,11.7,0.11,0.15,2.53,0.61,0.84,0.73,0.0,0.0,0.3,0.52,0.22,0.0,3.21,0.1,0.7,0.8,16.45,2.92,3.5,5.56,0.63,0.03,0.1,3.6,14.0,12.8,0.1,0.2,3.73,1.0,14.5,4.0,3.5,0.5,4.5,1.0,14.38,0.98,0.0,0.0,51.05,44.36,50.48,46.07,43.14,3.08,0.23,3.01,0.24,49.3,52.58,43.0,44.58,4.0,0.15,2.42,0.21,48.67,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,ehlers,n,ehlers8000wn,87095-58907,W,n,Nikolaj Ehlers,ehlers,15.54444376627604,18.0,8000,WPG@CBJ,WPG,CBJ,,,,,,W/UTIL,ehlers8000wn
necas7500wm,89.0,Martin Necas,7500,W,0,CAR,MTL-SMontembeault,14.2,17.8,10.6,0.3,1.9,2,2,6,0,0.8,42,0,2,4.2,2.0,-457,6.0,88,-385,11.1,-0.3,58,28,40,100,13.2,66,33,33,9,0.26,0.4,0.66,17.26,2.29,2.57,3.68,0.7,0.1,0.19,2.77,14.74,11.05,11.01,0.07,0.11,2.5,0.44,0.7,0.62,0.01,0.01,0.18,0.28,0.41,0.0,2.46,0.44,0.44,0.89,17.25,3.1,2.22,3.67,0.61,0.2,0.33,2.56,15.0,12.11,0.11,0.33,1.92,0.44,16.0,2.0,1.67,0.33,3.33,0.33,15.97,0.62,0.0,0.0,49.08,51.37,46.87,37.09,41.33,3.15,0.19,3.48,0.25,49.22,48.8,38.33,39.8,2.78,0.32,3.5,0.34,42.67,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,necas,m,necas7500wm,87095-82045,W,m,Martin Necas,necas,14.271698573850236,53.0,7500,MON@CAR,CAR,MON,,,,,,W/UTIL,necas7500wm
pastrnak10300wd,88.67,David Pastrnak,10300,W,0,BOS,NAS-JSaros,21.02,26.3,15.8,1.66,2.0,1,1,22,0,-2.5,72,0,2,3.5,2.6,-184,6.0,88,-156,21.6,3.3,70,40,18,95,18.7,60,40,20,10,0.68,0.64,1.32,19.19,4.13,4.73,6.22,0.76,0.14,0.34,5.07,14.6,12.06,11.17,0.21,0.26,3.85,1.42,2.01,0.71,0.0,0.0,0.47,0.38,0.47,0.05,3.69,0.55,0.82,1.36,19.5,4.18,4.09,5.0,0.82,0.13,0.45,4.55,12.55,15.0,0.18,0.18,3.81,1.27,16.0,5.33,4.33,1.0,4.67,1.33,21.12,2.88,0.0,0.0,45.09,46.3,47.64,41.31,44.96,3.23,0.22,3.32,0.23,41.82,44.22,46.55,50.33,3.36,0.11,2.67,0.13,49.67,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,pastrnak,d,pastrnak10300wd,87095-59218,W,d,David Pastrnak,pastrnak,22.70943350162146,53.0,10300,BOS@NSH,BOS,NSH,,,,,,W/UTIL,pastrnak10300wd
svechnikov7300wa,88.56,Andrei Svechnikov,7300,W,0,CAR,MTL-SMontembeault,15.29,19.1,11.4,1.78,2.1,2,1,8,0,0.8,72,0,2,4.2,2.0,-457,6.0,88,-385,12.7,-1.6,62,21,35,100,12.4,66,33,22,9,0.32,0.39,0.72,17.59,2.46,3.03,4.6,0.66,0.11,0.25,3.28,15.38,10.98,11.5,0.1,0.13,2.95,0.73,1.18,0.62,0.0,0.0,0.23,0.26,0.99,0.04,2.67,0.0,0.89,0.89,16.7,3.2,2.67,4.0,0.67,0.0,0.56,3.22,14.11,11.89,0.0,0.22,2.48,0.56,14.0,2.67,2.0,0.67,3.33,1.0,16.02,1.96,0.0,0.33,49.08,51.37,46.87,37.09,41.33,3.15,0.19,3.48,0.25,49.22,48.8,38.33,39.8,2.78,0.32,3.5,0.34,42.67,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,svechnikov,a,svechnikov7300wa,87095-85470,W,a,Andrei Svechnikov,svechnikov,13.701887022774176,53.0,7300,MON@CAR,CAR,MON,,,,,,W/UTIL,svechnikov7300wa
bratt7100wj,88.52,Jesper Bratt,7100,W,0,NJD,STL-JBinnington,14.32,18.0,10.7,1.2,2.0,1,1,11,0,1.9,66,0,2,3.3,2.8,-150,6.0,83,-150,14.5,0.8,74,32,21,85,12.3,88,11,22,9,0.39,0.6,0.99,17.86,3.33,2.55,3.71,0.69,0.15,0.39,2.94,15.91,12.22,12.07,0.08,0.23,3.06,0.4,0.6,0.67,0.0,0.0,0.31,0.37,0.05,0.01,2.75,0.3,0.7,1.0,18.36,3.27,2.3,3.4,0.68,0.13,0.0,2.3,17.5,15.8,0.1,0.1,1.99,0.2,16.5,2.75,2.75,0.0,4.0,0.75,18.31,2.93,0.25,0.25,47.43,49.0,47.85,44.94,40.67,2.98,0.18,2.47,0.22,49.5,40.44,54.3,43.11,2.2,0.23,2.78,0.12,44.5,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,bratt,j,bratt7100wj,87095-80369,W,j,Jesper Bratt,bratt,14.443396226415096,53.0,7100,NJ@STL,NJ,STL,,,,,,W/UTIL,bratt7100wj
marchessault7000wj,87.83,J. Marchessault,7000,W,0,VGK,SJ-KKahkonen,14.5,18.2,10.8,1.58,2.1,1,1,9,0,-1.9,94,0,4,3.8,2.8,-193,6.5,70,-260,13.4,1.0,61,31,29,88,8.6,55,44,11,9,0.31,0.52,0.83,17.4,2.86,3.31,4.43,0.75,0.09,0.17,3.48,14.84,12.04,11.21,0.09,0.19,2.46,0.63,0.87,0.72,0.0,0.0,0.22,0.33,0.38,0.04,2.81,0.0,0.5,0.5,17.72,1.69,2.5,4.0,0.63,0.0,0.2,2.7,13.8,13.1,0.0,0.1,1.88,0.1,12.0,2.0,2.0,0.0,2.67,0.33,15.88,1.67,0.0,0.0,50.73,50.2,48.04,47.86,43.62,2.57,0.22,2.95,0.16,49.2,50.4,48.2,46.7,1.9,0.05,2.8,0.21,49.25,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,marchessault,j,marchessault7000wj,87095-37968,W,j,Jonathan Marchessault,marchessault,12.552083333333334,48.0,7000,SJ@VGK,VGK,SJ,,,,,,W/UTIL,marchessault7000wj
tkachuk9900wm,87.23,Matthew Tkachuk,9900,W,0,FLA,WAS-DKuemper,18.98,23.7,14.2,0.4,1.9,2,1,31,0,-5.7,50,0,2,3.4,3.3,-120,6.5,76,-128,19.0,2.1,69,35,25,104,23.2,75,25,50,12,0.5,0.85,1.35,19.21,4.22,3.43,4.64,0.74,0.15,0.36,3.79,17.94,12.12,13.61,0.17,0.26,3.69,1.06,1.46,0.73,0.0,0.01,0.33,0.58,1.18,0.06,3.25,0.38,1.31,1.69,21.09,4.81,4.54,5.38,0.84,0.08,0.77,5.31,19.54,14.62,0.31,0.08,5.03,1.62,20.2,5.2,4.8,0.4,5.4,2.4,20.88,5.52,0.2,0.0,51.88,50.61,46.1,41.07,45.99,3.41,0.23,2.69,0.18,52.31,49.18,46.85,48.64,3.31,0.21,1.82,0.15,45.0,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,tkachuk,m,tkachuk9900wm,87095-70904,W,m,Matthew Tkachuk,tkachuk,20.34259259259259,54.0,9900,FLA@WSH,FLA,WSH,,,,,,W/UTIL,tkachuk9900wm
reinhart7000ws,85.91,Sam Reinhart,7000,W,0,FLA,WAS-DKuemper,13.65,17.1,10.2,0.73,2.0,1,1,18,0,-1.7,50,0,2,3.4,3.3,-120,6.5,76,-128,13.6,2.1,71,31,27,101,17.4,66,33,50,12,0.39,0.46,0.84,19.17,2.63,2.65,3.75,0.71,0.15,0.53,3.19,13.56,10.89,10.28,0.2,0.17,3.95,0.79,1.13,0.7,0.0,0.02,0.19,0.27,0.29,0.04,3.15,0.46,0.62,1.08,20.33,3.19,3.08,4.23,0.73,0.15,0.92,4.0,13.62,13.38,0.08,0.23,4.37,0.85,15.6,4.8,4.0,0.8,5.0,1.2,20.89,4.26,0.0,0.0,51.88,50.61,46.1,41.07,45.99,3.41,0.23,2.69,0.18,52.31,49.18,46.85,48.64,3.31,0.21,1.82,0.15,45.0,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,reinhart,s,reinhart7000ws,87095-55375,W,s,Sam Reinhart,reinhart,12.780701754385966,57.0,7000,FLA@WSH,FLA,WSH,,,,,,W/UTIL,reinhart7000ws
toffoli7200wt,85.32,Tyler Toffoli,7200,W,0,CGY,DET-MHellberg,14.98,18.8,11.2,1.67,2.1,1,1,20,0,-3.8,72,0,3,4.2,2.5,-277,6.5,76,-260,12.4,1.1,63,32,36,101,18.8,77,22,66,9,0.33,0.41,0.75,16.17,2.78,2.84,3.92,0.73,0.12,0.18,3.02,12.8,10.21,9.62,0.13,0.17,2.82,0.71,1.03,0.69,0.01,0.01,0.2,0.24,0.35,0.05,3.22,0.7,0.4,1.1,16.15,4.09,3.6,5.33,0.68,0.19,0.1,3.7,14.11,9.56,0.3,0.1,2.86,0.67,17.0,4.0,3.75,0.25,6.0,1.25,15.81,2.74,0.5,0.0,51.75,51.73,47.42,39.41,39.89,3.09,0.21,2.86,0.25,56.22,48.33,37.78,38.92,3.11,0.18,2.58,0.16,29.6,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,toffoli,t,toffoli7200wt,87095-12624,W,t,Tyler Toffoli,toffoli,14.053704155815971,54.0,7200,DET@CGY,CGY,DET,,,,,,W/UTIL,toffoli7200wt
marchand7800wb,85.24,Brad Marchand,7800,W,0,BOS,NAS-JSaros,14.96,18.7,11.2,0.48,1.9,1,1,10,0,-2.5,9,0,2,3.5,2.6,-184,6.0,88,-156,15.2,0.3,61,26,26,95,10.8,50,40,30,10,0.37,0.69,1.06,19.14,3.32,3.18,4.19,0.76,0.12,0.33,3.51,15.29,10.56,11.93,0.12,0.29,3.57,0.83,1.19,0.7,0.0,0.0,0.25,0.4,1.01,0.04,2.87,0.27,0.45,0.73,18.77,2.33,2.73,3.91,0.7,0.1,0.27,3.0,12.73,11.64,0.09,0.09,3.63,0.64,14.33,3.0,2.33,0.67,3.67,0.67,19.68,2.73,0.0,0.0,45.09,46.3,47.64,41.31,44.96,3.23,0.22,3.32,0.23,41.82,44.22,46.55,50.33,3.36,0.11,2.67,0.13,49.67,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,marchand,b,marchand7800wb,87095-8763,W,b,Brad Marchand,marchand,14.371738599694291,46.0,7800,BOS@NSH,BOS,NSH,,,,,,W/UTIL,marchand7800wb
smith6200wr,84.27,Reilly Smith,6200,W,0,VGK,SJ-KKahkonen,12.13,15.3,9.0,0.77,2.0,2,1,7,0,-0.6,78,0,4,3.8,2.8,-193,6.5,70,-260,11.6,0.4,49,21,22,87,10.0,55,44,22,9,0.34,0.31,0.66,17.19,2.3,2.55,3.47,0.73,0.13,0.42,2.97,13.41,12.39,10.21,0.09,0.02,1.98,0.6,0.76,0.79,0.06,0.0,0.19,0.3,0.28,0.03,2.35,0.1,0.6,0.7,16.42,2.56,1.9,2.6,0.73,0.05,0.5,2.4,13.6,11.3,0.0,0.0,1.77,0.4,17.67,3.0,2.0,1.0,2.67,0.0,14.02,1.23,0.0,0.0,50.73,50.2,48.04,47.86,43.62,2.57,0.22,2.95,0.16,49.2,50.4,48.2,46.7,1.9,0.05,2.8,0.21,49.25,2/16/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,smith,r,smith6200wr,87095-21689,W,r,Reilly Smith,smith,11.546296296296296,54.0,6200,SJ@VGK,VGK,SJ,,,,,,W/UTIL,smith6200wr
