RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
kuznetsov5600ce,76.79,Evgeny Kuznetsov,5600,C,0,WAS,BUF-U.Luukkonen,15.64,19.6,11.7,5.53,2.8,1,1,6,0,-0.8,55,2,1,3.4,3.3,-115,6.5,28,-120,11.6,-0.1,65,21,33,96,8.6,25,75,16,12,0.19,0.61,0.8,18.52,2.59,2.36,3.27,0.72,0.08,0.32,2.67,11.71,13.06,8.84,0.07,0.22,3.21,0.71,0.99,0.71,0.01,0.0,0.11,0.39,0.74,0.01,2.47,0.25,0.25,0.5,18.39,1.63,1.92,2.45,0.78,0.13,0.25,2.17,11.45,14.18,0.08,0.08,3.0,0.64,9.2,2.17,1.67,0.5,2.2,1.4,19.86,3.58,0.0,0.0,44.85,46.53,42.61,46.09,45.55,3.16,0.22,2.73,0.26,45.27,46.5,47.0,48.64,3.18,0.23,2.29,0.25,49.13,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,kuznetsov,e,kuznetsov5600ce,88010-52475,C,e,Evgeny Kuznetsov,kuznetsov,10.868656898612407,67.0,5600,BUF@WSH,WSH,BUF,,,,,,C/UTIL,kuznetsov5600ce,4500
strome5200cd,74.16,Dylan Strome,5200,C,0,WAS,BUF-U.Luukkonen,10.68,13.5,7.9,1.39,2.1,2,2,5,0,2.1,31,2,1,3.4,3.3,-115,6.5,28,-120,10.6,0.7,56,32,42,89,13.8,75,25,50,12,0.25,0.47,0.72,17.52,2.47,1.73,2.45,0.71,0.14,0.55,2.28,13.59,13.33,9.94,0.03,0.18,3.2,0.31,0.5,0.63,0.0,0.0,0.21,0.29,0.34,0.0,2.22,0.42,0.58,1.0,16.38,3.66,2.08,2.55,0.82,0.2,0.5,2.58,15.09,12.55,0.0,0.0,2.19,0.09,13.6,2.33,1.67,0.67,2.0,0.4,16.33,2.15,0.0,0.0,44.85,46.53,42.61,46.09,45.55,3.16,0.22,2.73,0.26,45.27,46.5,47.0,48.64,3.18,0.23,2.29,0.25,49.13,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,strome,d,strome5200cd,88010-65969,C,d,Dylan Strome,strome,10.564178922283116,67.0,5200,BUF@WSH,WSH,BUF,,,,,,C/UTIL,strome5200cd,3800
pageau4500cj,69.61,J. Pageau,4500,C,0,NYI,ANA-J.Gibson,8.91,11.3,6.5,1.06,2.0,3,2,12,0,3.2,63,2,1,3.3,2.4,-192,5.5,78,-180,9.4,0.7,51,25,32,95,16.8,8,0,8,12,0.23,0.31,0.54,18.01,1.8,1.64,2.29,0.72,0.14,0.85,2.49,10.07,13.09,7.53,0.09,0.05,2.54,0.29,0.5,0.59,0.02,0.01,0.12,0.25,0.17,0.02,1.93,1.0,0.0,1.0,13.65,4.4,1.0,2.0,0.5,1.0,2.0,3.0,16.0,16.0,0.0,0.0,1.35,0.0,16.0,3.0,1.0,2.0,2.0,0.0,13.65,1.35,0.0,0.0,50.1,44.25,53.7,48.76,41.12,2.7,0.2,3.2,0.28,44.58,56.82,48.58,37.36,2.58,0.13,2.92,0.34,41.8,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,pageau,j,pageau4500cj,88010-15287,C,j,Jean-Gabriel Pageau,pageau,9.249123021175986,57.0,4500,NYI@ANH,NYI,ANH,,,,,,C/UTIL,pageau4500cj,3500
mittelstadt4800cc,69.35,Casey Mittelstadt,4800,C,0,BUF,WAS-C.Lindgren,7.94,10.1,5.8,-0.53,1.7,3,2,2,0,1.0,25,0,2,3.3,3.4,-105,6.5,72,100,8.6,0.9,62,30,37,88,7.6,53,46,30,13,0.16,0.44,0.6,15.66,2.3,1.7,2.19,0.78,0.09,0.22,1.92,10.92,10.6,8.49,0.05,0.15,2.23,0.29,0.41,0.71,0.01,0.0,0.1,0.3,0.14,0.0,1.88,0.14,0.5,0.64,14.69,2.62,1.71,2.29,0.75,0.08,0.21,1.93,12.07,11.93,0.0,0.0,1.41,0.0,13.13,2.0,1.88,0.13,2.5,0.0,14.86,1.52,0.0,0.0,47.96,45.55,46.09,42.61,46.53,3.12,0.25,2.77,0.18,48.64,47.0,46.5,45.27,2.57,0.22,3.45,0.13,39.4,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,mittelstadt,c,mittelstadt4800cc,88010-82850,C,c,Casey Mittelstadt,mittelstadt,8.371212121212121,66.0,4800,BUF@WSH,BUF,WSH,,,,,,C/UTIL,mittelstadt4800cc,3300
compher5700cj,68.28,J.t. Compher,5700,C,0,COL,TOR-I.Samsonov,11.06,13.9,8.2,0.74,1.9,2,1,6,0,-0.3,85,1,2,3.1,3.6,120,6.5,50,120,10.2,1.6,54,33,43,96,14.4,58,41,50,12,0.24,0.36,0.61,18.21,2.01,1.76,2.43,0.72,0.14,0.97,2.73,13.85,13.26,10.2,0.07,0.06,1.88,0.31,0.45,0.7,0.0,0.0,0.17,0.31,0.4,0.0,2.15,0.31,0.54,0.85,20.15,2.53,2.31,3.5,0.66,0.13,1.31,3.62,16.08,13.75,0.0,0.08,2.51,0.25,15.67,2.86,2.14,0.71,3.67,0.5,19.75,3.25,0.0,0.0,47.83,50.17,43.26,44.48,45.77,3.17,0.28,3.11,0.22,47.73,46.27,44.91,45.91,2.92,0.29,2.36,0.19,42.0,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,compher,j,compher5700cj,88010-70279,C,j,J.T. Compher,compher,11.227692119891827,65.0,5700,COL@TOR,COL,TOR,,,,,,C/UTIL,compher5700cj,5100
zegras6500ct,66.46,Trevor Zegras,6500,C,0,ANA,NYI-S.Varlamov,12.73,16.0,9.5,0.77,2.0,1,1,3,0,-1.2,63,0,3,2.4,3.3,160,5.5,22,155,12.7,1.3,66,31,33,86,11.2,66,33,16,12,0.32,0.52,0.84,19.14,2.63,2.39,3.25,0.74,0.13,0.39,2.78,13.84,15.55,10.52,0.08,0.13,2.79,0.41,0.54,0.76,0.0,0.0,0.24,0.39,0.85,0.0,2.4,0.15,0.69,0.85,18.14,2.81,2.08,3.0,0.69,0.07,0.31,2.38,12.18,16.55,0.0,0.15,2.65,0.08,15.25,3.17,2.83,0.33,3.8,0.0,17.9,1.98,0.0,0.17,44.25,41.12,48.76,53.7,44.25,2.71,0.16,2.93,0.17,37.36,48.58,56.82,44.58,2.5,0.17,2.67,0.19,48.5,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,zegras,t,zegras6500ct,88010-128506,C,t,Trevor Zegras,zegras,12.422387877506996,67.0,6500,NYI@ANH,ANH,NYI,,,,,,C/UTIL,zegras6500ct,5500
schenn5100cb,64.05,Brayden Schenn,5100,C,0,STL,MIN-M.Fleury,10.17,12.9,7.5,1.08,2.0,3,1,4,0,-2.1,75,0,3,2.9,3.3,115,6.0,31,130,11.5,1.4,63,29,31,96,8.6,46,53,23,13,0.25,0.55,0.79,18.55,2.56,1.72,2.66,0.65,0.14,0.52,2.24,11.84,14.9,8.81,0.08,0.19,2.68,0.45,0.66,0.68,0.0,0.0,0.16,0.36,0.48,0.01,1.74,0.15,0.38,0.54,19.94,1.62,1.31,2.08,0.63,0.12,0.92,2.23,10.23,16.92,0.15,0.08,3.51,0.46,10.29,2.71,1.57,1.14,2.71,1.0,19.46,3.22,0.14,0.14,44.44,40.52,43.55,48.2,44.76,3.04,0.25,3.17,0.21,40.85,49.0,50.0,49.71,3.38,0.11,2.21,0.13,46.0,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,schenn,b,schenn5100cb,88010-9266,C,b,Brayden Schenn,schenn,10.493939024029356,66.0,5100,MIN@STL,STL,MIN,,,,,,C/UTIL,schenn5100cb,4300
backstrom4700cn,59.32,Nicklas Backstrom,4700,C,0,WAS,BUF-U.Luukkonen,11.78,14.8,8.7,3.51,2.5,3,1,3,0,-1.0,25,2,1,3.4,3.3,-115,6.5,28,-120,8.2,0.2,33,17,20,95,7.1,50,50,33,12,0.14,0.43,0.57,16.93,2.02,1.43,1.86,0.77,0.1,0.45,1.88,10.45,11.86,7.69,0.08,0.18,3.28,0.52,0.56,0.93,0.0,0.0,0.06,0.25,0.35,0.0,1.53,0.17,0.33,0.5,16.79,1.79,0.92,1.18,0.78,0.18,0.5,1.42,9.73,11.64,0.08,0.25,3.36,0.45,8.2,1.0,0.67,0.33,0.8,0.2,16.35,3.33,0.0,0.17,44.85,46.53,42.61,46.09,45.55,3.16,0.22,2.73,0.26,45.27,46.5,47.0,48.64,3.18,0.23,2.29,0.25,49.13,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,backstrom,n,backstrom4700cn,88010-8714,C,n,Nicklas Backstrom,backstrom,7.864000244140625,25.0,4700,BUF@WSH,WSH,BUF,,,,,,C/UTIL,backstrom4700cn,3200
mctavish5400cm,57.91,Mason McTavish,5400,C,0,ANA,NYI-S.Varlamov,10.04,12.7,7.4,0.34,1.9,2,1,2,0,-2.9,85,0,3,2.4,3.3,160,5.5,22,155,10.2,1.1,47,24,27,86,11.9,66,33,41,12,0.24,0.36,0.61,15.42,2.37,2.06,2.78,0.74,0.12,0.52,2.58,10.33,13.63,7.63,0.09,0.11,2.57,0.75,1.05,0.72,0.0,0.0,0.15,0.26,0.61,0.0,1.94,0.38,0.38,0.77,15.87,2.91,1.69,2.25,0.75,0.23,0.31,2.0,9.55,14.36,0.15,0.0,2.62,0.5,10.0,1.67,1.17,0.5,1.6,0.2,15.55,1.99,0.17,0.0,44.25,41.12,48.76,53.7,44.25,2.71,0.16,2.93,0.17,37.36,48.58,56.82,44.58,2.5,0.17,2.67,0.19,48.5,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,mctavish,m,mctavish5400cm,88010-159629,C,m,Mason McTavish,mctavish,10.037878787878787,66.0,5400,NYI@ANH,ANH,NYI,,,,,,C/UTIL,mctavish5400cm,4800
thomas6000cr,57.54,Robert Thomas,6000,C,0,STL,MIN-M.Fleury,10.41,13.2,7.7,-0.52,1.7,1,2,2,0,-3.5,31,0,3,2.9,3.3,115,6.0,31,130,12.0,1.4,60,33,35,96,11.2,61,38,38,13,0.27,0.69,0.96,19.07,3.02,1.54,2.16,0.71,0.18,0.46,2.0,12.36,13.48,9.55,0.06,0.18,2.83,0.35,0.46,0.77,0.02,0.0,0.19,0.51,0.38,0.02,2.23,0.23,0.69,0.92,19.49,2.83,1.46,1.85,0.79,0.16,0.23,1.69,12.46,13.0,0.08,0.08,3.39,0.15,12.43,1.71,1.43,0.29,1.71,0.14,18.46,2.86,0.14,0.0,44.44,40.52,43.55,48.2,44.76,3.04,0.25,3.17,0.21,40.85,49.0,50.0,49.71,3.38,0.11,2.21,0.13,46.0,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,thomas,r,thomas6000cr,88010-81983,C,r,Robert Thomas,thomas,11.569841657366071,63.0,6000,MIN@STL,STL,MIN,,,,,,C/UTIL,thomas6000cr,4600
lafferty3800cs,56.97,Sam Lafferty,3800,C,0,TOR,COL-A.Georgiev,7.42,9.5,5.4,1.0,2.0,4,2,4,0,-2.8,85,0,2,3.6,3.1,-140,6.5,50,-140,6.8,0.1,52,23,37,85,6.7,50,33,8,12,0.15,0.22,0.37,14.98,1.48,1.54,2.0,0.77,0.1,0.42,1.96,9.83,12.36,7.32,0.0,0.0,0.49,0.04,0.11,0.37,0.05,0.01,0.1,0.2,0.57,0.0,1.45,0.18,0.09,0.27,15.34,1.06,2.09,2.56,0.82,0.09,0.55,2.64,9.5,13.4,0.0,0.0,1.5,0.3,5.8,1.67,1.17,0.5,1.4,0.2,13.03,1.04,0.0,0.0,43.83,45.77,44.48,43.26,50.17,3.17,0.25,2.95,0.2,45.91,44.91,46.27,47.73,2.45,0.3,2.92,0.14,53.17,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,lafferty,s,lafferty3800cs,88010-82796,C,s,Sam Lafferty,lafferty,7.1649121736225325,57.0,3800,COL@TOR,TOR,COL,,,,,,C/UTIL,lafferty3800cs,3200
grant4200cd,54.77,Derek Grant,4200,C,0,ANA,NYI-S.Varlamov,8.0,10.2,5.8,0.76,1.9,4,2,1,0,-0.9,75,0,3,2.4,3.3,160,5.5,22,155,8.7,0.8,37,16,19,86,9.0,66,33,33,12,0.23,0.29,0.52,15.23,2.05,1.81,2.32,0.78,0.13,0.77,2.58,9.37,14.04,7.04,0.0,0.02,0.83,0.09,0.15,0.57,0.0,0.0,0.23,0.27,0.29,0.06,1.72,0.15,0.38,0.54,15.96,2.03,2.15,2.67,0.81,0.07,0.85,3.0,9.5,13.83,0.0,0.08,1.55,0.08,8.2,3.0,2.17,0.83,2.4,0.0,14.9,1.09,0.0,0.17,44.25,41.12,48.76,53.7,44.25,2.71,0.16,2.93,0.17,37.36,48.58,56.82,44.58,2.5,0.17,2.67,0.19,48.5,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,grant,d,grant4200cd,88010-13657,C,d,Derek Grant,grant,7.3451611918787805,31.0,4200,NYI@ANH,ANH,NYI,,,,,,C/UTIL,grant4200cd,3400
eller3600cl,54.07,Lars Eller,3600,C,0,COL,TOR-I.Samsonov,5.49,7.0,3.9,-0.52,1.5,3,0,0,0,-2.6,70,1,2,3.1,3.6,120,6.5,50,120,6.7,-0.1,62,19,32,96,3.9,53,38,7,13,0.13,0.18,0.31,15.2,1.22,1.77,2.39,0.74,0.07,0.53,2.3,12.17,11.25,8.71,0.0,0.0,0.15,0.01,0.04,0.25,0.0,0.0,0.13,0.18,0.57,0.02,1.52,0.0,0.08,0.08,13.99,0.34,1.58,2.25,0.7,0.0,0.42,2.0,11.17,8.83,0.0,0.0,0.09,0.0,11.67,1.5,1.17,0.33,1.83,0.17,14.15,0.16,0.0,0.0,47.83,50.17,43.26,44.48,45.77,3.17,0.28,3.11,0.22,47.73,46.27,44.91,45.91,2.92,0.29,2.36,0.19,42.0,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,eller,l,eller3600cl,88010-9990,C,l,Lars Eller,eller,5.91044776119403,67.0,3600,COL@TOR,COL,TOR,,,,,,C/UTIL,eller3600cl,2700
kerfoot3900ca,53.2,Alexander Kerfoot,3900,C,0,TOR,COL-A.Georgiev,9.62,12.2,7.1,3.0,2.5,4,2,6,0,-3.3,94,0,2,3.6,3.1,-140,6.5,50,-140,7.4,-0.7,53,26,46,96,4.5,36,63,18,11,0.11,0.28,0.39,14.87,1.57,1.57,2.13,0.74,0.07,0.7,2.27,11.14,10.73,8.38,0.02,0.01,0.5,0.09,0.11,0.8,0.02,0.02,0.07,0.25,0.33,0.01,1.27,0.0,0.25,0.25,14.65,1.02,1.5,2.36,0.63,0.0,0.67,2.17,12.36,10.64,0.0,0.0,0.38,0.0,11.8,1.0,0.67,0.33,1.8,0.0,14.99,0.76,0.0,0.0,43.83,45.77,44.48,43.26,50.17,3.17,0.25,2.95,0.2,45.91,44.91,46.27,47.73,2.45,0.3,2.92,0.14,53.17,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,kerfoot,a,kerfoot3900ca,88010-82179,C,a,Alexander Kerfoot,kerfoot,7.343939578894413,66.0,3900,COL@TOR,TOR,COL,,,,,,C/UTIL,kerfoot3900ca,3500
sundqvist3700co,51.85,Oskar Sundqvist,3700,C,0,MIN,STL-J.Binnington,7.67,9.8,5.6,1.46,2.1,3,2,3,0,0.7,55,0,3,3.3,2.9,-135,6.0,69,-150,6.3,-0.1,43,19,40,88,4.5,61,30,15,13,0.14,0.26,0.41,14.53,1.69,1.08,1.47,0.74,0.13,0.5,1.58,8.49,11.07,6.11,0.03,0.07,1.94,0.24,0.35,0.69,0.0,0.0,0.12,0.2,0.57,0.01,1.36,0.0,0.23,0.23,13.73,1.01,1.08,1.38,0.78,0.0,0.69,1.77,8.15,11.31,0.0,0.0,1.6,0.23,6.5,1.33,0.67,0.67,0.83,0.33,14.35,2.0,0.0,0.0,47.85,44.76,48.2,43.55,40.52,3.23,0.22,2.43,0.21,49.71,50.0,49.0,40.85,2.71,0.16,2.46,0.19,41.29,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,sundqvist,o,sundqvist3700co,88010-58878,C,o,Oskar Sundqvist,sundqvist,6.038982843948623,59.0,3700,MIN@STL,MIN,STL,,,,,,C/UTIL,sundqvist3700co,2600
strome4500cr,50.32,Ryan Strome,4500,C,0,ANA,NYI-S.Varlamov,9.59,12.1,7.0,1.74,2.1,1,1,2,0,-1.2,82,0,3,2.4,3.3,160,5.5,22,155,8.3,-0.7,48,21,46,105,6.9,50,50,25,12,0.19,0.3,0.49,17.51,1.68,1.94,2.5,0.78,0.1,0.3,2.25,12.33,15.71,9.33,0.04,0.04,2.35,0.3,0.46,0.66,0.01,0.0,0.14,0.26,0.8,0.01,2.17,0.08,0.38,0.46,17.64,1.56,1.85,2.75,0.67,0.04,0.08,1.92,11.5,15.08,0.0,0.0,2.6,0.5,13.8,2.17,2.17,0.0,3.4,0.2,17.82,1.97,0.0,0.0,44.25,41.12,48.76,53.7,44.25,2.71,0.16,2.93,0.17,37.36,48.58,56.82,44.58,2.5,0.17,2.67,0.19,48.5,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,strome,r,strome4500cr,88010-15386,C,r,Ryan Strome,strome,7.508955314977845,67.0,4500,NYI@ANH,ANH,NYI,,,,,,C/UTIL,strome4500cr,3800
newhook4300ca,50.11,Alex Newhook,4300,C,0,COL,TOR-I.Samsonov,5.17,6.6,3.7,-2.27,1.2,4,2,1,0,-3.4,25,1,2,3.1,3.6,120,6.5,50,120,7.0,0.0,45,20,43,96,7.7,66,33,16,12,0.15,0.27,0.42,13.74,1.83,1.35,1.66,0.81,0.11,0.49,1.84,10.63,10.76,7.54,0.01,0.03,1.4,0.24,0.3,0.82,0.0,0.0,0.14,0.23,0.24,0.0,1.33,0.08,0.46,0.54,12.55,2.58,1.31,1.5,0.87,0.06,0.38,1.69,8.36,10.18,0.0,0.08,1.22,0.17,9.2,1.71,1.29,0.43,1.5,0.33,11.98,1.19,0.0,0.14,47.83,50.17,43.26,44.48,45.77,3.17,0.28,3.11,0.22,47.73,46.27,44.91,45.91,2.92,0.29,2.36,0.19,42.0,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,newhook,a,newhook4300ca,88010-148101,C,a,Alex Newhook,newhook,7.067692213792068,65.0,4300,COL@TOR,COL,TOR,,,,,,C/UTIL,newhook4300ca,2800
kampf4100cd,47.48,David Kampf,4100,C,0,TOR,COL-A.Georgiev,4.78,6.1,3.4,-2.25,1.2,3,0,0,0,-2.4,25,0,2,3.6,3.1,-140,6.5,50,-140,6.0,-0.7,57,27,42,96,9.4,81,18,54,11,0.13,0.2,0.33,15.69,1.26,1.36,1.73,0.79,0.1,0.35,1.71,10.44,10.88,8.01,0.0,0.0,0.09,0.02,0.03,0.67,0.01,0.02,0.12,0.18,0.14,0.02,1.38,0.25,0.33,0.58,14.85,2.34,1.58,1.91,0.83,0.16,0.42,2.0,9.18,11.36,0.0,0.0,0.04,0.0,8.0,1.33,1.0,0.33,1.0,0.0,15.09,0.05,0.0,0.0,43.83,45.77,44.48,43.26,50.17,3.17,0.25,2.95,0.2,45.91,44.91,46.27,47.73,2.45,0.3,2.92,0.14,53.17,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,kampf,d,kampf4100cd,88010-80028,C,d,David Kampf,kampf,6.157575665098248,66.0,4100,COL@TOR,TOR,COL,,,,,,C/UTIL,kampf4100cd,2600
shaw3600cm,47.48,Mason Shaw,3600,C,0,MIN,STL-J.Binnington,6.46,8.3,4.7,0.45,1.8,4,0,0,0,-2.8,55,0,3,3.3,2.9,-135,6.0,69,-150,6.1,-0.5,30,10,20,94,5.2,53,46,15,13,0.1,0.18,0.28,11.41,1.47,1.62,1.96,0.83,0.06,0.4,2.02,8.46,8.66,6.24,0.0,0.0,0.18,0.02,0.08,0.25,0.0,0.04,0.1,0.14,1.3,0.02,1.42,0.07,0.14,0.21,11.24,1.12,1.5,1.71,0.88,0.05,0.5,2.0,7.86,9.57,0.0,0.0,0.0,0.0,9.29,2.29,1.71,0.57,1.86,0.14,11.31,0.0,0.0,0.0,47.85,44.76,48.2,43.55,40.52,3.23,0.22,2.43,0.21,49.71,50.0,49.0,40.85,2.71,0.16,2.46,0.19,41.29,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,shaw,m,shaw3600cm,88010-82122,C,m,Mason Shaw,shaw,5.952000122070313,50.0,3600,MIN@STL,MIN,STL,,,,,,C/UTIL,shaw3600cm,2500
acciari4000cn,47.17,Noel Acciari,4000,C,0,TOR,COL-A.Georgiev,6.74,8.6,4.9,-0.09,1.7,3,0,0,0,-2.4,47,0,2,3.6,3.1,-140,6.5,50,-140,6.9,0.1,50,19,36,96,7.5,38,46,15,13,0.17,0.14,0.31,13.49,1.38,1.39,1.84,0.76,0.12,0.91,2.3,9.34,10.54,7.29,0.0,0.0,0.17,0.01,0.02,0.5,0.0,0.02,0.17,0.11,0.26,0.05,1.55,0.25,0.0,0.25,13.72,1.09,1.92,2.27,0.84,0.13,0.92,2.83,10.0,9.73,0.0,0.0,0.03,0.0,7.8,2.33,1.67,0.67,2.2,0.2,13.33,0.02,0.0,0.0,43.83,45.77,44.48,43.26,50.17,3.17,0.25,2.95,0.2,45.91,44.91,46.27,47.73,2.45,0.3,2.92,0.14,53.17,3/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,acciari,n,acciari4000cn,88010-62861,C,n,Noel Acciari,acciari,7.335384427584135,65.0,4000,COL@TOR,TOR,COL,,,,,,C/UTIL,acciari4000cn,2800
