RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
domi5700cm,43.49,Max Domi,5700,C,0,CHI,EDM-J.Campbell,10.79,13.6,8.0,0.47,1.9,2,1,4,0,-3.3,23,0,2,2.2,4.5,327,6.5,12,255,8.7,0.3,50,27,50,100,11.5,78,21,21,14,0.2,0.4,0.6,15.07,2.39,1.75,2.38,0.73,0.11,0.18,1.92,11.27,13.23,8.69,0.07,0.1,2.03,0.47,0.59,0.8,0.0,0.0,0.13,0.3,0.97,0.01,2.37,0.21,0.57,0.79,17.54,2.7,2.5,3.71,0.67,0.09,0.14,2.64,11.29,16.43,0.07,0.14,2.91,0.79,11.57,2.57,2.43,0.14,3.14,0.43,17.47,2.14,0.14,0.0,41.37,39.1,44.53,50.23,47.32,2.86,0.2,3.42,0.22,38.0,42.67,50.93,49.17,2.29,0.13,3.25,0.18,49.83,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,domi,m,domi5700cm,86475-41592,C,m,Max Domi,domi,11.14468059133976,47.0,5700,CHI@EDM,CHI,EDM,,,,,,C/UTIL,domi5700cm
lizotte3900cb,43.37,Blake Lizotte,3900,C,0,LA,TB-A.Vasilevskiy,5.87,7.5,4.2,-0.75,1.5,3,0,0,0,-2.5,36,2,1,2.5,3.7,182,6.0,17,164,6.2,-0.4,54,26,37,95,5.6,53,46,30,13,0.12,0.27,0.39,12.52,1.87,1.24,1.6,0.78,0.1,0.37,1.61,10.99,9.48,7.98,0.0,0.0,0.11,0.02,0.05,0.5,0.0,0.02,0.12,0.24,0.68,0.01,1.33,0.0,0.46,0.46,14.24,1.94,0.69,1.46,0.47,0.0,0.38,1.08,12.69,10.85,0.0,0.0,0.01,0.0,13.17,1.0,0.67,0.33,1.67,0.0,14.02,0.01,0.0,0.0,46.19,48.31,43.63,43.85,44.35,3.24,0.21,3.28,0.21,46.0,43.64,42.85,48.29,3.23,0.29,3.36,0.21,43.83,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,lizotte,b,lizotte3900cb,86475-103276,C,b,Blake Lizotte,lizotte,6.705882352941177,51.0,3900,LA@TB,LA,TB,,,,,,C/UTIL,lizotte3900cb
toews4800cj,42.8,Jonathan Toews,4800,C,0,CHI,EDM-J.Campbell,9.7,12.3,7.1,1.23,2.0,3,1,2,0,-5.4,50,0,2,2.2,4.5,327,6.5,12,255,8.8,0.2,50,26,42,84,7.5,35,57,14,14,0.29,0.33,0.62,17.56,2.12,1.77,2.24,0.79,0.16,0.42,2.19,10.86,13.35,7.86,0.14,0.04,2.52,0.42,0.56,0.75,0.01,0.0,0.14,0.29,0.77,0.01,1.54,0.15,0.38,0.54,18.34,1.77,1.31,1.92,0.68,0.12,0.31,1.62,11.0,12.85,0.0,0.08,2.94,0.23,11.17,1.67,1.17,0.5,1.67,0.33,17.62,1.93,0.0,0.17,41.37,39.1,44.53,50.23,47.32,2.86,0.2,3.42,0.22,38.0,42.67,50.93,49.17,2.29,0.13,3.25,0.18,49.83,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,toews,j,toews4800cj,86475-8254,C,j,Jonathan Toews,toews,9.586666531032986,45.0,4800,CHI@EDM,CHI,EDM,DTD,Illness,,,,C/UTIL,toews4800cj
byfield3100cq,42.14,Quinton Byfield,3100,C,0,LA,TB-A.Vasilevskiy,6.92,8.8,5.0,1.94,2.2,1,2,5,0,1.6,99,2,1,2.5,3.7,182,6.0,17,164,5.0,-0.6,38,16,45,71,8.2,75,25,41,12,0.1,0.21,0.31,12.51,1.49,1.0,1.72,0.58,0.1,0.33,1.33,9.88,9.84,7.51,0.02,0.02,0.81,0.17,0.22,0.77,0.0,0.0,0.09,0.19,0.66,0.0,2.24,0.17,0.33,0.5,14.73,2.04,1.67,2.67,0.62,0.1,0.5,2.17,12.67,10.0,0.08,0.0,1.96,0.58,12.17,2.33,2.0,0.33,3.0,1.0,14.75,2.3,0.17,0.0,46.19,48.31,43.63,43.85,44.35,3.24,0.21,3.28,0.21,46.0,43.64,42.85,48.29,3.23,0.29,3.36,0.21,43.83,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,byfield,q,byfield3100cq,86475-142016,C,q,Quinton Byfield,byfield,5.25,26.0,3100,LA@TB,LA,TB,,,,,,C/UTIL,byfield3100cq
johnson4500ck,39.96,Kent Johnson,4500,C,0,CLB,SEA-P.Grubauer,6.87,8.8,5.0,-0.98,1.5,2,2,3,0,-4.6,50,2,1,2.5,4.1,217,6.5,21,195,6.7,-0.9,47,25,45,59,6.0,50,50,25,16,0.16,0.29,0.45,13.41,2.01,1.21,1.81,0.67,0.13,0.34,1.55,9.69,10.31,6.85,0.04,0.11,1.57,0.17,0.26,0.64,0.0,0.0,0.13,0.18,0.21,0.0,1.76,0.06,0.31,0.38,13.5,1.69,1.44,2.06,0.7,0.04,0.25,1.69,8.63,10.94,0.0,0.13,1.25,0.0,7.63,1.75,1.38,0.38,1.75,0.0,13.32,1.23,0.0,0.0,43.71,43.36,43.17,50.19,45.59,2.69,0.2,3.05,0.28,41.56,45.38,49.5,46.0,2.56,0.2,2.69,0.21,49.43,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,johnson,k,johnson4500ck,86475-169054,C,k,Kent Johnson,johnson,7.66521752398947,46.0,4500,CBJ@SEA,CBJ,SEA,,,,,,C/UTIL,johnson4500ck
kuraly4000cs,39.83,Sean Kuraly,4000,C,0,CLB,SEA-P.Grubauer,5.74,7.3,4.1,-1.09,1.4,4,0,0,0,-3.8,44,2,1,2.5,4.1,217,6.5,21,195,6.7,-0.6,46,21,43,90,4.2,31,68,18,16,0.18,0.14,0.33,15.59,1.27,1.51,2.01,0.75,0.12,0.71,2.22,10.37,12.89,7.55,0.0,0.01,0.22,0.0,0.04,0.0,0.01,0.02,0.17,0.11,1.01,0.06,1.03,0.13,0.06,0.19,15.46,0.74,1.06,1.69,0.63,0.12,0.25,1.31,9.44,13.44,0.0,0.0,0.13,0.0,8.13,1.0,0.75,0.25,1.5,0.0,14.51,0.21,0.0,0.0,43.71,43.36,43.17,50.19,45.59,2.69,0.2,3.05,0.28,41.56,45.38,49.5,46.0,2.56,0.2,2.69,0.21,49.43,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,kuraly,s,kuraly4000cs,86475-68648,C,s,Sean Kuraly,kuraly,6.331915023479056,47.0,4000,CBJ@SEA,CBJ,SEA,,,,,,C/UTIL,kuraly4000cs
sillinger3500cc,39.68,Cole Sillinger,3500,C,0,CLB,SEA-P.Grubauer,6.75,8.6,4.9,0.95,1.9,2,2,5,0,-4.6,72,2,1,2.5,4.1,217,6.5,21,195,6.2,-0.5,56,17,37,90,3.8,68,18,6,16,0.14,0.15,0.29,13.49,1.29,1.53,2.14,0.71,0.09,0.51,2.04,9.82,11.66,7.26,0.01,0.01,0.67,0.14,0.15,0.92,0.0,0.0,0.13,0.14,0.38,0.01,1.71,0.0,0.07,0.07,14.26,0.29,1.07,2.07,0.52,0.0,0.93,2.0,9.93,13.14,0.0,0.0,0.88,0.07,10.0,2.0,1.17,0.83,2.5,0.0,15.36,0.46,0.0,0.0,43.71,43.36,43.17,50.19,45.59,2.69,0.2,3.05,0.28,41.56,45.38,49.5,46.0,2.56,0.2,2.69,0.21,49.43,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,sillinger,c,sillinger3500cc,86475-159932,C,c,Cole Sillinger,sillinger,4.4113637750799,44.0,3500,CBJ@SEA,CBJ,SEA,,,,,,C/UTIL,sillinger3500cc
lafferty4100cs,37.67,Sam Lafferty,4100,C,0,CHI,EDM-J.Campbell,6.27,8.0,4.5,-0.76,1.5,3,0,2,0,-5.4,23,0,2,2.2,4.5,327,6.5,12,255,6.5,0.0,57,25,35,84,10.7,85,14,57,14,0.15,0.19,0.34,14.65,1.39,1.48,1.87,0.79,0.1,0.46,1.94,9.21,12.0,6.7,0.0,0.0,0.2,0.0,0.03,0.0,0.04,0.01,0.11,0.18,0.5,0.0,1.64,0.36,0.29,0.64,15.47,2.48,1.86,2.14,0.87,0.19,0.64,2.5,9.86,11.57,0.0,0.0,0.81,0.0,11.0,2.86,2.29,0.57,2.57,0.14,16.04,0.64,0.0,0.0,41.37,39.1,44.53,50.23,47.32,2.86,0.2,3.42,0.22,38.0,42.67,50.93,49.17,2.29,0.13,3.25,0.18,49.83,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,lafferty,s,lafferty4100cs,86475-82796,C,s,Sam Lafferty,lafferty,7.258536734232089,41.0,4100,CHI@EDM,CHI,EDM,,,,,,C/UTIL,lafferty4100cs
pezzetta3200cm,32.96,Michael Pezzetta,3200,C,0,MTL,OTT-A.Forsberg,5.42,7.0,3.9,0.23,1.7,4,0,1,0,-3.3,83,0,2,2.7,4.0,185,6.5,35,160,3.6,-0.8,28,9,38,88,5.2,42,35,14,14,0.08,0.13,0.21,8.2,1.54,0.98,1.31,0.75,0.08,0.28,1.26,6.63,7.18,4.73,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.11,1.17,0.0,0.93,0.08,0.17,0.25,9.8,1.53,1.0,1.58,0.63,0.08,0.58,1.58,8.58,8.0,0.0,0.0,0.0,0.0,11.33,1.5,1.0,0.5,1.83,0.0,11.2,0.01,0.0,0.0,43.05,41.56,44.71,46.79,45.96,3.12,0.15,3.21,0.2,40.07,44.57,52.6,48.21,3.13,0.17,3.14,0.18,45.86,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,pezzetta,m,pezzetta3200cm,86475-82798,C,m,Michael Pezzetta,pezzetta,3.869696877219461,33.0,3200,MON@OTT,MON,OTT,,,,,,C/UTIL,pezzetta3200cm
andersondolan3600cj,26.95,J. Anderson-Dolan,3600,C,0,LA,TB-A.Vasilevskiy,6.3,8.1,4.5,0.29,1.8,3,1,1,0,-2.5,83,2,1,2.5,3.7,182,6.0,17,164,5.2,-0.2,24,4,15,95,5.8,69,30,7,13,0.12,0.07,0.2,11.11,1.08,1.24,1.77,0.7,0.1,0.61,1.85,9.33,9.21,7.13,0.0,0.0,0.43,0.03,0.03,1.0,0.0,0.0,0.12,0.07,0.15,0.0,2.0,0.15,0.08,0.23,11.79,1.17,1.54,1.77,0.87,0.1,0.54,2.08,9.85,9.08,0.0,0.0,1.01,0.08,12.0,2.67,2.33,0.33,2.83,0.17,13.53,1.85,0.0,0.0,46.19,48.31,43.63,43.85,44.35,3.24,0.21,3.28,0.21,46.0,43.64,42.85,48.29,3.23,0.29,3.36,0.21,43.83,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,andersondolan,j,andersondolan3600cj,86475-82026,C,j,Jaret Anderson-Dolan,andersondolan,4.984615228114984,39.0,3600,LA@TB,LA,TB,,,,,,C/UTIL,andersondolan3600cj
kupari3300cr,21.9,Rasmus Kupari,3300,C,0,LA,TB-A.Vasilevskiy,3.3,4.3,2.3,-2.09,1.0,4,0,0,0,-5.7,77,2,1,2.5,3.7,182,6.0,17,164,3.5,-1.5,29,11,44,79,4.0,46,53,15,13,0.08,0.1,0.18,10.52,1.03,0.75,1.26,0.6,0.11,0.52,1.27,8.43,8.78,6.36,0.0,0.0,0.12,0.02,0.02,1.0,0.02,0.02,0.07,0.08,0.23,0.0,0.96,0.08,0.08,0.15,9.56,0.94,0.69,0.92,0.75,0.11,0.77,1.46,6.54,6.85,0.0,0.0,0.04,0.0,7.17,1.17,0.83,0.33,1.17,0.0,9.41,0.03,0.0,0.0,46.19,48.31,43.63,43.85,44.35,3.24,0.21,3.28,0.21,46.0,43.64,42.85,48.29,3.23,0.29,3.36,0.21,43.83,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,kupari,r,kupari3300cr,86475-113289,C,r,Rasmus Kupari,kupari,4.194285801478794,35.0,3300,LA@TB,LA,TB,,,,,,C/UTIL,kupari3300cr
turcotte3000ca,20.02,Alex Turcotte,3000,C,0,LA,TB-A.Vasilevskiy,3.22,4.2,2.3,-1.56,1.1,4,0,1,0,-5.7,92,2,1,2.5,3.7,182,6.0,17,164,1.1,-0.2,0,0,6,50,1.1,0,75,0,4,0.0,0.0,0.0,6.9,0.0,0.67,1.0,0.67,0.0,0.0,0.67,5.67,5.67,4.67,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.91,0.0,0.0,0.0,6.9,0.0,0.67,1.0,0.67,0.0,0.0,0.67,5.67,5.67,0.0,0.0,0.01,0.0,5.67,0.67,0.67,0.0,1.0,0.0,6.9,0.01,0.0,0.0,46.19,48.31,43.63,43.85,44.35,3.24,0.21,3.28,0.21,46.0,43.64,42.85,48.29,3.23,0.29,3.36,0.21,43.83,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,turcotte,a,turcotte3000ca,86475-119745,C,a,Alex Turcotte,turcotte,1.0666666825612383,3.0,3000,LA@TB,LA,TB,,,,,,C/UTIL,turcotte3000ca
johnson3500cr,17.02,Reese Johnson,3500,C,0,CHI,EDM-J.Campbell,3.63,4.7,2.6,-2.17,1.0,4,0,1,0,-1.7,66,0,2,2.2,4.5,327,6.5,12,255,3.0,-1.5,27,4,38,84,4.5,57,42,14,14,0.07,0.07,0.14,10.64,0.79,0.77,1.16,0.66,0.09,0.35,1.12,6.11,9.89,4.58,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.07,0.07,0.7,0.0,0.93,0.14,0.07,0.21,10.7,1.18,0.93,1.36,0.68,0.15,0.43,1.36,5.36,8.21,0.0,0.0,0.1,0.0,4.0,1.43,1.0,0.43,1.43,0.0,10.81,0.0,0.0,0.0,41.37,39.1,44.53,50.23,47.32,2.86,0.2,3.42,0.22,38.0,42.67,50.93,49.17,2.29,0.13,3.25,0.18,49.83,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,johnson,r,johnson3500cr,86475-102807,C,r,Reese Johnson,johnson,3.4051282833784056,39.0,3500,CHI@EDM,CHI,EDM,,,,,,C/UTIL,johnson3500cr
debrincat7400wa,95.34,Alex Debrincat,7400,W,0,OTT,MTL-SMontembeault,18.32,22.9,13.7,4.62,2.5,2,1,15,0,2.7,92,2,1,4.0,2.7,-227,6.5,65,-194,15.4,1.0,71,34,24,85,9.4,50,50,21,14,0.34,0.59,0.93,20.3,2.75,3.46,4.53,0.76,0.1,0.37,3.83,15.11,14.55,11.15,0.11,0.25,3.88,0.87,1.16,0.75,0.0,0.0,0.23,0.33,0.32,0.02,2.92,0.29,0.14,0.43,19.24,1.34,2.93,4.07,0.72,0.1,0.07,3.0,15.0,13.93,0.07,0.0,3.72,0.93,14.43,2.57,2.57,0.0,3.57,1.14,18.73,3.71,0.14,0.0,49.81,45.96,46.79,44.71,41.56,3.26,0.25,3.4,0.25,48.21,52.6,44.57,40.07,3.71,0.21,3.4,0.35,39.57,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,debrincat,a,debrincat7400wa,86475-73885,W,a,Alex DeBrincat,debrincat,13.991666158040363,48.0,7400,MON@OTT,OTT,MON,,,,,,W/UTIL,debrincat7400wa
kaprizov9700wk,95.27,Kirill Kaprizov,9700,W,0,MIN,BUF-ULuukkonen,22.88,28.6,17.2,4.69,2.4,1,1,18,0,0.2,12,0,2,3.8,2.9,-181,6.5,29,-196,19.6,1.9,77,36,22,95,16.9,76,23,23,13,0.66,0.63,1.29,19.93,3.89,3.7,5.1,0.73,0.18,0.38,4.08,15.05,12.18,10.99,0.28,0.24,3.63,1.16,1.52,0.76,0.0,0.0,0.38,0.39,0.48,0.04,2.77,0.62,0.46,1.08,20.68,3.13,3.23,5.08,0.64,0.19,0.23,3.46,15.77,12.54,0.31,0.31,3.97,1.31,14.83,2.17,1.83,0.33,3.0,1.5,20.57,3.68,0.33,0.67,44.21,43.86,42.05,41.91,44.62,3.16,0.24,2.73,0.25,45.77,42.88,46.31,48.69,2.85,0.24,2.19,0.26,50.38,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,kaprizov,k,kaprizov9700wk,86475-135875,W,k,Kirill Kaprizov,kaprizov,19.05106434923537,47.0,9700,BUF@MIN,MIN,BUF,,,,,,W/UTIL,kaprizov9700wk
guentzel7800wj,93.34,Jake Guentzel,7800,W,0,PIT,SJ-KKahkonen,18.74,23.4,14.1,4.26,2.4,1,1,10,0,-0.1,58,0,2,4.1,2.6,-250,6.5,82,-240,16.8,1.5,67,32,23,93,14.5,69,30,30,13,0.52,0.58,1.1,20.57,3.21,3.31,4.51,0.73,0.16,0.43,3.74,17.47,15.47,13.11,0.1,0.19,3.75,0.93,1.24,0.75,0.0,0.0,0.42,0.39,0.62,0.11,2.85,0.36,0.5,0.86,20.81,2.48,2.5,3.36,0.74,0.14,0.79,3.29,16.36,16.43,0.0,0.14,4.67,0.79,13.75,3.13,2.13,1.0,2.63,0.63,19.63,3.66,0.0,0.25,48.26,48.71,48.38,46.16,42.77,3.33,0.22,2.92,0.16,48.57,45.0,45.21,46.77,3.93,0.2,2.62,0.24,42.17,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,guentzel,j,guentzel7800wj,86475-70571,W,j,Jake Guentzel,guentzel,14.682609226392662,46.0,7800,SJ@PIT,PIT,SJ,,,,,,W/UTIL,guentzel7800wj
giroux7100wc,92.68,Claude Giroux,7100,W,0,OTT,MTL-SMontembeault,12.99,16.3,9.7,-0.13,1.8,2,2,14,0,2.7,4,2,1,4.0,2.7,-227,6.5,65,-194,12.9,0.7,63,27,33,95,13.6,78,21,42,14,0.28,0.61,0.89,18.72,2.85,2.54,3.45,0.74,0.11,0.3,2.84,16.59,12.21,12.18,0.06,0.25,3.2,0.53,0.82,0.65,0.0,0.01,0.22,0.35,0.24,0.0,2.71,0.21,0.86,1.07,18.8,3.41,2.29,3.0,0.76,0.09,0.21,2.5,16.93,13.64,0.07,0.36,2.72,0.21,16.43,3.14,2.86,0.29,3.86,0.57,19.18,3.02,0.14,0.29,49.81,45.96,46.79,44.71,41.56,3.26,0.25,3.4,0.25,48.21,52.6,44.57,40.07,3.71,0.21,3.4,0.35,39.57,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,giroux,c,giroux7100wc,86475-8556,W,c,Claude Giroux,giroux,13.36875025431315,48.0,7100,MON@OTT,OTT,MON,,,,,,W/UTIL,giroux7100wc
kucherov10200wn,92.04,Nikita Kucherov,10200,W,0,TB,LA-JQuick,21.16,26.5,15.9,2.0,2.1,1,1,19,0,-0.9,1,0,2,3.7,2.5,-225,6.0,83,-200,19.3,1.7,74,37,25,100,20.4,78,21,35,14,0.44,0.96,1.41,20.38,4.15,3.34,4.79,0.7,0.13,0.25,3.58,15.25,14.47,11.51,0.17,0.42,4.13,1.03,1.48,0.7,0.0,0.0,0.27,0.55,0.53,0.05,3.1,0.4,1.07,1.47,19.34,4.56,3.47,5.29,0.66,0.12,0.33,3.8,16.86,14.29,0.07,0.53,3.78,0.93,13.5,3.43,3.14,0.29,4.67,1.67,19.06,4.17,0.0,0.29,44.93,44.35,43.85,43.63,48.31,3.4,0.27,3.09,0.25,48.29,42.85,43.64,46.0,3.14,0.3,3.15,0.15,46.67,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,kucherov,n,kucherov10200wn,86475-43214,W,n,Nikita Kucherov,kucherov,20.240425272190823,47.0,10200,LA@TB,TB,LA,,,,,,W/UTIL,kucherov10200wn
tkachuk8400wb,91.75,Brady Tkachuk,8400,W,0,OTT,MTL-SMontembeault,19.71,24.6,14.8,4.06,2.3,1,1,21,0,-0.8,78,2,1,4.0,2.7,-227,6.5,65,-194,15.9,0.9,62,35,35,91,15.0,57,28,28,14,0.4,0.56,0.96,18.75,3.07,3.99,5.29,0.75,0.1,0.16,4.15,15.5,12.37,11.3,0.13,0.24,3.72,1.14,1.49,0.77,0.0,0.0,0.27,0.32,1.28,0.02,3.68,0.43,0.43,0.86,18.58,2.78,3.79,5.43,0.7,0.11,0.14,3.93,16.07,13.29,0.0,0.29,4.05,0.79,16.0,3.29,3.14,0.14,5.71,0.86,18.48,4.16,0.0,0.43,49.81,45.96,46.79,44.71,41.56,3.26,0.25,3.4,0.25,48.21,52.6,44.57,40.07,3.71,0.21,3.4,0.35,39.57,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,tkachuk,b,tkachuk8400wb,86475-97147,W,b,Brady Tkachuk,tkachuk,16.891666412353516,48.0,8400,MON@OTT,OTT,MON,,,,,,W/UTIL,tkachuk8400wb
connor8600wk,91.46,Kyle Connor,8600,W,0,WPG,PHI-CHart,19.09,23.9,14.3,3.05,2.2,2,1,21,0,-1.8,58,0,2,3.7,2.5,-227,6.0,84,-220,18.4,2.3,76,31,20,90,17.6,73,26,33,15,0.54,0.67,1.21,21.13,3.44,3.48,4.68,0.74,0.15,0.34,3.82,14.48,15.26,11.21,0.11,0.28,3.35,0.99,1.47,0.67,0.02,0.0,0.4,0.39,0.11,0.04,3.06,0.6,0.6,1.2,20.63,3.49,3.33,5.0,0.67,0.18,0.07,3.4,16.43,13.86,0.2,0.2,3.61,0.93,15.88,4.0,4.0,0.0,5.88,2.0,20.7,4.02,0.25,0.0,47.44,43.85,49.22,45.9,42.44,3.06,0.24,2.8,0.25,47.07,45.93,40.93,44.87,3.43,0.27,2.73,0.17,43.13,1/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,connor,k,connor8600wk,86475-70125,W,k,Kyle Connor,connor,17.28800048828125,50.0,8600,PHI@WPG,WPG,PHI,,,,,,W/UTIL,connor8600wk
