entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,,Instructions,,,,,,,,,,,,,,,,,
3070226291,87013-262899568,$12K Tue NHL Breakaway ($3K to 1st),87013-21897,87013-66685,87013-66709,87013-80369,87013-15356,87013-43200,87013-9259,87013-97079,87013-14466,,1) Edit your lineup by inserting any player from this list into their appropriate position columns,,,,,,,,,,,,,,,,,
3070226292,87013-262899568,$12K Tue NHL Breakaway ($3K to 1st),87013-41391,87013-66685,87013-42772,87013-97079,87013-15356,87013-39261,87013-8175,87013-82798,87013-82094,,2) You can paste either the Player ID + Name OR ID from their respective columns,,,,,,,,,,,,,,,,,
3070226294,87013-262899568,$12K Tue NHL Breakaway ($3K to 1st),87013-21897,87013-82006,87013-15315,87013-70125,87013-15356,87013-80005,87013-8274,87013-97079,87013-54809,,3) Any information to the right of the last position column will be ignored in the upload. Don't leave blank rows. Any entries after a blank row will not be edited,,,,,,,,,,,,,,,,,
3070226296,87013-262899568,$12K Tue NHL Breakaway ($3K to 1st),87013-41391,87013-80991,87013-12644,87013-42417,87013-62277,87013-70199,87013-42772,87013-9196,87013-97232,,4) You can not use this form to create new entries,,,,,,,,,,,,,,,,,
3070226300,87013-262899568,$12K Tue NHL Breakaway ($3K to 1st),87013-113269,87013-70927,87013-12220,87013-8763,87013-15356,87013-8551,87013-82006,87013-97079,87013-97232,,,,,,,,,,,,,,,,,,,
3070226302,87013-262899568,$12K Tue NHL Breakaway ($3K to 1st),87013-21897,87013-41592,87013-12644,87013-146131,87013-43122,87013-62277,87013-82006,87013-80369,87013-97232,,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
3070226303,87013-262899568,$12K Tue NHL Breakaway ($3K to 1st),87013-41391,87013-82006,87013-11122,87013-41392,87013-12299,87013-21648,87013-73894,87013-97079,87013-97232,,87013-41391:Nathan MacKinnon,87013-41391,C,Nathan,Nathan MacKinnon,MacKinnon,22.68999939,40,10300,TB@COL,COL,TB,,,,,,C/UTIL
3070226304,87013-262899568,$12K Tue NHL Breakaway ($3K to 1st),87013-148101,87013-40036,87013-70125,87013-80475,87013-12299,87013-70199,87013-41391,87013-97079,87013-23072,,87013-59218:David Pastrnak,87013-59218,W,David,David Pastrnak,Pastrnak,22.42307692,52,10200,BOS@DAL,BOS,DAL,,,,,,W/UTIL
3070226305,87013-262899568,$12K Tue NHL Breakaway ($3K to 1st),87013-41391,87013-73946,87013-42772,87013-43178,87013-62277,87013-62492,87013-82926,87013-97079,87013-58988,,87013-111493:Jack Hughes,87013-111493,C,Jack,Jack Hughes,Hughes,21.46399902,50,10200,NJ@CBJ,NJ,CBJ,O,Upper body,,,,C/UTIL
3070226306,87013-262899568,$12K Tue NHL Breakaway ($3K to 1st),87013-41391,87013-82006,87013-66737,87013-70571,87013-103261,87013-39309,87013-82183,87013-97079,87013-97232,,87013-70904:Matthew Tkachuk,87013-70904,W,Matthew,Matthew Tkachuk,Tkachuk,20.33396134,53,10000,FLA@STL,FLA,STL,,,,,,W/UTIL
