entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,,Instructions,,,,,,,,,,,,,,,,,
3073483637,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-21897,87268-37880,87268-128511,87268-42417,87268-103753,87268-55607,87268-70899,87268-82006,87268-23072,,87268-58909:Connor Hellebuyck,87268-58909,G,Connor,Connor Hellebuyck,Hellebuyck,21.15555556,45,8700,COL@WPG,WPG,COL,,,,,,G
3073483638,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-73946,87268-82006,87268-103130,87268-59208,87268-42981,87268-79865,87268-8182,87268-8875,87268-12163,,87268-70635:David Rittich,87268-70635,G,David,David Rittich,Rittich,14.08888923,18,8700,COL@WPG,WPG,COL,,,,,,G
3073483639,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-103276,87268-117048,87268-59208,87268-70904,87268-37881,87268-66511,87268-8596,87268-82049,87268-8412,,87268-82094:Alexandar Georgiev,87268-82094,G,Alexandar,Alexandar Georgiev,Georgiev,20.13999939,40,8500,COL@WPG,COL,WPG,,,,,,G
3073483640,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-15346,87268-82006,87268-42417,87268-70904,87268-103032,87268-42981,87268-79935,87268-82049,87268-23072,,87268-83213:Pavel Francouz,87268-83213,G,Pavel,Pavel Francouz,Francouz,17.85000038,16,8500,COL@WPG,COL,WPG,O,Lower body,,,,G
3073483641,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-42478,87268-70279,87268-58907,87268-82024,87268-42981,87268-43200,87268-82909,87268-8478,87268-12163,,87268-70125:Kyle Connor,87268-70125,W,Kyle,Kyle Connor,Connor,17.10862048,58,8500,COL@WPG,WPG,COL,,,,,,W/UTIL
3073483642,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-142016,87268-8294,87268-12439,87268-62429,87268-42993,87268-58928,87268-80005,87268-70904,87268-8412,,87268-80479:Jonas Johansson,87268-80479,G,Jonas,Jonas Johansson,Johansson,5.599999905,1,8500,COL@WPG,COL,WPG,,,,,,G
3073483643,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-117048,87268-37880,87268-146131,87268-73885,87268-13406,87268-42981,87268-85470,87268-8797,87268-58909,,87268-85132:Rasmus Dahlin,87268-85132,D,Rasmus,Rasmus Dahlin,Dahlin,17.64181796,55,8400,BUF@FLA,BUF,FLA,,,,,,D/UTIL
3073483644,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-42478,87268-70901,87268-82973,87268-97079,87268-55607,87268-62277,87268-9124,87268-8611,87268-58909,,87268-8732:Semyon Varlamov,87268-8732,G,Semyon,Semyon Varlamov,Varlamov,15.8545449,22,8400,LA@NYI,NYI,LA,,,,,,G
3073483645,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-113279,87268-15321,87268-42417,87268-55375,87268-37881,87268-62294,87268-82973,87268-97079,87268-58909,,87268-142017:Tim Stuetzle,87268-142017,C,Tim,Tim Stuetzle,Stuetzle,16.91923053,52,8400,OTT@CAR,OTT,CAR,,,,,,C/UTIL
3073483646,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-113289,87268-37880,87268-168107,87268-59207,87268-42981,87268-97173,87268-82006,87268-70125,87268-23072,,87268-97147:Brady Tkachuk,87268-97147,W,Brady,Brady Tkachuk,Tkachuk,17.36785671,56,8400,OTT@CAR,OTT,CAR,,,,,,W/UTIL
3073483647,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-59120,87268-70899,87268-42417,87268-55375,87268-11158,87268-66511,87268-82006,87268-59207,87268-23072,,87268-97232:Ilya Sorokin,87268-97232,G,Ilya,Ilya Sorokin,Sorokin,18.85217418,46,8400,LA@NYI,NYI,LA,,,,,,G
3073483648,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-70279,87268-70901,87268-42417,87268-58907,87268-103573,87268-42981,87268-62294,87268-82049,87268-23072,,87268-83235:Ilya Samsonov,87268-83235,G,Ilya,Ilya Samsonov,Samsonov,18.63225728,31,8300,MIN@TOR,TOR,MIN,,,,,,G
3073483649,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-142016,87268-70279,87268-103130,87268-59208,87268-62277,87268-70199,87268-70899,87268-8797,87268-12163,,87268-14697:Gabriel Landeskog,87268-14697,W,Gabriel,Gabriel Landeskog,Landeskog,17.50985847,71,8300,COL@WPG,COL,WPG,IR,Knee,,,,W/UTIL
3073483650,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-137278,87268-81974,87268-11150,87268-58907,87268-12299,87268-61859,87268-82006,87268-66683,87268-58909,,87268-103200:Joseph Woll,87268-103200,G,Joseph,Joseph Woll,Woll,22,2,8300,MIN@TOR,TOR,MIN,,,,,,G
3073483651,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-117048,87268-15321,87268-58907,87268-66737,87268-169056,87268-70199,87268-82155,87268-9259,87268-23072,,87268-42869:Matt Murray,87268-42869,G,Matt,Matt Murray,Murray,18.35789409,19,8300,MIN@TOR,TOR,MIN,IR,Ankle,,,,G
3073483652,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-59120,87268-70279,87268-41392,87268-59208,87268-37881,87268-42993,87268-70904,87268-73981,87268-8412,,87268-42478:Bo Horvat,87268-42478,C,Bo,Bo Horvat,Horvat,16.79310345,58,8200,LA@NYI,NYI,LA,,,,,,C/UTIL
3073483653,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-81974,87268-82006,87268-12439,87268-70125,87268-103032,87268-135665,87268-42981,87268-8797,87268-23072,,87268-8612:Marc-Andre Fleury,87268-8612,G,Marc-Andre,Marc-Andre Fleury,Fleury,15.55555556,36,8100,MIN@TOR,MIN,TOR,,,,,,G
3073483654,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-73949,87268-81974,87268-42417,87268-70904,87268-103032,87268-62277,87268-82049,87268-83057,87268-23072,,87268-82752:Filip Gustavsson,87268-82752,G,Filip,Filip Gustavsson,Gustavsson,18.06896552,29,8100,MIN@TOR,MIN,TOR,,,,,,G
3073483655,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-137278,87268-15277,87268-168107,87268-59207,87268-128509,87268-42981,87268-70904,87268-82049,87268-8412,,87268-8494:John Tavares,87268-8494,C,John,John Tavares,Tavares,16.72931013,58,8000,MIN@TOR,TOR,MIN,,,,,,C/UTIL
3073483656,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-21897,87268-37880,87268-11150,87268-58907,87268-42981,87268-70199,87268-80005,87268-97153,87268-23072,,87268-66508:Travis Konecny,87268-66508,W,Travis,Travis Konecny,Konecny,16.93461492,52,8000,MON@PHI,PHI,MON,DTD,Upper body,,,,W/UTIL
3073483657,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-15321,87268-70279,87268-153985,87268-58907,87268-113272,87268-42981,87268-82006,87268-81999,87268-23072,,87268-66683:Mitchell Marner,87268-66683,W,Mitchell,Mitchell Marner,Marner,16.17931077,58,7900,MIN@TOR,TOR,MIN,,,,,,W/UTIL
3073483658,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-70899,87268-81974,87268-168107,87268-55375,87268-12812,87268-97173,87268-79820,87268-82049,87268-23072,,87268-73946:Sebastian Aho,87268-73946,C,Sebastian,Sebastian Aho,Aho,15.97550995,49,7900,OTT@CAR,CAR,OTT,,,,,,C/UTIL
3073483659,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-82006,87268-97116,87268-42772,87268-59208,87268-66511,87268-8611,87268-70904,87268-82024,87268-8412,,87268-8412:Jonathan Quick,87268-8412,G,Jonathan,Jonathan Quick,Quick,9.522581039,31,7900,LA@NYI,LA,NYI,,,,,,G
3073483660,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-82006,87268-82179,87268-70904,87268-8875,87268-39243,87268-58928,87268-8394,87268-62277,87268-8412,,87268-54028:Pheonix Copley,87268-54028,G,Pheonix,Pheonix Copley,Copley,17.18400024,25,7900,LA@NYI,LA,NYI,,,,,,G
3073483661,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-73949,87268-82850,87268-12644,87268-23053,87268-43200,87268-85132,87268-39238,87268-41392,87268-23072,,87268-40050:Antti Raanta,87268-40050,G,Antti,Antti Raanta,Raanta,15.74545427,22,7800,OTT@CAR,CAR,OTT,,,,,,G
3073483662,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-15346,87268-82006,87268-146131,87268-55375,87268-21936,87268-23225,87268-8494,87268-66683,87268-58909,,87268-41393:Aleksander Barkov,87268-41393,C,Aleksander,Aleksander Barkov,Barkov,15.64489746,49,7800,BUF@FLA,FLA,BUF,,,,,,C/UTIL
3073483663,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-21897,87268-82006,87268-103130,87268-66683,87268-23225,87268-58928,87268-8478,87268-97079,87268-12163,,87268-70168:Alex Tuch,87268-70168,W,Alex,Alex Tuch,Tuch,16.28214264,56,7800,BUF@FLA,BUF,FLA,,,,,,W/UTIL
3073483664,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-42478,87268-70901,87268-42417,87268-53465,87268-58928,87268-62277,87268-55375,87268-8875,87268-58909,,87268-23072:Frederik Andersen,87268-23072,G,Frederik,Frederik Andersen,Andersen,17.11999969,20,7800,OTT@CAR,CAR,OTT,,,,,,G
3073483666,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-15321,87268-70924,87268-43008,87268-84361,87268-42981,87268-73909,87268-81974,87268-97116,87268-23072,,87268-21897:Brock Nelson,87268-21897,C,Brock,Brock Nelson,Nelson,15.06557377,61,7700,LA@NYI,NYI,LA,,,,,,C/UTIL
3073483668,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-81974,87268-8394,87268-42417,87268-70125,87268-42981,87268-58928,87268-62277,87268-80443,87268-23072,,87268-103523:Cale Makar,87268-103523,D,Cale,Cale Makar,Makar,16.24565191,46,7600,COL@WPG,COL,WPG,O,Concussion,,,,D/UTIL
3073483670,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-142016,87268-42478,87268-58907,87268-82183,87268-42981,87268-42993,87268-81974,87268-8426,87268-58909,,87268-8292:Craig Anderson,87268-8292,G,Craig,Craig Anderson,Anderson,15.34545482,22,7600,BUF@FLA,BUF,FLA,,,,,,G
3073483671,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-81974,87268-82006,87268-23061,87268-58907,87268-23225,87268-42981,87268-8494,87268-9124,87268-23072,,87268-70901:Pierre-Luc Dubois,87268-70901,C,Pierre-Luc,Pierre-Luc Dubois,Dubois,14.93103448,58,7600,COL@WPG,WPG,COL,,,,,,C/UTIL
3073483672,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-42478,87268-81974,87268-8478,87268-85470,87268-42981,87268-62294,87268-97116,87268-97056,87268-58909,,87268-97029:Ukko-Pekka Luukkonen,87268-97029,G,Ukko-Pekka,Ukko-Pekka Luukkonen,Luukkonen,16.26666641,24,7600,BUF@FLA,BUF,FLA,,,,,,G
3073483673,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-146132,87268-21897,87268-58907,87268-79935,87268-103753,87268-135674,87268-70901,87268-42981,87268-12163,,87268-59208:Kevin Fiala,87268-59208,W,Kevin,Kevin Fiala,Fiala,15.59491484,59,7600,LA@NYI,LA,NYI,,,,,,W/UTIL
3073483674,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-70899,87268-81974,87268-42417,87268-55375,87268-58928,87268-8406,87268-8797,87268-8875,87268-8412,,87268-58907:Nikolaj Ehlers,87268-58907,W,Nikolaj,Nikolaj Ehlers,Ehlers,14.54545455,22,7500,COL@WPG,WPG,COL,,,,,,W/UTIL
3073483675,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-37880,87268-42478,87268-23061,87268-59276,87268-23225,87268-37881,87268-42993,87268-83057,87268-23072,,87268-148067:Cole Caufield,87268-148067,W,Cole,Cole Caufield,Caufield,14.54347826,46,7500,MON@PHI,MON,PHI,IR,Shoulder,,,,W/UTIL
3073483676,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-15321,87268-37880,87268-153985,87268-42417,87268-149590,87268-42981,87268-70904,87268-8797,87268-23072,,87268-12253:Mats Zuccarello,87268-12253,W,Mats,Mats Zuccarello,Zuccarello,15.05178615,56,7500,MIN@TOR,MIN,TOR,,,,,,W/UTIL
3073483677,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-58990,87268-70901,87268-11150,87268-43028,87268-11158,87268-42981,87268-81974,87268-82850,87268-58909,,87268-42981:Josh Morrissey,87268-42981,D,Josh,Josh Morrissey,Morrissey,14.71206876,58,7500,COL@WPG,WPG,COL,,,,,,D/UTIL
3073483678,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-42478,87268-97116,87268-42772,87268-53465,87268-42981,87268-62294,87268-80005,87268-59208,87268-58909,,87268-43028:Carter Verhaeghe,87268-43028,W,Carter,Carter Verhaeghe,Verhaeghe,14.99152542,59,7400,BUF@FLA,FLA,BUF,,,,,,W/UTIL
3073483679,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-37880,87268-82006,87268-12439,87268-149733,87268-37881,87268-73909,87268-59276,87268-8797,87268-23072,,87268-82045:Martin Necas,87268-82045,W,Martin,Martin Necas,Necas,14.41607121,56,7400,OTT@CAR,CAR,OTT,,,,,,W/UTIL
3073483680,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-21897,87268-59120,87268-153985,87268-58907,87268-149590,87268-62277,87268-62445,87268-85132,87268-23072,,87268-12439:Jeff Skinner,87268-12439,W,Jeff,Jeff Skinner,Skinner,15.24528302,53,7400,BUF@FLA,BUF,FLA,,,,,,W/UTIL
3073483681,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-62445,87268-73949,87268-14480,87268-70483,87268-148185,87268-37881,87268-42993,87268-70904,87268-23072,,87268-73885:Alex DeBrincat,87268-73885,W,Alex,Alex DeBrincat,DeBrincat,14.38214329,56,7300,OTT@CAR,OTT,CAR,,,,,,W/UTIL
3073483682,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-15321,87268-37880,87268-168107,87268-66737,87268-148185,87268-62277,87268-70901,87268-82122,87268-12163,,87268-73938:Carter Hart,87268-73938,G,Carter,Carter Hart,Hart,14.95111084,45,7300,MON@PHI,PHI,MON,,,,,,G
3073483683,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-70279,87268-81974,87268-103203,87268-153985,87268-42981,87268-59271,87268-8494,87268-70125,87268-23072,,87268-73949:Joel Eriksson Ek,87268-73949,C,Joel,Joel Eriksson Ek,Eriksson Ek,14.28448276,58,7300,MIN@TOR,MIN,TOR,,,,,,C/UTIL
3073483684,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-70899,87268-82006,87268-148097,87268-82049,87268-103032,87268-58928,87268-82026,87268-62277,87268-12163,,87268-15321:Mark Scheifele,87268-15321,C,Mark,Mark Scheifele,Scheifele,14.66724159,58,7300,COL@WPG,WPG,COL,,,,,,C/UTIL
3073483685,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-37880,87268-73946,87268-135875,87268-14480,87268-42981,87268-80005,87268-9124,87268-168107,87268-12163,,87268-82914:Felix Sandstrom,87268-82914,G,Felix,Felix Sandstrom,Sandstrom,5.714285714,14,7300,MON@PHI,PHI,MON,,,,,,G
3073483686,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-37880,87268-8394,87268-43178,87268-82190,87268-148185,87268-55607,87268-58928,87268-84361,87268-58909,,87268-61859:Brandon Montour,87268-61859,D,Brandon,Brandon Montour,Montour,13.98448234,58,7200,BUF@FLA,FLA,BUF,,,,,,D/UTIL
3073483687,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-15346,87268-21897,87268-146131,87268-39238,87268-135663,87268-66759,87268-43178,87268-83057,87268-58909,,87268-85470:Andrei Svechnikov,87268-85470,W,Andrei,Andrei Svechnikov,Svechnikov,14.25357165,56,7200,OTT@CAR,CAR,OTT,,,,,,W/UTIL
3073483688,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-148101,87268-21897,87268-58907,87268-8478,87268-168025,87268-42981,87268-85470,87268-9196,87268-12163,,87268-148103:Spencer Knight,87268-148103,G,Spencer,Spencer Knight,Knight,14.54545455,22,7200,BUF@FLA,FLA,BUF,,,,,,G
3073483689,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-70901,87268-81974,87268-12439,87268-66737,87268-59271,87268-62294,87268-97116,87268-82155,87268-23072,,87268-12163:Sergei Bobrovsky,87268-12163,G,Sergei,Sergei Bobrovsky,Bobrovsky,14.33999939,40,7200,BUF@FLA,FLA,BUF,,,,,,G
3073483690,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-70279,87268-82006,87268-12253,87268-70125,87268-12812,87268-39243,87268-82122,87268-97079,87268-12163,,87268-11301:Cam Talbot,87268-11301,G,Cam,Cam Talbot,Talbot,14.85714286,28,7100,OTT@CAR,OTT,CAR,,,,,,G
3073483691,87268-262991342,$800 Fri NHL Deflection (0.25 To Enter),87268-70899,87268-73949,87268-53465,87268-84346,87268-62294,87268-8406,87268-82850,87268-8426,87268-23072,,87268-8556:Claude Giroux,87268-8556,W,Claude,Claude Giroux,Giroux,14.01964242,56,7100,OTT@CAR,OTT,CAR,,,,,,W/UTIL
3073483719,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-62445,87268-82006,87268-135875,87268-58907,87268-135665,87268-61859,87268-8611,87268-82155,87268-23072,,87268-117110:Mads Sogaard,87268-117110,G,Mads,Mads Sogaard,Sogaard,16,4,7100,OTT@CAR,OTT,CAR,,,,,,G
3073483720,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-21897,87268-59120,87268-142022,87268-85470,87268-149590,87268-42981,87268-82006,87268-80005,87268-58909,,87268-97135:Kevin Mandolese,87268-97135,G,Kevin,Kevin Mandolese,Mandolese,17.33333333,3,7100,OTT@CAR,OTT,CAR,,,,,,G
3073483721,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-15321,87268-97116,87268-12439,87268-58907,87268-62277,87268-62294,87268-79865,87268-8875,87268-58909,,87268-8426:Brent Burns,87268-8426,D,Brent,Brent Burns,Burns,13.82321385,56,7000,OTT@CAR,CAR,OTT,,,,,,D/UTIL
3073483722,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-70899,87268-70901,87268-58907,87268-84346,87268-37881,87268-59147,87268-9033,87268-70199,87268-12163,,87268-82190:Drake Batherson,87268-82190,W,Drake,Drake Batherson,Batherson,13.46785736,56,7000,OTT@CAR,OTT,CAR,,,,,,W/UTIL
3073483723,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-21897,87268-8596,87268-12644,87268-135875,87268-103753,87268-113272,87268-62294,87268-83057,87268-23072,,87268-55375:Sam Reinhart,87268-55375,W,Sam,Sam Reinhart,Reinhart,13.00333354,60,6900,BUF@FLA,FLA,BUF,,,,,,W/UTIL
3073483725,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-142017,87268-21897,87268-128513,87268-8797,87268-23225,87268-97214,87268-43176,87268-81974,87268-58909,,87268-66693:Sam Montembeault,87268-66693,G,Sam,Sam Montembeault,Montembeault,16.25714329,28,6900,MON@PHI,MON,PHI,,,,,,G
3073483726,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-117048,87268-21897,87268-14480,87268-82049,87268-42981,87268-58928,87268-82006,87268-8478,87268-58909,,87268-8394:Anze Kopitar,87268-8394,C,Anze,Anze Kopitar,Kopitar,13.8203394,59,6900,LA@NYI,LA,NYI,,,,,,C/UTIL
3073483727,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-21897,87268-81974,87268-12439,87268-12644,87268-55607,87268-66511,87268-97173,87268-128513,87268-23072,,87268-9112:Jake Allen,87268-9112,G,Jake,Jake Allen,Allen,13.84242387,33,6900,MON@PHI,MON,PHI,,,,,,G
3073483728,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-137278,87268-146132,87268-12644,87268-66737,87268-53866,87268-66759,87268-21897,87268-82006,87268-12163,,87268-66759:Thomas Chabot,87268-66759,D,Thomas,Thomas Chabot,Chabot,12.70588235,51,6800,OTT@CAR,OTT,CAR,,,,,,D/UTIL
3073483729,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-82006,87268-8494,87268-70904,87268-82183,87268-66511,87268-8611,87268-8797,87268-9259,87268-8412,,87268-41392:Valeri Nichushkin,87268-41392,W,Valeri,Valeri Nichushkin,Nichushkin,13.20344807,29,6800,COL@WPG,COL,WPG,,,,,,W/UTIL
3073483730,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-103276,87268-70279,87268-23061,87268-62429,87268-169056,87268-62294,87268-70899,87268-66617,87268-23072,,87268-113279:Dylan Cozens,87268-113279,C,Dylan,Dylan Cozens,Cozens,13.21999956,55,6800,BUF@FLA,BUF,FLA,,,,,,C/UTIL
3073483731,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-15321,87268-21897,87268-43028,87268-8478,87268-12812,87268-128509,87268-43200,87268-8875,87268-58909,,87268-62429:Adrian Kempe,87268-62429,W,Adrian,Adrian Kempe,Kempe,13.66440699,59,6800,LA@NYI,LA,NYI,,,,,,W/UTIL
3073483732,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-148186,87268-58990,87268-14480,87268-42772,87268-12812,87268-59271,87268-59208,87268-70904,87268-8412,,87268-58990:Kevin Hayes,87268-58990,C,Kevin,Kevin Hayes,Hayes,12.88793103,58,6700,MON@PHI,PHI,MON,,,,,,C/UTIL
3073483733,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-15346,87268-8494,87268-42772,87268-70904,87268-103753,87268-62277,87268-70199,87268-9259,87268-8412,,87268-97214:Noah Dobson,87268-97214,D,Noah,Noah Dobson,Dobson,12.69298246,57,6700,LA@NYI,NYI,LA,,,,,,D/UTIL
3073483734,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-15321,87268-82006,87268-59207,87268-59208,87268-59271,87268-62195,87268-82026,87268-82049,87268-58909,,87268-55607:Aaron Ekblad,87268-55607,D,Aaron,Aaron Ekblad,Ekblad,12.14081682,49,6600,BUF@FLA,FLA,BUF,,,,,,D/UTIL
3073483735,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-82006,87268-8394,87268-59207,87268-70904,87268-62294,87268-8528,87268-82973,87268-8797,87268-8412,,87268-43033:Antoine Bibeau,87268-43033,G,Antoine,Antoine Bibeau,Bibeau,,,6500,OTT@CAR,OTT,CAR,,,,,,G
3073483736,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-15321,87268-70899,87268-128513,87268-42772,87268-37881,87268-42993,87268-97173,87268-8797,87268-23072,,87268-66586:C.J. Motte,87268-66586,G,C.J.,C.J. Motte,Motte,,,6500,MIN@TOR,MIN,TOR,,,,,,G
3073483737,87268-262991339,$500 Fri NHL Five Hole (150 Entries Max),87268-37880,87268-9033,87268-59207,87268-70904,87268-42981,87268-59271,87268-82049,87268-82155,87268-23072,,87268-180258:Jakub Vondras,87268-180258,G,Jakub,Jakub Vondras,Vondras,,,6500,OTT@CAR,CAR,OTT,,,,,,G
