entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,,Instructions,,,,,,,,,,,,,,,,,
3089874311,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-42839,88579-82004,88579-70571,88579-73972,88579-39464,88579-8551,88579-8556,88579-97079,88579-54565,,88579-149700:Pyotr Kochetkov,88579-149700,G,Pyotr,Pyotr Kochetkov,Kochetkov,16.83333333,24,8700,CAR@DET,CAR,DET,,,,,,G
3089874312,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-111493,88579-42839,88579-146741,88579-58880,88579-23228,88579-8551,88579-8595,88579-70128,88579-54565,,88579-23072:Frederik Andersen,88579-23072,G,Frederik,Frederik Andersen,Andersen,15.94666646,30,8700,CAR@DET,CAR,DET,,,,,,G
3089874313,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-8294,88579-8394,88579-54477,88579-70571,88579-12411,88579-8608,88579-9269,88579-8262,88579-54565,,88579-40050:Antti Raanta,88579-40050,G,Antti,Antti Raanta,Raanta,16.48,25,8700,CAR@DET,CAR,DET,DTD,Lower body,,,,G
3089874314,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-111493,88579-8655,88579-15306,88579-15315,88579-59139,88579-8551,88579-42773,88579-74155,88579-54565,,88579-14563:Ryan Nugent-Hopkins,88579-14563,W,Ryan,Ryan Nugent-Hopkins,Nugent-Hopkins,16.95733398,75,8600,LA@EDM,EDM,LA,,,,,,W/UTIL
3089874315,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-111493,88579-149591,88579-117103,88579-70571,88579-11201,88579-13981,88579-8595,88579-97233,88579-54565,,88579-8412:Jonathan Quick,88579-8412,G,Jonathan,Jonathan Quick,Quick,10.73170732,41,8500,VGK@SJ,VGK,SJ,,,,,,G
3089874316,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-111493,88579-82004,88579-117103,88579-15280,88579-39245,88579-39464,88579-70571,88579-73894,88579-54565,,88579-8718:Alex Ovechkin,88579-8718,W,Alex,Alex Ovechkin,Ovechkin,18.12898586,69,8500,WSH@TB,WSH,TB,,,,,,W/UTIL
3089874317,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-146124,88579-8294,88579-142018,88579-146376,88579-8608,88579-97129,88579-43214,88579-8763,88579-54565,,88579-142017:Tim Stuetzle,88579-142017,C,Tim,Tim Stuetzle,Stuetzle,17.36857213,70,8500,PHI@OTT,OTT,PHI,,,,,,C/UTIL
3089874318,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-39249,88579-80991,88579-153812,88579-43214,88579-55607,88579-70907,88579-9025,88579-9259,88579-54565,,88579-97093:Logan Thompson,88579-97093,G,Logan,Logan Thompson,Thompson,18.75789442,38,8500,VGK@SJ,VGK,SJ,O,Lower body,,,,G
3089874319,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-40036,88579-82006,88579-43214,88579-55375,88579-142019,88579-82005,88579-59207,88579-74155,88579-54565,,88579-15271:Laurent Brossoit,88579-15271,G,Laurent,Laurent Brossoit,Brossoit,17.43999939,5,8500,VGK@SJ,VGK,SJ,,,,,,G
3089874320,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-142017,88579-8176,88579-146131,88579-42417,88579-142019,88579-70907,88579-8595,88579-58985,88579-54565,,88579-14565:Mika Zibanejad,88579-14565,C,Mika,Mika Zibanejad,Zibanejad,17.11351384,74,8400,NYR@NJ,NYR,NJ,,,,,,C/UTIL
3089874321,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-62157,88579-8555,88579-70904,88579-73885,88579-142019,88579-8651,88579-73894,88579-97152,88579-54565,,88579-97147:Brady Tkachuk,88579-97147,W,Brady,Brady Tkachuk,Tkachuk,17.24864898,74,8400,PHI@OTT,OTT,PHI,,,,,,W/UTIL
3089874322,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-14565,88579-23041,88579-21686,88579-70571,88579-142019,88579-66680,88579-82190,88579-8763,88579-54565,,88579-66744:MacKenzie Blackwood,88579-66744,G,MacKenzie,MacKenzie Blackwood,Blackwood,12.57142857,21,8400,NYR@NJ,NJ,NYR,,,,,,G
3089874323,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-41393,88579-58926,88579-168107,88579-62429,88579-142019,88579-54521,88579-66716,88579-82190,88579-54565,,88579-58988:Vitek Vanecek,88579-58988,G,Vitek,Vitek Vanecek,Vanecek,16.90000025,48,8400,NYR@NJ,NJ,NYR,,,,,,G
3089874324,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-8595,88579-9269,88579-168107,88579-21122,88579-41394,88579-8406,88579-43214,88579-58678,88579-54565,,88579-66690:Timo Meier,88579-66690,W,Timo,Timo Meier,Meier,16.51285749,70,8300,NYR@NJ,NJ,NYR,,,,,,W/UTIL
3089874325,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-15251,88579-8175,88579-153812,88579-42922,88579-142019,88579-8406,88579-8294,88579-43214,88579-54565,,88579-58926:Brayden Point,88579-58926,C,Brayden,Brayden Point,Point,17.11466634,75,8300,WSH@TB,TB,WSH,,,,,,C/UTIL
3089874326,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-149591,88579-169054,88579-15269,88579-42773,88579-8551,88579-8608,88579-40036,88579-8655,88579-54565,,88579-8553:Brian Elliott,88579-8553,G,Brian,Brian Elliott,Elliott,14.20952352,21,8200,WSH@TB,TB,WSH,,,,,,G
3089874327,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-117104,88579-40036,88579-168107,88579-9259,88579-13981,88579-8608,88579-54743,88579-58331,88579-54565,,88579-54565:Andrei Vasilevskiy,88579-54565,G,Andrei,Andrei Vasilevskiy,Vasilevskiy,19.18596448,57,8200,WSH@TB,TB,WSH,,,,,,G
3089874328,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-14565,88579-74047,88579-13612,88579-70571,88579-116885,88579-8608,88579-8555,88579-8556,88579-54565,,88579-8453:Jaroslav Halak,88579-8453,G,Jaroslav,Jaroslav Halak,Halak,13.47199951,25,8100,NYR@NJ,NYR,NJ,,,,,,G
3089874329,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-41393,88579-80991,88579-15306,88579-21523,88579-142019,88579-8406,88579-59208,88579-8640,88579-54565,,88579-12609:Zach Hyman,88579-12609,W,Zach,Zach Hyman,Hyman,16.74027846,72,8100,LA@EDM,EDM,LA,,,,,,W/UTIL
3089874330,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-142016,88579-8655,88579-107994,88579-21122,88579-13981,88579-8551,88579-43214,88579-8682,88579-54565,,88579-8594:Sidney Crosby,88579-8594,C,Sidney,Sidney Crosby,Crosby,16.79324258,74,8100,NSH@PIT,PIT,NSH,,,,,,C/UTIL
3089874331,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-111493,88579-40036,88579-42922,88579-8142,88579-12411,88579-8608,88579-62157,88579-8763,88579-54565,,88579-104015:Igor Shesterkin,88579-104015,G,Igor,Igor Shesterkin,Shesterkin,18.76363636,55,8100,NYR@NJ,NYR,NJ,,,,,,G
3089874332,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-42839,88579-64100,88579-70571,88579-8556,88579-21935,88579-62277,88579-9269,88579-97152,88579-59226,,88579-84395:Kevin Lankinen,88579-84395,G,Kevin,Kevin Lankinen,Lankinen,15.16000061,20,8000,NSH@PIT,NSH,PIT,,,,,,G
3089874333,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-15277,88579-8555,88579-66690,88579-70571,88579-13742,88579-8608,88579-82049,88579-8763,88579-59226,,88579-66411:Juuse Saros,88579-66411,G,Juuse,Juuse Saros,Saros,19.31228156,57,8000,NSH@PIT,NSH,PIT,,,,,,G
3089874334,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-13657,88579-58331,88579-23071,88579-42773,88579-39245,88579-8608,88579-8175,88579-66408,88579-54565,,88579-66508:Travis Konecny,88579-66508,W,Travis,Travis Konecny,Konecny,16.93461492,52,8000,PHI@OTT,PHI,OTT,IR,Upper body,,,,W/UTIL
3089874335,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-146124,88579-8655,88579-43139,88579-58985,88579-70907,88579-8608,88579-8262,88579-97212,88579-54565,,88579-12262:Roman Josi,88579-12262,D,Roman,Roman Josi,Josi,18.20895522,67,8000,NSH@PIT,NSH,PIT,DTD,Upper body,,,,D/UTIL
3089874336,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-15283,88579-8595,88579-15280,88579-168107,88579-11201,88579-8551,88579-70571,88579-70922,88579-54565,,88579-82115:Stuart Skinner,88579-82115,G,Stuart,Stuart Skinner,Skinner,16.38333384,48,7900,LA@EDM,EDM,LA,,,,,,G
3089874337,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-66713,88579-8595,88579-58880,88579-58985,88579-62277,88579-8608,88579-66709,88579-79935,88579-54565,,88579-12619:Jack Campbell,88579-12619,G,Jack,Jack Campbell,Campbell,12.53333367,36,7900,LA@EDM,EDM,LA,,,,,,G
3089874338,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-159629,88579-169115,88579-42773,88579-70571,88579-39245,88579-62277,88579-8655,88579-74112,88579-54565,,88579-64100:Jack Eichel,88579-64100,C,Jack,Jack Eichel,Eichel,16.26885286,61,7900,VGK@SJ,VGK,SJ,,,,,,C/UTIL
3089874339,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-142017,88579-82006,88579-13612,88579-37968,88579-11201,88579-66516,88579-58880,88579-70571,88579-54565,,88579-70900:Patrik Laine,88579-70900,W,Patrik,Patrik Laine,Laine,15.44727228,55,7900,CBJ@BOS,CBJ,BOS,O,Triceps,,,,W/UTIL
3089874340,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-152882,88579-159629,88579-43214,88579-80481,88579-142019,88579-8608,88579-40036,88579-58926,88579-54565,,88579-54028:Pheonix Copley,88579-54028,G,Pheonix,Pheonix Copley,Copley,16.70303067,33,7800,LA@EDM,LA,EDM,,,,,,G
3089874341,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-64100,88579-82006,88579-43028,88579-43214,88579-142019,88579-81968,88579-74076,88579-97152,88579-54565,,88579-54065:Joonas Korpisalo,88579-54065,G,Joonas,Joonas Korpisalo,Korpisalo,17.18857073,35,7800,LA@EDM,LA,EDM,,,,,,G
3089874342,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-42839,88579-58926,88579-117103,88579-21122,88579-113276,88579-70907,88579-43214,88579-9259,88579-59226,,88579-73940:Jordan Kyrou,88579-73940,W,Jordan,Jordan Kyrou,Kyrou,15.99859189,71,7700,STL@CHI,STL,CHI,,,,,,W/UTIL
3089874343,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-41393,88579-42705,88579-66690,88579-68667,88579-62277,88579-97129,88579-82006,88579-80369,88579-54565,,88579-12697:Philipp Grubauer,88579-12697,G,Philipp,Philipp Grubauer,Grubauer,11.10857108,35,7700,ANH@SEA,SEA,ANH,,,,,,G
3089874344,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-142017,88579-65970,88579-104448,88579-153812,88579-13981,88579-70907,88579-23071,88579-70571,88579-54565,,88579-9015:John Carlson,88579-9015,D,John,John Carlson,Carlson,15.57058895,34,7700,WSH@TB,WSH,TB,,,,,,D/UTIL
3089874345,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-15277,88579-15386,88579-153812,88579-70904,88579-14178,88579-8608,88579-41393,88579-73972,88579-54565,,88579-9278:Martin Jones,88579-9278,G,Martin,Martin Jones,Jones,13.16363664,44,7700,ANH@SEA,SEA,ANH,,,,,,G
3089874346,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-40036,88579-41393,88579-21927,88579-42417,88579-14564,88579-70907,88579-8763,88579-8797,88579-54565,,88579-43028:Carter Verhaeghe,88579-43028,W,Carter,Carter Verhaeghe,Verhaeghe,15.24459426,74,7600,FLA@MON,FLA,MON,,,,,,W/UTIL
3089874347,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-66713,88579-73946,88579-153812,88579-43214,88579-113276,88579-58928,88579-82190,88579-82993,88579-54565,,88579-8551:Erik Karlsson,88579-8551,D,Erik,Erik Karlsson,Karlsson,17.14324291,74,7600,VGK@SJ,SJ,VGK,,,,,,D/UTIL
3089874348,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-111493,88579-59261,88579-15269,88579-54477,88579-113276,88579-59271,88579-8763,88579-8797,88579-54565,,88579-8655:Steven Stamkos,88579-8655,C,Steven,Steven Stamkos,Stamkos,16.0472973,74,7600,WSH@TB,TB,WSH,,,,,,C/UTIL
3089874349,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-41393,88579-66713,88579-117103,88579-43214,88579-81968,88579-8406,88579-9266,88579-82190,88579-54565,,88579-96790:Joel Hofer,88579-96790,G,Joel,Joel Hofer,Hofer,18.4,5,7600,STL@CHI,STL,CHI,,,,,,G
3089874350,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-42705,88579-54743,88579-70571,88579-82834,88579-12613,88579-8608,88579-58331,88579-64100,88579-54565,,88579-15339:Jordan Binnington,88579-15339,G,Jordan,Jordan Binnington,Binnington,13.29122764,57,7600,STL@CHI,STL,CHI,,,,,,G
3089874351,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-142016,88579-53606,88579-43214,88579-70571,88579-62277,88579-8608,88579-74155,88579-8797,88579-54565,,88579-41393:Aleksander Barkov,88579-41393,C,Aleksander,Aleksander Barkov,Barkov,16.40327829,61,7500,FLA@MON,FLA,MON,,,,,,C/UTIL
3089874352,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-111493,88579-40036,88579-119693,88579-153812,88579-103940,88579-21648,88579-54477,88579-58985,88579-54565,,88579-8651:Alex Pietrangelo,88579-8651,D,Alex,Alex Pietrangelo,Pietrangelo,14.31999981,65,7500,VGK@SJ,VGK,SJ,,,,,,D/UTIL
3089874353,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-53606,88579-8655,88579-54477,88579-58985,88579-11201,88579-70907,88579-82045,88579-82049,88579-54565,,88579-68665:Alex Lyon,88579-68665,G,Alex,Alex Lyon,Lyon,14.60000038,8,7500,FLA@MON,FLA,MON,,,,,,G
3089874354,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-111493,88579-41393,88579-54477,88579-8763,88579-14178,88579-14456,88579-9266,88579-97152,88579-59226,,88579-59208:Kevin Fiala,88579-59208,W,Kevin,Kevin Fiala,Fiala,14.97647095,68,7500,LA@EDM,LA,EDM,,,,,,W/UTIL
3089874355,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-117104,88579-59261,88579-73885,88579-82190,88579-103940,88579-8406,88579-8763,88579-9259,88579-54565,,88579-12163:Sergei Bobrovsky,88579-12163,G,Sergei,Sergei Bobrovsky,Bobrovsky,14.58113185,53,7500,FLA@MON,FLA,MON,O,Illness,,,,G
3089874356,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-39249,88579-62788,88579-43214,88579-70571,88579-113276,88579-8669,88579-82925,88579-8682,88579-59226,,88579-14466:Darcy Kuemper,88579-14466,G,Darcy,Darcy Kuemper,Kuemper,16.12075518,53,7400,WSH@TB,WSH,TB,,,,,,G
3089874357,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-23041,88579-8294,88579-15269,88579-59208,88579-70907,88579-8551,88579-70571,88579-9259,88579-59226,,88579-8556:Claude Giroux,88579-8556,W,Claude,Claude Giroux,Giroux,14.00540574,74,7400,PHI@OTT,OTT,PHI,DTD,Illness,,,,W/UTIL
3089874358,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-117104,88579-8555,88579-58891,88579-70571,88579-148185,88579-8551,88579-8594,88579-73885,88579-59226,,88579-15356:Dougie Hamilton,88579-15356,D,Dougie,Dougie Hamilton,Hamilton,15.76081147,74,7400,NYR@NJ,NJ,NYR,,,,,,D/UTIL
3089874360,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-111493,88579-39269,88579-43139,88579-54477,88579-12460,88579-97129,88579-73940,88579-8763,88579-59226,,88579-68647:Charlie Lindgren,88579-68647,G,Charlie,Charlie Lindgren,Lindgren,12.79999961,31,7400,WSH@TB,WSH,TB,,,,,,G
3089874361,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-80991,88579-8655,88579-13612,88579-146741,88579-70907,88579-8967,88579-42417,88579-43214,88579-59226,,88579-42800:Zach Fucale,88579-42800,G,Zach,Zach Fucale,Fucale,12.19999981,4,7400,WSH@TB,WSH,TB,,,,,,G
3089874362,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-40036,88579-97140,88579-146131,88579-70571,88579-11201,88579-8608,88579-82190,88579-8763,88579-58988,,88579-117110:Mads Sogaard,88579-117110,G,Mads,Mads Sogaard,Sogaard,13.86666667,15,7300,PHI@OTT,OTT,PHI,,,,,,G
3089874363,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-146124,88579-9269,88579-70571,88579-80369,88579-59271,88579-8551,88579-8763,88579-97233,88579-59226,,88579-8595:Evgeni Malkin,88579-8595,C,Evgeni,Evgeni Malkin,Malkin,15.2027027,74,7300,NSH@PIT,PIT,NSH,,,,,,C/UTIL
3089874364,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-15251,88579-54743,88579-119693,88579-54477,88579-39464,88579-8669,88579-70571,88579-70904,88579-59226,,88579-97135:Kevin Mandolese,88579-97135,G,Kevin,Kevin Mandolese,Mandolese,14.80000019,4,7300,PHI@OTT,OTT,PHI,,,,,,G
3089874365,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-23041,88579-41393,88579-58985,88579-73885,88579-142019,88579-39464,88579-8594,88579-73972,88579-58988,,88579-70571:Jake Guentzel,88579-70571,W,Jake,Jake Guentzel,Guentzel,15.32083299,72,7300,NSH@PIT,PIT,NSH,,,,,,W/UTIL
3089874366,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-39990,88579-82006,88579-15269,88579-58686,88579-11201,88579-142019,88579-8594,88579-9092,88579-54809,,88579-62493:Artemi Panarin,88579-62493,W,Artemi,Artemi Panarin,Panarin,14.79324258,74,7300,NYR@NJ,NYR,NJ,,,,,,W/UTIL
3089874367,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-111493,88579-41393,88579-43135,88579-74155,88579-8551,88579-97129,88579-80481,88579-97079,88579-59226,,88579-11301:Cam Talbot,88579-11301,G,Cam,Cam Talbot,Talbot,15.27499962,32,7300,PHI@OTT,OTT,PHI,,,,,,G
3089874368,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-142017,88579-41393,88579-13612,88579-8556,88579-142019,88579-21648,88579-66713,88579-97079,88579-59226,,88579-74064:Casey DeSmith,88579-74064,G,Casey,Casey DeSmith,DeSmith,13.53999939,40,7200,NSH@PIT,PIT,NSH,,,,,,G
3089874369,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-70910,88579-8175,88579-12609,88579-43214,88579-15356,88579-41394,88579-58686,88579-58881,88579-59226,,88579-39253:Filip Forsberg,88579-39253,W,Filip,Filip Forsberg,Forsberg,14.03400024,50,7200,NSH@PIT,NSH,PIT,IR,Upper body,,,,W/UTIL
3089874370,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-41393,88579-8594,88579-153812,88579-169861,88579-11201,88579-113276,88579-73940,88579-9321,88579-59226,,88579-70513:Pavel Buchnevich,88579-70513,W,Pavel,Pavel Buchnevich,Buchnevich,14.38833313,60,7200,STL@CHI,STL,CHI,O,Upper body,,,,W/UTIL
3089874371,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-142017,88579-169115,88579-82190,88579-9259,88579-142019,88579-62277,88579-23041,88579-58926,88579-59226,,88579-62788:Dylan Larkin,88579-62788,C,Dylan,Dylan Larkin,Larkin,15.09305488,72,7200,CAR@DET,DET,CAR,,,,,,C/UTIL
3089874372,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-184283,88579-8655,88579-21122,88579-43214,88579-58928,88579-70907,88579-73885,88579-9259,88579-59226,,88579-42868:Tristan Jarry,88579-42868,G,Tristan,Tristan Jarry,Jarry,16.4952378,42,7200,NSH@PIT,PIT,NSH,,,,,,G
3089874373,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-23041,88579-9269,88579-153812,88579-73885,88579-8608,88579-8651,88579-8682,88579-8718,88579-42868,,88579-73938:Carter Hart,88579-73938,G,Carter,Carter Hart,Hart,15.57037014,54,7100,PHI@OTT,PHI,OTT,DTD,Lower body,,,,G
3089874375,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-58926,88579-74047,88579-13612,88579-43214,88579-113276,88579-66671,88579-82004,88579-70571,88579-59226,,88579-73946:Sebastian Aho,88579-73946,C,Sebastian,Sebastian Aho,Aho,15.07575758,66,7100,CAR@DET,CAR,DET,,,,,,C/UTIL
3089874376,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-169115,88579-23041,88579-43139,88579-59218,88579-11365,88579-8608,88579-82006,88579-73885,88579-59226,,88579-61859:Brandon Montour,88579-61859,D,Brandon,Brandon Montour,Montour,14.43835616,73,7100,FLA@MON,FLA,MON,,,,,,D/UTIL
3089874377,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-8294,88579-8594,88579-43214,88579-70571,88579-142019,88579-148185,88579-73894,88579-9259,88579-15268,,88579-152483:Samuel Ersson,88579-152483,G,Samuel,Samuel Ersson,Ersson,16.31999969,10,7100,PHI@OTT,PHI,OTT,,,,,,G
3089874378,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-142017,88579-62157,88579-15280,88579-54477,88579-147529,88579-15356,88579-8594,88579-8763,88579-59226,,88579-82914:Felix Sandstrom,88579-82914,G,Felix,Felix Sandstrom,Sandstrom,7.422222561,18,7100,PHI@OTT,PHI,OTT,,,,,,G
3089874380,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-111493,88579-42839,88579-15269,88579-58880,88579-39710,88579-8551,88579-8175,88579-70925,88579-59226,,88579-66601:Jake DeBrusk,88579-66601,W,Jake,Jake DeBrusk,DeBrusk,13.98928615,56,7100,CBJ@BOS,BOS,CBJ,,,,,,W/UTIL
3089874381,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-169054,88579-82006,88579-59218,88579-66709,88579-168326,88579-8608,88579-8655,88579-97069,88579-59226,,88579-85470:Andrei Svechnikov,88579-85470,W,Andrei,Andrei Svechnikov,Svechnikov,13.98750019,64,7100,CAR@DET,CAR,DET,IR,Knee,,,,W/UTIL
3089874382,88579-263415190,$200 Thu NHL Five Hole (150 Entries Max),88579-23041,88579-64100,88579-13612,88579-21927,88579-39309,88579-8608,88579-8763,88579-97147,88579-59226,,88579-73885:Alex DeBrincat,88579-73885,W,Alex,Alex DeBrincat,DeBrincat,13.87567634,74,7000,PHI@OTT,OTT,PHI,,,,,,W/UTIL
