entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,,Instructions,,,,,,,,,,,,,,,,,
3071278528,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-39269,87095-80991,87095-58877,87095-8635,87095-21648,87095-39464,87095-8175,87095-8714,87095-40050,,87095-120415:Jeremy Swayman,87095-120415,G,Jeremy,Jeremy Swayman,Swayman,14.76666641,24,8100,BOS@NSH,BOS,NSH,,,,,,G
3071278530,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-54743,87095-82006,87095-66690,87095-70904,87095-13472,87095-21648,87095-80475,87095-97079,87095-84324,,87095-58907:Nikolaj Ehlers,87095-58907,W,Nikolaj,Nikolaj Ehlers,Ehlers,15.54444377,18,8000,WPG@CBJ,WPG,CBJ,,,,,,W/UTIL
3071278531,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-40036,87095-59120,87095-23053,87095-58907,87095-42981,87095-43122,87095-70125,87095-97079,87095-42710,,87095-41393:Aleksander Barkov,87095-41393,C,Aleksander,Aleksander Barkov,Barkov,15.76739104,46,7900,FLA@WSH,FLA,WSH,,,,,,C/UTIL
3071278532,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-80991,87095-8175,87095-15395,87095-97079,87095-15356,87095-66680,87095-82006,87095-8741,87095-66610,,87095-66508:Travis Konecny,87095-66508,W,Travis,Travis Konecny,Konecny,16.41020358,49,7900,PHI@SEA,PHI,SEA,,,,,,W/UTIL
3071278533,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-8176,87095-8741,87095-55375,87095-66756,87095-42981,87095-64101,87095-82049,87095-97079,87095-12163,,87095-66744:MacKenzie Blackwood,87095-66744,G,MacKenzie,MacKenzie Blackwood,Blackwood,11.82222239,18,7800,NJ@STL,NJ,STL,,,,,,G
3071278534,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-53606,87095-54743,87095-12220,87095-12410,87095-39464,87095-55607,87095-21122,87095-59218,87095-42710,,87095-8763:Brad Marchand,87095-8763,W,Brad,Brad Marchand,Marchand,14.3717386,46,7800,BOS@NSH,BOS,NSH,,,,,,W/UTIL
3071278535,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-41390,87095-70901,87095-58877,87095-82049,87095-43122,87095-64101,87095-9189,87095-9321,87095-14466,,87095-58988:Vitek Vanecek,87095-58988,G,Vitek,Vitek Vanecek,Vanecek,18.06666734,36,7800,NJ@STL,NJ,STL,,,,,,G
3071278536,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-80991,87095-82006,87095-103203,87095-85470,87095-15356,87095-70912,87095-97079,87095-97240,87095-14466,,87095-148067:Cole Caufield,87095-148067,W,Cole,Cole Caufield,Caufield,14.54347826,46,7700,MON@CAR,MON,CAR,IR,Shoulder,,,,W/UTIL
3071278537,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-169115,87095-39269,87095-15315,87095-66756,87095-103261,87095-42981,87095-70901,87095-70125,87095-66411,,87095-148103:Spencer Knight,87095-148103,G,Spencer,Spencer Knight,Knight,15.16190447,21,7700,FLA@WSH,FLA,WSH,,,,,,G
3071278540,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-15321,87095-81983,87095-66508,87095-8797,87095-12262,87095-58928,87095-8875,87095-97079,87095-42710,,87095-12163:Sergei Bobrovsky,87095-12163,G,Sergei,Sergei Bobrovsky,Bobrovsky,14.52972907,37,7700,FLA@WSH,FLA,WSH,,,,,,G
3071278541,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-40036,87095-41393,87095-168107,87095-97079,87095-148185,87095-15356,87095-80991,87095-9269,87095-84324,,87095-15356:Dougie Hamilton,87095-15356,D,Dougie,Dougie Hamilton,Hamilton,16.7150948,53,7700,NJ@STL,NJ,STL,,,,,,D/UTIL
3071278543,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-62861,87095-81983,87095-42772,87095-59218,87095-39464,87095-43042,87095-82006,87095-9269,87095-66693,,87095-43028:Carter Verhaeghe,87095-43028,W,Carter,Carter Verhaeghe,Verhaeghe,14.9517855,56,7600,FLA@WSH,FLA,WSH,,,,,,W/UTIL
3071278544,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-81983,87095-8714,87095-58881,87095-59218,87095-43122,87095-43152,87095-70125,87095-9321,87095-14466,,87095-68647:Charlie Lindgren,87095-68647,G,Charlie,Charlie Lindgren,Lindgren,14.24615361,26,7600,FLA@WSH,WSH,FLA,,,,,,G
3071278545,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-62788,87095-8176,87095-104448,87095-43135,87095-11170,87095-21648,87095-59218,87095-8635,87095-42710,,87095-14466:Darcy Kuemper,87095-14466,G,Darcy,Darcy Kuemper,Kuemper,16.9052638,38,7600,FLA@WSH,WSH,FLA,,,,,,G
3071278546,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-16969,87095-8175,87095-15315,87095-59218,87095-43122,87095-64101,87095-81983,87095-66754,87095-54065,,87095-70900:Patrik Laine,87095-70900,W,Patrik,Patrik Laine,Laine,14.26923077,39,7600,WPG@CBJ,CBJ,WPG,,,,,,W/UTIL
3071278547,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-16969,87095-53606,87095-12410,87095-21122,87095-42981,87095-62294,87095-8274,87095-59218,87095-84324,,87095-62788:Dylan Larkin,87095-62788,C,Dylan,Dylan Larkin,Larkin,15.59038485,52,7600,DET@CGY,DET,CGY,,,,,,C/UTIL
3071278548,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-15321,87095-39269,87095-43135,87095-59218,87095-43042,87095-64101,87095-59263,87095-8763,87095-84324,,87095-9015:John Carlson,87095-9015,D,John,John Carlson,Carlson,15.45483891,31,7600,FLA@WSH,WSH,FLA,IR,Face,,,,D/UTIL
3071278549,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-68648,87095-82006,87095-58877,87095-66690,87095-103936,87095-8551,87095-85470,87095-97079,87095-14466,,87095-82045:Martin Necas,87095-82045,W,Martin,Martin Necas,Necas,14.27169857,53,7500,MON@CAR,CAR,MON,,,,,,W/UTIL
3071278550,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-15251,87095-62157,87095-151490,87095-97079,87095-13472,87095-8551,87095-62788,87095-70901,87095-66693,,87095-70901:Pierre-Luc Dubois,87095-70901,C,Pierre-Luc,Pierre-Luc Dubois,Dubois,15.32222267,54,7500,WPG@CBJ,WPG,CBJ,,,,,,C/UTIL
3071278551,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-12592,87095-15346,87095-55375,87095-70125,87095-42981,87095-43042,87095-8234,87095-8741,87095-12163,,87095-84395:Kevin Lankinen,87095-84395,G,Kevin,Kevin Lankinen,Lankinen,14.7200002,15,7500,BOS@NSH,NSH,BOS,,,,,,G
3071278552,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-12592,87095-81974,87095-107994,87095-12410,87095-12262,87095-55607,87095-70125,87095-97079,87095-12163,,87095-66411:Juuse Saros,87095-66411,G,Juuse,Juuse Saros,Saros,20.02051251,39,7500,BOS@NSH,NSH,BOS,,,,,,G
3071278553,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-52475,87095-80991,87095-70125,87095-70925,87095-15356,87095-43122,87095-82006,87095-97079,87095-42710,,87095-42981:Josh Morrissey,87095-42981,D,Josh,Josh Morrissey,Morrissey,14.77592638,54,7500,WPG@CBJ,WPG,CBJ,,,,,,D/UTIL
3071278554,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-137278,87095-169115,87095-15315,87095-21122,87095-13472,87095-43042,87095-8741,87095-59218,87095-14466,,87095-12628:Mark Stone,87095-12628,W,Mark,Mark Stone,Stone,13.90930176,43,7400,SJ@VGK,VGK,SJ,IR,Back,,,,W/UTIL
3071278555,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-70901,87095-9124,87095-15315,87095-59218,87095-11170,87095-12447,87095-70125,87095-80443,87095-14466,,87095-39253:Filip Forsberg,87095-39253,W,Filip,Filip Forsberg,Forsberg,14.03400024,50,7400,BOS@NSH,NSH,BOS,DTD,Upper body,,,,W/UTIL
3071278556,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-16969,87095-80991,87095-70118,87095-85470,87095-15356,87095-39464,87095-9189,87095-97079,87095-66610,,87095-8633:Thomas Greiss,87095-8633,G,Thomas,Thomas Greiss,Greiss,13.92941194,17,7400,NJ@STL,STL,NJ,,,,,,G
3071278557,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-146124,87095-15321,87095-12220,87095-43178,87095-42981,87095-43042,87095-70901,87095-9025,87095-14466,,87095-8651:Alex Pietrangelo,87095-8651,D,Alex,Alex Pietrangelo,Pietrangelo,15.00222168,45,7400,SJ@VGK,VGK,SJ,,,,,,D/UTIL
3071278558,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-40036,87095-80991,87095-8635,87095-9321,87095-43122,87095-66515,87095-81974,87095-9269,87095-14466,,87095-15339:Jordan Binnington,87095-15339,G,Jordan,Jordan Binnington,Binnington,13.76744186,43,7400,NJ@STL,STL,NJ,,,,,,G
3071278559,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-16969,87095-8175,87095-59218,87095-59263,87095-43042,87095-8651,87095-82006,87095-8714,87095-66693,,87095-80991:Nico Hischier,87095-80991,C,Nico,Nico Hischier,Hischier,15.08846107,52,7300,NJ@STL,NJ,STL,,,,,,C/UTIL
3071278560,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-62788,87095-82004,87095-104448,87095-43135,87095-13472,87095-21648,87095-59218,87095-8635,87095-54065,,87095-54514:Johnny Gaudreau,87095-54514,W,Johnny,Johnny Gaudreau,Gaudreau,13.45740763,54,7300,WPG@CBJ,CBJ,WPG,,,,,,W/UTIL
3071278561,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-65969,87095-81983,87095-146131,87095-66690,87095-21936,87095-43042,87095-70125,87095-8635,87095-14466,,87095-85470:Andrei Svechnikov,87095-85470,W,Andrei,Andrei Svechnikov,Svechnikov,13.70188702,53,7300,MON@CAR,CAR,MON,,,,,,W/UTIL
3071278562,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-82006,87095-9189,87095-59218,87095-8539,87095-54126,87095-62492,87095-8763,87095-9321,87095-66693,,87095-103103:Elvis Merzlikins,87095-103103,G,Elvis,Elvis Merzlikins,Merzlikins,8.433333079,24,7300,WPG@CBJ,CBJ,WPG,,,,,,G
3071278563,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-70901,87095-8175,87095-43134,87095-59263,87095-21648,87095-42981,87095-9124,87095-8635,87095-66610,,87095-54065:Joonas Korpisalo,87095-54065,G,Joonas,Joonas Korpisalo,Korpisalo,15.00800049,25,7300,WPG@CBJ,CBJ,WPG,,,,,,G
3071278564,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-37880,87095-70901,87095-43134,87095-66754,87095-55607,87095-62492,87095-70125,87095-8635,87095-15339,,87095-66601:Jake DeBrusk,87095-66601,W,Jake,Jake DeBrusk,DeBrusk,14.11944411,36,7200,BOS@NSH,BOS,NSH,IR,Lower body,,,,W/UTIL
3071278565,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-81983,87095-82926,87095-59218,87095-66756,87095-21648,87095-39464,87095-8714,87095-74086,87095-14466,,87095-12624:Tyler Toffoli,87095-12624,W,Tyler,Tyler Toffoli,Toffoli,14.05370416,54,7200,DET@CGY,CGY,DET,,,,,,W/UTIL
3071278566,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-152882,87095-70901,87095-107994,87095-15315,87095-43122,87095-55607,87095-59218,87095-97233,87095-42710,,87095-61859:Brandon Montour,87095-61859,D,Brandon,Brandon Montour,Montour,13.89454568,55,7200,FLA@WSH,FLA,WSH,,,,,,D/UTIL
3071278567,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-15346,87095-39269,87095-12728,87095-70125,87095-12262,87095-39464,87095-8175,87095-82004,87095-42710,,87095-15321:Mark Scheifele,87095-15321,C,Mark,Mark Scheifele,Scheifele,14.59814792,54,7200,WPG@CBJ,WPG,CBJ,,,,,,C/UTIL
3071278568,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-53606,87095-73946,87095-145130,87095-43178,87095-39710,87095-42981,87095-70125,87095-97233,87095-14466,,87095-73938:Carter Hart,87095-73938,G,Carter,Carter Hart,Hart,16.01904733,42,7100,PHI@SEA,PHI,SEA,,,,,,G
3071278569,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-62157,87095-66678,87095-15315,87095-43135,87095-43152,87095-8651,87095-59218,87095-70125,87095-42710,,87095-8426:Brent Burns,87095-8426,D,Brent,Brent Burns,Burns,13.56981155,53,7100,MON@CAR,CAR,MON,,,,,,D/UTIL
3071278570,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-15251,87095-15346,87095-43008,87095-70125,87095-12447,87095-42981,87095-8635,87095-8797,87095-14466,,87095-80369:Jesper Bratt,87095-80369,W,Jesper,Jesper Bratt,Bratt,14.44339623,53,7100,NJ@STL,NJ,STL,,,,,,W/UTIL
3071278572,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-159932,87095-54743,87095-15315,87095-54514,87095-11170,87095-42981,87095-80991,87095-70125,87095-12163,,87095-82914:Felix Sandstrom,87095-82914,G,Felix,Felix Sandstrom,Sandstrom,5.714285714,14,7100,PHI@SEA,PHI,SEA,,,,,,G
3071278573,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-41393,87095-8714,87095-145545,87095-59218,87095-55607,87095-68655,87095-8635,87095-8640,87095-42710,,87095-8175:Patrice Bergeron,87095-8175,C,Patrice,Patrice Bergeron,Bergeron,13.79811298,53,7100,BOS@NSH,BOS,NSH,,,,,,C/UTIL
3071278574,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-41390,87095-70901,87095-146131,87095-43135,87095-42981,87095-62195,87095-82041,87095-8741,87095-40050,,87095-55375:Sam Reinhart,87095-55375,W,Sam,Sam Reinhart,Reinhart,12.78070175,57,7000,FLA@WSH,FLA,WSH,,,,,,W/UTIL
3071278576,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-12592,87095-65969,87095-43135,87095-70904,87095-12411,87095-42981,87095-70901,87095-8635,87095-42710,,87095-37968:Jonathan Marchessault,87095-37968,W,Jonathan,Jonathan Marchessault,Marchessault,12.55208333,48,7000,SJ@VGK,VGK,SJ,,,,,,W/UTIL
3071278577,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-39269,87095-40036,87095-146131,87095-82049,87095-15356,87095-64101,87095-80991,87095-8539,87095-40050,,87095-43093:Shea Theodore,87095-43093,D,Shea,Shea Theodore,Theodore,12.75588271,34,7000,SJ@VGK,VGK,SJ,,,,,,D/UTIL
3071278578,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-39269,87095-81974,87095-15315,87095-42922,87095-42981,87095-43122,87095-9266,87095-70125,87095-14466,,87095-149699:Eetu Makiniemi,87095-149699,G,Eetu,Eetu Makiniemi,Makiniemi,11.60000038,2,7000,SJ@VGK,SJ,VGK,,,,,,G
3071278579,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-80991,87095-8741,87095-8635,87095-8966,87095-13472,87095-42981,87095-9025,87095-97212,87095-14466,,87095-84324:Kaapo Kahkonen,87095-84324,G,Kaapo,Kaapo Kahkonen,Kahkonen,10.20799988,25,7000,SJ@VGK,SJ,VGK,DTD,Concussion,,,,G
3071278580,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-54743,87095-70901,87095-15315,87095-68646,87095-14456,87095-15356,87095-70125,87095-97212,87095-14466,,87095-58904:Aaron Dell,87095-58904,G,Aaron,Aaron Dell,Dell,9.800000191,4,7000,SJ@VGK,SJ,VGK,,,,,,G
3071278581,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-159932,87095-70901,87095-15315,87095-37968,87095-103261,87095-42981,87095-8176,87095-80369,87095-14466,,87095-9052:James Reimer,87095-9052,G,James,James Reimer,Reimer,12.55172414,29,7000,SJ@VGK,SJ,VGK,DTD,Illness,,,,G
3071278583,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-146124,87095-8741,87095-15315,87095-54514,87095-42981,87095-43042,87095-58907,87095-97047,87095-66610,,87095-15251:Boone Jenner,87095-15251,C,Boone,Boone Jenner,Jenner,13.94186047,43,7000,WPG@CBJ,CBJ,WPG,,,,,,C/UTIL
3071278584,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-15251,87095-39269,87095-151490,87095-43135,87095-42981,87095-43152,87095-70125,87095-9025,87095-14466,,87095-70912:Charlie McAvoy,87095-70912,D,Charlie,Charlie McAvoy,McAvoy,12.83999939,40,6900,BOS@NSH,BOS,NSH,,,,,,D/UTIL
3071278585,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-37880,87095-70901,87095-58880,87095-70125,87095-43042,87095-62277,87095-80991,87095-80443,87095-12163,,87095-58990:Kevin Hayes,87095-58990,C,Kevin,Kevin Hayes,Hayes,13.42777733,54,6900,PHI@SEA,PHI,SEA,,,,,,C/UTIL
3071278587,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-137278,87095-39269,87095-43178,87095-9259,87095-13472,87095-42981,87095-70901,87095-73946,87095-14466,,87095-42710:Magnus Hellberg,87095-42710,G,Magnus,Magnus Hellberg,Hellberg,8.799999873,12,6900,DET@CGY,DET,CGY,,,,,,G
3071278588,87095-262925577,$12K Thu NHL Breakaway ($3K to 1st),87095-53606,87095-54743,87095-21122,87095-43178,87095-15356,87095-39464,87095-80991,87095-82049,87095-14466,,87095-70509:Ville Husso,87095-70509,G,Ville,Ville Husso,Husso,16.54634206,41,6900,DET@CGY,DET,CGY,,,,,,G
