entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,,Instructions,,,,,,,,,,,,,,,,,
3051879913,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-148101,86352-159629,86352-12843,86352-41392,86352-11201,86352-8551,86352-65970,86352-82912,86352-54565,,86352-54565:Andrei Vasilevskiy,86352-54565,G,Andrei,Andrei Vasilevskiy,Vasilevskiy,18.77647131,34,8200,MIN@TB,TB,MIN,,,,,,G
3051879914,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-113269,86352-62788,86352-142018,86352-70904,86352-113276,86352-43152,86352-73894,86352-97079,86352-148103,,86352-12439:Jeff Skinner,86352-12439,W,Jeff,Jeff Skinner,Skinner,15.64883778,43,8100,BUF@STL,BUF,STL,,,,,,W/UTIL
3051879915,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-148101,86352-41391,86352-103203,86352-15315,86352-70907,86352-73909,86352-82850,86352-70168,86352-73938,,86352-8551:Erik Karlsson,86352-8551,D,Erik,Erik Karlsson,Karlsson,17.72708384,48,8100,SJ@DET,SJ,DET,,,,,,D/UTIL
3051879916,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-159629,86352-41391,86352-142018,86352-8640,86352-62923,86352-8669,86352-59261,86352-62157,86352-66693,,86352-97093:Logan Thompson,86352-97093,G,Logan,Logan Thompson,Thompson,18.16470516,34,8100,VGK@NJ,VGK,NJ,,,,,,G
3051879917,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-159629,86352-62275,86352-103203,86352-66508,86352-12460,86352-61246,86352-84409,86352-73889,86352-73938,,86352-66612:Adin Hill,86352-66612,G,Adin,Adin Hill,Hill,13.63999939,20,8100,VGK@NJ,VGK,NJ,,,,,,G
3051879918,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-41391,86352-41592,86352-21686,86352-82912,86352-14457,86352-43152,86352-8254,86352-97022,86352-66411,,86352-80991:Nico Hischier,86352-80991,C,Nico,Nico Hischier,Hischier,16.08444417,45,8100,VGK@NJ,NJ,VGK,,,,,,C/UTIL
3051879919,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-15386,86352-8595,86352-103203,86352-62429,86352-169056,86352-85132,86352-82912,86352-83057,86352-9052,,86352-103523:Cale Makar,86352-103523,D,Cale,Cale Makar,Makar,17.0690482,42,8000,WSH@COL,COL,WSH,DTD,Upper body,,,,D/UTIL
3051879920,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-70901,86352-9266,86352-128511,86352-54477,86352-11201,86352-21935,86352-70571,86352-82912,86352-58909,,86352-66744:MacKenzie Blackwood,86352-66744,G,MacKenzie,MacKenzie Blackwood,Blackwood,10.64999962,16,8000,VGK@NJ,NJ,VGK,,,,,,G
3051879921,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-113269,86352-82051,86352-12843,86352-97069,86352-11201,86352-14457,86352-84409,86352-8595,86352-42868,,86352-58988:Vitek Vanecek,86352-58988,G,Vitek,Vitek Vanecek,Vanecek,17.36774272,31,8000,VGK@NJ,NJ,VGK,,,,,,G
3051879922,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-40036,86352-9266,86352-148097,86352-43028,86352-11201,86352-14178,86352-59209,86352-73889,86352-15339,,86352-14466:Darcy Kuemper,86352-14466,G,Darcy,Darcy Kuemper,Kuemper,17.21212121,33,7900,WSH@COL,WSH,COL,,,,,,G
3051879923,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-58990,86352-62275,86352-11122,86352-135875,86352-11201,86352-23225,86352-54477,86352-70905,86352-8612,,86352-68647:Charlie Lindgren,86352-68647,G,Charlie,Charlie Lindgren,Lindgren,14.50434809,23,7900,WSH@COL,WSH,COL,,,,,,G
3051879924,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-128506,86352-62445,86352-12843,86352-15280,86352-169056,86352-8878,86352-62788,86352-43214,86352-70509,,86352-70901:Pierre-Luc Dubois,86352-70901,C,Pierre-Luc,Pierre-Luc Dubois,Dubois,15.78749975,48,7900,WPG@NSH,WPG,NSH,,,,,,C/UTIL
3051879925,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-152882,86352-41592,86352-66690,86352-8262,86352-55607,86352-61859,86352-62861,86352-70928,86352-15339,,86352-59208:Kevin Fiala,86352-59208,W,Kevin,Kevin Fiala,Fiala,14.96530587,49,7900,LA@PHI,LA,PHI,,,,,,W/UTIL
3051879926,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-41391,86352-62275,86352-11122,86352-59117,86352-11201,86352-8551,86352-9269,86352-9990,86352-58988,,86352-41393:Aleksander Barkov,86352-41393,C,Aleksander,Aleksander Barkov,Barkov,15.7128202,39,7800,FLA@PIT,FLA,PIT,,,,,,C/UTIL
3051879927,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-151978,86352-152882,86352-12843,86352-15280,86352-14456,86352-70199,86352-70483,86352-70904,86352-82094,,86352-148067:Cole Caufield,86352-148067,W,Cole,Cole Caufield,Caufield,14.54347826,46,7800,BOS@MON,MON,BOS,O,Shoulder,,,,W/UTIL
3051879928,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-159629,86352-82167,86352-15269,86352-59117,86352-11201,86352-12460,86352-70125,86352-70571,86352-73938,,86352-148103:Spencer Knight,86352-148103,G,Spencer,Spencer Knight,Knight,16.03999939,20,7800,FLA@PIT,FLA,PIT,,,,,,G
3051879929,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-148101,86352-41391,86352-59117,86352-70125,86352-159801,86352-8406,86352-62275,86352-8262,86352-97029,,86352-70571:Jake Guentzel,86352-70571,W,Jake,Jake Guentzel,Guentzel,14.7568179,44,7800,FLA@PIT,PIT,FLA,,,,,,W/UTIL
3051879930,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-41391,86352-41592,86352-12728,86352-70483,86352-14456,86352-8647,86352-81983,86352-82796,86352-58988,,86352-68665:Alex Lyon,86352-68665,G,Alex,Alex Lyon,Lyon,13.86666616,3,7800,FLA@PIT,FLA,PIT,,,,,,G
3051879932,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-15346,86352-159629,86352-82912,86352-8763,86352-169056,86352-82005,86352-41391,86352-42839,86352-15268,,86352-12163:Sergei Bobrovsky,86352-12163,G,Sergei,Sergei Bobrovsky,Bobrovsky,12.72727273,33,7800,FLA@PIT,FLA,PIT,O,Lower body,,,,G
3051879933,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-15277,86352-41592,86352-12843,86352-43214,86352-12460,86352-8406,86352-54477,86352-66622,86352-15268,,86352-8412:Jonathan Quick,86352-8412,G,Jonathan,Jonathan Quick,Quick,9.828571865,28,7700,LA@PHI,LA,PHI,,,,,,G
3051879935,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-70279,86352-70928,86352-135875,86352-15280,86352-14178,86352-81999,86352-9266,86352-41392,86352-58909,,86352-39253:Filip Forsberg,86352-39253,W,Filip,Filip Forsberg,Forsberg,14.33260843,46,7700,WPG@NSH,NSH,WPG,,,,,,W/UTIL
3051879938,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-62445,86352-64100,86352-41392,86352-54477,86352-11201,86352-13406,86352-82796,86352-70483,86352-70509,,86352-80369:Jesper Bratt,86352-80369,W,Jesper,Jesper Bratt,Bratt,14.58478314,46,7700,VGK@NJ,NJ,VGK,,,,,,W/UTIL
3051879939,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-152882,86352-39235,86352-41392,86352-8262,86352-11365,86352-55607,86352-41391,86352-9266,86352-15268,,86352-54028:Pheonix Copley,86352-54028,G,Pheonix,Pheonix Copley,Copley,16.70588235,17,7700,LA@PHI,LA,PHI,,,,,,G
3051879941,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-41391,86352-62788,86352-142018,86352-142022,86352-58928,86352-66511,86352-70279,86352-82193,86352-73938,,86352-9015:John Carlson,86352-9015,D,John,John Carlson,Carlson,15.45483891,31,7600,WSH@COL,WSH,COL,IR,Face,,,,D/UTIL
3051879943,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-15360,86352-15386,86352-15269,86352-70905,86352-101277,86352-11201,86352-41592,86352-82176,86352-8612,,86352-103243:Cayden Primeau,86352-103243,G,Cayden,Cayden Primeau,Primeau,0.800000012,1,7600,BOS@MON,MON,BOS,,,,,,G
3051879944,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-15360,86352-42839,86352-73940,86352-74155,86352-73909,86352-8406,86352-62445,86352-9266,86352-15339,,86352-9112:Jake Allen,86352-9112,G,Jake,Jake Allen,Allen,13.20000022,28,7600,BOS@MON,MON,BOS,DTD,Upper body,,,,G
3051879946,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-101993,86352-62788,86352-142018,86352-153985,86352-169056,86352-61859,86352-41392,86352-70125,86352-70509,,86352-66693:Sam Montembeault,86352-66693,G,Sam,Sam Montembeault,Montembeault,16.45217365,23,7600,BOS@MON,MON,BOS,,,,,,G
3051879948,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-41592,86352-9269,86352-161390,86352-59207,86352-12244,86352-8406,86352-62429,86352-8718,86352-9052,,86352-12628:Mark Stone,86352-12628,W,Mark,Mark Stone,Stone,13.90930176,43,7500,VGK@NJ,VGK,NJ,DTD,Upper body,,,,W/UTIL
3051879949,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-159629,86352-41391,86352-103624,86352-11150,86352-23438,86352-8669,86352-65969,86352-8655,86352-15268,,86352-14697:Gabriel Landeskog,86352-14697,W,Gabriel,Gabriel Landeskog,Landeskog,17.50985847,71,7500,WSH@COL,COL,WSH,IR,Knee,,,,W/UTIL
3051879951,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-8254,86352-8595,86352-103203,86352-161390,86352-11201,86352-12299,86352-59208,86352-70905,86352-42868,,86352-8612:Marc-Andre Fleury,86352-8612,G,Marc-Andre,Marc-Andre Fleury,Fleury,15.06206854,29,7500,MIN@TB,MIN,TB,,,,,,G
3051879953,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-128506,86352-159629,86352-41392,86352-54477,86352-11201,86352-14178,86352-39249,86352-83057,86352-42868,,86352-82752:Filip Gustavsson,86352-82752,G,Filip,Filip Gustavsson,Gustavsson,16.87272783,22,7500,MIN@TB,MIN,TB,,,,,,G
3051879954,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-15386,86352-41592,86352-145130,86352-73940,86352-11201,86352-80005,86352-59120,86352-70901,86352-42868,,86352-15356:Dougie Hamilton,86352-15356,D,Dougie,Dougie Hamilton,Hamilton,15.18043452,46,7500,VGK@NJ,NJ,VGK,,,,,,D/UTIL
3051879956,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-8595,86352-9990,86352-54477,86352-79857,86352-11201,86352-169056,86352-8275,86352-8718,86352-70509,,86352-8175:Patrice Bergeron,86352-8175,C,Patrice,Patrice Bergeron,Bergeron,14.94130408,46,7500,BOS@MON,BOS,MON,,,,,,C/UTIL
3051879957,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-148101,86352-41391,86352-142018,86352-142022,86352-55607,86352-70199,86352-59120,86352-59207,86352-148103,,86352-168022:Jaxson Stauber,86352-168022,G,Jaxson,Jaxson Stauber,Stauber,23.20000076,1,7400,CHI@VAN,CHI,VAN,,,,,,G
3051879959,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-15321,86352-16969,86352-142018,86352-8640,86352-43152,86352-8669,86352-41391,86352-9354,86352-70509,,86352-8595:Evgeni Malkin,86352-8595,C,Evgeni,Evgeni Malkin,Malkin,14.58260843,46,7400,FLA@PIT,PIT,FLA,,,,,,C/UTIL
3051879961,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-152882,86352-70928,86352-135875,86352-153985,86352-12262,86352-55607,86352-82850,86352-83057,86352-9052,,86352-8651:Alex Pietrangelo,86352-8651,D,Alex,Alex Pietrangelo,Pietrangelo,15.21794872,39,7400,VGK@NJ,VGK,NJ,,,,,,D/UTIL
3051879963,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-146124,86352-73949,86352-15315,86352-21686,86352-11201,86352-23225,86352-8595,86352-41392,86352-8612,,86352-15321:Mark Scheifele,86352-15321,C,Mark,Mark Scheifele,Scheifele,14.80625025,48,7400,WPG@NSH,WPG,NSH,,,,,,C/UTIL
3051879965,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-152882,86352-41393,86352-107994,86352-15280,86352-39464,86352-61246,86352-8175,86352-62429,86352-58988,,86352-9252:Alex Stalock,86352-9252,G,Alex,Alex Stalock,Stalock,16.26666667,15,7400,CHI@VAN,CHI,VAN,DTD,Concussion,,,,G
3051879966,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-128506,86352-159629,86352-12843,86352-41392,86352-70199,86352-8669,86352-66713,86352-55375,86352-15339,,86352-15400:Petr Mrazek,86352-15400,G,Petr,Petr Mrazek,Mrazek,10.98947384,19,7400,CHI@VAN,CHI,VAN,,,,,,G
3051879968,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-37880,86352-8655,86352-103203,86352-59117,86352-169056,86352-8669,86352-73894,86352-83057,86352-148103,,86352-8292:Craig Anderson,86352-8292,G,Craig,Craig Anderson,Anderson,16.48000031,20,7300,BUF@STL,BUF,STL,,,,,,G
3051879970,86352-262567041,$400 Tue NHL Five Hole (150 Entries Max),86352-62275,86352-80991,86352-11122,86352-15315,86352-11201,86352-54521,86352-8555,86352-70904,86352-58988,,86352-15360:J.T. Miller,86352-15360,C,J.T.,J.T. Miller,Miller,14.02608722,46,7300,CHI@VAN,VAN,CHI,,,,,,C/UTIL
