entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,,Instructions,,,,,,,,,,,,,,,,,
3085242606,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41391,88202-8595,88202-142018,88202-41392,88202-42862,88202-60674,88202-43139,88202-66754,88202-42868,,88202-12609:Zach Hyman,88202-12609,W,Zach,Zach Hyman,Hyman,16.95223953,67,8100,SJ@EDM,EDM,SJ,,,,,,W/UTIL
3085242607,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-142016,88202-41391,88202-70571,88202-97153,88202-42863,88202-42994,88202-8394,88202-8595,88202-42868,,88202-8893:Anton Khudobin,88202-8893,G,Anton,Anton Khudobin,Khudobin,8.640000153,10,8100,CHI@COL,CHI,COL,,,,,,G
3085242609,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-148186,88202-41391,88202-148094,88202-15269,88202-12613,88202-43042,88202-8595,88202-70571,88202-12163,,88202-97147:Brady Tkachuk,88202-97147,W,Brady,Brady Tkachuk,Tkachuk,16.96956557,69,8000,OTT@PIT,OTT,PIT,,,,,,W/UTIL
3085242610,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-142016,88202-41391,88202-14563,88202-62869,88202-42862,88202-8608,88202-62788,88202-97140,88202-54028,,88202-14563:Ryan Nugent-Hopkins,88202-14563,W,Ryan,Ryan Nugent-Hopkins,Nugent-Hopkins,16.1599993,70,7900,SJ@EDM,EDM,SJ,,,,,,W/UTIL
3085242611,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-40036,88202-41391,88202-15269,88202-97153,88202-12613,88202-42994,88202-62157,88202-8594,88202-42868,,88202-74064:Casey DeSmith,88202-74064,G,Casey,Casey DeSmith,DeSmith,13.90270336,37,7900,OTT@PIT,PIT,OTT,,,,,,G
3085242613,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-142016,88202-41391,88202-119693,88202-81972,88202-66688,88202-79865,88202-62788,88202-8595,88202-42868,,88202-41393:Aleksander Barkov,88202-41393,C,Aleksander,Aleksander Barkov,Barkov,16.38000044,55,7900,FLA@DET,FLA,DET,,,,,,C/UTIL
3085242614,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-40036,88202-41391,88202-21755,88202-42922,88202-41394,88202-42862,88202-8595,88202-66756,88202-42868,,88202-42868:Tristan Jarry,88202-42868,G,Tristan,Tristan Jarry,Jarry,16.48000031,40,7900,OTT@PIT,PIT,OTT,,,,,,G
3085242615,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41391,88202-8594,88202-142018,88202-15269,88202-142019,88202-54457,88202-54477,88202-97152,88202-54028,,88202-103523:Cale Makar,88202-103523,D,Cale,Cale Makar,Makar,17.24363681,55,7800,CHI@COL,COL,CHI,,,,,,D/UTIL
3085242617,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41391,88202-62788,88202-21686,88202-8640,88202-42862,88202-8608,88202-97129,88202-97152,88202-54028,,88202-82115:Stuart Skinner,88202-82115,G,Stuart,Stuart Skinner,Skinner,16.81777751,45,7800,SJ@EDM,EDM,SJ,,,,,,G
3085242618,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41391,88202-62788,88202-13612,88202-70571,88202-103753,88202-81968,88202-85571,88202-8640,88202-42868,,88202-12619:Jack Campbell,88202-12619,G,Jack,Jack Campbell,Campbell,12.16470606,34,7800,SJ@EDM,EDM,SJ,,,,,,G
3085242619,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-142016,88202-41391,88202-62429,88202-97153,88202-8551,88202-97129,88202-58332,88202-70279,88202-12163,,88202-43028:Carter Verhaeghe,88202-43028,W,Carter,Carter Verhaeghe,Verhaeghe,15.18676399,68,7700,FLA@DET,FLA,DET,,,,,,W/UTIL
3085242621,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-142016,88202-142017,88202-73885,88202-73981,88202-12291,88202-8406,88202-41391,88202-62157,88202-117110,,88202-8551:Erik Karlsson,88202-8551,D,Erik,Erik Karlsson,Karlsson,16.88142787,70,7700,SJ@EDM,SJ,EDM,,,,,,D/UTIL
3085242622,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41391,88202-62788,88202-54477,88202-59117,88202-43042,88202-66688,88202-62429,88202-62869,88202-42868,,88202-70571:Jake Guentzel,88202-70571,W,Jake,Jake Guentzel,Guentzel,15.11641773,67,7600,OTT@PIT,PIT,OTT,,,,,,W/UTIL
3085242623,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-103276,88202-41391,88202-142018,88202-21755,88202-113276,88202-8551,88202-58332,88202-74112,88202-117110,,88202-8556:Claude Giroux,88202-8556,W,Claude,Claude Giroux,Giroux,14.2173913,69,7500,OTT@PIT,OTT,PIT,,,,,,W/UTIL
3085242625,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-142016,88202-142017,88202-41392,88202-70919,88202-70199,88202-97129,88202-15277,88202-41391,88202-117110,,88202-42710:Magnus Hellberg,88202-42710,G,Magnus,Magnus Hellberg,Hellberg,9.882352941,17,7500,FLA@DET,DET,FLA,,,,,,G
3085242627,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-142016,88202-41391,88202-66756,88202-8640,88202-113276,88202-8410,88202-62788,88202-8394,88202-117110,,88202-70509:Ville Husso,88202-70509,G,Ville,Ville Husso,Husso,15.30769231,52,7500,FLA@DET,DET,FLA,,,,,,G
3085242628,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-15307,88202-41391,88202-142018,88202-21686,88202-113276,88202-54457,88202-41393,88202-43139,88202-42868,,88202-70914:Jakob Chychrun,88202-70914,D,Jakob,Jakob Chychrun,Chychrun,14.21111111,45,7400,OTT@PIT,OTT,PIT,,,,,,D/UTIL
3085242629,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-146132,88202-41391,88202-21755,88202-43028,88202-64101,88202-8406,88202-8394,88202-79935,88202-117110,,88202-8595:Evgeni Malkin,88202-8595,C,Evgeni,Evgeni Malkin,Malkin,15.1884058,69,7400,OTT@PIT,PIT,OTT,,,,,,C/UTIL
3085242630,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-40036,88202-41391,88202-119693,88202-59117,88202-113276,88202-79846,88202-41393,88202-70279,88202-42868,,88202-59208:Kevin Fiala,88202-59208,W,Kevin,Kevin Fiala,Fiala,15.01060625,66,7400,CGY@LA,LA,CGY,DTD,Lower body,,,,W/UTIL
3085242631,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41390,88202-41391,88202-41392,88202-70919,88202-43042,88202-60674,88202-41393,88202-74079,88202-117110,,88202-68665:Alex Lyon,88202-68665,G,Alex,Alex Lyon,Lyon,14.66666667,6,7300,FLA@DET,FLA,DET,,,,,,G
3085242632,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-103262,88202-41391,88202-62429,88202-79965,88202-113276,88202-81968,88202-8394,88202-9189,88202-42868,,88202-62788:Dylan Larkin,88202-62788,C,Dylan,Dylan Larkin,Larkin,15.08955224,67,7300,FLA@DET,DET,FLA,,,,,,C/UTIL
3085242633,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-40036,88202-41391,88202-119693,88202-41392,88202-21926,88202-8608,88202-66756,88202-82190,88202-12283,,88202-61859:Brandon Montour,88202-61859,D,Brandon,Brandon Montour,Montour,14.34776101,67,7300,FLA@DET,FLA,DET,,,,,,D/UTIL
3085242634,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-142016,88202-40036,88202-15217,88202-74086,88202-66688,88202-9036,88202-41391,88202-62788,88202-117110,,88202-148103:Spencer Knight,88202-148103,G,Spencer,Spencer Knight,Knight,14.54545455,22,7300,FLA@DET,FLA,DET,O,Personal,,,,G
3085242635,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-152882,88202-15307,88202-15269,88202-21686,88202-14456,88202-8551,88202-41391,88202-97022,88202-42868,,88202-12163:Sergei Bobrovsky,88202-12163,G,Sergei,Sergei Bobrovsky,Bobrovsky,15.10204082,49,7300,FLA@DET,FLA,DET,,,,,,G
3085242636,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-23041,88202-39249,88202-142018,88202-62429,88202-59269,88202-8608,88202-41391,88202-82024,88202-54028,,88202-11301:Cam Talbot,88202-11301,G,Cam,Cam Talbot,Talbot,15.27499962,32,7100,OTT@PIT,OTT,PIT,O,Lower body,,,,G
3085242637,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-40036,88202-41391,88202-23233,88202-62869,88202-12291,88202-64101,88202-66737,88202-82190,88202-117110,,88202-117110:Mads Sogaard,88202-117110,G,Mads,Mads Sogaard,Sogaard,11.19999949,12,7100,OTT@PIT,OTT,PIT,,,,,,G
3085242638,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41391,88202-82193,88202-42922,88202-62429,88202-142019,88202-8608,88202-8640,88202-97240,88202-54028,,88202-97135:Kevin Mandolese,88202-97135,G,Kevin,Kevin Mandolese,Mandolese,14.80000019,4,7100,OTT@PIT,OTT,PIT,,,,,,G
3085242639,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-146132,88202-41391,88202-15217,88202-66756,88202-113272,88202-113276,88202-62788,88202-70279,88202-117110,,88202-9092:Evander Kane,88202-9092,W,Evander,Evander Kane,Kane,14.65517241,29,7100,SJ@EDM,EDM,SJ,,,,,,W/UTIL
3085242640,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-23041,88202-41391,88202-42922,88202-82120,88202-74079,88202-8608,88202-62788,88202-8640,88202-42868,,88202-73885:Alex DeBrincat,88202-73885,W,Alex,Alex DeBrincat,DeBrincat,13.78840615,69,6900,OTT@PIT,OTT,PIT,,,,,,W/UTIL
3085242641,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41391,88202-8394,88202-151490,88202-62869,88202-142019,88202-8608,88202-73885,88202-79965,88202-54028,,88202-66610:Dan Vladar,88202-66610,G,Dan,Dan Vladar,Vladar,12.76800049,25,6800,CGY@LA,CGY,LA,,,,,,G
3085242642,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-15277,88202-8595,88202-21755,88202-43028,88202-54457,88202-60674,88202-62429,88202-70571,88202-54028,,88202-8394:Anze Kopitar,88202-8394,C,Anze,Anze Kopitar,Kopitar,13.92571411,70,6800,CGY@LA,LA,CGY,,,,,,C/UTIL
3085242643,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41391,88202-41393,88202-79965,88202-97240,88202-103753,88202-113276,88202-62445,88202-8394,88202-117110,,88202-41392:Valeri Nichushkin,88202-41392,W,Valeri,Valeri Nichushkin,Nichushkin,14.19756038,41,6800,CHI@COL,COL,CHI,,,,,,W/UTIL
3085242644,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-23041,88202-41391,88202-119693,88202-43028,88202-8406,88202-8608,88202-70279,88202-8709,88202-12163,,88202-12283:Jacob Markstrom,88202-12283,G,Jacob,Jacob Markstrom,Markstrom,11.80800049,50,6800,CGY@LA,CGY,LA,,,,,,G
3085242645,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-142016,88202-41391,88202-21755,88202-8556,88202-8406,88202-9036,88202-8394,88202-9189,88202-117110,,88202-12624:Tyler Toffoli,88202-12624,W,Tyler,Tyler Toffoli,Toffoli,14.04714268,70,6600,CGY@LA,CGY,LA,,,,,,W/UTIL
3085242646,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-148186,88202-15307,88202-142018,88202-66737,88202-14456,88202-73909,88202-41391,88202-8640,88202-117110,,88202-84324:Kaapo Kahkonen,88202-84324,G,Kaapo,Kaapo Kahkonen,Kahkonen,9.3176467,34,6600,SJ@EDM,SJ,EDM,,,,,,G
3085242647,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-103240,88202-41391,88202-13612,88202-142018,88202-41394,88202-97129,88202-59207,88202-62429,88202-54028,,88202-8608:Kris Letang,88202-8608,D,Kris,Kris Letang,Letang,12.59230746,52,6600,OTT@PIT,PIT,OTT,,,,,,D/UTIL
3085242648,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-103276,88202-41391,88202-142018,88202-97147,88202-142019,88202-42910,88202-70279,88202-9990,88202-117110,,88202-9052:James Reimer,88202-9052,G,James,James Reimer,Reimer,12.68888855,36,6600,SJ@EDM,SJ,EDM,,,,,,G
3085242649,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41390,88202-41391,88202-21755,88202-62429,88202-42862,88202-70914,88202-8394,88202-85571,88202-117110,,88202-43033:Antoine Bibeau,88202-43033,G,Antoine,Antoine Bibeau,Bibeau,,,6500,OTT@PIT,OTT,PIT,,,,,,G
3085242650,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41393,88202-58331,88202-142018,88202-21755,88202-8528,88202-8551,88202-58332,88202-8555,88202-42868,,88202-180271:Brad Arvanitis,88202-180271,G,Brad,Brad Arvanitis,Arvanitis,,,6500,CGY@LA,CGY,LA,,,,,,G
3085242651,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-15277,88202-70279,88202-119693,88202-70571,88202-8608,88202-97129,88202-97022,88202-70904,88202-12163,,88202-180268:Daniil Chechelev,88202-180268,G,Daniil,Daniil Chechelev,Chechelev,,,6500,CGY@LA,CGY,LA,,,,,,G
3085242652,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-152882,88202-39249,88202-142018,88202-15269,88202-142019,88202-8608,88202-62788,88202-8594,88202-54028,,88202-161836:Tommy Nappier,88202-161836,G,Tommy,Tommy Nappier,Nappier,,,6500,OTT@PIT,PIT,OTT,,,,,,G
3085242653,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-148101,88202-8595,88202-142018,88202-15269,88202-113276,88202-135674,88202-8741,88202-70571,88202-82094,,88202-180274:Mitchell Weeks,88202-180274,G,Mitchell,Mitchell Weeks,Weeks,,,6500,CHI@COL,CHI,COL,,,,,,G
3085242654,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-152882,88202-70279,88202-97147,88202-97152,88202-8608,88202-97129,88202-8594,88202-8595,88202-12163,,88202-9269:Logan Couture,88202-9269,C,Logan,Logan Couture,Couture,13.52142857,70,6500,SJ@EDM,SJ,EDM,,,,,,C/UTIL
3085242655,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-148186,88202-9990,88202-107994,88202-12609,88202-142019,88202-8608,88202-15269,88202-70571,88202-82094,,88202-180281:Ivan Zhigalov,88202-180281,G,Ivan,Ivan Zhigalov,Zhigalov,,,6500,CHI@COL,COL,CHI,,,,,,G
3085242656,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-15277,88202-58331,88202-15269,88202-70571,88202-103445,88202-37883,88202-62157,88202-8640,88202-42868,,88202-180285:Logan Flodell,88202-180285,G,Logan,Logan Flodell,Flodell,,,6500,OTT@PIT,OTT,PIT,,,,,,G
3085242657,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-103276,88202-152882,88202-70571,88202-74112,88202-142019,88202-8608,88202-40036,88202-8595,88202-54028,,88202-159805:Sebastian Cossa,88202-159805,G,Sebastian,Sebastian Cossa,Cossa,,,6500,FLA@DET,DET,FLA,,,,,,G
3085242658,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-152882,88202-58331,88202-21755,88202-66754,88202-60674,88202-8608,88202-8594,88202-8640,88202-42868,,88202-82003:Dylan Ferguson,88202-82003,G,Dylan,Dylan Ferguson,Ferguson,,,6500,OTT@PIT,OTT,PIT,,,,,,G
3085242660,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-146132,88202-58331,88202-21686,88202-21755,88202-103936,88202-60674,88202-8595,88202-70571,88202-54028,,88202-168022:Jaxson Stauber,88202-168022,G,Jaxson,Jaxson Stauber,Stauber,21.86666616,6,6500,CHI@COL,CHI,COL,,,,,,G
3085242663,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41393,88202-58331,88202-21755,88202-66756,88202-21926,88202-70169,88202-9189,88202-70571,88202-42868,,88202-40023:Anton Forsberg,88202-40023,G,Anton,Anton Forsberg,Forsberg,14.40000021,29,6500,OTT@PIT,OTT,PIT,IR,Knee,,,,G
3085242664,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41390,88202-58331,88202-142018,88202-21755,88202-103753,88202-21926,88202-62788,88202-70571,88202-42868,,88202-82035:Cal Petersen,88202-82035,G,Cal,Cal Petersen,Petersen,8.53333346,12,6500,CGY@LA,LA,CGY,,,,,,G
3085242667,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41390,88202-62788,88202-142018,88202-15269,88202-21926,88202-42910,88202-62927,88202-70571,88202-82094,,88202-82036:Matt Villalta,88202-82036,G,Matt,Matt Villalta,Villalta,,,6500,CGY@LA,LA,CGY,,,,,,G
3085242668,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-148186,88202-58331,88202-142018,88202-73885,88202-39309,88202-8608,88202-62157,88202-8640,88202-82094,,88202-166031:Taylor Gauthier,88202-166031,G,Taylor,Taylor Gauthier,Gauthier,,,6500,OTT@PIT,PIT,OTT,,,,,,G
3085242669,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-40036,88202-41393,88202-142018,88202-42922,88202-8608,88202-97129,88202-43028,88202-66754,88202-54028,,88202-9366:Dustin Tokarski,88202-9366,G,Dustin,Dustin Tokarski,Tokarski,12,4,6500,OTT@PIT,PIT,OTT,,,,,,G
3085242670,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-146132,88202-148186,88202-43028,88202-82190,88202-8608,88202-97129,88202-8595,88202-9269,88202-54028,,88202-161955:Jan Bednar,88202-161955,G,Jan,Jan Bednar,Bednar,,,6500,FLA@DET,DET,FLA,,,,,,G
3085242671,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-58331,88202-82114,88202-12624,88202-66756,88202-14456,88202-97129,88202-8394,88202-70571,88202-42868,,88202-180393:Mason Beaupit,88202-180393,G,Mason,Mason Beaupit,Beaupit,,,6500,SJ@EDM,SJ,EDM,,,,,,G
3085242672,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-142016,88202-8595,88202-14563,88202-148094,88202-14456,88202-41394,88202-15269,88202-70571,88202-54028,,88202-168114:Ryan Fanti,88202-168114,G,Ryan,Ryan Fanti,Fanti,,,6500,SJ@EDM,EDM,SJ,,,,,,G
3085242673,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-142016,88202-58331,88202-55375,88202-59207,88202-12613,88202-8608,88202-8595,88202-79898,88202-42868,,88202-168116:David Hrenak,88202-168116,G,David,David Hrenak,Hrenak,,,6500,CGY@LA,LA,CGY,,,,,,G
3085242674,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-8594,88202-9990,88202-21755,88202-70571,88202-142019,88202-73909,88202-82190,88202-8556,88202-82094,,88202-149699:Eetu Makiniemi,88202-149699,G,Eetu,Eetu Makiniemi,Makiniemi,11.60000038,2,6500,SJ@EDM,SJ,EDM,,,,,,G
3085242675,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-142017,88202-146132,88202-142018,88202-15269,88202-21926,88202-8608,88202-152882,88202-41393,88202-82094,,88202-73942:Evan Fitzpatrick,88202-73942,G,Evan,Evan Fitzpatrick,Fitzpatrick,,,6500,FLA@DET,FLA,DET,,,,,,G
3085242676,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-62157,88202-8234,88202-142018,88202-43028,88202-79865,88202-8406,88202-8595,88202-70571,88202-54028,,88202-117055:Dustin Wolf,88202-117055,G,Dustin,Dustin Wolf,Wolf,,,6500,CGY@LA,CGY,LA,,,,,,G
3085242677,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-58331,88202-62788,88202-15269,88202-153812,88202-54457,88202-8608,88202-70279,88202-21755,88202-54028,,88202-117067:Trent Miner,88202-117067,G,Trent,Trent Miner,Miner,,,6500,CHI@COL,COL,CHI,,,,,,G
3085242678,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-41393,88202-82114,88202-70571,88202-8640,88202-37883,88202-97129,88202-8594,88202-9189,88202-42868,,88202-39268:Jussi Olkinuora,88202-39268,G,Jussi,Jussi Olkinuora,Olkinuora,,,6500,FLA@DET,DET,FLA,,,,,,G
3085242679,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-82114,88202-8394,88202-54477,88202-70571,88202-54457,88202-66688,88202-8595,88202-82190,88202-82094,,88202-12654:Calvin Pickard,88202-12654,G,Calvin,Calvin Pickard,Pickard,8.799999873,3,6500,SJ@EDM,EDM,SJ,,,,,,G
3085242680,88202-263304502,$300 Mon NHL Five Hole (150 Entries Max),88202-62157,88202-62788,88202-12609,88202-70571,88202-54457,88202-8406,88202-74076,88202-74112,88202-82094,,88202-41394:Seth Jones,88202-41394,D,Seth,Seth Jones,Jones,12.05084746,59,6500,CHI@COL,CHI,COL,,,,,,D/UTIL
