entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,,Instructions,,,,,,,,,,,,,,,,,
3091026781,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-40036,88647-70899,88647-15306,88647-82925,88647-142019,88647-66515,88647-8494,88647-97240,88647-68665,,88647-66737:Mikko Rantanen,88647-66737,W,Mikko,Mikko Rantanen,Rantanen,19.11351384,74,9500,DAL@COL,COL,DAL,,,,,,W/UTIL
3091026782,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-159629,88647-41391,88647-168107,88647-82049,88647-62277,88647-8230,88647-41393,88647-42839,88647-68665,,88647-82170:Jason Robertson,88647-82170,W,Jason,Jason Robertson,Robertson,19.07866699,75,9100,DAL@COL,DAL,COL,,,,,,W/UTIL
3091026783,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-37880,88647-41391,88647-43028,88647-8797,88647-148185,88647-97129,88647-41393,88647-8596,88647-8612,,88647-43214:Nikita Kucherov,88647-43214,W,Nikita,Nikita Kucherov,Kucherov,18.56315854,76,8900,NYI@TB,TB,NYI,,,,,,W/UTIL
3091026784,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-41391,88647-41393,88647-59207,88647-8875,88647-142019,88647-23228,88647-58990,88647-8394,88647-68665,,88647-135875:Kirill Kaprizov,88647-135875,W,Kirill,Kirill Kaprizov,Kaprizov,18.58923152,65,8800,MIN@VGK,MIN,VGK,O,Lower body,,,,W/UTIL
3091026785,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-142016,88647-64102,88647-73885,88647-73972,88647-82029,88647-8406,88647-80991,88647-80369,88647-68665,,88647-23072:Frederik Andersen,88647-23072,G,Frederik,Frederik Andersen,Andersen,15.53548407,31,8700,CAR@MON,CAR,MON,,,,,,G
3091026787,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-152882,88647-41391,88647-66683,88647-70511,88647-142019,88647-8406,88647-81974,88647-82049,88647-68665,,88647-40050:Antti Raanta,88647-40050,G,Antti,Antti Raanta,Raanta,16.48,25,8700,CAR@MON,CAR,MON,,,,,,G
3091026788,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-149591,88647-41391,88647-168107,88647-62429,88647-11365,88647-8551,88647-9269,88647-82925,88647-68665,,88647-142017:Tim Stuetzle,88647-142017,C,Tim,Tim Stuetzle,Stuetzle,17.49577396,71,8600,TOR@OTT,OTT,TOR,,,,,,C/UTIL
3091026789,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-41391,88647-82006,88647-15306,88647-15315,88647-23228,88647-85132,88647-43028,88647-82049,88647-68665,,88647-66744:MacKenzie Blackwood,88647-66744,G,MacKenzie,MacKenzie Blackwood,Blackwood,12.57142857,21,8600,NJ@CHI,NJ,CHI,,,,,,G
3091026790,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-149591,88647-41393,88647-153812,88647-70922,88647-60674,88647-8551,88647-70899,88647-83057,88647-68665,,88647-58988:Vitek Vanecek,88647-58988,G,Vitek,Vitek Vanecek,Vanecek,17.11020458,49,8600,NJ@CHI,NJ,CHI,,,,,,G
3091026791,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-43176,88647-64102,88647-15286,88647-70168,88647-103261,88647-97129,88647-70902,88647-82045,88647-8612,,88647-14563:Ryan Nugent-Hopkins,88647-14563,W,Ryan,Ryan Nugent-Hopkins,Nugent-Hopkins,16.81842041,76,8500,ANH@EDM,EDM,ANH,,,,,,W/UTIL
3091026792,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-64102,88647-70279,88647-43028,88647-74112,88647-142019,88647-70199,88647-97116,88647-82190,88647-117110,,88647-82115:Stuart Skinner,88647-82115,G,Stuart,Stuart Skinner,Skinner,17.15918342,49,8400,ANH@EDM,EDM,ANH,,,,,,G
3091026793,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-70279,88647-97116,88647-62429,88647-70904,88647-142019,88647-61859,88647-82049,88647-8797,88647-68665,,88647-8494:John Tavares,88647-8494,C,John,John Tavares,Tavares,16.45890411,73,8400,TOR@OTT,TOR,OTT,,,,,,C/UTIL
3091026795,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-149591,88647-43176,88647-12609,88647-73972,88647-142019,88647-8551,88647-70899,88647-9259,88647-97232,,88647-12619:Jack Campbell,88647-12619,G,Jack,Jack Campbell,Campbell,12.53333367,36,8400,ANH@EDM,EDM,ANH,,,,,,G
3091026796,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-111493,88647-64102,88647-11150,88647-62429,88647-23225,88647-97129,88647-8394,88647-8682,88647-66693,,88647-97147:Brady Tkachuk,88647-97147,W,Brady,Brady Tkachuk,Tkachuk,17.29599935,75,8400,TOR@OTT,OTT,TOR,,,,,,W/UTIL
3091026797,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-149591,88647-64102,88647-73885,88647-82049,88647-62277,88647-73909,88647-9269,88647-8682,88647-117110,,88647-66690:Timo Meier,88647-66690,W,Timo,Timo Meier,Meier,16.52394297,71,8300,NJ@CHI,NJ,CHI,,,,,,W/UTIL
3091026798,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-41391,88647-80991,88647-15306,88647-43028,88647-148185,88647-159801,88647-82006,88647-9259,88647-68665,,88647-83235:Ilya Samsonov,88647-83235,G,Ilya,Ilya Samsonov,Samsonov,18.19487117,39,8300,TOR@OTT,TOR,OTT,,,,,,G
3091026799,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-167209,88647-54743,88647-103203,88647-70904,88647-142019,88647-61859,88647-8655,88647-82049,88647-68665,,88647-42869:Matt Murray,88647-42869,G,Matt,Matt Murray,Murray,17.34400024,25,8300,TOR@OTT,TOR,OTT,,,,,,G
3091026800,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-41391,88647-41393,88647-15286,88647-70902,88647-58928,88647-62277,88647-82049,88647-82925,88647-68665,,88647-8553:Brian Elliott,88647-8553,G,Brian,Brian Elliott,Elliott,14.20952352,21,8200,NYI@TB,TB,NYI,,,,,,G
3091026801,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-169054,88647-64102,88647-11150,88647-21122,88647-142019,88647-85132,88647-9269,88647-82190,88647-8612,,88647-70168:Alex Tuch,88647-70168,W,Alex,Alex Tuch,Tuch,16.01515152,66,8200,BUF@PHI,BUF,PHI,,,,,,W/UTIL
3091026802,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-64102,88647-97116,88647-146131,88647-42773,88647-142019,88647-85132,88647-74076,88647-97147,88647-117110,,88647-54565:Andrei Vasilevskiy,88647-54565,G,Andrei,Andrei Vasilevskiy,Vasilevskiy,19.40689613,58,8200,NYI@TB,TB,NYI,,,,,,G
3091026803,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-169054,88647-169115,88647-15315,88647-42773,88647-23228,88647-82174,88647-64102,88647-66690,88647-97232,,88647-82094:Alexandar Georgiev,88647-82094,G,Alexandar,Alexandar Georgiev,Georgiev,20.37142944,56,8100,DAL@COL,COL,DAL,,,,,,G
3091026804,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-39990,88647-41391,88647-146131,88647-153985,88647-85132,88647-97129,88647-43028,88647-9259,88647-68665,,88647-80479:Jonas Johansson,88647-80479,G,Jonas,Jonas Johansson,Johansson,19.46666718,3,8100,DAL@COL,COL,DAL,,,,,,G
3091026805,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-13657,88647-64102,88647-12253,88647-15306,88647-8551,88647-97129,88647-8394,88647-23053,88647-8612,,88647-83213:Pavel Francouz,88647-83213,G,Pavel,Pavel Francouz,Francouz,17.85000038,16,8100,DAL@COL,COL,DAL,O,Lower body,,,,G
3091026806,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-41391,88647-73946,88647-135654,88647-15286,88647-142019,88647-70907,88647-9269,88647-43008,88647-68665,,88647-58926:Brayden Point,88647-58926,C,Brayden,Brayden Point,Point,16.97368421,76,8100,NYI@TB,TB,NYI,,,,,,C/UTIL
3091026807,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-142016,88647-15386,88647-21122,88647-41392,88647-54521,88647-85132,88647-64102,88647-83057,88647-68665,,88647-59276:William Nylander,88647-59276,W,William,William Nylander,Nylander,17.01891925,74,8100,TOR@OTT,TOR,OTT,,,,,,W/UTIL
3091026808,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-149591,88647-41391,88647-169861,88647-66611,88647-61859,88647-8406,88647-41393,88647-73972,88647-97232,,88647-8412:Jonathan Quick,88647-8412,G,Jonathan,Jonathan Quick,Quick,10.73170732,41,8000,MIN@VGK,VGK,MIN,,,,,,G
3091026810,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-149591,88647-64102,88647-15306,88647-21122,88647-54521,88647-8551,88647-73946,88647-81974,88647-68665,,88647-97093:Logan Thompson,88647-97093,G,Logan,Logan Thompson,Thompson,18.75789442,38,8000,MIN@VGK,VGK,MIN,O,Lower body,,,,G
3091026811,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-149591,88647-41391,88647-62429,88647-73972,88647-8551,88647-97129,88647-70279,88647-80991,88647-66693,,88647-15271:Laurent Brossoit,88647-15271,G,Laurent,Laurent Brossoit,Brossoit,14.66666667,6,8000,MIN@VGK,VGK,MIN,,,,,,G
3091026813,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-142016,88647-64102,88647-59276,88647-82049,88647-103445,88647-62277,88647-81974,88647-97240,88647-54565,,88647-66508:Travis Konecny,88647-66508,W,Travis,Travis Konecny,Konecny,16.93461492,52,8000,BUF@PHI,PHI,BUF,,,,,,W/UTIL
3091026814,88647-263443533,$300 Sat NHL Deflection ($0.25 to Enter),88647-62275,88647-64102,88647-11150,88647-70902,88647-11365,88647-8551,88647-9269,88647-73885,88647-8612,,88647-66683:Mitchell Marner,88647-66683,W,Mitchell,Mitchell Marner,Marner,16.99189222,74,8000,TOR@OTT,TOR,OTT,,,,,,W/UTIL
3091027027,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-149591,88647-41391,88647-14473,88647-82190,88647-58928,88647-8551,88647-9269,88647-82925,88647-68665,,88647-12609:Zach Hyman,88647-12609,W,Zach,Zach Hyman,Hyman,16.62054861,73,7900,ANH@EDM,EDM,ANH,,,,,,W/UTIL
3091027029,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-15386,88647-156129,88647-146131,88647-97240,88647-85132,88647-8551,88647-40036,88647-64102,88647-54028,,88647-8612:Marc-Andre Fleury,88647-8612,G,Marc-Andre,Marc-Andre Fleury,Fleury,17.41818237,44,7900,MIN@VGK,MIN,VGK,,,,,,G
3091027032,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-161910,88647-64102,88647-12609,88647-66709,88647-142019,88647-66515,88647-80028,88647-97069,88647-68665,,88647-82752:Filip Gustavsson,88647-82752,G,Filip,Filip Gustavsson,Gustavsson,20,38,7900,MIN@VGK,MIN,VGK,,,,,,G
3091027034,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-149591,88647-42478,88647-169861,88647-54514,88647-170455,88647-8551,88647-64102,88647-74155,88647-66693,,88647-103523:Cale Makar,88647-103523,D,Cale,Cale Makar,Makar,17.21694895,59,7900,DAL@COL,COL,DAL,,,,,,D/UTIL
3091027037,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-149591,88647-58926,88647-58891,88647-73889,88647-12460,88647-97129,88647-70899,88647-82049,88647-8612,,88647-70900:Patrik Laine,88647-70900,W,Patrik,Patrik Laine,Laine,15.44727228,55,7900,FLA@CBJ,CBJ,FLA,O,Triceps,,,,W/UTIL
3091027039,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-64102,88647-66678,88647-153985,88647-73885,88647-60674,88647-8406,88647-97116,88647-82190,88647-68665,,88647-12690:Scott Wedgewood,88647-12690,G,Scott,Scott Wedgewood,Wedgewood,15.11999969,20,7800,DAL@COL,DAL,COL,O,Lower body,,,,G
3091027040,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-152882,88647-64102,88647-62429,88647-82190,88647-103445,88647-142019,88647-82179,88647-8494,88647-66693,,88647-64100:Jack Eichel,88647-64100,C,Jack,Jack Eichel,Eichel,16.16935484,62,7800,MIN@VGK,VGK,MIN,,,,,,C/UTIL
3091027046,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-167209,88647-39269,88647-169861,88647-70905,88647-12812,88647-66515,88647-64102,88647-82190,88647-117110,,88647-103202:Jake Oettinger,88647-103202,G,Jake,Jake Oettinger,Oettinger,18.57627119,59,7800,DAL@COL,DAL,COL,,,,,,G
3091027047,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-149591,88647-40036,88647-12609,88647-15286,88647-103032,88647-8551,88647-70899,88647-82850,88647-68665,,88647-70905:Clayton Keller,88647-70905,W,Clayton,Clayton Keller,Keller,15.58947433,76,7800,SJ@ARI,ARI,SJ,,,,,,W/UTIL
3091027048,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-149591,88647-152882,88647-15286,88647-66737,88647-142019,88647-8406,88647-64102,88647-79935,88647-68665,,88647-180077:Matt Murray,88647-180077,G,Matt,Matt Murray,Murray,3.799999952,4,7800,DAL@COL,DAL,COL,,,,,,G
3091027050,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-169054,88647-184283,88647-169861,88647-58891,88647-103523,88647-8551,88647-41391,88647-9269,88647-117110,,88647-8655:Steven Stamkos,88647-8655,C,Steven,Steven Stamkos,Stamkos,16.12799967,75,7700,NYI@TB,TB,NYI,,,,,,C/UTIL
3091027051,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-149591,88647-42478,88647-74076,88647-9321,88647-142019,88647-42910,88647-64102,88647-9269,88647-8612,,88647-54028:Pheonix Copley,88647-54028,G,Pheonix,Pheonix Copley,Copley,16.70303067,33,7700,LA@SEA,LA,SEA,,,,,,G
3091027052,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-41391,88647-80991,88647-146131,88647-70511,88647-142019,88647-66680,88647-8494,88647-9259,88647-68665,,88647-54065:Joonas Korpisalo,88647-54065,G,Joonas,Joonas Korpisalo,Korpisalo,17.26666599,36,7700,LA@SEA,LA,SEA,,,,,,G
3091027054,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-15251,88647-43176,88647-12220,88647-54514,88647-148185,88647-159801,88647-64102,88647-74076,88647-8612,,88647-12697:Philipp Grubauer,88647-12697,G,Philipp,Philipp Grubauer,Grubauer,11.10857108,35,7600,LA@SEA,SEA,LA,,,,,,G
3091027056,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-41391,88647-41393,88647-42773,88647-82925,88647-42993,88647-60674,88647-8986,88647-9259,88647-68665,,88647-9278:Martin Jones,88647-9278,G,Martin,Martin Jones,Jones,13.36888835,45,7600,LA@SEA,SEA,LA,,,,,,G
3091027057,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-103262,88647-41391,88647-15315,88647-43028,88647-142019,88647-8406,88647-58990,88647-73889,88647-68665,,88647-8556:Claude Giroux,88647-8556,W,Claude,Claude Giroux,Giroux,14.12799967,75,7500,TOR@OTT,OTT,TOR,,,,,,W/UTIL
3091027058,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-149591,88647-40036,88647-146131,88647-73889,88647-23228,88647-61859,88647-41391,88647-9269,88647-117110,,88647-68665:Alex Lyon,88647-68665,G,Alex,Alex Lyon,Lyon,15.02222188,9,7500,FLA@CBJ,FLA,CBJ,,,,,,G
3091027059,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-15386,88647-64102,88647-15306,88647-84346,88647-142019,88647-8406,88647-70279,88647-97147,88647-97232,,88647-59208:Kevin Fiala,88647-59208,W,Kevin,Kevin Fiala,Fiala,14.97647095,68,7500,LA@SEA,LA,SEA,DTD,Lower body,,,,W/UTIL
3091027061,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-58878,88647-64102,88647-54514,88647-82049,88647-11365,88647-97129,88647-8234,88647-8556,88647-8612,,88647-12163:Sergei Bobrovsky,88647-12163,G,Sergei,Sergei Bobrovsky,Bobrovsky,14.58113185,53,7500,FLA@CBJ,FLA,CBJ,DTD,Illness,,,,G
3091027062,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-41393,88647-64102,88647-12220,88647-15306,88647-14564,88647-8426,88647-82006,88647-97116,88647-97232,,88647-165828:Mack Guzda,88647-165828,G,Mack,Mack Guzda,Guzda,,,7500,FLA@CBJ,FLA,CBJ,,,,,,G
3091027063,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-149591,88647-64102,88647-12220,88647-73885,88647-117192,88647-142019,88647-81974,88647-97147,88647-8612,,88647-8292:Craig Anderson,88647-8292,G,Craig,Craig Anderson,Anderson,14.62857165,28,7400,BUF@PHI,BUF,PHI,O,Upper body,,,,G
3091027064,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-149591,88647-152882,88647-66716,88647-70904,88647-142019,88647-70907,88647-80991,88647-70905,88647-68665,,88647-8551:Erik Karlsson,88647-8551,D,Erik,Erik Karlsson,Karlsson,16.95733398,75,7400,SJ@ARI,SJ,ARI,,,,,,D/UTIL
3091027065,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-149591,88647-39269,88647-66709,88647-73885,88647-128509,88647-62277,88647-64102,88647-9269,88647-66693,,88647-80286:Roope Hintz,88647-80286,C,Roope,Roope Hintz,Hintz,15.63432836,67,7400,DAL@COL,DAL,COL,,,,,,C/UTIL
3091027066,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-149591,88647-41391,88647-15286,88647-82045,88647-103523,88647-62294,88647-9269,88647-82925,88647-117110,,88647-97029:Ukko-Pekka Luukkonen,88647-97029,G,Ukko-Pekka,Ukko-Pekka Luukkonen,Luukkonen,14.5,32,7400,BUF@PHI,BUF,PHI,,,,,,G
3091027070,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-41391,88647-41393,88647-117093,88647-15306,88647-159801,88647-8406,88647-80991,88647-82850,88647-68665,,88647-183625:Devon Levi,88647-183625,G,Devon,Devon Levi,Levi,28.79999924,1,7400,BUF@PHI,BUF,PHI,,,,,,G
3091027071,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-15277,88647-41391,88647-169861,88647-97240,88647-159801,88647-55607,88647-41393,88647-9269,88647-97232,,88647-43028:Carter Verhaeghe,88647-43028,W,Carter,Carter Verhaeghe,Verhaeghe,15.10533366,75,7300,FLA@CBJ,FLA,CBJ,,,,,,W/UTIL
3091027072,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-39269,88647-62275,88647-12253,88647-66690,88647-142019,88647-43152,88647-64102,88647-82190,88647-117110,,88647-149734:Karel Vejmelka,88647-149734,G,Karel,Karel Vejmelka,Vejmelka,15.34400024,50,7300,SJ@ARI,ARI,SJ,,,,,,G
3091027073,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-64102,88647-8394,88647-43008,88647-74155,88647-15356,88647-159801,88647-9269,88647-97116,88647-68665,,88647-41393:Aleksander Barkov,88647-41393,C,Aleksander,Aleksander Barkov,Barkov,16.31935464,62,7300,FLA@CBJ,FLA,CBJ,,,,,,C/UTIL
3091027074,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-64102,88647-81974,88647-74076,88647-82049,88647-42993,88647-53866,88647-97108,88647-97147,88647-68665,,88647-8651:Alex Pietrangelo,88647-8651,D,Alex,Alex Pietrangelo,Pietrangelo,14.15151515,66,7300,MIN@VGK,VGK,MIN,,,,,,D/UTIL
3091027075,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-15251,88647-41391,88647-66716,88647-82190,88647-73909,88647-97129,88647-41393,88647-97240,88647-8612,,88647-66572:Connor Ingram,88647-66572,G,Connor,Connor Ingram,Ingram,14.51034441,29,7300,SJ@ARI,ARI,SJ,,,,,,G
3091027077,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-41391,88647-9269,88647-169861,88647-58891,88647-113277,88647-8551,88647-97116,88647-70905,88647-97232,,88647-12439:Jeff Skinner,88647-12439,W,Jeff,Jeff Skinner,Skinner,14.93943593,71,7200,BUF@PHI,BUF,PHI,,,,,,W/UTIL
3091027078,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-146124,88647-40036,88647-8797,88647-97240,88647-8551,88647-97129,88647-41391,88647-58990,88647-97232,,88647-8732:Semyon Varlamov,88647-8732,G,Semyon,Semyon Varlamov,Varlamov,16.28800049,25,7200,NYI@TB,NYI,TB,,,,,,G
3091027079,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-53606,88647-64102,88647-15306,88647-9321,88647-142019,88647-84116,88647-80991,88647-97147,88647-97232,,88647-97232:Ilya Sorokin,88647-97232,G,Ilya,Ilya Sorokin,Sorokin,19.08965433,58,7200,NYI@TB,NYI,TB,,,,,,G
3091027080,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-39269,88647-40036,88647-54514,88647-58891,88647-142019,88647-8551,88647-58331,88647-59209,88647-117110,,88647-15356:Dougie Hamilton,88647-15356,D,Dougie,Dougie Hamilton,Hamilton,15.76400065,75,7200,NJ@CHI,NJ,CHI,,,,,,D/UTIL
3091027081,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-41391,88647-8596,88647-58891,88647-70905,88647-142019,88647-14456,88647-9269,88647-73885,88647-117110,,88647-117110:Mads Sogaard,88647-117110,G,Mads,Mads Sogaard,Sogaard,13.86666667,15,7100,TOR@OTT,OTT,TOR,,,,,,G
3091027082,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-149591,88647-41391,88647-14563,88647-82190,88647-128509,88647-142019,88647-54743,88647-9269,88647-8612,,88647-11301:Cam Talbot,88647-11301,G,Cam,Cam Talbot,Talbot,14.86060588,33,7100,TOR@OTT,OTT,TOR,,,,,,G
3091027083,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-142016,88647-39269,88647-153812,88647-66737,88647-42993,88647-58928,88647-64102,88647-82049,88647-117110,,88647-85132:Rasmus Dahlin,88647-85132,D,Rasmus,Rasmus Dahlin,Dahlin,15.52857143,70,7100,BUF@PHI,BUF,PHI,,,,,,D/UTIL
3091027084,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-41393,88647-64102,88647-54514,88647-62429,88647-43200,88647-62294,88647-8596,88647-97116,88647-117110,,88647-85470:Andrei Svechnikov,88647-85470,W,Andrei,Andrei Svechnikov,Svechnikov,13.98750019,64,7100,CAR@MON,CAR,MON,IR,Knee,,,,W/UTIL
3091027085,88647-263443530,$250 Sat NHL Five Hole (150 Entries Max),88647-15386,88647-167209,88647-103203,88647-146131,88647-58928,88647-8551,88647-40036,88647-41391,88647-68665,,88647-42478:Bo Horvat,88647-42478,C,Bo,Bo Horvat,Horvat,15.33424691,73,7100,NYI@TB,NYI,TB,,,,,,C/UTIL
