entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,,Instructions,,,,,,,,,,,,,,,,,
3054462478,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-62275,86475-97108,86475-145130,86475-15269,86475-85132,86475-8608,86475-70571,86475-97069,86475-54565,,1) Edit your lineup by inserting any player from this list into their appropriate position columns,,,,,,,,,,,,,,,,,
3054462479,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-101993,86475-82850,86475-135875,86475-153985,86475-70907,86475-8651,86475-21523,86475-9259,86475-54565,,2) You can paste either the Player ID + Name OR ID from their respective columns,,,,,,,,,,,,,,,,,
3054462482,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-64102,86475-97108,86475-60686,86475-70905,86475-21926,86475-70907,86475-73889,86475-97069,86475-54565,,3) Any information to the right of the last position column will be ignored in the upload. Don't leave blank rows. Any entries after a blank row will not be edited,,,,,,,,,,,,,,,,,
3054462485,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-159629,86475-64102,86475-39252,86475-73889,86475-12460,86475-81968,86475-8594,86475-97108,86475-8612,,4) You can not use this form to create new entries,,,,,,,,,,,,,,,,,
3054462489,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-159629,86475-39990,86475-135875,86475-14473,86475-12460,86475-8608,86475-21689,86475-8478,86475-8612,,,,,,,,,,,,,,,,,,,
3054462492,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-101993,86475-159629,86475-12253,86475-128511,86475-12812,86475-70914,86475-73889,86475-82912,86475-8612,,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
3054462494,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-128506,86475-62275,86475-148701,86475-70905,86475-11201,86475-12460,86475-64102,86475-8878,86475-74064,,86475-64102:Connor McDavid,86475-64102,C,Connor,Connor McDavid,McDavid,25.77142957,49,10600,CHI@EDM,EDM,CHI,,,,,,C/UTIL
3054462500,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-15251,86475-159629,86475-14473,86475-59117,86475-70914,86475-82154,86475-58926,86475-70905,86475-54565,,86475-43214:Nikita Kucherov,86475-43214,W,Nikita,Nikita Kucherov,Kucherov,20.24042527,47,10200,LA@TB,TB,LA,,,,,,W/UTIL
3054462504,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-159629,86475-64102,86475-14473,86475-73889,86475-70907,86475-70916,86475-97108,86475-73894,86475-54565,,86475-58331:Leon Draisaitl,86475-58331,C,Leon,Leon Draisaitl,Draisaitl,21.14680903,47,10100,CHI@EDM,EDM,CHI,,,,,,C/UTIL
3054462506,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-159629,86475-39249,86475-73889,86475-82156,86475-70907,86475-8651,86475-82912,86475-83057,86475-54565,,86475-70924:Tage Thompson,86475-70924,C,Tage,Tage Thompson,Thompson,21.46875,48,10000,BUF@MIN,BUF,MIN,,,,,,C/UTIL
3054462508,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-101993,86475-97108,86475-145130,86475-148097,86475-42981,86475-8608,86475-37968,86475-70905,86475-58909,,86475-135875:Kirill Kaprizov,86475-135875,W,Kirill,Kirill Kaprizov,Kaprizov,19.05106435,47,9700,BUF@MIN,MIN,BUF,,,,,,W/UTIL
3054462513,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-58926,86475-97108,86475-14473,86475-21523,86475-12812,86475-8608,86475-70571,86475-82156,86475-74064,,86475-12609:Zach Hyman,86475-12609,W,Zach,Zach Hyman,Hyman,18.48124949,48,9500,CHI@EDM,EDM,CHI,,,,,,W/UTIL
3054462515,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-159629,86475-167209,86475-12843,86475-73885,86475-12460,86475-8608,86475-73889,86475-82190,86475-74064,,86475-66690:Timo Meier,86475-66690,W,Timo,Timo Meier,Meier,17.85599976,50,9100,SJ@PIT,SJ,PIT,,,,,,W/UTIL
3054462518,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-101993,86475-59120,86475-21689,86475-43214,86475-11201,86475-8608,86475-66685,86475-9354,86475-74064,,86475-66508:Travis Konecny,86475-66508,W,Travis,Travis Konecny,Konecny,17.91136308,44,9100,PHI@WPG,PHI,WPG,,,,,,W/UTIL
3054462519,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-113269,86475-62275,86475-135875,86475-21689,86475-149590,86475-8651,86475-97108,86475-70905,86475-58909,,86475-8655:Steven Stamkos,86475-8655,C,Steven,Steven Stamkos,Stamkos,18.51489388,47,8900,LA@TB,TB,LA,,,,,,C/UTIL
3054462520,86475-262665326,$300 Sat NHL Five Hole (150 Entries Max),86475-159629,86475-54743,86475-14473,86475-82912,86475-70907,86475-8406,86475-58926,86475-82006,86475-66693,,86475-82115:Stuart Skinner,86475-82115,G,Stuart,Stuart Skinner,Skinner,16.36129072,31,8800,CHI@EDM,EDM,CHI,,,,,,G
