entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,"","Instructions"
"3030376326","85626-262044136","$1K Thu NHL Save (Single Entry)","","","","","","","","","","","1) Edit your lineup by inserting any player from this list into their appropriate position columns"
"3030376783","85626-262044152","$700 Thu NHL Slapshot (2 Entries Max)","","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"3030376784","85626-262044152","$700 Thu NHL Slapshot (2 Entries Max)","","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload. Don't leave blank rows. Any entries after a blank row will not be edited"
"3030376815","85626-262044099","$1K Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","","4) You can not use this form to create new entries"
"3030376837","85626-262044086","$500 Thu NHL Five Hole (150 Entries Max)","","","","","","","","","",""
"","","","","","","","","","","","","",Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
"","","","","","","","","","","","","",85626-82036:Matt Villalta,85626-82036,G,Matt,Matt Villalta,Villalta,,,6500,BOS@LA,LA,BOS,,,,,,G
"","","","","","","","","","","","","",85626-161908:Garin Bjorklund,85626-161908,G,Garin,Garin Bjorklund,Bjorklund,,,6500,WSH@CBJ,WSH,CBJ,,,,,,G
"","","","","","","","","","","","","",85626-180359:Isaac Poulter,85626-180359,G,Isaac,Isaac Poulter,Poulter,,,6500,STL@NJ,NJ,STL,,,,,,G
"","","","","","","","","","","","","",85626-145546:Yaroslav Askarov,85626-145546,G,Yaroslav,Yaroslav Askarov,Askarov,,,6500,NSH@CAR,NSH,CAR,,,,,,G
"","","","","","","","","","","","","",85626-180363:Tyler Brennan,85626-180363,G,Tyler,Tyler Brennan,Brennan,,,6500,STL@NJ,NJ,STL,,,,,,G
"","","","","","","","","","","","","",85626-166031:Taylor Gauthier,85626-166031,G,Taylor,Taylor Gauthier,Gauthier,,,6500,PIT@VGK,PIT,VGK,,,,,,G
"","","","","","","","","","","","","",85626-161936:Jesper Vikman,85626-161936,G,Jesper,Jesper Vikman,Vikman,,,6500,PIT@VGK,VGK,PIT,,,,,,G
"","","","","","","","","","","","","",85626-14483:Louis Domingue,85626-14483,G,Louis,Louis Domingue,Domingue,19.200000762939453,8,6500,NYR@MON,NYR,MON,,,,,,G
"","","","","","","","","","","","","",85626-116882:Colten Ellis,85626-116882,G,Colten,Colten Ellis,Ellis,,,6500,STL@NJ,STL,NJ,,,,,,G
"","","","","","","","","","","","","",85626-180384:Henrik Tikkanen,85626-180384,G,Henrik,Henrik Tikkanen,Tikkanen,,,6500,NYI@EDM,NYI,EDM,,,,,,G
"","","","","","","","","","","","","",85626-168114:Ryan Fanti,85626-168114,G,Ryan,Ryan Fanti,Fanti,,,6500,NYI@EDM,EDM,NYI,,,,,,G
"","","","","","","","","","","","","",85626-82098:Michael DiPietro,85626-82098,G,Michael,Michael DiPietro,DiPietro,-0.800000011920929,1,6500,BOS@LA,BOS,LA,,,,,,G
"","","","","","","","","","","","","",85626-168113:Clay Stevenson,85626-168113,G,Clay,Clay Stevenson,Stevenson,,,6500,WSH@CBJ,WSH,CBJ,,,,,,G
"","","","","","","","","","","","","",85626-168116:David Hrenak,85626-168116,G,David,David Hrenak,Hrenak,,,6500,BOS@LA,LA,BOS,,,,,,G
"","","","","","","","","","","","","",85626-73910:Zach Sawchenko,85626-73910,G,Zach,Zach Sawchenko,Sawchenko,8.685714176722936,7,6500,NSH@CAR,CAR,NSH,,,,,,G
"","","","","","","","","","","","","",85626-180410:Ty Young,85626-180410,G,Ty,Ty Young,Young,,,6500,COL@VAN,VAN,COL,,,,,,G
"","","","","","","","","","","","","",85626-180420:Jordan Papirny,85626-180420,G,Jordan,Jordan Papirny,Papirny,,,6500,PIT@VGK,VGK,PIT,,,,,,G
"","","","","","","","","","","","","",85626-116948:Arturs Silovs,85626-116948,G,Arturs,Arturs Silovs,Silovs,,,6500,COL@VAN,VAN,COL,,,,,,G
"","","","","","","","","","","","","",85626-149739:Nico Daws,85626-149739,G,Nico,Nico Daws,Daws,11.87199951171875,25,6500,STL@NJ,NJ,STL,,,,,,G
"","","","","","","","","","","","","",85626-170240:Olof Lindbom,85626-170240,G,Olof,Olof Lindbom,Lindbom,,,6500,NYR@MON,NYR,MON,,,,,,G
"","","","","","","","","","","","","",85626-82178:Kyle Keyser,85626-82178,G,Kyle,Kyle Keyser,Keyser,,,6500,BOS@LA,BOS,LA,,,,,,G
"","","","","","","","","","","","","",85626-8452:Carey Price,85626-8452,G,Carey,Carey Price,Price,8.8,5,6500,NYR@MON,MON,NYR,IR,Knee,,,,G
"","","","","","","","","","","","","",85626-162068:Anson Thornton,85626-162068,G,Anson,Anson Thornton,Thornton,,,6500,ARI@PHI,ARI,PHI,,,,,,G
"","","","","","","","","","","","","",85626-82204:Parker Gahagen,85626-82204,G,Parker,Parker Gahagen,Gahagen,,,6500,NYR@MON,NYR,MON,,,,,,G
"","","","","","","","","","","","","",85626-162086:Joe Vrbetic,85626-162086,G,Joe,Joe Vrbetic,Vrbetic,,,6500,NYR@MON,MON,NYR,,,,,,G
"","","","","","","","","","","","","",85626-162119:Will Cranley,85626-162119,G,Will,Will Cranley,Cranley,,,6500,STL@NJ,STL,NJ,,,,,,G
"","","","","","","","","","","","","",85626-117067:Trent Miner,85626-117067,G,Trent,Trent Miner,Miner,,,6500,COL@VAN,COL,VAN,,,,,,G
"","","","","","","","","","","","","",85626-170326:Vadim Zherenko,85626-170326,G,Vadim,Vadim Zherenko,Zherenko,,,6500,STL@NJ,STL,NJ,,,,,,G
"","","","","","","","","","","","","",85626-117081:Hayden Stewart,85626-117081,G,Hayden,Hayden Stewart,Stewart,,,6500,WSH@CBJ,CBJ,WSH,,,,,,G
"","","","","","","","","","","","","",85626-39267:Troy Grosenick,85626-39267,G,Troy,Troy Grosenick,Grosenick,,,6500,ARI@PHI,PHI,ARI,,,,,,G
"","","","","","","","","","","","","",85626-12654:Calvin Pickard,85626-12654,G,Calvin,Calvin Pickard,Pickard,8.799999872843424,3,6500,NYI@EDM,EDM,NYI,,,,,,G
"","","","","","","","","","","","","",85626-168320:Brandon Bussi,85626-168320,G,Brandon,Brandon Bussi,Bussi,,,6500,BOS@LA,BOS,LA,,,,,,G
"","","","","","","","","","","","","",85626-160183:Hunter Shepard,85626-160183,G,Hunter,Hunter Shepard,Shepard,,,6500,WSH@CBJ,WSH,CBJ,,,,,,G
"","","","","","","","","","","","","",85626-162243:Patrik Hamrla,85626-162243,G,Patrik,Patrik Hamrla,Hamrla,,,6500,NSH@CAR,CAR,NSH,,,,,,G
"","","","","","","","","","","","","",85626-8672:Mike Smith,85626-8672,G,Mike,Mike Smith,Smith,19.9272724498402,44,6500,NYI@EDM,EDM,NYI,IR,Undisclosed,,,,G
"","","","","","","","","","","","","",85626-135651:Tyler Wall,85626-135651,G,Tyler,Tyler Wall,Wall,,,6500,ARI@PHI,PHI,ARI,,,,,,G
"","","","","","","","","","","","","",85626-162288:Tristan Lennox,85626-162288,G,Tristan,Tristan Lennox,Lennox,,,6500,NYI@EDM,NYI,EDM,,,,,,G
"","","","","","","","","","","","","",85626-135680:Justus Annunen,85626-135680,G,Justus,Justus Annunen,Annunen,9.600000381469727,2,6500,COL@VAN,COL,VAN,,,,,,G
"","","","","","","","","","","","","",85626-96790:Joel Hofer,85626-96790,G,Joel,Joel Hofer,Hofer,11.600000381469727,2,6500,STL@NJ,STL,NJ,,,,,,G
"","","","","","","","","","","","","",85626-8780:Jonathan Bernier,85626-8780,G,Jonathan,Jonathan Bernier,Bernier,13.439999389648438,10,6500,STL@NJ,NJ,STL,IR,Hip,,,,G
"","","","","","","","","","","","","",85626-8781:Cory Schneider,85626-8781,G,Cory,Cory Schneider,Schneider,21.600000381469727,1,6500,NYI@EDM,NYI,EDM,,,,,,G
"","","","","","","","","","","","","",85626-8864:Robin Lehner,85626-8864,G,Robin,Robin Lehner,Lehner,16.78181873668324,44,6500,PIT@VGK,VGK,PIT,IR,Hip,,,,G
"","","","","","","","","","","","","",85626-103200:Joseph Woll,85626-103200,G,Joseph,Joseph Woll,Woll,22.399999618530273,4,6500,SEA@TOR,TOR,SEA,,,,,,G
"","","","","","","","","","","","","",85626-103243:Cayden Primeau,85626-103243,G,Cayden,Cayden Primeau,Primeau,5.133333206176758,12,6500,NYR@MON,MON,NYR,,,,,,G
"","","","","","","","","","","","","",85626-97105:David Tendeck,85626-97105,G,David,David Tendeck,Tendeck,,,6500,ARI@PHI,ARI,PHI,,,,,,G
"","","","","","","","","","","","","",85626-97104:Ivan Prosvetov,85626-97104,G,Ivan,Ivan Prosvetov,Prosvetov,3.4666665395100913,6,6500,ARI@PHI,ARI,PHI,,,,,,G
"","","","","","","","","","","","","",85626-103263:Joey Daccord,85626-103263,G,Joey,Joey Daccord,Daccord,6.199999809265137,4,6500,SEA@TOR,SEA,TOR,,,,,,G
"","","","","","","","","","","","","",85626-97134:Olivier Rodrigue,85626-97134,G,Olivier,Olivier Rodrigue,Rodrigue,,,6500,NYI@EDM,EDM,NYI,,,,,,G
"","","","","","","","","","","","","",85626-70513:Pavel Buchnevich,85626-70513,W,Pavel,Pavel Buchnevich,Buchnevich,13.176666259765625,30,6500,STL@NJ,STL,NJ,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-97161:Jacob Ingham,85626-97161,G,Jacob,Jacob Ingham,Ingham,,,6500,BOS@LA,LA,BOS,IR,Back,,,,G
"","","","","","","","","","","","","",85626-15271:Laurent Brossoit,85626-15271,G,Laurent,Laurent Brossoit,Brossoit,12.03199951171875,25,6500,PIT@VGK,VGK,PIT,,,,,,G
"","","","","","","","","","","","","",85626-97214:Noah Dobson,85626-97214,D,Noah,Noah Dobson,Dobson,12.874359130859375,39,6500,NYI@EDM,NYI,EDM,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-146375:Devin Cooley,85626-146375,G,Devin,Devin Cooley,Cooley,,,6500,NSH@CAR,NSH,CAR,,,,,,G
"","","","","","","","","","","","","",85626-97231:Jakub Skarek,85626-97231,G,Jakub,Jakub Skarek,Skarek,,,6500,NYI@EDM,NYI,EDM,,,,,,G
"","","","","","","","","","","","","",85626-62430:Jon Gillies,85626-62430,G,Jon,Jon Gillies,Gillies,8.919999694824218,20,6500,ARI@PHI,ARI,PHI,,,,,,G
"","","","","","","","","","","","","",85626-97247:Akira Schmid,85626-97247,G,Akira,Akira Schmid,Schmid,18.799999237060547,8,6500,STL@NJ,NJ,STL,,,,,,G
"","","","","","","","","","","","","",85626-9193:Kevin Poulin,85626-9193,G,Kevin,Kevin Poulin,Poulin,,,6500,NYR@MON,MON,NYR,,,,,,G
"","","","","","","","","","","","","",85626-15360:J.T. Miller,85626-15360,C,J.T.,J.T. Miller,Miller,13.254053889094171,37,6500,COL@VAN,VAN,COL,,,,,,C/UTIL
"","","","","","","","","","","","","",85626-15366:Christopher Gibson,85626-15366,G,Christopher,Christopher Gibson,Gibson,0,1,6500,SEA@TOR,SEA,TOR,,,,,,G
"","","","","","","","","","","","","",85626-11294:Michael Hutchinson,85626-11294,G,Michael,Michael Hutchinson,Hutchinson,2.4000000953674316,2,6500,PIT@VGK,VGK,PIT,,,,,,G
"","","","","","","","","","","","","",85626-148544:Tomas Vomacka,85626-148544,G,Tomas,Tomas Vomacka,Vomacka,,,6500,NSH@CAR,NSH,CAR,,,,,,G
"","","","","","","","","","","","","",85626-9366:Dustin Tokarski,85626-9366,G,Dustin,Dustin Tokarski,Tokarski,13.706667073567708,30,6500,PIT@VGK,PIT,VGK,,,,,,G
"","","","","","","","","","","","","",85626-66743:Kenneth Appleby,85626-66743,G,Kenneth,Kenneth Appleby,Appleby,,,6500,NYI@EDM,NYI,EDM,,,,,,G
"","","","","","","","","","","","","",85626-167127:Isaiah Saville,85626-167127,G,Isaiah,Isaiah Saville,Saville,,,6500,PIT@VGK,VGK,PIT,,,,,,G
"","","","","","","","","","","","","",85626-66796:Callum Booth,85626-66796,G,Callum,Callum Booth,Booth,,,6500,SEA@TOR,SEA,TOR,,,,,,G
"","","","","","","","","","","","","",85626-54521:Shayne Gostisbehere,85626-54521,D,Shayne,Shayne Gostisbehere,Gostisbehere,12.616667005750868,36,6500,ARI@PHI,ARI,PHI,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-83235:Ilya Samsonov,85626-83235,G,Ilya,Ilya Samsonov,Samsonov,18.023529052734375,17,6500,SEA@TOR,TOR,SEA,,,,,,G
"","","","","","","","","","","","","",85626-173422:Dennis Hildeby,85626-173422,G,Dennis,Dennis Hildeby,Hildeby,,,6500,SEA@TOR,TOR,SEA,,,,,,G
"","","","","","","","","","","","","",85626-13914:Pat Nagle,85626-13914,G,Pat,Pat Nagle,Nagle,,,6500,ARI@PHI,PHI,ARI,,,,,,G
"","","","","","","","","","","","","",85626-169679:Dryden McKay,85626-169679,G,Dryden,Dryden McKay,McKay,,,6500,SEA@TOR,TOR,SEA,,,,,,G
"","","","","","","","","","","","","",85626-42789:Philippe Desrosiers,85626-42789,G,Philippe,Philippe Desrosiers,Desrosiers,,,6500,NYR@MON,MON,NYR,,,,,,G
"","","","","","","","","","","","","",85626-42800:Zach Fucale,85626-42800,G,Zach,Zach Fucale,Fucale,12.199999809265137,4,6500,WSH@CBJ,WSH,CBJ,,,,,,G
"","","","","","","","","","","","","",85626-180027:Nolan Lalonde,85626-180027,G,Nolan,Nolan Lalonde,Lalonde,,,6500,WSH@CBJ,CBJ,WSH,,,,,,G
"","","","","","","","","","","","","",85626-180028:Pavel Cajan,85626-180028,G,Pavel,Pavel Cajan,Cajan,,,6500,WSH@CBJ,CBJ,WSH,,,,,,G
"","","","","","","","","","","","","",85626-180050:Nolan Maier,85626-180050,G,Nolan,Nolan Maier,Maier,,,6500,ARI@PHI,PHI,ARI,,,,,,G
"","","","","","","","","","","","","",85626-180054:Jonathan Lemieux,85626-180054,G,Jonathan,Jonathan Lemieux,Lemieux,,,6500,ARI@PHI,PHI,ARI,,,,,,G
"","","","","","","","","","","","","",85626-42852:Francois Brassard,85626-42852,G,Francois,Francois Brassard,Brassard,,,6500,BOS@LA,BOS,LA,,,,,,G
"","","","","","","","","","","","","",85626-42853:Chris Driedger,85626-42853,G,Chris,Chris Driedger,Driedger,12.71111156322338,27,6500,SEA@TOR,SEA,TOR,IR,Knee,,,,G
"","","","","","","","","","","","","",85626-14183:Keith Kinkaid,85626-14183,G,Keith,Keith Kinkaid,Kinkaid,32,1,6500,BOS@LA,BOS,LA,,,,,,G
"","","","","","","","","","","","","",85626-157597:Filip Lindberg,85626-157597,G,Filip,Filip Lindberg,Lindberg,,,6500,PIT@VGK,PIT,VGK,,,,,,G
"","","","","","","","","","","","","",85626-180213:Riley Mercer,85626-180213,G,Riley,Riley Mercer,Mercer,,,6500,NYR@MON,MON,NYR,,,,,,G
"","","","","","","","","","","","","",85626-180216:Antoine Coulombe,85626-180216,G,Antoine,Antoine Coulombe,Coulombe,,,6500,NYR@MON,MON,NYR,,,,,,G
"","","","","","","","","","","","","",85626-15269:Rickard Rakell,85626-15269,W,Rickard,Rickard Rakell,Rakell,12.527027027027026,37,6400,PIT@VGK,PIT,VGK,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-52475:Evgeny Kuznetsov,85626-52475,C,Evgeny,Evgeny Kuznetsov,Kuznetsov,12.42051266401242,39,6400,WSH@CBJ,WSH,CBJ,,,,,,C/UTIL
"","","","","","","","","","","","","",85626-58928:Tony DeAngelo,85626-58928,D,Tony,Tony DeAngelo,DeAngelo,12.136363636363637,33,6400,ARI@PHI,PHI,ARI,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-8275:Matt Duchene,85626-8275,W,Matt,Matt Duchene,Duchene,12.342857142857143,35,6300,NSH@CAR,NSH,CAR,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-70279:J.T. Compher,85626-70279,C,J.T.,J.T. Compher,Compher,10.252777947319878,36,6300,COL@VAN,COL,VAN,,,,,,C/UTIL
"","","","","","","","","","","","","",85626-101277:Quinn Hughes,85626-101277,D,Quinn,Quinn Hughes,Hughes,12.436363451408617,33,6300,COL@VAN,VAN,COL,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-15277:Phillip Danault,85626-15277,C,Phillip,Phillip Danault,Danault,11.760975907488566,41,6300,BOS@LA,LA,BOS,,,,,,C/UTIL
"","","","","","","","","","","","","",85626-59207:Viktor Arvidsson,85626-59207,W,Viktor,Viktor Arvidsson,Arvidsson,12.443243078283361,37,6300,BOS@LA,LA,BOS,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-42833:Andre Burakovsky,85626-42833,W,Andre,Andre Burakovsky,Burakovsky,11.73888905843099,36,6300,SEA@TOR,SEA,TOR,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-82049:Owen Tippett,85626-82049,W,Owen,Owen Tippett,Tippett,11.372726902817234,33,6200,ARI@PHI,PHI,ARI,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-8394:Anze Kopitar,85626-8394,C,Anze,Anze Kopitar,Kopitar,12.124390392768674,41,6200,BOS@LA,LA,BOS,,,,,,C/UTIL
"","","","","","","","","","","","","",85626-8797:James van Riemsdyk,85626-8797,W,James,James van Riemsdyk,van Riemsdyk,11.799999660915798,18,6200,ARI@PHI,PHI,ARI,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-13981:Tyson Barrie,85626-13981,D,Tyson,Tyson Barrie,Barrie,11.66923092573117,39,6200,NYI@EDM,EDM,NYI,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-14178:Justin Faulk,85626-14178,D,Justin,Justin Faulk,Faulk,11.826315628854852,38,6200,STL@NJ,STL,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-8176:David Krejci,85626-8176,C,David,David Krejci,Krejci,11.545454545454545,33,6200,BOS@LA,BOS,LA,,,,,,C/UTIL
"","","","","","","","","","","","","",85626-62429:Adrian Kempe,85626-62429,W,Adrian,Adrian Kempe,Kempe,11.539024539110137,41,6100,BOS@LA,LA,BOS,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-66709:Jared McCann,85626-66709,W,Jared,Jared McCann,McCann,11.509090539180871,33,6100,SEA@TOR,SEA,TOR,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-169115:Matty Beniers,85626-169115,C,Matty,Matty Beniers,Beniers,11.683333502875435,36,6100,SEA@TOR,SEA,TOR,,,,,,C/UTIL
"","","","","","","","","","","","","",85626-42910:Darnell Nurse,85626-42910,D,Darnell,Darnell Nurse,Nurse,11.83846185146234,39,6100,NYI@EDM,EDM,NYI,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-81983:Robert Thomas,85626-81983,C,Robert,Robert Thomas,Thomas,11.391891891891891,37,6000,STL@NJ,STL,NJ,,,,,,C/UTIL
"","","","","","","","","","","","","",85626-9025:Jordan Eberle,85626-9025,W,Jordan,Jordan Eberle,Eberle,11.016666836208767,36,6000,SEA@TOR,SEA,TOR,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-37881:Morgan Rielly,85626-37881,D,Morgan,Morgan Rielly,Rielly,10.865217125934103,23,6000,SEA@TOR,TOR,SEA,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-39990:William Karlsson,85626-39990,C,William,William Karlsson,Karlsson,10.205000305175782,40,6000,PIT@VGK,VGK,PIT,,,,,,C/UTIL
"","","","","","","","","","","","","",85626-66617:Michael Bunting,85626-66617,W,Michael,Michael Bunting,Bunting,11.44210494192023,38,6000,SEA@TOR,TOR,SEA,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-21686:Jason Zucker,85626-21686,W,Jason,Jason Zucker,Zucker,10.597058464499082,34,6000,PIT@VGK,PIT,VGK,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-79935:Alex Iafallo,85626-79935,W,Alex,Alex Iafallo,Iafallo,11.48888905843099,18,5900,BOS@LA,LA,BOS,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-39245:Jacob Trouba,85626-39245,D,Jacob,Jacob Trouba,Trouba,11.34871810521835,39,5900,NYR@MON,NYR,MON,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-66611:Lawson Crouse,85626-66611,W,Lawson,Lawson Crouse,Crouse,11.014285714285714,35,5900,ARI@PHI,ARI,PHI,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-54477:Bryan Rust,85626-54477,W,Bryan,Bryan Rust,Rust,10.9378381677576,37,5900,PIT@VGK,PIT,VGK,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-8608:Kris Letang,85626-8608,D,Kris,Kris Letang,Letang,10.406667073567709,30,5800,PIT@VGK,PIT,VGK,O,Personal,,,,D/UTIL
"","","","","","","","","","","","","",85626-23071:Vladimir Tarasenko,85626-23071,W,Vladimir,Vladimir Tarasenko,Tarasenko,13.085293938131894,34,5800,STL@NJ,STL,NJ,IR,Hand,,,,W/UTIL
"","","","","","","","","","","","","",85626-15287:Jean-Gabriel Pageau,85626-15287,C,Jean-Gabriel,Jean-Gabriel Pageau,Pageau,10.215384458884214,39,5800,NYI@EDM,NYI,EDM,,,,,,C/UTIL
"","","","","","","","","","","","","",85626-68640:Zach Werenski,85626-68640,D,Zach,Zach Werenski,Werenski,13.923076923076923,13,5800,WSH@CBJ,CBJ,WSH,IR,Shoulder,,,,D/UTIL
"","","","","","","","","","","","","",85626-82024:Gabriel Vilardi,85626-82024,W,Gabriel,Gabriel Vilardi,Vilardi,10.75500030517578,40,5700,BOS@LA,LA,BOS,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-8478:Zach Parise,85626-8478,W,Zach,Zach Parise,Parise,10.184615697616186,39,5700,NYI@EDM,NYI,EDM,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-70199:Devon Toews,85626-70199,D,Devon,Devon Toews,Toews,10.876470229204964,34,5700,COL@VAN,COL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-66675:Daniel Sprong,85626-66675,W,Daniel,Daniel Sprong,Sprong,10.986666870117187,30,5700,SEA@TOR,SEA,TOR,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-58877:Conor Sheary,85626-58877,W,Conor,Conor Sheary,Sheary,10.634999847412109,40,5700,WSH@CBJ,WSH,CBJ,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-8406:Drew Doughty,85626-8406,D,Drew,Drew Doughty,Doughty,10.177500152587891,40,5600,BOS@LA,LA,BOS,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-74112:Trevor Moore,85626-74112,W,Trevor,Trevor Moore,Moore,10.491892221811655,37,5600,BOS@LA,LA,BOS,DTD,Upper body,,,,W/UTIL
"","","","","","","","","","","","","",85626-12728:Nino Niederreiter,85626-12728,W,Nino,Nino Niederreiter,Niederreiter,10.144444783528646,36,5600,NSH@CAR,NSH,CAR,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-9092:Evander Kane,85626-9092,W,Evander,Evander Kane,Kane,15.557143075125557,14,5600,NYI@EDM,EDM,NYI,IR,Wrist,,,,W/UTIL
"","","","","","","","","","","","","",85626-15308:Sean Couturier,85626-15308,C,Sean,Sean Couturier,Couturier,11.024138351966595,29,5600,ARI@PHI,PHI,ARI,IR,Back,,,,C/UTIL
"","","","","","","","","","","","","",85626-14564:Adam Larsson,85626-14564,D,Adam,Adam Larsson,Larsson,10.233333163791233,36,5500,SEA@TOR,SEA,TOR,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-41389:Sean Monahan,85626-41389,W,Sean,Sean Monahan,Monahan,10.51199951171875,25,5500,NYR@MON,MON,NYR,IR,Lower body,,,,W/UTIL
"","","","","","","","","","","","","",85626-62294:Brady Skjei,85626-62294,D,Brady,Brady Skjei,Skjei,8.845945616026182,37,5500,NSH@CAR,CAR,NSH,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-66622:Conor Garland,85626-66622,W,Conor,Conor Garland,Garland,8.469444274902344,36,5500,COL@VAN,VAN,COL,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-9321:Tomas Tatar,85626-9321,W,Tomas,Tomas Tatar,Tatar,9.747368260433799,38,5500,STL@NJ,NJ,STL,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-59142:Michael Amadio,85626-59142,W,Michael,Michael Amadio,Amadio,7.403846153846154,26,5500,PIT@VGK,VGK,PIT,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-79857:Brock Boeser,85626-79857,W,Brock,Brock Boeser,Boeser,10.606667073567708,30,5500,COL@VAN,VAN,COL,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-73889:Nick Schmaltz,85626-73889,W,Nick,Nick Schmaltz,Schmaltz,10.25,24,5400,ARI@PHI,ARI,PHI,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-117093:Arthur Kaliyev,85626-117093,W,Arthur,Arthur Kaliyev,Kaliyev,9.755882711971507,34,5400,BOS@LA,LA,BOS,IR,Lower body,,,,W/UTIL
"","","","","","","","","","","","","",85626-23228:Justin Schultz,85626-23228,D,Justin,Justin Schultz,Schultz,9.08235258214614,34,5400,SEA@TOR,SEA,TOR,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-97173:Sean Durzi,85626-97173,D,Sean,Sean Durzi,Durzi,10.292105423776727,38,5400,BOS@LA,LA,BOS,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-15286:Stefan Noesen,85626-15286,W,Stefan,Stefan Noesen,Noesen,9.08648681640625,37,5400,NSH@CAR,CAR,NSH,DTD,Lower body,,,,W/UTIL
"","","","","","","","","","","","","",85626-9266:Brayden Schenn,85626-9266,C,Brayden,Brayden Schenn,Schenn,10.407894736842104,38,5400,STL@NJ,STL,NJ,,,,,,C/UTIL
"","","","","","","","","","","","","",85626-62277:Mike Matheson,85626-62277,D,Mike,Mike Matheson,Matheson,10.580000305175782,10,5300,NYR@MON,MON,NYR,IR,Lower body,,,,D/UTIL
"","","","","","","","","","","","","",85626-66515:Vince Dunn,85626-66515,D,Vince,Vince Dunn,Dunn,9.533333672417534,36,5300,SEA@TOR,SEA,TOR,,,,,,D/UTIL
"","","","","","","","","","","","","",85626-104140:Ilya Mikheyev,85626-104140,W,Ilya,Ilya Mikheyev,Mikheyev,10.335293938131894,34,5300,COL@VAN,VAN,COL,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-42773:Oliver Bjorkstrand,85626-42773,W,Oliver,Oliver Bjorkstrand,Bjorkstrand,9.708333333333334,36,5300,SEA@TOR,SEA,TOR,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-43178:Teuvo Teravainen,85626-43178,W,Teuvo,Teuvo Teravainen,Teravainen,8.703571319580078,28,5200,NSH@CAR,CAR,NSH,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-65969:Dylan Strome,85626-65969,C,Dylan,Dylan Strome,Strome,10.269999694824218,40,5200,WSH@CBJ,WSH,CBJ,,,,,,C/UTIL
"","","","","","","","","","","","","",85626-23226:Tom Wilson,85626-23226,W,Tom,Tom Wilson,Wilson,10.991139085986946,79,5200,WSH@CBJ,WSH,CBJ,O,Knee,,,,W/UTIL
"","","","","","","","","","","","","",85626-146124:Dawson Mercer,85626-146124,C,Dawson,Dawson Mercer,Mercer,9.789473684210526,38,5200,STL@NJ,NJ,STL,,,,,,C/UTIL
"","","","","","","","","","","","","",85626-146131:Seth Jarvis,85626-146131,W,Seth,Seth Jarvis,Jarvis,8.965789794921875,38,5200,NSH@CAR,CAR,NSH,,,,,,W/UTIL
"","","","","","","","","","","","","",85626-8967:Alec Martinez,85626-8967,D,Alec,Alec Martinez,Martinez,8.216216216216216,37,5200,PIT@VGK,VGK,PIT,IR,Undisclosed,,,,D/UTIL
