entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,,Instructions,,,,,,,,,,,,,,,,,
3080290441,87782-263163347,$500 Thu NHL Five Hole (150 Entries Max),87782-52475,87782-65969,87782-15280,87782-8615,87782-21926,87782-62277,87782-8594,87782-8763,87782-54065,,1) Edit your lineup by inserting any player from this list into their appropriate position columns,,,,,,,,,,,,,,,,,
3080290443,87782-263163347,$500 Thu NHL Five Hole (150 Entries Max),87782-62445,87782-8175,87782-68646,87782-8275,87782-14178,87782-8551,87782-84403,87782-9259,87782-82094,,2) You can paste either the Player ID + Name OR ID from their respective columns,,,,,,,,,,,,,,,,,
3080290444,87782-263163347,$500 Thu NHL Five Hole (150 Entries Max),87782-53606,87782-8394,87782-23053,87782-62429,87782-159801,87782-70907,87782-8594,87782-8275,87782-12697,,3) Any information to the right of the last position column will be ignored in the upload. Don't leave blank rows. Any entries after a blank row will not be edited,,,,,,,,,,,,,,,,,
3080290445,87782-263163347,$500 Thu NHL Five Hole (150 Entries Max),87782-15277,87782-53606,87782-59208,87782-73940,87782-12262,87782-61246,87782-82004,87782-8875,87782-54065,,4) You can not use this form to create new entries,,,,,,,,,,,,,,,,,
3080290447,87782-263163347,$500 Thu NHL Five Hole (150 Entries Max),87782-111493,87782-62445,87782-42773,87782-66561,87782-103936,87782-103940,87782-53866,87782-70513,87782-82094,,,,,,,,,,,,,,,,,,,
3080290448,87782-263163347,$500 Thu NHL Five Hole (150 Entries Max),87782-23928,87782-53606,87782-39238,87782-62429,87782-12262,87782-66516,87782-8594,87782-9025,87782-54065,,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
3080290449,87782-263163347,$500 Thu NHL Five Hole (150 Entries Max),87782-111493,87782-68644,87782-12644,87782-8615,87782-43200,87782-62294,87782-82004,87782-82174,87782-82094,,87782-64102:Connor McDavid,87782-64102,C,Connor,Connor McDavid,McDavid,27.13538537,65,10800,EDM@BOS,EDM,BOS,,,,,,C/UTIL
3080290450,87782-263163347,$500 Thu NHL Five Hole (150 Entries Max),87782-52475,87782-80991,87782-70513,87782-8502,87782-103753,87782-12262,87782-84403,87782-8608,87782-54065,,87782-41391:Nathan MacKinnon,87782-41391,C,Nathan,Nathan MacKinnon,MacKinnon,23.39019656,51,10400,LA@COL,COL,LA,,,,,,C/UTIL
3080290451,87782-263163347,$500 Thu NHL Five Hole (150 Entries Max),87782-12417,87782-142016,87782-12609,87782-12644,87782-12262,87782-135674,87782-21122,87782-8986,87782-54065,,87782-59218:David Pastrnak,87782-59218,W,David,David Pastrnak,Pastrnak,22.12580724,62,10300,EDM@BOS,BOS,EDM,,,,,,W/UTIL
3080290452,87782-263163347,$500 Thu NHL Five Hole (150 Entries Max),87782-73946,87782-8175,87782-154119,87782-21122,87782-43093,87782-97090,87782-97176,87782-66737,87782-12697,,87782-111493:Jack Hughes,87782-111493,C,Jack,Jack Hughes,Hughes,20.6423733,59,10100,NJ@WSH,NJ,WSH,,,,,,C/UTIL
3080290453,87782-263163347,$500 Thu NHL Five Hole (150 Entries Max),87782-169115,87782-39990,87782-73940,87782-8275,87782-11201,87782-12262,87782-82841,87782-83057,87782-12697,,87782-58331:Leon Draisaitl,87782-58331,C,Leon,Leon Draisaitl,Draisaitl,20.95396787,63,10000,EDM@BOS,EDM,BOS,,,,,,C/UTIL
3080290454,87782-263163347,$500 Thu NHL Five Hole (150 Entries Max),87782-53606,87782-80991,87782-12609,87782-66620,87782-159801,87782-43122,87782-8608,87782-8275,87782-82094,,87782-70924:Tage Thompson,87782-70924,C,Tage,Tage Thompson,Thompson,20.13809446,63,9900,DAL@BUF,BUF,DAL,,,,,,C/UTIL
3080290455,87782-263163347,$500 Thu NHL Five Hole (150 Entries Max),87782-73946,87782-97108,87782-58891,87782-8275,87782-70199,87782-74127,87782-9321,87782-97147,87782-82094,,87782-66737:Mikko Rantanen,87782-66737,W,Mikko,Mikko Rantanen,Rantanen,19.11774272,62,9600,LA@COL,COL,LA,,,,,,W/UTIL
3080290456,87782-263163347,$500 Thu NHL Five Hole (150 Entries Max),87782-148186,87782-70279,87782-73885,87782-8275,87782-11201,87782-82800,87782-8714,87782-97147,87782-82094,,87782-82170:Jason Robertson,87782-82170,W,Jason,Jason Robertson,Robertson,19.2109375,64,9500,DAL@BUF,DAL,BUF,,,,,,W/UTIL
