entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,,Instructions,,,,,,,,,,,,,,,,,
3079040745,87705-263136302,$400 Tue NHL Five Hole (150 Entries Max),87705-41393,87705-54743,87705-21122,87705-79820,87705-62195,87705-62277,87705-70899,87705-66515,87705-97232,,1) Edit your lineup by inserting any player from this list into their appropriate position columns,,,,,,,,,,,,,,,,,
3079040748,87705-263136302,$400 Tue NHL Five Hole (150 Entries Max),87705-111493,87705-54743,87705-15269,87705-66709,87705-11365,87705-116885,87705-70907,87705-97069,87705-97232,,2) You can paste either the Player ID + Name OR ID from their respective columns,,,,,,,,,,,,,,,,,
3079040750,87705-263136302,$400 Tue NHL Five Hole (150 Entries Max),87705-42478,87705-82926,87705-11150,87705-12644,87705-15356,87705-70907,87705-9269,87705-21122,87705-97232,,3) Any information to the right of the last position column will be ignored in the upload. Don't leave blank rows. Any entries after a blank row will not be edited,,,,,,,,,,,,,,,,,
3079040752,87705-263136302,$400 Tue NHL Five Hole (150 Entries Max),87705-42478,87705-70899,87705-103130,87705-12644,87705-11158,87705-8608,87705-58686,87705-66756,87705-97232,,4) You can not use this form to create new entries,,,,,,,,,,,,,,,,,
3079040754,87705-263136302,$400 Tue NHL Five Hole (150 Entries Max),87705-111493,87705-15251,87705-12644,87705-21122,87705-169061,87705-64101,87705-169115,87705-82041,87705-97232,,,,,,,,,,,,,,,,,,,
3079040756,87705-263136302,$400 Tue NHL Five Hole (150 Entries Max),87705-111493,87705-73949,87705-12644,87705-70905,87705-11170,87705-62195,87705-97108,87705-8495,87705-97232,,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
3079040758,87705-263136302,$400 Tue NHL Five Hole (150 Entries Max),87705-80991,87705-81983,87705-66611,87705-85470,87705-66671,87705-82112,87705-8555,87705-8741,87705-42868,,87705-41391:Nathan MacKinnon,87705-41391,C,Nathan,Nathan MacKinnon,MacKinnon,23.33,50,10400,SJ@COL,COL,SJ,,,,,,C/UTIL
3079040759,87705-263136302,$400 Tue NHL Five Hole (150 Entries Max),87705-169115,87705-21897,87705-135875,87705-58985,87705-14564,87705-37881,87705-81974,87705-82049,87705-97232,,87705-111493:Jack Hughes,87705-111493,C,Jack,Jack Hughes,Hughes,20.80517157,58,10100,TOR@NJ,NJ,TOR,,,,,,C/UTIL
3079040761,87705-263136302,$400 Tue NHL Five Hole (150 Entries Max),87705-169115,87705-42478,87705-12624,87705-8478,87705-11158,87705-66515,87705-54743,87705-9269,87705-97232,,87705-70924:Tage Thompson,87705-70924,C,Tage,Tage Thompson,Thompson,20.38548426,62,10000,BUF@NYI,BUF,NYI,,,,,,C/UTIL
3079040763,87705-263136302,$400 Tue NHL Five Hole (150 Entries Max),87705-39269,87705-74047,87705-39238,87705-70571,87705-12812,87705-15356,87705-59271,87705-80369,87705-97232,,87705-70899:Auston Matthews,87705-70899,C,Auston,Auston Matthews,Matthews,19.75,56,9900,TOR@NJ,TOR,NJ,,,,,,C/UTIL
