RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
minshew6100qbg,66.50,Gardner Minshew,6100,PHI,@NYJ,,,17.18,27.3,7.0,0.15,2.8,4.0,18.78,17.03,-2.0,0.59,0.0,0.0,1.0,0.0,0.03,1.0,37.0,24.3,19.8,2.5,-4.5,44.0,72.0,14.0,20.0,138.0,67.0,6.7,6.96,1.0,21.0,-10.0,-10.0,21.0,56.5,14.5,5.0,0.0,7.8,1.0,7.0,10.0,7.8,0.0,0.75,0.94,0.06,0.06,47.0,0.59,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,7.6,-0.1,100.0,0.32,0.21,10.0,0.1,0.1,20.0,QB,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,minshew,gardner minshew,g,minshew6100qbg
murray8300qbk,55.50,Kyler Murray,8300,ARI,@CHI,,,19.28,29.7,8.8,-2.07,2.3,2.1,30.82,21.35,9.0,0.99,0.5,1.7,1.0,0.0,0.84,-1.8,65.0,26.0,17.5,2.2,-8.5,43.5,73.0,22.0,32.0,264.0,69.0,8.0,7.21,1.8,44.0,152.5,265.0,16.9,65.3,13.1,5.6,2.5,6.2,6.0,10.0,24.0,3.7,0.3,0.529,5.56,2.69,1.19,50.0,0.75,0.45,0.0,100,0.0,0.0,0.0,0.0,0.0,30.0,19.7,0.0,2300.0,0.48,0.3,61.0,0.33,0.16,18.0,QB,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,murray,kyler murray,k,murray8300qbk
cousins7700qbk,53.50,Kirk Cousins,7700,MIN,@DET,,,19.9,32.5,7.3,-0.27,2.6,4.8,20.2,20.17,6.0,0.97,1.0,2.9,1.0,0.0,0.69,-3.1,71.0,27.3,20.3,2.3,-7.0,47.5,63.0,25.0,37.0,281.0,67.0,7.5,7.56,2.2,36.0,151.4,278.9,19.4,57.1,17.9,5.9,0.8,5.4,2.0,6.0,9.0,4.4,0.1,0.529,6.19,3.31,1.81,0.0,0.0,0.0,20.2,300,0.56,0.32,100.0,0.75,0.0,40.0,19.3,1.9,1700.0,0.46,0.27,85.0,0.6,0.1,20.0,QB,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cousins,kirk cousins,k,cousins7700qbk
carr7500qbd,53.50,Derek Carr,7500,LV,WAS,,,18.5,28.8,8.2,-1.28,2.5,6.0,12.36,19.78,-1.0,0.68,1.0,9.2,1.0,0.0,0.51,-1.5,63.0,24.8,22.8,-0.2,-2.0,47.5,65.0,24.0,36.0,304.0,66.0,8.4,7.44,1.6,45.0,163.5,335.7,20.8,45.2,26.8,4.4,2.5,5.5,2.0,4.0,5.0,2.5,0.2,0.47200000000000003,6.56,3.06,1.19,0.0,0.0,0.0,15.6,0,0.38,0.25,100.0,0.5,0.0,40.0,18.5,-0.1,1500.0,0.45,0.29,71.0,0.57,0.14,21.0,QB,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carr,derek carr,d,carr7500qbd
burrow7400qbj,53.00,Joe Burrow,7400,CIN,LAC,,,17.92,29.0,6.8,-1.66,2.4,7.8,18.6,19.58,-4.0,0.44,1.0,2.1,1.0,0.0,0.74,-2.6,60.0,26.3,23.8,4.3,-2.5,50.0,50.0,21.0,30.0,257.0,69.0,8.4,7.01,2.0,45.0,139.3,266.6,17.4,67.0,12.7,6.7,3.7,8.0,2.0,3.0,5.0,2.5,0.1,0.36,3.06,1.56,0.81,59.0,0.69,0.52,11.9,-200,0.33,0.18,66.0,0.0,0.33,30.0,18.7,-0.4,1400.0,0.52,0.31,55.0,0.4,0.05,20.0,QB,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burrow,joe burrow,j,burrow7400qbj
brady8100qbt,52.50,Tom Brady,8100,TB,@ATL,,,21.88,33.7,10.0,0.92,2.7,17.1,29.62,20.96,0.0,0.79,1.0,10.0,1.0,0.0,0.82,-4.6,63.0,31.0,20.0,2.7,-11.0,51.0,56.0,26.0,39.0,315.0,67.0,8.0,8.2,2.8,40.0,156.8,334.8,17.2,52.8,19.2,7.2,1.8,3.2,1.0,3.0,3.0,1.9,0.1,0.39299999999999996,8.27,3.8,1.4,0.0,0.0,0.0,17.0,-200,0.42,0.28,100.0,0.5,0.0,40.0,21.4,2.1,2100.0,0.5,0.34,86.0,0.6,0.08,23.0,QB,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brady,tom brady,t,brady8100qbt
stafford7800qbm,51.50,Matthew Stafford,7800,LA,JAX,,,20.8,32.6,9.0,0.43,2.7,10.8,24.0,20.37,0.0,0.79,1.0,4.6,1.0,0.0,0.99,-5.2,58.0,30.8,16.8,2.5,-14.0,47.5,79.0,22.0,33.0,282.0,66.0,8.3,8.27,2.2,47.0,160.5,330.8,12.4,69.2,16.6,6.7,2.1,4.1,1.0,3.0,4.0,2.1,0.0,0.387,6.81,3.06,1.63,0.0,0.0,0.0,16.6,-600,0.36,0.26,100.0,0.33,0.0,30.0,19.8,0.1,1800.0,0.53,0.34,80.0,0.6,0.05,20.0,QB,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stafford,matthew stafford,m,stafford7800qbm
wentz7500qbc,51.00,Carson Wentz,7500,IND,@HOU,,,18.04,29.1,6.9,-1.74,2.4,2.3,11.12,19.78,7.0,0.98,1.0,1.3,1.0,0.0,0.57,-3.9,63.0,27.5,17.5,-0.5,-10.0,45.0,71.0,19.0,31.0,220.0,61.0,6.9,6.72,1.6,42.0,124.6,275.0,23.2,50.8,21.3,5.2,1.3,5.8,3.0,9.0,13.0,4.3,0.1,0.512,3.82,2.06,1.18,0.0,0.0,0.0,13.2,0,0.36,0.2,66.0,0.33,0.33,30.0,16.8,-1.3,1500.0,0.46,0.27,55.0,0.5,0.15,20.0,QB,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wentz,carson wentz,c,wentz7500qbc
jackson8500qbl,47.50,Lamar Jackson,8500,BAL,@PIT,,,22.96,34.5,11.5,1.22,2.7,19.6,18.62,21.74,0.0,0.79,0.93,6.3,1.0,0.0,0.85,-2.1,67.0,24.0,20.0,0.0,-4.0,44.0,54.0,19.0,29.0,228.0,64.0,7.8,6.58,1.7,38.0,164.7,341.3,13.2,56.9,26.8,5.9,3.4,7.3,11.0,20.0,75.0,6.4,0.4,0.575,5.63,2.56,1.63,57.0,0.5,0.04,19.7,200,0.34,0.23,80.0,0.2,0.0,50.0,22.1,1.7,2500.0,0.51,0.33,78.0,0.47,0.08,23.0,QB,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jackson,lamar jackson,l,jackson8500qbl
heinicke7100qbt,45.50,Taylor Heinicke,7100,WAS,@LV,,,18.02,27.9,8.1,-0.97,2.5,6.9,15.84,18.99,-4.0,0.44,1.0,2.9,1.0,0.0,0.51,-1.5,63.0,22.8,24.8,0.3,2.0,47.5,35.0,21.0,31.0,229.0,67.0,7.2,6.3,1.4,36.0,118.5,265.0,21.7,57.3,18.3,4.5,2.6,6.1,4.0,11.0,25.0,5.8,0.1,0.519,4.85,2.38,1.23,0.0,0.0,0.0,15.8,200,0.43,0.21,100.0,0.5,0.0,40.0,15.0,-0.2,1100.0,0.39,0.24,82.0,0.41,0.11,17.0,QB,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,heinicke,taylor heinicke,t,heinicke7100qbt
