RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
haskins6500qbd,43.58,Dwayne Haskins,6500,WAS,@CAR,,,11.6,20.5,5.8,-2.62,1.8,0.5,6.48,14.22,-11,0.45,1,0.8,0,0,0.19,1.3,45,14,24.5,-1.3,10.5,38.5,35,11,21,130,54,6.1,2.46,0.4,30,19.4,63,13.9,1.9,5.7,13.9,2,9,14,5.8,0,0.5,1.91,0.82,0.45,64,0.55,0.07,10.4,400,0.29,0.18,100,0.33,0,30,3.2,-0.7,500,0.12,0.07,20,0.06,0.53,15,QB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,haskins,dwayne haskins,d,haskins6500qbd,40932-73183,QB,d,Dwayne Haskins Jr.,haskins,7.031999969,5,6500,WAS@CAR,WAS,CAR,,,,,,ryland,ryland,dwayne,haskins6500qbd
hodges6800qbd,49.76,Devlin Hodges,6800,PIT,CLE,,,13.4,21.8,7.2,-1.4,2,0.5,11.68,14.8,-10,0.47,0,0.8,0,0,0.33,2.1,40,19.5,20.5,0,1,40,34,9,13,106,67,8,7.55,0.7,41,27.5,55,10,5.4,2.3,5.1,2,11,9,3.6,0,0.125,1,0.56,0.22,50,0.75,0.56,2.2,800,0.14,0.06,25,0,0.75,40,3.4,-0.8,800,0.2,0.08,25,0,0.41,12,QB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hodges,devlin hodges,d,hodges6800qbd,40932-95893,QB,d,Devlin Hodges,hodges,7.54000028,3,6800,CLE@PIT,PIT,CLE,,,,,,ryland,ryland,devlin,hodges6800qbd
jackson8700qbl,85.07,Lamar Jackson,8700,BAL,SF,,,23.3,29.1,11.5,4.77,2.7,18.5,22.3,18.53,-1,0.43,1,6.2,2,0,0.33,-3.6,67,25.3,19.8,-0.2,-5.5,45,61,16,25,200,64,7.8,7.94,1.8,40,14.8,45.5,37,7.2,1.2,7.1,12,23,77,6,0.6,0.524,6.88,3.25,1.06,43,1,0.91,32.7,700,1.02,0.57,100,1,0,60,24.9,6.2,2700,0.61,0.37,84,0.56,0,25,QB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jackson,lamar jackson,l,jackson8700qbl,40932-63115,QB,l,Lamar Jackson,jackson,28.33454479,11,8700,SF@BAL,BAL,SF,,,,,,ryland,ryland,lamar,jackson8700qbl
jones7400qbd,53.65,Daniel Jones,7400,NYG,GB,,,15.8,23.2,9.2,-0.18,2.1,0.5,11.2,15.98,-4,0.59,1,1.2,0,0,0.24,0.3,61,18.5,25,-1.3,6.5,43.5,14,20,33,213,62,6.4,5.1,1.7,42,17.1,55.9,24.3,5.2,2.4,9.1,3,12,23,6.9,0.2,0.647,4.91,2.36,1.27,33,0.92,0.77,16.7,100,0.36,0.25,100,0.2,0,50,14.2,0.8,1400,0.35,0.23,61,0.16,0.16,18,QB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jones,daniel jones,d,jones7400qbd,40932-63519,QB,d,Daniel Jones,jones,16.48600006,10,7400,GB@NYG,NYG,GB,,,,,,ryland,ryland,daniel,jones7400qbd
lock6000qbd,58.49,Drew Lock,6000,DEN,LAC,,,13.5,21.1,6.1,0.27,2.3,0.5,13.86,13.23,-9,0.47,0,1.2,1,0,0.65,-4.1,0,17.3,21.8,-1.5,4.5,39,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.55,0.07,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,14,QB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lock,drew lock,d,lock6000qbd,40932-64051,QB,d,Drew Lock,lock,0,0,6000,LAC@DEN,DEN,LAC,IR,Thumb,,,,ryland,ryland,drew,lock6000qbd
mahomes8600qbp,85.76,Patrick Mahomes,8600,KC,OAK,,,23.1,28.1,11.8,4.76,2.7,18.5,19.5,18.34,-2,0.3,1,7.3,2,0,0.65,5.1,63,30.5,19,-1.8,-11.5,49.5,55,23,36,305,64,8.4,8.83,2.3,47,19.5,50.6,27,6.4,0.8,3.2,2,9,16,5.7,0,0.475,5.75,2.5,1.31,33,0.61,0.05,15.6,100,0.35,0.21,75,0.25,0.25,40,18.6,1.5,2600,0.46,0.3,66,0.29,0.18,27,QB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mahomes,patrick mahomes,p,mahomes8600qbp,40932-57439,QB,p,Patrick Mahomes,mahomes,21.82444424,9,8600,OAK@KC,KC,OAK,,,,,,ryland,ryland,patrick,mahomes8600qbp
mayfield7600qbb,54.03,Baker Mayfield,7600,CLE,@PIT,,,16,22.4,8,-0.37,2.1,0.5,9.04,16.37,-8,0.5,0.33,1.9,0,0,0.55,-2.9,66,20.5,19.5,0,-1,40,66,21,34,262,62,7.6,6.11,1.5,46,22.2,60.2,14.4,4.4,3.8,5.3,1,4,6,3.4,0.1,0.419,5.38,2.81,1.63,50,0.75,0.56,20.6,400,0.51,0.29,100,0.8,0,50,14.8,-1.3,1600,0.39,0.22,72,0.28,0.16,25,QB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mayfield,baker mayfield,b,mayfield7600qbb,40932-41535,QB,b,Baker Mayfield,mayfield,15.63999939,11,7600,CLE@PIT,CLE,PIT,,,,,,ryland,ryland,baker,mayfield7600qbb
murray7700qbk,87.74,Kyler Murray,7700,ARI,LA,,,19.4,29.3,10.4,2.83,2.5,10.5,14.32,16.57,2,0.76,1,5.4,2,0,0.62,3.1,67,22.3,24.8,0.8,2.5,47,38,23,35,245,64,6.9,5.96,1.3,43,20.4,67.2,8.4,3.7,1.4,8.4,6,16,38,6.2,0.3,0.522,6.36,2.91,1.73,0,0,0,27.2,0,0.58,0.39,100,1,0,20,20.7,3.7,1700,0.46,0.31,73,0.6,0.06,15,QB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,murray,kyler murray,k,murray7700qbk,40932-63484,QB,k,Kyler Murray,murray,20.44727256,11,7700,LAR@ARI,ARI,LAR,,,,,,ryland,ryland,kyler,murray7700qbk
rivers7300qbp,48.26,Philip Rivers,7300,LAC,@DEN,,,15.8,25.9,8.5,0.01,2.2,0.5,17.6,15.79,-2,0.83,0.67,1.2,0,0,0.24,-6.7,65,21.8,17.3,2,-4.5,39,68,23,36,272,64,7.5,5.91,1.3,37,27.1,54.5,16,3.6,3.6,6,0,1,2,2.3,0,0.214,5.94,2.63,1.31,35,0.55,0.07,14.4,100,0.35,0.19,100,0,0,60,15.6,-1.2,1300,0.4,0.24,71,0.31,0.15,32,QB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rivers,philip rivers,p,rivers7300qbp,40932-7968,QB,p,Philip Rivers,rivers,15.74181851,11,7300,LAC@DEN,LAC,DEN,,,,,,ryland,ryland,philip,rivers7300qbp
rodgers8100qba,75.39,Aaron Rodgers,8100,GB,@NYG,,,19,26.5,10.1,1.64,2.3,6.5,28.12,17.36,2,0.64,1,3.5,1,0,0.39,3.7,65,25,18.5,-1.3,-6.5,43.5,86,22,35,249,64,7.1,6.57,1.4,38,22.3,55.9,17.4,4,0.6,6.9,2,8,15,5.5,0.2,0.568,5.88,3.31,1.44,33,0.92,0.77,10.5,0,0.28,0.17,50,0,0.5,40,18.4,10,2100,0.45,0.28,69,0.3,0.15,26,QB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rodgers,aaron rodgers,a,rodgers8100qba,40932-6894,QB,a,Aaron Rodgers,rodgers,18.09818198,11,8100,GB@NYG,GB,NYG,,,,,,ryland,ryland,aaron,rodgers8100qba
tannehill7300qbr,61.4,Ryan Tannehill,7300,TEN,@IND,,,16.3,24.5,9.2,0.51,2.2,0.5,13.78,15.79,-1,0.73,1,5.4,1,0,0.39,-1.3,50,21.3,20.3,1.3,-1,41.5,52,16,24,202,67,8.1,6.23,1.5,33,17.5,59.9,19.3,6.3,2.9,13.4,3,9,13,4.5,0.3,0.389,2.63,1.38,0.44,0,0,0,27.2,200,0.82,0.45,100,1,0,40,12.8,2.4,1300,0.4,0.26,55,0.4,0.3,20,QB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tannehill,ryan tannehill,r,tannehill7300qbr,40932-21948,QB,r,Ryan Tannehill,tannehill,17.29999978,7,7300,TEN@IND,TEN,IND,,,,,,ryland,ryland,ryan,tannehill7300qbr
wentz7300qbc,78.22,Carson Wentz,7300,PHI,@MIA,,,18.8,26.7,11.9,3.01,2.6,10.5,25.4,15.79,-2,0.5,0.87,6.9,1,0,0.5,2.6,70,27.8,17.3,1,-10.5,45,68,22,35,235,63,6.7,6.26,1.7,36,14.2,48.1,36.4,4.9,1.4,6.2,4,7,13,3.4,0.1,0.547,4.31,2.25,1.44,81,0.59,0.02,12.8,-100,0.26,0.16,100,0,0,30,12.5,0.4,1300,0.3,0.18,55,0.29,0.29,27,QB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wentz,carson wentz,c,wentz7300qbc,40932-70324,QB,c,Carson Wentz,wentz,16.36363636,11,7300,PHI@MIA,PHI,MIA,,,,,,ryland,ryland,carson,wentz7300qbc
winston7600qbj,80.54,Jameis Winston,7600,TB,@JAX,,,19.7,26.4,10.5,3.33,2.6,10.5,10.72,16.37,-3,0.47,1,5.4,1,0,0.62,3.9,70,24.8,21.8,0.8,-3,46.5,63,22,38,293,60,7.7,6.06,1.9,44,17,64.6,15.1,5,3.7,7.5,3,10,20,5.6,0,0.424,6.06,2.88,1.44,78,0.65,0.1,21.4,100,0.44,0.29,100,1,0,40,19.4,20,1600,0.43,0.28,76,0.52,0.04,21,QB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,winston,jameis winston,j,winston7600qbj,40932-24849,QB,j,Jameis Winston,winston,20.14909085,11,7600,TB@JAC,TB,JAC,,,,,,ryland,ryland,jameis,winston7600qbj
ajayi4800rbj,66.05,Jay Ajayi,4800,PHI,@MIA,,,6.2,14.3,0.9,0.52,1.3,3,0.9,5.68,-11,0.59,1,2.1,4,0,0.09,0.6,9,27.8,17.3,1,-10.5,45,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,2.7,0,0.333,0.5,0,0,81,0.59,0.02,1.6,-300,0.27,0.18,0,0,1,10,1.6,-5,-300,0.27,0.18,0,0,1,10,RB,13,0,0.151,0.118,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ajayi,jay ajayi,j,ajayi4800rbj,40932-46882,RB,j,Jay Ajayi,ajayi,1.600000024,1,4800,PHI@MIA,PHI,MIA,,,,,,ryland,ryland,jay,ajayi4800rbj
armstead4500rbr,49.42,Ryquell Armstead,4500,JAX,TB,,,2.6,5.3,0,-2.33,0.6,0.5,0,4.93,-25,0.23,0,0,1,0,0.96,-3.2,8,21.8,24.8,-3.2,3,46.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3.1,0,0.286,0.55,0.27,0.09,78,0.65,0.1,4,0,1.32,0.44,66,0.33,0.33,30,2.4,-1.9,-1500,0.65,0.3,20,0.13,0.53,15,RB,13,0,0.058,0.121,2,1,1,10,6,10.2,0.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,armstead,ryquell armstead,r,armstead4500rbr,40932-64786,RB,r,Ryquell Armstead,armstead,2.911111196,9,4500,TB@JAC,JAC,TB,,,,,,ryland,ryland,ryquell,armstead4500rbr
ballage5300rbk,51.21,Kalen Ballage,5300,MIA,PHI,,,6.4,12.1,1.2,-0.53,1.2,0.5,0,6.93,-8,0.65,0,0,1,0,0.43,0.5,21,17.3,27.8,-2,10.5,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,3.1,0.3,0.369,1.38,0.75,0.44,81,0.59,0.02,5.4,400,0.39,0.14,75,0.5,0.25,40,4.4,-1.6,-700,0.5,0.21,47,0.19,0.33,21,RB,13,0.5,0.297,0.344,6,1,1,6,6,5.6,0,3.5,0.176,0.471,0,0,0,0,0,0,0,0,0,0,0,0,0,ballage,kalen ballage,k,ballage5300rbk,40932-52371,RB,k,Kalen Ballage,ballage,4.072727203,11,5300,PHI@MIA,MIA,PHI,,,,,,ryland,ryland,kalen,ballage5300rbk
barber5400rbp,53.56,Peyton Barber,5400,TB,@JAX,,,5.4,11.1,0.4,-1.78,1,0.5,18.4,7.18,-10,0.59,0,0,2,0,0.07,4.4,26,24.8,21.8,0.8,-3,46.5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,39,3.4,0.4,0.441,2.13,1.38,0.88,78,0.65,0.1,6,300,0.8,0.4,50,0.25,0.5,40,7.9,0,-600,0.6,0.3,61,0.19,0.19,21,RB,13,0.429,0.416,0.378,11,1,1,4,3,4.1,0.1,2.1,0.194,0.323,0,0,0,0,0,0,0,0,0,0,0,0,0,barber,peyton barber,p,barber5400rbp,40932-40857,RB,p,Peyton Barber,barber,6.818181818,11,5400,TB@JAC,TB,JAC,,,,,,ryland,ryland,peyton,barber5400rbp
barkley7600rbs,84.24,Saquon Barkley,7600,NYG,GB,,,16.1,26.2,5.1,3.44,2.1,18.5,13,12.66,-1,0.27,1,6.7,8,0,0.95,0.5,54,18.5,25,-1.3,6.5,43.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,72,4.5,0.4,0.38,2.88,1.63,0.94,33,0.92,0.77,9.4,-900,0.47,0.16,50,0,0.5,40,11.7,-0.4,1600,0.52,0.22,45,0.13,0.36,22,RB,13,0.5,0.665,0.794,16,6,4,30,19,7.3,0.1,4.5,0.077,0.231,0,0,0,0,0,0,0,0,0,0,0,0,0,barkley,saquon barkley,s,barkley7600rbs,40932-64401,RB,s,Saquon Barkley,barkley,13.4375,8,7600,GB@NYG,NYG,GB,,,,,,ryland,ryland,saquon,barkley7600rbs
bell7300rbl,78.48,Le'Veon Bell,7300,NYJ,@CIN,,,14.8,29.1,4.2,2.88,2,18.5,8.7,11.92,1,0.29,1,7.9,6,0,0.96,-1.6,52,22.8,20.3,1.3,-2.5,43,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,3.2,0.3,0.445,2.09,1,0.64,42,0.69,0.23,15.1,300,0.71,0.33,100,0.25,0,40,12.8,0.6,1300,0.6,0.25,58,0.11,0.17,17,RB,13,0.5,0.689,0.828,15,5,4,33,13,7.2,0.1,6.5,0.2,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,bell,le'veon bell,l,bell7300rbl,40932-28181,RB,l,Le'Veon Bell,bell,12.90909091,11,7300,NYJ@CIN,NYJ,CIN,,,,,,ryland,ryland,le'veon,bell7300rbl
bernard4700rbg,60,Giovani Bernard,4700,CIN,NYJ,,,5.3,9.2,0.7,-0.13,1.1,0.5,1.7,5.43,-15,0.47,0,0,2,0,0.64,0,27,20.3,22.8,2.3,2.5,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,2.8,0,0.273,1.06,0.44,0.19,42,0.69,0.23,3,0,0.59,0.12,66,0,0.33,30,3.6,-2,-1300,0.54,0.13,50,0,0.25,20,RB,13,0,0.098,0.411,3,3,2,15,11,6.8,0,5.2,0,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,bernard,giovani bernard,g,bernard4700rbg,40932-25290,RB,g,Giovani Bernard,bernard,3.5,11,4700,NYJ@CIN,CIN,NYJ,,,,,,ryland,ryland,giovani,bernard4700rbg
brown4900rbm,58.59,Malcolm Brown,4900,LA,@ARI,,,2.5,4.8,0,-3.43,0.5,0.5,3,5.93,-26,0.2,0,0,1,0,0.98,0.4,15,24.8,22.3,0.3,-2.5,47,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,3.7,0.3,0.52,0.81,0.5,0.38,0,0,0,2.8,-600,0.77,0.35,33,0.33,0.66,30,2.1,-1.5,-1100,0.4,0.14,18,0.09,0.63,22,RB,13,0.231,0.195,0.223,5,0,0,1,1,10,0,10,0.231,0.615,0,0,0,0,0,0,0,0,0,0,0,0,0,brown,malcolm brown,m,brown4900rbm,40932-32234,RB,m,Malcolm Brown,brown,4.155555725,9,4900,LAR@ARI,LAR,ARI,,,,,,ryland,ryland,malcolm,brown4900rbm
chubb8200rbn,63.81,Nick Chubb,8200,CLE,@PIT,,,13.9,18.9,5.9,-0.26,1.7,6.5,8.4,14.16,-6,0.65,0.8,2.5,4,0,0.93,-3.8,44,20.5,19.5,0,-1,40,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,90,5,0.6,0.462,3.63,2.13,1.06,50,0.75,0.56,13.3,100,0.53,0.27,40,0.2,0.6,50,14.3,1.1,2200,0.66,0.32,60,0.2,0.28,25,RB,13,0.6,0.787,0.664,18,3,2,17,10,6.9,0,5.3,0.157,0.392,0,0,0,0,0,0,0,0,0,0,0,0,0,chubb,nick chubb,n,chubb8200rbn,40932-53562,RB,n,Nick Chubb,chubb,16.82727328,11,8200,CLE@PIT,CLE,PIT,,,,,,ryland,ryland,nick,chubb8200rbn
coleman6100rbt,66.99,Tevin Coleman,6100,SF,@BAL,,,9.4,19.8,4.1,0.48,1.5,0.5,2,8.92,3,0.98,0.33,2.5,2,0,0.95,-2.8,33,19.8,25.3,-0.2,5.5,45,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,53,4.6,0.6,0.431,2.25,1.13,0.63,43,1,0.91,9.5,-600,0.65,0.26,100,0,0,40,10.1,1.7,100,0.73,0.31,60,0.26,0.17,23,RB,13,0.571,0.405,0.486,11,2,1,12,9,7.8,0.1,3.9,0.179,0.393,0,0,0,0,0,0,0,0,0,0,0,0,0,coleman,tevin coleman,t,coleman6100rbt,40932-27776,RB,t,Tevin Coleman,coleman,12.52222188,9,6100,SF@BAL,SF,BAL,,,,,,ryland,ryland,tevin,coleman6100rbt
drake6400rbk,69.95,Kenyan Drake,6400,ARI,LA,,,10.5,18.5,3.2,0.83,1.6,10.5,6.1,9.67,-11,0.41,1,3.3,2,0,0.59,0.2,37,22.3,24.8,0.8,2.5,47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,4.3,0.1,0.462,1,0.29,0.14,0,0,0,9.1,0,0.45,0.17,100,0,0,20,11,0.1,400,0.82,0.3,63,0.22,0.04,22,RB,13,0.125,0.386,0.626,8,4,3,30,16,80,0.1,9.6,0.111,0.444,0,0,0,0,0,0,0,0,0,0,0,0,0,drake,kenyan drake,k,drake6400rbk,40932-30989,RB,k,Kenyan Drake,drake,9.788888719,9,6400,LAR@ARI,ARI,LAR,,,,,,ryland,ryland,kenyan,drake6400rbk
edmonds5000rbc,59.07,Chase Edmonds,5000,ARI,LA,,,3.2,7.2,0.1,-2.98,0.6,0.5,0,6.18,-19,0.34,1,1.7,3,0,0.92,0.2,20,22.3,24.8,0.8,2.5,47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,5,0.5,0.429,1.13,0.38,0.06,0,0,0,0,-300,0,0,0,0,1,20,6.3,1.4,-1000,0.74,0.32,40,0.2,0.45,20,RB,13,0.545,0.294,0.314,6,2,1,11,8,7.6,0.1,4.7,0.308,0.462,0,0,0,0,0,0,0,0,0,0,0,0,0,edmonds,chase edmonds,c,edmonds5000rbc,40932-83081,RB,c,Chase Edmonds,edmonds,9.5,8,5000,LAR@ARI,ARI,LAR,,,,,,ryland,ryland,chase,edmonds5000rbc
edwards5400rbg,46.91,Gus Edwards,5400,BAL,SF,,,3.6,7.4,0.1,-3.58,0.7,0.5,2.7,7.18,-20,0.36,0,0,3,0,0.59,-2.6,26,25.3,19.8,-0.2,-5.5,45,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,54,5.2,0.2,0.581,1.88,0.88,0.56,43,1,0.91,8.3,600,1,0.33,100,0.5,0,40,6.9,-0.7,-600,0.64,0.27,68,0.13,0.13,22,RB,13,0.136,0.254,0.367,10,0,0,2,2,8.4,0,2.2,0.069,0.414,0,0,0,0,0,0,0,0,0,0,0,0,0,edwards,gus edwards,g,edwards5400rbg,40932-40167,RB,g,Gus Edwards,edwards,5.581818321,11,5400,SF@BAL,BAL,SF,,,,,,ryland,ryland,gus,edwards5400rbg
ekeler6700rba,57.93,Austin Ekeler,6700,LAC,@DEN,,,10,19.5,3.4,-0.42,1.5,3,14.7,10.42,5,0.86,0,0,3,0,0.54,-3.1,38,21.8,17.3,2,-4.5,39,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,3.9,0.4,0.466,2.06,1.19,0.94,35,0.55,0.07,13,200,0.95,0.37,100,0.25,0,40,11.7,2.1,700,0.75,0.31,62,0.25,0.22,27,RB,13,0.5,0.41,0.584,9,6,5,51,21,10,0.4,80,0.2,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,ekeler,austin ekeler,a,ekeler6700rba,40932-80001,RB,a,Austin Ekeler,ekeler,16.87272783,11,6700,LAC@DEN,LAC,DEN,,,,,,ryland,ryland,austin,ekeler6700rba
fournette7600rbl,78.9,Leonard Fournette,7600,JAX,TB,,,16,26.3,5.6,3.34,2.1,18.5,13.6,12.66,0,0.27,0.75,6.3,7,0,0.96,-3.2,58,21.8,24.8,-3.2,3,46.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,76,4.3,0.3,0.418,3.67,1.87,0.73,78,0.65,0.1,17.1,-100,0.75,0.28,66,0.33,0.33,30,13.1,1.5,1600,0.56,0.23,59,0.13,0.18,22,RB,13,1,0.644,0.844,17,5,4,31,14,6.9,0,5.4,0.085,0.298,0,0,0,0,0,0,0,0,0,0,0,0,0,fournette,leonard fournette,l,fournette7600rbl,40932-52922,RB,l,Leonard Fournette,fournette,16.19999972,11,7600,TB@JAC,JAC,TB,,,,,,ryland,ryland,leonard,fournette7600rbl
freeman5300rbr,62.47,Royce Freeman,5300,DEN,LAC,,,6.7,13.5,0.9,-0.23,1.3,0.5,4.4,6.93,-5,0.74,1,0.4,5,0,0.5,2.1,30,17.3,21.8,-1.5,4.5,39,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,4,0.1,0.43,1.56,0.75,0.31,35,0.55,0.07,3.6,-800,0.57,0.14,66,0,0.33,30,7.6,0.2,-700,0.61,0.25,71,0.28,0.14,21,RB,13,0.167,0.341,0.456,9,3,2,15,7,6.4,0,3.9,0.091,0.409,0,0,0,0,0,0,0,0,0,0,0,0,0,freeman,royce freeman,r,freeman5300rbr,40932-55970,RB,r,Royce Freeman,freeman,8.172727411,11,5300,LAC@DEN,DEN,LAC,,,,,,ryland,ryland,royce,freeman5300rbr
gaskin4600rbm,39.57,Myles Gaskin,4600,MIA,PHI,,,3.1,6.9,0,-2.08,0.7,0.5,3.1,5.18,-21,0.33,0,0,1,0,0.14,0.5,9,17.3,27.8,-2,10.5,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0.09,0.09,0.09,81,0.59,0.02,0.7,100,0.25,0.08,25,0,0.75,40,0.2,-0.3,-1400,0.09,0.03,6,0,0.66,15,RB,13,0,0.054,0.141,1,1,0,2,2,3.5,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gaskin,myles gaskin,m,gaskin4600rbm,40932-60930,RB,m,Myles Gaskin,gaskin,0.900000016,3,4600,PHI@MIA,MIA,PHI,,,,,,ryland,ryland,myles,gaskin4600rbm
gordon7000rbm,65.92,Melvin Gordon,7000,LAC,@DEN,,,12.4,24.3,5.7,1.23,1.8,3,12,11.17,11,0.95,1,2.1,6,0,0.64,-3.1,37,21.8,17.3,2,-4.5,39,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,50,3.7,0.6,0.467,2.31,1.23,0.85,35,0.55,0.07,17,700,0.77,0.38,100,0.6,0,50,8.7,-0.5,1000,0.51,0.23,41,0.1,0.34,29,RB,13,0.833,0.639,0.57,13,3,2,16,10,6.2,0.1,6.4,0.185,0.556,0,0,0,0,0,0,0,0,0,0,0,0,0,gordon,melvin gordon,m,gordon7000rbm,40932-28900,RB,m,Melvin Gordon III,gordon,12.15714264,7,7000,LAC@DEN,LAC,DEN,,,,,,ryland,ryland,melvin,gordon7000rbm
guice5400rbd,57.21,Derrius Guice,5400,WAS,@CAR,,,6.9,15.1,1.7,-0.28,1.3,0.5,26.7,7.18,-1,0.82,1,2.5,2,0,0.56,3.4,23,14,24.5,-1.3,10.5,38.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,2.7,0,0.333,1.67,0.33,0.33,64,0.55,0.07,8.9,700,0.84,0.38,66,0.33,0,30,7.7,0.1,-600,0.68,0.33,20,0.06,0,15,RB,13,0,0.44,0.359,9,2,1,23,19,14.2,0.3,10.7,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,guice,derrius guice,d,guice5400rbd,40932-60735,RB,d,Derrius Guice,guice,7.666666667,3,5400,WAS@CAR,WAS,CAR,,,,,,ryland,ryland,derrius,guice5400rbd
gurley7400rbt,74.9,Todd Gurley,7400,LA,@ARI,,,13.4,21.8,5.7,1.23,1.8,10.5,18,12.17,0,0.55,1,2.5,3,0,0.56,0.4,54,24.8,22.3,0.3,-2.5,47,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,58,4.2,0.8,0.497,3.19,1.5,0.88,0,0,0,8.2,200,0.47,0.16,25,0.25,0.75,40,11.7,0.3,1400,0.63,0.22,46,0.19,0.38,26,RB,13,0.688,0.644,0.773,13,4,2,19,8,6.8,0.1,40,0.268,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,gurley,todd gurley,t,gurley7400rbt,40932-30447,RB,t,Todd Gurley II,gurley,12.05999985,10,7400,LAR@ARI,LAR,ARI,,,,,,ryland,ryland,todd,gurley7400rbt
