RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
hurts9000qbj,77.26,Jalen Hurts,9000,PHI,@CHI,,,23.22,34.2,12.2,0.5,2.6,13.1,36.7,22.72,1.0,0.82,1.0,0.0,2.0,0.0,0.8,-5.0,66.0,28.5,20.0,3.0,-8.5,48.5,55.0,19.0,29.0,241.0,67.0,8.2,7.82,1.6,38.0,135.9,255.1,6.0,16.4,7.0,5.5,1.0,7.6,9.0,16.0,48.0,5.0,0.8,0.615,6.22,3.44,2.28,21.0,0.7,0.0,28.6,200,0.64,0.42,100.0,1.0,0.0,50.0,26.2,5.1,3000.0,0.63,0.4,88.0,0.64,0.0,34.0,QB,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hurts,jalen hurts,j,hurts9000qbj
burrow8000qbj,73.24,Joe Burrow,8000,CIN,@TB,,,20.7,30.3,11.1,-0.06,2.6,8.2,25.8,20.76,1.0,0.82,1.0,0.0,1.0,0.0,0.77,-1.5,67.0,24.5,21.0,2.2,-3.5,45.5,57.0,25.0,36.0,300.0,69.0,8.3,7.76,2.3,45.0,156.3,283.4,6.9,19.8,6.6,6.4,1.7,7.2,4.0,9.0,17.0,3.6,0.3,0.494,6.47,2.94,1.88,59.0,0.52,0.0,24.6,-300,0.56,0.36,100.0,0.6,0.0,50.0,22.9,2.5,2000.0,0.52,0.34,84.0,0.5,0.0,26.0,QB,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burrow,joe burrow,j,burrow8000qbj
prescott7500qbd,70.43,Dak Prescott,7500,DAL,@JAX,,,18.74,29.0,8.4,-1.04,2.5,9.9,22.24,19.78,-3.0,0.44,1.0,0.0,1.0,0.0,0.59,9.6,64.0,25.8,21.8,1.3,-4.0,47.5,45.0,22.0,32.0,242.0,68.0,7.4,7.37,2.3,33.0,148.8,280.4,6.6,25.5,10.5,7.2,2.5,4.2,3.0,7.0,11.0,3.7,0.1,0.47200000000000003,4.71,2.24,1.0,52.0,0.31,0.0,18.3,0,0.53,0.27,100.0,0.4,0.0,50.0,19.7,0.5,1500.0,0.53,0.31,59.0,0.36,0.04,22.0,QB,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prescott,dak prescott,d,prescott7500qbd
fields7900qbj,69.47,Justin Fields,7900,CHI,PHI,,,19.18,29.1,9.2,-1.38,2.4,7.9,23.58,20.56,1.0,0.82,0.78,0.0,1.0,0.0,0.94,-10.3,63.0,20.0,28.5,-2.5,8.5,48.5,45.0,14.0,22.0,167.0,62.0,7.5,5.26,1.1,37.0,98.7,220.5,6.2,9.9,5.8,5.0,3.6,13.0,10.0,28.0,72.0,7.0,0.6,0.585,4.06,1.53,0.94,21.0,0.7,0.0,22.8,-800,0.62,0.38,75.0,0.75,0.0,40.0,19.2,1.4,1900.0,0.53,0.3,72.0,0.54,0.09,22.0,QB,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fields,justin fields,j,fields7900qbj
mahomes9100qbp,66.16,Patrick Mahomes,9100,KC,@HOU,,,22.84,33.5,12.2,-0.08,2.5,14.9,32.74,22.92,-1.0,0.62,0.87,0.0,1.0,0.0,0.77,-7.0,68.0,31.5,17.0,3.2,-14.5,48.5,59.0,25.0,38.0,309.0,66.0,8.0,8.06,2.5,43.0,151.6,323.6,6.1,19.8,8.4,6.6,1.8,3.8,3.0,10.0,22.0,6.2,0.1,0.603,9.56,5.13,2.69,0.0,0.0,0.0,24.1,600,0.59,0.36,100.0,0.66,0.0,60.0,25.4,4.7,3100.0,0.58,0.37,96.0,0.74,0.0,27.0,QB,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mahomes,patrick mahomes,p,mahomes9100qbp
wilson6400qbz,65.18,Zach Wilson,6400,NYJ,DET,,,14.14,21.8,6.4,-3.48,2.2,1.4,20.38,17.62,0.0,0.74,0.0,0.0,1.0,0.0,0.59,0.2,57.0,22.5,21.0,-3.8,-1.5,43.5,43.0,14.0,26.0,170.0,55.0,6.5,4.72,0.6,38.0,74.5,193.1,5.6,19.9,5.9,2.3,1.9,10.0,3.0,13.0,20.0,6.1,0.3,0.47200000000000003,2.65,1.82,0.82,37.0,0.55,0.0,5.7,-300,0.2,0.11,40.0,0.2,0.0,50.0,11.3,-2.7,400.0,0.35,0.2,52.0,0.23,0.09,21.0,QB,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wilson,zach wilson,z,wilson6400qbz
brady6800qbt,64.83,Tom Brady,6800,TB,CIN,,,17.84,28.5,7.2,-0.56,2.6,6.2,18.58,18.4,0.0,0.74,0.67,0.0,1.0,0.0,0.59,-2.9,70.0,21.0,24.5,0.7,3.5,45.5,43.0,28.0,43.0,280.0,65.0,6.4,6.33,1.4,35.0,156.5,333.1,4.7,17.6,7.4,3.3,0.9,3.2,1.0,0.0,0.0,0.3,0.0,0.083,6.53,3.35,1.59,59.0,0.52,0.0,16.6,-600,0.31,0.22,100.0,0.75,0.0,40.0,15.5,-3.5,800.0,0.33,0.22,80.0,0.32,0.12,25.0,QB,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brady,tom brady,t,brady6800qbt
carr7000qbd,64.55,Derek Carr,7000,LV,NE,,,16.54,26.9,6.2,-2.26,2.4,3.8,20.24,18.8,2.0,0.87,0.33,0.0,1.0,0.0,0.5,3.1,64.0,23.8,21.8,-0.2,-2.0,45.5,55.0,21.0,33.0,235.0,63.0,7.1,6.26,1.5,36.0,133.9,304.5,5.7,26.2,9.4,4.5,2.4,5.2,1.0,3.0,5.0,3.1,0.0,0.406,4.89,2.28,1.06,0.0,0.0,0.0,14.9,0,0.46,0.23,66.0,0.5,0.33,60.0,14.8,-3.4,1000.0,0.4,0.23,78.0,0.47,0.13,23.0,QB,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carr,derek carr,d,carr7000qbd
herbert8300qbj,62.85,Justin Herbert,8300,LAC,TEN,,,21.3,31.6,11.0,-0.05,2.6,9.2,10.72,21.35,1.0,0.82,1.0,0.0,1.0,0.0,0.74,-8.3,71.0,24.8,21.8,-0.5,-3.0,46.5,57.0,28.0,43.0,291.0,66.0,6.7,6.34,1.7,38.0,137.6,301.8,6.9,16.4,5.6,4.0,1.4,4.7,3.0,6.0,10.0,2.9,0.0,0.418,7.94,3.5,1.56,0.0,0.0,0.0,20.9,600,0.39,0.29,100.0,0.57,0.0,70.0,19.1,-0.9,2300.0,0.39,0.27,81.0,0.36,0.04,22.0,QB,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,herbert,justin herbert,j,herbert8300qbj
dalton6700qba,62.20,Andy Dalton,6700,NO,ATL,,,15.76,26.3,5.2,-2.45,2.4,6.0,14.14,18.21,-1.0,0.62,1.0,0.0,1.0,0.0,0.43,8.4,57.0,24.0,19.5,-0.5,-4.5,43.5,38.0,20.0,31.0,229.0,65.0,7.2,6.19,1.4,36.0,126.6,258.3,2.9,14.1,3.4,4.5,2.6,6.3,2.0,4.0,6.0,2.7,0.0,0.35700000000000004,3.83,1.61,0.78,0.0,0.0,0.0,16.2,100,0.51,0.35,100.0,0.6,0.0,50.0,14.7,-1.0,700.0,0.4,0.26,70.0,0.29,0.04,24.0,QB,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dalton,andy dalton,a,dalton6700qba
