RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
indianapolis4800,20.87,Indianapolis,4800,IND,BAL,,,5.6,13.1,-0.9,-2.65,1.2,3,7,8.25,-5,0.4,0,0,1,0,0.26,1.5,0,24.5,23.5,3.7,-1,48,34,0,0,0,0,0,0,0,0,0,0,0,0,3.95,7.34,0,0,0,0,0,0,0,0,0,0,0,0,10,300,0,0,100,0.66,0,30,8.7,1.1,1100,0,0,83,0.55,0.16,18,D,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5047,0.4123,0.0237,0.0427,7.3,7.13,40,2.56,0.2336,indianapolis,indianapolis,i,indianapolis4800,51377-12535:Indianapolis Colts,51377-12535,D,i,Indianapolis Colts,colts,11.71428571,7,4800,BAL@IND,IND,BAL,,,,Colts,Colts,indianapolis,indianapolis4800
jacksonville3500,21.55,Jacksonville,3500,JAX,HOU,,,4.8,10.5,-0.5,0.73,1.4,3,4,4.07,-11,0.12,0,0,1,0,0.71,-0.9,0,21,28,-1.3,7,49,35,0,0,0,0,0,0,0,0,0,0,0,0,2.03,5.18,0,0,0,0,0,0,0,0,0,73,0.81,0.09,3.3,-100,0,0,100,0.33,0,30,3.5,-2.1,0,0,0,66,0.4,0.33,15,D,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.5473,0.5172,0.0103,0.0569,8.61,10.5,5.15,3.58,0.2381,jacksonville,jacksonville,j,jacksonville3500,51377-12554:Jacksonville Jaguars,51377-12554,D,j,Jacksonville Jaguars,jaguars,2.571428571,7,3500,HOU@JAC,JAC,HOU,,,,Jaguars,Jaguars,jacksonville,jacksonville3500
kansas city4600,46.16,Kansas City,4600,KC,CAR,,,6.8,13.8,-0.4,-0.81,1.5,7,1,7.61,-3,0.51,0,0,3,0,0.8,0.1,0,30.8,20.8,-0.5,-10,51.5,57,0,0,0,0,0,0,0,0,0,0,0,0,3.68,6.98,0,0,0,0,0,0,0,0,0,73,0.57,0.01,8.8,300,0,0,75,0.25,0.25,40,9.4,2.3,400,0,0,95,0.65,0.05,20,D,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.4477,0.5485,0.021,0.033,6.42,6.87,3.57,2.25,0.2136,city,kansas city,k,kansas city4600,51377-12536:Kansas City Chiefs,51377-12536,D,k,Kansas City Chiefs,chiefs,9.25,8,4600,CAR@KC,KC,CAR,,,,City,City,kansas city,kansas city4600
la chargers4200,23.87,LA Chargers,4200,LAC,LV,,,5.7,12.3,-0.9,-0.62,1.4,3,2,6.32,-8,0.24,0,0,1,0,0.53,-3.2,0,25.8,26.8,-2,1,52.5,44,0,0,0,0,0,0,0,0,0,0,0,0,1.77,4.66,0,0,0,0,0,0,0,0,0,0,0,0,3.7,300,0,0,100,0,0,30,3.7,-2.5,0,0,0,100,0.07,0,14,D,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4701,0.5091,0.0103,0.0448,6.66,6.85,3.82,1.71,0.2472,chargers,la chargers,l,la chargers4200,51377-12548:Los Angeles Chargers,51377-12548,D,l,Los Angeles Chargers,chargers,5,7,4200,LV@LAC,LAC,LV,,,,Angeles,LA,la chargers,la chargers4200
las vegas3600,25.84,Las Vegas,3600,LV,@LAC,,,5.3,12.8,-0.6,0.91,1.5,0,3,4.39,-6,0.34,0,0,1,0,0.71,0,0,26.8,25.8,2,-1,52.5,56,0,0,0,0,0,0,0,0,0,0,0,0,1.09,4.14,0,0,0,0,0,0,0,0,0,0,0,0,3,600,0,0,66,0.33,0.33,30,2.4,-2.8,400,0,0,62,0.12,0.37,16,D,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4946,0.5365,0.0062,0.0503,7.66,9.79,50,2.92,0.2701,vegas,las vegas,l,las vegas3600,51377-12537:Las Vegas Raiders,51377-12537,D,l,Las Vegas Raiders,raiders,2,7,3600,LV@LAC,LV,LAC,,,,Vegas,Vegas,las vegas,las vegas3600
miami4400,13.77,Miami,4400,MIA,@ARI,,,4.6,13.1,-0.1,-2.36,1,3,8,6.96,-2,0.57,0,0,1,0,0.19,-2.7,0,21.8,27.3,0.3,5.5,49,42,0,0,0,0,0,0,0,0,0,0,0,0,2.97,5.24,0,0,0,0,0,0,0,0,0,0,0,0,16.7,800,0,0,100,1,0,30,7.4,2.3,900,0,0,93,0.5,0.06,16,D,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5035,0.5294,0.0174,0.0459,7.32,10.53,5.07,2.6,0.2152,miami,miami,m,miami4400,51377-12539:Miami Dolphins,51377-12539,D,m,Miami Dolphins,dolphins,10.14285714,7,4400,MIA@ARI,MIA,ARI,,,,Dolphins,Dolphins,miami,miami4400
minnesota3400,39.71,Minnesota,3400,MIN,DET,,,5.7,13.3,-0.1,1.95,1.7,3,9,3.75,-1,0.64,0,0,2,0,0.71,-0.7,0,27.5,24,-0.8,-3.5,51.5,54,0,0,0,0,0,0,0,0,0,0,0,0,2.28,6.27,0,0,0,0,0,0,0,0,0,0,0,0,3,200,0,0,66,0.33,0.33,30,6.3,-0.4,-900,0,0,90,0.52,0.09,21,D,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.5133,0.5711,0.0128,0.0393,7.47,11.64,5.36,3.42,0.1534,minnesota,minnesota,m,minnesota3400,51377-12540:Minnesota Vikings,51377-12540,D,m,Minnesota Vikings,vikings,2.428571429,7,3400,DET@MIN,MIN,DET,,,,Vikings,Vikings,minnesota,minnesota3400
ny giants4100,47.63,NY Giants,4100,NYG,@WAS,,,7.1,14,0.2,1.1,1.7,6.5,11,6,0,0.72,0,0,2,0,0.34,1.6,0,20,23,1.2,3,43,45,0,0,0,0,0,0,0,0,0,0,0,0,1.25,6.08,0,0,0,0,0,0,0,0,0,70,0.57,0.01,8.5,900,0,0,100,0.75,0,40,4.5,-0.6,700,0,0,68,0.5,0.31,16,D,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.5277,0.4187,0.0072,0.0461,7.36,10.53,4.93,2.92,0.2278,giants,ny giants,n,ny giants4100,51377-12543:New York Giants,51377-12543,D,n,New York Giants,giants,5.5,8,4100,NYG@WAS,NYG,WAS,,,,York,NY,ny giants,ny giants4100
pittsburgh5000,77.15,Pittsburgh,5000,PIT,@DAL,,,10.9,17.4,-0.2,2.01,2.2,23,7,8.89,0,0.72,0,0,2,0,0.99,4.1,0,29,15,1.7,-14,44,64,0,0,0,0,0,0,0,0,0,0,0,0,4.08,11.8,0,0,0,0,0,0,0,0,0,0,0,0,11.5,600,0,0,100,0.75,0,40,9.9,2.2,200,0,0,88,0.64,0.11,17,D,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.4356,0.4118,0.0218,0.0354,6.7,7.87,5.25,3.1,0.1949,pittsburgh,pittsburgh,p,pittsburgh5000,51377-12547:Pittsburgh Steelers,51377-12547,D,p,Pittsburgh Steelers,steelers,10.57142857,7,5000,PIT@DAL,PIT,DAL,,,,Steelers,Steelers,pittsburgh,pittsburgh5000
seattle3500,29.99,Seattle,3500,SEA,@BUF,,,5.3,13,-0.4,1.23,1.5,7,3,4.07,-8,0.24,0,0,1,0,0.91,-1.9,0,29,26,1,-3,55,63,0,0,0,0,0,0,0,0,0,0,0,0,2.96,4.11,0,0,0,0,0,0,0,0,0,63,0.62,0.01,4,-500,0,0,66,0.66,0.33,30,7.8,0.9,-500,0,0,90,0.61,0.09,21,D,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.5247,0.4814,0.0179,0.0406,7.6,10.14,5.36,3.08,0.2254,seattle,seattle,s,seattle3500,51377-12550:Seattle Seahawks,51377-12550,D,s,Seattle Seahawks,seahawks,5.571428571,7,3500,SEA@BUF,SEA,BUF,,,,Seahawks,Seahawks,seattle,seattle3500
tennessee3800,59.74,Tennessee,3800,TEN,CHI,,,7.3,15.5,-0.9,2.27,1.9,3,14,5.03,6,0.94,0,0,4,0,0.85,0.2,0,26.5,20,0.2,-6.5,46.5,52,0,0,0,0,0,0,0,0,0,0,0,0,2.72,4.54,0,0,0,0,0,0,0,0,0,78,0.53,0.01,1,-200,0,0,33,0,0.66,30,7.3,0.3,-200,0,0,78,0.47,0.21,19,D,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5426,0.5413,0.0163,0.0497,7.28,10.29,5.14,3.5,0.2431,tennessee,tennessee,t,tennessee3800,51377-12534:Tennessee Titans,51377-12534,D,t,Tennessee Titans,titans,3.714285714,7,3800,CHI@TEN,TEN,CHI,,,,Titans,Titans,tennessee,tennessee3800
washington4700,61.89,Washington,4700,WAS,NYG,,,8.1,16.5,-0.1,0.17,1.7,7,5,7.93,2,0.83,0,0,4,0,0.42,1.4,0,23,20,0.7,-3,43,55,0,0,0,0,0,0,0,0,0,0,0,0,2.87,10.38,0,0,0,0,0,0,0,0,0,70,0.57,0.01,7.7,900,0,0,100,0.33,0,30,6.7,1.6,1300,0,0,92,0.35,0.07,14,D,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.4923,0.4975,0.0152,0.0511,7.39,9.21,4.38,2.17,0.2326,washington,washington,w,washington4700,51377-12552:Washington Football Team,51377-12552,D,w,Washington Football Team,footballteam,6.714285714,7,4700,NYG@WAS,WAS,NYG,,,,Football,Football,washington,washington4700
allen6800qbk,75.85,Kyle Allen,6800,WAS,NYG,,,15.7,26.1,7,0.9,2.3,1,2.48,14.8,-6,0.33,1,0.9,1,0,0.67,1.6,66,23,20,0.7,-3,43,55,24,37,257,64,6.8,4.85,1.2,35,20.6,55.3,17.7,3.2,3.5,8.2,2,8,13,4.5,0.3,0.448,4.27,2.47,1.73,70,0.57,0.01,14.5,800,0.46,0.26,100,0.66,0,30,14.7,0.8,800,0.33,0.22,66,0.33,0.06,15,QB,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen,kyle allen,k,allen6800qbk,51377-53095:Kyle Allen,51377-53095,QB,k,Kyle Allen,allen,14.50666682,3,6800,NYG@WAS,WAS,NYG,,,,ryland,ryland,kyle,allen6800qbk
allen8200qbj,98.85,Josh Allen,8200,BUF,SEA,,,23.7,33.3,13.8,6.15,2.9,11,36,17.55,-4,0.45,0.98,10,3,0,0.87,7.3,63,26,29,1,3,55,37,19,30,225,62,7.3,7.12,1.6,34,15.2,69.3,11.7,5.3,1.3,6,6,13,30,4.6,0.6,0.547,6.18,2.76,1.59,63,0.62,0.01,15.3,-400,0.37,0.25,100,0,0,30,21.7,4.1,300,0.55,0.34,94,0.63,0.05,19,QB,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen,josh allen,j,allen8200qbj,51377-62239:Josh Allen,51377-62239,QB,j,Josh Allen,allen,23.07250023,8,8200,SEA@BUF,BUF,SEA,,,,ryland,ryland,josh,allen8200qbj
bridgewater7300qbt,76,Teddy Bridgewater,7300,CAR,@KC,,,16.6,26.2,8.2,0.81,2.3,3,28.3,15.79,-8,0.22,0.6,0.7,1,0,0.82,-2.3,51,20.8,30.8,1,10,51.5,43,20,28,235,71,8.2,7.07,1,44,23.2,65.3,8.1,3.6,2.5,6.4,3,6,15,4.3,0.1,0.389,2.56,1.19,0.44,73,0.57,0.01,16.1,200,0.45,0.29,100,0.5,0,40,80,0.9,500,0.23,0.16,47,0.29,0.52,17,QB,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bridgewater,teddy bridgewater,t,bridgewater7300qbt,51377-33259:Teddy Bridgewater,51377-33259,QB,t,Teddy Bridgewater,bridgewater,17.04249954,8,7300,CAR@KC,CAR,KC,,,,ryland,ryland,teddy,bridgewater7300qbt
carr7000qbd,90.2,Derek Carr,7000,LV,@LAC,20,,17.7,31.5,6.8,2.5,2.5,7,14,15.2,-3,0.52,1,5.2,1,0,0.82,5.6,66,26.8,25.8,2,-1,52.5,56,23,33,263,70,7.9,7.46,1.5,41,24.8,38.1,30.4,4.5,1.2,6,2,7,10,4.1,0.1,0.514,6.29,2.93,2.07,0,0,0,19.3,100,0.53,0.28,100,0.66,0,30,17.6,1.9,-100,0.46,0.27,93,0.66,0.06,15,QB,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carr,derek carr,d,carr7000qbd,51377-45859:Derek Carr,51377-45859,QB,d,Derek Carr,carr,18.41142927,7,7000,LV@LAC,LV,LAC,,,,ryland,ryland,derek,carr7000qbd
cousins7100qbk,96,Kirk Cousins,7100,MIN,DET,,,19,30.5,5.4,3.61,2.7,3,20.8,15.39,-1,0.68,1,1.5,1,0,0.97,3.5,62,27.5,24,-0.8,-3.5,51.5,54,19,29,232,67,8,6.72,1.7,42,24.2,49.2,22.6,5.9,3.4,6.8,1,4,5,4.1,0,0.5,3,1.71,0.93,0,0,0,17.4,300,0.55,0.27,100,0.66,0,30,14.2,-1.5,-100,0.43,0.23,78,0.47,0.21,19,QB,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cousins,kirk cousins,k,cousins7100qbk,51377-22038:Kirk Cousins,51377-22038,QB,k,Kirk Cousins,cousins,16.12857165,7,7100,DET@MIN,MIN,DET,,,,ryland,ryland,kirk,cousins7100qbk
foles6800qbn,77.15,Nick Foles,6800,CHI,@TEN,,,15.8,26.6,6,1,2.3,1,21.6,14.8,-3,0.52,1,0.2,1,0,0.82,4.6,60,20,26.5,-0.3,6.5,46.5,48,24,38,230,65,6.1,4.67,1.1,34,18.1,59.1,18.7,2.9,2.6,5.7,1,2,2,1.5,0.1,0.267,2.67,1.27,0.53,78,0.53,0.01,14.5,-100,0.32,0.22,100,0.66,0,30,9.9,-1.6,500,0.23,0.16,58,0.23,0.29,17,QB,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,foles,nick foles,n,foles6800qbn,51377-22027:Nick Foles,51377-22027,QB,n,Nick Foles,foles,14.55666606,6,6800,CHI@TEN,CHI,TEN,,,,ryland,ryland,nick,foles6800qbn
gilbert6300qbg,60.5,Garrett Gilbert,6300,DAL,PIT,,,12.7,18.5,2.6,-1.12,2,1,15.52,13.82,-7,0.27,0,0,0,0,0.67,-2.7,1,15,29,1.2,14,44,36,0,2,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,40,0,0,300,-0.01,-0.04,0,0,0.5,16,QB,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gilbert,garrett gilbert,g,gilbert6300qbg,51377-32158:Garrett Gilbert,51377-32158,QB,g,Garrett Gilbert,gilbert,0,1,6300,PIT@DAL,DAL,PIT,,,,ryland,ryland,garrett,gilbert6300qbg
herbert7900qbj,96.15,Justin Herbert,7900,LAC,LV,20,,20.9,32.1,8.9,3.94,2.6,11,23.44,16.96,-5,0.39,1,6.3,1,0,0.92,3.9,75,25.8,26.8,-2,1,52.5,44,25,37,303,67,8,7.85,2.5,50,26,50.2,19.4,6.8,2.2,5.1,4,12,23,5.1,0.3,0.536,4.43,1.14,0.71,0,0,0,29.7,900,0.63,0.38,100,1,0,30,25.3,7.3,1800,0.57,0.34,85,0.71,0,70,QB,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,herbert,justin herbert,j,herbert7900qbj,51377-69189:Justin Herbert,51377-69189,QB,j,Justin Herbert,herbert,25.33333333,6,7900,LV@LAC,LAC,LV,,,,ryland,ryland,justin,herbert7900qbj
jackson8100qbl,97.15,Lamar Jackson,8100,BAL,@IND,20,,21.4,32.7,7.9,4.04,2.6,7,18.6,17.36,1,0.84,0.87,4.3,1,0,0.87,-1.3,60,23.5,24.5,-0.8,1,48,66,16,25,189,64,7.5,8.05,2.6,37,15.9,45.9,34,10.4,1.6,6.4,10,25,70,6.9,0.3,0.531,5.73,2.6,1.07,0,0,0,19.9,-800,0.47,0.28,100,0.33,0,30,25.2,6.5,-1300,0.68,0.42,94,0.68,0.05,19,QB,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jackson,lamar jackson,l,jackson8100qbl,51377-63115:Lamar Jackson,51377-63115,QB,l,Lamar Jackson,jackson,20.68857247,7,8100,BAL@IND,BAL,IND,,,,ryland,ryland,lamar,jackson8100qbl
jones6900qbd,80,Daniel Jones,6900,NYG,@WAS,,,16.4,27,6.4,1.4,2.4,1,12.88,15,-1,0.68,1,0.4,2,0,0.67,1.8,65,20,23,1.2,3,43,45,22,36,232,61,6.4,5.14,1.5,36,16.7,55.7,23,4.2,2.8,7,3,21,31,8.1,0,0.54,5.2,1.87,0.8,70,0.57,0.01,15.7,-100,0.43,0.25,75,0.75,0.25,40,13.6,10,-300,0.32,0.21,75,0.37,0.25,16,QB,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jones,daniel jones,d,jones6900qbd,51377-63519:Daniel Jones,51377-63519,QB,d,Daniel Jones,jones,13.90499973,8,6900,NYG@WAS,NYG,WAS,,,,ryland,ryland,daniel,jones6900qbd
