RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
brissett6900qbj,57.63,Jacoby Brissett,6900,CLE,TB,,,14.9,22.9,6.9,-3.7,2.2,0.4,14.1,18.6,7.0,0.98,0.67,1.2,1.0,0.0,0.47,-2.2,54.0,19.5,23.0,-1.8,3.5,42.5,31.0,21.0,33.0,239.0,64.0,7.2,6.45,1.1,37.0,122.4,252.9,3.6,9.4,4.2,3.3,1.5,6.0,3.0,8.0,16.0,4.6,0.2,0.609,3.63,1.5,0.75,55.0,0.75,0.58,22.1,300,0.54,0.31,100.0,0.75,0.0,40.0,15.1,-0.1,900.0,0.39,0.28,63.0,0.45,0.09,22.0,QB,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brissett,jacoby brissett,j,brissett6900qbj
allen6100qbk,55.81,Kyle Allen,6100,HOU,@MIA,,,13.5,21.0,6.0,-3.53,2.2,0.6,11.8,17.03,1.0,0.82,1.0,0.8,1.0,0.0,0.61,-3.1,18.0,16.5,31.0,-2.5,14.5,47.5,29.0,6.0,9.0,60.0,63.0,6.3,6.8,0.5,19.0,37.0,67.0,5.3,73.7,15.8,5.6,0.0,10.0,1.0,5.0,5.0,5.5,0.0,0.5,0.16,0.05,0.05,84.0,0.76,0.22,0.0,0,0.0,0.0,0.0,0.0,0.0,50.0,40.0,0.0,100.0,0.35,0.22,7.0,0.0,0.07,26.0,QB,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allen,kyle allen,k,allen6100qbk
white6200qbm,55.30,Mike White,6200,NYJ,CHI,,,14.4,22.3,6.5,-2.83,2.3,1.9,24.8,17.23,-3.0,0.45,1.0,1.2,1.0,0.0,0.61,-5.8,0.0,22.3,14.3,-3.0,-8.0,36.5,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.79,0.87,0.0,200,0.0,0.0,0.0,0.0,0.0,40.0,14.8,0.0,200.0,0.0,0.0,4.0,0.04,0.0,21.0,QB,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,white,mike white,m,white6200qbm
burrow8600qbj,53.97,Joe Burrow,8600,CIN,@TEN,,,19.0,30.0,8.0,-2.94,2.2,4.6,18.0,21.94,2.0,0.87,1.0,7.6,0.0,0.0,0.35,-3.2,66.0,21.8,20.8,0.3,-1.0,42.5,50.0,25.0,36.0,303.0,70.0,8.4,7.4,2.2,44.0,157.5,280.7,9.7,30.8,9.4,6.1,1.9,8.6,3.0,8.0,13.0,3.8,0.4,0.527,5.76,2.71,1.71,51.0,0.85,0.08,22.8,0,0.57,0.39,100.0,0.5,0.0,40.0,22.5,2.5,2600.0,0.53,0.34,84.0,0.53,0.0,26.0,QB,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burrow,joe burrow,j,burrow8600qbj
brady7400qbt,53.14,Tom Brady,7400,TB,@CLE,,,17.54,28.7,6.4,-2.04,2.4,5.2,18.04,19.58,0.0,0.75,0.88,3.2,1.0,0.0,0.43,-8.6,69.0,23.0,19.5,-1.3,-3.5,42.5,69.0,28.0,42.0,290.0,66.0,6.8,6.75,1.5,37.0,158.8,322.8,8.4,27.7,12.6,3.6,1.0,3.2,1.0,1.0,1.0,0.7,0.1,0.2,7.18,3.47,1.76,55.0,0.75,0.58,16.1,500,0.34,0.21,100.0,0.5,0.0,20.0,16.4,-2.8,1400.0,0.36,0.24,79.0,0.29,0.12,24.0,QB,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brady,tom brady,t,brady7400qbt
mariota7000qbm,50.07,Marcus Mariota,7000,ATL,@WAS,,,14.16,22.2,6.1,-4.64,2.0,1.5,14.86,18.8,-2.0,0.53,0.5,1.6,0.0,0.0,0.47,-4.2,40.0,18.5,22.0,-1.0,3.5,40.5,49.0,12.0,19.0,144.0,62.0,7.4,6.12,1.0,30.0,87.6,224.3,3.2,13.8,6.3,5.3,2.6,9.5,4.0,11.0,24.0,4.9,0.2,0.5710000000000001,3.17,1.33,0.72,53.0,0.99,0.86,17.5,100,0.51,0.29,83.0,0.83,0.16,60.0,13.5,-0.8,1000.0,0.51,0.34,57.0,0.38,0.23,21.0,QB,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mariota,marcus mariota,m,mariota7000qbm
dalton6700qba,49.40,Andy Dalton,6700,NO,@SF,,,12.76,20.7,4.8,-5.45,1.9,0.4,10.26,18.21,1.0,0.82,0.0,0.0,0.0,0.0,0.54,-2.8,60.0,17.5,26.0,-1.3,8.5,43.5,52.0,21.0,33.0,231.0,65.0,7.0,5.34,1.6,36.0,124.1,257.0,5.7,20.5,5.7,4.8,3.9,6.5,2.0,4.0,5.0,2.4,0.0,0.4,3.56,1.44,0.61,64.0,0.39,0.0,15.7,-400,0.5,0.35,100.0,0.33,0.0,60.0,15.2,-0.3,700.0,0.4,0.25,65.0,0.3,0.04,23.0,QB,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dalton,andy dalton,a,dalton6700qba
carr7300qbd,48.55,Derek Carr,7300,LV,@SEA,,,15.86,26.7,5.0,-3.53,2.2,3.5,22.8,19.39,-1.0,0.63,0.75,1.6,0.0,0.0,0.43,-2.8,64.0,22.0,26.0,-2.5,4.0,48.0,28.0,22.0,35.0,239.0,65.0,6.8,6.02,1.3,34.0,125.9,306.6,9.4,34.8,11.1,3.7,1.7,5.9,1.0,4.0,6.0,3.6,0.0,0.46399999999999997,5.06,2.35,1.12,44.0,0.71,0.25,16.0,100,0.44,0.27,80.0,0.8,0.2,50.0,15.0,-3.0,1300.0,0.39,0.24,85.0,0.47,0.04,21.0,QB,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carr,derek carr,d,carr7300qbd
perkins6600qbb,48.28,Bryce Perkins,6600,LA,@KC,,,12.48,19.1,5.9,-5.53,1.9,0.9,10.4,18.01,-2.0,0.53,1.0,0.4,0.0,0.0,0.43,0.8,15.0,12.8,29.3,-8.7,16.5,42.0,44.0,3.0,5.0,30.0,54.0,5.5,2.62,0.0,8.0,18.0,28.5,0.0,0.0,0.0,0.0,0.0,23.1,4.0,15.0,21.0,5.4,0.0,0.375,0.22,0.06,0.0,44.0,0.65,0.0,4.4,600,0.4,0.29,40.0,0.2,0.2,50.0,9.7,0.0,600.0,0.89,0.65,20.0,0.12,0.04,24.0,QB,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,perkins,bryce perkins,b,perkins6600qbb
tannehill7100qbr,45.07,Ryan Tannehill,7100,TEN,CIN,,,14.02,22.8,5.2,-4.97,2.0,1.0,12.54,18.99,3.0,0.91,0.8,2.0,0.0,0.0,0.39,-9.2,61.0,20.8,21.8,-0.7,1.0,42.5,50.0,17.0,26.0,195.0,66.0,7.4,6.55,1.3,34.0,107.1,211.7,10.2,34.4,12.4,5.0,1.5,8.5,3.0,7.0,9.0,2.9,0.2,0.447,4.69,2.38,1.13,51.0,0.85,0.08,19.7,400,0.55,0.31,40.0,0.4,0.0,50.0,10.6,-6.5,1100.0,0.33,0.17,42.0,0.21,0.35,28.0,QB,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tannehill,ryan tannehill,r,tannehill7100qbr
darnold6400qbs,45.00,Sam Darnold,6400,CAR,DEN,,,11.6,18.8,4.4,-6.02,1.8,0.4,16.86,17.62,-1.0,0.63,0.67,1.2,0.0,0.0,0.47,-10.6,58.0,17.8,18.8,0.8,1.0,36.5,45.0,20.0,33.0,180.0,61.0,5.4,3.69,0.7,34.0,58.0,197.0,25.0,52.0,13.0,2.1,2.1,11.5,3.0,7.0,12.0,3.4,0.0,0.455,0.76,0.29,0.18,65.0,0.86,0.33,0.0,0,0.0,0.0,0.0,0.0,0.0,60.0,80.0,-1.1,400.0,0.19,0.14,17.0,0.04,0.04,23.0,QB,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,darnold,sam darnold,s,darnold6400qbs
peterman6100qbn,43.08,Nathan Peterman,6100,CHI,@NYJ,,,10.26,17.5,3.0,-6.77,1.7,0.0,0.0,17.03,0.0,0.5,0.0,0.0,0.0,0.0,0.61,-9.8,0.0,14.3,22.3,-8.5,8.0,36.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.79,0.87,0.0,100,0.0,0.0,0.0,0.0,0.0,50.0,2.4,0.0,100.0,0.0,0.0,0.0,0.0,0.09,21.0,QB,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,peterman,nathan peterman,n,peterman6100qbn
wilson7700rbj,94.96,Jeff Wilson Jr.,7700,MIA,HOU,,,16.38,21.1,11.7,2.97,2.1,31.0,11.7,13.41,-1.0,0.76,1.0,10.0,12.0,0.0,0.01,4.8,29.0,31.0,16.5,5.0,-14.5,47.5,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,50.0,5.1,0.3,0.53,1.78,1.0,0.44,84.0,0.76,0.22,13.5,2000,1.01,0.47,100.0,0.66,0.0,30.0,9.7,0.4,1700.0,0.85,0.34,52.0,0.21,0.13,23.0,RB,57,0.25,0.395,0.47200000000000003,9.0,1.0,1.0,9.0,6.0,7.6,0.1,0.0,0.16,0.52,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wilson,jeff wilson jr.,j,wilson7700rbj
carter6200rbm,91.08,Michael Carter,6200,NYJ,CHI,,,12.95,16.7,9.2,3.28,2.1,13.1,4.6,9.67,-3.0,0.67,1.0,2.4,8.0,0.0,0.25,1.4,32.0,22.3,14.3,-3.0,-8.0,36.5,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,39.0,4.3,0.2,0.426,1.71,0.82,0.41,51.0,0.79,0.87,6.9,-400,0.56,0.24,75.0,0.5,0.25,40.0,6.7,-0.3,200.0,0.55,0.21,60.0,0.25,0.25,20.0,RB,57,0.2,0.33399999999999996,0.522,9.0,3.0,2.0,15.0,9.0,70.0,0.0,0.0,0.13,0.435,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carter,michael carter,m,carter6200rbm
conner7000rbj,90.80,James Conner,7000,ARI,LAC,,,14.47,18.6,10.3,2.8,2.1,21.7,19.5,11.67,-4.0,0.64,1.0,3.9,4.0,0.0,0.87,-0.1,46.0,23.0,25.5,-0.3,2.5,48.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,46.0,3.6,0.6,0.513,1.94,1.24,0.82,0.0,0.0,0.0,14.0,0,0.76,0.25,80.0,0.6,0.0,50.0,12.9,0.6,1000.0,0.76,0.28,41.0,0.25,0.2,24.0,RB,57,0.5379999999999999,0.42200000000000004,0.6459999999999999,12.0,4.0,3.0,29.0,13.0,8.2,0.2,0.0,0.25,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conner,james conner,j,conner7000rbj
white6400rbr,89.60,Rachaad White,6400,TB,@CLE,,,13.28,17.2,9.4,3.11,2.1,34.5,15.4,10.17,-8.0,0.51,1.0,5.8,3.0,0.0,0.08,1.2,22.0,23.0,19.5,-1.3,-3.5,42.5,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,3.7,0.1,0.5329999999999999,1.0,0.4,0.3,55.0,0.75,0.58,7.7,1100,0.58,0.25,100.0,0.5,0.0,20.0,4.6,-1.7,400.0,0.54,0.21,60.0,0.13,0.33,15.0,RB,57,0.25,0.314,0.32299999999999995,6.0,2.0,2.0,13.0,7.0,6.8,0.0,0.0,0.16699999999999998,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,white,rachaad white,r,white6400rbr
ekeler8800rba,89.35,Austin Ekeler,8800,LAC,@ARI,,,17.18,22.3,12.0,1.02,2.0,10.0,19.5,16.16,10.0,0.97,1.0,4.7,10.0,0.0,0.9,-1.2,44.0,25.5,23.0,0.7,-2.5,48.5,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,54.0,4.2,0.8,0.49,3.65,1.53,0.76,0.0,0.0,0.0,16.3,-600,0.79,0.37,80.0,0.2,0.2,50.0,18.5,2.4,2800.0,0.91,0.42,72.0,0.2,0.12,25.0,RB,57,0.857,0.5579999999999999,0.628,12.0,7.0,5.0,42.0,16.0,7.2,0.4,0.0,0.262,0.619,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ekeler,austin ekeler,a,ekeler8800rba
gibson6100rba,88.79,Antonio Gibson,6100,WAS,ATL,,,11.34,14.7,8.0,1.92,1.9,14.2,6.9,9.42,-10.0,0.45,1.0,3.9,4.0,0.0,0.31,0.9,36.0,22.0,18.5,-0.5,-3.5,40.5,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,51.0,3.9,0.3,0.489,2.95,1.63,0.95,53.0,0.99,0.86,12.0,500,0.72,0.33,100.0,0.6,0.0,50.0,12.1,2.4,100.0,0.69,0.34,80.0,0.43,0.06,30.0,RB,57,0.41700000000000004,0.43700000000000006,0.541,13.0,4.0,3.0,24.0,12.0,70.0,0.2,0.0,0.13,0.5870000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gibson,antonio gibson,a,gibson6100rba
