RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
wilson7500qbr,78.42,Russell Wilson,7500,DEN,HOU,,,19.1,29.6,8.6,-0.68,2.5,9.8,12.06,19.78,-2.0,0.55,1.0,0.0,1.0,0.0,0.99,-0.7,56.0,28.5,18.0,2.0,-10.5,46.5,62.0,18.0,29.0,219.0,63.0,7.6,6.69,1.6,43.0,124.4,300.8,13.5,62.3,21.0,5.5,1.7,7.3,2.0,8.0,13.0,4.6,0.2,0.447,3.33,1.06,0.5,84.0,0.19,0.0,17.8,0,0.0,0.0,33.0,0.33,0.0,30.0,16.8,-2.4,1500.0,0.49,0.3,59.0,0.4,0.13,22.0,QB,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wilson,russell wilson,r,wilson7500qbr
carr7300qbd,77.98,Derek Carr,7300,LV,ARI,,,19.98,31.1,8.9,0.59,2.7,15.7,18.98,19.39,-2.0,0.55,1.0,10.0,1.0,0.0,0.63,3.8,65.0,29.0,23.5,2.2,-5.5,52.5,49.0,24.0,35.0,273.0,69.0,7.7,6.7,1.3,37.0,140.0,298.6,23.2,53.5,22.6,3.7,2.3,6.2,2.0,4.0,6.0,2.8,0.0,0.41700000000000004,5.5,2.17,0.72,0.0,0.0,0.0,16.8,-100,0.0,0.0,33.0,0.0,0.0,30.0,15.5,-3.4,1300.0,0.39,0.24,85.0,0.4,0.05,20.0,QB,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carr,derek carr,d,carr7300qbd
jackson8200qbl,76.77,Lamar Jackson,8200,BAL,MIA,,,22.32,32.5,12.1,1.17,2.7,12.8,42.62,21.15,1.0,0.83,1.0,5.0,1.0,0.0,0.99,-8.6,67.0,23.8,20.3,-1.2,-3.5,44.0,54.0,20.0,32.0,240.0,64.0,7.5,5.65,1.4,33.0,149.2,315.5,13.9,56.5,26.7,4.4,3.8,9.1,11.0,14.0,61.0,5.6,0.2,0.57,3.88,1.53,1.06,81.0,0.54,0.0,21.2,-300,0.0,0.0,33.0,0.33,0.0,30.0,21.0,-0.3,2200.0,0.45,0.31,57.0,0.28,0.04,21.0,QB,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jackson,lamar jackson,l,jackson8200qbl
tagovailoa6800qbt,69.67,Tua Tagovailoa,6800,MIA,@BAL,,,17.26,26.5,8.1,-1.14,2.5,3.6,40.86,18.4,-1.0,0.65,0.8,3.3,1.0,0.0,0.85,1.0,60.0,20.3,23.8,-0.7,3.5,44.0,46.0,20.0,30.0,204.0,68.0,6.8,5.81,1.3,38.0,112.4,218.8,13.0,55.1,29.6,4.3,2.7,4.8,3.0,5.0,10.0,3.3,0.2,0.42100000000000004,3.82,1.71,0.82,81.0,0.54,0.0,8.7,-200,0.0,0.0,66.0,0.0,0.33,30.0,13.3,-2.2,800.0,0.38,0.22,66.0,0.28,0.09,21.0,QB,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tagovailoa,tua tagovailoa,t,tagovailoa6800qbt
goff6700qbj,69.39,Jared Goff,6700,DET,WAS,,,16.46,25.6,7.3,-1.75,2.5,3.1,26.04,18.21,0.0,0.76,0.67,0.0,1.0,0.0,0.82,1.1,63.0,23.8,24.8,2.0,1.0,48.5,63.0,22.0,33.0,223.0,67.0,6.7,5.79,1.2,34.0,99.4,218.9,21.7,51.7,20.4,3.6,1.5,7.0,1.0,4.0,5.0,5.2,0.0,0.214,3.35,1.24,0.53,0.0,0.0,0.0,16.5,-100,0.0,0.0,33.0,0.33,0.0,30.0,13.2,-3.2,700.0,0.35,0.21,57.0,0.42,0.19,21.0,QB,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,goff,jared goff,j,goff6700qbj
lance7500qbt,67.79,Trey Lance,7500,SF,SEA,,,18.88,28.7,9.1,-0.9,2.5,8.6,2.5,19.78,-3.0,0.47,1.0,8.3,2.0,0.0,0.44,-2.3,34.0,24.0,15.5,-2.0,-8.5,39.5,47.0,13.0,23.0,199.0,57.0,8.5,7.76,1.3,49.0,78.0,183.5,18.6,65.7,11.4,5.7,3.0,5.3,7.0,8.0,33.0,4.7,0.2,0.457,0.71,0.53,0.35,67.0,0.67,0.3,6.5,0,0.0,0.0,33.0,0.0,0.33,30.0,10.5,-0.4,1500.0,0.33,0.31,26.0,0.13,0.08,23.0,QB,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lance,trey lance,t,lance7500qbt
murray8500qbk,66.27,Kyler Murray,8500,ARI,@LV,,,20.6,29.6,11.6,-1.14,2.4,6.1,24.88,21.74,0.0,0.76,1.0,5.0,2.0,0.0,0.74,-3.7,66.0,23.5,29.0,-0.8,5.5,52.5,51.0,24.0,34.0,269.0,69.0,7.8,6.81,1.5,41.0,144.3,278.8,18.7,65.3,19.2,4.4,2.1,6.1,6.0,14.0,31.0,4.9,0.3,0.542,5.53,2.59,1.24,0.0,0.0,0.0,20.6,300,0.0,0.0,33.0,0.33,0.0,30.0,20.2,-1.1,2500.0,0.47,0.31,61.0,0.38,0.09,21.0,QB,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,murray,kyler murray,k,murray8500qbk
stafford7600qbm,64.82,Matthew Stafford,7600,LA,ATL,,,19.28,31.5,7.0,-0.69,2.5,10.5,20.88,19.97,1.0,0.83,1.0,8.3,1.0,0.0,0.78,-4.0,62.0,28.3,17.8,-2.2,-10.5,46.0,54.0,24.0,35.0,285.0,66.0,7.9,7.32,2.4,48.0,159.6,318.8,13.4,78.4,17.2,6.9,3.1,4.9,1.0,2.0,3.0,1.8,0.0,0.444,7.72,3.67,1.72,0.0,0.0,0.0,10.8,200,0.0,0.0,33.0,0.0,0.0,30.0,20.3,-0.1,1600.0,0.51,0.33,87.0,0.62,0.0,24.0,QB,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stafford,matthew stafford,m,stafford7600qbm
lawrence6900qbt,62.93,Trevor Lawrence,6900,JAX,IND,,,16.94,24.8,9.1,-1.66,2.5,2.5,18.5,18.6,-2.0,0.55,1.0,1.7,1.0,0.0,0.57,-2.2,62.0,20.3,23.3,-0.2,3.0,43.5,51.0,20.0,34.0,206.0,60.0,6.0,4.55,0.6,30.0,115.0,277.4,15.6,63.2,17.6,1.8,2.6,5.3,4.0,10.0,21.0,4.7,0.1,0.5,4.0,2.12,1.18,77.0,0.92,0.39,10.5,-100,0.0,0.0,100.0,0.0,0.0,20.0,12.1,-5.0,900.0,0.3,0.19,100.0,0.4,0.0,20.0,QB,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lawrence,trevor lawrence,t,lawrence6900qbt
ryan6800qbm,61.88,Matt Ryan,6800,IND,@JAX,,,15.16,24.5,5.8,-3.24,2.2,2.2,4.8,18.4,-2.0,0.55,1.0,0.0,1.0,0.0,0.52,0.7,59.0,23.3,20.3,-1.7,-3.0,43.5,49.0,22.0,32.0,237.0,67.0,7.2,6.18,1.3,35.0,132.2,248.3,25.5,44.2,27.2,4.1,2.5,6.7,2.0,3.0,4.0,1.9,0.1,0.316,5.76,2.59,1.24,77.0,0.92,0.39,9.9,-100,0.0,0.0,33.0,0.33,0.33,30.0,12.7,-4.1,800.0,0.34,0.22,66.0,0.38,0.28,21.0,QB,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ryan,matt ryan,m,ryan6800qbm
