RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
murray8500qbk,84.00,Kyler Murray,8500,ARI,SF,,,23.28,33.8,12.8,1.54,2.7,12.9,13.66,21.74,1.0,0.85,1.0,4.4,2.0,0.0,0.99,3.0,68.0,27.0,21.5,-2.0,-5.5,48.5,59.0,23.0,34.0,270.0,68.0,7.9,7.3,1.8,44.0,0.0,0.0,18.4,64.6,12.4,5.3,2.1,5.0,7.0,15.0,41.0,5.3,0.6,0.597,6.19,3.5,1.75,0.0,0.0,0.0,28.0,100,0.68,0.41,100.0,0.75,0.0,40.0,23.1,3.2,2500.0,0.53,0.34,78.0,0.52,0.15,19.0,QB,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,murray,kyler murray,k,murray8500qbk
winston7000qbj,79.00,Jameis Winston,7000,NO,@WAS,,,14.52,24.5,4.6,-4.28,2.1,0.5,26.76,18.8,-2.0,0.59,0.75,1.0,1.0,0.0,0.57,7.5,34.0,23.0,20.5,0.2,-2.5,43.5,66.0,10.0,16.0,114.0,63.0,7.1,6.66,1.3,31.0,0.0,0.0,28.9,58.8,9.3,8.1,1.9,8.6,2.0,3.0,6.0,2.5,0.1,0.364,1.44,0.94,0.5,71.0,0.77,0.02,16.6,300,0.62,0.3,100.0,0.75,0.0,40.0,9.1,-0.5,1000.0,0.45,0.27,30.0,0.15,0.15,20.0,QB,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winston,jameis winston,j,winston7000qbj
hill6100qbt,79.00,Taysom Hill,6100,NO,@WAS,,,4.36,7.4,1.3,-12.67,0.7,0.5,1.6,17.03,-6.0,0.32,0.0,0.0,1.0,0.0,0.79,7.5,31.0,23.0,20.5,0.2,-2.5,43.5,66.0,9.0,12.0,90.0,72.0,7.3,5.71,0.4,17.0,0.0,0.0,21.0,58.1,18.5,3.3,2.5,10.4,5.0,13.0,31.0,5.4,0.7,0.581,3.31,2.0,0.81,71.0,0.77,0.02,7.2,-600,1.11,0.3,50.0,0.25,0.5,40.0,9.6,0.1,100.0,0.47,0.31,63.0,0.42,0.36,19.0,QB,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hill,taysom hill,t,hill6100qbt
tannehill7200qbr,76.00,Ryan Tannehill,7200,TEN,@JAX,,,19.3,31.1,7.5,0.11,2.7,3.6,13.98,19.19,5.0,0.96,1.0,2.0,1.0,0.0,0.84,1.5,67.0,26.5,22.5,0.7,-4.0,49.0,81.0,20.0,31.0,239.0,64.0,7.7,7.15,1.9,42.0,0.0,0.0,15.5,56.4,25.6,6.1,1.6,6.6,2.0,12.0,20.0,7.4,0.5,0.7170000000000001,5.89,2.83,1.33,76.0,0.7,0.02,18.0,-500,0.4,0.23,100.0,0.5,0.0,40.0,18.6,0.6,1200.0,0.52,0.28,80.0,0.47,0.09,21.0,QB,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tannehill,ryan tannehill,r,tannehill7200qbr
jones6700qbm,71.50,Mac Jones,6700,NE,@HOU,,,17.8,28.7,6.9,-0.41,2.7,1.1,12.54,18.21,3.0,0.92,1.0,2.7,1.0,0.0,0.57,2.5,66.0,23.8,15.8,-0.2,-8.0,39.5,64.0,28.0,40.0,253.0,70.0,6.3,4.87,1.0,27.0,0.0,0.0,15.6,40.0,19.4,2.5,2.5,5.9,1.0,2.0,6.0,3.9,0.0,0.5710000000000001,3.0,1.0,0.25,0.0,0.0,0.0,13.8,500,0.31,0.21,100.0,0.75,0.0,40.0,11.5,-2.7,700.0,0.26,0.17,83.0,0.5,0.16,60.0,QB,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,mac jones,m,jones6700qbm
jones7400qbd,69.50,Daniel Jones,7400,NYG,@DAL,,,20.08,28.7,11.4,0.5,2.7,10.6,4.82,19.58,-9.0,0.16,1.0,10.0,2.0,0.0,0.57,4.7,62.0,21.8,31.3,0.8,9.5,53.0,30.0,20.0,31.0,231.0,64.0,7.3,6.3,0.9,38.0,0.0,0.0,16.0,58.2,22.8,2.9,1.3,8.3,5.0,20.0,33.0,6.4,0.2,0.446,4.06,1.44,0.38,0.0,0.0,0.0,23.8,700,0.53,0.37,100.0,0.75,0.0,40.0,16.4,-0.5,1400.0,0.41,0.26,68.0,0.47,0.1,19.0,QB,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,daniel jones,d,jones7400qbd
brady8400qbt,65.50,Tom Brady,8400,TB,MIA,,,21.76,34.0,9.5,0.22,2.6,7.6,37.74,21.54,4.0,0.94,1.0,1.2,1.0,0.0,0.79,-1.2,63.0,29.5,18.5,0.5,-11.0,48.0,61.0,26.0,39.0,307.0,65.0,7.7,7.85,2.5,36.0,0.0,0.0,16.4,56.4,20.7,6.4,1.8,3.2,1.0,1.0,1.0,1.0,0.2,0.304,6.94,3.38,1.69,84.0,0.51,0.0,23.1,200,0.47,0.33,66.0,0.66,0.33,30.0,21.0,2.9,2400.0,0.49,0.33,80.0,0.61,0.14,21.0,QB,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brady,tom brady,t,brady8400qbt
cousins7500qbk,65.50,Kirk Cousins,7500,MIN,DET,,,21.06,33.4,8.7,1.28,2.8,4.8,14.4,19.78,6.0,0.97,1.0,3.2,1.0,0.0,0.79,-1.3,70.0,29.8,19.8,1.3,-10.0,49.5,51.0,24.0,35.0,281.0,68.0,7.9,7.82,2.4,37.0,0.0,0.0,18.7,55.8,20.4,6.9,1.4,6.2,1.0,5.0,8.0,5.0,0.1,0.5710000000000001,5.81,3.25,1.5,0.0,0.0,0.0,20.9,300,0.49,0.29,100.0,0.75,0.0,40.0,19.4,2.7,1500.0,0.49,0.28,85.0,0.71,0.09,21.0,QB,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cousins,kirk cousins,k,cousins7500qbk
prescott8100qbd,65.00,Dak Prescott,8100,DAL,NYG,,,22.08,33.2,10.9,1.12,2.7,13.3,21.68,20.96,-2.0,0.59,1.0,2.9,1.0,0.0,0.69,-1.5,64.0,31.3,21.8,2.8,-9.5,53.0,70.0,22.0,30.0,246.0,74.0,8.0,7.88,2.0,36.0,0.0,0.0,8.4,35.7,20.8,6.7,2.0,5.1,3.0,8.0,12.0,3.2,0.0,0.158,1.35,0.82,0.29,0.0,0.0,0.0,18.5,100,0.59,0.29,66.0,0.33,0.33,30.0,19.6,-0.3,2100.0,0.54,0.31,22.0,0.11,0.05,18.0,QB,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prescott,dak prescott,d,prescott8100qbd
darnold7600qbs,59.00,Sam Darnold,7600,CAR,PHI,,,20.3,30.1,10.5,0.33,2.7,4.5,9.08,19.97,0.0,0.79,1.0,1.2,1.0,0.0,0.79,-0.7,63.0,25.0,22.5,-0.3,-2.5,47.5,69.0,19.0,31.0,217.0,62.0,7.0,5.38,0.9,35.0,0.0,0.0,17.5,63.7,12.1,2.9,2.6,8.3,3.0,7.0,12.0,3.5,0.5,0.535,3.25,1.5,0.94,77.0,0.57,0.0,24.6,1100,0.56,0.35,100.0,1.0,0.0,50.0,15.1,-0.8,1600.0,0.4,0.24,63.0,0.52,0.15,19.0,QB,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,darnold,sam darnold,s,darnold7600qbs
burrow7000qbj,58.00,Joe Burrow,7000,CIN,GB,,,18.52,28.9,8.2,-0.28,2.6,5.8,20.34,18.8,-4.0,0.44,1.0,3.7,1.0,0.0,0.82,-0.3,63.0,24.0,26.0,1.2,2.0,50.0,34.0,22.0,33.0,255.0,67.0,7.6,6.6,1.6,39.0,0.0,0.0,17.1,72.5,8.1,4.8,2.1,7.6,2.0,5.0,8.0,3.1,0.2,0.423,2.88,1.38,0.94,81.0,0.58,0.0,19.0,-200,0.6,0.33,100.0,0.8,0.0,50.0,17.8,-0.4,1000.0,0.46,0.28,50.0,0.35,0.05,20.0,QB,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burrow,joe burrow,j,burrow7000qbj
lawrence6500qbt,56.50,Trevor Lawrence,6500,JAX,TEN,,,18.48,27.8,9.1,0.66,2.8,3.4,22.72,17.82,-2.0,0.59,1.0,3.9,1.0,0.0,0.85,0.6,63.0,22.5,26.5,0.2,4.0,49.0,19.0,20.0,35.0,218.0,57.0,6.1,4.22,1.3,35.0,0.0,0.0,14.8,62.0,17.6,3.7,5.1,4.1,4.0,7.0,20.0,4.8,0.3,0.529,4.0,1.75,0.75,76.0,0.7,0.02,15.2,-300,0.37,0.24,100.0,0.6,0.0,50.0,13.1,-2.7,500.0,0.32,0.21,83.0,0.5,0.16,60.0,QB,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lawrence,trevor lawrence,t,lawrence6500qbt
