RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
allen9200qbj,90.12,Josh Allen,9200,BUF,CLE,,,26.2,36.8,15.6,3.09,2.8,16.7,12.58,23.11,0.0,0.75,0.85,3.7,2.0,0.0,0.79,-6.7,66.0,29.3,21.3,4.5,-8.0,50.5,73.0,23.0,37.0,266.0,62.0,7.1,6.48,2.2,35.0,158.9,333.6,7.7,38.4,8.1,5.9,3.0,4.6,7.0,20.0,53.0,7.0,0.4,0.695,9.35,4.12,2.53,72.0,0.0,0.0,22.7,-200,0.52,0.35,100.0,0.33,0.0,30.0,26.9,4.6,3200.0,0.57,0.41,88.0,0.74,0.0,27.0,QB,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allen,josh allen,j,allen9200qbj
jackson8400qbl,82.63,Lamar Jackson,8400,BAL,CAR,,,22.88,32.9,12.9,1.34,2.7,8.5,16.46,21.54,4.0,0.94,1.0,4.3,1.0,0.0,0.5,-1.9,61.0,27.0,14.5,2.2,-12.5,41.5,46.0,17.0,27.0,183.0,62.0,6.7,5.51,1.5,31.0,104.0,252.6,5.8,19.1,14.5,5.6,3.3,8.5,9.0,22.0,63.0,6.8,0.2,0.611,4.47,1.71,1.0,38.0,0.24,0.0,17.8,-400,0.46,0.26,83.0,0.33,0.16,60.0,20.9,-0.6,2400.0,0.53,0.34,58.0,0.25,0.08,24.0,QB,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jackson,lamar jackson,l,jackson8400qbl
hurts8800qbj,82.61,Jalen Hurts,8800,PHI,@IND,,,21.82,31.0,12.7,-0.51,2.5,10.1,24.2,22.33,-1.0,0.63,0.92,4.0,2.0,0.0,0.79,-4.5,67.0,26.0,19.5,-0.8,-6.5,45.5,51.0,18.0,28.0,228.0,65.0,8.0,7.18,1.2,38.0,127.4,238.6,9.7,26.4,11.2,4.3,1.8,7.6,9.0,14.0,42.0,4.3,0.9,0.584,5.82,3.12,2.35,0.0,0.0,0.0,23.7,-400,0.67,0.45,100.0,0.33,0.0,30.0,25.3,3.9,2800.0,0.62,0.38,81.0,0.56,0.03,32.0,QB,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hurts,jalen hurts,j,hurts8800qbj
fields8700qbj,79.54,Justin Fields,8700,CHI,@ATL,,,21.3,31.3,11.3,-0.83,2.4,12.5,23.62,22.13,-1.0,0.63,1.0,10.0,1.0,0.0,0.72,2.3,61.0,23.3,25.3,-1.0,2.0,48.5,67.0,13.0,22.0,159.0,58.0,7.2,5.24,1.2,36.0,86.3,217.9,9.0,18.6,9.0,5.5,3.2,13.0,9.0,25.0,67.0,7.1,0.5,0.613,3.72,1.5,0.89,0.0,0.0,0.0,33.4,1700,0.86,0.48,100.0,1.0,0.0,40.0,17.7,0.0,2700.0,0.5,0.29,63.0,0.45,0.13,22.0,QB,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fields,justin fields,j,fields8700qbj
prescott7500qbd,69.93,Dak Prescott,7500,DAL,@MIN,,,19.06,30.0,8.1,-0.72,2.5,9.5,20.64,19.78,-1.0,0.63,1.0,5.0,1.0,0.0,0.76,-3.8,66.0,25.5,23.0,2.0,-2.5,48.5,52.0,24.0,36.0,247.0,66.0,6.8,6.28,1.9,30.0,152.9,300.7,14.0,47.6,15.1,5.3,2.2,5.8,3.0,6.0,8.0,2.9,0.1,0.389,5.0,1.76,0.82,0.0,0.0,0.0,20.0,0,0.52,0.29,100.0,0.66,0.0,30.0,18.3,-1.2,1500.0,0.44,0.28,52.0,0.33,0.09,21.0,QB,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prescott,dak prescott,d,prescott7500qbd
wilson6900qbr,69.59,Russell Wilson,6900,DEN,LV,,,16.9,26.7,7.1,-1.7,2.4,5.0,10.68,18.6,1.0,0.82,0.89,2.7,1.0,0.0,0.72,3.6,62.0,22.0,19.5,-1.3,-2.5,41.5,39.0,19.0,31.0,233.0,60.0,7.4,6.45,1.4,48.0,128.3,327.7,10.7,34.5,13.5,4.5,1.6,8.6,3.0,8.0,12.0,3.8,0.1,0.434,4.56,2.11,1.06,46.0,0.33,0.0,15.0,-100,0.33,0.21,66.0,0.33,0.0,30.0,16.2,-2.7,900.0,0.43,0.26,69.0,0.39,0.13,23.0,QB,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wilson,russell wilson,r,wilson6900qbr
brissett6700qbj,65.87,Jacoby Brissett,6700,CLE,@BUF,,,16.32,23.7,8.9,-1.89,2.4,2.8,25.86,18.21,-5.0,0.33,0.0,0.3,1.0,0.0,0.61,-5.1,53.0,21.3,29.3,2.0,8.0,50.5,27.0,20.0,32.0,230.0,63.0,7.2,6.08,0.9,38.0,119.4,239.7,4.1,10.7,4.8,2.8,1.9,6.4,3.0,7.0,15.0,4.7,0.2,0.667,3.13,1.31,0.63,72.0,0.0,0.0,15.6,200,0.43,0.24,100.0,0.33,0.0,30.0,13.6,-1.4,700.0,0.36,0.26,57.0,0.38,0.09,21.0,QB,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brissett,jacoby brissett,j,brissett6700qbj
mariota7200qbm,65.37,Marcus Mariota,7200,ATL,CHI,,,16.36,25.4,7.3,-2.83,2.3,8.8,17.74,19.19,-5.0,0.33,0.92,3.3,1.0,0.0,0.39,-5.9,37.0,25.3,23.3,1.0,-2.0,48.5,33.0,12.0,19.0,145.0,61.0,7.5,5.85,1.0,31.0,89.2,231.1,3.4,15.0,6.9,5.3,3.2,10.4,4.0,10.0,23.0,5.4,0.2,0.603,2.79,1.16,0.68,0.0,0.0,0.0,16.3,100,0.52,0.28,80.0,0.6,0.2,50.0,12.6,-1.3,1200.0,0.48,0.34,52.0,0.28,0.23,21.0,QB,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mariota,marcus mariota,m,mariota7200qbm
jones7800qbd,64.77,Daniel Jones,7800,NYG,DET,,,16.76,26.6,6.9,-3.61,2.1,3.3,26.64,20.37,0.0,0.75,0.95,5.7,1.0,0.0,0.09,0.8,64.0,23.8,20.8,0.5,-3.0,44.5,68.0,18.0,27.0,178.0,64.0,6.4,5.44,0.9,31.0,87.6,189.9,8.2,23.6,6.2,3.3,1.5,9.4,7.0,12.0,38.0,5.3,0.3,0.531,3.12,1.71,1.06,36.0,0.29,0.0,18.7,900,0.51,0.27,66.0,0.66,0.33,30.0,13.6,-2.1,1800.0,0.36,0.21,52.0,0.23,0.14,21.0,QB,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,daniel jones,d,jones7800qbd
pickett6900qbk,64.52,Kenny Pickett,6900,PIT,CIN,,,15.76,23.9,7.7,-2.84,2.3,2.1,16.0,18.6,-2.0,0.53,0.25,1.0,1.0,0.0,0.43,-9.8,63.0,18.0,21.5,-2.0,3.5,39.5,45.0,21.0,32.0,193.0,66.0,6.0,3.47,0.3,26.0,114.0,259.7,0.0,0.0,0.0,0.9,4.1,8.6,4.0,12.0,24.0,5.5,0.5,0.63,4.56,1.56,0.67,35.0,0.54,0.21,13.6,100,0.28,0.17,100.0,0.66,0.0,30.0,11.4,-2.0,900.0,0.29,0.18,57.0,0.35,0.07,14.0,QB,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pickett,kenny pickett,k,pickett6900qbk
