RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
hurts8400qbj,79.21,Jalen Hurts,8400,PHI,@DET,,,23.76,34.3,13.2,2.22,2.8,17.0,11.22,21.54,0.0,0.79,1.0,8.4,2.0,0.0,0.69,-0.4,47.0,26.0,22.0,0.2,-4.0,48.0,39.0,16.0,27.0,197.0,57.0,7.1,6.26,1.1,38.0,0.0,0.0,20.3,46.5,25.2,4.1,2.2,6.6,7.0,12.0,41.0,5.6,0.5,0.5670000000000001,4.81,2.13,1.06,0.0,0.0,0.0,25.5,500,0.53,0.39,100.0,1.0,0.0,50.0,17.2,2.9,2400.0,0.46,0.37,68.0,0.57,0.26,19.0,QB,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hurts,jalen hurts,j,hurts8400qbj
allen8800qbj,78.00,Josh Allen,8800,BUF,MIA,,,26.0,37.8,14.2,3.67,3.0,19.6,29.46,22.33,0.0,0.79,0.97,10.0,1.0,0.0,0.85,0.9,65.0,32.3,16.3,0.8,-16.0,48.5,73.0,24.0,36.0,283.0,68.0,7.8,7.89,2.4,39.0,0.0,0.0,12.5,71.4,11.8,6.7,1.7,4.0,6.0,12.0,28.0,4.4,0.5,0.52,8.8,4.47,2.47,52.0,0.9,0.19,29.1,300,0.66,0.45,100.0,1.0,0.0,30.0,26.1,4.8,2800.0,0.59,0.4,90.0,0.61,0.0,21.0,QB,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allen,josh allen,j,allen8800qbj
tannehill7500qbr,71.91,Ryan Tannehill,7500,TEN,@IND,,,18.22,29.3,7.1,-1.56,2.4,1.9,23.2,19.78,4.0,0.94,1.0,1.3,1.0,0.0,0.82,0.2,67.0,24.0,27.0,-0.3,3.0,51.0,60.0,19.0,29.0,233.0,64.0,7.8,7.05,1.5,40.0,0.0,0.0,15.4,58.2,22.9,5.2,2.1,7.1,2.0,12.0,19.0,6.9,0.5,0.723,5.59,2.35,1.35,0.0,0.0,0.0,16.8,0,0.45,0.24,100.0,0.5,0.0,40.0,17.8,-0.3,1500.0,0.51,0.27,81.0,0.45,0.09,22.0,QB,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tannehill,ryan tannehill,r,tannehill7500qbr
herbert7900qbj,70.17,Justin Herbert,7900,LAC,NE,,,21.9,32.5,11.3,1.34,2.8,12.2,15.82,20.56,-2.0,0.59,1.0,1.6,1.0,0.0,0.86,-4.7,72.0,31.0,24.0,4.2,-7.0,55.0,58.0,27.0,41.0,285.0,65.0,6.9,6.53,2.1,40.0,0.0,0.0,23.3,54.5,19.3,5.1,1.7,4.9,3.0,6.0,11.0,3.6,0.3,0.451,7.81,4.31,1.81,0.0,0.0,0.0,25.4,300,0.56,0.37,100.0,0.66,0.0,30.0,22.4,2.2,1900.0,0.48,0.31,80.0,0.5,0.05,20.0,QB,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,herbert,justin herbert,j,herbert7900qbj
stafford8200qbm,69.64,Matthew Stafford,8200,LA,@HOU,,,21.58,34.1,9.1,0.43,2.6,12.0,24.2,21.15,1.0,0.85,1.0,2.2,1.0,0.0,0.86,0.5,58.0,32.0,15.0,1.7,-17.0,47.0,71.0,22.0,33.0,275.0,67.0,8.3,7.99,2.1,46.0,0.0,0.0,14.9,63.5,19.5,6.4,1.8,5.2,1.0,3.0,4.0,2.1,0.0,0.424,5.47,1.82,1.06,0.0,0.0,0.0,21.7,400,0.54,0.34,100.0,1.0,0.0,50.0,19.1,0.0,2200.0,0.51,0.33,76.0,0.57,0.09,21.0,QB,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stafford,matthew stafford,m,stafford8200qbm
bridgewater7000qbt,67.02,Teddy Bridgewater,7000,DEN,WAS,,,17.78,29.1,6.5,-1.02,2.5,2.7,12.62,18.8,2.0,0.89,1.0,2.5,1.0,0.0,0.43,3.3,61.0,24.5,20.5,0.7,-4.0,45.0,49.0,22.0,33.0,237.0,68.0,7.1,6.12,1.3,35.0,0.0,0.0,19.1,59.9,16.7,3.9,2.1,6.8,2.0,8.0,13.0,4.7,0.3,0.575,5.67,2.53,1.13,44.0,0.57,0.05,15.4,200,0.4,0.28,100.0,0.6,0.0,50.0,14.9,-1.3,1000.0,0.39,0.24,94.0,0.42,0.0,19.0,QB,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bridgewater,teddy bridgewater,t,bridgewater7000qbt
heinicke7000qbt,66.98,Taylor Heinicke,7000,WAS,@DEN,,,17.44,26.9,8.0,-1.36,2.5,1.5,13.8,18.8,0.0,0.79,0.86,2.2,2.0,0.0,0.37,-4.1,58.0,20.5,24.5,0.2,4.0,45.0,51.0,20.0,31.0,224.0,64.0,7.1,6.33,1.4,41.0,0.0,0.0,20.1,59.1,18.9,4.5,2.9,4.0,4.0,13.0,30.0,6.4,0.1,0.579,4.44,2.33,1.44,44.0,0.57,0.05,17.8,-400,0.4,0.25,100.0,0.5,0.0,40.0,14.8,1.2,1000.0,0.39,0.25,75.0,0.41,0.16,12.0,QB,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,heinicke,taylor heinicke,t,heinicke7000qbt
lawrence6700qbt,65.13,Trevor Lawrence,6700,JAX,@SEA,,,17.2,26.4,8.0,-1.01,2.6,3.4,13.62,18.21,-9.0,0.16,1.0,3.4,1.0,0.0,0.69,-3.8,65.0,20.3,23.8,0.3,3.5,44.0,38.0,21.0,36.0,244.0,59.0,6.8,5.29,1.2,38.0,0.0,0.0,13.0,64.4,19.9,3.3,3.6,4.5,4.0,8.0,20.0,4.7,0.3,0.5,4.5,2.5,1.33,55.0,0.5,0.0,19.3,200,0.44,0.28,100.0,1.0,0.0,20.0,14.7,-1.6,700.0,0.35,0.23,87.0,0.62,0.12,80.0,QB,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lawrence,trevor lawrence,t,lawrence6700qbt
fields6400qbj,65.06,Justin Fields,6400,CHI,SF,,,15.52,25.2,5.9,-2.1,2.4,0.8,26.3,17.62,-2.0,0.59,1.0,0.3,1.0,0.0,0.57,0.8,48.0,18.8,22.3,0.0,3.5,41.0,39.0,10.0,18.0,116.0,57.0,6.2,2.68,0.3,24.0,0.0,0.0,16.0,58.8,22.1,1.7,5.0,14.7,4.0,9.0,20.0,4.1,0.1,0.353,2.29,1.14,0.57,53.0,0.67,0.0,8.9,0,0.28,0.15,75.0,0.25,0.25,40.0,8.5,-4.9,400.0,0.32,0.18,70.0,0.2,0.3,10.0,QB,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fields,justin fields,j,fields6400qbj
mayfield6500qbb,64.99,Baker Mayfield,6500,CLE,PIT,,,15.22,26.4,4.1,-2.6,2.3,0.5,9.5,17.82,4.0,0.94,0.0,0.0,1.0,0.0,0.79,-0.4,67.0,23.5,19.5,0.2,-4.0,43.0,44.0,19.0,30.0,243.0,64.0,7.9,7.38,1.1,38.0,0.0,0.0,19.3,47.7,26.9,3.7,1.0,6.8,4.0,7.0,13.0,3.3,0.1,0.44299999999999995,5.31,2.75,1.31,56.0,0.71,0.02,15.2,-800,0.42,0.22,40.0,0.4,0.0,50.0,15.7,-1.5,500.0,0.42,0.23,59.0,0.4,0.18,22.0,QB,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mayfield,baker mayfield,b,mayfield6500qbb
