RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
mahomes8700qbp,80.42,P. Mahomes II,8700,KC,@ARI,,,22.54,33.0,12.0,0.41,2.6,12.6,34.9,22.13,0.0,0.76,1.0,3.5,1.0,0.0,0.8,1.6,67.0,29.8,23.8,1.8,-6.0,53.5,54.0,25.0,38.0,284.0,66.0,7.4,7.17,2.2,42.0,130.1,300.9,17.5,55.5,25.7,5.8,2.1,4.0,3.0,12.0,22.0,5.8,0.1,0.485,8.29,3.94,1.76,0.0,0.0,0.0,10.4,0,0.0,0.0,66.0,0.33,0.0,30.0,22.9,1.9,2700.0,0.52,0.34,83.0,0.7,0.12,24.0,QB,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mahomes,p. mahomes ii,p,mahomes8700qbp
jackson8500qbl,79.12,Lamar Jackson,8500,BAL,@NYJ,,,23.56,33.4,13.7,1.82,2.8,13.0,21.22,21.74,0.0,0.76,1.0,5.8,1.0,0.0,0.74,0.5,67.0,25.3,18.8,0.5,-6.5,44.0,82.0,20.0,31.0,240.0,64.0,7.5,5.89,1.3,34.0,147.3,309.7,14.7,56.3,26.2,4.2,3.5,9.4,11.0,15.0,63.0,5.8,0.2,0.556,4.0,1.59,1.06,76.0,0.65,0.49,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,20.5,-0.5,2500.0,0.45,0.31,59.0,0.22,0.04,22.0,QB,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jackson,lamar jackson,l,jackson8500qbl
murray8200qbk,78.59,Kyler Murray,8200,ARI,KC,,,21.41,31.1,11.7,0.26,2.6,10.0,20.62,21.15,0.0,0.76,1.0,1.9,2.0,0.0,0.8,1.1,67.0,23.8,29.8,-1.2,6.0,53.5,46.0,23.0,34.0,270.0,69.0,7.9,6.98,1.7,40.0,143.9,278.9,18.3,65.9,18.7,5.0,2.1,6.1,6.0,13.0,30.0,4.8,0.4,0.545,6.0,2.82,1.47,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.0,21.1,-0.5,2200.0,0.49,0.31,61.0,0.38,0.09,21.0,QB,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,murray,kyler murray,k,murray8200qbk
hurts8000qbj,78.09,Jalen Hurts,8000,PHI,@DET,,,22.84,31.7,14.0,2.08,2.9,19.8,24.72,20.76,-3.0,0.47,1.0,10.0,2.0,0.0,0.74,-4.2,63.0,27.0,21.5,1.7,-5.5,48.5,59.0,17.0,28.0,209.0,61.0,7.3,6.57,1.1,37.0,115.0,255.9,20.8,48.6,24.8,3.9,2.1,5.7,9.0,16.0,52.0,5.6,0.7,0.607,5.67,3.0,1.83,0.0,0.0,0.0,7.2,0,0.0,0.0,50.0,0.0,0.0,20.0,21.8,1.4,2000.0,0.55,0.35,73.0,0.57,0.07,26.0,QB,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hurts,jalen hurts,j,hurts8000qbj
herbert8400qbj,73.89,Justin Herbert,8400,LAC,LV,,,21.8,33.5,10.1,0.26,2.6,10.1,23.26,21.54,3.0,0.91,1.0,3.5,1.0,0.0,0.84,-4.4,70.0,28.0,24.5,0.2,-3.5,52.5,49.0,26.0,39.0,294.0,65.0,7.5,7.0,2.2,41.0,161.1,315.9,19.3,57.0,20.1,5.6,2.3,4.4,3.0,9.0,17.0,4.8,0.2,0.5710000000000001,8.24,4.18,2.24,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.0,23.3,2.3,2400.0,0.52,0.33,85.0,0.52,0.0,21.0,QB,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,herbert,justin herbert,j,herbert8400qbj
cousins7300qbk,68.23,Kirk Cousins,7300,MIN,GB,,,18.72,30.6,6.8,-0.67,2.6,2.1,19.08,19.39,5.0,0.96,1.0,1.0,1.0,0.0,0.74,-0.9,67.0,24.3,22.8,0.8,-1.5,47.0,52.0,23.0,35.0,263.0,66.0,7.5,7.47,2.1,39.0,155.6,292.4,18.5,61.5,15.7,6.0,1.1,4.9,1.0,6.0,7.0,4.0,0.1,0.483,5.06,2.18,1.06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,18.6,-1.0,1300.0,0.48,0.28,80.0,0.42,0.04,21.0,QB,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cousins,kirk cousins,k,cousins7300qbk
tagovailoa7000qbt,67.21,Tua Tagovailoa,7000,MIA,NE,,,18.14,27.1,9.1,-0.66,2.6,1.6,14.8,18.8,-1.0,0.65,1.0,1.0,1.0,0.0,0.69,-2.5,59.0,24.8,21.8,1.3,-3.0,46.5,57.0,20.0,29.0,204.0,67.0,6.8,5.93,1.2,38.0,110.2,219.6,12.4,51.8,27.8,4.1,2.8,4.9,3.0,5.0,9.0,3.0,0.2,0.381,3.82,1.71,0.82,90.0,0.6,0.02,5.6,0,0.0,0.0,33.0,0.0,0.33,30.0,13.4,-2.0,1000.0,0.39,0.23,66.0,0.33,0.09,21.0,QB,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tagovailoa,tua tagovailoa,t,tagovailoa7000qbt
winston6700qbj,66.86,Jameis Winston,6700,NO,@ATL,,,18.08,28.8,7.4,-0.13,2.7,5.6,21.66,18.21,-2.0,0.55,1.0,3.2,1.0,0.0,0.63,-3.2,53.0,24.5,19.0,1.7,-5.5,43.5,67.0,13.0,23.0,167.0,59.0,7.3,7.32,2.0,39.0,93.7,205.4,30.4,45.3,16.8,8.7,1.7,6.5,4.0,11.0,23.0,5.2,0.1,0.563,1.59,0.82,0.24,0.0,0.0,0.0,2.4,0,0.0,0.0,0.0,0.0,0.33,30.0,15.3,-0.7,700.0,0.53,0.29,35.0,0.2,0.05,20.0,QB,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winston,jameis winston,j,winston6700qbj
carr7400qbd,66.79,Derek Carr,7400,LV,@LAC,,,18.78,28.8,8.7,-0.8,2.5,3.8,16.8,19.58,1.0,0.83,1.0,2.9,1.0,0.0,0.57,1.4,66.0,24.5,28.0,0.7,3.5,52.5,51.0,25.0,36.0,282.0,68.0,7.7,6.77,1.4,37.0,146.7,314.4,22.8,52.2,23.6,3.9,2.2,6.3,2.0,4.0,6.0,2.7,0.0,0.4,6.11,2.39,0.89,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,16.4,-2.4,1400.0,0.4,0.25,85.0,0.47,0.04,21.0,QB,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carr,derek carr,d,carr7400qbd
wentz6800qbc,65.99,Carson Wentz,6800,WAS,JAX,,,17.04,28.2,5.9,-1.36,2.5,1.0,29.72,18.4,5.0,0.96,1.0,0.6,1.0,0.0,0.69,-0.6,64.0,23.3,20.3,-1.0,-3.0,43.5,32.0,18.0,30.0,209.0,62.0,6.9,6.58,1.6,39.0,115.2,252.2,22.3,54.1,19.8,5.3,1.3,6.0,3.0,8.0,12.0,3.8,0.1,0.491,5.41,2.76,1.59,75.0,0.91,0.58,2.8,0,0.0,0.0,0.0,0.0,0.66,30.0,14.7,-2.4,800.0,0.41,0.23,71.0,0.47,0.23,21.0,QB,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wentz,carson wentz,c,wentz6800qbc
burrow7700qbj,65.73,Joe Burrow,7700,CIN,PIT,,,18.94,29.8,8.1,-1.23,2.5,4.5,22.22,20.17,1.0,0.83,1.0,3.2,1.0,0.0,0.69,-2.6,63.0,25.8,18.8,0.3,-7.0,44.5,51.0,22.0,32.0,288.0,70.0,8.9,7.59,2.1,47.0,155.0,280.1,17.3,65.4,14.6,6.6,2.8,8.8,2.0,4.0,7.0,3.0,0.1,0.4,4.53,2.18,1.18,76.0,0.86,0.28,0.0,0,0.0,0.0,0.0,0.0,0.0,30.0,20.2,0.6,1700.0,0.53,0.32,79.0,0.58,0.04,24.0,QB,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burrow,joe burrow,j,burrow7700qbj
