RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
miami3300,65.98,Miami,3300,MIA,@CLE,,,5.3,13.9,0.4,1.87,1.6,0.5,-1,3.43,1,0.61,0,0,1,0,0.69,1.5,0,17.3,28.3,0.5,11,45.5,55,0,0,0,0,0,0,0,0,0,0,0,0,2.4,5.4,0,0,0,0,0,0,0,0,0,43,0.68,0.07,5.8,300,0,0,100,0.4,0,50,5.7,0.7,-2700,0,0,88,0.35,0.11,17,D,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.53,0.501,0.0119,0.0545,8.13,10.81,4.94,3.08,0.2197,miami,miami,m,miami3300,40664-12539,D,m,Miami Dolphins,dolphins,3,10,3300,MIA@CLE,MIA,CLE,,,,,,Dolphins,Dolphins,miami,miami3300
new england4600,68.1,New England,4600,NE,DAL,,,7.7,15,0.7,0.09,1.7,6.5,8,7.61,-6,0.46,0,0,2,0,0.69,-0.5,0,25,19.5,-1,-5.5,44.5,55,0,0,0,0,0,0,0,0,0,0,0,0,4.75,9.51,0,0,0,0,0,0,0,0,0,40,0.89,0.75,12,-400,0,0,100,0.66,0,30,13.3,5.7,-1400,0,0,100,0.69,0,23,D,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.4077,0.4708,0.0299,0.0263,5.64,6.08,3.7,2.88,0.1519,england,new england,n,new england4600,40664-12541,D,n,New England Patriots,patriots,18.8,10,4600,DAL@NE,NE,DAL,,,,,,England,England,new england,new england4600
new orleans4900,86.57,New Orleans,4900,NO,CAR,,,9.2,15.3,2.2,0.63,1.9,14.5,5,8.57,-4,0.23,0,0,5,0,0.43,4.4,0,28,18,-0.3,-10,46,55,0,0,0,0,0,0,0,0,0,0,0,0,1.83,8.41,0,0,0,0,0,0,0,0,0,0,0,0,9.3,500,0,0,66,0.66,0.33,30,8.3,2.3,-1100,0,0,83,0.66,0.16,24,D,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.457,0.4481,0.0114,0.0384,6.95,9.33,50,3.18,0.1786,orleans,new orleans,n,new orleans4900,40664-12542,D,n,New Orleans Saints,saints,9.3,10,4900,CAR@NO,NO,CAR,,,,,,Orleans,Orleans,new orleans,new orleans4900
ny giants4000,62.45,NY Giants,4000,NYG,@CHI,,,6.9,13.4,0.7,1.22,1.7,3,7,5.68,-9,0.3,0,0,3,0,0.76,-0.2,0,17.5,23.5,0.2,6,41,59,0,0,0,0,0,0,0,0,0,0,0,0,2.68,8.22,0,0,0,0,0,0,0,0,0,45,0.72,0.04,3.8,600,0,0,75,0.25,0.25,40,7.4,2.1,-2000,0,0,90,0.42,0.09,21,D,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.522,0.42,0.0142,0.0504,8.31,9.19,4.53,3.62,0.2313,giants,ny giants,n,ny giants4000,40664-12543,D,n,New York Giants,giants,6.9,10,4000,NYG@CHI,NYG,CHI,,,,,,York,NY,ny giants,ny giants4000
ny jets3600,53.72,NY Jets,3600,NYJ,OAK,,,6.3,14.5,1.2,1.91,1.8,0.5,18,4.39,5,0.81,0,0,1,0,0.81,-2.4,0,20.8,24.3,-1,3.5,45,43,0,0,0,0,0,0,0,0,0,0,0,0,1.51,7.06,0,0,0,0,0,0,0,0,0,45,0.79,0.53,8.5,-100,0,0,100,0.5,0,40,7.5,1.9,-2400,0,0,81,0.5,0.18,22,D,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4908,0.4038,0.0089,0.0482,7.49,11.06,5.38,3.21,0.1921,jets,ny jets,n,ny jets3600,40664-12544,D,n,New York Jets,jets,7.9,10,3600,OAK@NYJ,NYJ,OAK,,,,,,York,NY,ny jets,ny jets3600
oakland4600,77.29,Oakland,4600,OAK,@NYJ,,,7.3,15.1,1.4,-0.31,1.6,3,2,7.61,1,0.76,0,0,1,0,0.8,5.4,0,24.3,20.8,-1,-3.5,45,57,0,0,0,0,0,0,0,0,0,0,0,0,2.76,5.34,0,0,0,0,0,0,0,0,0,45,0.79,0.53,11.2,1500,0,0,100,0.8,0,50,6.5,1.8,-1400,0,0,85,0.38,0.14,21,D,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.5009,0.5023,0.0154,0.0532,7.73,10.75,6.27,4.14,0.2151,oakland,oakland,o,oakland4600,40664-12537,D,o,Oakland Raiders,raiders,6,10,4600,OAK@NYJ,OAK,NYJ,,,,,,Raiders,Raiders,oakland,oakland4600
philadelphia3200,82.08,Philadelphia,3200,PHI,SEA,,,6.2,16,1,3.09,1.9,6.5,11,3.11,3,0.7,0,0,1,0,0.82,2.4,0,22.3,23.3,-3.7,1,45.5,27,0,0,0,0,0,0,0,0,0,0,0,0,2.51,7.04,0,0,0,0,0,0,0,0,0,44,0.75,0.23,6,-800,0,0,100,0.33,0,30,6.6,0.8,-2800,0,0,84,0.46,0.15,26,D,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.4807,0.4464,0.016,0.0414,7.07,8.93,4.23,2.91,0.194,philadelphia,philadelphia,p,philadelphia3200,40664-12545,D,p,Philadelphia Eagles,eagles,7.2,10,3200,SEA@PHI,PHI,SEA,,,,,,Eagles,Eagles,philadelphia,philadelphia3200
pittsburgh5000,88.83,Pittsburgh,5000,PIT,@CIN,,,9.4,15.4,1.9,0.51,1.9,6.5,12,8.89,-2,0.57,0,0,3,0,0.8,5.6,0,21.5,16,-1.3,-5.5,37.5,57,0,0,0,0,0,0,0,0,0,0,0,0,2.91,8.91,0,0,0,0,0,0,0,0,0,47,0.67,0.06,12,200,0,0,66,0.66,0.33,60,10,3.6,-1000,0,0,84,0.69,0.15,26,D,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.4764,0.4472,0.0168,0.0397,7.22,8.81,4.43,3.11,0.2128,pittsburgh,pittsburgh,p,pittsburgh5000,40664-12547,D,p,Pittsburgh Steelers,steelers,12,10,5000,PIT@CIN,PIT,CIN,,,,,,Steelers,Steelers,pittsburgh,pittsburgh5000
seattle4100,70.02,Seattle,4100,SEA,@PHI,,,6.6,15.1,1.4,0.6,1.6,0.5,17,6,7,0.92,0,0,2,0,0.53,0.4,0,23.3,22.3,0.3,-1,45.5,73,0,0,0,0,0,0,0,0,0,0,0,0,1.65,5.78,0,0,0,0,0,0,0,0,0,44,0.75,0.23,12,-800,0,0,100,0.75,0,40,7.8,1.5,-1900,0,0,96,0.38,0.03,26,D,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4917,0.4601,0.0105,0.0381,7.31,9.25,4.47,2.73,0.1824,seattle,seattle,s,seattle4100,40664-12550,D,s,Seattle Seahawks,seahawks,7.7,10,4100,SEA@PHI,SEA,PHI,,,,,,Seahawks,Seahawks,seattle,seattle4100
tampa bay3300,69.93,Tampa Bay,3300,TB,@ATL,,,5.5,14.2,1,2.07,1.7,0.5,16,3.43,2,0.72,0,0,1,0,0.76,1.2,0,24,27.5,-0.5,3.5,51.5,31,0,0,0,0,0,0,0,0,0,0,0,0,2.32,5.79,0,0,0,0,0,0,0,0,0,0,0,0,3,-400,0,0,75,0.5,0.25,40,6.5,1.7,-2700,0,0,85,0.5,0.15,20,D,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.5132,0.431,0.014,0.0455,7.4,10,5.43,2.67,0.225,bay,tampa bay,t,tampa bay3300,40664-12551,D,t,Tampa Bay Buccaneers,buccaneers,5.7,10,3300,TB@ATL,TB,ATL,,,,,,Bay,Bay,tampa bay,tampa bay3300
tennessee4700,80.26,Tennessee,4700,TEN,JAX,,,8.3,14.8,1.1,0.37,1.8,3,6,7.93,-4,0.67,0,0,3,0,0.53,2.2,0,23.3,18.8,1,-4.5,42,59,0,0,0,0,0,0,0,0,0,0,0,0,2.45,7.52,0,0,0,0,0,0,0,0,0,50,0.6,0.02,8.7,100,0,0,100,0.66,0,30,8.3,1.6,-1300,0,0,83,0.54,0.16,24,D,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.4983,0.4488,0.014,0.0359,6.96,7.56,4.27,2.67,0.2231,tennessee,tennessee,t,tennessee4700,40664-12534,D,t,Tennessee Titans,titans,8.6,10,4700,JAC@TEN,TEN,JAC,,,,,,Titans,Titans,tennessee,tennessee4700
washington3000,64.41,Washington,3000,WAS,DET,,,7,12.7,1,4.54,2.3,18.5,21,2.46,-21,0.01,0,0,2,0,0.5,-0.6,0,17.5,21.5,-2,4,39,25,0,0,0,0,0,0,0,0,0,0,0,0,2.84,8.1,0,0,0,0,0,0,0,0,0,49,0.58,0.06,3.5,0,0,0,100,0,0,20,5.3,-0.3,-3000,0,0,86,0.34,0.13,23,D,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5142,0.5094,0.014,0.0428,7.67,10.93,6.14,3.36,0.2092,washington,washington,w,washington3000,40664-12552,D,w,Washington Redskins,redskins,5.2,10,3000,DET@WAS,WAS,DET,,,,,,Redskins,Redskins,washington,washington3000
allen6600qbb,42.35,Brandon Allen,6600,DEN,@BUF,,,12.3,20.8,5.8,-2.11,1.9,0.5,3.08,14.41,-8,0.45,0,0,0,0,0.16,-3.3,65,16.8,20.3,1,3.5,37,44,14,29,216,49,7.3,6.68,1.5,61,13.6,45.8,32.2,5.2,1.7,7.9,4,11,15,3.9,0,0.625,2.17,1,1,39,0.79,0.08,10.5,600,0.29,0.16,66,0.66,0.33,30,5.2,0.1,600,0.15,0.08,8,0.08,0.17,23,QB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen,brandon allen,b,allen6600qbb,40664-31170,QB,b,Brandon Allen,allen,15.71000004,2,6600,DEN@BUF,DEN,BUF,,,,,,ryland,ryland,brandon,allen6600qbb
allen6600qbk,53.8,Kyle Allen,6600,CAR,@NO,,,14.2,21.9,7.6,-0.21,2.2,0.5,23.14,14.41,-6,0.48,0.5,1.3,1,0,0.55,-3.9,61,18,28,-1.8,10,46,45,19,31,218,61,6.9,5.25,1.2,36,23.5,55.9,15.9,3.9,2.9,8.3,1,3,4,2.1,0.1,0.211,3.58,1.67,0.83,0,0,0,10.8,-400,0.23,0.15,75,0.25,0.25,40,9.7,-0.3,600,0.27,0.16,41,0.23,0.35,17,QB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen,kyle allen,k,allen6600qbk,40664-53095,QB,k,Kyle Allen,allen,12.50249958,8,6600,CAR@NO,CAR,NO,,,,,,ryland,ryland,kyle,allen6600qbk
allen7800qbj,75.77,Joshua Allen,7800,BUF,DEN,,,18.1,28.1,10.7,1.33,2.3,3,20,16.77,4,0.88,0.88,3.3,2,0,0.55,-6.8,66,20.3,16.8,-0.5,-3.5,37,56,17,31,213,57,6.9,5.75,1.3,40,14.9,63.3,15.1,4.2,2.9,5.5,8,18,50,6.3,0.8,0.609,5,1.94,0.94,39,0.79,0.08,23.5,100,0.57,0.36,100,0.75,0,40,22.3,5.1,1800,0.54,0.34,80,0.65,0,20,QB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen,joshua allen,j,allen7800qbj,40664-62239,QB,j,Josh Allen,allen,20.51000061,10,7800,DEN@BUF,BUF,DEN,,,,,,ryland,ryland,josh,allen7800qbj
brady7700qbt,57.48,Tom Brady,7700,NE,DAL,,,16.8,25.7,9.5,0.23,2.2,0.5,11.3,16.57,4,0.81,0.75,2.3,1,0,0.33,-3.7,71,25,19.5,-1,-5.5,44.5,55,24,37,272,64,7.3,7,1.6,37,27.6,56.6,10.3,4.3,1.6,3.4,1,0,0,0.5,0.2,0.368,7.38,3.38,1.81,40,0.89,0.75,13.9,-200,0.31,0.2,75,0.25,0.25,40,17.3,0.3,1700,0.43,0.24,75,0.32,0.1,28,QB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brady,tom brady,t,brady7700qbt,40664-6498,QB,t,Tom Brady,brady,17.72799988,10,7700,DAL@NE,NE,DAL,,,,,,ryland,ryland,tom,brady7700qbt
brees8500qbd,64.93,Drew Brees,8500,NO,CAR,,,19.7,29.3,12.4,1.56,2.3,10.5,23.44,18.14,3,0.76,0.83,2.3,1,0,0.19,-0.3,59,28,18,-0.3,-10,46,55,24,33,239,72,7.1,6.4,1.2,31,31.6,47.7,15.1,3.6,2.1,4.6,1,0,0,-0.2,0.1,0.3,3.67,1.87,0.8,0,0,0,19.5,1300,0.44,0.29,66,0.66,0.33,30,10.5,-2,2500,0.29,0.18,36,0.16,0.48,25,QB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brees,drew brees,d,brees8500qbd,40664-6504,QB,d,Drew Brees,brees,16.16799927,5,8500,CAR@NO,NO,CAR,,,,,,ryland,ryland,drew,brees8500qbd
carr7400qbd,63.75,Derek Carr,7400,OAK,@NYJ,,,16.8,27.2,8.4,0.82,2.3,3,5.18,15.98,3,0.83,0.83,2.1,1,0,0.62,1.6,63,24.3,20.8,-1,-3.5,45,57,22,32,244,69,7.6,7.1,1.4,33,19.1,47.2,29.4,4.4,1.3,6.2,1,2,2,1.5,0.1,0.208,4.44,2.44,0.94,45,0.79,0.53,18,500,0.54,0.28,100,0.6,0,50,14,-0.7,1400,0.39,0.22,78,0.39,0.04,23,QB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carr,derek carr,d,carr7400qbd,40664-45859,QB,d,Derek Carr,carr,15.79600067,10,7400,OAK@NYJ,OAK,NYJ,,,,,,ryland,ryland,derek,carr7400qbd
darnold7400qbs,59.41,Sam Darnold,7400,NYJ,OAK,,,16.1,23.3,8.1,0.12,2.2,3,28.2,15.98,-7,0.43,1,5.1,0,0,0.39,4.6,64,20.8,24.3,-1,3.5,45,43,20,32,230,63,7.1,5.63,1.5,35,18.7,61.3,15.3,4.7,3.1,8,2,7,9,3.3,0.1,0.3,3.75,1.31,0.81,45,0.79,0.53,19.3,0,0.51,0.29,100,0.5,0,40,10.9,0.6,1400,0.28,0.17,45,0.31,0.36,22,QB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,darnold,sam darnold,s,darnold7400qbs,40664-63589,QB,s,Sam Darnold,darnold,15.45714242,7,7400,OAK@NYJ,NYJ,OAK,,,,,,ryland,ryland,sam,darnold7400qbs
driskel7300qbj,65.37,Jeff Driskel,7300,DET,@WAS,,,16.9,26.5,9,1.11,2.3,6.5,15.58,15.79,-5,0.64,1,7.2,1,0,0.24,-2.2,62,21.5,17.5,-0.5,-4,39,75,17,30,174,58,5.8,4.91,1.1,32,17.8,58.9,19.1,3.7,1.3,8,4,12,22,5.1,0.3,0.543,1.94,0.88,0.38,49,0.58,0.06,11.5,1300,0.25,0.16,50,0.5,0.5,40,10.9,0.3,1300,0.29,0.18,53,0.26,0.2,15,QB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,driskel,jeff driskel,j,driskel7300qbj,40664-30253,QB,j,Jeff Driskel,driskel,23.01000023,2,7300,DET@WAS,DET,WAS,,,,,,ryland,ryland,jeff,driskel7300qbj
finley6300qbr,44.1,Ryan Finley,6300,CIN,PIT,,,12.4,20.9,6,-1.42,2,0.5,10.48,13.82,-8,0.45,0,0.3,1,0,0.39,-5.1,69,16,21.5,-0.8,5.5,37.5,43,14,30,141,47,4.6,2.3,0.5,22,16.4,57.4,23,1.7,3.3,10.4,4,20,34,8.6,0,0.75,0.5,0.1,0,47,0.67,0.06,5.4,300,0.14,0.08,66,0,0.33,30,1.6,-0.8,300,0.04,0.02,14,0,0.57,14,QB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,finley,ryan finley,r,finley6300qbr,40664-46866,QB,r,Ryan Finley,finley,8.090000153,2,6300,PIT@CIN,CIN,PIT,,,,,,ryland,ryland,ryan,finley6300qbr
fitzpatrick7100qbr,54.12,Ryan Fitzpatrick,7100,MIA,@CLE,,,14.8,22.4,7.4,-0.59,2.1,3,25.06,15.39,-10,0.32,1,2.1,0,0,0.06,2,49,17.3,28.3,0.5,11,45.5,55,17,28,187,63,6.7,4.93,0.9,30,22.1,61.3,14.6,3.2,3.2,8.8,2,6,8,3,0.2,0.44,2.19,0.56,0.44,43,0.68,0.07,15.5,100,0.34,0.24,100,0.4,0,50,7.2,-0.3,1100,0.21,0.15,38,0.14,0.42,21,QB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fitzpatrick,ryan fitzpatrick,r,fitzpatrick7100qbr,40664-7659,QB,r,Ryan Fitzpatrick,fitzpatrick,12.09777747,9,7100,MIA@CLE,MIA,CLE,Q,Shoulder,,,,ryland,ryland,ryan,fitzpatrick7100qbr
foles7200qbn,49.54,Nick Foles,7200,JAX,@TEN,,,15.3,23.3,8,-0.29,2.1,3,14.88,15.59,-6,0.43,1,1.5,0,0,0.24,1.8,56,18.8,23.3,-0.5,4.5,42,41,25,33,266,74,7.9,7.57,1.8,45,23.2,51.2,24.4,5.5,2.4,3.5,1,1,2,2,0,0.6,2.63,1.25,0.5,50,0.6,0.02,18.8,1200,0.38,0.3,33,0.33,0,30,12.3,0.3,1200,0.34,0.22,40,0.08,0.12,25,QB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,foles,nick foles,n,foles7200qbn,40664-22027,QB,n,Nick Foles,foles,12.92000008,2,7200,JAC@TEN,JAC,TEN,,,,,,ryland,ryland,nick,foles7200qbn
