RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
herbert8100qbj,75.31,Justin Herbert,8100,LAC,SEA,,,21.32,32.3,10.3,0.36,2.6,9.6,18.62,20.96,3.0,0.91,1.0,7.5,1.0,0.0,0.77,2.5,70.0,28.0,23.0,-3.0,-5.0,51.0,34.0,26.0,40.0,291.0,66.0,7.3,6.85,2.0,41.0,148.8,304.8,15.4,40.7,15.5,5.0,2.0,3.8,3.0,8.0,15.0,4.3,0.1,0.5,8.12,3.88,2.29,0.0,0.0,0.0,15.4,-100,0.32,0.21,85.0,0.57,0.14,70.0,20.8,1.8,2100.0,0.46,0.3,83.0,0.58,0.04,24.0,QB,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,herbert,justin herbert,j,herbert8100qbj
jackson8800qbl,74.78,Lamar Jackson,8800,BAL,CLE,,,22.92,34.4,11.5,0.59,2.6,14.5,10.7,22.33,0.0,0.76,0.95,7.5,1.0,0.0,0.78,1.4,63.0,26.5,20.0,1.2,-6.5,46.5,60.0,18.0,30.0,206.0,61.0,6.7,5.3,1.7,33.0,118.2,301.8,9.2,35.8,20.6,5.7,4.0,8.5,10.0,21.0,68.0,6.6,0.2,0.5760000000000001,4.06,1.76,1.12,62.0,0.73,0.16,22.1,200,0.51,0.35,100.0,0.62,0.0,80.0,23.6,3.6,2800.0,0.54,0.37,66.0,0.4,0.03,27.0,QB,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jackson,lamar jackson,l,jackson8800qbl
prescott7500qbd,72.01,Dak Prescott,7500,DAL,DET,,,19.64,31.3,8.0,-0.14,2.6,9.8,12.28,19.78,-1.0,0.64,1.0,7.5,1.0,0.0,0.78,9.2,65.0,28.0,21.0,0.7,-7.0,49.0,50.0,24.0,37.0,251.0,65.0,6.8,6.47,1.9,31.0,151.5,318.6,18.1,61.9,18.6,5.1,1.6,5.4,2.0,5.0,7.0,3.1,0.1,0.321,4.59,1.53,0.82,0.0,0.0,0.0,0.0,500,0.0,0.0,0.0,0.0,0.0,70.0,18.7,-0.9,1500.0,0.45,0.29,40.0,0.28,0.08,25.0,QB,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prescott,dak prescott,d,prescott7500qbd
jones6900qbd,71.82,Daniel Jones,6900,NYG,@JAX,,,16.02,24.8,7.3,-2.58,2.3,3.0,28.78,18.6,-5.0,0.33,0.67,1.3,2.0,0.0,0.4,1.7,62.0,20.3,23.3,0.0,3.0,43.5,51.0,19.0,28.0,175.0,66.0,6.2,5.15,1.0,31.0,85.0,174.5,12.8,36.2,14.1,3.6,1.8,8.5,6.0,11.0,30.0,4.4,0.2,0.5,3.53,1.94,1.35,74.0,0.65,0.0,16.2,-300,0.44,0.26,100.0,0.83,0.0,60.0,13.2,-1.2,900.0,0.35,0.21,58.0,0.25,0.12,24.0,QB,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,daniel jones,d,jones6900qbd
burrow8300qbj,71.50,Joe Burrow,8300,CIN,ATL,,,21.28,31.5,11.1,-0.07,2.6,7.1,39.24,21.35,3.0,0.91,0.96,10.0,1.0,0.0,0.57,6.1,67.0,27.0,20.5,-0.3,-6.5,47.5,43.0,24.0,35.0,292.0,68.0,8.2,7.06,2.0,44.0,145.6,288.0,13.2,47.9,12.7,5.7,2.3,9.1,3.0,7.0,11.0,3.7,0.3,0.46,6.18,3.12,1.71,75.0,0.37,0.0,23.5,800,0.57,0.37,100.0,0.87,0.0,80.0,20.9,30.0,2300.0,0.49,0.31,82.0,0.58,0.03,29.0,QB,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burrow,joe burrow,j,burrow8300qbj
brady7400qbt,71.32,Tom Brady,7400,TB,@CAR,,,19.12,30.6,7.7,-0.46,2.6,12.2,11.7,19.58,-4.0,0.4,0.9,4.2,1.0,0.0,0.73,3.1,66.0,26.3,12.8,3.0,-13.5,39.0,76.0,27.0,41.0,288.0,66.0,7.0,6.93,2.0,39.0,155.3,319.4,13.4,41.2,17.7,4.9,1.5,3.1,1.0,2.0,2.0,1.5,0.1,0.36,7.47,3.76,2.12,71.0,0.39,0.0,18.4,0,0.37,0.26,100.0,0.75,0.0,80.0,17.5,0.7,1400.0,0.4,0.27,82.0,0.51,0.1,29.0,QB,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brady,tom brady,t,brady7400qbt
tannehill6700qbr,70.85,Ryan Tannehill,6700,TEN,IND,,,15.58,24.0,7.2,-2.63,2.3,1.2,3.88,18.21,0.0,0.76,0.0,0.8,1.0,0.0,0.75,2.5,63.0,22.8,20.3,1.8,-2.5,43.0,62.0,19.0,28.0,202.0,68.0,7.1,5.79,1.3,35.0,105.6,213.0,15.2,49.5,17.6,4.6,2.9,7.9,3.0,7.0,10.0,3.1,0.4,0.529,5.38,2.75,1.56,73.0,0.35,0.0,15.2,-500,0.49,0.26,100.0,0.83,0.0,60.0,12.1,-5.0,700.0,0.36,0.19,60.0,0.33,0.3,30.0,QB,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tannehill,ryan tannehill,r,tannehill6700qbr
smith6800qbg,70.44,Geno Smith,6800,SEA,@LAC,,,18.4,26.8,10.0,0.0,2.7,12.0,14.1,18.4,-7.0,0.23,0.9,4.2,1.0,0.0,0.69,1.2,59.0,23.0,28.0,0.5,5.0,51.0,66.0,21.0,29.0,233.0,72.0,8.0,7.12,1.5,42.0,154.6,275.1,5.1,28.6,7.7,5.2,1.0,8.8,3.0,11.0,18.0,4.7,0.3,0.581,1.94,0.67,0.22,0.0,0.0,0.0,22.1,500,0.56,0.34,100.0,0.87,0.0,80.0,16.7,2.6,800.0,0.47,0.28,60.0,0.4,0.04,25.0,QB,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,smith,geno smith,g,smith6800qbg
brissett6500qbj,67.61,Jacoby Brissett,6500,CLE,@BAL,,,14.34,23.7,5.0,-3.48,2.2,1.8,10.12,17.82,-6.0,0.28,1.0,2.1,1.0,0.0,0.69,11.0,49.0,20.0,26.5,0.2,6.5,46.5,40.0,20.0,34.0,215.0,59.0,6.3,5.04,0.9,34.0,103.4,238.0,7.7,22.8,12.5,2.6,2.6,5.6,2.0,6.0,11.0,5.0,0.1,0.68,2.71,1.18,0.71,62.0,0.73,0.16,14.0,-300,0.33,0.2,100.0,0.83,0.0,60.0,12.9,0.0,500.0,0.34,0.26,57.0,0.42,0.07,26.0,QB,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brissett,jacoby brissett,j,brissett6500qbj
rodgers7100qba,67.41,Aaron Rodgers,7100,GB,@WAS,,,15.92,26.9,5.0,-3.07,2.2,3.0,15.76,18.99,1.0,0.83,1.0,2.9,1.0,0.0,0.73,6.1,63.0,22.8,18.8,-0.7,-4.0,41.5,52.0,23.0,34.0,255.0,68.0,7.4,7.51,2.1,38.0,110.3,259.5,14.4,43.3,12.8,6.2,0.9,5.6,1.0,4.0,5.0,3.0,0.1,0.35700000000000004,7.0,3.06,1.53,61.0,0.74,0.15,15.6,-300,0.39,0.24,100.0,0.42,0.0,70.0,17.8,0.3,1100.0,0.46,0.28,76.0,0.38,0.07,26.0,QB,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rodgers,aaron rodgers,a,rodgers7100qba
