RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
hurts8100qbj,96.26,Jalen Hurts,8100,PHI,@WAS,,,24.02,33.9,14.1,3.06,3.0,17.3,27.6,20.96,-1.0,0.65,1.0,10.0,2.0,0.0,0.99,4.7,65.0,26.8,20.8,1.8,-6.0,47.5,47.0,18.0,29.0,217.0,61.0,7.5,6.34,0.9,36.0,119.2,259.5,20.4,49.4,24.5,3.1,2.4,5.5,10.0,16.0,52.0,5.2,0.8,0.589,5.78,3.22,2.0,79.0,0.53,0.11,33.0,100,0.69,0.44,90.0,0.9,0.0,10.0,25.2,4.1,2100.0,0.61,0.39,78.0,0.66,0.06,33.0,QB,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hurts,jalen hurts,j,hurts8100qbj
allen9000qbj,94.47,Josh Allen,9000,BUF,@MIA,10,,25.96,37.1,14.8,3.24,2.9,14.1,26.7,22.72,1.0,0.83,1.0,7.4,2.0,0.0,0.84,2.1,66.0,29.5,25.0,2.2,-4.5,54.5,54.0,24.0,37.0,268.0,65.0,7.3,6.92,2.4,34.0,163.6,327.7,15.4,69.0,12.9,6.5,2.4,3.9,7.0,17.0,44.0,6.3,0.4,0.613,9.18,4.18,2.24,87.0,0.68,0.04,30.2,300,0.73,0.55,87.0,0.87,0.0,80.0,27.1,50.0,3000.0,0.59,0.41,85.0,0.77,0.03,27.0,QB,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allen,josh allen,j,allen9000qbj
murray7800qbk,84.30,Kyler Murray,7800,ARI,LA,10,,20.18,29.7,10.7,-0.19,2.6,2.1,13.36,20.37,2.0,0.88,1.0,1.3,2.0,0.0,0.99,-3.8,68.0,22.5,26.0,-2.3,3.5,48.5,37.0,24.0,35.0,254.0,67.0,7.2,6.36,1.4,36.0,140.3,280.5,20.0,63.3,19.2,4.0,1.7,5.7,6.0,14.0,30.0,4.9,0.3,0.534,5.94,3.0,1.47,0.0,0.0,0.0,23.8,-400,0.5,0.33,80.0,0.8,0.0,50.0,20.1,-0.6,1800.0,0.46,0.3,65.0,0.43,0.08,23.0,QB,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,murray,kyler murray,k,murray7800qbk
jackson8600qbl,82.79,Lamar Jackson,8600,BAL,@NE,,,21.88,31.5,12.3,-0.06,2.5,5.8,40.42,21.94,2.0,0.88,1.0,1.7,1.0,0.0,0.86,0.9,65.0,24.0,21.5,2.5,-2.5,45.5,76.0,20.0,32.0,244.0,64.0,7.6,6.29,1.7,37.0,151.9,322.1,13.0,54.3,29.9,5.3,3.1,8.6,10.0,19.0,59.0,5.9,0.1,0.55,4.0,1.59,1.06,68.0,0.62,0.06,37.3,100,0.98,0.65,80.0,0.8,0.0,50.0,24.4,1.7,2600.0,0.54,0.38,60.0,0.34,0.04,23.0,QB,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jackson,lamar jackson,l,jackson8600qbl
mahomes8700qbp,79.53,P. Mahomes II,8700,KC,@IND,10,,22.12,33.1,11.1,-0.01,2.5,6.6,18.08,22.13,1.0,0.83,1.0,4.8,1.0,0.0,0.84,0.3,68.0,28.0,23.5,0.7,-4.5,51.5,69.0,25.0,39.0,279.0,66.0,7.1,6.98,2.2,39.0,125.5,304.1,18.5,54.3,26.2,5.6,1.8,3.9,3.0,11.0,21.0,5.6,0.1,0.47700000000000004,8.82,4.35,2.0,0.0,0.0,0.0,23.2,0,0.58,0.38,100.0,0.33,0.0,30.0,22.4,1.4,2700.0,0.5,0.33,84.0,0.64,0.12,25.0,QB,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mahomes,p. mahomes ii,p,mahomes8700qbp
burrow7500qbj,75.10,Joe Burrow,7500,CIN,@NYJ,10,,19.84,30.0,9.7,0.06,2.6,6.0,23.0,19.78,-2.0,0.55,0.9,4.3,1.0,0.0,0.82,0.6,65.0,26.0,19.5,2.0,-6.5,45.5,76.0,24.0,34.0,292.0,69.0,8.5,7.23,2.1,44.0,157.8,280.4,18.1,63.2,16.3,6.2,2.6,9.1,3.0,6.0,11.0,3.9,0.1,0.429,5.24,2.65,1.47,73.0,0.57,0.09,18.0,-200,0.32,0.21,80.0,0.4,0.0,50.0,20.1,1.2,1500.0,0.49,0.31,80.0,0.57,0.03,26.0,QB,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burrow,joe burrow,j,burrow7500qbj
cousins7600qbk,74.79,Kirk Cousins,7600,MIN,DET,10,,19.98,31.2,8.7,0.01,2.6,11.5,18.3,19.97,-2.0,0.55,0.94,7.4,1.0,0.0,0.82,1.3,66.0,29.0,22.5,0.5,-6.5,51.5,40.0,22.0,34.0,257.0,65.0,7.4,7.17,1.9,38.0,156.2,298.4,18.5,60.2,17.0,5.6,1.8,4.8,1.0,5.0,6.0,3.4,0.1,0.483,5.94,2.65,1.18,0.0,0.0,0.0,12.9,300,0.31,0.21,87.0,0.12,0.0,80.0,16.4,-3.0,1600.0,0.43,0.25,84.0,0.3,0.03,26.0,QB,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cousins,kirk cousins,k,cousins7600qbk
fields7000qbj,73.27,Justin Fields,7000,CHI,HOU,10,,16.32,25.4,7.3,-2.48,2.3,2.0,6.94,18.8,-4.0,0.4,0.0,0.4,2.0,0.0,0.63,-1.0,57.0,21.5,18.0,0.5,-3.5,39.5,41.0,13.0,23.0,165.0,58.0,7.0,4.47,0.8,33.0,114.3,260.5,17.3,53.4,26.1,3.5,3.9,12.5,6.0,12.0,36.0,5.4,0.2,0.475,2.71,1.0,0.29,65.0,0.69,0.16,12.7,100,0.49,0.26,100.0,0.6,0.0,50.0,12.7,-2.7,1000.0,0.38,0.22,60.0,0.39,0.17,23.0,QB,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fields,justin fields,j,fields7000qbj
tagovailoa7300qbt,70.20,Tua Tagovailoa,7300,MIA,BUF,,,18.56,30.0,7.1,-0.83,2.5,5.4,11.44,19.39,0.0,0.76,0.67,3.5,1.0,0.0,0.74,-10.3,65.0,25.0,29.5,1.2,4.5,54.5,46.0,23.0,33.0,244.0,69.0,7.2,6.67,1.7,42.0,122.3,239.0,13.0,58.0,26.1,5.2,2.4,4.3,3.0,5.0,9.0,3.1,0.2,0.415,4.71,2.06,0.94,87.0,0.68,0.04,29.2,300,0.65,0.45,100.0,0.6,0.0,50.0,18.6,1.3,1300.0,0.48,0.29,73.0,0.39,0.04,23.0,QB,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tagovailoa,tua tagovailoa,t,tagovailoa7300qbt
smith6300qbg,70.04,Geno Smith,6300,SEA,ATL,,,16.02,24.3,7.7,-1.4,2.5,1.9,19.9,17.42,-8.0,0.19,1.0,0.4,1.0,0.0,0.69,-0.5,51.0,22.0,21.5,-1.5,-0.5,43.5,29.0,18.0,25.0,182.0,73.0,7.2,6.03,1.2,40.0,84.3,163.3,15.0,62.1,17.0,4.8,1.2,10.1,2.0,7.0,9.0,3.4,0.2,0.529,0.89,0.5,0.22,73.0,0.52,0.0,8.3,0,0.24,0.16,75.0,0.5,0.25,40.0,11.1,-1.2,300.0,0.36,0.22,42.0,0.14,0.04,21.0,QB,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,smith,geno smith,g,smith6300qbg
