RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
matthews10300ca,87.82,Auston Matthews,10300,C,0,TOR,VAN-TDemko,26.74,33.4,20.1,6.98,2.6,23.7,1,1,27,0,-2.2,20,0,2,3.6,2.6,-205,6,85,-154,20.5,4.2,50,15,19,93,26.5,77,11,11,9,0.71,0.54,1.25,21.3,3.52,4.48,5.31,0.84,0.16,0.86,5.34,17.11,13.29,13.25,0.21,0.16,3.25,0.99,1.15,0.86,0,0,0.51,0.38,0.21,0.01,3.95,0.8,0.9,1.7,20.95,4.87,5,6,0.83,0.16,0.6,5.6,18.7,12.1,0.3,0.2,3.41,1.3,19.8,5.8,5.2,0.6,6.4,1.4,19.9,3.23,0.4,0,48.04,47.2,47.11,43.14,44.01,2.79,0.24,2.89,0.27,49.8,45.38,39.7,45.92,2.9,0.28,2.62,0.24,47.8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,matthews,auston matthews,a,matthews10300ca
aho9700cs,82.41,Sebastian Aho,9700,C,0,CAR,MIN-CTalbot,17.03,21.3,12.8,-1.49,1.8,1.6,1,1,11,0,2.4,0,0,2,3.4,3.3,-115,6.5,42,-105,16.3,0.9,44,14,31,102,14.3,33,41,0,12,0.49,0.58,1.07,19.52,3.29,2.94,3.57,0.82,0.17,0.41,3.35,14.43,11.67,10.71,0.18,0.15,3.19,0.77,0.98,0.79,0.03,0.02,0.28,0.41,0.57,0.05,3.06,0.5,0.42,0.92,17.98,3.07,2.75,4,0.69,0.18,0.25,3,12.5,12.08,0.25,0.17,2.46,0.83,17.2,4,3.4,0.6,5,1.8,19.13,3.01,0.2,0,47.09,48.15,44.22,41.05,41.62,2.91,0.27,3.07,0.22,52.08,43,46.17,49.88,2.42,0.28,2.63,0.19,46.25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,aho,sebastian aho,s,aho9700cs
hartman6300cr,80.99,Ryan Hartman,6300,C,0,MIN,CAR-FAndersen,10.68,13.5,7.9,-0.87,1.7,1.6,1,2,7,0,-1.6,87,0,4,3.3,3.4,-105,6.5,58,-120,10.5,3.1,49,30,30,93,11.3,33,55,22,9,0.3,0.31,0.61,17.32,2.11,2.34,2.95,0.79,0.13,0.64,2.99,12.45,13.09,9.44,0.01,0.06,1.78,0.31,0.47,0.66,0,0.01,0.29,0.24,0.92,0,2.51,0.33,0.22,0.56,19.32,1.74,2.44,4.11,0.59,0.14,1,3.44,16.44,16.67,0,0,1.37,0.22,17.25,2.5,2,0.5,3.75,0,19.63,0.68,0,0,45.29,41.62,41.05,44.22,48.15,2.99,0.22,3.26,0.15,49.88,46.17,43,52.08,2.5,0.3,3.25,0.15,50.8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,hartman,ryan hartman,r,hartman6300cr
backlund4900cm,78.76,Mikael Backlund,4900,C,0,CGY,NYI-SVarlamov,11.46,14.5,8.4,2.78,2.3,6.4,2,2,7,0,-2.1,1,0,2,3.3,2.3,-215,5.5,85,-167,9.4,2,45,22,34,87,14.7,54,27,45,11,0.15,0.37,0.52,17.63,1.77,2.63,3.09,0.85,0.06,0.32,2.95,13.51,10.73,10.28,0,0.09,1.66,0.29,0.34,0.86,0.01,0.01,0.14,0.26,0.44,0.01,2.83,0.27,0.64,0.91,17.47,3.12,3.82,5.27,0.72,0.07,0.09,3.91,17,9.55,0,0.18,1.54,0.18,17.2,3.2,3.2,0,4.4,0.2,17.6,1.99,0,0.4,50.53,48.05,45.68,40.74,42.25,2.96,0.2,2.37,0.23,57.55,42.92,40,41,2.91,0.22,2.08,0.16,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYI,backlund,mikael backlund,m,backlund4900cm
tavares8500cj,76.42,John Tavares,8500,C,0,TOR,VAN-TDemko,17.16,21.5,12.8,1.1,2,16.5,2,1,12,0,-0.9,1,0,2,3.6,2.6,-205,6,85,-154,13.8,0.4,47,8,31,93,17,66,33,11,9,0.37,0.56,0.93,18.21,3.06,3.14,3.78,0.83,0.12,0.56,3.7,14.34,13.27,10.79,0.09,0.14,2.8,0.78,0.93,0.84,0,0,0.28,0.43,0.28,0.01,2.92,0.3,0.6,0.9,18.29,2.95,4.2,5.5,0.76,0.07,0.5,4.7,15.2,12.1,0.1,0.3,3.11,1.7,14,4.4,3.8,0.6,4.6,1.4,17.53,2.7,0,0.2,48.04,47.2,47.11,43.14,44.01,2.79,0.24,2.89,0.27,49.8,45.38,39.7,45.92,2.9,0.28,2.62,0.24,47.8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,tavares,john tavares,j,tavares8500cj
trocheck6600cv,75.96,Vincent Trocheck,6600,C,0,CAR,MIN-CTalbot,12.02,15.1,9,-0.14,1.8,3.2,2,1,4,0,-3.4,0,0,2,3.4,3.3,-115,6.5,42,-105,10.4,1,46,15,42,100,13.3,66,25,25,12,0.29,0.45,0.74,18.09,2.45,2.12,2.66,0.8,0.13,0.57,2.69,12.81,11.18,9.9,0.13,0.11,3.09,0.44,0.55,0.8,0,0,0.16,0.34,0.8,0.01,2.52,0.5,0.33,0.83,18.28,2.72,2.17,3.08,0.7,0.23,0.67,2.83,15.33,14.25,0.17,0.08,2.42,0.33,12.4,3.2,2.8,0.4,3.2,0.6,18.41,2.95,0.2,0,47.09,48.15,44.22,41.05,41.62,2.91,0.27,3.07,0.22,52.08,43,46.17,49.88,2.42,0.28,2.63,0.19,46.25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,trocheck,vincent trocheck,v,trocheck6600cv
granlund5000cm,75.50,Mikael Granlund,5000,C,0,NAS,WPG-CHellebuyck,9.06,11.4,6.7,0.18,1.8,16.8,1,1,7,0,-2,10,0,3,3.6,2.6,-200,6,86,-167,9.4,0.5,44,14,40,95,7.7,40,50,10,10,0.2,0.49,0.68,20.29,2.01,1.39,1.66,0.84,0.14,0.58,1.97,12.11,13.34,9.37,0.08,0.16,2.87,0.27,0.33,0.83,0,0,0.12,0.33,0.34,0.01,2.23,0.1,0.4,0.5,21.77,1.38,1.5,2.2,0.68,0.07,0.5,2,12.5,13.3,0,0.2,4.02,0.1,16.5,1.5,1,0.5,3,2.5,22.82,3.87,0,0.5,43.11,41.99,44.95,41.8,43.81,2.83,0.24,2.82,0.27,40,43.64,41.8,43.36,3.2,0.16,3.27,0.11,40.75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WPG,granlund,mikael granlund,m,granlund5000cm
lindholm7400ce,74.89,Elias Lindholm,7400,C,0,CGY,NYI-SVarlamov,14.78,18.5,11,0.97,2,16.8,1,1,16,0,-4.8,15,0,2,3.3,2.3,-215,5.5,85,-167,13.2,0.6,51,7,29,88,14.8,63,18,0,11,0.37,0.46,0.83,19.92,2.5,2.49,2.91,0.86,0.15,0.58,3.08,14.36,11.36,10.87,0.09,0.13,2.92,0.57,0.68,0.85,0.01,0.01,0.27,0.31,0.22,0.01,2.72,0.45,0.45,0.91,20.27,2.69,2.91,4.09,0.71,0.16,0.64,3.55,17.64,12.09,0.09,0,3.02,0.45,18.6,5,3.6,1.4,5.2,0.8,20.76,3.68,0,0,50.53,48.05,45.68,40.74,42.25,2.96,0.2,2.37,0.23,57.55,42.92,40,41,2.91,0.22,2.08,0.16,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYI,lindholm,elias lindholm,e,lindholm7400ce
kerfoot4500ca,74.29,Alexander Kerfoot,4500,C,0,TOR,VAN-TDemko,10.23,12.9,7.6,2.38,2.3,0,2,0,1,0,-0.9,0,0,2,3.6,2.6,-205,6,85,-154,8.4,1.4,41,23,39,92,9.3,44,44,22,9,0.14,0.44,0.57,15.17,2.25,1.3,1.59,0.82,0.11,0.65,1.95,11.25,11.08,8.54,0,0.03,0.34,0.02,0.03,0.67,0.01,0.02,0.13,0.38,0.15,0.03,1.47,0,0.6,0.6,15.7,2.29,1.1,1.6,0.69,0,1.1,2.2,13.5,11.8,0,0.1,0.19,0,13.8,2,1,1,1.6,0.2,15.29,0.37,0,0.2,48.04,47.2,47.11,43.14,44.01,2.79,0.24,2.89,0.27,49.8,45.38,39.7,45.92,2.9,0.28,2.62,0.24,47.8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,kerfoot,alexander kerfoot,a,kerfoot4500ca
johansen5500cr,73.74,Ryan Johansen,5500,C,0,NAS,WPG-CHellebuyck,7.43,9.4,5.4,-2.48,1.4,11.7,2,1,5,0,-1.9,0,0,3,3.6,2.6,-200,6,86,-167,9.3,0.9,44,20,42,95,8.8,40,50,10,10,0.26,0.37,0.63,16.74,2.26,1.51,1.74,0.87,0.17,0.46,1.97,11.09,11.82,8.64,0.09,0.09,2.7,0.42,0.45,0.92,0,0,0.17,0.28,0.65,0,1.98,0.3,0.2,0.5,16.93,1.77,1.7,2.2,0.77,0.18,0.5,2.2,9.8,12.3,0,0.1,3.93,0.5,8.5,2,0.5,1.5,1.5,0,16.98,3.82,0,0,43.11,41.99,44.95,41.8,43.81,2.83,0.24,2.82,0.27,40,43.64,41.8,43.36,3.2,0.16,3.27,0.11,40.75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WPG,johansen,ryan johansen,r,johansen5500cr
