RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
mcdavid10700cc,98.33,Connor McDavid,10700,C,0,EDM,VAN-S.Martin,25.4,31.7,19.1,4.82,2.4,33.3,1,1,24,0,3,66,0,2,4.2,3,-200,7,91,-155,24,4.1,81,41,15,109,24.8,92,7,30,13,0.69,1.06,1.75,22.28,4.71,4,5.15,0.78,0.17,0.4,4.4,18.67,15.25,14.26,0.21,0.45,3.92,1.04,1.37,0.76,0.01,0.03,0.46,0.58,0.44,0.05,4.22,0.79,0.79,1.57,21.6,4.36,4.36,5.42,0.8,0.18,0.57,4.93,17.08,12.33,0.21,0.36,3.72,1.42,16.14,5.57,5.57,0,6.43,2.43,21.59,4.17,0.29,0.29,48.07,47.55,47.05,44.57,43.38,3.25,0.29,2.89,0.28,49.17,47.55,41.58,39.82,3.36,0.32,2.9,0.45,38,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,mcdavid,connor mcdavid,c,mcdavid10700cc
matthews9900ca,97.28,Auston Matthews,9900,C,0,TOR,MTL-S.Montembeault,23.81,29.8,17.9,4.87,2.4,16,1,1,26,0,4.4,51,0,2,4.4,2.3,-380,6.5,77,-275,22.6,3.4,72,38,20,99,20.5,76,7,30,13,0.7,0.69,1.39,20.46,4.08,4.58,6.48,0.71,0.15,1.04,5.62,17.72,13.39,13.47,0.2,0.17,3.7,1.2,1.68,0.71,0,0,0.5,0.52,0.27,0.04,3.82,0.64,0.55,1.18,20.07,3.53,3.55,5.2,0.68,0.18,1.64,5.18,14.3,14.7,0.18,0.27,4.14,0.8,12,6,4.2,1.8,6,2.2,19.26,3.98,0.4,0.2,47.77,47.04,46.36,42.4,41.56,3.13,0.25,3.47,0.25,43.17,52.64,40.42,39.79,3.58,0.28,3.54,0.43,42.14,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,matthews,auston matthews,a,matthews9900ca
draisaitl10300cl,97.05,Leon Draisaitl,10300,C,0,EDM,VAN-S.Martin,22.71,28.4,17,2.95,2.2,13.6,1,1,13,0,3,5,0,2,4.2,3,-200,7,91,-155,20.6,1.4,72,32,22,109,20.5,69,15,23,13,0.6,0.92,1.52,21.9,4.16,3.3,4.49,0.73,0.18,0.49,3.78,15.37,15.82,11.64,0.29,0.31,4.06,1.23,1.72,0.72,0.01,0.01,0.3,0.6,0.44,0.01,3.3,0.5,1,1.5,21.14,4.26,3,3.64,0.83,0.17,0.58,3.58,16.18,14,0.25,0.5,4.05,1.27,16.29,2.14,2.14,0,2.71,1.14,21.35,4.21,0.29,0.57,48.07,47.55,47.05,44.57,43.38,3.25,0.29,2.89,0.28,49.17,47.55,41.58,39.82,3.36,0.32,2.9,0.45,38,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,draisaitl,leon draisaitl,l,draisaitl10300cl
mackinnon10600cn,89.42,Nathan MacKinnon,10600,C,0,COL,SEA-P.Grubauer,20.14,25.2,15.1,-0.23,1.9,11.2,1,1,28,0,0.4,24,2,1,3.1,3.1,-110,6,51,-137,20.8,2.2,64,32,21,99,25.6,61,15,38,13,0.55,0.81,1.36,21.61,3.77,5.27,6.59,0.8,0.1,0.45,5.72,20.15,14.95,14.71,0.16,0.3,3.88,1.52,1.99,0.77,0,0,0.39,0.51,0.65,0.01,4.36,0.5,1.2,1.7,23.36,4.37,5.9,8.11,0.73,0.08,0.2,6.1,23.11,12.33,0,0.5,5,1.67,24,6.71,6.43,0.29,8.5,2.17,22.61,5.05,0,0.71,47.54,50.59,43.04,43.98,45.37,3.24,0.27,3.06,0.29,49.17,46.07,39.42,46.29,3.82,0.24,2.64,0.27,43.88,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,mackinnon,nathan mackinnon,n,mackinnon10600cn
hertl7400ct,89.39,Tomas Hertl,7400,C,0,SJ,CLB-J.Korpisalo,15.43,19.3,11.5,1.62,2.1,9.6,1,1,15,0,2.7,12,1,3,3.6,3.1,-140,6.5,55,-142,12.6,0.9,62,31,35,85,12.6,75,16,8,12,0.27,0.53,0.8,19.97,2.4,2.27,3.22,0.71,0.12,0.85,3.12,15.46,14.34,11.09,0.08,0.16,2.87,0.53,0.75,0.7,0,0.01,0.19,0.35,0.47,0.01,2.56,0.27,0.55,0.82,18.73,2.63,2.09,3.56,0.59,0.13,0.91,3,17.67,14.67,0.09,0.18,3.36,0.33,19.83,3.14,2,1.14,3.83,1,18.87,2.78,0,0.29,48.47,43.05,50.09,48.76,43.2,2.75,0.21,3.1,0.23,47.5,47.85,44.8,40.54,3.3,0.21,3.75,0.27,39.13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,hertl,tomas hertl,t,hertl7400ct
dubois8900cp,86.41,Pierre-Luc Dubois,8900,C,0,WPG,OTT-A.Forsberg,13.86,17.4,10.3,-3.02,1.6,4.8,1,1,17,0,-1.9,2,1,2,3.6,3.1,-141,6.5,85,-146,13.9,1.1,66,30,30,90,15.3,64,21,21,14,0.34,0.54,0.88,18.66,2.83,2.8,4.21,0.67,0.12,0.56,3.36,13.76,13.97,10.78,0.16,0.13,3.18,0.9,1.14,0.79,0,0,0.18,0.41,1.21,0,3.15,0.36,0.5,0.86,18.9,2.73,3.43,5.67,0.61,0.1,0.86,4.29,17.5,13.67,0.14,0.14,2.94,1.08,18.13,4.5,4,0.5,6.13,1.63,18.2,2.59,0.25,0.13,45.56,43.97,44.66,46.1,46.2,2.97,0.25,3.14,0.2,47.33,44.42,41,48.25,2.82,0.32,2.75,0.18,48.43,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,dubois,pierre-luc dubois,p,dubois8900cp
scheifele7300cm,86.26,Mark Scheifele,7300,C,0,WPG,OTT-A.Forsberg,14.42,18.1,10.8,0.82,2,35.7,2,1,6,0,-1.3,19,1,2,3.6,3.1,-141,6.5,85,-146,15.2,1.8,61,31,31,90,14.3,71,28,28,14,0.54,0.47,1.01,20.59,2.94,2.45,3.46,0.71,0.22,0.54,2.99,15.44,15.58,11.58,0.16,0.13,3.26,0.67,1.01,0.66,0,0,0.39,0.34,0.63,0.01,2.34,0.5,0.43,0.93,19.55,2.85,2.43,3.25,0.75,0.21,0.5,2.93,15.17,13.58,0.21,0.21,3.03,0.83,15,2.63,2.13,0.5,3,1,18.61,2.75,0.13,0.38,45.56,43.97,44.66,46.1,46.2,2.97,0.25,3.14,0.2,47.33,44.42,41,48.25,2.82,0.32,2.75,0.18,48.43,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,scheifele,mark scheifele,m,scheifele7300cm
seguin6000ct,86.26,Tyler Seguin,6000,C,0,DAL,ARI-C.Ingram,14.44,18.1,10.8,3.51,2.4,4.8,1,1,7,0,-0.1,36,0,2,4.4,2.3,-360,6.5,94,-360,11.5,1.4,67,27,32,98,14.4,69,30,38,13,0.29,0.42,0.7,17.66,2.38,2.59,3.47,0.75,0.11,0.4,2.99,13.22,14.24,9.83,0.05,0.08,2.36,0.57,0.67,0.84,0,0,0.23,0.34,0.41,0.05,3.1,0.57,0.21,0.79,16.91,2.8,3.21,4.25,0.76,0.18,0.43,3.64,14.42,10.67,0.21,0,2.22,0.5,17.67,3.71,3.29,0.43,4.33,0.5,18.33,2.02,0.14,0,47.84,45.54,49.74,47.56,38.05,2.94,0.22,3.32,0.26,46.33,47.93,48,40.29,2.64,0.38,3,0.41,41,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,seguin,tyler seguin,t,seguin6000ct
tavares8300cj,85.76,John Tavares,8300,C,0,TOR,MTL-S.Montembeault,16.35,20.5,12.2,0.7,2,4.8,2,1,12,0,-2.8,24,0,2,4.4,2.3,-380,6.5,77,-275,14.9,0.1,70,27,27,100,17.7,76,23,23,13,0.36,0.59,0.95,17.68,3.22,3.02,4.37,0.69,0.12,0.52,3.54,13.05,11.89,9.82,0.14,0.26,3.49,1,1.41,0.71,0,0,0.22,0.33,0.43,0.02,3.17,0.46,0.69,1.15,17.69,3.9,3.54,5.08,0.7,0.13,0.46,4,11.08,9.83,0.08,0.38,4.07,0.83,13,5.14,4.57,0.57,6.14,1.29,18.3,4.02,0,0.43,47.77,47.04,46.36,42.4,41.56,3.13,0.25,3.47,0.25,43.17,52.64,40.42,39.79,3.58,0.28,3.54,0.43,42.14,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,tavares,john tavares,j,tavares8300cj
thomas6000cr,85.60,Robert Thomas,6000,C,0,STL,CHI-J.Stauber,14.22,17.8,10.6,3.29,2.4,14.4,1,1,4,0,-0.5,30,0,2,4.1,2.6,-262,6.5,65,-255,12.1,1.9,60,31,36,96,12.3,61,38,23,13,0.3,0.67,0.97,18.91,3.08,1.58,2.3,0.69,0.19,0.45,2.03,12.21,13.42,9.32,0.06,0.16,2.56,0.36,0.5,0.72,0.02,0,0.22,0.51,0.25,0.02,2.16,0.31,0.62,0.92,19.64,2.81,1.62,2.17,0.75,0.19,0.62,2.23,10.92,14.17,0.08,0.23,3.2,0.5,11.14,2.29,1.57,0.71,2.29,0.43,19.28,3.23,0,0.29,45.47,40.31,50.21,47.95,39.94,2.95,0.26,2.8,0.26,38.08,49.92,46.67,41,3,0.27,2.73,0.2,44,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,thomas,robert thomas,r,thomas6000cr
