RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
matthews10200ca,90.71,Auston Matthews,10200,C,0,TOR,NAS-JSaros,0,0,0,-19.55,0,37.6,1,1,25,0,0.5,34,0,2,3.4,3.2,-122,6.5,51,-110,21.4,4.2,54,15,17,93,26.2,61,30,23,13,0.75,0.52,1.27,20.89,3.65,4.52,5.67,0.8,0.17,0.85,5.37,18.02,12.95,13.83,0.17,0.15,3.08,0.92,1.13,0.82,0,0,0.58,0.38,0.18,0.02,3.93,1,0.5,1.5,19.99,4.5,4.5,6.17,0.73,0.22,0.67,5.17,22.5,12.58,0.08,0,2.35,0.67,26,6.6,5.8,0.8,8.2,0.6,20.9,2.35,0.2,0,47.57,48.49,41.95,42.39,40.8,2.71,0.24,3.35,0.21,53,49,40.83,35.33,2,0,3.67,0.27,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,matthews,auston matthews,a,matthews10200ca
suzuki6700cn,85.31,Nicholas Suzuki,6700,C,0,MTL,OTT-FGustavsson,13.3,16.7,9.9,0.93,2,8,1,1,8,0,0.4,18,0,2,3.4,2.8,-157,6,73,-162,12.3,2.1,51,26,34,97,21,75,41,16,12,0.32,0.46,0.77,19.45,2.37,2.38,2.76,0.86,0.13,0.79,3.17,12.56,13.05,9.36,0.13,0.16,2.83,0.5,0.57,0.87,0.02,0.02,0.17,0.28,0.31,0.01,2.94,0.67,0.75,1.42,21.68,3.93,3.17,4.17,0.76,0.21,0.92,4.08,13.83,12.42,0.25,0.25,3.93,0.92,14.33,4.17,3.5,0.67,4.5,1,22.38,4.54,0.33,0.33,45.6,43.06,48.21,44.53,42.21,2.74,0.21,3.06,0.19,40.25,48.25,45.75,44.5,2.25,0,2.25,0.11,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,suzuki,nicholas suzuki,n,suzuki6700cn
gourde5400cy,80.14,Yanni Gourde,5400,C,0,SEA,DET-ANedeljkovic,9.4,11.9,6.9,-0.3,1.7,27.2,2,1,6,0,1.5,1,0,3,3.2,3,-120,6,17,-132,9.9,1.7,44,22,34,98,12,63,18,27,11,0.27,0.33,0.6,17.95,2.01,1.86,2.21,0.84,0.15,0.42,2.28,12.46,11.67,9.52,0.03,0.06,1.71,0.21,0.28,0.76,0.02,0.04,0.22,0.23,0.66,0.03,2.14,0.33,0.33,0.67,18.19,2.21,1.83,2.42,0.76,0.18,0.5,2.33,11.67,11.08,0.08,0.08,1.7,0.33,10.17,3,2.17,0.83,2.67,0.83,18.1,1.86,0.17,0.17,46.68,41.69,46.93,41.81,39.32,2.78,0.15,2.72,0.21,44.8,55.5,47.6,46.5,2,0,1.5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,gourde,yanni gourde,y,gourde5400cy
lindholm8100ce,79.52,Elias Lindholm,8100,C,0,CGY,VAN-TDemko,16.49,20.6,12.4,1.25,2,18.4,1,1,5,0,0.7,18,2,1,3.2,2.9,-130,6,67,-134,14.9,1.6,54,9,24,87,17.4,53,15,7,13,0.47,0.48,0.96,19.67,2.93,2.67,3.31,0.81,0.18,0.56,3.24,14.66,11.31,11.22,0.12,0.11,2.65,0.52,0.69,0.75,0.01,0.02,0.34,0.35,0.2,0.01,2.95,0.64,0.57,1.21,19.29,3.76,2.71,3.93,0.69,0.24,0.5,3.21,15.14,12.14,0.14,0.14,2.12,0.43,17,3.88,3.13,0.75,4,0.75,19.22,1.83,0.25,0,49.11,49.49,46.7,39.72,43.76,2.86,0.21,2.92,0.29,51.75,48,33.75,47.4,2.5,0.3,3,0.2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,lindholm,elias lindholm,e,lindholm8100ce
backlund5000cm,76.57,Mikael Backlund,5000,C,0,CGY,VAN-TDemko,11.18,14.1,8.2,2.3,2.2,19.2,2,2,3,0,0.4,7,2,1,3.2,2.9,-130,6,67,-134,9.1,1.5,45,19,33,86,8.2,46,7,38,13,0.14,0.35,0.49,17.41,1.69,2.58,3.24,0.8,0.05,0.36,2.94,13.55,10.53,10.45,0,0.08,1.44,0.27,0.35,0.77,0.01,0,0.13,0.27,0.36,0.02,2.34,0.14,0.29,0.43,16.4,1.57,2.14,3.21,0.67,0.07,0.43,2.57,13.21,10.36,0,0,0.32,0,11.75,2.63,2,0.63,2.88,0.13,16.1,0.38,0,0,49.11,49.49,46.7,39.72,43.76,2.86,0.21,2.92,0.29,51.75,48,33.75,47.4,2.5,0.3,3,0.2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,backlund,mikael backlund,m,backlund5000cm
granlund4600cm,76.32,Mikael Granlund,4600,C,0,NAS,TOR-,8.5,10.8,6.2,0.44,1.8,8,2,1,2,0,-0.6,25,0,2,3.2,3.4,101,6.5,49,-110,10,1.2,49,16,35,93,9.1,54,18,27,11,0.21,0.52,0.73,20.55,2.13,1.51,1.88,0.81,0.14,0.58,2.09,11.81,13.73,9.08,0.08,0.2,2.96,0.31,0.4,0.78,0,0,0.13,0.32,0.39,0.01,1.89,0.18,0.36,0.55,19.68,1.68,1.73,2.27,0.76,0.11,0.64,2.36,10.45,13.55,0.18,0.36,3.29,0.55,9.71,2.43,1.57,0.86,1.71,0.57,18.52,2.92,0.14,0.43,40.85,40.8,42.39,41.95,48.49,2.88,0.23,2.64,0.19,35.33,40.83,49,53,4,0.25,2.5,0.13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,granlund,mikael granlund,m,granlund4600cm
point8000cb,73.91,Brayden Point,8000,C,0,TB,NYR-IShesterkin,15.88,19.9,11.8,0.84,2,17.3,2,1,3,0,-1.3,25,0,3,3.3,2.3,-210,5.5,48,-146,13.4,-0.3,43,10,34,96,12.8,27,9,45,11,0.5,0.43,0.93,19.08,2.93,2.31,3,0.77,0.22,0.28,2.58,13.79,12.48,10.59,0.15,0.16,3.48,0.64,0.76,0.84,0,0,0.35,0.27,0.34,0.03,2.28,0.36,0.55,0.91,19.08,2.86,2.09,3.18,0.66,0.17,0.36,2.45,12.82,13.09,0.18,0.18,3.99,0.82,14.14,2.29,1.71,0.57,3.43,0.86,19.26,3.98,0.14,0.14,43.82,42.64,47.04,40.44,38.34,2.98,0.26,2.75,0.21,35.5,45.5,46,39.75,4,0.38,2,0.25,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYR,point,brayden point,b,point8000cb
larkin8100cd,73.48,Dylan Larkin,8100,C,0,DET,SEA-PGrubauer,19.44,24.3,14.6,4.2,2.4,11.2,1,1,3,0,1.4,1,0,2,3,3.2,102,6,83,110,12.1,0.9,44,8,36,85,9.9,20,0,30,10,0.41,0.47,0.88,19.58,2.7,2.85,3.64,0.78,0.14,0.39,3.24,13.85,14.49,10.42,0.08,0.12,2.76,0.53,0.7,0.76,0,0,0.32,0.35,0.76,0,2.82,0.1,0.5,0.6,20.44,1.76,2.7,3.4,0.79,0.04,0.2,2.9,14.3,14.7,0,0.2,2.71,0.6,14.29,3,2.71,0.29,3.29,0.71,20.3,2.22,0,0.14,43.15,39.32,41.81,46.93,41.69,2.66,0.16,2.57,0.23,46.5,47.6,55.5,44.8,3,0.17,2.8,0.07,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,larkin,dylan larkin,d,larkin8100cd
mccann5300cj,73.27,Jared McCann,5300,C,0,SEA,DET-ANedeljkovic,11.88,14.9,8.8,2.38,2.2,12.8,3,2,12,0,2.1,34,0,3,3.2,3,-120,6,17,-132,11.4,2.9,48,28,29,94,11.6,27,18,9,11,0.37,0.3,0.67,15.7,2.56,2.65,3.4,0.78,0.14,0.42,3.07,11.63,10.59,8.87,0.16,0.09,2.36,0.8,1.06,0.76,0,0,0.21,0.21,0.21,0,2.51,0.33,0,0.33,16.33,1.21,3.67,4.78,0.77,0.09,0.44,4.11,11,11.44,0.11,0,2.37,1.33,9.17,3.83,3.17,0.67,3.67,1.83,15.8,2.57,0.17,0,46.68,41.69,46.93,41.81,39.32,2.78,0.15,2.72,0.21,44.8,55.5,47.6,46.5,2,0,1.5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,mccann,jared mccann,j,mccann5300cj
kerfoot5200ca,72.44,Alexander Kerfoot,5200,C,0,TOR,NAS-JSaros,9.12,11.6,6.7,-0.17,1.8,3.2,4,0,1,0,-2.6,6,0,2,3.4,3.2,-122,6.5,51,-110,9.2,2,43,28,36,92,10.6,53,23,46,13,0.16,0.47,0.63,15.1,2.5,1.38,1.76,0.78,0.11,0.75,2.13,11.36,11.45,8.57,0,0.03,0.27,0.02,0.03,0.67,0.01,0.02,0.15,0.42,0.21,0.04,1.23,0.21,0.64,0.86,14.47,3.57,1.21,1.79,0.68,0.18,1.14,2.36,10.86,12.14,0,0,0,0,9.14,2.29,1.14,1.14,1.57,0,13.64,0,0,0,47.57,48.49,41.95,42.39,40.8,2.71,0.24,3.35,0.21,53,49,40.83,35.33,2,0,3.67,0.27,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,kerfoot,alexander kerfoot,a,kerfoot5200ca
