RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
draisaitl9900cl,94.49,Leon Draisaitl,9900,C,0,EDM,MTL-SMontembeault,26.77,33.5,20.1,7.83,2.7,9.6,2,1,10,0,3.6,0,0,2,4.1,2.6,-250,6.5,57,-345,20.5,3,51,15,25,89,16.7,38,23,0,13,0.68,0.79,1.47,23.17,3.81,3.45,4.21,0.82,0.2,0.21,3.66,17.11,15.59,12.64,0.32,0.26,3.87,1.33,1.64,0.81,0.01,0,0.35,0.53,0.59,0.05,2.73,0.46,0.69,1.15,22.82,3.02,2.77,3.77,0.73,0.17,0.62,3.38,14.08,15.08,0.31,0.15,4.61,0.92,13.14,3,2.14,0.86,3.14,1.14,23.65,4.4,0.43,0.29,45.44,45.76,44.56,43.18,43.08,2.85,0.29,2.93,0.23,46.09,45.5,36.55,43.63,3.18,0.2,2.88,0.22,40.25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,draisaitl,leon draisaitl,l,draisaitl9900cl
mcdavid10200cc,93.50,Connor McDavid,10200,C,0,EDM,MTL-SMontembeault,25.2,31.5,18.9,5.65,2.5,3.2,1,1,23,0,0,12,0,2,4.1,2.6,-250,6.5,57,-345,22.5,4,62,16,19,89,21.5,69,23,7,13,0.56,1.11,1.67,22.66,4.42,3.74,4.33,0.87,0.15,0.44,4.19,19.57,15.01,14.63,0.12,0.47,3.8,0.92,1.04,0.88,0,0,0.43,0.64,0.48,0.07,3.64,0.46,1,1.46,21.68,4.04,4.31,5,0.86,0.11,0.54,4.85,18.92,12.38,0.08,0.38,4.25,0.77,19.43,5.29,4.57,0.71,5.14,1.14,22.68,3.76,0.14,0.57,45.44,45.76,44.56,43.18,43.08,2.85,0.29,2.93,0.23,46.09,45.5,36.55,43.63,3.18,0.2,2.88,0.22,40.25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,mcdavid,connor mcdavid,c,mcdavid10200cc
matthews9800ca,86.34,Auston Matthews,9800,C,0,TOR,VAN-TDemko,22.7,28.4,17,3.97,2.3,38.4,1,1,24,0,-0.2,90,0,3,4,2.8,-220,6.5,49,-278,20.4,3.5,52,14,20,92,22,66,33,16,12,0.69,0.53,1.23,21.01,3.51,4.4,5.4,0.81,0.16,0.82,5.22,17.74,13.11,13.61,0.17,0.15,3.07,0.94,1.14,0.83,0,0,0.52,0.39,0.18,0.01,3.52,0.67,0.75,1.42,19.18,4.44,4.25,5.67,0.75,0.16,0.67,4.92,18.5,13,0.17,0.08,2.57,1.17,20,4.14,3.57,0.57,4.71,1,19.34,2.36,0,0,50.25,48.79,47.81,42.3,43.61,2.65,0.24,2.9,0.29,51.45,49.89,42.82,45.33,2.36,0.23,2.89,0.27,47.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,matthews,auston matthews,a,matthews9800ca
bergeron6600cp,83.35,Patrice Bergeron,6600,C,0,BOS,CLB-EMerzlikins,14.98,18.7,11.2,2.82,2.3,22.1,1,1,27,0,2.2,91,0,2,3.8,2.4,-250,6,47,-175,14.5,1,45,9,29,101,11.4,33,41,16,12,0.35,0.45,0.8,18.44,2.6,3.7,4.21,0.88,0.09,0.68,4.38,15.8,8.46,12.66,0.09,0.16,3.18,0.83,1.09,0.76,0.02,0.02,0.24,0.27,0.43,0.01,3.74,0.33,0.44,0.78,17.97,2.61,4.11,5.56,0.74,0.08,0.56,4.67,18.67,7.56,0.11,0.11,2.79,1,19,4.86,4.14,0.71,5.57,1.57,18.14,2.87,0.14,0,49.52,46.24,49.44,39.84,44.33,2.88,0.27,2.75,0.19,47.3,51.2,41.4,45.2,2.6,0.15,2.8,0.14,39.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,bergeron,patrice bergeron,p,bergeron6600cp
mackinnon10000cn,83.23,Nathan MacKinnon,10000,C,0,COL,CGY-DVladar,19.86,24.8,14.9,0.72,2,28,1,1,24,0,-4.7,25,0,2,3.6,3,-152,6.5,45,-148,18.5,2.7,50,11,24,99,19.7,54,9,9,11,0.52,0.91,1.43,20.92,4.1,4.57,5.27,0.87,0.11,0.56,5.13,18,13.05,12.85,0.15,0.35,3.87,1.29,1.56,0.83,0,0,0.37,0.56,0.76,0.06,4.03,0.78,0.33,1.11,20.73,3.21,5.67,6.67,0.85,0.14,0.44,6.11,17.67,14.33,0.11,0.11,3.5,1,16.5,7.17,6.5,0.67,7.83,1.67,20.54,3.57,0.17,0,43.39,49.39,39.34,40.28,49.09,3.48,0.27,2.92,0.18,51.78,36.33,44.56,49.22,2.89,0.08,3,0.15,51.75,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,mackinnon,nathan mackinnon,n,mackinnon10000cn
haula4300ce,81.56,Erik Haula,4300,C,0,BOS,CLB-EMerzlikins,7.59,9.6,5.6,0.15,1.8,18.4,2,2,5,0,1.5,9,0,2,3.8,2.4,-250,6,47,-175,7.9,1.6,45,22,30,94,10.4,58,25,16,12,0.17,0.32,0.49,15.69,1.87,1.84,2.18,0.84,0.09,0.49,2.33,10.49,11.45,8.17,0.02,0.06,1.22,0.21,0.23,0.9,0.01,0,0.14,0.26,0.47,0.01,2.42,0.17,0.5,0.67,15.16,2.65,2.08,2.67,0.78,0.08,0.67,2.75,12.08,12,0.08,0,0.84,0.17,12.29,2.29,2,0.29,3,0.14,14.44,0.84,0.14,0,49.52,46.24,49.44,39.84,44.33,2.88,0.27,2.75,0.19,47.3,51.2,41.4,45.2,2.6,0.15,2.8,0.14,39.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,haula,erik haula,e,haula4300ce
kuznetsov7400ce,80.14,Evgeny Kuznetsov,7400,C,0,WAS,SEA-CDriedger,15.61,19.5,11.7,1.8,2.1,9.6,1,1,9,0,0.5,1,0,2,3.4,2.3,-235,5.5,57,-245,11.8,-0.5,42,7,38,94,10.3,55,44,0,9,0.28,0.63,0.91,19.43,2.81,2.41,3.06,0.79,0.11,0.36,2.77,12.62,12.45,9.65,0.05,0.22,3.47,0.74,0.89,0.83,0.02,0.02,0.21,0.39,0.41,0,2.92,0.22,0.44,0.67,18.9,2.13,2.33,3.11,0.75,0.1,0.11,2.44,11.56,11.67,0.22,0.11,4.17,0.89,12.5,3.25,3.25,0,4,1.5,19.93,4.81,0.25,0.25,44.22,43.94,41.81,42.14,41.69,2.91,0.21,2.57,0.23,41.5,45.89,45,45.78,3.5,0.21,2.56,0.17,44.8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,kuznetsov,evgeny kuznetsov,e,kuznetsov7400ce
tavares7000cj,78.32,John Tavares,7000,C,0,TOR,VAN-TDemko,15.51,19.4,11.6,2.53,2.2,31.7,2,1,5,0,0.2,25,0,3,4,2.8,-220,6.5,49,-278,13.6,0.1,47,8,33,92,10.8,41,41,0,12,0.35,0.59,0.94,18,3.13,3,3.8,0.79,0.12,0.53,3.53,14.76,13.26,11.06,0.08,0.13,2.74,0.74,0.94,0.79,0,0,0.27,0.47,0.33,0.01,2.33,0,0.83,0.83,17.05,2.92,2.08,3.17,0.66,0,0.42,2.5,15.25,13.67,0,0.17,2.49,0.42,15,2.29,1.86,0.43,3,0.29,16.62,2.25,0,0,50.25,48.79,47.81,42.3,43.61,2.65,0.24,2.9,0.29,51.45,49.89,42.82,45.33,2.36,0.23,2.89,0.27,47.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,tavares,john tavares,j,tavares7000cj
lindholm7800ce,77.98,Elias Lindholm,7800,C,0,CGY,COL-DKuemper,15.95,19.9,12,1.32,2,37.3,1,1,6,0,2.7,9,0,2,3,3.6,126,6.5,55,120,14.6,1.7,55,9,24,86,21.7,81,0,18,11,0.45,0.51,0.95,19.68,2.9,2.6,3.16,0.82,0.17,0.55,3.15,14.24,11.05,10.84,0.1,0.14,2.81,0.54,0.71,0.77,0.01,0.02,0.33,0.34,0.18,0.01,2.73,0.91,0.64,1.55,19.22,4.84,2.73,4,0.68,0.33,0.64,3.36,12.73,10.27,0.09,0.18,2.69,0.36,12.67,2.33,2.17,0.17,3.83,0.67,19.38,2.51,0,0.33,46.98,49.09,40.28,39.34,49.39,2.94,0.2,2.99,0.23,49.22,44.56,36.33,51.78,2.78,0.28,2.44,0.18,47.2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,lindholm,elias lindholm,e,lindholm7800ce
kadri9100cn,77.38,Nazem Kadri,9100,C,0,COL,CGY-DVladar,15.98,20,11.9,-1.31,1.8,25.6,2,1,9,0,-2.3,2,0,2,3.6,3,-152,6.5,45,-148,13.2,1,41,10,36,99,13.2,36,36,0,11,0.3,0.66,0.96,17.87,3.22,3.2,3.91,0.82,0.09,0.3,3.49,15.18,11.19,10.81,0.07,0.18,3.14,0.74,1.02,0.73,0,0,0.23,0.48,0.97,0.03,2.63,0.27,0.45,0.73,19.42,2.26,3.36,4.55,0.74,0.08,0.55,3.91,18.36,12.64,0,0.09,3.57,0.91,16.29,3.29,2.86,0.43,4.29,1,19.1,3.72,0,0.14,43.39,49.39,39.34,40.28,49.09,3.48,0.27,2.92,0.18,51.78,36.33,44.56,49.22,2.89,0.08,3,0.15,51.75,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,kadri,nazem kadri,n,kadri9100cn
