RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
pettersson9800ce,93.90,Elias Pettersson,9800,C,0,VAN,STL-J.Binnington,18.4,23,13.8,-0.33,1.9,22.9,1,1,12,0,1.4,61,0,2,3.4,3.3,-115,6.5,66,-105,20.2,3.5,73,39,24,86,18.7,84,30,15,13,0.56,0.77,1.33,20.37,3.92,3.34,4.82,0.69,0.17,0.97,4.3,12.54,12.42,9.51,0.09,0.24,3.69,0.83,1.43,0.58,0.05,0.05,0.42,0.48,0.16,0.05,2.96,0.54,0.77,1.31,21.26,3.7,2.85,4.38,0.65,0.19,0.54,3.38,11.69,11.69,0.23,0.15,3.78,0.92,10,3.38,3.13,0.25,4.5,1.88,21.19,3.69,0.38,0.13,44.05,41.99,48.6,45.01,40.38,3.3,0.25,2.48,0.23,39.38,46.29,45.15,39.43,3.15,0.2,3,0.29,37.57,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,pettersson,elias pettersson,e,pettersson9800ce
zibanejad8300cm,90.77,Mika Zibanejad,8300,C,0,NYR,CLB-M.Hutchinson,19.61,24.5,14.7,3.96,2.4,25.3,1,1,9,0,3,93,0,3,4.5,2.2,-405,6.5,95,-350,16.7,0.5,69,26,26,105,15.9,69,38,30,13,0.46,0.61,1.07,20.21,3.18,3.04,4.46,0.68,0.15,0.56,3.6,12.92,13.62,9.85,0.25,0.18,3.37,1.12,1.66,0.67,0.01,0.02,0.2,0.42,0.2,0.01,2.74,0.46,0.69,1.15,18.7,3.69,2.08,3.08,0.67,0.22,0.77,2.85,10.5,15.5,0.08,0.15,2.8,0.58,11.14,3.43,2.57,0.86,3.29,0.86,17.62,2.31,0,0.14,49.62,44.96,52.25,46.3,44.57,2.97,0.24,2.88,0.24,40.58,58.5,50.83,47.42,3.08,0.22,2.33,0.32,50.14,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,zibanejad,mika zibanejad,m,zibanejad8300cm
eichel7800cj,89.15,Jack Eichel,7800,C,0,VGK,EDM-S.Skinner,16.7,20.9,12.5,2.07,2.1,11.2,1,1,8,0,0.5,94,0,3,3.3,3.4,-102,6.5,51,-110,16.2,0.7,61,28,20,88,16.5,69,30,23,13,0.46,0.47,0.93,19,2.94,3.54,4.31,0.82,0.13,0.78,4.32,14.49,15.06,10.83,0.03,0.15,2.64,0.61,0.79,0.78,0,0,0.43,0.32,0.08,0.03,3,0.54,0.62,1.15,18.23,3.78,2.46,3,0.82,0.22,0.69,3.15,12.83,16.75,0,0.15,2.28,0.17,14,3.17,2.67,0.5,3.5,0.5,17.48,2.54,0,0.17,44.43,48.52,44.38,49.87,47.41,2.48,0.22,3.43,0.22,44.67,40.92,57.92,44.58,2.33,0.25,2.92,0.29,45.86,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,eichel,jack eichel,j,eichel7800cj
miller7700cj,88.62,J.T. Miller,7700,C,0,VAN,STL-J.Binnington,16.09,20.2,12,1.67,2.1,19.7,2,1,8,0,0.2,68,0,2,3.4,3.3,-115,6.5,66,-105,16.1,2.1,77,36,19,87,20.5,92,53,7,13,0.38,0.69,1.07,20.79,3.09,2.72,3.93,0.69,0.14,0.66,3.38,13.48,12.67,9.96,0.13,0.25,3.83,0.94,1.39,0.68,0.06,0.03,0.2,0.4,0.72,0.02,2.65,0.69,0.77,1.46,20.76,4.22,2.69,4.08,0.66,0.26,0.54,3.23,12.23,12.54,0.08,0.15,3.78,0.92,13.13,2.75,2.38,0.38,3.75,1.13,20.57,3.67,0.13,0.25,44.05,41.99,48.6,45.01,40.38,3.3,0.25,2.48,0.23,39.38,46.29,45.15,39.43,3.15,0.2,3,0.29,37.57,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,miller,j.t. miller,j,miller7700cj
mcdavid10700cc,88.34,Connor McDavid,10700,C,0,EDM,VGK-J.Quick,25.06,31.3,18.8,4.48,2.3,25.5,1,1,21,0,-2.7,81,2,1,3.4,3.3,-118,6.5,49,-110,26,5.8,83,50,13,105,25.4,84,76,15,13,0.75,1.14,1.9,22.53,5.06,4.23,5.41,0.78,0.18,0.44,4.67,18.56,15.45,14.08,0.24,0.5,3.75,1.11,1.47,0.76,0.03,0.04,0.49,0.6,0.46,0.05,3.37,0.77,1.15,1.92,22.4,5.14,3.54,4.75,0.74,0.22,0.46,4,15.5,14.83,0.31,0.46,3.78,1.17,15.86,4.29,3.71,0.57,4.71,2.29,22.88,3.77,0.43,0.29,50.67,47.41,49.87,44.38,48.52,3.22,0.32,2.31,0.24,44.58,57.92,40.92,44.67,3.33,0.35,2.08,0.28,46.67,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,mcdavid,connor mcdavid,c,mcdavid10700cc
dubois6800cp,87.24,Pierre-Luc Dubois,6800,C,0,WPG,SJ-J.Reimer,13.91,17.5,10.4,1.34,2,1.6,1,1,12,0,4.7,85,0,3,3.9,2.8,-205,6.5,89,-180,13.8,0.2,63,26,24,86,10.4,38,7,7,13,0.35,0.49,0.84,18.46,2.73,2.78,4.27,0.65,0.12,0.62,3.4,13.26,12.9,10.36,0.15,0.16,3.53,1.05,1.3,0.81,0,0,0.2,0.33,1.07,0,3.15,0.17,0.33,0.5,18.91,1.59,2.83,4,0.71,0.06,0.67,3.5,12.17,11.17,0.17,0,4.92,1.33,13.2,4.2,3.4,0.8,4.8,1.8,18.56,4.38,0.2,0,47.82,44.85,46.95,43.83,45.86,3.26,0.21,3.1,0.17,46.5,46.08,41.5,45.92,3.57,0.12,3.69,0.17,44,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,dubois,pierre-luc dubois,p,dubois6800cp
bergeron6700cp,86.53,Patrice Bergeron,6700,C,0,BOS,NAS-J.Saros,15.21,19.1,11.4,2.84,2.3,6.4,1,1,13,0,-1.4,98,0,2,3.6,2.1,-320,5.5,94,-280,15.4,1.4,73,34,22,98,15.3,76,38,15,13,0.4,0.47,0.87,17.64,2.96,3.48,4.56,0.76,0.11,0.69,4.18,13.84,9.24,10.64,0.12,0.13,3.33,0.83,1.18,0.7,0.02,0.01,0.26,0.34,0.34,0.03,3.1,0.46,0.54,1,16.6,3.61,3.15,4,0.79,0.15,0.38,3.54,11.08,9.77,0.15,0.15,3.47,0.92,10.43,3.14,2.57,0.57,3.43,1.29,15.94,3.65,0.14,0.29,46.19,44.77,47.96,41.9,44.31,3.39,0.21,3.38,0.22,42.21,50.4,43.86,40.2,3.43,0.17,2.93,0.16,36.75,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,bergeron,patrice bergeron,p,bergeron6700cp
trocheck6100cv,86.44,Vincent Trocheck,6100,C,0,NYR,CLB-M.Hutchinson,11.97,15.1,8.9,0.83,2,21.6,2,2,11,0,0.5,96,0,3,4.5,2.2,-405,6.5,95,-350,11.8,0.7,59,29,40,101,10.5,61,23,38,13,0.27,0.44,0.71,19.15,2.22,2.69,3.98,0.68,0.1,0.56,3.25,14.52,12.42,10.89,0.09,0.11,3.19,0.82,1.14,0.72,0.01,0,0.17,0.33,0.65,0.02,2.29,0,0.77,0.77,18.97,2.44,1.77,2.42,0.73,0,0.92,2.69,12.58,14.58,0,0.08,2.36,0.33,12,2.86,1.71,1.14,2.43,0.43,17.89,2.17,0,0.14,49.62,44.96,52.25,46.3,44.57,2.97,0.24,2.88,0.24,40.58,58.5,50.83,47.42,3.08,0.22,2.33,0.32,50.14,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,trocheck,vincent trocheck,v,trocheck6100cv
malkin7100ce,85.93,Evgeni Malkin,7100,C,0,PIT,DET-A.Nedeljkovic,15.58,19.5,11.6,2.39,2.2,27.7,2,1,7,0,-0.6,81,0,3,3.8,2.8,-189,6.5,83,-175,15.1,1.1,68,32,26,96,13.7,78,21,21,14,0.35,0.65,1,18.8,3.19,2.92,3.81,0.77,0.12,0.45,3.37,15.44,12.94,11.8,0.12,0.29,3.92,0.8,1.12,0.71,0,0,0.23,0.36,0.7,0,2.42,0.14,0.79,0.93,18.8,2.97,2.36,3,0.79,0.06,0.64,3,15.79,12.43,0.07,0.43,3.92,0.43,17.29,3.14,2.29,0.86,3,0.86,18.55,3.42,0.14,0.29,49.26,51.86,46.6,47.07,39.26,3.27,0.21,3.01,0.21,56.64,41.85,43.79,39.31,3.43,0.21,3.54,0.17,41.33,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,malkin,evgeni malkin,e,malkin7100ce
crosby8200cs,85.48,Sidney Crosby,8200,C,0,PIT,DET-A.Nedeljkovic,17.61,22,13.2,2.16,2.1,8,1,1,15,0,-0.8,61,0,3,3.8,2.8,-189,6.5,83,-175,16.9,0.3,70,34,27,96,16.9,71,42,14,14,0.43,0.75,1.18,20.2,3.51,3.12,4.23,0.74,0.14,0.58,3.7,18.77,15.04,13.88,0.11,0.19,3.69,0.76,0.9,0.84,0,0,0.32,0.56,0.65,0.01,2.99,0.36,0.64,1,20.35,2.95,3.86,4.93,0.78,0.09,0.64,4.5,22.29,13.79,0.14,0.14,3.7,0.93,23.43,3.71,3.14,0.57,4,0.43,20.25,3.24,0,0,49.26,51.86,46.6,47.07,39.26,3.27,0.21,3.01,0.21,56.64,41.85,43.79,39.31,3.43,0.21,3.54,0.17,41.33,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,crosby,sidney crosby,s,crosby8200cs
