RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
seguin5300ct,75.81,Tyler Seguin,5300,C,0,DAL,SJ-KKAHKONEN,12.77,16,9.5,3.27,2.4,27.2,2,2,9,0,0.8,34,1,2,3.4,2.8,-154,6,78,-157,10.4,0.2,31,11,33,87,9.7,46,7,30,13,0.3,0.3,0.61,17.74,2.06,2.55,3.32,0.77,0.12,0.35,2.9,12.26,13.84,9.13,0.04,0.16,2.57,0.68,0.78,0.87,0,0,0.26,0.14,0.41,0.03,2.42,0.15,0.46,0.62,17.54,2.12,2.23,3.31,0.67,0.07,0.46,2.69,11.31,13.92,0,0.23,2.69,0.77,11,2.29,2,0.29,2.71,0.86,17.19,2.74,0,0.29,47.93,44.42,49.9,45.16,41.58,2.83,0.24,2.73,0.17,43.71,51,48.5,38.08,2.86,0.2,2.92,0.21,42.86,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,seguin,tyler seguin,t,seguin5300ct
coyle4800cc,75.60,Charlie Coyle,4800,C,0,BOS,CLB-EMerzlikins,7.45,9.5,5.4,-1.02,1.6,16.8,3,2,2,0,-1,15,0,2,4.4,2.3,-360,6.5,90,-300,7.7,0.8,40,19,45,100,11.7,61,30,23,13,0.18,0.33,0.51,16.87,1.81,1.52,1.96,0.78,0.12,0.55,2.07,11.64,11.89,9.37,0.03,0.08,1.61,0.15,0.22,0.71,0,0.01,0.15,0.23,0.45,0,1.8,0.15,0.77,0.92,17.55,3.15,1.46,2.31,0.63,0.11,0.69,2.15,12.77,12.31,0,0.15,2.1,0.15,14.33,2.67,2,0.67,3.33,0.5,18.57,3.46,0,0.17,48.99,47.41,49.15,40.05,44.3,2.78,0.28,2.83,0.22,50.92,47.43,39.92,42.43,2.77,0.22,2.79,0.33,45.17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,coyle,charlie coyle,c,coyle4800cc
trocheck5400cv,74.86,Vincent Trocheck,5400,C,0,CAR,MIN-MFleury,12.02,15.2,8.9,2.32,2.2,6.4,2,1,3,0,-2.1,34,0,2,3.4,2.7,-164,6,75,-162,10.4,0.1,42,15,40,99,10.4,46,13,33,15,0.23,0.43,0.66,17.99,2.2,2.06,2.78,0.74,0.11,0.56,2.62,12.53,10.98,9.65,0.09,0.09,3.02,0.42,0.56,0.75,0,0,0.15,0.34,0.9,0.01,2.18,0.2,0.4,0.6,18.99,1.9,2.33,3.47,0.67,0.09,0.6,2.93,12.6,10.8,0.07,0.07,2.71,0.47,11.75,2.75,2,0.75,3.25,0.75,19.17,2.57,0.13,0,45.98,49.24,42.44,40.07,43.33,2.87,0.25,3.11,0.26,52.4,38.2,36,48.67,2.73,0.2,2.87,0.3,46,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,trocheck,vincent trocheck,v,trocheck5400cv
aho8100cs,74.15,Sebastian Aho,8100,C,0,CAR,MIN-MFleury,16.65,20.9,12.4,1.41,2.1,12.8,1,1,4,0,-0.4,18,0,2,3.4,2.7,-164,6,75,-162,16.1,0.1,42,10,27,101,12.7,40,0,26,15,0.47,0.59,1.06,19.42,3.27,2.91,3.84,0.76,0.16,0.37,3.28,14.47,11.57,10.88,0.2,0.2,3.13,0.73,1.05,0.69,0.03,0.02,0.25,0.37,0.68,0.06,2.89,0.47,0.33,0.8,18.71,2.57,2.53,4,0.63,0.18,0.07,2.6,13.87,9.87,0.07,0.27,2.91,0.6,12.38,2.38,2.38,0,4.13,1.13,18.29,2.85,0.13,0.25,45.98,49.24,42.44,40.07,43.33,2.87,0.25,3.11,0.26,52.4,38.2,36,48.67,2.73,0.2,2.87,0.3,46,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,aho,sebastian aho,s,aho8100cs
hertl6400ct,72.96,Tomas Hertl,6400,C,0,SJ,DAL-SWEDGEWOOD,12.66,15.8,9.5,0.91,2,4.8,1,1,8,0,2,91,0,2,2.8,3.4,125,6,22,130,14.1,2.5,52,19,27,88,16.2,53,23,15,13,0.39,0.49,0.89,19.69,2.71,2.69,3.39,0.79,0.15,0.7,3.38,13.9,13.75,10.28,0.04,0.16,2.67,0.4,0.55,0.73,0,0,0.35,0.34,0.4,0.04,2.64,0.31,0.85,1.15,20.33,3.39,2.62,3.46,0.76,0.12,0.92,3.54,14,15.08,0.08,0.15,3.59,0.46,16.14,3.29,2.14,1.14,3.14,0.29,20.32,3.14,0,0.14,44.65,41.58,45.16,49.9,44.42,2.79,0.17,2.77,0.21,38.08,48.5,51,43.71,3.23,0.17,2.93,0.22,47.57,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,hertl,tomas hertl,t,hertl6400ct
colton4300cr,72.70,Ross Colton,4300,C,0,TB,MTL-JAllen,7.99,10.1,5.9,0.55,1.9,3.2,3,2,3,0,-0.8,12,2,1,4.2,2.5,-295,6.5,86,-580,7.7,1.2,42,26,34,96,10.2,60,20,40,15,0.22,0.17,0.39,11.86,1.97,1.73,2.69,0.65,0.13,0.39,2.13,10.08,8.86,7.75,0,0.04,1.46,0.2,0.34,0.59,0,0,0.22,0.13,0.4,0.01,2.04,0.33,0.33,0.67,11.01,3.65,1.93,2.67,0.73,0.17,0.27,2.2,10,6.93,0,0.07,1.18,0.07,10.14,2,1.86,0.14,2.86,0.29,10.47,1.1,0,0,47.78,42.6,45.55,40.5,41.66,3.02,0.26,3.09,0.23,43.2,50.07,41.47,38.29,3.07,0.26,3.5,0.18,34.57,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,colton,ross colton,r,colton4300cr
scheifele7900cm,71.14,Mark Scheifele,7900,C,0,WPG,LA-CPETERSEN,13.3,16.7,9.9,-1.53,1.7,12.8,1,1,6,0,-2.5,3,0,2,3.2,2.9,-124,6,54,-120,13.5,1.6,41,12,37,94,16.3,53,20,26,15,0.39,0.61,1,21.44,2.8,2.39,2.99,0.8,0.16,0.75,3.14,16.34,16.22,12.39,0.1,0.16,3.35,0.61,0.8,0.76,0,0,0.28,0.45,0.45,0,2.25,0.4,0.87,1.27,21.43,3.56,2.07,3,0.69,0.19,0.73,2.8,16.33,15.6,0,0.2,3.07,0.47,17.5,2.38,1.75,0.63,3,0.25,21.14,2.67,0,0.38,45.47,44.2,42.63,45.3,47.94,2.99,0.22,2.7,0.24,45.53,44.5,48.67,51.63,2.67,0.2,2.44,0.23,54.86,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,scheifele,mark scheifele,m,scheifele7900cm
danault5200cp,68.37,Phillip Danault,5200,C,0,LA,WPG-CHellebuyck,9.9,12.5,7.3,0.61,1.9,16.4,2,1,13,0,-1.7,93,0,2,2.9,3.2,106,6,46,100,9.3,1.7,49,17,33,103,13.6,66,26,13,15,0.22,0.24,0.46,18.06,1.53,2.13,2.63,0.81,0.1,0.75,2.87,14.84,12.29,11.25,0.01,0.02,1.23,0.2,0.28,0.71,0,0.01,0.21,0.22,0.41,0.01,2.65,0.38,0.31,0.69,18.85,2.2,3.19,3.75,0.85,0.12,0.94,4.13,16.06,13,0.06,0,2.12,0.44,16.43,4.71,3.29,1.43,3.86,0.29,19.34,2.25,0.14,0,50.51,47.94,45.3,42.63,44.2,2.87,0.15,2.88,0.27,51.63,48.67,44.5,45.53,2.5,0.18,2.53,0.34,45.25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WPG,danault,phillip danault,p,danault5200cp
staal4400cj,67.48,Jordan Staal,4400,C,0,CAR,MIN-MFleury,5.74,7.3,4.2,-1.91,1.3,3.2,3,0,1,0,-3,3,0,2,3.4,2.7,-164,6,75,-162,7.9,0.4,38,14,43,99,7.1,33,13,53,15,0.2,0.26,0.45,17.45,1.55,1.94,2.51,0.77,0.1,0.38,2.32,13.48,10.17,10.29,0.03,0.02,1.37,0.14,0.18,0.82,0,0,0.16,0.24,0.31,0.01,1.51,0.13,0.2,0.33,16.19,1.22,2.13,3.07,0.7,0.06,0.33,2.47,15.2,8.8,0,0,0.11,0,16.5,1.88,1.63,0.25,2.63,0,16.54,0.12,0,0,45.98,49.24,42.44,40.07,43.33,2.87,0.25,3.11,0.26,52.4,38.2,36,48.67,2.73,0.2,2.87,0.3,46,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,staal,jordan staal,j,staal4400cj
namestnikov3500cv,67.01,V. Namestnikov,3500,C,0,DAL,SJ-KKAHKONEN,7.03,8.9,5.1,1.23,2,21.6,2,0,1,0,0.8,21,1,2,3.4,2.8,-154,6,78,-157,6.6,-0.1,30,15,48,84,4,15,7,46,13,0.19,0.2,0.38,15.25,1.5,1.35,1.69,0.8,0.14,0.56,1.9,9.65,11.91,7.46,0,0,0.35,0,0.06,0,0.01,0,0.17,0.2,0.6,0.05,1.78,0,0.17,0.17,14.61,0.7,1.25,1.83,0.68,0,0.42,1.67,11.58,11.42,0,0,0.05,0,9,1.2,1,0.2,1.6,0,12.07,0,0,0,47.93,44.42,49.9,45.16,41.58,2.83,0.24,2.73,0.17,43.71,51,48.5,38.08,2.86,0.2,2.92,0.21,42.86,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,namestnikov,v. namestnikov,v,namestnikov3500cv
jarvis4200cs,65.13,Seth Jarvis,4200,C,0,CAR,MIN-MFleury,7.78,9.8,5.7,0.54,1.9,1.6,1,2,3,0,-0.4,15,0,2,3.4,2.7,-164,6,75,-162,7,0.5,24,13,30,99,10.4,33,26,33,15,0.24,0.27,0.51,13.58,2.25,1.62,2.46,0.66,0.15,0.29,1.91,12.63,9.8,9.65,0.02,0.07,1.28,0.15,0.33,0.44,0,0,0.22,0.2,0.25,0,2.48,0.45,0.36,0.82,12.92,3.81,1.73,3.36,0.51,0.26,0.09,1.82,12.36,7.91,0,0.18,1.16,0.09,14,2.13,2,0.13,4.25,0.25,14.47,1.05,0,0.13,45.98,49.24,42.44,40.07,43.33,2.87,0.25,3.11,0.26,52.4,38.2,36,48.67,2.73,0.2,2.87,0.3,46,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,jarvis,seth jarvis,s,jarvis4200cs
hartman6100cr,64.54,Ryan Hartman,6100,C,0,MIN,CAR-FAndersen,10.68,13.5,7.9,-0.46,1.8,11.2,1,1,7,0,-2.7,93,1,2,2.7,3.4,135,6,25,134,11.9,2.9,50,25,30,93,15.1,60,20,20,15,0.35,0.32,0.66,17.71,2.24,2.53,3.37,0.75,0.14,0.58,3.11,13.19,12.73,9.96,0.01,0.07,1.99,0.31,0.52,0.6,0,0,0.34,0.24,0.92,0.02,2.64,0.53,0.4,0.93,17.62,3.17,3.13,4.07,0.77,0.17,0.27,3.4,15.13,10.53,0,0.2,2.31,0.27,14.29,3.29,3.29,0,4,0.86,17.1,2.91,0,0.14,42.15,43.33,40.07,42.44,49.24,2.99,0.24,3.29,0.15,48.67,36,38.2,52.4,2.67,0.25,3.07,0.17,50.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,hartman,ryan hartman,r,hartman6100cr
dubois6000cp,63.77,Pierre-Luc Dubois,6000,C,0,WPG,LA-CPETERSEN,11.3,14.2,8.4,0.37,1.9,8,2,1,5,0,-3.3,32,0,2,3.2,2.9,-124,6,54,-120,11.4,1.1,45,19,35,94,10.7,40,6,33,15,0.28,0.34,0.63,17.99,2.1,2.54,3.41,0.74,0.11,0.51,3.05,14.31,13.35,10.76,0.14,0.06,2.73,0.6,0.77,0.78,0,0,0.15,0.28,1.4,0.01,2.43,0.2,0.33,0.53,19.68,1.62,2.87,4.2,0.68,0.07,0.6,3.47,14.2,15.6,0.13,0,2.92,0.47,13.75,3,2.25,0.75,3.25,0.75,19.9,2.56,0.13,0,45.47,44.2,42.63,45.3,47.94,2.99,0.22,2.7,0.24,45.53,44.5,48.67,51.63,2.67,0.2,2.44,0.23,54.86,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,dubois,pierre-luc dubois,p,dubois6000cp
eriksson5500cj,61.64,Joel Eriksson Ek,5500,C,0,MIN,CAR-FAndersen,12.14,15.3,8.9,2.23,2.2,6.4,2,1,3,0,-4.3,18,1,2,2.7,3.4,135,6,25,134,11.3,2.4,45,25,26,93,10.4,46,20,40,15,0.33,0.29,0.62,18.12,2.05,2.68,3.19,0.84,0.12,0.57,3.24,11.45,10.45,8.63,0.12,0.06,2.12,0.48,0.58,0.82,0,0,0.21,0.23,0.4,0,2.34,0.2,0.4,0.6,18.62,1.93,2.47,3.73,0.66,0.08,0.47,2.93,13.67,8.67,0,0.2,1.94,0.27,11.86,3.29,2.57,0.71,3.43,0.57,18.27,1.73,0,0.43,42.15,43.33,40.07,42.44,49.24,2.99,0.24,3.29,0.15,48.67,36,38.2,52.4,2.67,0.25,3.07,0.17,50.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,eriksson,joel eriksson ek,j,eriksson5500cj
