RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
draisaitl10100cl,94.94,Leon Draisaitl,10100,C,0,EDM,PHI-C.Hart,21.11,26.4,15.8,1.76,2.1,0,2,1,10,0,0.6,14,0,2,3.8,2.8,-192,6.5,79,0,20.2,1.1,72,31,22,105,19.7,77,33,22,9,0.58,0.94,1.52,21.83,4.18,3.12,4.29,0.73,0.19,0.51,3.63,15.15,15.98,11.55,0.3,0.29,4.04,1.23,1.72,0.72,0.01,0.01,0.26,0.64,0.43,0,2.29,0.7,0.7,1.4,20.26,4.15,2.1,2.6,0.81,0.33,0.2,2.3,17.2,15,0.3,0.2,3.32,0.8,18.67,2.33,1.67,0.67,2,0.67,20.81,3.38,0.33,0,50.56,47.17,49.4,44.39,42.69,3.27,0.3,2.81,0.25,50.3,49.92,41.3,45.33,3,0.3,2.58,0.16,48,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,draisaitl,leon draisaitl,l,draisaitl10100cl
horvat8400cb,92.63,Bo Horvat,8400,C,0,NYI,VAN-C.Delia,16.8,21,12.6,0.94,2,26.9,1,1,5,0,0.6,50,0,2,4,2.7,-225,6.5,91,0,17.2,2.3,62,33,27,83,14.4,63,27,27,11,0.63,0.42,1.05,19.94,3.16,2.83,3.74,0.76,0.22,0.65,3.49,12.97,13.37,9.71,0.23,0.12,3.58,0.99,1.33,0.74,0.05,0.01,0.35,0.29,0.38,0.08,2.5,0.27,0.73,1,20.38,2.94,2.36,3,0.79,0.12,0.64,3,12.7,13.9,0.09,0.18,3.89,0.5,11.67,2.33,1.67,0.67,2.67,1,18.28,3.14,0,0.33,47.21,44.04,46.65,49.38,43.41,2.64,0.21,2.89,0.3,51.31,42.82,50.31,41.55,2.46,0.06,3.18,0.4,42.75,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,horvat,bo horvat,b,horvat8400cb
mcdavid10600cc,91.47,Connor McDavid,10600,C,0,EDM,PHI-C.Hart,24.82,31,18.6,4.45,2.3,16,1,1,25,0,-3.2,83,0,2,3.8,2.8,-192,6.5,79,0,24.7,4.8,82,43,14,105,27.7,100,55,0,9,0.69,1.11,1.8,22.26,4.85,4.08,5.21,0.78,0.17,0.44,4.51,18.77,15.17,14.35,0.21,0.5,3.89,1.04,1.37,0.76,0.01,0.03,0.47,0.59,0.44,0.05,3.59,0.8,0.9,1.7,21.73,4.69,5.4,6.2,0.87,0.15,0.6,6,17.9,13.3,0.2,0.6,3.2,1.3,20,5.67,4,1.67,4.33,0.67,22.81,3.06,0,1.33,50.56,47.17,49.4,44.39,42.69,3.27,0.3,2.81,0.25,50.3,49.92,41.3,45.33,3,0.3,2.58,0.16,48,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,mcdavid,connor mcdavid,c,mcdavid10600cc
nelson7100cb,91.34,Brock Nelson,7100,C,0,NYI,VAN-C.Delia,18.59,23.3,13.9,5.4,2.6,20,2,1,9,0,2.1,36,0,2,4,2.7,-225,6.5,91,0,13.9,1,71,37,27,97,12.8,84,23,15,13,0.43,0.44,0.88,18.37,2.87,2.7,3.48,0.78,0.16,0.6,3.3,13.38,14.58,9.62,0.11,0.08,2.8,0.78,1,0.78,0,0,0.32,0.36,0.31,0.06,2.66,0.31,0.46,0.77,18.37,2.51,2.85,4.08,0.7,0.11,0.54,3.38,16.92,15.31,0,0.08,2.68,0.62,15.6,3.4,2.8,0.6,4,0.8,18.06,2.71,0,0,47.21,44.04,46.65,49.38,43.41,2.64,0.21,2.89,0.3,51.31,42.82,50.31,41.55,2.46,0.06,3.18,0.4,42.75,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,nelson,brock nelson,b,nelson7100cb
stamkos8900cs,86.95,Steven Stamkos,8900,C,0,TB,COL-A.Georgiev,18.88,23.6,14.1,2,2.1,4.8,1,1,19,0,-2,36,0,2,3.3,2.8,-145,6,75,0,18.4,1.8,71,33,23,101,19.3,83,25,8,12,0.52,0.67,1.19,18.93,3.77,3.28,4.31,0.76,0.16,0.66,3.94,13.3,12.92,10.04,0.17,0.28,4.03,1.32,1.74,0.76,0,0,0.36,0.39,0.67,0.03,3.34,0.58,0.58,1.17,20.4,3.44,4.17,5.09,0.82,0.14,0.5,4.67,17.36,15.27,0.08,0.25,4.14,1.36,17.75,3.75,3.5,0.25,4,1,21.61,4.01,0,0,48.68,44.52,44.59,43.92,50.85,3.4,0.27,2.88,0.21,47.55,47.8,46.82,50,3.36,0.24,2.3,0.17,56.33,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,stamkos,steven stamkos,s,stamkos8900cs
bennett6100cs,86.91,Sam Bennett,6100,C,0,FLA,SJ-K.Kahkonen,14.26,17.9,10.6,3.12,2.3,9.6,1,2,14,0,7.4,59,0,3,4.3,2.9,-227,7,88,0,11.4,-0.1,55,29,42,98,14.2,58,33,33,12,0.22,0.36,0.58,17.13,2.03,3.09,3.87,0.8,0.07,0.54,3.64,15.39,12.01,11.89,0.04,0.08,1.88,0.47,0.61,0.76,0,0,0.18,0.28,1.01,0.01,3.26,0.45,0.36,0.82,16.24,3.03,3,3.45,0.87,0.15,0.55,3.55,16.64,12.09,0.18,0.09,1.5,0.36,20.33,3.67,3.33,0.33,3.67,0.33,16.84,1.81,0,0.33,54.28,50.45,48.07,40.89,42.94,3.41,0.24,2.99,0.17,52,49.3,47.58,44.8,3.08,0.38,3.1,0.26,43.33,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,bennett,sam bennett,s,bennett6100cs
hischier7700cn,86.38,Nico Hischier,7700,C,0,NJD,SEA-P.Grubauer,16.23,20.3,12.1,1.81,2.1,12.8,1,1,9,0,-2.1,50,0,3,3.5,3.1,-135,6.5,38,0,15.2,1.6,71,31,18,85,13.8,70,20,20,10,0.41,0.62,1.03,19.62,3.15,2.86,3.87,0.74,0.14,0.62,3.47,13.89,12.49,10.55,0.09,0.15,3.23,0.67,1.04,0.65,0.01,0.03,0.31,0.44,0.08,0.03,2.84,0.3,0.5,0.8,18.03,2.66,3.1,4.3,0.72,0.1,0.7,3.8,15.2,14.1,0,0.2,2.23,0.6,13,3.67,3.33,0.33,5.33,2.33,18.67,3.2,0,0,45.41,48.73,43.39,44.89,45.82,2.98,0.18,3.01,0.27,46.7,44.67,55,48.17,2.3,0.22,2.25,0.11,52.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,hischier,nico hischier,n,hischier7700cn
barzal6400cm,86.21,Mathew Barzal,6400,C,0,NYI,VAN-C.Delia,15.91,19.9,11.9,4.16,2.5,30.1,1,1,13,0,0.6,77,0,2,4,2.7,-225,6.5,91,0,11.8,0,61,24,30,97,8.2,46,7,53,13,0.2,0.64,0.84,18.21,2.77,2.19,2.87,0.76,0.09,0.46,2.65,14.65,13.86,10.8,0.03,0.27,3.08,0.52,0.66,0.79,0,0,0.16,0.36,0.29,0,2.56,0.15,0.15,0.31,18.67,1,2.38,3,0.79,0.06,0.85,3.23,17.23,13.69,0,0,2.93,0.54,18,3.6,2.6,1,3.2,0.4,19.2,2.75,0,0,47.21,44.04,46.65,49.38,43.41,2.64,0.21,2.89,0.3,51.31,42.82,50.31,41.55,2.46,0.06,3.18,0.4,42.75,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,barzal,mathew barzal,m,barzal6400cm
lindholm6800ce,85.93,Elias Lindholm,6800,C,0,CGY,DET-V.Husso,13.67,17.2,10.2,1.1,2,4.8,1,1,3,0,-0.9,29,0,3,3.4,2.7,-160,6,85,0,14.9,1.5,70,36,25,102,11.8,60,30,40,10,0.47,0.51,0.98,19.43,3.03,2.55,3.46,0.74,0.18,0.64,3.19,13.99,11.65,10.57,0.15,0.11,3.05,0.69,1,0.69,0,0.02,0.32,0.38,0.29,0.02,2.17,0.2,0.7,0.9,18.67,2.89,1.7,2.67,0.64,0.12,0.6,2.3,12.56,11.56,0.1,0.2,2.73,0.67,12.33,1.33,0.67,0.67,1.67,0.33,19.04,2.49,0,0.33,49.31,51.57,46.6,39.9,40.34,3.06,0.21,2.88,0.26,55,46.82,41.22,41.73,2.89,0.19,2.27,0.16,41,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,lindholm,elias lindholm,e,lindholm6800ce
kadri7000cn,84.83,Nazem Kadri,7000,C,0,CGY,DET-V.Husso,12.01,15.1,8.9,-0.97,1.7,8,2,2,9,0,6.1,59,0,3,3.4,2.7,-160,6,85,0,14.2,-0.9,64,20,25,101,12,70,20,30,10,0.35,0.47,0.82,18.31,2.69,3.43,4.92,0.7,0.1,0.41,3.83,15.92,12.35,11.79,0.13,0.15,3.35,0.89,1.3,0.68,0,0,0.23,0.32,0.72,0.01,2.66,0.3,0.4,0.7,17.63,2.38,3.2,4.56,0.7,0.09,0,3.2,14.67,11.67,0.1,0,2.8,1,15,1.67,1.67,0,3.67,1.33,17.05,2.65,0,0,49.31,51.57,46.6,39.9,40.34,3.06,0.21,2.88,0.26,55,46.82,41.22,41.73,2.89,0.19,2.27,0.16,41,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,kadri,nazem kadri,n,kadri7000cn
