RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
stuetzle5900ct,89.97,Tim Stuetzle,5900,C,0,OTT,PHI-C.Hart,81.24,101.5,60.9,70.51,13.8,14.4,1,1,9,0,1.4,43,0,2,3.8,2.9,-175,6.5,75,-170,11.9,2.8,51,25,26,82,10.6,54,27,45,11,0.32,0.46,0.77,18.54,2.49,2.24,3.06,0.73,0.14,0.67,2.91,13.21,12.75,9.95,0.09,0.23,3.24,0.65,0.85,0.77,0.01,0,0.22,0.23,0.49,0.03,2.59,0.3,0.5,0.8,18.93,2.54,1.7,2.7,0.63,0.18,0.7,2.4,15.8,12,0,0.1,2.93,0.5,17,1.83,1.5,0.33,2.67,0.67,19.07,3.12,0,0.17,49.22,43.48,50.08,45.82,41.8,2.96,0.19,2.84,0.25,45.3,53.9,41.7,33.9,3.22,0.24,3.4,0.21,34.5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,stuetzle,tim stuetzle,t,stuetzle5900ct
stamkos9700cs,89.94,Steven Stamkos,9700,C,0,TB,BUF-E.Comrie,74.99,93.7,56.3,56.47,7.7,13.3,2,1,19,0,-1,4,0,2,4.1,2.6,-255,6.5,69,-260,17.7,2.1,52,15,22,98,20,54,9,36,11,0.52,0.67,1.19,18.84,3.79,3.11,4.07,0.77,0.17,0.55,3.67,12.73,12.57,9.66,0.18,0.26,3.98,1.32,1.72,0.77,0,0,0.34,0.41,0.66,0.03,3.22,0.64,0.45,1.09,21.04,3.11,4.36,5.91,0.74,0.15,0.91,5.27,12.64,11.64,0.45,0.18,5.12,2,11.43,4.86,3.86,1,5.71,2.86,21.31,5.57,0.14,0.29,41.25,43.14,44.6,43.11,42.23,3.35,0.25,2.67,0.25,40.82,41.82,42,44.27,4.27,0.23,3.27,0.22,47.14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,stamkos,steven stamkos,s,stamkos9700cs
miller6700cj,89.09,J.T. Miller,6700,C,0,VAN,NAS-J.Saros,38.78,48.5,29,26.41,5.8,26.9,1,1,7,0,1.8,40,0,2,3.4,3.3,-115,6.5,31,-137,16.9,2.7,51,12,22,83,14.8,53,7,30,13,0.43,0.78,1.21,20.86,3.48,2.53,3.62,0.7,0.17,0.7,3.23,14.19,13.41,10.52,0.12,0.37,3.24,0.65,0.91,0.71,0,0.02,0.31,0.38,0.72,0.02,2.78,0.55,0.36,0.91,20.65,2.64,2,2.82,0.71,0.27,0.55,2.55,11.09,13.36,0.18,0.36,3.91,0.82,13.5,2.5,2,0.5,2.67,0.83,21.25,3.31,0.17,0.5,44.01,45.58,44.56,46.69,42.98,3.01,0.26,3.52,0.22,41.36,44.22,46.73,45.22,3.7,0.32,3.78,0.18,48.4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,miller,j.t. miller,j,miller6700cj
crosby9300cs,86.93,Sidney Crosby,9300,C,0,PIT,SEA-M.Jones,87.08,108.8,65.3,69.38,9.4,24.8,1,1,10,0,-0.6,4,0,3,3.9,2.8,-213,6.5,71,-260,17.1,1.5,50,12,25,94,15.7,46,30,38,13,0.45,0.8,1.25,20.05,3.74,3.11,4.06,0.76,0.14,0.55,3.66,17.08,14.14,13.17,0.11,0.31,3.44,0.82,0.99,0.83,0,0,0.34,0.49,0.47,0.05,2.91,0.45,0.64,1.09,20.25,3.23,3.27,4.09,0.8,0.14,0.36,3.64,15.82,14.91,0,0.27,4.32,1.09,16.71,3.43,3.29,0.14,3.86,0.86,21.33,4.74,0,0,44.98,48.83,42.33,44.96,43.08,3.07,0.22,2.89,0.28,48.18,39.55,47,43.64,3.7,0.24,3.18,0.31,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,crosby,sidney crosby,s,crosby9300cs
matthews9800ca,86.34,Auston Matthews,9800,C,0,TOR,BOS-L.Ullmark,57.13,71.4,42.9,38.4,5.8,35.7,1,1,24,0,-1.9,36,1,3,3.5,3.2,-127,6.5,19,-130,23.2,4.3,59,15,17,92,17,58,8,33,12,0.78,0.65,1.43,20.83,4.12,4.82,6.74,0.71,0.16,0.82,5.64,18.48,12.58,14.09,0.23,0.2,3.5,1.12,1.63,0.69,0,0,0.55,0.45,0.29,0.05,3.87,0.36,0.55,0.91,21.38,2.55,5.09,7.36,0.69,0.07,0.45,5.55,17.82,12.09,0.27,0.36,4.57,1.27,18,5.5,5.33,0.17,8.33,2.33,20.73,3.37,0.5,0.5,44.67,48.5,39.94,42.92,47.1,3.05,0.27,3.38,0.17,46.27,41.45,40.91,45.36,4,0.28,3.55,0.05,43.83,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,matthews,auston matthews,a,matthews9800ca
strome5100cd,85.50,Dylan Strome,5100,C,0,WAS,ARI-K.Vejmelka,46.05,57.6,34.5,36.96,9,6.4,2,1,4,0,0.3,8,0,2,3.9,2.3,-303,6,83,-335,10.5,1.9,45,20,36,82,10.2,50,33,33,12,0.31,0.42,0.73,17.8,2.46,1.78,2.3,0.77,0.18,0.48,2.26,13.34,13.75,9.95,0.08,0.19,3.02,0.26,0.37,0.71,0,0,0.23,0.22,0.29,0,2.22,0.17,0.58,0.75,18.31,2.46,1.58,2.58,0.61,0.11,0.5,2.08,13.75,12.83,0.08,0.33,3.97,0.42,15,2.14,1.71,0.43,2.86,0.43,18.26,3.92,0,0.29,45.88,44.3,49.51,45.06,38.08,3.13,0.2,3.19,0.22,43.08,46.9,45.08,33.6,3.36,0.22,3.9,0.18,34.67,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,strome,dylan strome,d,strome5100cd
stephenson5500cc,85.10,C. Stephenson,5500,C,0,VGK,MTL-J.Allen,75.76,95.1,56.4,65.85,13.8,4.8,1,1,8,0,1.6,43,0,2,3.9,2.7,-213,6.5,85,-192,10.9,1.4,45,16,30,85,12.9,75,8,16,12,0.27,0.52,0.79,19.31,2.45,1.65,2.14,0.77,0.16,0.53,2.19,14.56,13.4,10.79,0.09,0.11,2.4,0.35,0.46,0.78,0.02,0.01,0.16,0.4,0.32,0.02,2.53,0.42,0.42,0.83,19.19,2.6,2,2.64,0.76,0.21,0.67,2.67,16.55,13.64,0.08,0.08,2.84,0.36,17.71,3.43,2.43,1,3.14,0.71,20,2.85,0.14,0.14,48.24,50.13,47.26,45.18,41.44,2.74,0.21,3.29,0.23,49.82,44.45,50,42.36,3.1,0.26,3.27,0.19,42.67,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,stephenson,c. stephenson,c,stephenson5500cc
lindholm5600ce,84.97,Elias Lindholm,5600,C,0,CGY,NJD-V.Vanecek,39.3,49.2,29.4,29.19,7,20,1,1,13,0,1.1,91,0,2,3.7,2.9,-167,6.5,57,-178,14.5,0.5,50,8,23,94,9.8,44,11,55,9,0.45,0.45,0.9,20.03,2.7,2.76,3.66,0.76,0.16,0.63,3.4,15.54,12.2,11.82,0.13,0.06,2.98,0.58,0.89,0.65,0,0.02,0.32,0.37,0.28,0.01,2.36,0.22,0.33,0.56,19.76,1.7,1.89,2.67,0.71,0.12,0.67,2.56,12.67,12.22,0.22,0,3.51,0.78,15.8,3,1.8,1.2,2,0.2,20,3.09,0,0,45.5,52.36,45.04,40.3,48.66,2.98,0.21,2.54,0.18,48.89,35.73,40.33,58.27,3.67,0.21,3.3,0.15,56.71,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,lindholm,elias lindholm,e,lindholm5600ce
eichel8400cj,84.72,Jack Eichel,8400,C,0,VGK,MTL-J.Allen,80.47,100.6,60.4,64.61,9.6,18.1,1,1,16,0,1.6,24,0,2,3.9,2.7,-213,6.5,85,-192,15.8,1.4,34,7,10,85,16.9,66,0,25,12,0.41,0.41,0.83,19.07,2.61,3.8,4.59,0.83,0.11,0.89,4.7,15.58,13.95,11.37,0.09,0.17,3.02,0.86,1.14,0.76,0,0,0.33,0.24,0.22,0,3.4,0.42,0.67,1.08,18.13,3.57,3.5,4.36,0.8,0.12,0.5,4,15.82,11.27,0.08,0.25,3.17,0.82,17,4.43,4,0.43,4.43,0.71,19.1,2.94,0.14,0.29,48.24,50.13,47.26,45.18,41.44,2.74,0.21,3.29,0.23,49.82,44.45,50,42.36,3.1,0.26,3.27,0.19,42.67,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,eichel,jack eichel,j,eichel8400cj
granlund5200cm,84.58,Mikael Granlund,5200,C,0,NAS,VAN-T.Demko,50.8,63.8,37.8,41.51,9.8,4.8,1,1,4,0,1.2,33,0,2,3.3,3.4,-103,6.5,69,114,10.5,1.9,52,20,30,84,11.4,66,33,22,9,0.12,0.69,0.81,20.35,2.39,1.55,2.1,0.74,0.08,0.65,2.2,12.84,14.15,9.84,0.04,0.31,3.27,0.33,0.5,0.66,0,0,0.08,0.39,0.36,0.01,2.47,0.09,0.82,0.91,19.68,2.77,1.73,2.11,0.82,0.05,0.73,2.45,12.56,13.56,0,0.18,4.14,0.44,13.8,2.4,1.8,0.6,2.6,1,18.27,2.85,0,0.2,47.15,42.98,46.69,44.56,45.58,3.24,0.24,2.84,0.27,45.22,46.73,44.22,41.36,3.89,0.17,3,0.47,39.17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,granlund,mikael granlund,m,granlund5200cm
