RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
mackinnon10400cn,91.03,Nathan MacKinnon,10400,C,0,COL,LA-J.Korpisalo,23.55,29.4,17.7,3.59,2.3,25.3,1,1,22,0,-0.9,85,0,2,3.4,2.7,-165,6,79,-165,22,2.3,65,36,20,97,27.4,91,8,58,12,0.56,0.82,1.38,21.86,3.79,5.06,6.39,0.79,0.11,0.51,5.57,20.22,15.7,14.74,0.14,0.26,3.82,1.53,2,0.76,0,0,0.42,0.56,0.55,0.03,3.71,0.92,0.69,1.62,21.93,4.43,5,5.75,0.87,0.18,0.62,5.62,18.67,18.08,0.08,0.08,3.51,1.33,16.83,5,4.14,0.86,4.83,1.33,21.04,3.17,0,0,43.54,49.94,43.88,45.04,47.84,3.16,0.27,3.21,0.25,44.73,39,50.82,48.33,2.75,0.18,3.58,0.16,46,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,mackinnon,nathan mackinnon,n,mackinnon10400cn
bergeron7400cp,88.94,Patrice Bergeron,7400,C,0,BOS,EDM-S.Skinner,15.37,19.3,11.5,1.56,2.1,6.4,1,1,14,0,-0.4,76,0,5,3.7,3,-159,6.5,74,-175,15.7,1.5,71,33,21,95,15.2,63,36,45,11,0.39,0.48,0.88,17.81,2.96,3.65,4.82,0.76,0.11,0.72,4.37,14.28,9.12,11.06,0.1,0.12,3.34,0.84,1.2,0.7,0.02,0.01,0.27,0.35,0.34,0.03,3.25,0.45,0.45,0.91,17.5,3.12,2.91,4.27,0.68,0.16,0.64,3.55,13.91,9.82,0.09,0,3.18,0.82,15.5,3.67,3.33,0.33,5.17,1.5,17.8,3.02,0,0,43.11,45.49,44.87,41.51,47.97,3.36,0.22,3.44,0.22,42.9,39.83,46,50.5,3.27,0.14,3.38,0.3,52.2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,bergeron,patrice bergeron,p,bergeron7400cp
hughes10100cj,88.06,Jack Hughes,10100,C,0,NJD,WAS-D.Kuemper,19.16,24,14.4,-0.19,1.9,8,1,1,19,0,-2.8,19,0,2,3.6,3.1,-145,6.5,83,-145,20.2,2.8,65,31,14,88,16.1,50,25,8,12,0.63,0.62,1.25,20.14,3.72,4.37,5.46,0.8,0.15,0.3,4.66,16.96,12.83,12.49,0.13,0.24,3.26,1.03,1.25,0.82,0,0,0.51,0.38,0.06,0.03,3.39,0.11,0.89,1,19.46,3.08,4.11,5.13,0.8,0.03,0.56,4.67,17.57,14.14,0,0.33,3.22,0.88,18.25,5,4.17,0.83,5.6,0.8,19.71,3.38,0,0.17,52.09,49.92,46.25,44.86,46.68,2.86,0.19,2.76,0.18,56.25,49.36,46,46.45,2.42,0.28,3.36,0.14,46.8,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,hughes,jack hughes,j,hughes10100cj
seguin5300ct,87.04,Tyler Seguin,5300,C,0,DAL,BUF-E.Comrie,11.13,14,8.2,1.63,2.1,1.6,2,2,8,0,3.4,82,0,3,3.8,2.9,-173,6.5,55,-145,11.2,1.1,65,26,34,97,11.5,63,36,27,11,0.27,0.39,0.66,17.39,2.28,2.59,3.46,0.75,0.1,0.38,2.97,13.31,13.65,9.82,0.06,0.05,2.2,0.54,0.69,0.78,0.01,0.01,0.2,0.33,0.33,0.04,2.89,0.25,0.42,0.67,17.36,2.32,2.75,4,0.69,0.09,0.25,3,14.09,13.82,0.08,0,1.96,0.36,13.67,3.43,3.14,0.29,4.6,1,17.56,2.13,0.14,0,48.95,46.98,42.73,47.65,45.25,2.95,0.23,2.76,0.26,52,47.31,49.33,47.15,3.5,0.17,2.38,0.29,47.25,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,seguin,tyler seguin,t,seguin5300ct
crosby8500cs,84.21,Sidney Crosby,8500,C,0,PIT,NYI-I.Sorokin,17.46,21.9,13.1,1.4,2.1,16,1,1,11,0,-1.1,56,0,2,3.3,2.8,-147,6,62,-135,17.4,0.7,72,34,26,94,17,76,15,30,13,0.46,0.78,1.24,20.12,3.7,3.04,4.13,0.74,0.15,0.6,3.64,18.1,14.97,13.33,0.11,0.22,3.74,0.8,0.96,0.84,0,0,0.35,0.57,0.65,0.03,2.8,0.31,0.85,1.15,19.84,3.48,3.46,4.62,0.75,0.09,0.54,4,21.15,14.46,0.15,0.08,3.86,0.77,20.43,3.71,3.14,0.57,4.29,0.86,20,3.76,0.29,0.14,50.95,50.4,48.72,46.78,44.37,3.3,0.21,2.91,0.16,57,48.33,44.77,46,3.46,0.16,2.67,0.22,44,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYI,crosby,sidney crosby,s,crosby8500cs
zibanejad8700cm,83.87,Mika Zibanejad,8700,C,0,NYR,MTL-S.Montembeault,16.15,20.2,12.1,-0.32,1.9,4.8,1,2,12,0,-2.3,25,0,5,4.2,2.5,-295,6.5,92,-275,16.6,0.5,70,25,25,104,17.3,83,16,33,12,0.46,0.61,1.07,20.29,3.16,3.06,4.52,0.68,0.15,0.53,3.59,12.81,13.15,9.76,0.27,0.16,3.43,1.14,1.69,0.67,0.01,0.03,0.18,0.42,0.19,0.01,2.64,0.62,0.54,1.15,19.29,3.58,2.23,4,0.56,0.28,1.15,3.38,8.5,11.33,0.38,0.15,3.33,1.17,8.4,2.83,1.83,1,3.4,1.6,20,4.14,0.33,0.17,48,45.01,48.42,45.32,41.28,2.92,0.25,3.32,0.25,40.64,53.46,44.91,40,3,0.3,2.62,0.18,40.71,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,zibanejad,mika zibanejad,m,zibanejad8700cm
stutzle8600ct,83.82,Tim Stutzle,8600,C,0,OTT,SEA-P.Grubauer,15.19,19,11.3,-1.08,1.8,22.4,1,1,10,0,-0.8,19,0,3,3.2,3.5,105,6.5,41,125,16.3,3.5,64,42,29,87,20,61,38,46,13,0.48,0.61,1.1,20.28,3.25,2.76,3.8,0.73,0.17,0.69,3.45,16.05,13.51,12,0.13,0.29,3.7,0.66,0.98,0.68,0.02,0,0.33,0.33,0.6,0.07,3.16,0.69,0.62,1.31,20.88,3.76,3.69,4.46,0.83,0.19,0.38,4.08,16.54,11.92,0,0.23,4.03,0.69,17.29,4,3.71,0.29,4.71,1,20.56,4.14,0,0.14,43.89,46.01,43,43.68,46.3,3.47,0.24,2.96,0.25,42.83,41.86,42.67,48.29,3.69,0.15,2.57,0.17,47.86,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,stutzle,tim stutzle,t,stutzle8600ct
mcdavid10800cc,83.60,Connor McDavid,10800,C,0,EDM,BOS-J.Swayman,22.17,27.7,16.6,1.39,2.1,1.6,1,1,23,0,-5.8,70,0,3,3,3.7,132,6.5,26,150,26.1,6.1,85,48,11,105,32.7,92,7,76,13,0.75,1.16,1.91,22.42,5.11,4.24,5.47,0.77,0.18,0.43,4.67,19.01,15.36,14.42,0.22,0.53,3.79,1.09,1.42,0.77,0.03,0.04,0.5,0.59,0.44,0.05,3.84,0.93,1.29,2.21,23.04,5.75,5.43,6.85,0.79,0.17,0.36,5.79,20,13.23,0.14,0.64,3.65,1.31,21.33,5.57,5,0.57,7,1.33,21.76,3.57,0.29,0.71,48.06,47.97,41.51,44.87,45.49,3.25,0.32,3.49,0.15,50.5,46,39.83,42.9,3.38,0.34,3,0.09,41,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,mcdavid,connor mcdavid,c,mcdavid10800cc
rodrigues5400ce,83.52,Evan Rodrigues,5400,C,0,COL,LA-J.Korpisalo,8.85,11.2,6.5,-0.85,1.6,20,2,2,7,0,-0.1,94,0,2,3.4,2.7,-165,6,79,-165,10.6,0.5,61,23,27,92,7.3,50,50,8,12,0.22,0.29,0.51,16.67,1.84,3.11,3.75,0.83,0.07,0.32,3.43,13.97,11.83,10.46,0.09,0.06,2.01,0.44,0.49,0.89,0.01,0,0.12,0.23,0.41,0.01,2.61,0.08,0.15,0.23,15.39,0.9,2.85,3.42,0.83,0.03,0.46,3.31,13.58,14.83,0.08,0,1.04,0.17,12.67,3,2.57,0.43,3.5,0.33,13.63,0.86,0.14,0,43.54,49.94,43.88,45.04,47.84,3.16,0.27,3.21,0.25,44.73,39,50.82,48.33,2.75,0.18,3.58,0.16,46,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,rodrigues,evan rodrigues,e,rodrigues5400ce
hischier7700cn,83.40,Nico Hischier,7700,C,0,NJD,WAS-D.Kuemper,14.65,18.4,10.9,0.23,1.9,17.6,2,1,12,0,-2.3,76,0,2,3.6,3.1,-145,6.5,83,-145,15.2,1.3,72,30,18,88,17.1,75,25,41,12,0.39,0.59,0.98,19.62,3,2.94,3.9,0.75,0.13,0.72,3.66,14.04,12.49,10.71,0.07,0.13,3.12,0.63,0.94,0.68,0.02,0.02,0.29,0.43,0.07,0.04,2.99,0.46,0.46,0.92,19.18,2.88,3.46,4.25,0.81,0.13,1.15,4.62,15.17,12.92,0,0.08,2.59,0.5,14,5,4.17,0.83,5.4,0.6,19.77,2.99,0,0,52.09,49.92,46.25,44.86,46.68,2.86,0.19,2.76,0.18,56.25,49.36,46,46.45,2.42,0.28,3.36,0.14,46.8,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,hischier,nico hischier,n,hischier7700cn
