RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
thompson10300ct,95.85,Tage Thompson,10300,C,0,BUF,CLB-E.Merzlikins,21.63,27,16.2,1.87,2.1,21.6,1,1,16,0,0.7,7,0,2,4.2,3,-210,7,92,-210,19.3,2.6,77,37,22,86,18.9,77,22,22,9,0.65,0.59,1.24,18.54,4.01,3.71,5.02,0.74,0.18,0.35,4.06,14.69,12.67,11.13,0.24,0.14,3.2,1.01,1.3,0.78,0.02,0,0.38,0.45,0.51,0.02,3.54,0.6,0.5,1.1,17.85,3.7,3.5,5.3,0.66,0.17,0.5,4,15.6,14.5,0.3,0.1,2.83,0.8,16.14,4.29,4.14,0.14,5.86,1.14,18.25,3.1,0.29,0.14,50.76,44.7,50.71,42.55,43.54,3.15,0.25,2.97,0.24,46.1,55.09,46.8,48.09,2.7,0.19,2.36,0.19,47.14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,thompson,tage thompson,t,thompson10300ct
stamkos8600cs,92.48,Steven Stamkos,8600,C,0,TB,FLA-S.Bobrovsky,18.09,22.6,13.6,1.82,2.1,11.7,2,1,14,0,2.2,65,0,2,3.8,2.9,-172,6.5,90,-170,17.5,0.9,67,31,26,105,8.7,27,54,9,11,0.48,0.65,1.12,18.9,3.56,3.22,4.28,0.75,0.15,0.65,3.88,13.22,13.14,9.95,0.17,0.27,3.98,1.33,1.77,0.75,0,0,0.31,0.38,0.68,0.03,2.88,0.17,0.25,0.42,19.54,1.29,2.67,4,0.67,0.06,0.42,3.08,14.33,15.58,0.08,0.08,3.48,0.92,11.71,2.86,2.57,0.29,4.14,1.71,18.58,3.65,0.14,0.14,46.7,45.15,41.64,44,50.73,3.4,0.27,3.52,0.25,51.58,45.8,46.92,56.9,3.25,0.21,3.1,0.26,54.17,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLA,stamkos,steven stamkos,s,stamkos8600cs
bergeron7300cp,90.59,Patrice Bergeron,7300,C,0,BOS,CGY-D.Vladar,13.81,17.3,10.3,0.21,1.9,22.4,1,1,10,0,2.2,93,2,1,3.2,2.9,-130,6,78,-120,15.3,1.2,69,32,22,96,10.9,40,60,30,10,0.38,0.47,0.86,17.82,2.9,3.66,4.82,0.76,0.11,0.7,4.36,14.61,9.19,11.33,0.12,0.12,3.24,0.8,1.13,0.7,0.01,0.01,0.25,0.34,0.33,0.02,2.56,0.27,0.27,0.55,17.64,1.87,2.36,3.73,0.63,0.12,0.64,3,14,10.64,0.09,0,3.25,0.73,14.71,3.29,2.43,0.86,3.86,0.71,17.12,3.01,0.14,0,41.55,46.33,39.67,41.59,52.45,3.27,0.22,3.39,0.2,44.1,34.9,47.2,57.8,3.45,0.08,3.1,0.29,60.14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,bergeron,patrice bergeron,p,bergeron7300cp
crosby8300cs,86.25,Sidney Crosby,8300,C,0,PIT,NAS-J.Saros,16.68,20.9,12.5,1.03,2,20,1,1,13,0,-0.8,57,0,2,3.6,3.1,-140,6.5,79,-125,17.5,0.8,73,36,26,93,15.5,80,20,30,10,0.47,0.79,1.26,20.08,3.77,2.98,4.02,0.74,0.16,0.58,3.56,17.7,15.09,13.07,0.11,0.22,3.69,0.78,0.94,0.82,0,0,0.36,0.57,0.66,0.03,3.23,0.27,0.91,1.18,19.56,3.62,3.18,4.18,0.76,0.09,0.45,3.64,21.55,16.27,0.18,0.18,3.29,0.64,17.86,3.57,3.14,0.43,4,0.71,19.49,3.49,0.14,0.14,50.43,50.06,47.45,47.08,45.16,3.26,0.21,3.36,0.22,59.55,43.56,48.09,45,3.18,0.2,3.11,0.18,42.57,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,crosby,sidney crosby,s,crosby8300cs
stutzle7800ct,84.50,Tim Stutzle,7800,C,0,OTT,DET-V.Husso,16.84,21.1,12.6,2.21,2.2,34.9,1,1,15,0,-1.1,71,2,1,3.5,3.2,-132,6.5,58,-130,16,3.6,64,43,29,88,21.7,60,40,50,10,0.44,0.64,1.08,20.13,3.22,2.7,3.7,0.73,0.16,0.73,3.43,15.69,13.93,11.78,0.14,0.31,3.65,0.72,1.01,0.71,0.01,0,0.29,0.33,0.6,0.06,3.35,0.64,0.73,1.36,20.92,3.9,3.55,4.36,0.81,0.18,0.73,4.27,16.09,14,0.09,0.27,3.84,0.82,16.5,4.13,3.75,0.38,4.13,1,21.38,3.94,0,0.25,47.18,45.76,47.42,44.42,39.93,3.4,0.25,2.91,0.25,42.5,50.7,47.3,36.5,3.55,0.21,3.09,0.18,40.14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,stutzle,tim stutzle,t,stutzle7800ct
malkin7400ce,84.32,Evgeni Malkin,7400,C,0,PIT,NAS-J.Saros,15.34,19.2,11.5,1.53,2.1,3.2,2,1,8,0,-2.2,41,0,2,3.6,3.1,-140,6.5,79,-125,15.2,1.1,65,34,27,93,17.1,80,20,60,10,0.42,0.59,1.01,18.76,3.23,3.14,4.05,0.77,0.13,0.4,3.53,15.13,12.88,11.6,0.14,0.26,3.91,0.95,1.29,0.74,0,0,0.28,0.33,0.64,0,2.82,0.55,0.82,1.36,18.66,4.37,2.91,3.64,0.8,0.19,0.55,3.45,17.82,13,0.18,0.18,3.84,0.73,18.43,3.86,3.14,0.71,3.86,0.86,18.49,3.74,0.14,0.14,50.43,50.06,47.45,47.08,45.16,3.26,0.21,3.36,0.22,59.55,43.56,48.09,45,3.18,0.2,3.11,0.18,42.57,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,malkin,evgeni malkin,e,malkin7400ce
cozens6900cd,81.90,Dylan Cozens,6900,C,0,BUF,CLB-E.Merzlikins,14.01,17.6,10.4,1.23,2,0,2,1,6,0,-1,33,0,2,4.2,3,-210,7,92,-210,11.6,1.5,62,32,36,86,15.7,66,33,22,9,0.28,0.46,0.74,16.22,2.74,2.41,3.19,0.76,0.12,0.31,2.72,10.9,10.77,8.33,0.05,0.19,2.58,0.44,0.62,0.71,0.02,0.01,0.21,0.26,0.71,0.02,2.66,0.67,0.33,1,14.98,4.01,2.89,3.89,0.74,0.23,0.22,3.11,11,12.56,0,0.11,2.62,0.33,11.43,3.43,3.29,0.14,4.14,0.57,14.99,2.53,0,0,50.76,44.7,50.71,42.55,43.54,3.15,0.25,2.97,0.24,46.1,55.09,46.8,48.09,2.7,0.19,2.36,0.19,47.14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,cozens,dylan cozens,d,cozens6900cd
scheifele6800cm,81.68,Mark Scheifele,6800,C,0,WPG,LA-P.Copley,14.31,18,10.7,1.74,2.1,24,1,1,6,0,-0.2,86,0,2,3.3,2.9,-135,6,62,-135,15,1.5,60,31,31,86,11.7,50,50,37,8,0.56,0.44,1,20.57,2.92,2.54,3.72,0.68,0.22,0.49,3.03,15.32,15.03,11.44,0.13,0.13,3.48,0.73,1.12,0.66,0,0,0.44,0.31,0.55,0.03,2.72,0.5,0.2,0.7,21.12,1.99,3.1,4.63,0.67,0.16,0.6,3.7,15.2,14.9,0,0,4.39,0.9,15.29,3,2.57,0.43,4.5,1.14,21.24,4.21,0,0,44.23,44.67,44.41,44.99,47.82,3.17,0.23,3.14,0.26,47.1,42.5,40.7,45.9,3.8,0.13,3.3,0.21,48.57,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,scheifele,mark scheifele,m,scheifele6800cm
point8700cb,81.42,Brayden Point,8700,C,0,TB,FLA-S.Bobrovsky,17.24,21.6,12.9,0.77,2,18.9,1,1,12,0,-1.9,20,0,2,3.8,2.9,-172,6.5,90,-170,15.2,0.5,61,31,29,105,19.1,72,27,45,11,0.47,0.52,0.99,19.4,3.06,2.73,3.71,0.74,0.17,0.47,3.21,14.43,13.62,10.82,0.21,0.19,3.79,0.85,1.1,0.78,0,0,0.27,0.33,0.25,0,2.93,0.67,0.75,1.42,19.28,4.42,2.75,4.08,0.67,0.24,0.58,3.33,17.42,16,0.33,0.08,3.37,0.75,17.86,2.71,2.43,0.29,3.71,1,19.22,3.67,0.29,0.14,46.7,45.15,41.64,44,50.73,3.4,0.27,3.52,0.25,51.58,45.8,46.92,56.9,3.25,0.21,3.1,0.26,54.17,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLA,point,brayden point,b,point8700cb
hartman5200cr,78.94,Ryan Hartman,5200,C,0,MIN,NYI-I.Sorokin,11.36,14.3,8.4,2.07,2.2,1.6,1,2,13,0,-0.1,76,0,2,3,2.6,-145,5.5,66,-145,12.4,1.8,52,26,24,97,12.3,75,25,41,12,0.32,0.41,0.72,16.5,2.62,2.58,3.81,0.68,0.12,0.66,3.24,15,11.73,11,0,0.09,1.74,0.52,0.73,0.72,0,0.01,0.32,0.3,1.46,0.05,2.67,0.31,0.31,0.62,17.19,2.16,2.38,3.85,0.62,0.13,1.15,3.54,18.92,13.69,0,0,1.11,0.23,21.88,3.88,2.63,1.25,4.25,0.5,17.92,1.2,0,0,50.15,45.11,49.19,42.54,44.06,3.19,0.23,2.92,0.17,51.08,50.67,48.31,45.83,2.85,0.22,2.58,0.19,43.29,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYI,hartman,ryan hartman,r,hartman5200cr
