RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
stamkos8000cs,91.74,Steven Stamkos,8000,C,0,TB,CHI-P.Mrazek,19.16,24,14.4,4.12,2.4,1.6,1,1,11,0,0,64,1,2,4.7,2.1,-500,6.5,89,-500,17.4,0.8,67,31,26,105,10.3,53,38,15,13,0.47,0.66,1.13,18.95,3.58,3.18,4.28,0.74,0.15,0.64,3.81,13.36,13.22,10.03,0.16,0.28,4.06,1.3,1.76,0.74,0,0,0.31,0.38,0.66,0.02,2.81,0.21,0.43,0.64,18.97,2.02,2.07,3.79,0.55,0.1,0.21,2.29,12.93,14.29,0.14,0.21,3.96,0.86,11.13,1.75,1.38,0.38,3,1.25,18.4,3.98,0.13,0.25,48.66,45.27,50.92,43.89,38.91,3.5,0.27,2.78,0.25,47.29,52.14,44.21,38.93,3.86,0.24,2.8,0.24,35.29,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,stamkos,steven stamkos,s,stamkos8000cs
matthews10000ca,91.25,Auston Matthews,10000,C,0,TOR,EDM-S.Skinner,21.97,27.5,16.5,2.83,2.2,34.9,1,1,20,0,-0.7,25,0,4,3.5,3.2,-125,6.5,45,-130,21.1,2,66,31,20,96,17.3,60,40,20,10,0.6,0.63,1.23,20.39,3.62,4.45,6.39,0.7,0.13,1.28,5.73,16.96,13.97,12.87,0.18,0.17,3.89,1.21,1.77,0.68,0,0,0.41,0.46,0.29,0.02,3.62,0.4,0.5,0.9,18.45,2.93,3.6,5,0.72,0.11,1.6,5.2,15.56,14.89,0.1,0.2,2.67,0.44,16.6,5.5,4.17,1.33,5.8,0.8,19.54,2.78,0.17,0.17,44.61,46.03,44.94,43.35,47.82,3.17,0.25,3.42,0.22,47.3,39.42,48.2,49.33,2.2,0.32,3.31,0.3,48.4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,matthews,auston matthews,a,matthews10000ca
stutzle8400ct,90.90,Tim Stutzle,8400,C,0,OTT,VAN-T.Demko,17.07,21.4,12.8,1.21,2,19.2,1,1,16,0,2.2,40,1,2,3.5,3.2,-125,6.5,88,-130,16.4,3.6,64,43,29,87,21.3,69,30,53,13,0.48,0.63,1.11,20.32,3.28,2.8,3.85,0.73,0.17,0.69,3.48,16.1,13.55,12,0.13,0.29,3.72,0.7,1.03,0.68,0.02,0,0.33,0.34,0.6,0.07,3.38,0.64,0.71,1.36,21.11,3.87,3.71,4.5,0.83,0.17,0.36,4.07,16.57,12.36,0,0.21,4.07,0.86,17.25,4,3.75,0.25,4.75,1.38,21.01,4.21,0,0.13,46.12,46.05,45.6,43.58,42.65,3.48,0.24,2.96,0.29,43.15,43.45,42.62,43,3.71,0.13,3.08,0.22,41,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,stutzle,tim stutzle,t,stutzle8400ct
hughes9800cj,89.24,Jack Hughes,9800,C,0,NJD,MTL-J.Allen,21.13,26.4,15.8,2.4,2.2,1.6,1,1,20,0,-2.6,47,1,2,4.2,2.5,-285,6.5,87,-260,20,2.6,64,31,15,88,15.3,50,33,8,12,0.62,0.62,1.24,20.16,3.69,4.37,5.44,0.8,0.14,0.3,4.66,16.93,12.7,12.48,0.11,0.24,3.28,1.03,1.25,0.82,0,0,0.51,0.38,0.06,0.03,3.51,0.1,0.8,0.9,19.81,2.73,4.2,5.33,0.79,0.02,0.5,4.7,17.5,13.38,0,0.3,3.33,1,18.75,5,4.17,0.83,5.6,0.8,19.73,2.99,0,0.17,54.12,49.9,48.24,44.76,41.39,2.86,0.19,3.32,0.25,57.17,52.5,44.58,40.21,2.33,0.25,2.71,0.21,41,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,hughes,jack hughes,j,hughes9800cj
jenner6700cb,88.86,Boone Jenner,6700,C,0,CLB,STL-T.Greiss,15.17,19,11.3,2.8,2.3,21.6,1,1,19,0,2.6,93,0,4,3.4,3.8,110,7,44,-105,13.9,0.9,49,19,11,87,14.3,72,27,36,11,0.35,0.31,0.67,20.27,1.98,3.22,4.74,0.68,0.11,1.11,4.33,15.15,16.59,10.89,0.11,0.06,2.87,0.63,1.15,0.55,0,0,0.24,0.26,0.59,0.04,3.19,0.42,0.42,0.83,20.98,2.37,3.75,5.92,0.63,0.11,1.17,4.92,15,18.67,0.08,0.08,3.48,1.25,11.83,3.5,2.67,0.83,4.17,1.67,20.23,3.33,0.17,0,46.82,43.64,48.31,51.15,40.44,2.69,0.19,2.43,0.21,46,49.77,58.83,40.54,2.67,0.25,2.54,0.21,39.67,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,jenner,boone jenner,b,jenner6700cb
eriksson6700cj,88.62,Joel Eriksson Ek,6700,C,0,MIN,SJ-J.Reimer,14.7,18.4,11,2.33,2.2,9.6,2,1,12,0,1.1,64,1,3,3.2,2.5,-176,5.5,87,-190,13.6,2,71,32,28,95,10.9,53,46,15,13,0.34,0.4,0.74,18.97,2.34,3.02,4.14,0.73,0.11,0.69,3.71,11.86,11.26,8.95,0.13,0.16,3.4,0.78,1.12,0.7,0.02,0.01,0.19,0.23,0.45,0.02,2.69,0.21,0.21,0.43,19.15,1.35,3.21,4.5,0.71,0.07,1.21,4.43,12.71,11.29,0.14,0.14,3.14,0.43,13.86,4.14,3.29,0.86,4.14,0.29,19.23,2.91,0,0.14,46.88,44.9,47.08,43.24,45.03,3.23,0.22,3.02,0.18,49.43,44,48.36,49.85,2.71,0.13,3.62,0.15,49.71,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,eriksson,joel eriksson ek,j,eriksson6700cj
point9000cb,88.56,Brayden Point,9000,C,0,TB,CHI-P.Mrazek,18.21,22.8,13.6,1.12,2,33.6,1,1,11,0,0,19,1,2,4.7,2.1,-500,6.5,89,-500,15.7,0.8,63,33,27,105,19.2,76,23,46,13,0.51,0.51,1.01,19.46,3.11,2.8,3.77,0.74,0.18,0.49,3.3,14.34,13.56,10.74,0.24,0.19,3.89,0.9,1.18,0.77,0,0,0.27,0.32,0.2,0,3.09,0.64,0.64,1.29,19.19,4.03,2.64,3.64,0.73,0.24,0.5,3.14,15.07,14.5,0.43,0.14,3.93,1,12.38,3.38,2.88,0.5,3.5,1.63,18.85,4.08,0.63,0.13,48.66,45.27,50.92,43.89,38.91,3.5,0.27,2.78,0.25,47.29,52.14,44.21,38.93,3.86,0.24,2.8,0.24,35.29,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,point,brayden point,b,point9000cb
mcdavid10600cc,87.98,Connor McDavid,10600,C,0,EDM,TOR-M.Murray,23.06,28.8,17.3,2.69,2.2,33.3,1,1,20,0,-2.1,82,0,2,3.2,3.5,105,6.5,55,110,25.9,5.8,84,48,12,106,29.9,84,15,69,13,0.74,1.15,1.9,22.39,5.09,4.22,5.44,0.77,0.18,0.43,4.65,18.89,15.34,14.36,0.22,0.52,3.76,1.09,1.42,0.77,0.03,0.04,0.5,0.59,0.44,0.05,3.62,0.93,1.21,2.14,22.88,5.61,5.14,6.62,0.78,0.18,0.36,5.5,18.85,13.08,0.14,0.64,3.77,1.31,18.17,4.57,4.14,0.43,6,1.17,22.06,3.54,0.14,0.57,48.08,47.82,43.35,44.94,46.03,3.22,0.32,3.13,0.22,49.33,48.2,39.42,47.3,3.46,0.33,2.4,0.13,44.4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,mcdavid,connor mcdavid,c,mcdavid10600cc
bennett6000cs,86.22,Sam Bennett,6000,C,0,FLA,WPG-C.Hellebuyck,11.35,14.3,8.4,0.42,1.9,6.4,1,2,14,0,0.7,82,2,1,3.5,3.2,-131,6.5,52,-135,11.4,0,52,28,40,100,10.9,18,27,18,11,0.23,0.35,0.58,17.21,2.02,3.09,3.95,0.78,0.07,0.54,3.63,15.94,12.13,12.3,0.04,0.07,1.92,0.45,0.62,0.72,0,0,0.18,0.28,0.99,0.01,3.64,0.5,0,0.5,15.94,1.88,3.83,4.83,0.79,0.13,0.17,4,16.67,11,0,0,2.24,0.5,17,5.67,5.33,0.33,6.33,1,16.27,1.72,0,0,49.82,51.44,45.26,41.76,45.25,3.29,0.21,2.85,0.21,56.5,41,41.67,47.23,2.92,0.09,3.46,0.16,51,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WPG,bennett,sam bennett,s,bennett6000cs
pettersson9700ce,86.01,Elias Pettersson,9700,C,0,VAN,OTT-M.Sogaard,19.58,24.5,14.7,1.06,2,11.7,1,1,16,0,-1.9,32,0,3,3.2,3.5,105,6.5,12,110,19.7,3.6,69,37,25,86,23.1,72,27,36,11,0.54,0.75,1.29,20.2,3.83,3.32,4.76,0.7,0.16,1.01,4.33,12.81,12.76,9.67,0.07,0.25,3.56,0.76,1.31,0.58,0.05,0.05,0.42,0.45,0.17,0.05,3.02,0.5,1,1.5,21.66,4.16,3.5,5,0.7,0.14,1.33,4.83,14.67,12.5,0,0.17,3.64,0.58,13.67,4.67,2.67,2,4.17,0.83,21.41,3.22,0,0,42.07,42.65,43.58,45.6,46.05,3.16,0.25,3.41,0.18,43,42.62,43.45,43.15,2.83,0.21,4.07,0.09,46.71,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,pettersson,elias pettersson,e,pettersson9700ce
