RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
mackinnon9900cn,91.09,Nathan MacKinnon,9900,C,0,COL,ARI-KVejmelka,23.9,29.9,17.9,4.96,2.4,22.4,1,1,21,0,0.8,25,0,2,4.5,2.3,-400,6.5,74,-385,18.2,2.5,49,11,25,99,19.4,50,10,10,10,0.52,0.91,1.43,20.87,4.11,4.51,5.18,0.87,0.12,0.53,5.04,17.96,12.88,12.78,0.15,0.35,3.87,1.27,1.55,0.82,0,0,0.37,0.56,0.67,0.06,4.08,0.88,0.25,1.13,20.65,3.28,5.5,6.38,0.86,0.16,0.25,5.75,17.25,13.75,0.13,0.13,3.61,1,16.67,6.33,6,0.33,7,1.67,20.54,3.73,0.17,0.17,51.74,49.45,45.78,40.27,39.38,3.48,0.27,3.01,0.24,51.78,53.75,44.56,43.88,2.89,0.08,2.25,0.22,42.8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,mackinnon,nathan mackinnon,n,mackinnon9900cn
mcdavid10100cc,87.47,Connor McDavid,10100,C,0,EDM,CHI-MFleury,23.54,29.4,17.7,4.19,2.3,21.3,1,1,22,0,-2.3,21,0,2,3.4,2.8,-154,6,76,-175,22.5,4.1,62,17,19,88,21.5,66,25,8,12,0.56,1.09,1.64,22.56,4.36,3.73,4.3,0.87,0.15,0.43,4.17,19.56,14.98,14.61,0.12,0.46,3.73,0.92,1.03,0.89,0,0,0.43,0.63,0.48,0.07,3.73,0.5,0.92,1.42,21.26,4.01,4.5,5.17,0.87,0.11,0.5,5,18.92,12,0.08,0.33,4.13,0.83,19.29,5.86,5.29,0.57,5.86,1.14,22.02,3.76,0.14,0.43,46.38,45.9,47.13,43.07,40.28,2.81,0.29,2.69,0.24,46.09,48.75,36.55,41.25,3.18,0.2,2.5,0.2,44.2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,mcdavid,connor mcdavid,c,mcdavid10100cc
backlund4800cm,86.96,Mikael Backlund,4800,C,0,CGY,MTL-AHammond,12.24,15.3,9.1,3.77,2.6,11.2,2,0,1,0,3.8,9,0,2,4.1,2,-400,6,47,-400,9.7,2.2,48,23,30,85,13.7,50,20,30,10,0.15,0.37,0.52,17.59,1.77,2.7,3.29,0.82,0.06,0.33,3.02,13.65,10.46,10.46,0,0.08,1.59,0.3,0.37,0.81,0.01,0,0.14,0.29,0.42,0.02,2.43,0.2,0.8,1,16.8,3.57,2.9,4.1,0.71,0.07,0.1,3,14.6,9.2,0,0.2,0.97,0.3,13.67,2.33,2.17,0.17,3.5,0.33,16.01,0.46,0,0,47.23,48.78,44.56,39.18,43.08,2.91,0.2,2.92,0.23,49.22,45.5,36.33,43.63,2.78,0.28,2.88,0.22,40.25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,backlund,mikael backlund,m,backlund4800cm
draisaitl9800cl,86.65,Leon Draisaitl,9800,C,0,EDM,CHI-MFleury,24.99,31.2,18.7,6.26,2.5,23.7,2,1,5,0,-1.2,1,0,2,3.4,2.8,-154,6,76,-175,20.5,3,51,15,26,88,16.1,33,25,0,12,0.67,0.79,1.46,23.11,3.79,3.46,4.22,0.82,0.19,0.21,3.67,17.19,15.44,12.71,0.31,0.26,3.8,1.32,1.63,0.81,0.01,0,0.35,0.53,0.57,0.05,2.76,0.42,0.67,1.08,22.63,2.86,2.83,3.92,0.72,0.15,0.67,3.5,14.08,14.5,0.25,0.17,4.47,0.92,12.57,3.43,2.57,0.86,3.57,1.14,23.39,4.32,0.29,0.29,46.38,45.9,47.13,43.07,40.28,2.81,0.29,2.69,0.24,46.09,48.75,36.55,41.25,3.18,0.2,2.5,0.2,44.2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,draisaitl,leon draisaitl,l,draisaitl9800cl
lindholm7700ce,85.85,Elias Lindholm,7700,C,0,CGY,MTL-AHammond,18.23,22.8,13.6,3.81,2.4,18.4,1,1,6,0,-0.1,6,0,2,4.1,2,-400,6,47,-400,14.5,1.6,54,9,24,86,22,80,0,20,10,0.44,0.52,0.95,19.66,2.9,2.56,3.12,0.82,0.17,0.54,3.1,14.25,11.01,10.87,0.1,0.14,2.79,0.53,0.68,0.78,0.01,0.02,0.32,0.36,0.18,0.01,2.91,0.9,0.7,1.6,19.14,5.02,2.7,4,0.68,0.33,0.6,3.3,13.1,10.4,0.1,0.2,2.61,0.3,12,3,3,0,4.5,0.83,19.5,2.67,0.17,0.33,47.23,48.78,44.56,39.18,43.08,2.91,0.2,2.92,0.23,49.22,45.5,36.33,43.63,2.78,0.28,2.88,0.22,40.25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,lindholm,elias lindholm,e,lindholm7700ce
barkov9400ca,84.24,Aleksander Barkov,9400,C,0,FLA,OTT-AForsberg,20.37,25.5,15.3,2.46,2.2,8,1,1,19,0,-2.4,90,0,5,4.8,2.4,-400,7,66,-335,16.3,2.3,48,10,26,94,22.3,66,33,16,6,0.58,0.64,1.22,20.63,3.55,3.38,3.88,0.87,0.17,0.72,4.11,14.77,10.75,11.61,0.18,0.16,3.9,0.84,1.05,0.8,0.07,0,0.33,0.49,0.26,0.01,3.53,0.67,0.83,1.5,21.15,4.26,4.17,4.33,0.96,0.16,0.5,4.67,16.5,9.5,0.33,0,3.62,1.33,16.5,4.67,4.17,0.5,4.33,1.67,21.15,3.62,0.33,0,49.6,49.17,47.94,39.93,42.74,3.37,0.23,3.05,0.19,52.33,50.09,33.67,43.91,3.5,0.19,2.91,0.16,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,barkov,aleksander barkov,a,barkov9400ca
hartman5700cr,84.18,Ryan Hartman,5700,C,0,MIN,PHI-CHart,12.78,16,9.5,2.46,2.2,36.8,1,0,1,0,3.2,28,1,2,3.8,2.8,-190,6.5,74,-225,10.4,2.5,48,25,32,93,7.8,30,60,0,10,0.29,0.3,0.58,17.65,1.97,2.37,3.09,0.77,0.12,0.66,3.03,12.73,13.39,9.61,0.01,0.05,1.91,0.33,0.49,0.66,0,0,0.27,0.24,0.99,0,2.08,0.1,0.3,0.4,17.63,1.36,1.8,3,0.6,0.06,0.8,2.6,13.3,14.4,0,0,1.63,0.2,12.71,2.43,1.57,0.86,2.57,0.43,16.84,2.05,0,0,43.28,41.41,43.98,44.09,44.3,3.04,0.23,2.86,0.27,39.67,44.14,44.33,41.14,2.89,0.23,2.43,0.35,45.75,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,hartman,ryan hartman,r,hartman5700cr
point8200cb,83.02,Brayden Point,8200,C,0,TB,PIT-TJarry,15.57,19.5,11.7,0.12,1.9,1.6,1,1,11,0,1.9,15,1,2,3.5,2.7,-175,6,62,-175,14.1,0.5,47,11,31,97,21.6,66,0,16,6,0.53,0.43,0.96,19.16,3.01,2.48,3.04,0.82,0.21,0.27,2.76,13.74,12.27,10.55,0.15,0.17,3.5,0.66,0.76,0.86,0,0,0.37,0.26,0.28,0.03,2.95,0.83,0.83,1.67,18.96,5.29,2.83,3.33,0.85,0.29,0.17,3,13.5,15.67,0.17,0.17,3.77,1.17,10,3.33,3.33,0,3.33,1.67,19.18,4.98,0.33,0.33,41.06,42.96,42.41,40.03,45.65,3,0.27,2.44,0.19,43.6,41.11,48.2,49.22,3,0.2,2.44,0.23,49.4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,point,brayden point,b,point8200cb
bennett6800cs,81.51,Sam Bennett,6800,C,0,FLA,OTT-AForsberg,14.22,17.9,10.6,1.65,2.1,18.1,2,2,7,0,1,18,0,5,4.8,2.4,-400,7,66,-335,11.8,2.8,45,28,32,91,11.2,50,50,16,6,0.41,0.41,0.83,16.79,2.97,3.17,3.67,0.87,0.13,0.4,3.57,13.93,10.05,10.61,0.08,0.05,2.41,0.61,0.69,0.88,0,0.01,0.33,0.35,1.2,0.03,3.43,0.33,0,0.33,15.73,1.26,4,4.5,0.89,0.08,0.5,4.5,12.17,9.67,0,0,1.66,0.33,12.17,4.5,4,0.5,4.5,0.33,15.73,1.66,0,0,49.6,49.17,47.94,39.93,42.74,3.37,0.23,3.05,0.19,52.33,50.09,33.67,43.91,3.5,0.19,2.91,0.16,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,bennett,sam bennett,s,bennett6800cs
eriksson5800cj,79.44,Joel Eriksson Ek,5800,C,0,MIN,PHI-CHart,14.84,18.7,11,4.32,2.6,3.2,3,1,6,0,-2,21,1,2,3.8,2.8,-190,6.5,74,-225,11,2.3,41,23,24,93,11.6,50,40,10,10,0.33,0.24,0.57,17.94,1.91,2.57,2.87,0.9,0.13,0.74,3.31,11.06,11.39,8.37,0.12,0.02,2.06,0.46,0.54,0.85,0,0,0.21,0.22,0.44,0.01,2.38,0.3,0.3,0.6,18.4,1.96,2.9,3.5,0.83,0.1,0.5,3.4,9.4,10.5,0.2,0.1,2.96,1.2,9.86,3.29,2.86,0.43,3.57,1.43,18.8,3.1,0.14,0.14,43.28,41.41,43.98,44.09,44.3,3.04,0.23,2.86,0.27,39.67,44.14,44.33,41.14,2.89,0.23,2.43,0.35,45.75,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,eriksson,joel eriksson ek,j,eriksson5800cj
