RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
aho9100cs,86.48,Sebastian Aho,9100,C,0,CAR,CLB-EMerzlikins,15.7,19.7,11.7,-1.59,1.7,4.8,1,1,6,0,3.3,5,0,2,4.2,2.5,-290,6.5,87,-278,16.3,1.2,44,14,30,101,14.4,33,16,0,6,0.46,0.62,1.08,19.73,3.28,2.88,3.46,0.83,0.16,0.43,3.31,14.66,11.5,10.92,0.16,0.18,3.27,0.76,0.94,0.81,0.03,0.02,0.27,0.42,0.58,0.05,2.57,0,1.25,1.25,18.31,4.1,2,3.25,0.62,0,0.25,2.25,13.75,10,0,0.5,3.67,0.25,13.75,2.25,2,0.25,3.25,0.5,18.31,3.67,0,0.5,50.01,47.67,48.58,40.19,43.47,2.98,0.3,2.59,0.26,53.33,48,42.33,42.75,3.5,0.38,3.38,0.3,39.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,aho,sebastian aho,s,aho9100cs
granlund5300cm,84.06,Mikael Granlund,5300,C,0,NAS,BUF-ADell,10.03,12.6,7.5,0.53,1.9,4.8,1,1,6,0,2.6,94,0,2,4.1,2.1,-375,6,87,-303,9.8,0.9,45,14,34,99,9.4,44,11,0,9,0.22,0.48,0.7,20.16,2.08,1.47,1.6,0.92,0.15,0.66,2.13,12.2,13.07,9.4,0.08,0.14,2.69,0.3,0.31,0.96,0,0,0.14,0.34,0.35,0.01,2.29,0,0.86,0.86,21.91,2.35,0.86,1.43,0.6,0,0.57,1.43,12,14.71,0,0.57,3.37,0.14,12,1.43,0.86,0.57,1.43,0.14,21.91,3.37,0,0.57,44.62,42.36,46.61,41.95,41.01,2.82,0.26,2.51,0.26,39.11,50.13,41.11,39.25,3.89,0.34,2.5,0.2,38.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,granlund,mikael granlund,m,granlund5300cm
bergeron8200cp,83.98,Patrice Bergeron,8200,C,0,BOS,PHI-CHart,2.84,3.7,2,-12.61,0.3,3.2,1,1,18,0,0.4,3,2,1,3.8,2.4,-260,6,69,-250,15.6,1.6,47,12,27,100,14.5,44,33,0,9,0.39,0.48,0.87,18.37,2.84,3.6,3.86,0.93,0.11,0.71,4.32,15.69,8.39,12.49,0.11,0.16,3.13,0.83,0.99,0.84,0.03,0.02,0.24,0.3,0.43,0.01,3.69,0.25,0.5,0.75,17.46,2.58,4.13,5.13,0.8,0.06,0.38,4.5,14.25,7.5,0,0.13,2.85,0.88,14.14,4.71,4.43,0.29,5.14,1,17.57,3.14,0,0.14,47.69,46.61,43.51,40.03,44.89,2.85,0.3,2.97,0.3,46.11,49.89,36.67,44.67,3.11,0.14,2.67,0.21,42.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,bergeron,patrice bergeron,p,bergeron8200cp
trocheck5200cv,83.91,Vincent Trocheck,5200,C,0,CAR,CLB-EMerzlikins,13.41,16.8,10,4.12,2.6,4.8,2,1,4,0,-0.1,80,0,2,4.2,2.5,-290,6.5,87,-278,10.8,1.6,44,18,42,99,8.9,33,33,0,6,0.29,0.47,0.76,18.11,2.52,2.27,2.61,0.87,0.13,0.58,2.85,12.82,10.75,9.83,0.13,0.13,3.19,0.46,0.56,0.83,0,0,0.17,0.34,0.75,0.01,2.08,0.17,0.5,0.67,19.95,2.01,1.17,2.33,0.5,0.14,0.67,1.83,15.5,12.33,0,0,3.6,0.17,14,1.25,0.75,0.5,2,0.25,18.91,3.79,0,0,50.01,47.67,48.58,40.19,43.47,2.98,0.3,2.59,0.26,53.33,48,42.33,42.75,3.5,0.38,3.38,0.3,39.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,trocheck,vincent trocheck,v,trocheck5200cv
o'reilly5600cr,82.49,Ryan O'Reilly,5600,C,0,STL,SEA-CDriedger,14.52,18.3,10.7,4.41,2.6,4.8,1,2,9,0,-0.8,99,0,4,3.6,2.6,-195,6,92,-250,13.1,1.4,50,8,27,96,13.5,75,12,12,8,0.33,0.52,0.85,20.36,2.51,2.37,2.58,0.92,0.14,0.52,2.89,12.63,11.96,9.37,0.08,0.12,2.7,0.47,0.51,0.93,0.02,0.01,0.23,0.39,0.24,0.03,2.88,0.25,0.5,0.75,19.68,2.29,3.13,3.38,0.93,0.08,0.88,4,12,10.75,0.25,0,3.17,0.63,11.2,4,3,1,3.2,0.8,18.96,2.64,0.2,0,42.18,41.11,42.37,44.38,40.51,2.82,0.32,2.29,0.23,39.88,45.38,43,39.13,3.13,0.32,2.5,0.35,40.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,o'reilly,ryan o'reilly,r,o'reilly5600cr
backlund4300cm,81.90,Mikael Backlund,4300,C,0,CGY,OTT-MMurray,10.32,13,7.6,2.88,2.4,3.2,2,2,9,0,3.2,25,0,6,3.9,2.3,-290,6,86,-250,9,1.5,44,19,34,89,9,60,40,40,5,0.15,0.34,0.48,17.57,1.64,2.48,2.86,0.87,0.06,0.39,2.88,12.93,10.71,9.91,0,0.09,1.66,0.31,0.33,0.92,0.01,0.01,0.13,0.24,0.47,0.01,2.8,0,0.4,0.4,16.91,1.42,2.6,2.6,1,0,1,3.6,12.6,11,0,0,1.87,0.2,12.6,3.6,2.6,1,2.6,0.2,16.91,1.87,0,0,48.26,46.08,47.99,40.54,42.87,2.97,0.24,3.05,0.28,47.6,48.75,48,39,3.4,0.18,4.75,0.11,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,backlund,mikael backlund,m,backlund4300cm
strome5700cr,80.59,Ryan Strome,5700,C,0,NYR,SJ-AHill,11.6,14.6,8.6,1.28,2,11.2,2,1,4,0,9.4,1,0,3,3,2.7,-132,5.5,84,-118,11.8,1.6,50,15,25,92,10,55,22,0,9,0.25,0.62,0.87,18.27,2.86,2.25,2.54,0.89,0.11,0.27,2.53,11.94,12.43,8.93,0.05,0.23,3.16,0.46,0.57,0.8,0,0.02,0.2,0.36,0.85,0.02,2.46,0.3,0.5,0.8,18.88,2.54,2.6,3.5,0.74,0.12,0.3,2.9,10.3,14,0,0.1,3.35,0.3,11.14,3.14,2.71,0.43,3.43,0.29,18.92,3.64,0,0,40.4,37.67,47.24,45.94,42.76,3.06,0.25,2.92,0.23,31.9,46.22,50.1,46.89,3,0.13,2.56,0.3,47.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,strome,ryan strome,r,strome5700cr
staal3800cj,80.36,Jordan Staal,3800,C,0,CAR,CLB-EMerzlikins,10.04,12.7,7.4,3.62,2.6,4.8,3,0,1,0,0.8,4,0,2,4.2,2.5,-290,6.5,87,-278,9.2,1.5,39,20,43,99,4.6,33,50,0,6,0.24,0.35,0.59,18.18,1.95,1.95,2.24,0.87,0.12,0.45,2.4,12.64,10.88,9.49,0.08,0.07,2.25,0.34,0.37,0.94,0,0.01,0.16,0.26,0.48,0.01,1.5,0,0.5,0.5,15.13,1.98,1,2.75,0.36,0,0,1,14.25,9.25,0,0.25,0.47,0,14.25,1,1,0,2.75,0,15.13,0.47,0,0.25,50.01,47.67,48.58,40.19,43.47,2.98,0.3,2.59,0.26,53.33,48,42.33,42.75,3.5,0.38,3.38,0.3,39.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,staal,jordan staal,j,staal3800cj
barzal6900cm,79.12,Mathew Barzal,6900,C,0,NYI,NJD-JGillies,13.21,16.6,9.8,0.43,1.9,16.8,1,1,14,0,-0.1,25,0,5,3.7,2.5,-220,6,62,-182,12.1,0.2,41,13,35,96,17,20,20,20,5,0.31,0.52,0.83,18.4,2.71,2.46,2.68,0.92,0.13,0.28,2.74,14.34,13.24,10.87,0.02,0.19,2.33,0.38,0.41,0.92,0,0,0.29,0.34,0.79,0.01,2.99,0.5,1.5,2,19.36,6.2,4,4.5,0.89,0.13,0.5,4.5,17,13.5,0,0.5,1.92,0.5,17,4.5,4,0.5,4.5,0.5,19.36,1.92,0,0.5,44.57,42.68,44.57,46.18,45.39,2.36,0.28,2.71,0.28,39.4,47.2,46.8,45.8,2.6,0.31,2,0.1,49.83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,barzal,mathew barzal,m,barzal6900cm
johansen5500cr,78.21,Ryan Johansen,5500,C,0,NAS,BUF-ADell,8.14,10.3,5.9,-1.77,1.5,11.7,2,1,5,0,5.1,7,0,2,4.1,2.1,-375,6,87,-303,8.9,0.6,40,18,42,99,10,33,33,11,9,0.22,0.39,0.62,16.83,2.21,1.49,1.66,0.9,0.15,0.44,1.93,11.46,11.52,8.95,0.09,0.12,2.56,0.41,0.44,0.91,0,0,0.13,0.27,0.65,0,2.09,0.29,0.43,0.71,16.29,2.62,1.57,2.43,0.65,0.18,0.29,1.86,9,10.43,0.14,0.29,3.25,0.71,9,1.86,1.57,0.29,2.43,0.86,16.29,3.25,0.14,0.29,44.62,42.36,46.61,41.95,41.01,2.82,0.26,2.51,0.26,39.11,50.13,41.11,39.25,3.89,0.34,2.5,0.2,38.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,johansen,ryan johansen,r,johansen5500cr
