RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
mcdavid10000cc,91.14,Connor McDavid,10000,C,0,EDM,BUF-CAnderson,24.58,30.7,18.4,5.44,2.5,26.4,1,1,18,0,-1,28,0,2,4.2,2.6,-274,6.5,78,0,21.8,3.2,60,13,21,87,21.8,66,8,33,12,0.57,1.03,1.61,22.58,4.28,3.71,4.33,0.86,0.15,0.42,4.12,19.09,14.76,14.26,0.13,0.45,3.84,0.95,1.08,0.88,0,0,0.44,0.58,0.48,0.07,3.57,0.62,0.85,1.46,22.73,3.85,4.46,5.08,0.88,0.14,0.38,4.85,17.62,13.31,0.15,0.46,4.71,1.15,15.67,3.67,3.5,0.17,4.17,1.33,23.56,5.81,0.17,0.5,45.33,45.51,46.78,42.97,41.09,2.84,0.3,2.71,0.25,42.67,42.17,37,44.33,3,0.28,2.17,0.15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,mcdavid,connor mcdavid,c,mcdavid10000cc
draisaitl9800cl,88.93,Leon Draisaitl,9800,C,0,EDM,BUF-CAnderson,26.04,32.5,19.5,7.31,2.7,20,2,1,10,0,-1.3,12,0,2,4.2,2.6,-274,6.5,78,0,19.7,2,49,14,27,87,16.7,50,0,16,12,0.62,0.8,1.42,23.19,3.67,3.37,4.23,0.8,0.18,0.24,3.61,16.51,15.31,12.12,0.28,0.28,3.92,1.26,1.62,0.78,0.01,0,0.33,0.52,0.6,0.06,2.73,0.46,0.85,1.31,23.95,3.28,2.62,3.77,0.69,0.18,0.69,3.31,13.23,14.77,0.23,0.23,5.06,1,14,3.17,2.67,0.5,4,2,24.61,5.91,0.17,0.17,45.33,45.51,46.78,42.97,41.09,2.84,0.3,2.71,0.25,42.67,42.17,37,44.33,3,0.28,2.17,0.15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,draisaitl,leon draisaitl,l,draisaitl9800cl
horvat6800cb,85.70,Bo Horvat,6800,C,0,VAN,DET-ANedeljkovic,13.71,17.2,10.2,1.14,2,3.2,2,1,9,0,2.1,4,0,2,3.9,2.8,-210,6.5,90,0,12,0.9,43,12,32,83,18.7,54,36,18,11,0.36,0.35,0.7,20.07,2.09,2.6,3.2,0.81,0.14,0.63,3.23,14.21,14.21,10.63,0.12,0.09,3.19,0.66,0.83,0.8,0.02,0,0.21,0.26,0.58,0.01,2.58,0.67,0.5,1.17,18.45,3.81,2.42,3.08,0.78,0.28,0.67,3.08,13.25,12.75,0.25,0.08,3.05,0.83,13.33,3.5,3,0.5,3.67,1.17,18.5,2.7,0.17,0.17,47.54,43.72,46.88,46.95,39.23,3.03,0.19,2.72,0.21,45.83,55.67,46.83,44.67,3.33,0.3,1.33,0.25,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,horvat,bo horvat,b,horvat6800cb
barkov9300ca,84.85,Aleksander Barkov,9300,C,0,FLA,VGK-,20.55,25.7,15.4,2.85,2.2,16.5,1,1,6,0,-1.6,12,1,2,3.8,2.9,-181,6.5,76,0,15.8,1.5,47,7,27,94,19.4,58,8,33,12,0.54,0.67,1.21,20.46,3.55,3.25,3.84,0.85,0.17,0.67,3.92,14.64,10.41,11.45,0.18,0.18,3.81,0.8,1.03,0.78,0.05,0,0.3,0.49,0.29,0.01,2.63,0.33,1.17,1.5,20.55,4.38,2.83,3.5,0.81,0.12,0.75,3.58,15.17,9.33,0.25,0.33,3.46,1,13.43,2.71,1.86,0.86,2.86,0.71,20.15,3.54,0.14,0.57,48.77,49.96,44.42,39.6,49.38,3.35,0.22,2.7,0.21,54.8,46.5,35,56,3.2,0.25,2.75,0.09,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,barkov,aleksander barkov,a,barkov9300ca
kuznetsov7300ce,84.72,Evgeny Kuznetsov,7300,C,0,WAS,CLB-JKorpisalo,15.01,18.8,11.2,1.41,2.1,14.1,1,1,8,0,2.9,4,1,2,3.9,2.8,-209,6.5,51,0,12.2,-0.2,41,8,37,93,16.6,55,11,11,9,0.31,0.64,0.94,19.62,2.87,2.46,3.18,0.77,0.12,0.35,2.81,12.75,12.69,9.73,0.07,0.22,3.6,0.77,0.93,0.83,0.02,0.02,0.21,0.39,0.42,0,2.9,0.4,0.7,1.1,19.18,3.44,2.7,3.5,0.77,0.15,0.1,2.8,12,14,0.3,0.1,3.59,0.8,11,2.83,2.67,0.17,3.5,1,18.62,3.3,0.5,0,47.23,44.63,49.54,42.45,44.47,2.96,0.21,2.76,0.19,40.5,52,42.25,41.83,3.25,0.23,3.33,0.15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,kuznetsov,evgeny kuznetsov,e,kuznetsov7300ce
bennett6300cs,84.58,Sam Bennett,6300,C,0,FLA,VGK-,14.4,18.1,10.7,2.85,2.3,18.4,2,2,10,0,-0.2,94,1,2,3.8,2.9,-181,6.5,76,0,12.2,2.6,46,27,34,91,11.4,50,8,50,12,0.41,0.41,0.82,16.95,2.9,3.17,3.69,0.86,0.13,0.41,3.58,13.86,10.33,10.51,0.08,0.08,2.46,0.68,0.76,0.9,0,0.01,0.33,0.32,1.23,0.03,2.76,0.25,0.25,0.5,15.78,1.9,3.5,4,0.88,0.07,0.42,3.92,12.33,11.25,0,0.17,1.47,0.67,12.43,3.14,2.86,0.29,3.43,1,16.07,1.53,0,0.29,48.77,49.96,44.42,39.6,49.38,3.35,0.22,2.7,0.21,54.8,46.5,35,56,3.2,0.25,2.75,0.09,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,bennett,sam bennett,s,bennett6300cs
hintz6500cr,84.54,Roope Hintz,6500,C,0,DAL,MTL-JAllen,16.86,21.1,12.6,4.9,2.6,9.6,1,1,5,0,-0.3,91,0,2,3.5,2.7,-181,6,56,0,13.2,1.8,49,15,32,89,11.3,45,0,27,11,0.4,0.57,0.96,18.04,3.19,2.59,3.36,0.77,0.15,0.57,3.16,13.93,11.25,10.63,0.11,0.22,2.47,0.49,0.63,0.78,0.02,0.01,0.26,0.33,0.27,0.01,2.49,0.18,0.55,0.73,19.89,2.2,2.09,3.36,0.62,0.09,0.73,2.82,13.18,12.36,0,0.09,2.72,0.18,9.5,2,1.33,0.67,2.33,0.33,18.68,1.89,0,0.17,45.51,44.95,44.53,43.66,43.06,2.8,0.25,2.93,0.23,45.8,45.75,39.2,40.25,3.4,0.06,3,0.17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,hintz,roope hintz,r,hintz6500cr
granlund4400cm,84.07,Mikael Granlund,4400,C,0,NAS,PHI-CHart,9.68,12.2,7.2,2.03,2.2,10.1,2,1,5,0,1.8,32,0,2,3.8,2.9,-178,6.5,67,0,10.1,1.2,49,16,35,93,8.8,45,18,27,11,0.21,0.52,0.73,20.54,2.13,1.53,1.89,0.81,0.14,0.58,2.11,11.89,13.78,9.17,0.08,0.19,2.94,0.31,0.4,0.78,0,0,0.13,0.33,0.39,0.01,2.01,0.18,0.27,0.45,19.72,1.37,1.91,2.36,0.81,0.1,0.73,2.64,10.55,13.91,0.18,0.27,3.25,0.64,10.43,2.29,1.43,0.86,1.57,0.57,18.49,2.82,0.14,0.29,42.95,40.75,44.95,42.14,44.89,2.88,0.23,2.92,0.27,37.5,46.25,47,45.75,3.75,0.2,2,0.25,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,granlund,mikael granlund,m,granlund4400cm
crosby8700cs,83.14,Sidney Crosby,8700,C,0,PIT,STL-VHusso,17.19,21.5,12.9,0.72,2,9.6,1,1,8,0,0.1,4,0,2,3.2,3,-124,6,62,0,16.4,1,43,9,22,95,18.1,40,0,0,10,0.41,0.73,1.15,20.1,3.43,2.96,3.51,0.85,0.14,0.48,3.44,16.39,14.06,12.62,0.1,0.32,3.07,0.61,0.73,0.83,0.01,0,0.3,0.41,0.41,0.05,2.79,0.55,0.64,1.18,20.32,3.48,2.73,3.36,0.81,0.2,0.64,3.36,15.73,13.18,0.09,0.18,3.91,0.55,14.5,3.17,2.33,0.83,2.83,1,19.99,3.48,0.17,0,47.59,46.62,45.16,42.55,40.89,2.92,0.27,2.78,0.2,49.4,50,38.2,40.5,3.8,0.21,2.75,0.09,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,crosby,sidney crosby,s,crosby8700cs
johansen5200cr,82.18,Ryan Johansen,5200,C,0,NAS,PHI-CHart,7.92,10,5.8,-1.37,1.5,14.1,1,1,6,0,4.1,18,0,2,3.8,2.9,-178,6.5,67,0,9.6,0.9,46,20,43,93,9.6,45,9,36,11,0.25,0.41,0.66,16.5,2.4,1.46,1.77,0.83,0.17,0.46,1.92,10.74,11.76,8.31,0.1,0.12,2.71,0.49,0.57,0.86,0,0,0.15,0.29,0.78,0,1.95,0.18,0.55,0.73,16.18,2.71,1.27,1.91,0.67,0.14,0.55,1.82,10.27,10.82,0.09,0.18,2.86,0.64,11.71,1.43,1,0.43,1.71,1,16.4,2.65,0.14,0.14,42.95,40.75,44.95,42.14,44.89,2.88,0.23,2.92,0.27,37.5,46.25,47,45.75,3.75,0.2,2,0.25,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,johansen,ryan johansen,r,johansen5200cr
