RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
mackinnon9900cn,93.09,Nathan MacKinnon,9900,C,0,COL,NJD-AHammond,23.49,29.4,17.6,4.55,2.4,3.2,1,1,24,0,1.5,7,2,1,4.5,2.7,-287,7,83,-385,19.3,2.8,45,11,25,95,23.1,46,15,15,13,0.55,0.91,1.45,21.24,4.1,4.69,5.71,0.82,0.12,0.57,5.26,18.15,14.75,13.11,0.14,0.35,3.75,1.2,1.6,0.75,0,0,0.4,0.56,0.66,0.04,3.51,0.67,1,1.67,21.22,4.72,3.92,5.33,0.73,0.17,0.33,4.25,18.27,16.55,0.08,0.42,3.47,0.92,18.8,4.83,4.5,0.33,6.5,2.17,21.47,3.25,0.17,0.33,47.86,49,46.42,43.39,46.18,3.31,0.29,2.59,0.22,48.54,46.15,46.15,42.62,2.77,0.39,2.5,0.26,38.83,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,mackinnon,nathan mackinnon,n,mackinnon9900cn
bergeron7800cp,87.15,Patrice Bergeron,7800,C,0,BOS,OTT-AForsberg,15.14,19,11.3,0.51,1.9,6.4,1,1,17,0,-0.6,90,0,2,3.8,2.4,-265,6,82,-295,15.3,1.8,47,12,26,100,19.7,50,14,7,14,0.34,0.52,0.86,18.33,2.81,3.92,4.63,0.85,0.09,0.66,4.58,15.86,8.62,12.76,0.1,0.19,2.99,0.82,1.13,0.73,0.01,0.03,0.23,0.3,0.42,0,3.65,0.4,0.8,1.2,18.11,3.98,4.5,5.8,0.78,0.09,0.6,5.1,14.8,8.5,0.1,0.1,3.47,0.5,15.57,5.71,4.86,0.86,5.71,0.71,18.18,3.24,0.14,0,46.72,47.95,46.74,39.69,43.16,2.78,0.26,3.04,0.2,49.79,42.29,37.36,47.5,3.36,0.13,2.53,0.21,41.33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,bergeron,patrice bergeron,p,bergeron7800cp
horvat7700cb,86.74,Bo Horvat,7700,C,0,VAN,ARI-KVejmelka,13.51,16.9,10.1,-0.91,1.8,3.2,1,1,13,0,0.8,3,0,2,4,2.2,-317,6,94,-278,12.7,1.4,45,10,31,92,18,64,14,28,14,0.4,0.31,0.72,19.87,2.17,2.72,3.46,0.79,0.15,0.64,3.36,13.87,13.78,10.46,0.16,0.08,3.2,0.75,1,0.75,0.02,0,0.22,0.24,0.6,0.03,3.05,0.79,0.29,1.07,18.81,3.41,3,4.38,0.68,0.26,0.71,3.71,12.15,12.23,0.29,0.07,2.79,0.93,10,3.83,3.67,0.17,4.4,1.83,18.13,2.96,0.5,0.17,48.44,44.33,48.06,46.7,39.04,2.99,0.22,2.96,0.26,44.31,55.21,46.54,38.43,2.57,0.31,2.93,0.25,45.33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,horvat,bo horvat,b,horvat7700cb
mcdavid10000cc,86.49,Connor McDavid,10000,C,0,EDM,NAS-JSaros,21.97,27.5,16.5,2.83,2.2,21.8,1,1,24,0,1.8,7,0,2,3,3.2,104,6,46,-102,22.5,3.7,63,13,19,91,24,73,6,13,15,0.59,1.04,1.63,22.37,4.37,3.96,4.77,0.83,0.15,0.37,4.33,19.48,14.4,14.71,0.12,0.46,3.74,0.97,1.15,0.84,0,0.01,0.47,0.58,0.51,0.08,4.21,0.67,1,1.67,21.15,4.74,4.53,5.8,0.78,0.15,0.27,4.8,20.43,14.07,0.07,0.33,2.94,0.73,20.17,6.14,6,0.14,6.57,1.14,21.53,2.45,0.14,0,47.85,47.42,43.04,42.9,42.44,2.91,0.28,3.35,0.21,51.57,46.31,46.71,46.69,2.4,0.31,3.29,0.17,50.2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,mcdavid,connor mcdavid,c,mcdavid10000cc
matthews10200ca,86.36,Auston Matthews,10200,C,0,TOR,WAS-ISamsonov,21.93,27.4,16.4,2.38,2.2,25.6,1,1,24,0,-3.7,32,0,2,3.8,2.9,-175,6.5,55,-128,22.4,4.8,58,16,17,93,30.3,71,21,7,14,0.78,0.56,1.34,20.75,3.87,4.82,6.2,0.78,0.16,0.86,5.68,18.27,12.86,14.05,0.18,0.18,3.2,1.01,1.32,0.77,0,0,0.6,0.38,0.18,0.05,4.18,1.08,0.75,1.83,20.87,5.26,5.92,7.58,0.78,0.18,1,6.92,17.36,11.91,0.17,0.25,3.95,1.42,17.5,7.57,6.71,0.86,8.29,2.86,21.08,4.17,0.14,0.43,46.31,49.07,43.14,42.41,44.8,2.76,0.27,2.72,0.21,45.77,45.38,42.38,44.69,3.21,0.27,2.85,0.16,47.2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,matthews,auston matthews,a,matthews10200ca
lindholm8100ce,86.28,Elias Lindholm,8100,C,0,CGY,VGK-,17.04,21.4,12.7,1.8,2.1,8,1,1,10,0,0.2,6,0,2,3.4,2.7,-162,6,70,-157,15.4,1.6,54,9,21,87,14.7,42,7,28,14,0.53,0.45,0.98,19.86,2.96,2.72,3.42,0.8,0.19,0.61,3.33,14.94,11.51,11.55,0.11,0.11,2.78,0.49,0.69,0.72,0.01,0.01,0.4,0.33,0.22,0.02,2.81,0.57,0.29,0.86,19.31,2.67,2.71,3.15,0.86,0.21,0.71,3.43,14.69,12,0.07,0.07,2.66,0.5,14.83,4,3.29,0.71,3.5,1.14,19.81,3.02,0,0,49.38,50.7,44.97,40.2,49.78,2.87,0.22,2.63,0.23,53.23,48.15,38.92,51.92,2.64,0.24,2.15,0.32,49,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,lindholm,elias lindholm,e,lindholm8100ce
aho7900cs,86.16,Sebastian Aho,7900,C,0,CAR,DET-ANedeljkovic,17.9,22.4,13.4,3.07,2.3,8,1,1,4,0,5,21,0,2,4.4,2.3,-367,6.5,86,-420,16.2,0.1,41,11,26,101,13,33,13,33,15,0.48,0.6,1.08,19.35,3.35,2.86,3.87,0.74,0.17,0.37,3.23,14.11,11.55,10.71,0.19,0.18,3.12,0.67,1.02,0.65,0.03,0.02,0.27,0.4,0.58,0.07,2.95,0.47,0.47,0.93,18.48,3.02,2.07,3.53,0.58,0.23,0.07,2.13,11.53,10.67,0.07,0.13,2.67,0.27,10.86,2.29,2.14,0.14,3.57,0.86,18.26,2.47,0.14,0,48.83,49.03,47.36,39.78,40.15,2.85,0.24,2.75,0.25,50.29,45.86,34.71,42.93,2.6,0.13,3.21,0.22,37.29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,aho,sebastian aho,s,aho7900cs
hertl6400ct,85.62,Tomas Hertl,6400,C,0,SJ,CHI-KLankinen,13.82,17.3,10.3,2.07,2.2,17.6,1,1,8,0,0.5,32,0,2,3.2,2.9,-123,6,63,104,14.1,2.6,51,19,27,87,13.7,50,7,21,14,0.4,0.48,0.88,19.85,2.66,2.64,3.43,0.77,0.15,0.72,3.35,13.99,14.17,10.35,0.07,0.15,2.64,0.39,0.55,0.71,0,0,0.33,0.33,0.41,0.03,2.45,0.21,0.71,0.93,20.71,2.69,2.36,3.46,0.68,0.09,0.93,3.29,15.69,15,0.14,0.14,3.18,0.43,17.67,2.43,1.86,0.57,3.17,0.43,20.74,2.44,0.29,0,47.6,41.41,48.53,50.52,40.75,2.71,0.17,2.72,0.23,40.23,55.67,50,41.25,2.86,0.13,2.31,0.27,44.4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,hertl,tomas hertl,t,hertl6400ct
pettersson6800ce,85.47,Elias Pettersson,6800,C,0,VAN,ARI-KVejmelka,11.98,15.1,8.9,-0.59,1.8,18.9,1,1,11,0,0.8,21,0,2,4,2.2,-317,6,94,-278,12.5,1.1,32,17,29,92,19,50,35,14,14,0.35,0.47,0.82,18.5,2.66,2.34,3.49,0.67,0.15,0.54,2.88,13.21,12.55,9.85,0.12,0.23,3.3,0.64,1.06,0.61,0.03,0,0.2,0.24,0.16,0.01,3.06,0.62,0.69,1.31,19.97,3.94,3.23,4.62,0.7,0.19,0.38,3.62,13.5,12.75,0.15,0.46,3.15,0.62,14,4,3.83,0.17,5.5,1,20.13,3.42,0.17,0.67,48.44,44.33,48.06,46.7,39.04,2.99,0.22,2.96,0.26,44.31,55.21,46.54,38.43,2.57,0.31,2.93,0.25,45.33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,pettersson,elias pettersson,e,pettersson6800ce
tavares7300cj,85.30,John Tavares,7300,C,0,TOR,WAS-ISamsonov,14.89,18.6,11.2,1.29,2,30.4,2,1,5,0,1.4,18,0,2,3.8,2.9,-175,6.5,55,-128,14,0.3,50,9,34,93,15.3,57,21,28,14,0.38,0.6,0.98,17.97,3.27,3.01,4.17,0.72,0.13,0.53,3.54,14.44,13.33,10.92,0.13,0.17,2.95,0.85,1.15,0.74,0,0,0.25,0.43,0.39,0.01,2.5,0.5,0.5,1,18.09,3.32,2.71,4.29,0.63,0.18,0.43,3.14,12.54,12.15,0.21,0.29,3.65,0.93,10.67,3.14,2.57,0.57,4.14,0.86,18.56,4.28,0.14,0.29,46.31,49.07,43.14,42.41,44.8,2.76,0.27,2.72,0.21,45.77,45.38,42.38,44.69,3.21,0.27,2.85,0.16,47.2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,tavares,john tavares,j,tavares7300cj
