RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
stamkos9700cs,95.25,Steven Stamkos,9700,C,0,TB,NAS-J.Saros,18.17,22.7,13.6,-0.35,1.9,24.5,1,1,12,0,1.7,5,0,2,3.8,2.9,-185,6.5,77,-192,18.2,2.1,73,34,21,97,18.4,75,16,25,12,0.52,0.69,1.21,19,3.82,3.16,4.22,0.75,0.17,0.55,3.71,12.83,12.43,9.67,0.19,0.28,4.14,1.35,1.82,0.74,0,0,0.33,0.41,0.7,0.03,3.09,0.54,0.77,1.31,18.83,4.17,2.62,4.15,0.63,0.21,0.38,3,11.77,11.46,0.15,0.23,4.45,0.92,13.17,2.5,2,0.5,3.67,1.67,19.92,4.39,0.17,0.17,47.17,43.5,45.33,42.52,42.96,3.44,0.26,3.58,0.22,47.15,46.64,40.23,43.91,3.54,0.33,3.18,0.26,49,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,stamkos,steven stamkos,s,stamkos9700cs
barkov8600ca,95.15,Aleksander Barkov,8600,C,0,FLA,DET-A.Nedeljkovic,19.15,24,14.3,2.88,2.2,12.8,2,1,20,0,0.8,37,0,2,3.9,2.8,-205,6.5,55,-176,17.9,1.1,59,27,29,93,22.7,30,30,15,13,0.45,0.74,1.19,21,3.4,3.49,4.51,0.77,0.13,0.74,4.23,16,11.19,12.04,0.18,0.25,3.83,0.84,1.18,0.71,0.05,0.01,0.23,0.48,0.25,0.03,3.39,0.5,0.83,1.33,21.79,3.66,5,5.67,0.88,0.1,1,6,15.17,13.83,0.33,0.5,3.69,1.67,10,6,5,1,6,2,20.12,6.15,1,2,46.13,51.6,47.08,40.52,40.37,3.43,0.23,2.75,0.25,47.54,43.69,43.69,43,3.46,0.31,2.46,0.25,45.57,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,barkov,aleksander barkov,a,barkov8600ca
hintz8500cr,92.08,Roope Hintz,8500,C,0,DAL,OTT-A.Forsberg,17.08,21.4,12.8,1.02,2,24,1,1,10,0,0.7,10,0,2,3.9,2.8,-200,6.5,78,-210,14.6,1.4,65,35,32,93,15.1,61,15,30,13,0.44,0.57,1.01,18.24,3.32,2.48,3.58,0.69,0.18,0.69,3.17,13.97,12.2,10.55,0.1,0.24,2.81,0.53,0.74,0.72,0.02,0.01,0.31,0.33,0.34,0.01,3.02,0.46,0.62,1.08,18.35,3.53,2.23,2.85,0.78,0.21,0.31,2.54,15,11.62,0,0.31,3.16,0.58,16.71,2.43,2.29,0.14,3,0.5,18.81,4.69,0,0.29,47.59,45.21,45.34,46.7,45.84,3.08,0.22,3.27,0.2,48.71,44.86,40.29,49.64,2.86,0.23,3.57,0.24,53.14,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,hintz,roope hintz,r,hintz8500cr
dubois7700cp,89.00,Pierre-Luc Dubois,7700,C,0,WPG,STL-T.Greiss,13.59,17,10.1,-0.83,1.8,37.3,2,1,9,0,0.2,21,1,2,3.5,3.2,-125,6.5,79,-102,12.8,0.9,62,30,36,79,15.6,83,33,16,12,0.33,0.45,0.78,18.75,2.5,2.86,4.13,0.69,0.11,0.43,3.29,13.81,13.9,10.63,0.16,0.09,3.35,0.91,1.13,0.81,0,0,0.16,0.36,1.3,0,2.68,0.46,0.69,1.15,18.29,3.77,2.54,3.46,0.73,0.18,0.38,2.92,11.08,12.54,0.15,0.23,3.38,1.08,12.71,3,2.57,0.43,3.29,1.57,17.51,3.5,0.29,0.29,47.19,44.12,47.67,47.1,40.25,3.05,0.22,2.51,0.21,43.69,50.63,44.46,42.31,3.15,0.24,2.13,0.38,41.25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,dubois,pierre-luc dubois,p,dubois7700cp
bennett7000cs,88.59,Sam Bennett,7000,C,0,FLA,DET-A.Nedeljkovic,13.39,16.8,10,0.41,1.9,14.4,1,2,10,0,2.9,25,0,2,3.9,2.8,-205,6.5,55,-176,12.1,0.3,56,31,40,93,16.8,69,46,30,13,0.33,0.37,0.7,16.87,2.49,3.15,3.94,0.8,0.1,0.51,3.66,15.42,11.85,11.78,0.03,0.07,1.91,0.49,0.59,0.82,0,0,0.29,0.3,1.14,0.02,2.88,0.38,0.77,1.15,18.02,3.83,2.69,3.38,0.8,0.14,1,3.69,15.77,12.92,0.08,0.23,1.73,0.62,14.57,3.14,2.14,1,3,0.57,19.03,1.66,0,0.29,46.13,51.6,47.08,40.52,40.37,3.43,0.23,2.75,0.25,47.54,43.69,43.69,43,3.46,0.31,2.46,0.25,45.57,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,bennett,sam bennett,s,bennett7000cs
matthews9900ca,87.39,Auston Matthews,9900,C,0,TOR,LA-J.Quick,20.98,26.2,15.7,2.04,2.1,24.8,1,1,25,0,-0.2,44,0,2,3.2,2.4,-184,5.5,75,-188,22.8,3.7,72,39,21,91,20.7,76,38,23,13,0.72,0.69,1.41,20.66,4.09,4.61,6.49,0.71,0.16,0.95,5.57,17.94,13.15,13.54,0.2,0.17,3.5,1.2,1.64,0.73,0,0,0.52,0.52,0.27,0.05,3.98,0.5,0.71,1.21,19.46,3.73,3.86,5.64,0.68,0.13,1.57,5.43,15.07,16.07,0.14,0.07,3.46,1.46,13.71,6.29,4.29,2,5.43,1.33,19.02,4.49,0,0,47.59,45.21,45.34,46.7,45.84,3.08,0.22,3.27,0.2,48.71,44.86,40.29,49.64,2.86,0.23,3.57,0.24,53.14,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,matthews,auston matthews,a,matthews9900ca
scheifele7400cm,87.33,Mark Scheifele,7400,C,0,WPG,STL-T.Greiss,14.23,17.8,10.6,0.42,1.9,18.1,1,1,13,0,-1.7,75,1,2,3.5,3.2,-125,6.5,79,-102,15.7,2.3,64,35,26,79,14.9,50,50,50,12,0.53,0.53,1.06,21.15,3.01,2.6,3.63,0.72,0.2,0.54,3.14,16.08,15.81,12.32,0.13,0.13,3.47,0.63,1,0.63,0,0,0.4,0.4,0.46,0,2.88,0.69,0.31,1,20.96,2.86,3.15,4.77,0.66,0.22,0.15,3.31,16.38,15.15,0.23,0,3.46,1.08,15.86,3,2.71,0.29,4.57,1.86,20.25,3.64,0.29,0,47.19,44.12,47.67,47.1,40.25,3.05,0.22,2.51,0.21,43.69,50.63,44.46,42.31,3.15,0.24,2.13,0.38,41.25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,scheifele,mark scheifele,m,scheifele7400cm
seguin6000ct,86.56,Tyler Seguin,6000,C,0,DAL,OTT-A.Forsberg,11.79,14.8,8.7,0.86,2,16.8,2,2,10,0,-0.4,3,0,2,3.9,2.8,-200,6.5,78,-210,11.1,1.3,65,26,34,92,10.2,61,23,38,13,0.26,0.41,0.67,17.66,2.28,2.62,3.52,0.74,0.1,0.37,2.99,12.93,14.41,9.53,0.04,0.11,2.49,0.65,0.75,0.87,0,0,0.22,0.3,0.43,0.03,3.02,0.07,0.57,0.64,16.96,2.26,2.29,3.14,0.73,0.03,0.36,2.64,14.57,11.64,0,0,2.17,0.5,16.71,3.57,3.29,0.29,4,0.86,17.05,2.5,0,0,47.59,45.21,45.34,46.7,45.84,3.08,0.22,3.27,0.2,48.71,44.86,40.29,49.64,2.86,0.23,3.57,0.24,53.14,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,seguin,tyler seguin,t,seguin6000ct
paul6300cn,85.05,Nicholas Paul,6300,C,0,TB,NAS-J.Saros,9.7,12.3,7.1,-1.85,1.5,18.4,1,2,6,0,1.7,16,0,2,3.8,2.9,-185,6.5,77,-192,10.3,2.5,70,32,25,98,13,50,41,50,12,0.28,0.25,0.53,17.02,1.87,2,2.84,0.7,0.14,0.79,2.79,11.66,12.54,8.62,0.05,0.01,0.75,0.1,0.16,0.62,0.01,0.01,0.22,0.23,0.42,0.03,2.74,0.54,0.23,0.77,17.45,2.65,1.69,2.38,0.71,0.32,0.62,2.31,12.15,12.31,0.23,0,1.24,0.31,13.67,2.83,2,0.83,3,0.17,18.25,1.33,0.17,0,47.17,43.5,45.33,42.52,42.96,3.44,0.26,3.58,0.22,47.15,46.64,40.23,43.91,3.54,0.33,3.18,0.26,49,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,paul,nicholas paul,n,paul6300cn
point7900cb,83.65,Brayden Point,7900,C,0,TB,NAS-J.Saros,15.89,19.9,11.9,1.06,2,28.8,2,1,10,0,-2.8,21,0,2,3.8,2.9,-185,6.5,77,-192,14.2,-0.1,58,23,25,97,14.2,66,33,33,12,0.4,0.49,0.89,19.69,2.71,2.79,3.85,0.72,0.15,0.44,3.23,13.77,12.95,10.25,0.18,0.19,3.97,0.95,1.18,0.8,0,0,0.23,0.3,0.38,0.01,2.84,0.38,0.54,0.92,20.28,2.72,3.23,4.38,0.74,0.12,0.31,3.54,16,12.08,0.23,0.23,4.05,0.83,15.17,3.67,3.33,0.33,4.83,1.6,20.9,3.76,0.5,0.17,47.17,43.5,45.33,42.52,42.96,3.44,0.26,3.58,0.22,47.15,46.64,40.23,43.91,3.54,0.33,3.18,0.26,49,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,point,brayden point,b,point7900cb
