RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
stamkos9900cs,96.21,Steven Stamkos,9900,C,0,TB,CLB-D.Tarasov,20.37,25.5,15.3,1.43,2.1,6.4,2,1,20,0,1.1,1,0,2,4.4,2.4,-350,6.5,78,-320,18.3,2.1,74,35,20,97,19.9,83,25,16,12,0.53,0.67,1.2,18.97,3.79,3.17,4.22,0.75,0.17,0.63,3.8,12.88,12.49,9.67,0.18,0.29,4.1,1.35,1.81,0.75,0,0,0.35,0.38,0.68,0.03,2.9,0.69,0.77,1.46,19.38,4.52,2.77,4.31,0.64,0.25,0.85,3.62,12.08,13.54,0.15,0.23,4.12,0.92,12.5,4.5,3,1.5,4.83,2,19.39,4.22,0,0.33,48.65,43.8,49.85,42.89,43.23,3.42,0.27,3.11,0.22,47.69,50.85,43.69,41.92,3.31,0.35,3.62,0.23,38.83,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,stamkos,steven stamkos,s,stamkos9900cs
hughes9600cj,94.66,Jack Hughes,9600,C,0,NJD,PHI-C.Hart,17.56,22,13.1,-0.76,1.8,25.3,1,1,13,0,0.3,16,0,2,3.9,2.2,-307,6,77,-245,18.7,3,66,32,13,84,18.5,76,30,23,13,0.54,0.68,1.22,19.77,3.7,3.85,5.03,0.77,0.14,0.28,4.13,17.07,13.01,12.84,0.12,0.22,3.18,0.68,0.91,0.75,0,0,0.43,0.46,0.03,0.03,2.92,0.71,0.64,1.36,19.23,4.24,3.71,4.5,0.83,0.19,0.29,4,15.79,10.86,0.07,0.21,3.13,0.54,16.67,3,2.5,0.5,3.5,0.5,20.69,2.97,0,0.33,48.21,48.45,49.35,43.88,42.19,2.89,0.18,2.78,0.27,48.07,46,42.33,45.36,2.93,0.2,2.86,0.28,45.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,hughes,jack hughes,j,hughes9600cj
mcdavid10900cc,93.03,Connor McDavid,10900,C,0,EDM,STL-J.Binnington,23.73,29.7,17.8,2.74,2.2,22.1,1,1,21,0,-1.6,21,0,2,3.8,2.9,-176,6.5,70,-196,23.5,3.8,78,43,18,100,26,85,50,14,14,0.65,1.07,1.72,22.29,4.63,3.98,5.1,0.78,0.16,0.36,4.34,19.15,15.55,14.47,0.18,0.42,3.77,0.96,1.26,0.76,0.01,0.02,0.45,0.63,0.46,0.06,3.45,0.79,1.14,1.93,23.23,4.98,3.93,5.31,0.74,0.2,0.29,4.21,17.14,15.07,0.29,0.71,4.09,1,16.5,4.38,4,0.38,5.57,1.75,22.39,3.91,0.38,0.88,45.74,47.89,47.51,44.79,40.41,3.08,0.27,2.58,0.21,44.21,46.33,41.5,40.8,3.5,0.31,2.4,0.36,39.57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,mcdavid,connor mcdavid,c,mcdavid10900cc
hischier8300cn,92.91,Nico Hischier,8300,C,0,NJD,PHI-C.Hart,15.42,19.3,11.5,-0.23,1.9,9.6,2,1,4,0,0.7,25,0,2,3.9,2.2,-307,6,77,-245,14.5,2.1,66,34,22,84,14.5,76,23,23,13,0.42,0.58,1,19.57,3.06,2.64,3.61,0.73,0.16,0.63,3.27,13.49,11.76,10.46,0.1,0.14,3.09,0.61,0.96,0.63,0,0.03,0.33,0.41,0.05,0.03,2.33,0.36,0.5,0.86,20.3,2.54,2.79,3.62,0.77,0.13,0.5,3.29,14.29,11.5,0.14,0.14,3,0.62,14.33,2.83,2.33,0.5,3,0.67,20.49,2.9,0.17,0.17,48.21,48.45,49.35,43.88,42.19,2.89,0.18,2.78,0.27,48.07,46,42.33,45.36,2.93,0.2,2.86,0.28,45.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,hischier,nico hischier,n,hischier8300cn
draisaitl10400cl,91.54,Leon Draisaitl,10400,C,0,EDM,STL-J.Binnington,21.73,27.2,16.3,1.77,2.1,14.9,1,1,17,0,-1.6,10,0,2,3.8,2.9,-176,6.5,70,-196,20.4,1.2,74,33,23,100,21.9,71,28,28,14,0.61,0.89,1.49,21.97,4.07,3.25,4.45,0.73,0.19,0.43,3.69,15.64,15.95,11.82,0.27,0.27,3.87,1.15,1.63,0.71,0.01,0.01,0.32,0.61,0.42,0.01,2.93,0.86,0.79,1.64,22.23,4.43,2.79,4.14,0.67,0.31,0.36,3.14,16.14,14.64,0.5,0.14,4.26,1.29,16.25,3.13,2.75,0.38,4.13,1.38,21.6,3.97,0.63,0.25,45.74,47.89,47.51,44.79,40.41,3.08,0.27,2.58,0.21,44.21,46.33,41.5,40.8,3.5,0.31,2.4,0.36,39.57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,draisaitl,leon draisaitl,l,draisaitl10400cl
scheifele7800cm,91.10,Mark Scheifele,7800,C,0,WPG,NAS-J.Saros,15.87,19.9,11.9,1.24,2,8,1,1,13,0,2.2,51,0,2,3.4,2.7,-165,6,88,-172,16,2.7,62,35,28,80,15.3,50,42,50,14,0.55,0.53,1.08,21.02,3.08,2.55,3.56,0.72,0.22,0.56,3.11,15.84,16,11.97,0.14,0.14,3.45,0.64,0.99,0.65,0,0,0.41,0.4,0.59,0,3.09,0.57,0.43,1,20.8,2.88,2.64,4.07,0.65,0.22,0.43,3.07,16.36,15.71,0.21,0.07,3.12,0.93,15.86,3,2.43,0.57,4.14,1.71,20.38,3.75,0.43,0.14,46.83,43.94,45.56,46.94,43.11,3.06,0.23,3.57,0.23,44.87,47.27,44.93,44.45,3,0.29,3,0.3,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,scheifele,mark scheifele,m,scheifele7800cm
point8600cb,90.93,Brayden Point,8600,C,0,TB,CLB-D.Tarasov,18,22.5,13.5,1.73,2.1,18.4,1,1,11,0,0.8,3,0,2,4.4,2.4,-350,6.5,78,-320,14.5,0.2,61,25,25,97,18.2,66,50,33,12,0.44,0.48,0.92,19.61,2.82,2.82,3.88,0.73,0.16,0.43,3.24,13.77,13.03,10.3,0.17,0.18,3.92,0.94,1.16,0.81,0,0,0.26,0.3,0.37,0.01,3.33,0.69,0.38,1.08,20.17,3.21,3.38,4.62,0.73,0.2,0.15,3.54,16,13.08,0.23,0.23,3.55,0.58,15,4,4,0,5.17,1.17,18.73,3.64,0,0,48.65,43.8,49.85,42.89,43.23,3.42,0.27,3.11,0.22,47.69,50.85,43.69,41.92,3.31,0.35,3.62,0.23,38.83,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,point,brayden point,b,point8600cb
suzuki7600cn,90.33,Nick Suzuki,7600,C,0,MTL,ANA-L.Dostal,15.35,19.2,11.5,1.13,2,6.4,1,1,8,0,0.8,31,2,1,3.7,3,-165,6.5,67,-170,13.5,1.4,65,30,35,80,10.8,61,15,38,13,0.36,0.54,0.9,21.08,2.56,2.15,2.85,0.75,0.17,0.72,2.86,13.11,13.92,9.89,0.12,0.15,3.41,0.6,0.86,0.7,0.01,0.02,0.22,0.37,0.4,0,2.49,0.29,0.5,0.79,21.99,2.16,1.36,2.29,0.59,0.21,0.21,1.57,13.07,12.43,0.14,0.07,4.35,0.57,12.43,1.57,1.29,0.29,2.29,1.43,22.26,4.6,0.14,0.14,47.17,41.2,48.63,45.82,41.82,3.15,0.14,3.16,0.27,42.08,51.86,43.23,41.71,3.54,0.13,3.36,0.32,40.33,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,suzuki,nick suzuki,n,suzuki7600cn
barkov8000ca,89.44,Aleksander Barkov,8000,C,0,FLA,PIT-T.Jarry,17.88,22.4,13.4,2.84,2.2,1.6,1,1,18,0,-0.1,85,0,2,3.4,3.4,-112,6.5,32,-134,18,1.1,60,28,28,94,15.6,28,21,21,14,0.44,0.73,1.17,20.95,3.35,3.4,4.45,0.77,0.13,0.74,4.14,16,11.11,12.07,0.17,0.24,3.83,0.85,1.19,0.71,0.05,0.01,0.23,0.48,0.24,0.02,3.21,0.38,0.88,1.25,20.51,3.66,3.38,4.5,0.75,0.11,0.88,4.25,15.75,12.38,0.13,0.38,3.82,1.25,16,2.5,1.75,0.75,3.25,1.5,19.82,3.96,0,0,47.36,51.63,45.41,40.6,48.86,3.38,0.22,2.76,0.2,47,45.83,43.13,49.08,3.4,0.24,2.42,0.07,50.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,barkov,aleksander barkov,a,barkov8000ca
bergeron7400cp,88.96,Patrice Bergeron,7400,C,0,BOS,LA-P.Copley,16.25,20.3,12.2,2.44,2.2,12.8,1,1,11,0,-0.1,91,0,2,3.8,2.4,-252,6,86,-196,14.9,1.1,66,27,23,93,11.4,50,8,33,12,0.34,0.52,0.86,18.15,2.84,3.92,5.1,0.77,0.09,0.57,4.48,14.98,8.49,11.93,0.11,0.17,3.41,0.87,1.27,0.68,0,0.02,0.23,0.33,0.36,0.02,3.28,0.17,0.42,0.58,18.19,1.91,3.25,4.58,0.71,0.05,0.5,3.75,13.83,8.33,0,0.17,3.93,0.58,13.67,3.67,3.17,0.5,4.33,0.67,17.81,3.51,0,0,46.89,46.47,42.82,39.16,49.1,3.19,0.24,3.03,0.27,47.33,48.25,37.83,50.25,3.83,0.33,2.92,0.4,50,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,bergeron,patrice bergeron,p,bergeron7400cp
