RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
thompson7400ct,90.09,Tage Thompson,7400,C,0,BUF,PHI-MJones,16.39,20.5,12.3,2.58,2.2,14.1,1,1,9,0,2,25,1,2,3.7,3,-155,6.5,75,-132,13.4,3.6,53,26,23,89,15.8,56,12,18,16,0.42,0.36,0.78,17.27,2.71,3.24,4.28,0.76,0.13,0.29,3.53,12.27,12.56,9.52,0.12,0.08,2.42,0.67,0.92,0.73,0.02,0,0.28,0.28,0.43,0.01,2.86,0.56,0.44,1,17.45,3.44,3.06,4.19,0.73,0.18,0.38,3.44,13.25,12.13,0.19,0,2.41,0.31,12.13,2.88,2.63,0.25,3.63,0.63,16.96,2.56,0.25,0,46.77,41.38,48.34,45.76,44.01,2.64,0.22,2.8,0.26,42.4,52.93,42.33,40.86,2.38,0.26,2.33,0.2,43.17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,thompson,tage thompson,t,thompson7400ct
lindholm8000ce,88.74,Elias Lindholm,8000,C,0,CGY,ARI-HSateri,17.25,21.6,12.9,2.21,2.2,42.4,1,1,15,0,0.5,9,0,2,4.7,2,-540,6.5,79,-475,15.2,1.4,52,9,21,87,14.2,42,7,28,14,0.53,0.44,0.97,19.87,2.93,2.74,3.44,0.8,0.19,0.58,3.33,14.87,11.48,11.49,0.11,0.11,2.81,0.49,0.69,0.72,0.01,0.01,0.4,0.31,0.22,0.02,3.03,0.53,0.27,0.8,19.32,2.48,2.87,3.29,0.87,0.19,0.67,3.53,14.64,11.79,0.07,0.07,2.7,0.47,15.83,4.43,3.86,0.57,4,1.14,19.74,3.04,0,0,50.79,50.54,48.14,39.82,39.1,2.89,0.22,2.98,0.26,52.86,52.31,37.86,41.15,2.67,0.25,3,0.29,46.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,lindholm,elias lindholm,e,lindholm8000ce
danault5400cp,87.13,Phillip Danault,5400,C,0,LA,CLB-EMerzlikins,10.25,12.9,7.6,0.55,1.9,20,2,1,7,0,1.5,94,0,3,3.9,2.8,-200,6.5,75,-200,9.9,2.1,53,18,30,101,14.6,78,28,14,14,0.23,0.27,0.5,18.09,1.66,2.12,2.75,0.77,0.11,0.76,2.88,14.91,12.39,11.41,0.01,0.03,1.42,0.21,0.32,0.66,0,0.03,0.22,0.22,0.4,0.01,2.33,0.43,0.43,0.86,18.91,2.73,2.36,3.69,0.64,0.18,1.21,3.57,15.64,12.43,0.07,0.07,2.99,0.29,15.67,2,1.17,0.83,3.4,0.83,18.06,3.47,0,0.17,48.38,48.2,49.1,42.47,44.25,2.92,0.15,2.83,0.21,50.38,45.85,44.54,45.08,2.93,0.2,3,0.24,44.2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,danault,phillip danault,p,danault5400cp
matthews10200ca,86.56,Auston Matthews,10200,C,0,TOR,OTT-AForsberg,3.93,5,2.8,-15.62,0.4,14.4,1,1,17,0,-0.8,28,1,2,4.1,2.6,-262,6.5,81,-255,22.7,4.8,59,16,16,93,29.9,78,21,7,14,0.77,0.58,1.35,20.73,3.91,4.8,6.18,0.78,0.16,0.89,5.68,18.23,12.82,13.98,0.18,0.18,3.23,1,1.31,0.77,0,0,0.59,0.4,0.18,0.05,4.31,1,0.85,1.85,20.68,5.37,5.69,7.38,0.77,0.18,1.15,6.85,17.17,11.67,0.15,0.23,4.09,1.31,17.83,7.57,6.29,1.29,7.71,2,20.91,4.11,0.14,0.29,45.7,49.04,46.83,42.35,43.12,2.77,0.27,3.06,0.19,44.62,43.86,40.77,44.71,3.43,0.23,2.73,0.17,40.14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,matthews,auston matthews,a,matthews10200ca
tavares7500cj,84.13,John Tavares,7500,C,0,TOR,OTT-AForsberg,2.54,3.2,1.8,-11.47,0.3,12.8,2,1,5,0,0,12,1,2,4.1,2.6,-262,6.5,81,-255,14,0.3,50,9,34,93,15.6,57,21,28,14,0.37,0.62,0.99,17.89,3.32,2.99,4.19,0.71,0.12,0.53,3.52,14.47,13.18,10.96,0.13,0.17,2.94,0.86,1.16,0.74,0,0,0.24,0.45,0.37,0.01,2.45,0.43,0.64,1.07,17.9,3.59,2.64,4.36,0.61,0.16,0.5,3.14,11.77,12,0.21,0.29,3.75,0.93,11,3.14,2.43,0.71,4.29,0.86,17.67,3.99,0.14,0.29,45.7,49.04,46.83,42.35,43.12,2.77,0.27,3.06,0.19,44.62,43.86,40.77,44.71,3.43,0.23,2.73,0.17,40.14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,tavares,john tavares,j,tavares7500cj
hintz6900cr,83.82,Roope Hintz,6900,C,0,DAL,SJ-KKahkonen,15.17,19,11.4,2.39,2.2,3.2,1,1,8,0,-0.2,15,0,2,3.4,2.2,-242,5.5,90,-196,13.4,1.4,47,17,32,88,15,50,31,37,16,0.42,0.48,0.89,18.06,2.96,2.63,3.6,0.73,0.16,0.57,3.2,14.06,11.91,10.77,0.1,0.18,2.59,0.43,0.59,0.73,0.02,0.01,0.3,0.29,0.29,0.01,2.82,0.56,0.38,0.94,18.19,3.1,2.56,3.75,0.68,0.22,0.63,3.19,15.27,14.27,0.13,0.13,2.83,0.38,16.86,3,2.5,0.5,3.88,0.5,18.23,2.71,0,0.13,48.64,44.79,50.62,44.7,41.64,2.91,0.23,2.77,0.16,47.33,48.46,45.93,42.85,2.94,0.17,3,0.19,46.2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,hintz,roope hintz,r,hintz6900cr
mackinnon9800cn,83.75,Nathan MacKinnon,9800,C,0,COL,CAR-FAndersen,19.35,24.2,14.5,0.62,2,33.6,1,1,23,0,-2.5,28,0,2,3.3,2.9,-140,6,83,-134,19.1,2.6,44,11,26,96,22.2,46,15,23,13,0.55,0.9,1.44,21.21,4.07,4.64,5.67,0.82,0.12,0.57,5.21,18.07,14.85,13.07,0.14,0.34,3.73,1.2,1.6,0.75,0,0,0.4,0.56,0.66,0.04,3.46,0.67,0.92,1.58,21.17,4.48,3.83,5.33,0.72,0.17,0.33,4.17,17.91,16.64,0.08,0.33,3.42,0.92,18.4,4.83,4.5,0.33,6.33,1.83,20.81,2.67,0.17,0.33,42.6,49.02,39.74,43.43,49.57,3.3,0.29,3.3,0.15,49.23,34.73,46.38,52,2.77,0.36,2.94,0.15,53.83,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,mackinnon,nathan mackinnon,n,mackinnon9800cn
kuznetsov7500ce,83.63,Evgeny Kuznetsov,7500,C,0,WAS,MTL-SMontembeault,16.31,20.4,12.2,2.3,2.2,16.5,1,1,12,0,1.9,15,0,2,4.2,2.5,-290,6.5,90,-285,13,0.2,46,5,32,91,14.6,61,0,15,13,0.31,0.7,1.01,20.03,3.02,2.58,3.48,0.74,0.12,0.34,2.92,12.76,12.74,9.79,0.1,0.24,3.7,0.83,1.02,0.81,0.04,0.02,0.18,0.43,0.58,0.01,3.18,0.31,0.69,1,19.22,3.12,2.85,3.85,0.74,0.11,0.31,3.15,11.75,13.17,0.15,0.23,3.38,1.08,10.4,3.67,3.33,0.33,3.67,1.5,17.5,3.26,0,0.17,46.31,44.59,45.76,43.17,41.94,3.02,0.22,3.09,0.23,43.46,52.15,44.77,40.38,3.23,0.24,3.2,0.21,48.4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,kuznetsov,evgeny kuznetsov,e,kuznetsov7500ce
hischier6700cn,81.73,Nico Hischier,6700,C,0,NJD,SEA-PGrubauer,12.98,16.3,9.7,0.61,1.9,1.6,1,1,3,0,0.1,32,0,2,3.3,3.4,-103,6.5,65,120,12.3,2.4,53,18,23,88,16.7,76,15,7,13,0.3,0.53,0.84,19.17,2.63,2.15,2.86,0.75,0.14,0.76,2.91,13.14,12.64,10.1,0.08,0.11,2.86,0.53,0.77,0.69,0.01,0.03,0.22,0.39,0.24,0.01,2.43,0.29,1.14,1.43,20.85,4.12,2,3,0.67,0.14,0.71,2.71,13.77,15.46,0,0.14,3.38,0.21,12.33,3,2.57,0.43,3.43,0.71,20.37,2.85,0,0,42.86,46.21,41.99,46.52,42.48,2.72,0.17,2.79,0.25,42.54,43.55,46.69,45.55,2.79,0.08,3.25,0.26,44.6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,hischier,nico hischier,n,hischier6700cn
point7500cb,81.70,Brayden Point,7500,C,0,TB,WPG-CHellebuyck,16.72,20.9,12.5,2.71,2.2,1.6,1,1,10,0,1.2,34,0,2,3.8,2.4,-245,6,78,-230,14,0.2,43,9,32,96,13.1,35,0,42,14,0.49,0.47,0.96,19.18,3,2.51,3.35,0.75,0.2,0.31,2.82,13.75,12.91,10.63,0.17,0.19,3.56,0.77,0.92,0.84,0,0,0.32,0.28,0.4,0.02,3.18,0.33,0.53,0.87,18.8,2.78,2.67,3.67,0.73,0.12,0.4,3.07,12.47,13.4,0.27,0.27,3.58,1.2,12.38,3.38,3,0.38,3.88,1.63,18.69,3.43,0.13,0,44.99,42.52,45.59,41.06,44.2,3.01,0.26,2.82,0.28,44.27,48.23,41.27,43.54,3.2,0.25,2.5,0.34,40.8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WPG,point,brayden point,b,point7500cb
