RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
o'reilly4700cr,87.03,Ryan O'Reilly,4700,C,0,STL,WAS-C.Lindgren,10.97,13.8,8.1,2.7,2.3,13.6,2,2,5,0,0.4,43,2,1,3.4,3.3,-115,6.5,50,-152,12.2,2.5,66,35,33,92,10.6,71,35,28,14,0.32,0.43,0.74,19.2,2.31,2.33,2.86,0.82,0.14,0.57,2.9,11.62,12.45,8.71,0.14,0.09,2.55,0.47,0.63,0.74,0.01,0.01,0.17,0.33,0.17,0.01,2.41,0.29,0.21,0.5,18.17,1.65,2.5,3.21,0.78,0.11,0.79,3.29,12.79,13.71,0.07,0,2.02,0.29,12.57,3.29,2.29,1,2.57,0.29,17.31,1.91,0,0,44.53,40.46,44.89,47.44,44.56,2.97,0.27,2.82,0.19,43.21,45.8,52.36,44.87,2.62,0.21,2.86,0.23,48.29,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,o'reilly,ryan o'reilly,r,o'reilly4700cr
stephenson6300cc,86.96,C. Stephenson,6300,C,0,VGK,ARI-K.Vejmelka,13.03,16.4,9.7,1.48,2.1,9.6,1,1,4,0,-0.1,40,0,2,4.5,2.2,-430,6.5,76,-345,11.1,1.6,61,33,36,84,14.2,78,50,21,14,0.28,0.54,0.81,19.22,2.53,1.66,2.14,0.78,0.17,0.53,2.19,14.79,13.58,10.94,0.1,0.09,2.4,0.38,0.5,0.77,0.03,0.03,0.15,0.43,0.3,0.01,2.53,0.43,0.57,1,19.61,3.06,1.93,2.5,0.77,0.22,0.64,2.57,15.21,13.64,0.14,0.07,2.57,0.5,14.17,2,1.67,0.33,2,0.83,19.86,2.54,0.17,0,46.77,50.74,49.68,45.37,38.14,2.71,0.21,3.25,0.21,46.86,43.62,50.36,33.31,2.62,0.24,4,0.15,36.67,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,stephenson,c. stephenson,c,stephenson6300cc
aho7600cs,86.89,Sebastian Aho,7600,C,0,CAR,COL-P.Francouz,14.68,18.4,11,0.46,1.9,20,1,1,12,0,0.6,36,0,3,3.5,3.2,-130,6.5,52,-110,14.7,-1.2,67,24,30,97,14.1,61,15,38,13,0.43,0.55,0.98,18.99,3.1,2.61,3.95,0.66,0.17,0.35,2.96,13.52,11.02,10.43,0.12,0.19,3.12,0.57,1.04,0.55,0.01,0.04,0.31,0.32,0.57,0.05,3.18,0.43,0.71,1.14,19.78,3.46,2.57,3.93,0.65,0.17,0.14,2.71,13.21,9.86,0.14,0.21,4.21,1,13.71,3.14,3,0.14,3.71,1.43,20.14,4.3,0.14,0,49.01,51.38,44.28,38.99,50.95,2.99,0.19,2.96,0.23,51.43,47.17,31.71,49.08,4.15,0.19,3.5,0.24,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,aho,sebastian aho,s,aho7600cs
stamkos9600cs,86.19,Steven Stamkos,9600,C,0,TB,CGY-J.Markstrom,17.44,21.8,13.1,-0.88,1.8,22.1,2,1,13,0,-1.3,4,0,2,3.2,3,-125,6,47,-184,17.9,2.2,73,36,21,100,16.9,57,35,42,14,0.5,0.69,1.19,18.84,3.79,3.17,4.11,0.77,0.16,0.58,3.75,12.71,12.52,9.6,0.17,0.26,4.06,1.35,1.75,0.77,0,0,0.33,0.42,0.67,0.03,2.92,0.31,0.62,0.92,19.63,2.81,3.77,5.15,0.73,0.08,0.77,4.54,10.92,11.23,0.23,0.31,5.06,1.85,10.17,3.83,3.17,0.67,3.83,1.5,17.6,4.68,0,0.33,41.79,43.43,40.09,42.95,52.37,3.39,0.24,3.23,0.18,41.38,40.62,41.69,48.92,4.15,0.22,4,0.17,47.71,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,stamkos,steven stamkos,s,stamkos9600cs
hertl6100ct,86.02,Tomas Hertl,6100,C,0,SJ,DET-V.Husso,12.87,16.2,9.6,1.73,2.1,11.2,1,1,10,0,3.6,17,0,2,3.2,2.9,-125,6,40,-137,12.8,1.2,61,34,38,84,13,64,35,35,14,0.32,0.48,0.8,20.16,2.38,2.28,3.2,0.71,0.14,0.79,3.07,15.04,14.52,10.89,0.06,0.13,2.6,0.37,0.52,0.7,0,0.01,0.26,0.34,0.35,0.01,2.41,0.21,0.79,1,19.68,3.05,1.71,2.14,0.8,0.12,0.79,2.5,17.86,13.71,0,0.21,2.56,0.29,19.5,3.17,2,1.17,2.33,0.33,20.64,2.71,0,0.33,47.69,43.2,47.6,50.15,39.68,2.6,0.19,2.75,0.26,47.36,49.43,48.79,37.71,2.43,0.26,3.21,0.24,37.86,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,hertl,tomas hertl,t,hertl6100ct
malkin7900ce,85.29,Evgeni Malkin,7900,C,0,PIT,MIN-F.Gustavsson,13.26,16.6,9.9,-1.57,1.7,11.7,2,1,5,0,-1.2,2,0,2,3.3,3.3,-110,6.5,65,-108,15,1.1,52,26,18,92,13.8,78,28,21,14,0.47,0.55,1.02,18.62,3.29,3.17,3.97,0.8,0.15,0.38,3.55,14.58,12.05,11.05,0.17,0.23,3.86,0.97,1.29,0.75,0,0,0.3,0.31,0.69,0,2.66,0.43,0.64,1.07,18.5,3.47,2.93,3.93,0.75,0.15,0.07,3,15.21,12.64,0.07,0.14,4.05,0.43,15.83,2.33,2.17,0.17,3,0.67,17.8,3.23,0,0.17,45.74,48.83,42.55,45.4,43.47,3.05,0.23,3.29,0.25,48,44.64,48.5,43.43,3.08,0.15,3.07,0.16,41.67,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,malkin,evgeni malkin,e,malkin7900ce
tavares8600cj,84.91,John Tavares,8600,C,0,TOR,NJD-V.Vanecek,14.49,18.2,10.8,-1.78,1.7,4.8,2,1,10,0,-2.6,1,0,2,3.6,3.1,-145,6.5,45,-162,15.2,0.5,70,31,24,93,17.6,80,33,20,15,0.35,0.63,0.98,17.86,3.29,2.93,4.34,0.68,0.12,0.55,3.48,13.86,13.01,10.64,0.16,0.25,3.26,0.91,1.3,0.7,0,0,0.19,0.38,0.39,0.01,2.55,0.57,0.43,1,17.49,3.43,3.36,5.07,0.66,0.17,0.5,3.86,12.43,11.79,0.29,0.29,3.58,1.21,12.71,3.29,2.86,0.43,5,1.29,16.18,2.46,0.14,0.29,45.1,48.43,44.4,42.68,48.66,2.99,0.27,2.55,0.19,45.86,38.14,42.71,54.21,3.31,0.28,3.23,0.21,51.67,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,tavares,john tavares,j,tavares8600cj
hughes9200cj,84.04,Jack Hughes,9200,C,0,NJD,TOR-M.Murray,15.04,18.8,11.2,-2.46,1.6,17.6,1,1,20,0,-1.5,5,0,2,3.1,3.6,121,6.5,55,134,17.9,3,60,27,13,86,21.5,86,66,13,15,0.49,0.63,1.13,19.7,3.44,3.67,4.87,0.75,0.13,0.29,3.95,16.81,13.75,12.57,0.13,0.19,3.07,0.71,0.94,0.76,0,0,0.37,0.44,0.03,0.03,3.25,0.5,0.79,1.29,18.75,4.13,4.43,5.57,0.79,0.11,0.21,4.64,17.07,11.29,0.14,0.29,3.5,1.23,16.5,4.33,4.33,0,5.83,2.4,19.28,4.8,0.17,0.33,47.56,48.66,42.68,44.4,48.43,2.83,0.16,3.09,0.21,54.21,42.71,38.14,45.86,3.31,0.23,3.38,0.27,48.86,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,hughes,jack hughes,j,hughes9200cj
kuznetsov5900ce,83.35,Evgeny Kuznetsov,5900,C,0,WAS,STL-T.Greiss,13.4,16.8,10,2.67,2.3,17.6,1,1,13,0,-1.1,43,0,2,3.3,3.4,-105,6.5,50,126,13.2,-0.3,71,23,24,91,12.1,73,13,20,15,0.26,0.63,0.88,19.68,2.68,2.62,3.59,0.73,0.1,0.33,2.94,12.45,12.75,9.48,0.1,0.21,3.75,0.87,1.14,0.76,0.02,0.01,0.13,0.41,0.63,0.01,3.16,0.14,0.71,0.86,18.59,2.78,2.93,3.79,0.77,0.05,0.5,3.43,13.29,12.43,0.14,0.21,3.97,1.07,14.57,4.43,3.86,0.57,4.86,2.57,20.48,5.75,0.29,0.29,48.8,44.56,47.44,44.89,40.46,3.3,0.2,2.58,0.18,44.87,52.36,45.8,43.21,3.93,0.22,1.92,0.36,46.71,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,kuznetsov,evgeny kuznetsov,e,kuznetsov5900ce
eriksson6100cj,82.98,Joel Eriksson Ek,6100,C,0,MIN,PIT-T.Jarry,13.25,16.6,9.9,2.11,2.2,32.4,3,1,4,0,-0.8,40,0,2,3.3,3.3,-110,6.5,35,-111,12.2,2.3,62,28,34,90,10.5,53,15,46,13,0.32,0.36,0.68,18.59,2.19,3.02,3.82,0.79,0.11,0.51,3.54,11.15,10.38,8.51,0.13,0.1,3.19,0.76,0.98,0.78,0,0,0.19,0.26,0.52,0.01,2.33,0.21,0.36,0.57,19.52,1.75,3,3.79,0.79,0.07,0.71,3.71,11.07,12.29,0.07,0.14,3.89,1,10.5,2.83,2.33,0.5,3.5,1,18.86,3.83,0,0.17,45.31,43.47,45.4,42.55,48.83,3.28,0.22,2.68,0.19,43.43,48.5,44.64,48,3.21,0.18,3.23,0.24,46.17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,eriksson,joel eriksson ek,j,eriksson6100cj
karlsson5900cw,82.69,William Karlsson,5900,C,0,VGK,ARI-K.Vejmelka,10.18,12.8,7.5,-0.55,1.7,9.6,2,2,3,0,-0.6,21,0,2,4.5,2.2,-430,6.5,76,-345,9.9,1.4,56,26,34,83,11.7,71,28,28,14,0.2,0.39,0.59,17.99,1.97,1.99,2.78,0.71,0.1,0.63,2.62,14.67,11.4,11.15,0.03,0.04,2.03,0.26,0.43,0.59,0.03,0.03,0.14,0.33,0.16,0.03,2.14,0.21,0.57,0.79,17.37,2.73,1.93,2.71,0.71,0.11,0.71,2.64,12.71,13,0,0.07,1.81,0.29,11,2.33,1.83,0.5,2.17,0.67,17.23,1.75,0,0.17,46.77,50.74,49.68,45.37,38.14,2.71,0.21,3.25,0.21,46.86,43.62,50.36,33.31,2.62,0.24,4,0.15,36.67,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,karlsson,william karlsson,w,karlsson5900cw
lindholm6000ce,82.60,Elias Lindholm,6000,C,0,CGY,TB-A.Vasilevskiy,12.67,15.9,9.4,1.74,2.1,17.3,1,1,6,0,0.3,40,0,3,3,3.2,104,6,53,150,14.8,1.1,75,30,21,94,14.1,61,46,38,13,0.48,0.45,0.94,19.96,2.83,2.72,3.61,0.75,0.18,0.63,3.35,15.43,11.96,11.81,0.14,0.05,2.99,0.6,0.9,0.66,0,0.02,0.34,0.38,0.3,0.01,2.97,0.38,0.54,0.92,19.31,2.86,2.23,2.77,0.81,0.17,0.85,3.08,13.69,10.85,0.15,0.08,3.01,0.46,14,3.43,2.71,0.71,3.43,0.43,19.48,2.81,0.14,0.14,46.39,52.37,42.95,40.09,43.43,3.01,0.21,3.2,0.21,48.92,41.69,40.62,41.38,3.15,0.17,3.77,0.18,42.83,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TB,lindholm,elias lindholm,e,lindholm6000ce
hischier8900cn,82.15,Nico Hischier,8900,C,0,NJD,TOR-M.Murray,12.97,16.3,9.7,-3.91,1.5,21.6,2,1,7,0,-0.6,0,0,2,3.1,3.6,121,6.5,55,134,13.3,2.4,63,32,24,85,17.4,86,40,6,15,0.38,0.58,0.96,19.36,2.97,2.42,3.41,0.71,0.16,0.65,3.07,13.51,12.04,10.41,0.07,0.11,2.96,0.59,0.93,0.63,0,0.01,0.31,0.45,0.21,0.03,2.57,0.57,0.64,1.21,19.69,3.69,3.21,4.5,0.71,0.18,0.64,3.86,14.79,9.07,0.14,0.07,3.58,0.79,14.67,3.17,2.67,0.5,4.67,1.17,20.46,4.54,0.17,0,47.56,48.66,42.68,44.4,48.43,2.83,0.16,3.09,0.21,54.21,42.71,38.14,45.86,3.31,0.23,3.38,0.27,48.86,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,hischier,nico hischier,n,hischier8900cn
