RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
mcdavid10300cc,90.41,Connor McDavid,10300,C,0,EDM,CGY-D.Vladar,21.29,26.6,16,21.29,2.1,18.9,1,1,24,0,-1.5,4,0,3,3.8,3.4,-137,7,51,-143,22.7,2.6,60,10,18,99,55.1,0,0,0,2,0.59,1.05,1.65,22.22,4.46,3.94,5.02,0.78,0.15,0.32,4.26,19.78,15.3,14.89,0.15,0.42,3.71,0.95,1.2,0.79,0,0.02,0.45,0.61,0.61,0.08,3.66,3,1,4,23.6,10.17,5,6,0.83,0.6,1,6,18,21,2,1,1.25,2,18,6,5,1,6,2,23.6,1.25,2,1,39.5,48.16,40.27,44.59,52.14,2.95,0.27,3.13,0.17,41,32,43,36,4,0.75,4,0.25,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,mcdavid,connor mcdavid,c,mcdavid10300cc
bergeron7000cp,89.37,Patrice Bergeron,7000,C,0,BOS,ARI-K.Vejmelka,19.14,23.9,14.4,19.14,2.7,6.4,1,1,27,0,0.5,93,0,3,4,2.2,-349,6,93,-320,16.1,2,44,14,26,92,23.7,0,0,0,2,0.36,0.54,0.9,18.19,2.97,4.09,5.15,0.79,0.09,0.65,4.74,15.73,8.61,12.53,0.12,0.2,3.06,0.95,1.35,0.7,0,0.04,0.23,0.31,0.44,0.01,5.24,1,0,1,18.52,3.24,4,7,0.57,0.25,3,7,13,13,1,0,3.02,3,13,7,4,3,7,4,18.52,3.02,1,0,47.16,47.14,49.24,39.74,38.15,2.93,0.22,3.14,0.24,41,51,47,35,3,0.33,6,0.33,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,bergeron,patrice bergeron,p,bergeron7000cp
crosby9300cs,86.50,Sidney Crosby,9300,C,0,PIT,TB-B.Elliott,16.33,20.5,12.2,16.33,1.8,31.7,1,1,20,0,-0.1,4,0,2,3.7,2.9,-165,6.5,71,-111,17.8,1.4,45,8,22,90,40.2,0,0,0,2,0.45,0.83,1.28,19.99,3.84,3.12,4.08,0.76,0.14,0.57,3.68,17.16,14.03,13.34,0.12,0.33,3.37,0.81,0.99,0.82,0,0,0.33,0.5,0.47,0.05,5.3,1,2,3,18.37,9.8,7,7,1,0.14,0,7,17,10,0,2,5.32,4,17,7,7,0,7,4,18.37,5.32,0,2,43.43,48.63,42.38,44.44,43.11,3.03,0.21,3.15,0.2,51,32.5,35,46,6,0.33,4,0.13,46,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TB,crosby,sidney crosby,s,crosby9300cs
draisaitl10000cl,85.74,Leon Draisaitl,10000,C,0,EDM,CGY-D.Vladar,19.29,24.2,14.4,19.29,1.9,22.9,2,1,4,0,-1.6,1,0,3,3.8,3.4,-137,7,51,-143,20.5,1.3,45,11,22,99,34.2,0,0,0,2,0.66,0.84,1.5,22.16,4.06,3.34,4.61,0.72,0.2,0.3,3.65,15.88,15.74,11.85,0.29,0.24,3.81,1.24,1.75,0.71,0.02,0.01,0.34,0.59,0.5,0.03,2.02,1,2,3,21.77,8.27,1,1,1,1,1,2,13,19,1,1,1.27,1,13,2,1,1,1,1,21.77,1.27,1,1,39.5,48.16,40.27,44.59,52.14,2.95,0.27,3.13,0.17,41,32,43,36,4,0.75,4,0.25,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,draisaitl,leon draisaitl,l,draisaitl10000cl
matthews10100ca,85.40,Auston Matthews,10100,C,0,TOR,OTT-A.Forsberg,23.73,29.7,17.8,23.73,2.3,21.3,1,1,13,0,-0.6,9,0,2,4.4,2.9,-245,7,87,-176,22.6,4.1,53,15,16,93,14.8,0,0,0,4,0.79,0.62,1.41,20.72,4.08,4.72,6.62,0.71,0.17,0.84,5.56,18.74,12.6,14.23,0.21,0.17,3.32,1.06,1.52,0.7,0,0,0.59,0.45,0.22,0.05,4.07,0.5,0,0.5,19.27,1.56,5,6,0.83,0.1,0.5,5.5,16,8.5,0,0,4.81,1,16,5.5,5,0.5,6,1.5,19.27,4.81,0,0,44.45,49.18,46.94,42.83,43.11,2.9,0.26,3.02,0.19,44,40,40.5,40,3.5,0.14,4,0,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,matthews,auston matthews,a,matthews10100ca
beniers6400cm,84.34,Matty Beniers,6400,C,0,SEA,VGK-A.Hill,11.29,14.2,8.4,11.29,1.8,9.6,1,1,19,0,0,2,0,2,3.1,3.5,112,6.5,44,118,14.3,3.3,70,20,10,10,21.5,0,0,0,2,0.31,0.69,1,17.17,3.49,1.92,2.8,0.69,0.16,0.54,2.46,10,12.56,8,0.15,0.23,3.74,1.2,1.3,0.92,0,0,0.15,0.46,0,0,2.62,0.5,1,1.5,18.51,4.86,3,3.5,0.86,0.17,1.5,4.5,6.5,11.5,0,0.5,4.68,1,6.5,4.5,3,1.5,3.5,1.5,18.51,4.68,0,0.5,42.24,42.76,45.11,42.06,50.8,2.81,0.15,2.53,0.22,38.5,43,36.5,62.5,5.5,0.36,2.5,0,62.5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,beniers,matty beniers,m,beniers6400cm
tavares7600cj,83.94,John Tavares,7600,C,0,TOR,OTT-A.Forsberg,15.45,19.3,11.6,15.45,2,11.7,2,1,14,0,-0.4,3,0,2,4.4,2.9,-245,7,87,-176,15.1,-0.1,49,9,29,93,22.3,0,0,0,4,0.36,0.62,0.98,18.04,3.26,2.94,4.25,0.69,0.12,0.59,3.53,14.31,13.17,10.77,0.14,0.2,3.15,0.88,1.22,0.72,0,0,0.22,0.43,0.34,0.01,3.28,0.5,1,1.5,16.33,5.51,4.5,4.5,1,0.11,0.5,5,14.5,10,0.5,0,3.85,1.5,14.5,5,4.5,0.5,4.5,1.5,16.33,3.85,0.5,0,44.45,49.18,46.94,42.83,43.11,2.9,0.26,3.02,0.19,44,40,40.5,40,3.5,0.14,4,0,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,tavares,john tavares,j,tavares7600cj
lindholm7300ce,83.14,Elias Lindholm,7300,C,0,CGY,EDM-J.Campbell,13.2,16.6,9.8,13.2,1.8,6.4,1,1,11,0,-0.8,1,0,2,3.4,3.8,112,7,49,118,15.4,1.3,53,8,18,96,15.7,0,0,0,1,0.51,0.46,0.97,20.12,2.89,2.85,3.74,0.76,0.18,0.63,3.48,15.71,12.03,11.99,0.14,0.11,2.98,0.56,0.88,0.64,0.01,0.01,0.36,0.35,0.29,0.01,2.78,1,0,1,21.32,2.81,2,5,0.4,0.5,0,2,7,9,1,0,5.18,1,7,2,2,0,5,3,21.32,5.18,1,0,42.88,52.14,44.59,40.27,48.16,2.99,0.22,3.2,0.2,36,43,32,41,5,0.4,8,0.13,41,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,lindholm,elias lindholm,e,lindholm7300ce
kuznetsov7100ce,83.01,Evgeny Kuznetsov,7100,C,0,WAS,MTL-S.Montembeault,11.67,14.8,8.6,11.67,1.6,8,2,2,9,0,2.2,0,0,2,4.2,2.4,-302,6.5,87,-275,13.5,-0.1,46,3,23,92,4,0,0,0,4,0.3,0.63,0.93,20.22,2.76,2.65,3.72,0.71,0.11,0.3,2.95,12.51,13,9.67,0.09,0.22,3.74,0.87,1.11,0.79,0.03,0.01,0.17,0.4,0.56,0.01,2.77,0,0,0,21.63,0,2.5,4,0.63,0,0,2.5,8.5,8,0,0,6.37,1,8.5,2.5,2.5,0,4,1.5,21.63,6.37,0,0,46.26,44.49,46.49,44.42,41.24,3.16,0.19,3.33,0.23,45,47,41.5,37.5,4.5,0,3.5,0,37.5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,kuznetsov,evgeny kuznetsov,e,kuznetsov7100ce
couture5700cl,82.20,Logan Couture,5700,C,0,SJ,CHI-P.Mrazek,13.32,16.7,9.9,13.32,2.3,11.2,2,1,8,0,0.1,94,2,1,3.3,2.8,-148,6,50,-175,12,1.6,50,16,28,84,3.2,0,0,0,2,0.3,0.41,0.71,18.96,2.25,2.56,3.35,0.76,0.12,0.78,3.34,12.63,14.36,9.61,0.06,0.15,2.51,0.44,0.73,0.61,0.03,0.01,0.21,0.25,0.23,0.03,2.51,0.33,0,0.33,19.72,1,2,0,0,0.17,1.33,3.33,2,14,0,0,5.6,0,2,3.33,2,1.33,0,0,19.72,5.6,0,0,39.24,41.89,48,50.09,40.94,2.67,0.19,2.74,0.25,20,51.5,54,36.5,5,0,4.5,0.44,36.5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,couture,logan couture,l,couture5700cl
