RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
matthews10000ca,97.76,Auston Matthews,10000,C,0,TOR,VAN-T.Demko,22.3,27.9,16.7,3.16,2.2,9.6,1,1,21,0,3.4,33,0,2,4,2.7,-222,6.5,94,-200,21.8,2.6,68,33,19,98,17.8,50,30,20,10,0.65,0.63,1.29,20.43,3.79,4.54,6.53,0.69,0.14,1.26,5.8,17.41,13.88,13.21,0.18,0.17,3.8,1.16,1.71,0.68,0,0,0.48,0.46,0.29,0.04,3.55,0.38,0.63,1,18.08,3.32,3.5,5,0.7,0.11,1.63,5.13,15.14,15.29,0,0.25,2.55,0.29,15.33,5.14,3.57,1.57,5,0.67,18.29,2.48,0,0.29,45.88,46.83,45.5,43.25,42.81,3.13,0.25,2.99,0.29,48.56,40.82,48.89,43.27,2.22,0.3,3.33,0.23,38.8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,matthews,auston matthews,a,matthews10000ca
mcdavid11000cc,95.47,Connor McDavid,11000,C,0,EDM,WPG-C.Hellebuyck,26.14,32.7,19.6,4.95,2.4,14.9,1,1,24,0,0.6,48,2,1,3.4,3.2,-121,6.5,66,-130,25.8,5.7,83,47,13,106,31.7,92,7,61,13,0.73,1.15,1.89,22.44,5.05,4.22,5.42,0.78,0.17,0.42,4.64,18.85,15.24,14.33,0.22,0.52,3.86,1.11,1.44,0.77,0.03,0.04,0.49,0.59,0.44,0.05,4.08,0.85,1.38,2.23,23.29,5.75,5.54,6.83,0.81,0.15,0.46,6,19,12.58,0.15,0.69,4.15,1.42,19.43,6,5.63,0.38,7.71,1.71,22.91,3.83,0.25,0.88,45.85,47.67,44.96,44.4,44.79,3.29,0.31,2.87,0.21,48,40.4,36.82,44.2,3.67,0.32,3.9,0.13,42.86,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WPG,mcdavid,connor mcdavid,c,mcdavid11000cc
tavares7800cj,91.65,John Tavares,7800,C,0,TOR,VAN-T.Demko,15.65,19.6,11.7,1.02,2,25.3,2,1,10,0,0.5,70,0,2,4,2.7,-222,6.5,94,-200,15.7,0.8,71,31,26,99,15.7,60,40,40,10,0.42,0.56,0.98,17.71,3.32,3.24,4.64,0.7,0.13,0.51,3.75,12.96,11.99,9.67,0.17,0.26,3.55,1.14,1.58,0.72,0,0,0.25,0.3,0.44,0.01,2.91,0.6,0.4,1,16.81,3.57,3.2,4.56,0.7,0.19,0,3.2,13.33,14.44,0.2,0.1,2.55,1,12.33,3.14,3.14,0,4.67,1.67,15.99,2.35,0.14,0.14,45.88,46.83,45.5,43.25,42.81,3.13,0.25,2.99,0.29,48.56,40.82,48.89,43.27,2.22,0.3,3.33,0.23,38.8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,tavares,john tavares,j,tavares7800cj
stutzle8100ct,91.16,Tim Stutzle,8100,C,0,OTT,CLB-E.Merzlikins,18.58,23.2,13.9,3.34,2.3,32.4,1,1,19,0,0.2,33,0,2,4.2,2.5,-280,6.5,94,-245,16.5,4,65,44,28,88,20.1,63,36,45,11,0.46,0.67,1.13,20.21,3.35,2.75,3.79,0.73,0.17,0.71,3.46,15.98,13.77,12.01,0.14,0.32,3.65,0.69,0.99,0.7,0.01,0,0.31,0.35,0.6,0.07,3.48,0.64,0.73,1.36,21.06,3.87,3.64,4.45,0.82,0.17,0.45,4.09,16.64,13,0,0.27,4.09,0.82,16.13,4.38,4,0.38,4.88,1.13,20.64,4.18,0,0.25,48.68,46.15,50.78,44.21,43.7,3.43,0.26,2.97,0.25,40.3,55.55,45.3,47.91,3.82,0.17,2.73,0.27,50.86,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,stutzle,tim stutzle,t,stutzle8100ct
draisaitl9800cl,86.68,Leon Draisaitl,9800,C,0,EDM,WPG-C.Hellebuyck,19.41,24.3,14.5,0.68,2,48.2,2,1,15,0,-1.1,9,2,1,3.4,3.2,-121,6.5,66,-130,20.5,1.3,72,31,22,106,18.3,76,23,30,13,0.61,0.93,1.54,21.72,4.25,3.15,4.38,0.72,0.19,0.45,3.6,15.62,15.7,11.87,0.33,0.31,3.97,1.27,1.78,0.72,0.01,0.01,0.26,0.61,0.31,0,3,0.69,0.62,1.31,22.13,3.55,2.77,4.17,0.66,0.25,0.15,2.92,17.17,13.08,0.54,0.31,4.17,1.17,18,2.75,2.5,0.25,4,1.71,22.06,3.84,0.63,0.38,45.85,47.67,44.96,44.4,44.79,3.29,0.31,2.87,0.21,48,40.4,36.82,44.2,3.67,0.32,3.9,0.13,42.86,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WPG,draisaitl,leon draisaitl,l,draisaitl9800cl
kopitar7200ca,85.53,Anze Kopitar,7200,C,0,LA,STL-J.Binnington,14.23,17.9,10.6,0.83,2,4.8,1,1,11,0,2.7,57,0,2,3.9,2.8,-207,6.5,89,-210,13.5,1.7,61,37,37,95,21.4,80,20,70,10,0.31,0.51,0.82,20.49,2.4,2.3,3.13,0.74,0.14,1.17,3.47,14.52,13.29,10.94,0.07,0.17,3.16,0.51,0.67,0.76,0,0.01,0.24,0.33,0.1,0.01,2.98,0.9,0.6,1.5,20.48,4.39,2.3,3.5,0.66,0.39,1.2,3.5,14,9.3,0.2,0.2,3.06,0.2,14,3.63,2.38,1.25,3.88,0.38,21.08,3.17,0.25,0.13,49.4,47.77,48.15,44.13,40.42,3.23,0.23,2.44,0.22,47.4,50.9,40.3,40,3.2,0.31,2.4,0.21,36.43,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,kopitar,anze kopitar,a,kopitar7200ca
backlund5900cm,81.32,Mikael Backlund,5900,C,0,CGY,MIN-F.Gustavsson,11.43,14.4,8.5,0.7,1.9,8,3,2,14,0,-1.9,82,0,2,3.1,2.5,-157,5.5,56,-145,11.2,2,72,35,27,103,17.2,83,16,58,12,0.22,0.38,0.6,17.65,2.04,3.04,3.89,0.78,0.07,0.35,3.39,15.43,10.05,11.54,0.03,0.05,1.74,0.32,0.47,0.68,0.01,0.02,0.18,0.31,0.56,0.01,2.91,0.42,0.58,1,18.63,3.22,4,4.82,0.83,0.1,0.5,4.5,17.83,8.67,0.17,0.08,2.23,0.42,19.57,5.14,4.57,0.57,5,0.29,18.69,2.16,0.29,0.14,51.75,52.81,42.64,39.46,44.98,3.13,0.21,3.16,0.22,58.08,47.57,34.75,51.29,3.42,0.22,2.36,0.06,49.75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,backlund,mikael backlund,m,backlund5900cm
scheifele6800cm,80.48,Mark Scheifele,6800,C,0,WPG,EDM-J.Campbell,15.52,19.4,11.6,2.95,2.3,25.3,1,1,9,0,-0.4,85,2,1,3.2,3.4,103,6.5,34,106,15,1.6,61,31,30,86,13.3,60,40,40,10,0.54,0.44,0.99,20.63,2.88,2.57,3.71,0.69,0.21,0.47,3.04,15.48,15.08,11.52,0.12,0.11,3.48,0.73,1.09,0.67,0,0,0.42,0.33,0.51,0.02,2.9,0.4,0.4,0.8,21.08,2.28,3,4.33,0.69,0.13,0.3,3.3,15.6,16,0.1,0,3.94,0.8,16.14,3,2.71,0.29,3.83,1,21.37,3.74,0.14,0,42.05,44.79,44.4,44.96,47.67,3.13,0.22,3.47,0.22,44.2,36.82,40.4,48,3.5,0.17,3.67,0.25,49.67,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,scheifele,mark scheifele,m,scheifele6800cm
danault5400cp,78.75,Phillip Danault,5400,C,0,LA,STL-J.Binnington,11.72,14.8,8.7,2.02,2.2,8,2,2,4,0,-0.2,85,0,2,3.9,2.8,-207,6.5,89,-210,11.7,2,69,38,30,95,9.4,50,50,30,10,0.3,0.41,0.71,18.62,2.29,2.05,2.86,0.72,0.15,0.91,2.96,13.92,12.83,10.49,0.07,0.15,2.39,0.32,0.44,0.73,0,0.05,0.23,0.21,0.64,0,2.19,0.1,0.6,0.7,18.87,2.23,1.2,1.7,0.71,0.08,0.8,2,13.8,13.2,0,0.4,1.89,0.2,14.5,2,1.25,0.75,1.75,0.25,19.17,1.74,0,0.25,49.4,47.77,48.15,44.13,40.42,3.23,0.23,2.44,0.22,47.4,50.9,40.3,40,3.2,0.31,2.4,0.21,36.43,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,danault,phillip danault,p,danault5400cp
pettersson9600ce,78.29,Elias Pettersson,9600,C,0,VAN,TOR-M.Murray,18.57,23.2,13.9,0.25,1.9,35.2,1,1,19,0,-2.4,5,0,2,2.7,4,180,6.5,6,164,19.5,3.6,69,37,25,86,22.8,75,25,33,12,0.53,0.75,1.28,20.17,3.81,3.35,4.8,0.7,0.16,0.98,4.33,12.73,12.71,9.67,0.08,0.25,3.58,0.81,1.39,0.58,0.04,0.02,0.41,0.47,0.17,0.05,3.11,0.58,0.92,1.5,21.92,4.11,3.5,5,0.7,0.17,1.42,4.92,14.67,11.92,0.08,0.17,3.67,0.75,14.17,5.83,4,1.83,5.83,1.33,22.66,4.13,0,0.17,44.85,42.81,43.25,45.5,46.83,3.2,0.26,3.08,0.22,43.27,48.89,40.82,48.56,2.83,0.24,2.22,0.05,46.83,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,pettersson,elias pettersson,e,pettersson9600ce
