RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
eriksson5700cj,89.24,Joel Eriksson Ek,5700,C,0,MIN,DET-V.Husso,12.85,16.1,9.6,2.53,2.3,3.2,3,1,11,0,1.6,93,1,2,3.7,3,-160,6.5,70,-137,12.4,3,45,26,27,90,16.1,75,50,12,8,0.36,0.33,0.69,18.58,2.23,3.05,3.77,0.81,0.12,0.49,3.54,11.41,10.38,8.67,0.14,0.07,3.1,0.73,0.93,0.79,0,0,0.22,0.25,0.51,0.01,2.83,0.57,0.29,0.86,20.01,2.58,3.86,4.71,0.82,0.15,0.71,4.57,9.71,15,0.29,0,4.82,1.71,9.83,4,3.17,0.83,4,1.5,20.36,4.99,0.33,0,45.6,43.68,47.7,42.33,40.28,3.27,0.22,2.7,0.25,40.86,48.57,43.86,39,4.14,0.31,3.43,0.17,39,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,eriksson,joel eriksson ek,j,eriksson5700cj
hartman5300cr,88.49,Ryan Hartman,5300,C,0,MIN,DET-V.Husso,11.57,14.5,8.6,2.07,2.2,3.2,3,2,7,0,1.6,21,1,2,3.7,3,-160,6.5,70,-137,13.6,2.9,52,22,31,90,12.7,50,25,37,8,0.36,0.44,0.81,18.17,2.67,2.81,4.14,0.68,0.13,0.6,3.41,14.34,12.63,10.9,0.01,0.09,2.19,0.47,0.8,0.58,0,0.01,0.35,0.34,1.17,0.03,2.55,0.14,0.43,0.57,16.5,2.07,2.71,4.29,0.63,0.05,0.29,3,15.43,14.71,0,0,1.05,0,15.5,3.17,2.83,0.33,4.5,0,16.67,0.94,0,0,45.6,43.68,47.7,42.33,40.28,3.27,0.22,2.7,0.25,40.86,48.57,43.86,39,4.14,0.31,3.43,0.17,39,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,hartman,ryan hartman,r,hartman5300cr
thomas5900cr,87.01,Robert Thomas,5900,C,0,STL,MTL-J.Allen,13.18,16.5,9.8,2.45,2.2,11.2,2,1,4,0,1.3,24,0,2,3.7,2.4,-240,6,59,-345,11.4,2.5,46,24,30,91,10,33,0,33,6,0.27,0.69,0.96,19.03,3.03,1.63,2.35,0.7,0.17,0.45,2.08,12.53,13.67,9.93,0.04,0.13,2.2,0.27,0.41,0.65,0.02,0.01,0.21,0.55,0.31,0.01,2.01,0.17,0.67,0.83,20.62,2.42,0.83,2,0.42,0.2,0.83,1.67,14.17,15.83,0,0,2.51,0.17,14.17,1.67,0.83,0.83,2,0.5,20.62,2.51,0,0,43.1,40.53,46.81,46.82,41.73,2.96,0.28,3.31,0.23,40.5,44,54.33,44.25,2.6,0.31,3.13,0.16,45.14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,thomas,robert thomas,r,thomas5900cr
granlund4900cm,86.54,Mikael Granlund,4900,C,0,NAS,WAS-D.Kuemper,9.99,12.6,7.4,1.31,2,3.2,2,1,4,0,0.9,8,0,2,3.3,2.9,-135,6,71,-110,10.5,1.9,51,21,31,85,11.5,66,33,16,6,0.12,0.68,0.8,20.48,2.34,1.54,2.1,0.73,0.08,0.64,2.18,12.84,14.07,9.84,0.04,0.31,3.28,0.29,0.45,0.65,0,0,0.08,0.38,0.39,0.01,2.07,0.13,0.75,0.88,20.19,2.62,1.88,1.83,1.02,0.07,0.75,2.63,12.5,13.5,0,0.25,4.55,0.17,13.8,2.6,1.6,1,1.8,0.4,20.37,4.11,0,0.4,47.2,42.93,44.9,44.28,44.27,3.23,0.23,2.76,0.18,47.5,47.13,41,43.38,4,0.13,2.57,0.28,42.83,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,granlund,mikael granlund,m,granlund4900cm
kadri7800cn,86.54,Nazem Kadri,7800,C,0,CGY,EDM-S.Skinner,14.7,18.5,10.9,0.07,1.9,6.4,2,1,18,0,-0.1,21,0,4,3.7,3,-159,6.5,66,-137,17.6,1.7,46,10,20,93,21.8,66,33,0,6,0.44,0.81,1.25,19.01,3.95,3.6,5.01,0.72,0.12,0.31,3.91,16.27,11.88,11.86,0.14,0.28,3.8,1.05,1.54,0.68,0,0,0.29,0.53,0.67,0.05,3.67,0.67,0.83,1.5,16.98,5.3,3.5,5.17,0.68,0.19,0.67,4.17,12.83,11,0.33,0.5,3.83,1.17,13.6,4.8,4.2,0.6,6.2,2,16.83,3.5,0.4,0.4,45.48,52.01,44.16,40.04,48.32,3.04,0.22,3.3,0.22,45.17,41.13,41,47.13,3.83,0.3,5,0.29,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,kadri,nazem kadri,n,kadri7800cn
matthews9300ca,84.60,Auston Matthews,9300,C,0,TOR,LA-C.Petersen,21.17,26.5,15.9,3.47,2.3,6.4,1,1,22,0,-0.7,43,1,2,3.6,3.1,-142,6.5,65,-178,23.4,4.3,59,15,17,91,17.3,50,0,37,8,0.78,0.66,1.45,20.79,4.18,4.76,6.66,0.71,0.16,0.86,5.61,18.62,12.62,14.06,0.22,0.2,3.44,1.06,1.59,0.67,0,0,0.57,0.46,0.19,0.05,4,0.25,0.63,0.88,21.65,2.44,5,7,0.71,0.05,0.63,5.63,18.38,11.88,0.13,0.38,5,1,19.17,5.67,5,0.67,7.33,2.33,22.44,5.06,0.17,0.5,44.6,48.79,42.44,42.99,48.78,2.99,0.28,2.92,0.23,46,41.56,41.38,44.56,4.14,0.24,4.56,0.22,45.71,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,matthews,auston matthews,a,matthews9300ca
o'reilly4600cr,84.35,Ryan O'Reilly,4600,C,0,STL,MTL-J.Allen,11.38,14.3,8.4,3.32,2.5,0,1,2,6,0,2,40,0,2,3.7,2.4,-240,6,59,-345,11.8,1.8,50,15,33,92,7.2,16,16,33,6,0.3,0.43,0.73,19.35,2.26,2.29,2.89,0.79,0.13,0.54,2.82,11.59,12.27,8.64,0.14,0.09,2.6,0.49,0.67,0.73,0,0.01,0.15,0.33,0.15,0.01,2.89,0.17,0,0.17,18.77,0.54,2.67,3.5,0.76,0.06,0.5,3.17,14,14,0.17,0,2.14,0.5,14,3.17,2.67,0.5,3.5,0.5,18.77,2.14,0.17,0,43.1,40.53,46.81,46.82,41.73,2.96,0.28,3.31,0.23,40.5,44,54.33,44.25,2.6,0.31,3.13,0.16,45.14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,o'reilly,ryan o'reilly,r,o'reilly4600cr
schenn6200cb,84.07,Brayden Schenn,6200,C,0,STL,MTL-J.Allen,10.8,13.6,8,-0.54,1.7,18.1,1,2,4,0,2,4,0,2,3.7,2.4,-240,6,59,-345,10.9,1.6,45,13,36,91,13.6,66,16,16,6,0.32,0.59,0.92,17.93,3.08,1.69,2.5,0.68,0.19,0.39,2.08,11.32,14.68,8.39,0.11,0.2,2.4,0.47,0.64,0.72,0,0,0.22,0.39,0.62,0.01,2.34,0.33,0.83,1.17,18.39,3.82,1.33,2.67,0.5,0.25,0.33,1.67,13.5,15.67,0.17,0.33,2.27,0.17,13.5,1.67,1.33,0.33,2.67,0.67,18.39,2.27,0.17,0.33,43.1,40.53,46.81,46.82,41.73,2.96,0.28,3.31,0.23,40.5,44,54.33,44.25,2.6,0.31,3.13,0.16,45.14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,schenn,brayden schenn,b,schenn6200cb
aho8800cs,82.13,Sebastian Aho,8800,C,0,CAR,PHI-C.Hart,15.43,19.3,11.5,-1.25,1.8,9.6,1,1,10,0,1.4,5,2,1,3.6,2.6,-205,6,63,-184,14.8,-0.9,41,8,30,96,15.9,62,25,25,8,0.44,0.55,0.99,18.96,3.13,2.74,4.13,0.66,0.16,0.35,3.1,13.74,11.14,10.4,0.14,0.19,3.05,0.6,1.09,0.55,0.01,0.03,0.29,0.33,0.55,0.04,2.74,0.57,0.71,1.29,18.51,4.18,2.57,4.29,0.6,0.22,0.43,3,15.86,10.29,0.14,0.43,3.04,0.43,14.67,3,2.67,0.33,4.5,1.5,18.54,3.17,0.17,0.5,54.74,51.43,49.96,39.4,42.41,2.94,0.2,2.78,0.25,60.43,54.57,34.29,35.86,3.67,0.23,3.14,0.23,37.17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,aho,sebastian aho,s,aho8800cs
lindholm6700ce,81.26,Elias Lindholm,6700,C,0,CGY,EDM-S.Skinner,14.01,17.5,10.5,1.64,2.1,18,1,1,10,0,-0.6,6,0,4,3.7,3,-159,6.5,66,-137,14.6,0.5,51,7,22,94,7.4,33,0,66,6,0.45,0.46,0.91,20.1,2.72,2.8,3.73,0.75,0.16,0.61,3.41,15.43,12.08,11.8,0.13,0.11,3.04,0.62,0.95,0.66,0,0.01,0.32,0.34,0.3,0.01,2.65,0.33,0,0.33,19.36,1.02,1.67,2.67,0.62,0.2,0.33,2,9.33,12.33,0.33,0,3.77,1.17,9.8,2,1.6,0.4,2.2,1.2,18.96,3.49,0.2,0,45.48,52.01,44.16,40.04,48.32,3.04,0.22,3.3,0.22,45.17,41.13,41,47.13,3.83,0.3,5,0.29,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,lindholm,elias lindholm,e,lindholm6700ce
