RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
matthews10200ca,89.24,Auston Matthews,10200,C,0,TOR,DET-ANedeljkovic,28.36,35.4,21.3,8.81,2.8,44,1,1,21,0,-1.3,7,0,2,4,2.7,-220,6.5,70,-240,19.9,3.4,50,12,20,93,26.4,83,16,16,12,0.69,0.51,1.2,21.14,3.41,4.51,5.47,0.82,0.15,0.84,5.34,17.61,13.28,13.54,0.17,0.15,3.1,0.97,1.15,0.84,0,0,0.52,0.36,0.18,0.01,3.85,0.85,0.92,1.77,20.09,5.29,4.77,6.23,0.77,0.18,0.69,5.46,19.38,12.85,0.23,0.23,2.89,1.31,18.86,5,4.14,0.86,5.71,1.29,19.8,2.52,0.14,0.14,48.62,48.01,46.8,42.82,38.84,2.68,0.24,2.76,0.21,51.31,45.5,42.69,42.5,2.54,0.33,2.6,0.35,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,matthews,auston matthews,a,matthews10200ca
lindholm7900ce,87.24,Elias Lindholm,7900,C,0,CGY,MIN-KKahkonen,16.36,20.5,12.2,1.53,2.1,20.1,1,1,12,0,1.6,5,0,2,3.4,2.7,-164,6,68,-139,14.2,1.4,53,9,25,86,20,75,8,16,12,0.44,0.48,0.92,19.7,2.8,2.57,3.08,0.84,0.17,0.56,3.14,14.41,11.11,10.94,0.1,0.11,2.81,0.53,0.68,0.78,0.01,0.01,0.32,0.36,0.21,0.01,3.04,0.77,0.54,1.31,19.87,3.96,3.15,4.46,0.71,0.24,0.69,3.85,16.08,11.46,0.08,0,2.85,0.38,13.67,3.5,3.17,0.33,4.33,1.17,19.36,2.18,0.17,0,48.44,48.82,44.19,39.63,41.75,2.9,0.2,3.1,0.23,55.31,43.55,37.54,43.27,2.62,0.15,3.09,0.24,41.57,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,lindholm,elias lindholm,e,lindholm7900ce
mackinnon9800cn,86.39,Nathan MacKinnon,9800,C,0,COL,VGK-LBrossoit,23.68,29.6,17.8,4.95,2.4,15.2,1,1,26,0,-1.3,5,2,1,3.5,2.7,-177,6,67,-125,18.2,2.5,50,11,25,100,13.8,36,36,9,11,0.5,0.93,1.43,20.95,4.1,4.58,5.2,0.88,0.11,0.51,5.09,18.14,12.8,12.99,0.15,0.38,3.9,1.32,1.58,0.84,0,0,0.35,0.55,0.66,0.06,4.35,0.83,0.33,1.17,20.96,3.35,6.33,7,0.9,0.13,0,6.33,19.33,12.5,0.17,0.17,3.64,1.17,19.33,6.33,6.33,0,7,1.33,20.96,3.64,0.17,0.17,50.19,49.66,44.14,39.88,49.38,3.49,0.27,2.65,0.21,51.67,49.78,42.33,46.67,3.25,0.15,2.56,0.13,53.75,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,mackinnon,nathan mackinnon,n,mackinnon9800cn
point8000cb,84.46,Brayden Point,8000,C,0,TB,NAS-JSaros,15.98,20,12,0.94,2,20.5,1,1,6,0,2.8,7,0,3,3.8,2.9,-180,6.5,57,-148,13.6,0.1,46,10,32,97,14.5,42,14,0,7,0.52,0.4,0.92,19.08,2.89,2.45,3.01,0.82,0.21,0.27,2.73,13.65,12.26,10.52,0.14,0.16,3.45,0.62,0.72,0.86,0,0,0.37,0.24,0.35,0.03,2.56,0.43,0.57,1,20.58,2.92,2.71,3.71,0.73,0.16,0.29,3,16.29,15.29,0,0,3.16,0.43,12,1.33,1,0.33,1.67,0.33,19.13,3.25,0,0,44.34,42.68,42.21,39.98,41.3,3,0.27,3.33,0.22,44.86,47.63,43.57,42.75,2.71,0.16,4.25,0.26,42.2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,point,brayden point,b,point8000cb
tavares7400cj,82.94,John Tavares,7400,C,0,TOR,DET-ANedeljkovic,14.96,18.7,11.2,1.15,2,4.8,2,1,5,0,3.8,20,0,2,4,2.7,-220,6.5,70,-240,13.8,0.3,48,8,32,93,11.9,41,41,0,12,0.36,0.6,0.95,18.06,3.16,3.06,3.78,0.81,0.12,0.54,3.6,14.66,13.21,10.96,0.09,0.14,2.76,0.77,0.95,0.8,0,0,0.26,0.46,0.3,0.01,2.59,0.15,0.77,0.92,17.1,3.23,2.77,3.69,0.75,0.06,0.46,3.23,15.08,13.69,0.08,0.23,2.64,0.69,15,2,1.57,0.43,2.57,0.57,16.29,2.43,0,0.14,48.62,48.01,46.8,42.82,38.84,2.68,0.24,2.76,0.21,51.31,45.5,42.69,42.5,2.54,0.33,2.6,0.35,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,tavares,john tavares,j,tavares7400cj
bergeron6600cp,81.31,Patrice Bergeron,6600,C,0,BOS,SJ-JReimer,14.7,18.5,10.9,2.54,2.2,18.4,1,1,25,0,0.3,93,0,2,3.3,2.4,-192,5.5,74,-143,14.3,0.7,45,9,31,100,8.2,27,54,9,11,0.34,0.44,0.78,18.43,2.54,3.65,4.09,0.89,0.09,0.71,4.35,15.59,8.57,12.52,0.08,0.17,3.17,0.85,1.09,0.78,0.02,0.02,0.24,0.25,0.44,0.01,3.35,0.11,0.44,0.56,18.77,1.79,3.33,4.56,0.73,0.03,0.67,4,14.56,8.44,0,0.33,3.19,0.78,17.25,5.25,4,1.25,5.75,2.5,19.27,3.53,0,0,49.26,46.13,48.78,39.95,42.43,2.85,0.26,2.82,0.17,43.17,57.89,41.92,39.44,2.67,0.19,3.11,0.04,37.6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,bergeron,patrice bergeron,p,bergeron6600cp
kadri9400cn,79.16,Nazem Kadri,9400,C,0,COL,VGK-LBrossoit,18.89,23.6,14.2,0.98,2,3.2,2,1,19,0,-0.5,0,2,1,3.5,2.7,-177,6,67,-125,13.2,1.1,42,10,36,100,16.2,36,18,0,11,0.3,0.68,0.99,17.75,3.35,3.23,3.87,0.83,0.09,0.29,3.52,14.98,11.07,10.7,0.07,0.2,3.19,0.78,1.03,0.76,0,0,0.24,0.49,0.96,0.03,2.92,0.5,0.67,1.17,20.18,3.48,3.33,4.33,0.77,0.15,0.42,3.75,17.25,12.42,0,0.17,3.8,1,16.71,3.71,3.43,0.29,4.29,1.29,18.68,3.69,0,0,50.19,49.66,44.14,39.88,49.38,3.49,0.27,2.65,0.21,51.67,49.78,42.33,46.67,3.25,0.15,2.56,0.13,53.75,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,kadri,nazem kadri,n,kadri9400cn
backlund4700cm,78.62,Mikael Backlund,4700,C,0,CGY,MIN-KKahkonen,11.02,13.9,8.2,2.75,2.3,1.6,2,0,1,0,-4.2,7,0,2,3.4,2.7,-164,6,68,-139,9.9,2.5,49,23,29,85,12.2,41,16,25,12,0.15,0.4,0.55,17.71,1.86,2.71,3.29,0.82,0.06,0.34,3.05,13.79,10.63,10.52,0,0.09,1.64,0.31,0.38,0.81,0.01,0.01,0.14,0.29,0.42,0.01,2.73,0.23,0.54,0.77,17.2,2.68,3.69,5.15,0.72,0.06,0.08,3.77,17.08,8.38,0,0.15,1.45,0.31,16.33,3,2.83,0.17,4.33,0.67,16.8,0.95,0,0,48.44,48.82,44.19,39.63,41.75,2.9,0.2,3.1,0.23,55.31,43.55,37.54,43.27,2.62,0.15,3.09,0.24,41.57,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,backlund,mikael backlund,m,backlund4700cm
kerfoot4700ca,73.90,Alexander Kerfoot,4700,C,0,TOR,DET-ANedeljkovic,10.88,13.7,8.1,2.61,2.3,20.8,3,0,1,0,-1.4,1,0,2,4,2.7,-220,6.5,70,-240,8.4,1.4,40,26,39,92,9.9,41,50,41,12,0.14,0.43,0.56,15.15,2.22,1.37,1.67,0.82,0.1,0.63,2,11.38,11.19,8.59,0,0.03,0.31,0.02,0.03,0.67,0.01,0.02,0.13,0.37,0.17,0.04,1.52,0.15,0.46,0.62,14.77,2.52,1.38,1.85,0.75,0.11,0.85,2.23,12.54,11.54,0,0.08,0.14,0,11.71,2.57,1.86,0.71,2,0,14.18,0,0,0,48.62,48.01,46.8,42.82,38.84,2.68,0.24,2.76,0.21,51.31,45.5,42.69,42.5,2.54,0.33,2.6,0.35,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,kerfoot,alexander kerfoot,a,kerfoot4700ca
haula4200ce,73.13,Erik Haula,4200,C,0,BOS,SJ-JReimer,7.42,9.4,5.4,0.18,1.8,9.6,2,2,7,0,0.2,2,0,2,3.3,2.4,-192,5.5,74,-143,7.5,1.2,44,21,31,94,7.7,36,27,0,11,0.16,0.28,0.44,15.74,1.68,1.83,2.13,0.86,0.09,0.48,2.31,10.28,11.32,8.03,0.01,0.06,1.24,0.2,0.22,0.89,0.02,0,0.13,0.23,0.42,0.01,2.31,0.1,0.2,0.3,14.84,1.21,1.9,2.3,0.83,0.05,0.7,2.6,10.6,11.6,0,0,0.96,0.1,11,3,1.83,1.17,2.33,0,14.86,0.81,0,0,49.26,46.13,48.78,39.95,42.43,2.85,0.26,2.82,0.17,43.17,57.89,41.92,39.44,2.67,0.19,3.11,0.04,37.6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,haula,erik haula,e,haula4200ce
