RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
backlund6300cm,84.71,Mikael Backlund,6300,C,0,CGY,VGK-L.Thompson,13.55,17,10.1,2,2.2,8,2,1,14,0,-2.2,94,0,2,3.6,3.1,-145,6.5,37,-140,11.8,2.4,75,36,24,103,12.9,76,23,30,13,0.23,0.42,0.65,18.04,2.16,3.12,4.06,0.77,0.07,0.33,3.45,15.59,10.15,11.51,0.05,0.09,1.92,0.39,0.6,0.66,0.01,0.03,0.17,0.3,0.54,0.01,2.88,0.29,0.43,0.71,19.79,2.15,3.5,4.79,0.73,0.08,0.64,4.14,16.07,12.07,0.14,0.36,2.14,0.5,16.29,3.14,3,0.14,4.86,1.43,20.19,2.14,0.29,0.57,53.53,52.55,49.55,39.12,48.87,3.16,0.2,2.31,0.24,52.79,55.33,40.64,43.67,2.86,0.2,2.31,0.2,38.71,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,backlund,mikael backlund,m,backlund6300cm
stutzle8500ct,84.02,Tim Stutzle,8500,C,0,OTT,TB-B.Elliott,17.17,21.5,12.8,1.11,2,9.6,1,1,14,0,-1.3,45,0,2,3.2,3.5,105,6.5,38,125,17.2,3.9,66,44,26,89,19.1,66,26,46,15,0.51,0.67,1.18,20.69,3.42,2.88,3.96,0.73,0.18,0.68,3.56,16.27,14,12.15,0.13,0.29,3.82,0.73,1.07,0.68,0.05,0,0.33,0.38,0.57,0.07,2.92,0.6,0.67,1.27,21.81,3.5,3.33,4.4,0.76,0.18,0.47,3.8,17.4,13.87,0,0.2,4.12,0.8,17.5,3.63,3,0.63,4.13,1.38,22.89,4.1,0,0.25,44.52,45.41,43.93,44.55,45.82,3.57,0.24,3.14,0.21,45.57,44.13,44.36,46.81,3.73,0.16,2.81,0.27,52.13,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TB,stutzle,tim stutzle,t,stutzle8500ct
scheifele6800cm,82.31,Mark Scheifele,6800,C,0,WPG,ANA-J.Gibson,15.11,18.9,11.3,2.54,2.2,3.2,1,1,9,0,-0.1,85,0,2,4.2,2.5,-295,6.5,76,-230,14.2,0.9,58,28,33,87,10.9,50,50,21,14,0.53,0.38,0.91,20.51,2.66,2.56,3.7,0.69,0.21,0.48,3.04,15.34,14.9,11.35,0.14,0.12,3.6,0.76,1.14,0.67,0,0,0.4,0.26,0.51,0.02,3.06,0.29,0.36,0.64,20.78,1.85,2.21,3.29,0.67,0.13,0.57,2.79,15.43,13.93,0.14,0.14,4.39,0.79,14.25,3,2.13,0.88,3.13,1.13,20.45,4.05,0.13,0.13,50.49,44.91,53.82,44.34,40.89,3.18,0.21,3.18,0.28,46.57,54.18,42.36,37.09,3.57,0.12,2.75,0.33,37.14,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,scheifele,mark scheifele,m,scheifele6800cm
hintz7600cr,81.64,Roope Hintz,7600,C,0,DAL,PIT-C.DeSmith,15.51,19.4,11.6,1.29,2,13.6,1,1,8,0,-1,75,0,2,3.7,3,-170,6.5,70,-160,15.3,1.1,59,33,30,98,18.7,84,15,46,13,0.51,0.49,1,17.75,3.38,2.57,3.52,0.73,0.2,0.7,3.27,14.33,12.35,10.49,0.11,0.16,2.82,0.46,0.69,0.66,0.04,0,0.35,0.34,0.43,0.03,3,0.69,0.54,1.23,18.2,4.06,3.23,4.25,0.76,0.21,0.38,3.62,13.58,11.33,0.23,0,3.3,0.5,12.86,3,2.43,0.57,3.29,0.43,17.91,2.93,0,0,45.77,46.8,46.98,47.48,51.24,2.95,0.23,3.04,0.22,46.64,43.87,44.73,56,3.33,0.28,3,0.24,57,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,hintz,roope hintz,r,hintz7600cr
kadri6300cn,80.47,Nazem Kadri,6300,C,0,CGY,VGK-L.Thompson,11.98,15.1,8.9,0.43,1.9,23.7,3,2,5,0,-1.8,81,0,2,3.6,3.1,-145,6.5,37,-140,13.5,-0.5,62,22,27,102,8.5,46,53,15,13,0.33,0.44,0.77,17.67,2.62,3.46,4.92,0.7,0.09,0.39,3.85,15.5,11.33,11.55,0.11,0.12,3.15,0.86,1.21,0.71,0,0,0.21,0.32,0.77,0.01,2.3,0,0.5,0.5,15.58,1.93,2.71,3.93,0.69,0,0.29,3,13.57,9.79,0,0.07,2.18,0.43,11.43,2.86,2.43,0.43,3.43,0.57,14.58,1.45,0,0,53.53,52.55,49.55,39.12,48.87,3.16,0.2,2.31,0.24,52.79,55.33,40.64,43.67,2.86,0.2,2.31,0.2,38.71,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,kadri,nazem kadri,n,kadri6300cn
point8600cb,79.81,Brayden Point,8600,C,0,TB,OTT-M.Sogaard,15.96,20,11.9,-0.31,1.9,16.8,1,1,9,0,-0.9,45,0,2,3.5,3.2,-129,6.5,62,-145,15.6,0.7,64,33,27,107,16.7,73,26,40,15,0.52,0.49,1.01,19.5,3.11,2.78,3.73,0.74,0.19,0.48,3.26,14.71,13.57,10.92,0.23,0.17,3.83,0.89,1.17,0.76,0,0,0.28,0.32,0.19,0,2.86,0.69,0.63,1.31,19.58,4.02,2.38,3.44,0.69,0.29,0.56,2.94,15.75,13.63,0.38,0.13,3.64,0.88,18.13,3,2.25,0.75,3.38,1,20.27,3.24,0.25,0,47.79,45.82,44.55,43.93,45.41,3.44,0.27,3.48,0.19,46.81,44.36,44.13,45.57,3.31,0.25,3.53,0.15,44.75,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,point,brayden point,b,point8600cb
johnston5000cw,79.29,Wyatt Johnston,5000,C,0,DAL,PIT-C.DeSmith,10.89,13.7,8,2.01,2.2,6.4,2,2,7,0,3.9,54,0,2,3.7,3,-170,6.5,70,-160,9.1,1.2,44,27,27,98,14.9,92,7,76,13,0.3,0.21,0.51,15.42,1.99,1.99,2.55,0.78,0.15,0.41,2.39,12.51,13.13,9,0.03,0.06,1.53,0.3,0.36,0.83,0,0,0.27,0.15,0.25,0,2.55,0.62,0.31,0.92,17.17,3.21,2.62,3.08,0.85,0.24,0.54,3.15,13.75,13.67,0,0.08,1.45,0.17,12.43,3.43,2.71,0.71,3.43,0,17.87,1.16,0,0,45.77,46.8,46.98,47.48,51.24,2.95,0.23,3.04,0.22,46.64,43.87,44.73,56,3.33,0.28,3,0.24,57,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,johnston,wyatt johnston,w,johnston5000cw
malkin7200ce,78.14,Evgeni Malkin,7200,C,0,PIT,DAL-J.Oettinger,15.14,19,11.3,1.74,2.1,6.4,2,1,5,0,-2.3,69,2,1,3,3.7,135,6.5,30,135,15.1,1,66,32,27,95,15.5,71,28,35,14,0.38,0.67,1.05,18.8,3.35,2.92,3.82,0.77,0.13,0.45,3.37,15.32,13.01,11.69,0.13,0.31,3.91,0.82,1.15,0.72,0,0,0.25,0.36,0.68,0,2.44,0.2,1,1.2,18.88,3.81,2.67,3.2,0.83,0.08,0.73,3.4,16.13,12.47,0.07,0.47,3.89,0.53,16.38,2.88,2.13,0.75,2.5,0.63,18.81,3.74,0.13,0.5,50.5,51.24,47.48,46.98,46.8,3.3,0.22,2.87,0.18,56,44.73,43.87,46.64,3.33,0.22,2.42,0.21,44.14,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,malkin,evgeni malkin,e,malkin7200ce
crosby8300cs,77.97,Sidney Crosby,8300,C,0,PIT,DAL-J.Oettinger,16.46,20.6,12.3,0.81,2,23.2,1,1,14,0,-2.2,38,2,1,3,3.7,135,6.5,30,135,17,0.3,70,33,28,95,16.6,71,21,35,14,0.44,0.78,1.21,20.12,3.61,3.05,4.15,0.74,0.14,0.6,3.65,18.47,14.99,13.62,0.12,0.22,3.69,0.75,0.9,0.83,0,0,0.32,0.55,0.68,0.01,3.08,0.33,0.73,1.07,19.89,3.23,3.33,4.33,0.77,0.1,0.6,3.93,21.13,13.93,0.2,0.2,3.6,0.8,21.75,4.13,3.5,0.63,4.38,0.88,19.8,3.45,0.13,0.25,50.5,51.24,47.48,46.98,46.8,3.3,0.22,2.87,0.18,56,44.73,43.87,46.64,3.33,0.22,2.42,0.21,44.14,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,crosby,sidney crosby,s,crosby8300cs
lindholm6100ce,77.42,Elias Lindholm,6100,C,0,CGY,VGK-L.Thompson,14.23,17.9,10.6,3.09,2.3,3.2,1,1,10,0,-2.2,75,0,2,3.6,3.1,-145,6.5,37,-140,13.5,0.6,64,33,32,103,12.6,61,38,30,13,0.38,0.49,0.86,19.19,2.69,2.46,3.37,0.73,0.15,0.61,3.07,14.38,11.36,10.6,0.15,0.1,3.12,0.78,1.06,0.74,0.01,0.02,0.22,0.37,0.3,0.02,2.85,0.29,0.43,0.71,17.95,2.37,2.5,3.57,0.7,0.11,0.86,3.36,15.43,10.64,0.14,0.14,2.6,0.93,18.14,3.71,3.14,0.57,4.14,0.86,18.5,2.33,0.29,0.29,53.53,52.55,49.55,39.12,48.87,3.16,0.2,2.31,0.24,52.79,55.33,40.64,43.67,2.86,0.2,2.31,0.2,38.71,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,lindholm,elias lindholm,e,lindholm6100ce
seguin5000ct,77.07,Tyler Seguin,5000,C,0,DAL,PIT-C.DeSmith,11.05,13.9,8.2,2.17,2.2,6.4,3,2,6,0,-3.2,85,0,2,3.7,3,-170,6.5,70,-160,10.9,0.7,59,24,34,98,13.7,38,15,15,13,0.26,0.37,0.63,17.17,2.2,2.58,3.42,0.75,0.1,0.37,2.95,13.29,13.52,9.77,0.07,0.04,2.1,0.51,0.65,0.79,0.01,0.01,0.18,0.32,0.33,0.03,1.98,0.29,0.57,0.86,15.66,3.29,2.86,4,0.71,0.1,0.29,3.14,12.33,11.5,0.14,0,2.03,0.5,3,1,1,0,1,0,3.35,0.6,0,0,45.77,46.8,46.98,47.48,51.24,2.95,0.23,3.04,0.22,46.64,43.87,44.73,56,3.33,0.28,3,0.24,57,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,seguin,tyler seguin,t,seguin5000ct
hertl6100ct,76.64,Tomas Hertl,6100,C,0,SJ,VAN-T.Demko,14.93,18.7,11.1,3.79,2.4,13.6,1,1,11,0,1,81,0,3,2.9,3.8,145,6.5,38,145,12.5,0.7,59,32,37,88,13.1,50,50,50,12,0.28,0.53,0.8,19.62,2.45,2.25,3.21,0.7,0.12,0.76,3.01,16.17,14.51,11.48,0.09,0.15,2.76,0.57,0.77,0.75,0,0.01,0.18,0.37,0.51,0.02,2.85,0.31,0.38,0.69,20.07,2.06,3,4.23,0.71,0.1,0.62,3.62,16,14.08,0.15,0.15,3.44,1.08,16,4.83,4,0.83,5.33,1,20.78,3.12,0.17,0.33,46.75,45.91,45.27,47.16,42.16,2.56,0.19,3.02,0.28,48.69,45.17,45.62,40.58,2.77,0.11,3.15,0.15,41.71,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,hertl,tomas hertl,t,hertl6100ct
aho7000cs,76.08,Sebastian Aho,7000,C,0,CAR,NYR-I.Shesterkin,15.47,19.4,11.6,2.49,2.2,13.6,1,1,8,0,-1.5,93,0,2,3,2.6,-146,5.5,27,-145,14.7,0,65,29,28,100,11.8,53,46,23,13,0.45,0.47,0.93,19.12,2.92,2.86,4.09,0.7,0.16,0.36,3.22,14.48,10.79,11.26,0.08,0.14,3.18,0.59,0.98,0.6,0.04,0.02,0.33,0.32,0.46,0.04,2.8,0.38,0.23,0.62,19.17,1.94,3.08,4.33,0.71,0.12,0.23,3.31,18,11.58,0.08,0.08,2.74,0.42,18.29,3.29,3.14,0.14,4.14,0.43,18.94,2.48,0,0,53.15,52.82,45.96,36.35,45.21,3.12,0.19,2.73,0.2,58.25,48.31,33.33,42.69,2.67,0.28,2.77,0.17,43,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYR,aho,sebastian aho,s,aho7000cs
