RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
mcdavid10800cc,93.38,Connor McDavid,10800,C,0,EDM,NJD-M.Blackwood,77.41,96.7,58.1,56.63,7.2,28.5,1,1,21,0,1,33,0,2,4,3.2,-160,7,67,-164,22.1,2.6,58,11,20,99,29.2,50,40,20,10,0.59,1.05,1.64,22.2,4.43,3.78,4.81,0.78,0.16,0.33,4.1,19.64,15.39,14.78,0.14,0.4,3.79,0.94,1.16,0.81,0,0.02,0.45,0.63,0.58,0.08,3.02,1.1,1.1,2.2,21.95,6.01,3.8,4.6,0.83,0.29,0.4,4.2,17.8,16.4,0.6,0.4,4.36,1.8,17.14,4,3.57,0.43,4.14,2,20.79,4.54,0.43,0.43,43.31,48.4,44.94,44.29,48.4,3,0.26,2.55,0.17,46.4,34,43,57.1,4,0.36,3.44,0.13,55.14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,mcdavid,connor mcdavid,c,mcdavid10800cc
pettersson8100ce,90.07,Elias Pettersson,8100,C,0,VAN,ANA-J.Gibson,64.11,80.1,48.1,48.87,7.9,61,2,1,11,0,0.8,1,0,2,3.8,2.9,-175,6.5,83,-165,13.8,2.6,46,24,30,82,14.9,45,27,18,11,0.44,0.48,0.91,18.54,2.95,2.39,3.71,0.64,0.18,0.65,3.04,13.35,13.1,10,0.11,0.24,3.13,0.59,1.05,0.57,0.03,0.01,0.3,0.23,0.15,0.03,2.83,0.4,0.6,1,20.48,2.93,2.6,4.3,0.6,0.15,1.2,3.8,13.9,13.1,0,0.4,3.84,0.8,12.83,3.5,2,1.5,3.17,0.67,20.91,3.15,0,0.5,44.44,45.47,47.35,46.8,43.04,3.01,0.26,2.8,0.23,40.1,48.5,47.6,40.4,3.78,0.29,3.6,0.36,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,pettersson,elias pettersson,e,pettersson8100ce
miller6600cj,89.97,J.T. Miller,6600,C,0,VAN,ANA-J.Gibson,34.74,43.4,26.1,22.58,5.3,18.4,1,1,8,0,0,13,0,2,3.8,2.9,-175,6.5,83,-165,16.8,2.5,50,12,22,83,14.5,50,8,33,12,0.43,0.79,1.21,20.89,3.48,2.51,3.6,0.7,0.17,0.71,3.23,14.17,13.45,10.46,0.13,0.38,3.25,0.65,0.9,0.72,0,0.03,0.3,0.39,0.73,0.03,2.88,0.5,0.4,0.9,20.83,2.59,1.8,2.6,0.69,0.28,0.6,2.4,10.6,13.7,0.2,0.4,4.06,0.8,11.83,2.33,1.67,0.67,2.33,1,21.46,3.42,0.17,0.5,44.44,45.47,47.35,46.8,43.04,3.01,0.26,2.8,0.23,40.1,48.5,47.6,40.4,3.78,0.29,3.6,0.36,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,miller,j.t. miller,j,miller6600cj
hintz6900cr,89.52,Roope Hintz,6900,C,0,DAL,ARI-C.Ingram,89.71,112.1,67.3,76.93,13,21.3,1,1,6,0,0.5,91,0,2,3.7,2.5,-230,6,72,-192,15.4,3,56,20,31,92,19,63,27,27,11,0.51,0.49,1,18.07,3.32,2.6,3.79,0.69,0.19,0.72,3.32,13.64,12.12,10.39,0.11,0.21,2.73,0.49,0.71,0.69,0.05,0.01,0.34,0.28,0.34,0.02,2.92,0.5,0.7,1.2,16.17,4.45,2,3.5,0.57,0.25,1,3,10.9,9.2,0.1,0.2,2.59,0.2,11.29,3,2.14,0.86,3.43,0.43,16.49,2.66,0.14,0.14,46.51,44.11,49.59,47.25,37.87,3.09,0.22,3.18,0.22,43.6,47.33,44.7,31.33,3.44,0.29,3.89,0.17,31.83,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,hintz,roope hintz,r,hintz6900cr
kadri9600cn,86.79,Nazem Kadri,9600,C,0,CGY,NAS-K.Lankinen,81.23,101.5,61,62.91,8.5,4.8,1,1,15,0,2.1,11,0,2,3.9,2.7,-210,6.5,72,-166,17.5,1.4,45,9,21,93,19.6,62,25,12,8,0.43,0.8,1.23,18.97,3.89,3.65,5.05,0.72,0.12,0.29,3.94,16.34,11.86,11.92,0.13,0.28,3.77,1.02,1.51,0.68,0,0,0.3,0.52,0.69,0.05,3.77,0.63,0.63,1.25,17.29,4.34,3.75,5.25,0.71,0.17,0.5,4.25,14.63,11.25,0.25,0.38,3.66,0.88,16.8,4.4,4,0.4,5.4,0.6,17.58,2.82,0.2,0.2,48.57,52.29,44.46,40.16,43,3,0.21,3.51,0.22,48.88,43.63,39.75,45.13,3.75,0.23,3.88,0.19,47.2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,kadri,nazem kadri,n,kadri9600cn
draisaitl10400cl,84.92,Leon Draisaitl,10400,C,0,EDM,NJD-M.Blackwood,70.38,87.9,52.8,50.42,6.8,18.9,2,1,10,0,-2.6,4,0,2,4,3.2,-160,7,67,-164,20,0.9,46,8,22,99,25.6,60,10,10,10,0.61,0.88,1.49,22.16,4.03,3.36,4.63,0.72,0.18,0.33,3.68,15.89,15.8,11.96,0.28,0.28,3.88,1.16,1.67,0.7,0.02,0.01,0.32,0.59,0.53,0.01,2.58,0.5,1.6,2.1,22.43,5.62,3.2,4.3,0.74,0.16,0.6,3.8,14.8,15.9,0.3,0.7,4.39,0.9,13.14,3.86,3.43,0.43,4.57,1.43,22.02,4.58,0.29,0.71,43.31,48.4,44.94,44.29,48.4,3,0.26,2.55,0.17,46.4,34,43,57.1,4,0.36,3.44,0.13,55.14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,draisaitl,leon draisaitl,l,draisaitl10400cl
dubois6200cp,84.80,Pierre-Luc Dubois,6200,C,0,WPG,MTL-S.Montembeault,48.57,60.7,36.4,37.23,7.8,26.9,2,1,10,0,2.7,33,0,4,3.6,2.5,-215,6,75,-182,12.1,0.9,46,16,32,81,12.5,60,10,20,10,0.3,0.38,0.68,18.79,2.17,2.94,4.15,0.71,0.1,0.47,3.41,14.56,14.14,11.2,0.16,0.05,3.3,0.78,1.01,0.78,0,0,0.14,0.33,1.28,0.01,3.04,0.33,0.33,0.67,17.91,2.25,3,5,0.6,0.11,0.44,3.44,14.33,13.67,0.11,0.11,3.8,1.22,14.86,3.57,3.29,0.29,4.86,1.43,18.2,3.56,0.14,0,44.78,44.68,47.12,47.1,41.82,3.03,0.2,3.26,0.23,44.56,44.1,51,43.4,3.13,0.16,3.1,0.19,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,dubois,pierre-luc dubois,p,dubois6200cp
horvat7400cb,84.78,Bo Horvat,7400,C,0,VAN,ANA-J.Gibson,55.78,69.7,41.9,41.97,7.5,45.7,1,1,12,0,0,24,0,2,3.8,2.9,-175,6.5,83,-165,14.2,2.4,42,14,29,82,19,63,36,27,11,0.5,0.3,0.8,19.42,2.47,2.91,3.77,0.77,0.17,0.63,3.54,13.71,13.61,10.36,0.23,0.11,3.14,0.86,1.14,0.75,0.03,0,0.24,0.19,0.51,0.04,3.45,0.8,0.2,1,20.21,2.97,3.2,3.8,0.84,0.25,0.4,3.6,11.8,14.4,0.4,0.2,3.84,1.2,11.33,3.5,3.33,0.17,4.17,1.83,20.25,3.05,0.67,0.17,44.44,45.47,47.35,46.8,43.04,3.01,0.26,2.8,0.23,40.1,48.5,47.6,40.4,3.78,0.29,3.6,0.36,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,horvat,bo horvat,b,horvat7400cb
danault4600cp,83.62,Phillip Danault,4600,C,0,LA,CHI-A.Soderblom,67.39,84.7,50.1,59.33,14.7,4.8,2,2,7,0,0.6,92,0,2,3.5,2.7,-180,6,81,-146,11.7,3.1,58,20,23,93,10.8,57,28,7,14,0.37,0.3,0.67,18.46,2.18,2.35,3.2,0.73,0.16,0.7,3.04,14.95,12.49,11.61,0.04,0.03,2.3,0.36,0.49,0.74,0,0.03,0.33,0.24,0.43,0.01,2.55,0.33,0.25,0.58,18.6,1.87,1.83,2.25,0.81,0.18,1,2.83,13.08,10.83,0,0.17,2.63,0.17,14,2.29,1.57,0.71,1.86,0,17.25,2.45,0,0.29,47.94,48.7,48.31,42.63,40.56,3.16,0.16,2.81,0.26,44.75,47.2,42,35,4.42,0.21,4.3,0.26,35.43,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,danault,phillip danault,p,danault4600cp
stephenson5200cc,83.26,C. Stephenson,5200,C,0,VGK,OTT-A.Forsberg,69.11,86.8,51.4,59.82,13.3,17.2,1,1,10,0,0.2,21,0,2,3.6,3.1,-143,6.5,64,-143,10.8,1.4,45,16,30,85,12.5,72,9,18,11,0.26,0.53,0.79,19.24,2.46,1.67,2.15,0.77,0.16,0.53,2.2,14.64,13.29,10.85,0.09,0.11,2.35,0.34,0.44,0.77,0.01,0.01,0.16,0.41,0.32,0.02,2.73,0.36,0.45,0.82,18.95,2.6,2,2.7,0.74,0.18,0.73,2.73,17,13.2,0.09,0.09,2.66,0.3,17.29,3.43,2.43,1,3.29,0.57,19.34,2.49,0.14,0.14,47.13,50.41,46.11,45.07,43.37,2.7,0.21,3.18,0.2,51,42.11,48.4,43,3,0.26,4.25,0.24,42.83,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,stephenson,c. stephenson,c,stephenson5200cc
