RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
draisaitl9500cl,95.40,Leon Draisaitl,9500,C,0,EDM,PHI-C.Hart,23.28,29.1,17.5,5.17,2.5,32.2,2,1,14,0,0.3,21,0,2,4.4,2.4,-350,6.5,78,-295,20.3,1.1,72,31,22,105,15.8,66,33,22,9,0.59,0.93,1.52,21.86,4.17,3.15,4.3,0.73,0.19,0.48,3.62,15.35,16.19,11.66,0.33,0.3,3.98,1.26,1.71,0.74,0.01,0.01,0.26,0.62,0.4,0,2.82,0.6,0.4,1,21.94,2.74,2.9,3.8,0.76,0.21,0.2,3.1,17.1,15.5,0.4,0.1,3.31,1.1,16.29,3.29,3.29,0,4.29,1.57,22.71,4.04,0.43,0.14,50.09,47.36,50.01,44.84,43.18,3.24,0.31,2.74,0.24,49.6,51.42,40.5,44.17,2.8,0.36,2.67,0.19,45.86,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,draisaitl,leon draisaitl,l,draisaitl9500cl
mcdavid10100cc,94.12,Connor McDavid,10100,C,0,EDM,PHI-C.Hart,29.35,36.7,22,10,2.9,48.9,1,1,23,0,-1.5,94,0,2,4.4,2.4,-350,6.5,78,-295,24.6,4.7,82,43,14,105,22.8,88,11,33,9,0.67,1.13,1.8,22.48,4.8,4.13,5.26,0.78,0.16,0.43,4.56,18.64,15.47,14.21,0.21,0.51,3.83,1.08,1.4,0.77,0.01,0.04,0.45,0.58,0.42,0.05,3.66,0.3,1.3,1.6,23.66,4.06,5.1,5.8,0.88,0.06,0.7,5.8,18.9,14.7,0,0.8,3.19,1,17.29,5.43,5,0.43,5.71,1.43,23.97,4.01,0,0.57,50.09,47.36,50.01,44.84,43.18,3.24,0.31,2.74,0.24,49.6,51.42,40.5,44.17,2.8,0.36,2.67,0.19,45.86,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,mcdavid,connor mcdavid,c,mcdavid10100cc
hughes10000cj,93.10,Jack Hughes,10000,C,0,NJD,MTL-S.Montembeault,22.25,27.8,16.7,3.11,2.2,22.9,1,1,20,0,-1.2,49,0,2,4.4,2.3,-377,6.5,78,-350,20.8,3.5,67,35,13,88,26.8,54,9,36,11,0.66,0.68,1.34,20.17,3.99,4.28,5.37,0.8,0.15,0.23,4.51,16.77,12.9,12.46,0.14,0.25,3.3,1.01,1.25,0.81,0,0,0.52,0.42,0.06,0.03,4.07,0.86,1,1.86,20.29,5.5,4.71,5.43,0.87,0.18,0.43,5.14,14.86,16.14,0,0.57,2.54,1.29,17,5.67,5.67,0,6.33,1,19.38,3.42,0,0.67,49.64,49.13,47.13,45.18,41.35,2.94,0.18,3.46,0.25,50.09,50.6,53,40.1,2.36,0.23,3.1,0.26,41.4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,hughes,jack hughes,j,hughes10000cj
stamkos8400cs,92.95,Steven Stamkos,8400,C,0,TB,ANA-L.Dostal,21.93,27.4,16.4,6.07,2.6,3.2,2,1,11,0,1.8,58,0,3,4.7,2.1,-538,6.5,80,-490,18,1.4,69,32,24,103,10.6,50,30,0,10,0.5,0.67,1.16,19.02,3.66,3.27,4.32,0.76,0.15,0.65,3.92,13.32,13.12,10.03,0.17,0.28,4.04,1.35,1.77,0.76,0,0,0.32,0.39,0.69,0.03,3.06,0.27,0.27,0.55,21.21,1.56,3.09,4.09,0.76,0.09,0.36,3.45,15.27,18.09,0.09,0,4.3,1,16.43,3.29,3,0.29,4.29,1.14,21.12,3.94,0.14,0,54.15,44.83,52.27,43.91,42.61,3.42,0.27,3.19,0.26,49.27,59.82,47.82,43.09,3.64,0.15,3.27,0.22,37.43,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,stamkos,steven stamkos,s,stamkos8400cs
tavares8000cj,92.80,John Tavares,8000,C,0,TOR,BUF-U.Luukkonen,16.11,20.2,12,1.07,2,41.3,2,1,14,0,2.3,71,0,2,3.8,2.9,-178,6.5,50,-164,15.5,0.7,71,31,26,99,18.9,70,30,60,10,0.39,0.57,0.96,17.77,3.24,3.19,4.56,0.7,0.12,0.54,3.72,13.17,11.97,9.85,0.16,0.25,3.53,1.06,1.48,0.72,0,0,0.23,0.32,0.45,0.01,3.03,0.45,0.55,1,17.95,3.34,4.18,5.45,0.77,0.11,0.55,4.73,15.64,14.55,0.27,0.18,2.93,1.36,14.6,3.6,3.6,0,4.6,1,17.96,2.8,0.4,0,48.12,47.33,42.07,42.7,44.77,3.12,0.24,2.73,0.26,53.09,44.1,44.82,45,2.45,0.3,2.2,0.32,45.25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,tavares,john tavares,j,tavares8000cj
aho7900cs,89.89,Sebastian Aho,7900,C,0,CAR,STL-J.Binnington,16.98,21.3,12.7,2.15,2.1,28,1,1,8,0,3.2,76,0,3,4.1,2.1,-362,6,83,-265,14.6,-0.4,66,25,26,99,15.9,66,33,22,9,0.45,0.47,0.93,19.25,2.9,2.81,4.06,0.69,0.16,0.34,3.15,14.03,10.59,10.89,0.09,0.16,3.25,0.61,1.06,0.58,0.04,0.02,0.32,0.29,0.51,0.06,3.06,1,0.1,1.1,18.9,3.49,3.3,4.5,0.73,0.3,0.2,3.5,14.9,9.5,0.3,0,2.53,0.7,19,2.5,2.5,0,4.5,0.25,19.44,2.86,0,0,49.74,51.96,47.61,36.82,40.76,3.15,0.19,2.5,0.23,51.8,42.9,37.2,42.8,2.5,0.28,2.9,0.21,44.2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,aho,sebastian aho,s,aho7900cs
matthews9900ca,89.12,Auston Matthews,9900,C,0,TOR,BUF-U.Luukkonen,21.5,26.9,16.1,2.56,2.2,9.6,1,1,23,0,-3.1,49,0,2,3.8,2.9,-178,6.5,50,-164,22.3,3.1,68,35,19,98,19.3,30,20,20,10,0.67,0.66,1.33,20.44,3.9,4.54,6.46,0.7,0.15,1.18,5.72,17.72,13.61,13.4,0.18,0.15,3.78,1.2,1.72,0.7,0,0,0.49,0.51,0.28,0.04,3.21,0.33,0.67,1,18.92,3.17,3.67,5.33,0.69,0.09,2.17,5.83,19,15.17,0,0.17,3.05,1,16,4.33,3.33,1,4.33,0.33,17.13,2.84,0,0.33,48.12,47.33,42.07,42.7,44.77,3.12,0.24,2.73,0.26,53.09,44.1,44.82,45,2.45,0.3,2.2,0.32,45.25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,matthews,auston matthews,a,matthews9900ca
hischier7500cn,88.68,Nico Hischier,7500,C,0,NJD,MTL-S.Montembeault,17.14,21.5,12.8,3.13,2.3,4.8,2,1,15,0,-1.8,58,0,2,4.4,2.3,-377,6.5,78,-350,15.2,1.5,72,29,18,88,14.5,72,18,9,11,0.38,0.63,1.01,19.6,3.09,2.88,3.86,0.75,0.13,0.69,3.57,14.05,12.71,10.67,0.09,0.16,3.17,0.67,1.01,0.66,0.02,0.02,0.27,0.44,0.1,0.02,2.82,0.18,0.55,0.73,18.43,2.38,3.45,4.45,0.78,0.05,1.36,4.82,15.91,15,0,0.18,2.23,0.73,15.86,4.43,2.86,1.57,3.86,0.71,19.01,2.58,0,0.14,49.64,49.13,47.13,45.18,41.35,2.94,0.18,3.46,0.25,50.09,50.6,53,40.1,2.36,0.23,3.1,0.26,41.4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,hischier,nico hischier,n,hischier7500cn
stephenson5900cc,87.43,C. Stephenson,5900,C,0,VGK,CHI-P.Mrazek,11.98,15.1,8.9,1.25,2,8,3,2,4,0,0.6,21,0,3,4.2,2.5,-295,6.5,82,-280,11.2,1,62,29,37,88,9,55,44,11,9,0.23,0.6,0.83,19.46,2.56,1.57,2.18,0.72,0.15,0.57,2.15,14.96,14.33,10.94,0.11,0.1,2.47,0.46,0.63,0.74,0.01,0.02,0.1,0.47,0.28,0,1.82,0.1,0.7,0.8,18.62,2.58,1.5,2,0.75,0.07,0.4,1.9,13.1,14.5,0,0,2.96,0.7,11,2.4,2,0.4,2.2,1,17.78,3.1,0,0,49.85,50.15,50.17,47.76,39.2,2.61,0.21,2.81,0.24,49.5,50.42,48.2,40.08,2.6,0.04,2.75,0.18,44,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,stephenson,c. stephenson,c,stephenson5900cc
eichel7800cj,87.23,Jack Eichel,7800,C,0,VGK,CHI-P.Mrazek,16.47,20.6,12.3,1.84,2.1,18.4,1,1,16,0,-0.1,97,0,3,4.2,2.5,-295,6.5,82,-280,15.8,0.9,62,28,19,88,12.3,66,22,22,9,0.41,0.42,0.82,19.03,2.58,3.78,4.68,0.81,0.11,0.91,4.69,15.11,14.04,11.31,0.05,0.18,2.86,0.79,1.04,0.76,0,0,0.35,0.24,0.14,0.03,3.29,0.2,0.3,0.5,17.52,1.71,3.4,4.4,0.77,0.06,0.7,4.1,14.4,12.5,0,0,2.87,0.8,13.8,4.2,3.6,0.6,4.4,1.2,16.66,2.82,0,0,49.85,50.15,50.17,47.76,39.2,2.61,0.21,2.81,0.24,49.5,50.42,48.2,40.08,2.6,0.04,2.75,0.18,44,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,eichel,jack eichel,j,eichel7800cj
