RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
stephenson5100cc,84.22,C. Stephenson,5100,C,0,VGK,CHI-P.Mrazek,12.24,15.3,9.1,12.24,2.4,6.4,2,1,10,0,0.2,34,0,2,4.4,2.3,-357,6.5,72,-333,10.7,1.2,42,18,32,83,16,0,0,0,1,0.25,0.56,0.81,19.27,2.52,1.56,2,0.78,0.16,0.51,2.06,14.4,13.7,10.73,0.08,0.1,2.27,0.32,0.41,0.78,0.01,0.01,0.16,0.44,0.3,0.03,1.71,0,2,2,17.55,6.84,0,0,0,0,0,0,21,15,0,0,3.47,0,21,0,0,0,0,0,17.55,3.47,0,0,55.53,50.62,47.98,45.53,40.9,2.62,0.19,2.76,0.25,69,47,43,30,5,0.2,6,0.67,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,stephenson,c. stephenson,c,stephenson5100cc
kopitar6700ca,81.80,Anze Kopitar,6700,C,0,LA,SEA-P.Grubauer,13.56,17,10.1,13.56,2,3.2,1,1,3,0,-0.4,3,0,2,3.8,2.9,-180,6.5,68,-167,13.1,0.2,40,8,28,91,12.8,0,0,0,1,0.22,0.58,0.81,20.84,2.33,2.69,3.5,0.77,0.08,0.96,3.64,15.09,13.01,11.4,0.07,0.2,3.38,0.73,0.97,0.75,0,0.01,0.16,0.37,0.18,0,2.24,0,1,1,18.8,3.19,1,1,1,0,2,3,10,25,0,0,2.52,0,10,3,1,2,1,0,18.8,2.52,0,0,41.6,49.03,42.04,42.73,42.82,3.06,0.15,2.77,0.26,43,35,69,49,3,0,3,0.67,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,kopitar,anze kopitar,a,kopitar6700ca
tavares6900cj,81.50,John Tavares,6900,C,0,TOR,WAS-D.Kuemper,14.47,18.2,10.8,14.47,2.1,23.7,2,1,5,0,1,32,2,1,4.2,2.9,-213,7,81,-167,15,-0.1,51,9,29,92,20.8,0,0,0,2,0.34,0.63,0.97,18.14,3.21,2.93,4.27,0.69,0.12,0.59,3.52,14.49,13.41,10.94,0.13,0.2,3.17,0.87,1.23,0.71,0,0,0.22,0.42,0.39,0.01,3.1,0,2,2,17.68,6.79,3,3,1,0,0,3,14,11,0,0,4.35,0,14,3,3,0,3,0,17.68,4.35,0,0,45.03,49.33,44.28,42.98,44.38,2.92,0.26,2.77,0.18,46,41,38,47,4,0,3,0.33,47,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,tavares,john tavares,j,tavares6900cj
matthews10100ca,80.91,Auston Matthews,10100,C,0,TOR,WAS-D.Kuemper,22.38,28,16.8,22.38,2.2,21.6,1,1,8,0,-3.9,3,2,1,4.2,2.9,-213,7,81,-167,22.4,4.2,54,15,17,92,8,0,0,0,2,0.79,0.63,1.42,20.75,4.11,4.72,6.63,0.71,0.17,0.84,5.56,18.78,12.63,14.25,0.21,0.17,3.31,1.08,1.54,0.7,0,0,0.58,0.46,0.22,0.05,3.9,0,0,0,19.9,0,5,6,0.83,0,0,5,17,7,0,0,5.75,2,17,5,5,0,6,3,19.9,5.75,0,0,45.03,49.33,44.28,42.98,44.38,2.92,0.26,2.77,0.18,46,41,38,47,4,0,3,0.33,47,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,matthews,auston matthews,a,matthews10100ca
danault4800cp,79.55,Phillip Danault,4800,C,0,LA,SEA-P.Grubauer,10.4,13.1,7.7,10.4,2.2,4.8,2,2,8,0,-1.8,96,0,2,3.8,2.9,-180,6.5,68,-167,11.3,2.8,58,18,26,90,4.8,0,0,0,1,0.34,0.3,0.64,18.35,2.09,2.38,3.24,0.74,0.14,0.64,3.02,15.24,12.55,11.97,0.05,0.02,2.2,0.36,0.5,0.72,0,0.03,0.3,0.24,0.48,0.01,2.24,0,0,0,19.82,0,2,2,1,0,1,3,17,21,0,0,1.83,0,17,3,2,1,2,0,19.82,1.83,0,0,41.6,49.03,42.04,42.73,42.82,3.06,0.15,2.77,0.26,43,35,69,49,3,0,3,0.67,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,danault,phillip danault,p,danault4800cp
zibanejad8100cm,79.54,Mika Zibanejad,8100,C,0,NYR,MIN-M.Fleury,14.41,18.1,10.7,14.41,1.8,22.9,1,1,13,0,0.8,2,1,2,2.9,3.2,105,6,61,135,16.4,2.1,48,15,19,97,40.9,0,0,0,1,0.4,0.65,1.05,19.9,3.17,2.85,4.1,0.7,0.14,0.58,3.43,12.1,13.72,9.25,0.21,0.18,3,0.94,1.42,0.66,0.02,0.05,0.18,0.42,0.16,0,5.33,2,0,2,23.22,5.17,9,11,0.82,0.22,0,9,13,10,1,0,5.68,6,13,9,9,0,11,6,23.22,5.68,1,0,41.26,41.45,41.86,47.6,44.02,2.71,0.26,3.31,0.25,39,0,28,0,4,0.25,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,zibanejad,mika zibanejad,m,zibanejad8100cm
granlund4800cm,79.44,Mikael Granlund,4800,C,0,NAS,DAL-J.Oettinger,10.41,13.1,7.7,10.41,2.2,3.2,1,1,2,0,1.8,25,0,0,3,2.6,-135,5.5,75,-139,10.5,2,51,19,32,86,0,0,0,0,0,0.13,0.67,0.8,20.47,2.35,1.53,2.1,0.73,0.08,0.59,2.13,12.82,13.9,9.77,0.03,0.31,3.13,0.33,0.47,0.69,0,0,0.09,0.36,0.41,0.01,2.46,0,1,1,19.63,3.06,2.5,0,0,0,0.5,3,0,0,0,0,0,0,0,3,2.5,0.5,0,0,19.63,0,0,0,45.32,42.41,47.38,44.11,44,3.16,0.25,2.76,0.2,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,granlund,mikael granlund,m,granlund4800cm
eichel7600cj,78.74,Jack Eichel,7600,C,0,VGK,CHI-P.Mrazek,16.33,20.4,12.2,16.33,2.1,4.8,1,1,26,0,1.2,12,0,2,4.4,2.3,-357,6.5,72,-333,15.7,1.2,24,7,7,85,24.8,0,0,0,1,0.43,0.31,0.74,19.33,2.3,4,4.76,0.84,0.11,1.03,5.03,15.88,14.76,11.55,0.09,0.14,3,0.91,1.18,0.77,0,0,0.34,0.17,0.29,0,5.1,1,0,1,17.05,3.52,7,8,0.88,0.14,1,8,28,11,0,0,3.93,2,28,8,7,1,8,2,17.05,3.93,0,0,55.53,50.62,47.98,45.53,40.9,2.62,0.19,2.76,0.25,69,47,43,30,5,0.2,6,0.67,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,eichel,jack eichel,j,eichel7600cj
crosby8800cs,78.67,Sidney Crosby,8800,C,0,PIT,ARI-K.Vejmelka,18.3,22.9,13.7,18.3,2.1,40.2,1,1,5,0,0.7,3,0,0,4.5,2.2,-385,6.5,95,-400,17.2,1.4,46,8,22,89,0,0,0,0,0,0.44,0.81,1.25,20.01,3.75,3.07,4.04,0.76,0.14,0.57,3.64,17.16,14.08,13.3,0.12,0.31,3.35,0.77,0.95,0.81,0,0,0.32,0.51,0.45,0.05,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.25,48.6,49.05,44.56,38.51,3.07,0.21,3.1,0.25,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,crosby,sidney crosby,s,crosby8800cs
mackinnon9700cn,77.91,Nathan MacKinnon,9700,C,0,COL,CGY-J.Markstrom,18.63,23.3,14,18.63,1.9,24.8,1,1,9,0,-1.4,4,2,1,3.1,3.5,112,6.5,56,-105,19.8,1.9,43,8,17,95,26.1,0,0,0,2,0.53,0.81,1.34,21.37,3.76,4.96,6.22,0.8,0.11,0.6,5.56,19.46,14.75,14.31,0.15,0.28,3.68,1.38,1.84,0.75,0,0,0.38,0.53,0.59,0.01,4.39,0,2,2,20.23,5.93,6,8,0.75,0,0,6,20,5,0,1,5.95,3,20,6,6,0,8,4,20.23,5.95,0,1,44.71,50.61,40.36,43.82,52.32,3.33,0.27,3.12,0.17,47,0,30,0,6,0.67,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,mackinnon,nathan mackinnon,n,mackinnon9700cn
